SA1_7DIGITCODE_2016,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
1147716,3,5,3,10,0,9,0,3,3,0,0,0,10,7,16,0,6,6,5,3,11,0,0,0,5,6,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,5,0,0,3,0,0,0,0,0,0,0,0,3,5,17,18,23,37,65
1147717,3,4,13,17,15,30,5,8,7,0,0,0,20,23,40,15,10,21,3,4,13,0,3,4,19,18,35,0,0,0,3,3,5,0,3,3,3,8,6,0,0,0,7,13,19,11,13,20,0,3,3,3,0,3,6,0,4,0,0,0,17,17,32,0,0,0,3,3,9,0,0,0,3,6,6,36,28,70,110,103,213
1147718,17,26,37,45,35,77,27,15,38,8,5,15,75,59,130,24,18,40,6,7,15,0,5,9,33,29,66,3,3,5,4,8,10,4,6,6,9,14,26,0,0,0,19,25,43,9,8,20,4,13,23,4,3,10,19,15,35,0,0,0,40,45,83,0,3,3,0,4,8,0,0,0,3,4,6,45,23,66,225,202,428
1147719,3,7,6,17,11,25,7,3,15,0,0,0,27,17,39,15,13,23,3,8,14,0,0,3,18,21,38,0,0,0,0,3,3,5,0,3,0,0,0,0,0,0,3,4,6,7,11,13,0,0,0,0,0,5,0,0,0,0,0,0,12,10,21,3,5,5,0,3,3,0,0,0,3,3,8,10,11,16,71,66,138
1147720,3,3,10,18,14,31,11,11,18,0,0,0,27,21,55,6,6,11,13,11,24,0,0,0,23,14,39,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,9,3,7,6,0,3,6,0,0,3,5,0,4,0,0,0,11,13,21,0,0,0,0,0,3,0,0,0,0,3,3,3,0,3,68,62,134
1147721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147722,3,8,12,11,7,19,3,0,6,0,0,0,13,15,24,11,7,19,0,4,4,0,0,0,11,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,4,7,0,6,11,0,0,3,0,3,6,0,0,0,10,16,25,0,3,3,3,0,7,0,0,0,3,0,7,18,19,42,53,72,128
1147723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147724,6,3,12,10,11,22,10,6,21,3,0,3,24,14,46,7,19,26,3,3,5,3,0,3,12,21,30,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,9,3,9,7,3,7,0,0,4,0,0,0,0,3,0,0,0,0,12,4,15,0,0,0,0,0,0,0,0,0,0,0,0,5,10,19,69,63,133
1147725,3,7,7,18,16,28,8,7,16,0,4,5,24,26,49,11,8,18,7,3,12,0,0,0,21,11,29,0,0,0,0,0,3,6,0,6,7,0,6,0,0,0,8,4,16,7,13,19,0,3,5,0,0,0,0,5,10,0,0,0,13,17,28,0,0,0,0,3,3,0,0,0,0,3,3,7,14,19,76,82,157
1147726,4,0,10,10,12,23,5,3,10,3,0,0,17,17,38,6,6,11,3,7,8,0,6,6,9,13,26,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,9,9,9,15,3,3,10,0,3,3,0,6,3,0,0,0,15,13,28,0,0,0,0,0,0,0,0,0,3,0,3,8,6,17,58,64,124
1147727,0,9,11,21,22,40,3,7,5,5,3,3,25,25,56,22,13,35,4,12,14,3,0,3,27,28,57,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,9,15,10,11,21,0,5,4,0,0,0,3,8,10,0,0,0,14,18,39,0,3,3,3,0,3,0,0,0,4,4,4,11,16,25,89,114,205
1147728,3,0,3,5,8,15,3,0,3,0,0,0,12,11,18,5,6,15,4,3,3,0,0,0,13,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,7,9,3,5,7,0,0,0,3,0,3,0,0,0,11,10,22,0,0,0,0,0,0,0,0,0,0,0,0,10,9,20,44,47,90
1147729,4,3,9,22,20,39,3,7,6,0,0,0,21,25,46,16,10,27,3,7,10,0,0,3,22,14,36,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,3,4,6,6,13,4,0,4,0,3,4,3,3,3,0,0,0,11,15,27,0,4,4,3,0,6,0,0,0,3,9,7,16,13,31,83,82,160
1147730,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1147731,3,3,3,10,3,14,0,3,8,0,0,0,15,6,25,3,3,10,6,4,5,0,0,0,8,8,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,5,8,0,0,0,5,11,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,34,33,64
1147732,0,0,0,7,0,7,11,9,16,0,0,0,12,12,25,3,5,8,9,4,13,3,0,0,13,8,23,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,4,5,8,0,0,0,0,3,3,0,0,0,0,3,3,11,7,15,50,38,83
1147733,0,7,3,3,8,12,3,8,8,0,0,0,10,15,21,3,16,14,0,5,10,0,0,0,5,24,26,0,5,5,0,0,0,3,0,3,0,3,3,0,0,0,3,3,8,7,6,15,3,0,3,0,0,0,0,3,0,0,0,0,11,11,25,0,0,0,0,0,0,0,0,0,0,0,0,9,14,20,42,70,113
1147734,5,4,9,18,19,43,10,9,15,0,0,0,25,25,55,9,10,20,4,3,12,4,0,4,21,12,35,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,3,7,7,14,15,3,3,9,0,0,3,4,0,5,0,0,0,8,17,25,0,0,0,0,4,4,0,0,0,0,4,4,15,15,25,78,84,160
1147735,0,3,5,9,3,9,0,0,0,0,3,3,6,4,12,7,5,7,0,3,8,0,0,0,11,4,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,6,16,0,0,0,0,0,0,0,0,0,0,0,4,13,25,33,47,48,93
1147736,3,3,4,11,12,24,11,14,24,0,0,0,19,31,47,7,9,11,15,3,15,0,0,0,18,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,7,0,3,3,3,0,3,0,3,4,0,0,0,7,8,17,0,0,0,0,0,0,0,0,0,0,0,0,8,13,15,56,60,119
1147737,0,3,4,23,14,31,11,15,28,0,0,0,38,25,57,10,14,20,8,6,12,0,0,3,21,19,41,0,3,3,0,0,0,0,4,4,0,3,3,0,0,0,4,4,7,20,10,31,0,3,7,0,0,0,3,6,9,0,0,0,26,25,46,0,0,0,3,0,3,0,0,0,3,0,3,5,5,11,92,78,174
1147738,5,3,8,12,9,25,3,0,3,0,0,3,14,15,30,7,7,11,4,3,9,3,3,7,10,11,26,0,0,0,0,3,3,0,0,0,0,4,6,0,0,0,5,6,8,6,11,15,3,0,3,0,0,0,0,0,0,0,0,0,8,8,17,0,0,0,0,0,3,0,0,0,0,0,3,6,4,14,49,52,94
1147739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,8,3,10
1147740,8,11,18,14,17,34,12,6,15,3,0,4,25,28,50,6,16,25,17,15,29,3,0,3,27,31,53,0,0,0,0,3,3,7,0,3,3,3,3,0,0,0,11,5,18,12,14,24,8,4,10,0,0,0,4,4,5,0,0,0,23,22,44,0,3,3,0,3,3,0,0,0,0,5,3,7,8,16,99,104,205
1147741,0,5,5,12,9,19,5,9,14,0,0,0,19,24,37,3,4,7,6,9,9,5,0,6,15,16,25,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,9,9,3,3,3,0,0,0,0,3,3,3,3,5,0,0,0,8,9,13,0,0,0,4,5,9,0,0,0,4,5,9,33,27,58,77,83,160
1147742,7,0,7,8,6,16,14,12,24,0,0,0,21,25,48,5,4,13,10,9,17,0,0,0,17,16,35,0,0,0,0,3,3,0,0,0,3,0,4,0,0,0,7,3,10,7,5,13,3,0,3,0,0,0,0,3,3,0,0,0,9,10,21,0,0,0,0,0,0,0,0,0,0,0,0,10,4,10,62,63,123
1147743,5,7,16,17,19,33,0,3,3,0,3,3,19,20,43,4,5,14,3,0,0,0,3,3,7,9,20,0,0,0,3,0,5,3,0,3,0,8,8,0,0,0,9,13,16,7,7,12,5,10,17,0,3,5,3,6,11,0,0,0,15,28,45,3,0,4,0,4,4,0,0,0,3,5,9,29,29,56,86,115,199
1147744,7,8,15,13,17,32,11,17,24,6,0,5,31,31,63,17,15,32,8,5,13,0,0,0,27,22,41,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,7,7,11,0,3,5,0,0,0,3,0,3,0,0,0,9,6,15,0,0,0,0,0,3,0,0,0,0,0,3,13,13,28,90,84,171
1147745,4,10,10,18,22,38,5,9,10,0,0,0,23,23,43,9,6,20,17,6,25,0,0,0,25,19,41,0,0,0,0,7,5,3,4,3,0,8,7,0,0,0,8,13,20,8,10,23,3,3,6,0,3,3,3,9,11,0,0,0,20,25,41,0,0,0,0,3,7,0,0,0,3,8,5,26,24,47,101,111,218
1147746,3,3,7,21,22,40,4,0,3,0,0,0,25,18,45,24,11,43,3,3,4,4,0,5,34,16,52,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,5,8,10,6,8,18,8,4,6,0,0,0,0,5,5,0,0,0,14,13,33,0,3,3,0,0,0,0,0,0,0,3,3,7,3,15,82,72,157
1147747,3,3,8,10,16,26,6,0,12,3,4,9,23,26,42,17,7,24,6,7,13,0,0,0,21,13,38,0,3,3,0,4,5,3,0,3,0,3,4,0,0,0,5,4,10,5,5,11,0,3,5,0,0,0,0,3,3,0,0,0,7,12,17,0,0,3,3,0,6,0,0,0,7,3,9,32,23,55,97,83,176
1147748,6,4,7,12,13,25,12,3,11,0,0,0,25,10,37,11,9,14,3,8,10,0,0,0,12,10,25,0,0,0,0,4,8,0,0,0,3,4,4,0,0,0,4,10,12,3,5,6,3,5,8,0,0,0,0,4,4,0,0,0,9,8,20,0,0,0,3,3,3,0,0,0,5,3,6,18,10,24,79,63,138
1147749,3,7,8,9,18,28,0,0,3,0,0,0,15,21,28,6,8,16,10,3,12,0,0,0,18,16,31,0,0,0,0,0,3,3,4,3,0,0,3,0,0,0,3,6,7,8,4,10,0,3,3,3,0,3,0,4,3,0,0,0,11,11,18,0,3,3,0,0,0,0,0,0,0,5,3,7,3,14,58,58,121
1147750,3,6,3,12,11,18,6,15,24,0,3,3,18,25,46,11,3,13,12,13,23,4,4,9,22,17,40,0,0,3,0,0,0,4,0,3,0,3,3,0,0,0,3,3,10,14,11,29,0,3,3,0,0,3,0,3,5,0,0,0,16,20,38,3,0,0,3,3,3,0,0,0,3,4,7,10,14,29,78,88,168
1147751,0,6,9,6,9,18,3,4,9,0,0,0,13,18,26,9,0,8,7,3,11,4,0,5,14,9,19,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,3,4,5,4,3,7,0,0,0,0,0,0,0,6,6,0,0,0,4,7,11,3,0,3,0,0,0,0,0,0,3,0,3,3,3,7,41,44,81
1147752,7,9,15,11,15,25,3,9,7,5,0,6,17,18,39,3,3,6,3,0,5,0,0,0,7,3,15,0,0,0,0,0,0,4,0,3,0,3,4,0,0,0,5,7,11,3,3,11,3,5,8,0,0,0,0,0,3,0,0,0,9,13,16,0,0,0,0,0,0,0,0,0,0,0,0,9,7,12,49,55,111
1147801,3,6,9,11,12,21,4,3,4,0,0,0,17,14,30,3,6,16,7,0,7,3,0,3,12,12,24,0,0,3,0,3,9,0,0,0,0,3,3,0,0,0,8,9,11,10,6,8,4,3,7,3,3,7,3,4,9,0,0,0,12,20,34,0,3,0,4,6,5,0,0,0,3,8,7,14,15,33,73,77,144
1147802,0,6,10,3,6,8,9,3,12,0,0,0,12,10,25,3,0,7,6,3,8,4,3,3,18,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,9,18,3,0,8,0,0,3,0,0,0,0,0,0,16,17,33,0,0,0,0,3,3,0,0,0,0,3,3,5,8,11,48,54,102
1147803,0,0,0,3,3,5,9,3,10,0,3,3,15,9,26,5,5,9,3,3,5,6,3,10,15,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,0,0,0,0,0,0,4,0,4,0,0,0,8,7,14,0,0,0,0,0,0,0,0,0,0,0,3,13,13,29,53,49,96
1147804,3,4,4,0,10,14,7,8,17,0,3,3,7,22,28,14,7,18,12,14,25,7,3,7,29,19,50,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,3,8,8,10,15,0,0,0,0,3,4,0,3,3,0,0,0,9,16,24,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,62,65,129
1147805,3,0,7,18,15,34,4,3,5,5,3,5,28,23,49,17,10,26,4,6,7,0,0,0,20,19,32,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,4,4,11,14,8,24,12,4,13,0,0,0,3,10,12,0,0,0,28,28,52,0,0,0,0,0,3,0,0,0,3,4,6,26,32,58,110,102,214
1147806,4,0,6,17,16,31,0,0,0,0,0,0,17,16,34,11,11,20,0,0,3,0,0,0,10,12,25,3,0,0,3,3,9,3,0,3,4,3,4,0,0,0,9,8,17,3,5,8,8,4,10,0,3,3,3,0,5,0,0,0,15,11,30,0,0,3,0,0,0,0,0,0,3,4,3,38,47,82,96,99,194
1147807,0,3,6,11,7,17,0,3,4,0,0,0,10,9,22,16,9,23,4,3,6,0,0,0,14,15,26,3,0,3,0,0,0,3,0,3,0,0,4,0,0,0,3,4,6,5,3,10,3,0,3,0,0,0,3,0,8,0,0,0,9,7,17,0,0,0,3,0,3,0,0,0,3,0,3,14,15,22,61,45,105
1147808,0,3,5,5,10,22,8,3,8,0,4,4,11,21,32,4,4,10,9,3,14,3,0,3,17,9,25,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,4,4,12,8,9,18,4,3,10,3,0,3,0,3,3,0,0,0,20,17,35,0,0,0,0,0,0,0,0,0,0,0,0,12,20,32,67,72,140
1147809,3,0,8,7,4,11,8,9,19,0,0,0,19,18,30,6,0,10,5,4,14,0,3,3,12,9,27,0,0,0,0,0,0,0,3,0,3,5,6,0,0,0,6,5,10,8,6,13,3,0,3,0,0,0,0,3,3,0,0,0,10,10,27,0,3,5,3,0,3,0,0,0,4,3,10,23,16,48,79,67,147
1147810,3,6,7,12,13,25,9,9,18,3,0,5,18,23,42,11,4,12,3,14,17,14,10,25,30,23,52,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,6,13,8,21,0,0,0,3,3,7,3,3,9,0,0,0,21,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,83,72,154
1147811,0,3,4,4,7,16,4,17,20,0,0,4,16,26,40,5,8,17,8,5,14,3,3,9,17,16,33,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,4,11,12,20,0,0,4,3,0,3,0,0,3,0,0,0,12,12,27,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,58,68,123
1147812,0,0,3,10,9,17,3,0,3,0,0,0,14,6,21,3,0,3,0,0,0,5,0,8,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,16,0,0,0,0,3,3,0,0,3,0,0,0,6,16,15,0,0,0,0,0,0,0,0,0,0,3,3,7,9,20,38,38,76
1147813,3,5,9,10,7,20,21,12,29,4,3,5,38,20,58,7,4,13,12,6,18,3,4,8,22,14,37,0,0,0,0,0,3,0,4,3,0,0,6,0,0,0,4,3,12,14,14,26,0,4,4,0,0,0,0,3,3,0,0,0,12,23,36,0,0,0,3,0,4,0,0,0,3,0,3,10,10,17,92,85,176
1147814,0,0,0,5,4,14,7,4,12,3,4,6,16,12,28,3,6,9,0,0,4,8,10,17,17,16,27,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,4,3,4,8,6,16,3,0,6,0,0,0,0,0,0,0,0,0,12,13,18,0,0,0,0,0,0,0,0,0,3,0,3,11,8,25,61,59,113
1147815,3,3,3,0,0,4,16,13,28,7,8,12,30,19,48,5,3,11,12,6,23,6,5,8,25,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,21,0,3,3,0,3,3,0,0,0,0,0,0,16,13,30,0,0,0,0,0,0,0,0,0,0,0,0,15,14,30,87,64,154
1147816,5,3,8,6,5,10,11,4,20,4,0,3,17,12,31,5,3,8,9,6,15,10,5,9,19,8,31,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,3,4,9,16,23,4,3,6,0,0,3,3,3,3,0,0,0,16,20,38,0,0,0,3,3,4,0,0,0,3,3,4,12,7,18,80,60,143
1147817,4,5,11,15,17,26,3,0,3,3,0,4,19,13,39,12,11,21,0,3,4,0,0,0,11,12,26,0,0,0,0,3,0,0,0,0,3,0,7,0,0,0,4,6,13,4,6,14,3,9,9,0,0,0,4,3,3,0,0,0,9,19,26,0,0,0,0,9,9,0,0,0,0,9,8,15,22,35,69,82,153
1147818,7,0,11,10,10,20,4,3,4,0,0,0,15,13,33,5,13,15,6,7,11,0,3,3,16,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,5,15,0,0,0,0,4,3,3,5,5,0,0,0,12,18,29,0,0,0,0,0,3,0,0,0,0,3,3,12,8,14,62,64,126
1147819,7,3,13,27,22,48,6,11,15,0,0,0,36,30,67,20,16,34,3,3,7,0,0,0,22,18,41,0,0,0,3,4,7,3,0,3,0,3,3,0,0,0,6,8,13,16,28,39,0,7,7,0,0,0,3,4,7,0,0,0,19,33,54,0,0,3,0,6,4,0,0,0,0,3,4,14,18,34,109,124,231
1147820,4,0,4,3,4,6,4,0,6,0,0,0,8,9,11,3,10,10,0,0,0,0,0,0,5,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,3,0,6,0,0,0,0,0,3,0,0,0,3,10,8,0,0,3,0,0,0,0,0,0,0,0,3,12,11,24,30,37,70
1147821,0,0,0,9,7,18,0,7,3,5,7,15,16,24,38,3,15,17,3,0,3,7,15,22,14,25,44,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,6,9,6,12,19,0,3,7,0,0,3,3,3,3,0,0,0,12,18,31,0,0,3,0,0,0,0,0,0,0,0,3,3,13,20,50,83,136
1147822,0,3,9,8,8,18,8,3,10,3,0,3,20,13,33,3,4,9,3,4,4,0,4,5,6,17,21,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,5,0,11,0,3,5,3,3,3,0,0,0,0,3,3,0,0,3,8,9,18,0,0,3,0,0,0,0,0,0,0,0,3,9,9,22,50,50,102
1147823,3,14,13,16,14,28,5,3,14,0,3,3,23,22,43,3,4,3,0,3,3,5,3,9,8,12,18,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,8,6,8,13,21,3,0,4,5,0,5,0,0,3,0,0,0,21,14,34,0,0,3,3,3,6,0,0,0,3,4,6,6,15,23,68,85,154
1147824,6,7,20,8,15,24,0,8,10,0,0,5,17,23,38,9,10,11,11,10,15,0,0,3,19,18,34,0,3,3,0,0,3,0,0,0,4,0,3,0,0,0,3,8,14,7,20,25,3,7,10,0,0,0,3,5,6,0,0,0,17,25,41,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,68,87,157
1147825,3,3,10,12,29,44,8,5,15,0,3,5,17,42,62,19,19,37,10,4,15,3,3,8,25,29,60,0,0,3,0,3,5,3,3,3,3,8,12,0,0,0,13,16,23,18,18,34,11,7,18,0,0,0,5,9,16,0,0,0,33,37,73,0,0,3,3,3,11,0,0,0,6,10,16,12,12,20,109,146,253
1147826,3,4,11,13,10,25,10,3,15,3,0,5,26,19,45,10,8,14,10,14,19,0,0,0,20,20,35,0,0,4,4,0,3,6,0,5,0,4,4,0,0,0,11,6,11,8,10,18,0,0,3,0,3,5,3,3,5,0,0,0,10,23,29,0,0,0,0,0,0,0,0,0,0,0,0,21,17,44,94,87,175
1147827,3,0,3,9,7,16,6,5,12,0,0,0,15,10,26,3,13,14,4,0,4,0,0,0,14,12,27,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,4,11,9,16,7,3,9,0,0,0,3,0,3,0,0,0,15,7,27,0,0,0,0,6,5,0,0,0,0,6,5,5,6,13,61,46,101
1147828,6,7,9,21,14,32,4,3,3,0,3,3,25,16,43,16,14,27,4,7,8,0,0,0,17,17,34,0,0,0,3,7,9,0,0,0,3,5,12,0,0,0,8,17,23,5,10,16,4,3,11,0,0,4,0,3,3,0,0,0,15,19,32,4,3,5,7,4,10,0,0,0,9,6,10,34,39,70,108,114,221
1147829,8,6,14,33,21,59,0,3,3,0,0,0,40,24,66,20,18,35,9,3,10,4,0,4,30,20,47,0,0,0,0,8,12,0,0,0,0,3,3,0,0,0,4,8,16,9,12,23,8,8,21,0,0,4,7,6,13,0,0,0,28,33,56,0,4,4,0,6,6,0,0,0,0,7,7,11,8,21,107,117,221
1147830,12,4,16,12,16,26,3,10,10,0,0,0,14,25,37,9,11,23,0,3,5,3,4,3,17,17,29,0,0,0,3,6,4,0,0,3,4,4,7,0,0,0,3,9,19,9,10,24,6,4,11,0,3,3,9,7,13,0,0,0,22,20,47,0,0,4,0,7,7,0,0,0,0,6,9,4,9,21,79,91,174
1147831,0,3,3,15,11,27,0,0,3,0,0,0,21,8,25,10,6,15,6,3,5,0,0,3,19,12,29,0,0,0,0,6,3,0,0,0,3,0,4,0,0,0,3,5,7,8,8,12,0,0,3,0,0,0,0,3,10,0,0,0,11,18,22,0,0,0,0,3,7,0,0,0,0,7,3,7,8,13,61,53,114
1147832,5,4,4,16,14,33,0,3,3,0,0,0,17,19,33,4,6,16,5,3,9,3,0,4,12,10,22,0,0,0,0,0,0,0,4,4,0,5,3,0,0,0,0,7,9,6,6,16,0,7,7,0,0,0,0,0,0,0,0,0,11,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,46,59,109
1147833,0,3,4,13,13,22,3,0,3,0,0,0,11,10,25,9,6,11,3,3,6,3,3,4,10,10,19,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,5,10,4,16,0,4,6,0,0,0,0,0,0,0,0,0,15,8,25,0,0,0,0,0,0,0,0,0,0,3,3,3,3,7,49,39,89
1147834,3,3,5,13,21,31,5,3,13,3,8,7,21,30,50,9,8,20,3,3,9,4,3,4,16,17,27,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,14,7,16,0,0,0,0,0,0,3,8,11,0,0,0,18,12,33,0,0,0,0,0,3,0,0,0,0,0,3,8,11,15,66,75,142
1147835,3,4,6,6,13,19,0,4,8,0,0,0,10,17,23,0,3,4,5,3,11,3,3,11,11,12,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,5,11,0,0,0,0,0,0,3,5,9,0,0,0,13,12,28,3,3,9,0,0,0,0,0,0,5,7,13,3,4,8,53,59,108
1147836,7,3,10,18,23,38,8,5,16,3,8,13,23,34,63,6,3,14,3,6,9,6,0,7,27,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,12,17,23,3,0,4,0,7,8,0,3,5,0,0,0,16,25,38,0,0,0,0,3,3,0,0,0,0,4,3,13,12,17,85,86,168
1147837,9,3,15,27,15,44,4,4,8,3,3,8,31,28,61,18,9,27,4,6,12,3,0,7,26,21,43,0,0,0,0,0,0,3,0,3,3,4,3,0,0,0,6,5,11,3,6,9,3,7,9,0,3,3,3,0,6,0,0,0,13,20,31,0,0,3,0,0,0,0,0,0,3,0,3,15,19,35,104,91,196
