SA1_7DIGITCODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
1158928,0,0,3,8,7,3,0,0,0,27,0,0,12,6,6,0,0,0,0,23,0,0,6,6,4,3,3,0,0,21,0,0,3,3,8,5,0,0,0,15,0,0,3,10,7,7,0,0,0,18,0,0,0,3,7,0,0,0,0,7,4,4,7,13,7,5,3,3,0,49,34,41,72,83,72,66,27,17,10,432
1158929,0,0,8,5,6,0,3,0,0,31,0,0,3,0,5,0,0,0,0,21,0,0,3,7,8,3,0,0,0,16,0,3,0,4,0,4,0,0,0,10,0,0,0,4,8,10,0,0,0,18,0,0,0,0,0,3,0,0,0,9,0,0,0,5,3,0,10,0,0,23,28,21,46,52,56,47,34,14,6,309
1158930,0,0,19,9,8,0,0,0,0,35,0,0,12,14,3,3,0,0,0,27,0,0,8,11,3,0,0,0,0,16,0,0,3,7,3,0,0,0,0,15,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,0,3,0,12,26,25,101,85,35,34,13,8,4,328
1158931,0,0,21,14,3,0,0,0,0,35,0,0,10,3,0,0,0,0,0,22,0,0,8,7,0,0,0,0,0,13,0,0,3,8,0,0,0,0,0,16,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,0,0,18,13,24,114,86,23,21,8,3,0,289
1158932,0,5,7,11,4,0,0,0,0,28,0,0,5,5,0,0,0,0,0,18,0,0,4,15,0,3,0,0,0,27,0,0,13,8,0,0,0,0,0,22,0,0,5,15,4,0,0,0,0,30,0,0,3,4,0,0,0,0,0,7,0,0,9,3,0,4,0,0,3,15,15,19,107,121,41,26,16,3,8,351
1158933,0,0,3,5,10,0,0,0,0,23,0,0,3,5,5,0,3,0,0,15,0,0,0,10,0,0,0,0,0,16,0,0,0,3,3,0,0,0,0,7,0,0,0,3,4,4,0,0,0,10,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,22,15,33,52,41,30,16,9,6,224
1158934,0,4,8,0,6,3,0,0,0,21,0,0,0,4,0,0,0,0,0,14,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,10,5,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,13,22,42,42,35,36,19,8,0,221
1158935,0,0,6,5,10,0,0,0,0,16,0,0,3,0,6,0,0,0,0,9,0,0,0,5,8,3,0,0,0,16,0,3,0,0,3,3,0,0,0,9,0,0,0,3,14,3,0,0,0,20,0,0,0,0,7,0,0,0,0,5,4,0,0,0,0,0,0,3,0,15,19,20,39,26,58,36,24,21,9,256
1159001,0,3,0,7,7,4,3,0,0,22,0,3,3,5,0,7,0,0,0,16,0,0,3,5,9,9,0,0,0,23,0,0,0,6,6,3,0,0,0,20,0,0,0,7,8,5,0,0,0,27,0,0,3,9,18,10,0,0,0,46,3,8,3,5,8,0,0,0,0,26,41,44,25,66,85,58,24,21,18,379
1159002,0,3,11,8,11,15,3,3,0,53,0,0,3,9,13,5,0,0,0,28,0,0,0,3,5,8,6,0,0,25,0,0,3,8,6,0,4,0,0,20,0,0,0,8,11,13,0,0,0,35,0,0,0,24,23,5,3,0,0,52,3,0,0,3,5,3,0,0,0,21,41,36,41,91,101,84,57,24,9,485
1159003,0,0,4,4,6,7,8,0,0,29,0,0,5,3,4,3,0,0,0,21,0,0,0,5,8,3,0,0,0,14,0,0,4,3,3,0,3,0,0,17,0,0,8,5,13,10,0,0,0,33,0,0,0,10,17,4,0,0,0,32,5,0,0,3,6,3,0,0,0,22,44,30,34,49,86,67,51,20,11,384
1159004,0,5,10,3,8,7,6,0,0,39,0,0,3,3,12,5,0,3,0,25,0,3,3,8,8,5,3,0,0,26,0,0,3,4,9,5,0,0,0,16,0,0,6,9,15,7,0,0,0,40,0,0,0,9,19,6,4,0,0,38,0,0,0,0,3,3,0,6,0,18,41,33,45,55,107,59,49,52,16,459
1159005,0,3,4,0,6,12,3,0,0,30,0,0,3,0,9,3,3,0,0,27,0,0,7,3,0,3,4,0,0,23,0,0,3,3,6,7,0,0,0,18,0,0,5,9,13,4,0,0,0,35,0,0,0,14,18,25,8,0,0,61,0,0,0,6,7,3,0,0,3,16,46,36,53,37,81,71,32,26,10,399
1159006,0,3,7,4,3,9,10,0,0,31,0,0,10,7,5,7,3,0,0,38,0,3,9,7,4,6,0,0,0,38,0,0,3,7,10,4,0,0,0,27,0,0,7,9,14,5,0,0,0,34,0,0,3,7,7,12,0,0,0,30,3,0,6,3,3,7,4,0,0,32,35,40,66,61,82,89,49,26,20,469
1159007,0,3,4,7,10,14,3,0,0,33,0,3,4,3,8,6,8,0,0,25,0,4,0,10,10,0,3,0,0,26,0,0,0,0,16,3,6,0,0,31,0,0,0,15,14,10,3,0,0,40,0,0,5,9,20,12,0,0,0,49,0,0,4,4,10,0,4,0,0,23,51,41,38,63,115,77,65,14,21,474
1159008,0,0,5,11,7,6,0,0,0,25,0,0,3,0,5,5,0,0,0,19,0,0,3,7,4,5,3,0,0,22,0,0,0,4,3,0,0,0,0,12,0,0,0,5,8,0,0,0,0,22,0,0,4,12,5,0,0,0,0,25,3,3,0,4,4,0,0,0,0,16,19,23,38,55,58,49,19,14,3,281
1159101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159102,0,3,23,3,0,0,0,0,0,35,0,3,9,11,3,0,0,0,0,23,0,0,10,9,3,0,0,0,0,23,0,0,5,11,0,0,0,0,0,12,0,0,11,8,0,3,0,0,0,25,0,0,3,0,0,0,0,0,0,6,0,0,6,5,0,0,0,0,0,12,12,59,137,80,24,16,10,0,0,346
1159103,0,4,43,13,3,0,0,0,0,66,0,0,13,9,3,0,0,0,0,28,0,0,21,13,3,0,0,0,0,36,0,0,21,8,3,0,0,0,0,30,0,0,17,20,3,0,0,0,0,38,0,0,4,9,3,3,0,0,0,13,3,3,13,10,4,3,0,0,0,35,18,60,286,118,34,35,17,3,0,559
1159104,0,3,32,9,4,12,3,0,0,65,0,0,29,14,5,6,0,0,0,62,0,0,30,12,6,3,4,0,0,66,0,0,16,3,12,7,3,0,0,46,0,0,32,35,10,12,0,0,0,86,0,0,17,29,12,8,3,0,0,73,3,6,22,15,15,7,8,0,0,65,38,51,250,180,110,102,63,28,6,820
1159105,0,4,11,7,6,0,0,0,0,29,0,3,5,8,7,0,0,0,0,19,0,0,3,4,7,0,3,0,0,16,0,0,0,3,7,0,3,0,0,10,0,0,6,8,8,0,0,0,0,21,0,0,0,9,4,0,0,0,0,14,4,0,0,4,7,3,3,11,3,48,40,22,33,53,72,38,37,53,23,375
1159106,0,0,6,3,4,4,3,0,0,18,0,0,0,4,3,0,0,0,0,9,0,0,4,0,0,0,0,0,0,5,0,0,5,6,0,0,0,0,0,11,0,0,7,6,11,0,0,0,0,25,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,9,17,17,46,18,24,32,38,28,19,37,28,21,246
1159107,0,6,7,10,13,6,0,3,0,40,0,0,4,3,5,3,3,0,0,21,0,0,3,11,3,6,0,0,0,24,0,0,0,7,7,3,0,0,0,23,0,0,6,13,11,3,0,0,0,32,0,0,0,9,10,0,0,0,0,20,3,0,0,4,3,0,3,3,0,20,28,39,56,91,85,56,43,31,13,438
1159108,0,16,49,11,6,0,0,0,0,79,0,4,40,4,0,0,0,0,0,51,0,3,27,13,3,0,0,0,0,40,0,0,20,11,0,3,0,0,0,41,0,0,21,17,3,3,0,0,0,43,0,4,14,7,3,0,0,0,0,25,3,15,29,6,5,4,0,0,0,62,32,156,402,116,36,36,7,3,0,787
1159109,0,3,10,11,4,3,3,0,0,38,0,0,13,10,15,6,0,4,0,39,0,0,4,4,4,4,0,0,0,14,0,0,3,4,5,5,0,0,0,15,0,0,0,15,14,0,0,0,0,31,0,0,3,8,6,0,0,0,0,21,0,0,4,9,8,6,0,0,0,28,48,23,64,100,86,64,58,29,22,494
1159110,0,3,17,8,9,5,0,0,0,48,0,0,11,10,4,3,0,0,0,21,0,0,4,3,7,4,0,0,0,26,0,0,11,3,8,3,3,0,0,24,0,0,9,8,4,4,0,0,0,21,0,0,3,3,4,4,0,0,0,8,0,0,4,0,4,0,5,0,5,24,14,30,110,63,65,49,32,9,9,397
1159111,0,0,10,7,3,3,6,0,0,30,0,0,5,6,11,3,0,0,0,23,0,3,10,7,3,0,0,0,0,25,0,0,3,8,15,0,0,0,0,24,0,0,3,3,3,4,0,0,0,16,0,0,0,8,8,3,0,0,0,16,3,0,5,3,4,3,3,4,0,29,26,31,76,55,71,61,42,24,9,391
1159112,0,0,4,5,7,10,0,4,0,37,0,0,0,3,3,3,0,0,0,16,0,0,3,3,7,3,0,0,0,16,0,0,5,4,7,6,0,0,0,20,0,0,0,9,4,3,0,0,0,16,0,0,0,11,4,0,0,0,0,14,8,0,0,5,3,4,0,0,0,23,33,18,31,62,71,77,39,38,12,395
1159113,0,0,3,3,9,11,0,3,0,25,0,3,3,7,3,0,0,0,0,20,0,0,3,0,8,0,0,0,0,16,0,0,0,3,3,6,0,0,0,7,0,0,8,4,3,3,0,0,0,15,0,0,0,3,3,0,0,0,0,8,3,0,7,5,3,0,0,0,0,23,26,19,50,40,55,48,26,29,10,293
1159114,0,3,11,3,0,4,0,0,0,25,0,0,13,3,0,0,0,0,0,20,0,0,0,8,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,11,0,0,3,3,4,3,0,0,0,24,0,0,6,3,0,3,0,3,0,14,0,3,3,5,0,0,3,0,0,18,11,21,84,60,32,40,27,11,4,294
1159115,0,0,3,4,7,6,0,0,0,25,0,3,0,4,4,3,4,0,0,23,0,0,0,12,3,3,0,0,0,24,0,0,0,6,6,4,0,0,0,17,0,0,0,11,11,3,0,0,0,21,0,0,0,7,9,0,3,0,0,25,0,0,3,3,3,0,0,0,0,8,39,25,41,66,73,42,47,30,13,386
1159116,0,0,3,11,3,3,3,0,0,23,0,0,3,3,5,4,0,0,0,23,0,0,7,4,6,3,0,0,0,25,0,0,3,3,3,0,0,0,0,11,0,0,3,12,13,5,0,0,0,32,0,0,0,3,10,0,0,0,0,18,0,3,0,0,3,0,0,0,0,6,26,22,29,53,69,37,32,19,0,287
1159117,0,4,19,19,9,5,4,0,0,65,0,0,12,6,6,3,3,0,0,34,0,0,11,12,0,4,0,0,0,38,0,0,3,0,3,3,0,0,0,12,0,0,7,7,3,3,0,0,0,25,0,0,0,3,0,0,0,0,0,4,0,0,12,8,0,9,0,0,0,30,25,38,142,112,48,50,36,16,3,468
1159118,0,0,20,7,3,5,3,0,0,40,0,0,12,9,3,0,0,0,0,30,0,0,9,3,5,5,0,0,0,25,0,0,12,5,0,3,3,0,0,20,0,0,9,6,3,0,0,0,0,23,0,0,0,7,4,0,0,0,0,11,0,4,8,8,7,0,0,0,0,22,12,24,119,62,60,23,25,5,3,333
1159119,0,3,5,7,10,0,0,0,0,29,0,3,9,8,3,6,5,0,0,32,0,0,10,6,4,0,0,0,0,30,0,0,11,6,4,3,0,0,0,27,0,0,10,8,8,5,5,0,0,33,0,0,3,4,13,0,0,0,0,27,0,0,5,0,4,3,3,0,0,25,30,35,79,78,70,55,44,9,5,401
1159120,0,15,38,9,11,8,11,0,0,89,0,3,40,6,4,0,0,0,0,59,0,3,39,14,6,5,0,0,0,58,0,0,15,7,8,3,0,0,0,35,0,0,24,29,15,7,0,0,0,85,0,0,7,14,10,7,0,0,0,42,0,9,11,13,13,3,3,5,25,83,42,105,299,130,99,76,46,24,32,849
1159121,0,7,7,6,8,4,0,0,0,30,0,0,0,3,3,3,0,0,0,12,0,0,3,0,0,3,0,0,0,12,0,0,3,3,3,0,0,0,0,11,0,0,4,6,12,3,0,0,0,29,0,0,0,9,0,3,0,0,0,15,3,0,4,3,3,3,4,5,0,24,19,19,34,42,41,49,36,16,16,263
1159122,0,4,12,11,0,8,6,0,0,34,0,0,4,4,7,4,0,0,0,33,0,0,4,3,5,0,0,0,0,18,0,0,0,4,5,6,0,0,0,16,0,0,5,9,13,3,3,0,0,40,0,0,0,11,0,3,0,0,0,15,4,0,9,3,4,3,6,3,0,29,30,34,59,76,78,65,53,39,26,461
1159123,0,0,3,4,7,3,0,0,0,22,0,3,9,4,0,0,4,0,0,17,0,0,3,3,8,3,0,0,0,21,0,0,4,3,3,3,0,0,0,12,0,0,3,10,9,3,0,0,0,28,0,0,3,4,4,0,0,0,0,13,0,0,3,3,3,3,0,7,0,12,24,25,53,46,68,44,33,19,10,324
1159124,4,17,61,22,20,4,4,3,0,134,0,3,54,27,11,12,4,0,0,110,0,4,41,25,11,7,6,5,0,98,0,4,27,18,16,7,4,0,0,67,0,0,33,64,17,12,3,0,0,126,0,0,16,30,17,9,3,3,0,84,3,26,58,25,18,14,3,3,0,152,84,205,549,327,186,158,95,49,21,1674
1159125,0,5,29,18,12,7,0,0,0,69,0,0,16,9,0,0,0,0,0,31,0,5,20,6,9,0,0,0,0,34,0,0,5,3,0,0,0,0,0,15,0,0,10,11,3,4,0,0,0,31,0,0,4,3,3,0,0,0,0,10,0,0,8,7,0,8,3,3,0,23,18,42,156,108,61,55,35,16,8,491
1159126,0,5,10,10,6,8,6,0,0,36,0,0,0,4,0,9,0,0,0,18,0,0,3,8,3,5,0,0,0,16,0,0,3,3,0,3,0,0,0,11,0,0,4,7,6,10,0,0,0,30,0,0,0,0,10,3,0,0,0,9,3,0,3,5,3,3,4,3,0,29,27,28,49,61,56,59,45,43,22,390
1159127,0,3,20,4,5,5,3,3,0,43,0,4,9,5,7,7,0,0,0,33,0,0,3,9,4,3,3,0,0,27,0,0,6,6,4,5,0,0,0,26,0,0,0,13,9,0,0,0,0,27,0,0,5,18,12,3,0,0,0,31,0,3,6,10,4,0,3,0,0,34,39,44,81,120,88,80,66,41,18,578
1159128,0,3,7,7,4,4,0,0,0,23,0,0,5,3,0,3,0,0,0,16,0,0,3,3,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,8,0,0,0,8,4,7,0,0,0,19,0,0,0,3,7,0,0,0,0,10,0,0,0,0,0,0,0,3,0,5,10,16,33,39,30,31,14,19,9,198
1159129,0,0,28,22,11,8,0,0,0,72,0,0,28,14,7,6,0,0,0,56,0,0,24,20,4,0,3,0,0,47,0,0,11,16,7,0,0,0,0,32,0,0,12,20,10,3,0,0,0,37,0,0,6,3,0,0,0,0,0,11,0,0,17,8,6,8,0,0,4,45,13,50,189,144,61,49,24,22,14,566
1159130,0,3,5,3,4,4,0,0,0,28,0,0,3,3,3,0,0,0,0,9,0,0,5,0,4,0,4,0,0,16,0,0,0,5,0,3,0,0,0,8,0,0,5,7,5,7,3,0,0,29,0,0,0,3,7,0,0,0,0,14,3,0,5,0,4,3,0,0,3,23,24,21,57,48,58,47,35,30,8,329
1159131,0,3,3,8,8,3,3,0,0,27,0,0,5,3,8,8,0,0,0,20,0,0,0,7,7,0,0,0,0,14,0,0,4,5,3,3,0,0,0,14,0,0,4,11,13,0,0,0,0,26,0,0,0,7,11,3,0,0,0,24,0,7,0,0,11,3,0,3,0,32,46,42,48,65,100,55,30,29,15,428
1159132,0,0,8,10,12,8,3,0,0,42,0,0,3,6,4,3,0,0,0,15,0,0,0,3,7,3,3,0,0,21,0,0,8,9,4,3,0,0,0,25,0,0,7,18,7,3,0,0,0,40,0,0,0,12,9,5,0,4,0,27,3,0,0,3,3,0,4,0,0,20,25,32,44,75,72,62,51,28,11,397
1159133,0,0,5,7,8,5,3,0,0,26,0,3,3,4,3,4,0,0,0,19,0,0,5,7,5,7,0,0,0,18,0,0,3,4,10,4,0,0,0,22,0,0,3,12,6,5,0,0,0,26,0,0,0,16,5,0,0,0,0,18,0,4,0,0,3,0,0,0,0,15,26,30,53,75,66,65,26,19,6,364
1159134,0,3,22,16,7,0,0,0,0,47,0,4,23,11,6,3,0,0,0,47,0,0,11,7,3,3,0,0,0,23,0,0,4,3,0,3,0,0,0,5,0,0,11,9,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,10,17,37,121,81,54,34,18,10,3,377
1159135,0,4,12,6,12,5,10,0,0,44,0,0,7,10,9,6,3,0,0,32,0,0,4,5,7,7,0,0,0,21,0,0,0,6,3,8,4,0,0,15,0,0,7,11,5,3,3,0,0,31,0,0,3,6,3,0,0,0,0,12,0,3,6,0,3,3,4,0,0,19,35,34,78,68,76,80,67,34,15,493
1159136,0,8,30,12,12,11,0,0,0,68,0,3,19,13,7,0,0,0,0,45,0,0,13,12,0,4,0,0,0,29,0,0,5,11,0,0,0,0,0,18,0,0,4,18,3,0,0,0,0,27,0,0,0,6,0,0,0,0,0,10,3,3,17,12,3,3,4,0,0,47,24,69,190,121,53,52,25,6,5,538
1159137,0,7,9,6,3,3,0,3,0,37,0,3,9,7,6,0,0,0,0,24,0,0,9,7,6,0,0,0,0,22,0,0,0,6,0,3,0,0,0,9,0,0,7,3,10,3,0,0,0,21,0,0,0,5,0,0,0,0,0,11,0,0,12,4,3,4,6,0,0,29,28,33,75,67,57,49,37,21,3,374
1159138,0,0,8,4,3,7,3,0,0,20,0,0,5,4,3,4,3,0,0,21,0,3,3,6,3,0,0,0,0,17,0,0,3,0,0,7,0,0,0,5,0,0,0,6,7,0,0,0,0,18,0,0,0,6,3,0,0,0,0,9,0,5,0,0,3,0,0,0,0,20,12,41,44,41,50,47,23,14,4,283
1159139,0,0,0,0,3,4,0,0,0,11,0,0,3,3,6,3,4,0,0,16,0,0,6,3,0,0,0,0,0,11,0,0,3,7,4,3,0,0,0,21,0,0,0,4,7,5,0,0,0,25,0,0,0,5,10,3,0,0,0,23,3,0,0,0,5,0,0,0,0,9,24,22,19,46,62,51,36,21,10,283
1159140,0,0,8,6,5,4,0,0,0,24,0,0,3,10,6,0,3,0,0,23,0,0,0,4,10,3,0,0,0,18,0,0,0,4,6,3,0,0,0,17,0,0,0,9,18,6,0,0,0,29,0,0,3,5,10,8,0,0,0,22,0,0,0,0,8,0,0,5,0,16,33,17,34,51,97,63,39,31,22,386
1159141,0,0,3,9,5,4,0,0,0,24,0,0,8,3,4,4,0,0,0,14,0,0,6,3,4,6,0,0,0,20,0,0,3,3,3,3,0,0,0,10,0,0,3,3,8,3,0,0,0,21,0,0,0,6,0,4,0,0,0,13,0,0,3,4,0,3,3,4,0,17,18,26,38,45,45,39,36,10,6,262
1159142,0,0,8,8,3,0,3,0,0,24,0,0,3,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,11,0,0,0,6,3,6,0,0,0,9,0,0,5,3,5,0,0,0,0,20,0,0,0,4,0,0,0,0,0,7,0,0,3,0,3,3,0,0,0,9,30,20,37,47,54,47,36,20,9,299
1159143,0,0,19,6,20,9,0,0,0,56,0,0,9,3,4,8,0,0,0,25,0,0,4,0,0,9,0,0,0,15,0,0,7,6,7,3,0,0,0,20,0,0,4,8,9,3,5,0,0,32,0,0,0,11,9,3,3,0,0,22,3,0,3,3,3,0,3,4,0,18,42,30,69,80,79,72,48,45,15,483
1159144,0,0,3,0,9,5,3,0,0,21,0,0,0,3,4,0,0,0,0,13,0,0,3,3,3,0,0,0,0,16,0,0,3,3,0,0,0,0,0,7,0,0,8,5,8,3,0,0,0,23,0,0,3,5,6,3,0,0,0,20,0,0,8,3,0,0,0,0,0,6,20,18,50,46,54,41,19,20,6,276
1159145,0,3,10,3,5,7,0,0,0,28,0,0,7,0,0,4,0,0,0,11,0,0,8,9,5,0,3,0,0,19,0,0,0,4,4,0,0,0,0,7,0,0,9,3,7,3,0,0,0,24,0,0,0,3,0,0,0,0,0,4,0,0,4,6,4,5,11,14,30,82,8,14,61,58,42,38,40,50,41,362
1159146,0,0,4,10,10,7,3,0,0,34,0,0,3,6,8,4,0,0,0,25,0,0,3,12,7,4,4,0,0,26,0,0,3,8,4,0,0,0,0,19,0,0,10,11,3,3,3,0,0,30,0,0,0,9,9,0,0,0,0,19,0,3,4,3,6,3,4,5,0,28,16,28,50,91,76,44,40,33,6,384
1159147,0,0,19,9,3,3,0,0,0,45,0,0,20,11,4,8,0,0,0,46,0,0,11,11,7,3,0,0,0,29,0,0,5,7,3,0,0,0,0,14,0,0,5,5,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,4,3,0,3,0,0,0,16,12,22,123,80,41,34,16,12,3,354
1159148,0,4,6,6,7,3,0,0,0,33,0,0,4,3,8,4,0,0,0,22,0,0,3,6,17,0,0,0,0,32,0,0,4,5,9,4,0,0,0,24,0,0,4,16,6,3,3,0,0,34,0,0,4,7,8,0,0,0,0,16,3,3,3,7,0,4,7,3,3,30,51,40,60,84,104,65,35,36,20,495
1159149,0,0,8,0,4,0,0,0,0,14,0,0,3,0,0,3,0,0,0,14,0,0,0,4,3,0,0,0,0,13,0,0,0,4,5,0,0,0,0,10,0,0,0,0,3,6,0,0,0,12,0,0,0,3,9,3,0,0,0,20,4,0,0,3,3,3,0,0,3,15,21,9,24,41,44,27,27,17,5,213
1159150,0,0,3,6,6,0,0,4,0,24,0,0,0,9,3,0,0,0,0,17,0,0,5,6,9,0,0,0,0,17,0,0,4,0,8,0,0,0,0,16,0,0,0,10,9,3,0,0,0,21,0,0,0,10,5,0,0,0,0,16,6,3,0,6,9,0,3,3,3,31,27,23,29,61,65,42,39,21,15,316
1159151,0,0,19,13,8,3,0,0,0,43,0,3,26,8,4,4,0,0,0,40,0,3,4,9,12,4,0,0,0,31,0,0,15,5,3,0,0,0,0,22,0,0,8,10,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,3,16,10,3,4,4,4,0,36,15,41,130,94,54,34,44,26,5,442
1159152,0,4,26,7,8,5,0,0,0,49,0,3,5,10,6,6,0,0,0,31,0,0,8,10,0,0,0,0,0,17,0,0,3,11,9,3,0,0,0,21,0,0,10,8,4,0,0,0,0,22,0,0,0,12,3,0,0,0,0,17,7,0,8,3,9,0,0,0,0,31,22,26,92,95,71,58,36,27,5,424
1159153,0,3,10,11,5,6,3,0,0,32,0,0,10,8,3,0,0,0,0,22,0,0,3,5,4,0,0,0,0,12,0,0,4,3,3,0,0,0,0,14,0,0,4,3,6,0,0,0,0,16,0,0,0,3,7,0,0,0,0,11,8,0,3,3,8,3,0,0,0,28,23,20,48,55,54,31,33,12,4,285
1159154,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,65,105,0,0,0,0,3,3,22,95,129,258
1159201,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,3,5,4,9,3,3,5,0,0,31
1159202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,0,20
1159301,0,4,7,11,12,3,0,0,0,36,0,0,3,8,7,6,0,0,0,23,0,0,8,3,9,5,0,0,0,28,0,0,0,6,3,0,0,0,0,13,0,0,3,6,0,0,0,0,0,19,0,0,0,0,3,5,0,0,0,8,7,8,0,6,3,0,9,0,0,26,47,52,56,74,82,56,47,13,0,421
1159302,0,0,15,8,11,3,0,0,0,41,0,3,5,6,3,0,0,0,0,19,0,0,7,3,8,3,0,0,0,25,0,0,0,0,3,3,0,0,0,5,0,0,0,0,3,4,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,3,3,3,5,5,0,0,0,24,40,42,60,64,78,58,15,4,5,359
1159303,3,3,17,8,13,3,0,0,0,52,0,0,0,6,10,4,3,0,0,19,0,0,10,5,12,3,0,0,0,37,0,0,0,5,9,4,0,0,0,13,0,0,3,8,9,7,0,0,0,23,0,0,0,7,12,3,3,0,0,26,3,0,3,0,7,0,0,0,0,13,69,61,64,74,106,80,28,17,3,507
1159304,0,0,7,4,7,9,0,0,0,22,0,0,0,0,7,7,0,0,0,12,0,0,0,0,6,4,0,0,0,9,0,0,0,0,3,3,0,0,0,10,0,0,3,6,8,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,5,3,0,32,26,20,50,44,54,52,21,10,0,272
1159305,0,3,11,7,10,11,3,0,0,37,0,0,9,12,16,6,0,0,0,38,0,0,0,3,11,6,0,0,0,19,0,0,3,5,5,3,0,0,0,20,0,0,4,5,3,3,0,0,0,23,0,0,0,4,3,3,0,0,0,8,3,6,5,4,6,9,0,0,0,41,31,58,57,75,87,88,24,24,0,441
