SA1_7DIGITCODE_2016,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
1154310,0,0,3,35,48,21,11,23,18,158
1154311,5,3,17,29,48,31,32,41,23,201
1154312,0,4,7,43,51,36,25,78,47,276
1154313,13,5,19,53,91,37,44,88,27,342
1154314,3,3,5,48,91,32,40,60,40,316
1154315,3,3,7,57,79,39,43,82,47,346
1154316,0,0,14,75,114,69,55,88,34,435
1154317,0,0,3,28,32,15,25,16,17,140
1154318,4,3,13,48,48,34,32,45,28,241
1154319,3,0,7,48,60,26,37,58,24,248
1154320,54,4,63,3,11,0,5,94,8,121
1154321,3,0,3,58,83,39,45,44,37,298
1154322,3,0,3,65,108,66,59,80,51,426
1154323,3,0,5,39,46,19,31,39,10,190
1154324,4,3,14,27,52,23,32,34,27,185
1154325,0,0,6,64,114,73,37,64,31,387
1154326,0,0,0,70,79,50,44,59,29,335
1154327,0,0,0,17,43,26,20,46,29,181
1154328,0,3,4,53,70,32,46,52,34,288
1154329,3,0,3,34,30,21,21,43,19,163
1154330,3,0,3,49,57,36,29,49,22,245
1154401,0,0,3,23,31,19,29,19,11,142
1154402,0,0,0,35,45,34,35,36,21,195
1154403,0,3,3,38,61,37,42,38,27,236
1154404,0,0,9,80,75,43,36,47,37,324
1154405,0,0,3,53,60,32,23,71,13,253
1154406,0,0,3,34,46,24,32,29,10,173
1154407,10,0,15,58,78,44,60,113,57,408
1154408,0,0,8,56,86,37,56,60,34,324
1154409,0,3,7,64,78,36,37,49,29,302
1154410,3,3,7,44,60,42,31,68,42,278
1154411,3,3,3,72,71,48,39,77,29,332
1154412,0,0,0,42,61,40,42,55,39,281
1154413,0,0,5,29,35,18,48,59,48,240
1154414,0,0,3,64,77,39,42,45,23,289
1154415,8,0,15,62,84,36,39,85,28,344
1154416,15,21,42,34,55,42,28,65,57,280
1154417,19,14,38,84,117,53,60,118,62,491
1154418,3,3,10,69,104,41,35,49,42,344
1154419,0,0,3,58,85,46,42,56,19,303
1154420,0,0,0,38,55,29,32,40,18,209
1154421,0,0,9,50,65,30,37,79,46,305
1154501,8,0,9,63,76,46,40,115,51,387
1154502,13,4,24,43,76,32,24,125,37,333
1154503,3,3,13,33,45,33,20,68,15,217
1154504,0,0,0,104,96,53,53,146,36,499
1154505,0,0,0,70,95,43,36,99,18,355
1154506,0,0,12,76,74,27,30,146,27,368
1154507,4,0,7,67,58,26,30,115,24,322
1154508,8,0,7,59,79,25,35,153,19,373
1154509,3,0,5,66,82,49,34,84,38,360
1154510,3,3,8,62,115,35,38,83,30,368
1154511,0,0,0,98,116,52,28,128,12,427
1154512,3,0,6,23,30,30,23,53,10,168
1154513,6,0,11,83,117,49,69,158,73,548
1154514,3,0,3,78,98,37,44,112,36,395
1154515,0,3,8,77,73,49,43,130,29,404
1154516,4,3,4,42,36,28,24,78,26,236
1154517,3,0,14,80,79,38,33,98,22,350
1154518,12,3,19,78,85,46,58,117,39,423
1154519,10,0,8,55,82,32,37,68,22,299
1154520,8,3,13,57,63,29,23,80,30,278
1154521,0,0,0,0,0,0,0,0,0,0
1154522,0,0,7,45,66,21,29,41,11,207
1154523,5,0,10,86,104,56,63,121,39,467
1154524,0,0,6,38,51,20,20,75,31,238
1154525,3,3,7,51,62,41,43,107,28,334
1154526,0,0,0,62,51,21,19,42,8,195
1154527,4,0,6,28,43,14,22,69,8,187
1154528,27,3,41,47,63,35,24,131,35,330
1154529,0,0,3,30,42,17,26,87,26,229
1154530,0,0,0,23,64,17,16,34,6,168
1154531,0,5,3,71,85,33,43,79,32,333
1154532,0,0,4,44,44,30,25,90,14,248
1154533,0,0,0,57,64,41,41,128,60,388
1154534,0,0,0,3,5,3,0,3,0,13
1154535,7,4,18,77,78,53,43,100,37,384
1154536,0,0,4,35,35,22,25,86,27,242
1154537,0,0,0,6,15,3,0,4,3,29
1154601,3,0,6,49,61,38,32,39,6,225
1154602,32,3,31,48,56,31,23,82,12,256
1154603,7,3,12,63,60,30,34,128,53,373
1154604,3,3,11,62,76,28,34,77,38,315
1154605,3,3,11,43,67,27,37,67,24,265
1154606,4,3,12,85,120,53,41,114,36,449
1154607,0,0,0,53,62,32,42,129,62,376
1154608,0,0,0,0,3,0,0,0,0,3
1154609,7,0,3,47,62,28,20,87,62,309
1154610,9,3,16,87,99,70,53,121,27,455
1154611,0,0,0,5,0,0,0,3,0,16
1154612,9,0,16,61,51,36,22,96,31,291
1154613,7,0,8,74,93,60,37,116,22,407
1154614,4,3,18,58,65,32,22,45,10,227
1154615,6,0,12,74,100,43,32,116,38,390
1154616,0,0,0,0,0,0,0,0,0,0
1154617,3,0,6,57,73,37,38,83,19,308
1154618,0,0,0,0,0,0,0,0,0,0
1154619,8,6,11,27,21,6,8,62,38,165
1154620,8,0,16,67,84,40,24,97,30,348
1154621,7,5,18,52,71,41,26,58,32,275
1154622,43,3,55,48,60,31,25,163,29,359
1154623,3,3,14,73,60,46,35,75,27,316
1154624,6,3,10,41,62,18,27,107,39,284
1154625,3,0,13,70,62,42,25,70,36,302
1154626,3,0,10,43,59,27,30,48,14,223
1154627,0,0,0,0,0,0,0,0,0,0
1154628,0,0,0,0,0,0,0,0,0,0
1154629,3,3,10,31,35,18,21,56,18,179
1154630,7,0,17,54,52,27,27,62,14,235
1154631,8,0,10,75,77,31,43,116,23,363
1154632,4,3,9,49,49,31,30,77,24,257
1154701,0,0,3,29,49,25,19,24,16,160
1154702,3,4,11,73,103,48,39,88,41,399
1154703,19,8,35,52,96,69,58,221,89,596
1154704,4,0,10,61,55,27,20,60,14,241
1154705,4,0,8,113,126,70,46,133,44,532
1154706,0,0,0,0,0,0,0,0,16,22
1154707,5,5,13,100,104,60,33,111,37,442
1154708,3,0,13,68,74,41,34,54,28,299
1154709,5,3,10,65,70,40,34,82,36,336
1154710,11,0,17,77,99,38,37,98,12,362
1154711,5,0,6,61,89,41,24,77,20,320
1154801,0,0,0,106,104,33,14,88,25,369
1154802,6,3,9,93,98,28,24,105,55,403
1154803,3,0,9,72,73,20,20,69,47,305
1154804,0,0,0,79,61,21,7,86,53,308
1154805,0,0,3,68,62,26,10,49,36,247
1154806,4,3,13,68,61,20,20,75,28,267
1154807,7,3,8,102,78,32,20,78,67,375
1154808,4,0,5,122,121,31,26,91,68,458
1154809,5,0,10,129,144,42,31,79,78,498
1154810,3,0,10,107,104,37,35,135,53,471
1154811,0,3,4,121,125,36,20,72,55,425
1154812,10,11,40,39,45,27,15,121,44,296
1154813,3,0,8,157,139,49,29,196,78,651
1154814,0,0,8,108,92,31,10,76,22,340
1154815,3,0,6,115,100,32,11,136,70,463
1154816,0,0,0,160,151,42,23,122,120,624
1154817,0,0,0,0,0,0,0,0,0,0
1154818,0,0,0,0,0,0,0,0,0,0
1154819,0,0,4,66,79,21,16,70,60,303
1154820,81,43,137,53,80,43,25,186,164,556
1154821,22,4,24,101,107,33,10,119,65,441
1154822,8,3,24,119,113,21,19,77,45,392
1154823,3,0,8,226,181,51,33,133,64,684
1154824,0,0,5,173,147,30,23,128,37,545
1154825,0,0,4,103,97,18,18,78,17,327
1154826,3,0,7,135,107,45,21,53,72,431
1154827,0,0,4,99,100,17,23,82,36,356
1154828,0,3,6,105,111,28,12,79,58,400
1154829,8,3,25,109,124,54,25,104,57,467
1154830,9,8,27,150,119,55,23,98,54,502
1154831,0,0,0,0,4,0,3,4,0,13
1154832,0,0,3,65,68,24,9,59,22,244
1154833,3,0,11,155,137,40,17,84,47,476
1154834,0,0,0,81,97,28,11,60,52,320
1154901,3,0,12,89,89,41,24,70,8,329
1154902,38,6,48,128,129,30,23,195,50,559
1154903,8,0,7,182,191,51,49,154,35,659
1154904,0,0,0,62,44,18,10,43,7,189
1154905,4,0,8,89,92,37,29,73,18,331
1154906,9,3,11,139,141,46,40,120,29,519
1154907,0,0,7,55,60,27,25,66,29,266
1154908,3,0,9,119,127,53,47,112,42,499
1154909,0,0,4,39,44,26,18,31,4,163
1154910,3,0,7,110,110,37,35,162,25,477
1154911,6,3,16,142,111,40,30,161,70,545
1154912,4,0,7,55,102,35,42,34,22,295
1154913,4,0,12,77,107,46,26,72,24,366
1154914,7,9,18,120,136,63,36,72,33,450
1154915,3,0,6,59,85,32,29,35,14,261
1154916,3,0,3,70,83,32,19,51,13,279
1154917,3,0,3,115,95,38,16,183,19,466
1154918,3,0,11,91,139,54,31,74,23,416
1154919,4,0,4,163,140,33,27,182,28,579
1154920,8,0,5,125,129,32,26,121,26,453
1154921,0,0,3,62,59,19,14,31,17,207
1154922,0,3,3,110,101,30,22,137,23,419
1154923,0,3,6,135,136,34,28,166,19,520
1154924,3,0,3,102,117,26,18,143,97,503
1154925,0,3,12,117,98,43,34,64,20,370
1154926,0,0,8,79,80,49,31,126,42,406
1154927,6,0,9,263,234,68,44,393,54,1052
1154928,3,0,8,54,69,44,33,55,22,273
1154929,10,3,14,66,84,43,27,72,28,330
1154930,4,0,7,87,110,55,52,43,20,365
1154931,22,0,28,90,88,45,28,136,22,397
1154932,0,0,4,115,53,31,10,171,19,401
1154933,5,0,10,53,72,24,16,47,14,225
1154934,4,3,15,76,84,42,21,41,12,276
1154935,5,3,10,89,66,40,22,82,8,319
1155001,7,0,12,96,119,53,61,101,13,434
1155002,6,0,12,76,75,37,35,56,23,295
1155003,51,4,63,40,38,20,12,147,34,295
1155004,44,20,86,49,69,39,27,143,54,376
1155005,3,0,3,53,72,47,22,54,18,266
1155006,5,11,27,72,97,41,30,120,62,428
1155007,3,0,5,94,120,72,49,74,18,430
1155008,23,17,76,42,66,22,21,102,50,302
1155009,7,0,7,39,73,37,31,62,18,259
1155010,5,0,10,48,101,57,36,63,24,334
1155011,3,0,5,57,75,40,19,54,10,252
1155012,3,0,11,106,125,52,41,90,15,434
1155013,8,3,18,87,108,56,45,95,29,419
1155014,30,10,66,98,140,79,52,155,78,600
1155015,5,4,12,87,109,51,39,100,30,419
1155016,0,0,3,36,42,17,14,32,14,164
1155017,9,5,17,74,100,50,51,96,33,403
1155018,3,0,3,48,62,38,26,58,26,259
1155019,4,3,7,68,130,67,51,105,34,459
1155020,0,6,8,89,125,63,33,85,45,443
1155021,3,0,8,43,71,39,28,64,22,276
1155022,3,0,11,66,100,40,19,66,32,329
1155023,3,0,9,77,76,33,30,46,22,283
1155024,3,4,11,84,123,53,41,95,29,432
1155025,0,0,3,70,84,41,36,74,23,336
1155026,7,0,11,47,71,31,30,61,23,258
1155027,6,0,8,111,144,60,39,113,18,483
1155028,97,28,145,56,92,40,54,203,72,516
1155029,0,0,5,85,75,48,36,62,11,311
1155030,6,0,13,49,51,35,27,57,15,236
1155031,5,0,12,71,73,46,30,60,14,292
1155032,0,0,0,0,0,0,0,0,0,0
1155033,0,0,5,38,48,21,15,52,0,189
1155034,4,0,9,69,77,57,33,50,15,302
1155035,14,3,16,100,105,58,36,130,32,460
1155036,4,3,3,29,51,29,16,47,17,187
1155037,3,0,5,26,34,33,24,48,19,177
1155038,5,0,12,38,73,28,29,49,19,229
1155039,0,4,13,64,67,28,21,41,18,246
1155040,8,9,18,69,78,49,39,113,34,381
1155041,0,0,0,0,0,0,0,0,0,0
1155101,8,0,13,77,142,73,45,87,34,456
1155102,4,0,9,95,119,57,30,56,21,377
1155103,3,0,6,71,103,52,47,71,16,372
1155104,0,0,0,44,69,46,43,59,15,273
1155105,0,0,0,58,112,59,54,55,22,367
1155106,0,0,3,47,61,34,33,37,12,216
1155107,0,0,0,54,70,45,25,50,18,266
1155108,0,4,4,63,66,33,32,38,18,247
1155201,5,6,11,93,81,42,14,140,63,434
1155202,0,6,10,77,62,23,27,93,46,323
1155203,9,4,29,149,209,84,65,194,88,778
1155204,11,4,19,94,126,64,62,166,27,541
1155205,3,3,10,41,59,33,23,95,28,288
1155206,0,0,3,66,71,39,31,59,19,285
1155207,3,3,9,76,123,68,42,109,38,456
1155208,0,0,3,37,60,31,23,82,35,275
1155209,3,3,12,47,63,28,24,75,43,275
1155210,0,0,3,27,30,23,20,62,28,184
1155211,0,0,0,47,53,23,21,30,7,198
1155212,31,12,51,70,113,49,43,178,55,509
1155213,53,22,101,54,85,53,52,182,95,524
1155214,65,9,76,31,36,24,15,127,46,273
1155215,0,0,0,0,0,0,0,3,0,3
1155216,41,13,83,73,84,38,25,124,59,414
1155217,3,4,12,89,142,55,54,98,35,476
1155218,10,4,22,32,54,37,19,76,26,246
1155219,6,8,19,38,62,26,37,96,29,284
1155220,69,3,75,38,29,12,12,133,13,244
1155221,3,3,9,10,18,8,7,20,34,93
1155301,3,0,3,119,117,50,29,74,7,401
1155302,0,0,0,3,6,0,0,7,8,21
1155303,0,0,0,94,101,37,21,87,9,352
1155304,0,0,6,116,120,77,48,107,7,477
1155305,4,0,14,152,191,63,55,113,55,619
1155306,3,0,10,110,143,50,47,90,16,453
1155307,0,0,0,60,65,32,20,32,15,233
1155308,8,3,15,157,165,57,40,102,33,567
1155309,0,0,3,62,55,37,26,54,7,244
1155310,0,0,3,91,101,49,41,57,18,357
1155311,3,0,3,125,148,48,47,82,16,469
1155312,0,0,6,118,145,70,49,83,30,498
1155313,3,0,3,68,77,42,21,52,13,285
1155314,0,0,3,71,100,57,48,51,6,333
1155315,0,0,4,54,50,31,18,43,3,204
1155316,0,0,3,91,96,54,22,70,12,335
1155317,0,0,3,58,50,21,13,29,15,193
1155401,3,0,6,109,111,42,31,73,4,372
1155402,3,0,3,69,67,42,35,53,6,265
1155403,0,0,3,89,95,52,19,65,5,327
1155404,3,0,3,69,67,29,23,61,0,241
1155405,4,0,3,72,103,50,27,62,11,326
1155406,0,0,3,46,55,25,12,31,5,176
1155407,0,0,3,96,105,39,32,52,9,336
1155408,0,0,0,67,65,28,31,51,8,257
1155409,0,0,0,67,55,38,20,53,3,241
1155410,4,0,8,82,84,38,34,54,5,305
1155411,0,0,0,121,106,54,49,76,3,408
1155412,188,415,806,143,226,137,54,357,618,1541
1155413,0,0,0,0,0,0,0,0,0,0
1155501,0,0,3,85,78,39,20,38,12,274
1155502,5,0,12,110,121,48,46,94,14,443
1155503,0,0,0,79,96,46,32,102,14,373
1155504,3,0,14,85,107,67,41,89,33,421
1155505,0,0,6,83,90,58,30,83,7,345
1155506,0,0,5,45,64,46,30,41,9,234
1155507,0,0,0,124,118,54,42,115,10,467
1155508,0,0,0,78,81,39,29,50,17,290
1155509,3,0,9,48,56,27,28,33,3,192
1155510,0,0,7,82,116,73,31,58,7,360
1155511,0,0,4,83,110,39,30,83,13,365
1155512,7,0,8,68,66,27,17,47,13,236
1155513,0,0,7,109,128,67,43,74,6,426
1155514,0,0,3,47,64,31,19,39,3,210
1155515,0,0,3,124,139,56,48,79,17,465
1155516,0,0,4,64,77,39,30,50,9,263
1155517,0,0,0,67,58,42,31,37,13,244
1155518,0,0,3,104,90,59,29,100,22,404
1155519,0,0,4,115,131,60,48,68,25,444
1155520,0,0,3,139,159,72,34,94,21,515
1155521,19,13,58,81,81,41,22,83,56,365
1155522,3,0,3,116,113,57,49,79,9,412
1155523,3,0,3,58,57,32,29,54,0,228
1155524,3,0,10,136,122,72,32,102,26,491
1155525,0,0,8,115,121,61,39,86,28,452
1155526,0,0,0,59,71,33,28,26,5,218
1155527,0,0,0,0,0,0,0,0,0,0
1155528,0,0,3,77,80,35,29,52,13,282
1155529,0,0,5,45,46,27,16,22,6,169
1155601,3,0,10,124,141,69,37,59,8,445
1155602,4,7,10,128,143,79,45,100,20,525
1155603,0,0,3,105,88,42,53,58,26,369
1155604,35,3,41,84,79,29,34,112,6,346
1155605,0,0,4,90,91,45,37,65,11,335
1155606,0,0,0,85,94,53,27,72,13,337
1155607,4,0,5,126,135,65,61,97,19,501
1155608,4,0,5,90,132,68,54,84,15,440
1155609,3,0,4,91,101,48,43,105,12,397
1155610,3,0,5,86,114,54,29,77,3,366
1155611,3,0,14,133,165,77,65,141,60,647
1155612,0,0,0,83,82,26,19,69,14,295
1155613,5,0,5,73,92,51,13,77,15,322
1155614,0,0,3,61,77,23,22,55,13,253
1155615,0,0,0,0,0,0,0,0,0,0
1155616,0,0,6,111,110,74,43,79,5,422
1155617,3,3,5,81,122,47,43,69,17,383
1155618,3,0,3,68,65,28,35,44,5,243
1155619,0,0,3,67,81,42,45,50,13,286
1155620,0,0,0,82,102,33,27,46,8,297
1155621,6,0,12,63,84,51,48,73,21,332
1155701,3,0,7,104,71,41,26,83,9,340
1155702,0,0,5,108,102,41,31,85,17,387
1155703,3,0,3,114,109,60,47,73,13,415
1155704,0,0,5,72,76,28,24,35,13,250
1155705,4,0,12,103,89,39,37,49,7,321
1155706,6,0,6,111,119,38,37,81,7,394
1155707,3,0,3,82,93,37,24,113,22,364
1155708,3,0,5,62,61,36,23,70,4,264
1155709,0,0,0,53,87,32,21,66,15,274
1155710,0,0,3,56,67,31,28,51,13,241
1155711,0,0,0,55,48,24,15,74,10,221
1155712,0,0,0,69,47,33,19,43,3,216
1155713,0,0,3,122,107,61,46,96,17,443
1155801,3,0,3,110,134,73,52,87,18,472
1155802,3,0,7,72,76,42,22,67,9,288
1155803,89,9,114,53,75,38,29,167,24,380
1155804,66,11,100,46,39,26,5,130,28,279
1155805,0,0,3,76,79,45,14,59,13,292
1155806,3,0,6,43,45,27,28,27,5,176
1155807,11,8,41,69,108,68,36,72,23,373
1155808,3,0,3,63,46,30,24,59,3,228
1155809,3,0,0,92,100,41,40,81,4,355
1155810,0,0,3,89,141,63,41,106,7,443
1155811,0,0,0,76,102,41,28,59,8,314
1155812,3,0,3,48,67,24,20,28,0,191
1155813,0,0,3,118,142,73,50,75,11,468
1155814,0,0,5,70,77,34,25,42,4,242
1155815,3,0,3,75,86,57,42,76,9,345
1155816,3,0,11,91,101,49,42,100,3,389
1155817,0,0,3,97,129,61,39,65,11,399
1155818,0,0,4,76,66,39,37,55,14,283
1155819,9,14,32,82,114,61,30,89,27,400
1155820,3,0,3,59,76,28,15,57,0,237
1155821,3,0,8,53,74,50,20,43,9,255
1155822,0,0,6,69,72,39,28,49,3,262
1155823,0,0,0,82,89,36,35,73,12,327
1155824,0,0,0,96,72,36,34,46,10,306
1155825,3,0,3,73,111,52,30,74,8,342
1155826,5,0,4,83,100,52,37,84,5,360
1155827,0,3,9,45,58,25,13,29,5,177
1155828,0,0,0,74,93,52,23,45,13,293
1155829,0,0,0,41,40,27,22,37,4,170
1155830,0,0,6,88,135,47,40,62,12,383
1155831,3,0,5,80,86,37,34,39,9,280
1155832,0,0,6,75,74,39,32,61,3,290
1155833,0,0,3,88,105,43,35,65,16,344
1155834,0,0,0,60,55,20,14,26,5,185
1155835,0,0,0,70,51,27,20,59,3,223
1155836,0,0,3,51,55,40,26,42,5,219
1155837,0,0,9,108,101,42,40,90,3,388
1155838,0,0,0,78,66,47,18,53,4,267
1155839,0,0,5,113,79,43,43,67,20,366
1155840,0,0,3,55,66,30,16,38,10,219
1155841,3,0,8,94,84,32,34,74,5,322
1155842,4,0,4,40,66,20,28,41,9,201
1155843,0,0,0,115,107,49,36,86,9,413
1155844,0,0,3,77,94,37,25,86,15,335
1155845,0,0,4,130,114,76,26,82,12,446
1155846,3,0,3,49,59,27,13,29,3,185
1155847,0,0,0,77,65,34,28,50,4,249
1155848,0,0,0,61,89,49,25,56,9,294
1155849,0,0,4,35,52,18,13,36,3,168
1155850,0,0,0,0,0,0,0,0,0,0
1155851,0,0,0,54,75,36,24,35,12,235
1155852,0,0,5,92,86,42,24,55,6,300
1155901,0,0,3,114,94,43,37,75,17,382
1155902,14,0,19,722,827,354,275,606,154,2940
1155903,0,0,3,117,137,67,46,125,21,508
1155904,0,0,0,113,108,31,27,72,9,357
1155905,0,0,3,89,98,47,32,77,3,346
1155906,3,0,8,101,112,70,36,61,21,397
1155907,3,0,3,132,140,66,56,140,16,541
1155908,0,0,3,124,130,47,30,79,18,429
1155909,0,0,6,89,131,65,36,86,13,418
1155910,0,0,0,150,148,58,51,90,30,523
1155911,0,0,0,101,88,55,26,68,18,356
1155912,0,0,0,84,65,39,27,75,13,300
1155913,0,0,3,170,151,70,39,98,21,550
1155914,7,0,4,162,179,64,54,85,19,561
1155915,3,0,3,121,117,55,47,97,23,457
1155916,3,3,7,97,111,47,49,53,11,378
1155917,4,0,3,104,121,38,48,70,28,406
1155918,3,0,3,119,111,50,39,84,7,407
1155919,0,0,3,146,139,66,49,89,11,501
1155920,3,0,0,65,69,22,22,73,11,259
1155921,0,0,0,83,87,25,35,73,4,309
1155922,5,0,4,92,110,59,43,94,17,417
1155923,6,0,12,98,120,48,52,72,16,403
1155924,4,0,3,86,92,32,22,79,7,321
1155925,3,0,3,121,117,60,45,100,13,454
1155926,3,0,3,65,76,42,23,55,7,260
1155927,0,0,0,97,84,46,19,63,5,311
1155928,0,0,3,88,102,47,36,80,11,376
1155929,4,0,9,111,117,53,48,90,24,444
1155930,0,0,0,53,77,34,20,66,16,266
1155931,0,0,0,124,147,72,55,73,18,491
1155932,0,3,3,117,119,45,34,89,14,429
1155933,0,0,0,96,103,44,42,71,18,374
1155934,0,0,3,93,90,45,24,58,20,327
1155935,0,0,0,102,107,51,56,52,3,369
1155936,0,0,0,68,80,27,25,60,10,278
1155937,3,0,3,45,52,27,15,45,6,196
1155938,0,0,3,134,146,61,53,98,13,504
1155939,0,0,0,54,47,17,19,38,4,173
1156001,0,0,0,109,87,45,27,143,31,441
1156002,3,4,8,116,116,59,45,125,22,492
1156003,0,0,0,60,64,19,30,64,8,247
1156004,3,6,9,71,79,38,45,100,21,346
1156005,0,0,0,28,37,15,18,34,19,163
1156006,0,0,3,81,97,27,37,109,24,371
1156007,3,0,12,89,87,42,50,121,33,421
1156008,5,0,10,87,107,46,46,127,18,444
1156009,0,0,4,81,91,40,38,108,44,406
1156010,0,0,4,32,27,18,17,79,33,211
1156011,0,0,0,52,51,19,26,80,16,243
1156012,3,0,3,82,103,46,47,114,31,430
1156013,0,0,3,92,106,38,35,92,22,399
1156014,4,3,9,73,101,31,32,82,22,349
1156015,0,3,9,95,98,37,31,105,55,422
1156016,0,0,8,97,120,46,33,120,23,435
1156017,3,0,4,114,102,40,34,136,23,452
1156018,0,3,4,70,84,38,39,83,20,331
1156019,0,0,0,106,116,41,26,116,28,430
1156020,7,0,17,62,54,20,26,72,18,252
1156021,0,0,0,64,74,16,25,72,19,267
1156022,3,0,6,62,71,41,25,76,25,298
1156023,0,0,0,52,69,27,21,73,13,256
1156024,4,0,9,57,61,44,30,94,30,320
1156025,4,0,10,71,67,29,36,109,18,339
1156026,0,0,4,99,102,47,47,174,37,507
1156027,0,0,0,36,29,12,26,95,23,219
1156028,0,0,3,66,73,23,22,65,3,250
1156101,3,0,6,99,98,48,38,128,20,434
1156102,0,0,4,58,58,33,32,85,14,273
1156103,0,0,3,57,47,22,31,72,22,252
1156104,5,3,15,77,101,58,39,155,25,460
1156105,13,3,31,109,121,67,54,203,29,582
1156106,5,0,3,135,137,65,43,141,22,533
1156107,3,0,10,81,95,49,51,100,40,416
1156108,3,0,3,87,90,31,33,109,8,358
1156109,0,0,0,62,65,26,13,89,11,270
1156110,3,0,3,65,45,32,28,134,49,352
1156111,3,0,5,65,89,29,27,125,31,362
1156112,3,0,3,101,95,30,39,125,18,417
1156113,0,0,4,100,105,48,28,97,32,407
1156114,5,0,7,41,45,30,25,81,29,243
1156115,0,0,4,81,76,45,22,92,28,347
1156116,5,0,3,95,77,26,31,90,24,339
1156117,8,0,6,103,120,55,44,204,60,587
1156118,0,0,3,83,77,48,31,121,10,374
1156119,100,15,124,80,84,32,28,223,48,481
1156120,0,0,3,87,103,39,29,89,29,376
1156121,0,4,7,70,72,33,37,89,18,307
1156122,0,0,3,61,71,30,29,54,26,269
1156123,3,0,9,61,66,38,23,69,28,275
1156124,26,0,28,62,78,26,22,133,17,335
1156125,8,8,11,107,97,52,49,197,40,542
1156126,0,0,0,65,73,32,32,71,15,278
1156127,0,0,3,67,82,39,44,72,23,323
1156128,3,0,5,70,75,24,26,77,15,288
1156129,0,0,3,54,76,37,27,81,20,288
1156130,3,0,5,104,136,54,45,182,23,541
1156131,8,0,14,76,78,42,29,101,16,345
1156132,0,0,0,53,57,30,26,83,14,255
1156133,5,0,5,75,70,37,24,101,26,329
1156134,3,0,7,70,96,32,35,97,26,366
1156135,3,0,6,43,58,21,20,75,14,231
1156201,0,0,0,65,79,28,37,51,9,259
1156202,6,0,8,66,82,35,32,67,12,284
1156203,0,0,3,102,104,24,33,89,12,361
1156204,0,0,0,94,97,45,40,80,20,382
1156205,5,0,6,83,101,54,25,77,3,345
1156206,0,0,0,63,64,21,18,63,7,240
1156207,0,0,3,79,84,42,30,63,14,313
1156208,0,0,3,93,110,53,24,86,21,391
1156209,0,0,0,86,82,50,23,68,10,318
1156301,0,0,0,108,107,57,38,101,27,437
1156302,0,0,3,91,82,38,41,71,28,354
1156303,0,0,3,110,127,73,32,91,19,450
1156304,0,0,0,62,61,45,25,44,14,249
1156305,0,0,3,50,63,29,19,42,10,213
1156306,0,0,0,70,91,38,25,59,16,302
1156307,0,4,4,89,98,29,30,79,13,335
1156308,0,0,0,66,79,37,30,70,17,299
1156309,0,0,4,90,94,40,39,76,9,347
1156310,0,0,6,97,135,48,41,103,26,443
1156311,0,0,0,87,94,50,35,72,23,365
1156312,0,0,0,85,111,45,50,102,17,404
1156313,0,0,0,59,62,29,20,26,11,203
1156314,0,0,4,69,94,40,30,61,12,301
1156315,0,0,3,95,126,33,38,71,17,378
1156316,0,0,0,76,73,31,29,48,12,255
1156317,0,0,0,92,87,39,31,54,6,314
1156318,0,0,0,100,91,53,31,85,22,377
1156319,0,0,0,114,106,35,40,76,4,372
1156320,0,0,3,108,107,42,23,111,20,413
1156321,0,0,6,86,91,51,39,56,12,325
1156322,0,0,5,104,112,36,36,132,17,436
1156323,0,0,0,78,69,41,34,93,7,328
1156324,0,0,0,76,87,31,25,60,0,281
1156325,0,0,3,46,69,14,16,45,8,204
1156326,3,0,5,61,61,36,17,57,17,240
1156327,0,0,0,46,80,35,18,42,9,229
1156328,0,0,0,78,83,29,18,51,0,259
1156329,0,0,0,56,64,23,25,84,9,262
1156330,0,0,0,104,128,62,41,95,12,435
1156331,0,3,3,64,68,37,26,76,18,281
1156332,0,0,0,65,62,30,25,61,11,255
1156333,3,0,3,91,97,36,24,72,14,337
1156334,4,0,4,86,86,43,37,93,29,374
1156335,0,0,0,70,57,19,18,44,7,211
1156336,0,0,4,70,85,28,31,73,13,298
1156337,0,0,0,45,52,23,25,77,19,240
1156338,0,0,0,86,93,48,44,87,20,381
1156339,0,0,0,106,135,50,29,81,27,426
1156340,0,0,0,101,123,48,45,107,26,453
1156341,4,0,6,65,63,28,19,49,3,231
1156342,0,0,0,85,84,40,41,87,6,347
1156343,0,0,0,66,81,37,33,47,4,266
1156344,0,0,0,39,58,25,18,29,7,186
1156345,5,0,3,107,127,44,46,99,18,445
1156346,3,0,5,96,91,34,23,79,0,327
1156347,61,3,66,84,95,33,37,217,29,494
1156348,0,0,0,55,42,19,18,44,11,185
1156349,3,0,3,55,49,35,18,38,3,194
1156350,0,0,4,55,81,36,18,43,13,258
1156351,0,0,0,39,59,20,28,32,7,188
1156352,0,0,0,38,43,15,19,58,15,193
1156353,0,0,0,53,82,24,34,60,4,253
1156354,0,0,3,44,54,22,31,85,19,254
1156355,0,0,0,91,112,52,33,72,17,375
1156356,0,0,0,9,13,7,3,21,0,49
1156357,0,0,0,45,45,25,19,37,0,172
1156401,0,3,4,104,85,24,4,60,21,301
1156402,0,0,14,128,100,37,31,122,25,449
