SA1_7DIGITCODE_2016,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
1142411,0,5,0,5,0,18,0,0,7,3,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,3,18,3,39,27,53,8,149
1142412,6,6,4,3,0,23,0,0,6,4,5,0,17,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,5,0,9,0,11,10,7,51,39,67,5,172
1142413,0,4,3,3,0,21,0,3,5,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,12,3,47,30,54,4,152
1142414,0,6,0,7,0,13,3,0,5,0,0,0,12,0,0,3,0,0,0,8,0,0,0,3,3,0,6,0,0,7,0,3,0,13,10,0,44,24,56,3,135
1142415,0,8,0,0,0,11,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,4,0,4,26,19,39,3,101
1142416,0,3,3,0,0,12,5,0,5,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,4,0,3,0,3,10,7,33,18,32,0,93
1142417,0,3,0,0,3,4,0,0,3,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,3,7,4,27,23,32,3,92
1142418,0,5,3,0,3,20,12,3,7,0,3,0,29,0,0,3,0,0,0,3,0,0,3,0,5,0,11,0,0,3,0,3,3,11,26,8,75,32,33,16,194
1142419,3,10,3,3,0,25,0,0,12,11,5,5,33,0,0,3,0,4,0,7,0,0,0,0,7,0,12,0,0,0,3,0,0,9,31,3,94,60,69,9,259
1142420,0,3,0,0,0,16,0,0,13,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,14,0,16,0,0,3,0,3,0,9,5,0,52,20,44,9,139
1142421,0,6,0,0,0,9,0,0,4,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,7,3,3,33,16,31,4,90
1142422,3,6,4,0,0,17,3,0,13,3,6,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,10,26,6,58,39,50,7,187
1142423,0,13,8,3,0,20,3,0,8,6,3,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,5,3,0,0,0,0,0,8,10,7,56,27,70,6,183
1142424,3,3,3,3,0,14,0,0,9,3,0,3,21,0,0,0,0,5,0,5,0,0,3,0,4,0,11,0,0,0,0,0,0,3,16,3,51,27,53,13,171
1142425,0,6,3,0,0,14,0,0,3,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,3,7,4,0,23,16,35,4,83
1142426,0,0,0,4,0,9,0,0,6,5,3,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,4,3,3,23,18,38,6,91
1142427,4,3,0,0,0,14,0,0,6,3,6,0,15,0,0,0,0,4,0,4,0,0,0,3,10,0,10,3,0,0,3,0,0,8,16,7,42,22,49,4,143
1142428,0,3,0,0,0,10,0,0,10,4,14,3,23,0,0,0,0,0,0,5,0,0,0,0,6,0,9,0,0,3,3,3,0,11,9,4,48,24,70,10,160
1142429,3,0,0,0,0,6,0,0,8,3,3,0,18,0,0,0,0,0,0,3,0,0,0,0,9,0,10,0,0,0,5,3,0,11,8,6,33,39,33,10,130
1142430,0,0,0,0,0,4,3,0,7,3,5,4,21,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,4,9,6,32,21,49,4,118
1142431,0,7,4,0,0,16,0,0,3,5,4,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,3,17,3,36,33,50,7,147
1142432,0,4,0,0,0,6,0,0,0,7,3,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,3,0,0,0,3,4,3,15,18,32,0,69
1142433,3,5,0,0,0,11,0,0,5,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,0,3,8,5,28,16,27,0,85
1142501,0,4,0,0,0,12,3,0,3,0,3,0,13,0,0,0,0,0,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,4,6,28,29,30,3,106
1142502,0,11,3,0,0,15,0,0,3,4,3,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,3,4,0,41,18,42,10,117
1142503,0,3,0,0,0,3,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,26,0,49
1142504,0,3,0,0,0,6,0,0,3,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,7,0,22,17,23,3,71
1142505,0,5,0,0,0,13,4,0,3,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,6,0,11,14,3,29,22,43,3,111
1142506,0,16,3,0,0,17,3,0,0,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,6,9,0,50,30,44,9,137
1142507,0,6,0,3,0,18,3,0,3,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,0,9,19,3,44,36,53,3,163
1142508,0,3,9,0,0,14,0,0,3,0,5,0,11,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,3,0,3,9,4,23,34,42,4,115
1142509,0,8,3,0,0,10,0,0,0,5,5,3,10,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,3,3,0,7,4,3,28,25,41,11,103
1142510,3,3,0,0,0,7,0,0,11,6,7,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,5,0,0,6,8,3,36,37,46,5,137
1142511,0,6,0,5,0,11,0,0,4,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22,9,38,8,74
1142512,0,0,3,0,0,9,4,0,7,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,4,13,0,23,23,41,4,93
1142513,3,3,4,0,0,13,3,3,3,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,3,0,0,4,9,5,5,31,32,43,8,118
1142514,3,7,3,3,0,27,10,3,6,6,4,0,26,0,0,0,0,0,0,4,0,0,0,0,4,0,6,0,0,0,0,0,0,4,30,5,48,33,50,6,174
1142515,0,3,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,14,4,28,3,54
1142516,0,6,7,0,5,21,0,0,8,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,3,0,0,10,11,0,63,35,46,13,169
1142517,0,5,3,0,0,13,3,0,14,3,4,0,23,0,0,0,0,0,0,3,0,0,0,0,6,0,9,0,0,0,3,0,0,7,8,3,48,29,40,5,129
1142518,3,15,0,0,0,21,3,4,0,6,3,3,20,0,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,5,23,7,57,42,52,16,207
1142519,0,9,3,3,0,17,0,0,14,6,4,0,23,0,0,0,0,0,0,3,0,0,0,5,0,0,7,0,0,0,3,4,3,4,11,4,48,31,48,9,155
1142520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142521,0,11,0,0,0,13,0,0,7,5,4,0,17,0,0,0,3,3,0,4,0,0,0,0,3,0,3,0,0,0,5,4,0,7,5,6,34,42,48,5,149
1142522,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,18
1142523,3,10,6,0,0,13,0,0,7,3,7,0,20,0,0,0,0,0,0,3,0,0,5,0,12,0,16,0,0,3,3,6,0,13,16,6,58,37,66,3,184
1142601,0,16,4,0,0,19,3,5,10,3,3,0,27,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,3,6,20,8,81,42,55,9,211
1142602,0,6,0,0,0,17,4,4,11,5,3,3,34,0,0,0,0,0,0,3,0,0,6,0,11,0,16,0,0,7,4,8,0,17,36,12,118,49,75,6,290
1142603,0,4,0,0,0,16,3,3,30,8,11,0,61,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,3,0,3,0,9,37,9,115,62,67,10,290
1142604,3,9,0,0,0,17,5,0,12,4,8,0,31,0,0,3,0,0,0,3,0,0,0,0,7,0,5,0,0,0,4,3,0,7,26,9,78,47,63,11,228
1142605,4,0,0,0,0,14,4,0,20,10,8,4,50,0,0,4,0,0,0,4,0,0,0,0,3,0,10,0,0,0,5,0,4,11,31,10,90,45,63,6,239
1142606,0,7,0,0,0,9,3,3,15,3,10,3,34,0,0,0,0,0,0,0,0,0,3,4,3,0,8,0,0,0,0,3,0,3,17,3,77,44,50,6,197
1142607,0,6,0,3,0,15,4,3,5,7,5,0,22,0,0,0,0,0,0,4,0,0,4,3,3,0,11,0,0,3,0,6,3,8,20,7,63,23,32,9,162
1142608,3,7,0,4,0,14,4,0,14,0,3,0,26,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,3,3,4,3,16,26,8,92,45,59,9,246
1142609,0,3,0,3,0,8,0,0,3,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,3,28,20,24,5,87
1142610,3,3,0,0,0,19,4,0,7,9,4,0,28,0,0,0,3,0,0,3,0,0,0,0,7,0,11,0,0,3,0,0,0,4,13,5,49,32,45,8,149
1142611,3,5,0,0,0,9,3,0,7,8,12,0,32,0,0,0,0,0,0,0,0,0,0,4,8,0,8,0,0,0,0,3,0,3,10,0,37,26,48,6,126
1142612,0,18,0,0,0,17,0,0,5,3,3,4,17,0,0,3,0,0,0,6,0,0,0,0,0,0,5,0,0,8,5,3,0,12,21,4,75,26,50,12,193
1142613,0,4,0,0,0,5,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,33,9,21,0,81
1142614,0,3,0,0,0,10,0,0,3,3,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,4,8,6,36,15,23,0,96
1142615,0,11,3,3,0,18,0,0,16,4,0,0,22,0,0,0,0,0,0,3,0,0,0,0,7,0,10,3,0,0,3,6,0,13,17,3,68,22,41,0,160
1142616,0,5,11,5,0,26,3,0,14,0,3,0,25,0,0,3,0,5,0,6,0,0,3,0,4,0,5,0,0,0,0,0,0,3,25,12,84,32,51,5,207
1142617,0,10,0,0,0,15,0,0,9,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,3,47,14,12,0,98
1142618,0,7,0,0,0,7,0,0,6,6,0,0,14,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,3,37,18,18,0,81
1142619,0,8,0,0,0,17,3,0,3,9,0,0,15,0,0,4,0,3,0,4,0,0,0,0,4,0,9,0,0,3,0,7,0,7,19,5,56,25,45,3,151
1142620,0,11,4,0,0,21,3,0,11,3,3,0,24,0,0,4,0,0,0,4,0,0,0,3,3,0,10,0,0,3,0,0,0,3,10,6,68,27,38,6,156
1142621,0,14,3,0,3,23,4,0,9,10,3,0,20,3,0,0,0,0,0,3,0,0,3,3,3,0,12,0,0,0,0,3,3,9,15,5,65,34,56,10,186
1142622,4,5,0,0,0,12,0,0,7,3,0,0,13,0,0,3,0,0,0,3,0,0,3,3,3,0,11,0,0,6,0,3,0,9,23,5,65,28,58,10,190
1142623,0,9,3,4,0,24,3,0,13,3,7,0,27,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,3,0,8,4,15,25,6,81,39,75,6,228
1142624,0,4,0,4,0,8,3,0,14,0,5,0,22,0,0,0,3,0,0,6,0,0,0,0,3,0,9,0,0,0,4,0,3,4,21,4,37,27,48,10,144
1142625,3,3,0,3,0,15,3,0,7,5,3,0,18,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,0,3,3,0,7,19,9,53,24,33,3,132
1142626,0,6,0,3,0,13,0,0,5,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4,0,0,0,8,18,6,47,26,28,8,123
1142627,0,4,0,0,0,15,0,0,7,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,3,0,0,3,6,5,3,40,29,23,7,112
1142628,0,4,0,0,0,15,4,0,13,4,4,3,26,3,0,3,3,0,0,11,0,0,0,0,3,0,7,0,0,5,3,5,0,19,27,3,83,43,59,10,226
1142629,0,12,0,0,0,16,6,0,20,3,8,0,34,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,3,0,4,15,6,63,34,42,5,164
1142630,0,14,0,3,0,24,3,3,13,6,7,0,30,0,0,0,0,0,0,4,0,0,6,4,5,0,16,0,0,0,4,4,0,12,30,12,74,59,67,12,248
1142631,3,9,3,3,0,18,6,0,23,6,12,3,45,0,0,3,0,0,0,3,0,0,3,0,6,0,7,3,0,9,5,3,0,19,21,5,111,49,75,11,267
1142632,3,13,0,3,0,26,3,4,20,10,12,0,39,0,7,5,0,0,0,7,3,0,4,4,3,0,9,0,0,4,4,6,3,19,35,21,115,61,77,11,329
1142633,4,11,8,3,0,29,3,0,13,9,5,3,29,0,0,4,3,0,0,8,0,0,0,0,3,0,6,0,0,0,0,3,0,8,21,12,89,59,81,7,265
1142634,0,0,0,3,0,9,0,0,7,5,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,12,5,36,15,28,3,104
1142635,0,9,3,0,0,14,0,0,13,3,0,0,16,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,5,49,13,33,0,107
1142636,0,9,0,0,0,14,4,3,13,6,6,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,3,0,7,16,7,52,39,52,3,179
1142637,0,9,3,0,0,24,3,0,23,7,14,0,54,0,3,7,0,0,0,6,0,0,5,0,8,0,15,0,0,6,8,3,4,16,29,12,118,71,88,10,326
1142638,0,0,0,0,0,3,0,0,8,10,6,0,30,0,0,0,0,0,0,3,0,0,0,0,4,0,8,0,0,3,0,3,0,7,20,3,34,26,50,6,139
1142639,3,15,0,3,0,21,4,0,8,4,6,0,24,0,0,0,0,0,0,3,0,0,0,4,3,0,7,0,0,5,3,3,0,9,17,6,54,23,46,5,152
1142640,0,3,0,0,0,3,0,0,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,7,9,3,35,17,14,7,82
1142641,0,6,3,4,0,15,3,0,9,10,3,0,29,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,6,0,6,15,4,54,36,62,7,179
1142642,0,0,0,0,0,4,0,0,3,0,9,0,14,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,36,14,28,3,87
1142643,0,8,0,0,0,12,3,0,3,8,5,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,3,0,0,0,7,13,3,49,26,44,3,137
1142644,0,8,6,0,0,14,3,0,20,10,13,0,39,0,0,0,3,0,0,3,0,0,3,5,4,0,15,0,0,6,0,3,0,15,19,3,74,62,61,4,226
1142645,0,10,0,4,0,20,10,0,23,13,12,0,57,3,0,3,0,3,0,6,0,0,0,4,9,0,20,0,0,8,5,3,0,18,47,14,140,81,98,16,388
1142646,3,7,0,3,0,20,4,0,15,0,21,0,39,0,0,0,0,0,0,0,0,0,3,3,6,0,13,0,0,8,4,4,4,15,32,7,78,45,79,8,246
1142647,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,4,21,3,51,18,16,0,110
1142648,0,7,8,0,0,18,6,0,3,3,3,0,15,0,0,3,0,0,0,4,0,0,0,0,8,0,7,0,0,0,0,3,0,5,16,8,67,31,42,10,174
1142649,3,16,0,4,0,22,4,3,16,0,3,0,23,0,0,3,0,0,0,3,0,0,0,0,3,0,3,3,0,8,3,0,0,12,21,14,78,32,54,4,200
1142650,0,9,3,0,0,18,0,0,7,0,7,4,19,0,0,3,0,0,0,7,0,0,0,3,5,0,8,0,0,0,0,5,0,5,12,3,50,31,58,11,163
1142651,0,9,0,0,0,14,0,0,9,0,6,0,22,0,0,0,0,0,0,3,0,0,0,0,4,0,10,0,0,3,0,0,0,3,16,3,67,17,39,3,149
1142652,0,10,0,0,0,19,3,0,8,7,4,0,21,0,0,0,3,3,0,8,0,0,0,3,0,0,3,3,0,3,0,0,0,5,32,13,77,31,34,4,184
1142653,0,3,0,5,0,9,6,0,15,7,16,0,46,0,0,0,0,3,0,3,0,0,0,3,0,0,8,0,0,7,0,3,3,9,28,7,55,45,63,6,202
1142654,0,3,0,4,0,13,4,3,10,11,12,0,31,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,3,0,10,19,5,40,33,55,6,150
1142655,0,9,3,3,0,12,0,4,19,6,10,4,45,0,0,3,0,5,0,10,0,0,0,6,0,0,6,0,0,6,3,5,3,14,21,7,91,51,87,15,273
1142656,0,6,0,0,0,21,0,0,15,4,15,0,37,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,9,0,4,3,13,13,5,91,43,73,9,236
1142701,4,4,3,0,0,12,0,0,8,3,3,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,3,4,5,21,12,44,21,29,10,127
1142702,3,7,3,0,0,17,3,0,6,0,3,0,11,0,0,0,0,0,0,3,0,0,3,3,9,0,11,0,0,5,0,0,0,8,25,8,62,27,27,9,157
1142703,0,3,0,0,0,4,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,20,3,37,17,16,0,89
1142704,0,3,0,0,0,7,0,0,7,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,43,17,16,3,95
1142705,0,0,0,0,0,7,3,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,30,9,21,0,74
1142706,3,4,0,0,0,10,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,5,13,3,45,10,16,0,89
1142707,0,3,3,0,0,13,0,0,6,3,0,0,18,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,3,0,0,0,3,17,0,45,22,21,3,105
1142708,0,3,3,0,0,14,0,0,7,5,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,4,0,0,0,4,23,5,52,16,31,5,135
1142709,0,8,3,0,0,17,0,4,10,8,0,0,21,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,3,9,25,9,81,37,26,9,192
1142710,0,0,3,0,0,5,3,3,0,0,0,3,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,20,8,31,12,15,8,96
1142711,0,10,3,3,0,18,3,3,6,3,3,0,14,0,0,0,0,0,0,0,0,0,0,4,6,0,5,0,0,0,0,0,0,3,9,11,56,30,32,4,147
1142712,0,4,0,0,0,7,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,3,11,18,4,34,16,15,3,94
1142713,3,4,0,0,0,20,0,0,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,22,11,56,17,16,0,126
1142714,0,8,3,0,0,25,0,0,6,4,0,0,11,0,0,0,0,0,0,3,0,0,3,0,3,0,4,0,0,3,0,3,0,11,17,4,67,21,24,4,130
1142715,0,6,3,3,0,12,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,15,4,36,18,23,3,94
1142716,0,6,3,0,0,13,4,0,9,7,7,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,18,3,46,21,20,6,111
1142717,3,3,3,0,0,13,6,0,4,0,0,0,7,0,0,3,0,0,0,3,0,0,3,0,6,0,5,0,0,0,4,0,0,5,20,6,50,20,28,3,126
1142718,0,7,0,0,0,18,4,0,9,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,3,3,4,4,13,24,13,69,31,36,3,181
1142719,5,8,3,0,0,23,0,0,3,0,0,0,5,0,0,4,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,9,22,3,51,16,18,4,125
1142720,0,4,0,0,0,10,0,3,5,0,4,0,13,0,0,0,0,0,0,3,0,0,3,0,4,0,8,0,0,3,0,5,0,7,16,6,56,22,29,4,133
1142721,0,12,4,4,0,27,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,5,4,0,3,0,3,0,13,31,6,61,29,21,3,148
1142722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142723,0,6,0,0,0,11,5,0,5,4,4,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,34,14,19,3,81
1142724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142726,0,3,4,0,0,14,4,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,0,0,0,5,24,6,59,29,21,6,146
1142727,0,5,0,3,0,16,4,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,29,3,60,6,18,3,126
1142728,3,9,0,0,0,17,0,0,12,0,4,3,24,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,37,11,50,15,19,8,139
1142729,3,6,3,4,0,19,5,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,27,3,77,22,17,6,156
1142730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142732,4,3,0,0,0,14,3,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,24,5,48,15,14,5,108
1142733,0,7,0,0,0,12,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,7,16,0,30,20,28,0,95
1142734,0,0,0,0,3,8,0,3,11,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,19,3,39,14,17,4,101
1142735,0,7,0,0,0,6,0,0,5,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,7,3,0,3,0,0,0,3,18,7,34,18,26,0,98
1142736,0,3,0,0,0,12,0,0,5,4,4,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,11,23,4,61,17,28,0,143
1142737,0,9,0,0,0,14,0,0,11,0,3,0,18,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,11,15,6,54,15,28,7,120
1142738,0,10,3,0,0,9,7,0,5,5,5,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,3,26,4,39,22,26,3,123
1142739,0,8,0,4,0,23,5,0,3,0,0,3,16,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,4,7,25,4,59,19,29,9,155
1142740,0,9,0,0,0,11,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,14,4,48,12,22,0,104
1142741,4,11,0,3,0,22,4,0,14,0,5,0,17,0,0,0,0,0,0,0,0,0,0,3,7,0,17,0,0,0,0,0,0,0,25,15,71,19,41,5,180
1142801,0,4,0,0,3,6,3,0,10,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,15,0,44,20,31,5,122
1142802,3,12,0,4,0,31,3,0,6,3,0,0,18,0,0,0,3,3,0,8,0,3,4,0,3,0,7,0,0,6,5,3,0,7,29,12,75,37,47,4,200
1142803,3,8,0,3,0,25,5,0,9,8,12,0,32,0,0,0,0,0,0,3,0,0,3,0,5,0,8,0,0,0,3,13,3,22,23,8,78,49,77,13,242
1142804,3,12,3,3,0,31,7,0,12,3,8,0,29,0,0,0,0,0,0,0,0,0,3,4,13,0,17,0,0,0,0,0,0,3,23,9,79,49,61,0,216
1142805,0,19,0,0,0,31,8,0,6,4,3,3,24,0,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,3,0,0,0,7,28,4,79,22,32,7,169
1142806,0,6,3,4,3,26,3,0,3,3,5,3,19,0,0,0,0,0,0,4,0,0,3,3,8,0,12,0,0,3,3,0,0,4,30,4,59,49,58,11,202
1142807,3,17,3,3,0,30,3,0,9,3,4,0,19,0,0,0,3,0,0,3,0,0,0,4,4,0,6,0,3,0,0,4,0,9,25,8,67,26,38,7,173
1142808,0,5,0,0,0,15,0,0,3,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,3,17,0,40,27,26,3,113
1142809,0,9,0,0,0,18,4,0,3,3,7,0,17,0,0,3,3,0,0,4,0,0,0,3,4,0,7,0,0,3,4,4,0,12,20,4,44,36,34,3,145
1142810,0,3,3,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,0,6,3,27,27,16,3,82
1142811,0,15,0,0,0,17,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,3,0,6,13,0,48,16,27,3,110
1142812,0,9,7,0,0,13,4,0,9,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,3,0,3,10,14,3,55,36,36,3,149
1142813,3,14,9,0,0,29,3,0,4,3,0,0,21,0,0,0,0,3,0,3,0,0,0,0,5,0,9,4,0,0,0,0,0,3,12,5,56,32,28,5,137
