SA1_7DIGITCODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
1132705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,3,8,0,0,0,10,0,3,0,0,3,4,0,0,0,9,22,10,3,0,33,13,4,0,0,24,9,3,0,0,11,6,9,0,0,17,7,3,0,0,11,5,10,4,0,21,0,0,0,0,0,87,42,17,4,145
1132706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,6,4,0,0,0,6,5,0,0,0,5,3,4,5,0,10,9,0,3,0,8,4,0,0,0,7,8,5,0,0,8,4,3,4,0,9,3,5,0,0,12,3,3,0,0,7,0,3,0,0,5,6,10,0,0,18,6,6,4,0,19,0,0,3,0,0,60,40,28,0,132
1132707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,4,0,0,10,0,0,0,0,0,3,7,0,0,10,0,6,0,0,7,0,8,0,0,11,3,3,0,0,7,10,20,0,0,23,3,4,3,0,14,0,0,0,0,0,29,49,8,0,90
1132708,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,11,0,0,0,0,3,5,0,3,0,9,3,3,3,0,10,4,0,0,0,9,3,0,0,0,4,3,0,4,0,11,5,6,0,0,12,7,7,0,0,11,4,3,0,0,10,5,24,3,0,35,7,3,0,3,11,3,0,0,0,3,49,60,21,3,136
1132709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,5,0,6,0,0,4,3,0,0,0,5,5,0,0,0,5,3,0,0,0,5,0,0,0,0,3,10,0,4,0,10,3,5,0,0,12,5,10,0,0,15,3,0,0,0,3,0,16,3,0,24,4,0,0,0,4,0,0,0,0,0,42,42,10,3,95
1132710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,0,3,0,6,3,0,0,0,5,3,0,3,0,6,0,0,0,0,3,3,3,3,0,4,0,0,0,0,3,0,3,0,0,7,4,10,0,0,15,9,22,0,0,31,3,3,0,0,8,0,0,0,0,0,35,45,15,7,104
1132711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,8,0,0,0,10,0,0,0,0,4,4,0,0,0,5,3,3,0,0,6,11,7,0,3,19,8,5,0,0,9,3,6,0,0,8,9,4,0,0,13,9,22,0,0,32,7,4,0,0,10,0,0,0,0,0,65,56,6,10,127
1132712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,3,4,9,0,0,20,7,0,0,0,5,0,0,0,0,0,20,24,5,3,58
1132713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,7,0,0,0,7,3,3,3,0,9,3,0,0,0,8,0,0,3,0,5,0,0,0,0,0,7,6,3,0,19,0,9,0,0,10,3,0,0,0,7,0,4,0,0,11,17,26,4,0,44,0,5,0,0,9,0,0,0,0,0,45,57,19,8,135
1132714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,4,0,11,3,0,3,0,3,8,0,0,0,9,0,0,0,0,0,3,3,0,0,9,6,6,3,0,19,11,3,0,0,16,10,3,0,0,10,9,3,0,0,14,13,4,0,0,13,8,3,0,0,10,0,0,0,0,3,76,29,11,4,122
1132715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,4,0,0,0,4,3,0,0,0,3,0,0,3,0,5,5,4,0,0,12,3,0,0,0,0,0,3,0,0,5,0,3,0,0,4,16,16,0,5,30,3,0,0,0,3,0,0,0,0,0,45,29,10,3,80
1132716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,0,0,0,0,3,3,3,3,0,8,0,3,0,0,3,6,9,6,0,14,7,3,0,0,5,4,4,0,0,8,4,0,0,0,9,9,20,0,3,27,5,6,0,0,13,3,0,0,0,5,36,56,17,4,107
1132717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,3,0,0,0,0,0,27,4,0,0,35
1132718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,9,0,0,3,0,3,5,3,3,0,8,3,0,0,0,3,0,0,0,0,3,0,3,3,0,5,4,5,8,0,10,6,6,0,0,10,4,4,0,0,7,3,9,3,0,13,13,31,0,0,42,5,7,0,0,14,0,0,0,0,0,54,70,20,0,148
1132719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,3,3,0,0,0,5,4,3,0,0,9,3,3,3,0,8,3,3,0,0,5,4,0,0,0,3,0,3,0,0,10,4,23,0,0,22,4,4,0,0,9,0,0,0,0,0,35,43,3,3,90
1132720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,3,0,0,0,3,0,0,0,0,3,4,4,0,0,9,6,18,0,0,25,3,3,0,0,8,0,0,0,0,0,29,30,3,3,66
1132721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,3,0,4,0,0,3,0,3,0,3,0,0,3,3,0,3,0,6,0,0,0,0,0,4,0,0,0,4,3,6,0,0,10,10,5,0,0,8,0,5,0,0,10,3,3,0,0,10,4,0,0,0,11,0,0,3,0,3,34,30,15,0,81
1132722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,7,3,0,10,0,6,0,0,10,0,3,0,0,3,5,9,0,0,15,6,15,0,0,20,4,3,0,0,11,0,0,0,0,0,27,41,12,0,79
1132723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,4,0,0,0,0,4,5,0,0,0,6,0,5,0,0,4,7,8,0,0,15,7,3,0,0,10,5,7,0,0,13,3,7,0,0,7,7,6,0,0,16,4,0,0,0,4,0,0,0,0,0,48,31,6,3,89
1132724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,3,3,0,0,0,4,3,4,0,0,5,4,0,0,0,7,3,0,0,0,4,4,0,0,0,0,5,6,0,0,7,8,5,0,0,12,0,3,3,0,8,0,0,0,0,3,29,22,12,6,71
1132725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,3,6,0,0,0,4,0,0,3,0,4,3,0,0,0,3,4,3,0,0,9,13,6,3,0,20,6,4,0,0,13,4,6,0,0,6,4,0,0,0,5,9,8,0,0,20,4,4,0,0,7,0,0,0,0,0,57,34,10,3,108
1132726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,3,4,0,0,0,3,0,0,0,0,3,5,3,0,0,4,0,0,0,0,0,4,5,0,0,7,0,3,0,0,5,0,6,0,0,6,0,0,0,0,3,0,12,0,0,14,0,4,0,0,5,0,0,0,0,0,29,31,0,4,68
1132727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,3,4,3,0,0,6,4,4,0,0,5,6,9,0,0,13,0,5,0,0,4,0,0,0,0,0,21,21,12,6,63
1132728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,3,0,0,4,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,4,0,0,11,0,0,0,0,3,0,0,0,0,3,0,8,0,0,8,0,4,7,0,12,0,0,0,0,3,15,34,18,0,64
1132729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,4,0,0,5,0,0,3,0,7,6,4,0,0,9,7,10,0,0,17,11,7,0,0,13,8,3,0,0,10,12,16,0,0,26,3,3,5,0,13,0,0,0,0,3,52,52,10,3,119
1132730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,3,0,0,0,0,0,3,0,0,3,0,4,0,0,4,8,0,3,0,10,0,3,0,0,7,3,3,0,0,7,0,4,0,0,6,10,6,0,0,20,0,3,0,0,7,0,0,0,0,3,35,33,11,0,77
1132731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,6,3,4,0,0,5,10,11,0,0,16,5,0,0,0,12,8,3,0,0,7,0,0,0,0,3,3,5,0,0,10,7,0,0,0,8,0,0,0,0,0,41,26,11,0,79
1132732,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,8,0,3,0,0,3,3,0,3,0,8,4,4,3,0,7,4,0,0,0,8,0,3,0,0,0,0,0,3,0,3,5,8,0,0,8,8,3,0,0,9,3,3,0,0,4,15,16,0,0,32,3,3,6,0,8,0,0,0,0,0,51,44,17,4,113
1132733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,3,0,13,0,0,0,0,0,7,0,0,0,6,6,5,0,0,11,3,0,0,0,6,4,4,0,0,7,0,3,0,0,3,10,24,3,0,41,0,4,3,0,11,0,0,0,0,0,38,59,13,0,106
1132734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,4,3,0,0,0,4,3,0,0,0,5,3,7,0,0,8,0,4,3,0,9,11,0,0,0,10,7,3,0,0,6,3,4,0,0,7,3,3,0,0,9,8,12,0,0,22,5,4,0,0,9,0,0,0,0,0,53,41,11,0,103
1132735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,0,0,0,4,0,0,0,0,4,0,0,0,0,3,8,3,0,0,11,3,0,0,0,8,3,0,0,0,4,0,3,0,0,3,5,6,0,0,15,4,0,0,0,4,0,0,0,0,3,40,31,5,3,74
1132736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,0,0,0,4,0,0,0,0,3,6,3,0,0,6,7,4,0,0,17,7,0,0,0,9,3,3,0,0,5,3,13,0,0,11,0,4,0,0,6,0,0,0,0,0,37,29,4,4,80
1132737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,11,6,3,0,0,5,0,4,3,0,10,8,6,4,0,22,7,4,0,0,7,8,5,0,0,12,0,6,0,0,3,4,11,0,0,16,4,3,0,0,9,0,0,0,0,0,50,42,13,0,103
1132738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,7,0,4,3,0,3,0,4,3,0,3,0,3,3,0,0,0,3,0,0,3,0,8,3,3,0,0,10,4,4,3,0,13,5,5,0,0,8,9,4,0,0,15,0,4,0,0,9,4,11,0,0,14,0,0,0,0,7,0,0,0,0,0,49,32,17,3,102
1132739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,3,3,0,0,0,5,3,3,0,0,3,3,0,3,0,5,0,0,0,0,3,16,4,0,3,23,4,5,0,0,8,3,4,0,0,10,6,0,3,0,10,3,5,0,0,12,4,0,3,0,10,0,0,0,0,0,50,30,9,3,98
1132740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,3,3,0,0,3,4,3,0,0,7,0,3,0,0,3,4,6,0,0,14,3,3,0,0,9,0,0,0,0,0,23,22,4,0,46
1132741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,12,9,0,0,19,3,0,0,0,7,0,3,0,0,3,4,3,0,0,4,7,8,0,0,12,0,3,0,0,3,0,0,0,0,0,25,26,8,0,59
1132742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,3,0,3,0,9,0,0,0,0,0,0,5,0,0,0,7,0,0,0,4,3,4,0,3,10,4,3,0,0,3,0,4,0,0,10,3,3,0,0,5,15,14,0,0,39,3,3,4,0,12,0,0,0,0,0,48,38,14,3,107
1132743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,3,0,0,6,0,0,0,0,4,5,0,0,0,3,5,5,0,0,7,3,0,0,0,11,3,0,0,0,4,0,0,0,0,5,11,9,0,0,17,3,0,0,0,4,0,0,0,0,0,30,29,6,0,63
1132744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,6,3,0,0,4,3,3,0,0,6,0,0,0,0,0,3,12,0,0,16,0,3,0,0,6,0,0,0,0,0,19,25,4,3,52
1132745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,5,0,7,0,3,0,0,3,7,0,0,0,9,4,0,4,0,11,3,3,0,0,3,7,4,0,0,14,3,0,0,0,3,10,4,0,0,14,4,3,0,0,6,0,0,0,0,0,49,24,7,3,82
1132746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,4,0,3,0,0,3,7,0,0,0,7,6,6,0,0,15,3,0,0,0,3,0,0,0,0,0,30,20,6,0,59
1132747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,8,3,0,0,11,0,6,0,0,9,3,3,0,0,5,10,0,0,0,6,0,9,0,0,7,0,4,0,0,7,0,0,0,0,0,42,23,7,0,73
1132748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,5,0,0,3,0,3,0,0,0,0,3,0,3,3,0,9,0,3,0,0,7,0,4,3,0,4,0,0,0,0,3,7,3,3,0,14,6,3,0,0,7,3,3,0,0,9,0,0,0,0,7,7,3,0,0,11,0,0,0,0,6,0,0,0,0,0,38,27,16,3,84
1132749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,3,0,0,3,0,0,0,0,3,3,0,0,0,4,14,4,0,0,20,11,4,0,0,14,6,3,0,0,13,4,3,3,0,9,3,10,0,0,15,3,0,0,0,8,3,0,0,0,3,52,26,9,3,94
1132750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,0,0,6,0,0,0,0,3,0,0,0,0,4,0,7,0,0,11,11,9,3,0,23,3,4,0,0,9,0,5,0,0,8,13,13,0,0,27,6,3,0,0,10,0,0,0,0,0,51,46,15,0,109
1132801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,3,0,3,3,0,7,0,0,3,0,4,0,3,3,3,12,3,3,0,0,9,3,6,0,0,17,9,8,0,0,19,9,3,0,0,12,4,8,0,0,13,8,12,0,0,23,3,3,0,0,6,0,0,3,0,3,47,58,16,8,134
1132802,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,8,0,0,0,7,4,0,0,0,4,0,0,0,0,4,0,0,7,0,6,3,3,3,0,8,8,9,0,0,13,3,3,0,0,13,6,4,0,0,8,3,0,0,0,10,3,4,0,0,8,4,4,3,0,10,0,0,0,0,0,55,33,15,4,102
1132803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,5,0,3,0,0,3,0,0,0,0,0,0,4,0,0,6,4,0,0,0,4,4,0,0,0,8,7,0,0,0,4,0,0,0,0,0,35,19,4,4,58
1132804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,5,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,3,3,0,0,8,0,0,0,0,3,3,4,0,0,8,0,3,0,0,4,3,7,0,0,10,3,3,0,0,8,0,0,0,0,0,28,19,6,3,54
1132805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,3,0,0,3,3,4,3,0,5,3,0,0,0,3,0,0,0,0,4,0,4,0,0,6,3,0,3,0,9,3,8,3,0,12,0,0,0,0,4,3,3,0,0,10,7,7,0,0,16,3,0,4,0,3,0,0,0,0,0,29,35,18,3,88
1132807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,12,0,0,0,11,0,0,3,0,7,5,3,0,0,13,6,6,0,0,16,3,3,3,0,4,3,0,3,0,11,4,9,0,0,18,9,8,0,0,16,3,6,0,0,12,3,3,0,0,4,4,17,0,0,22,7,10,0,0,14,0,0,0,0,0,55,81,19,3,160
1132808,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,5,0,4,3,0,4,4,0,0,0,8,0,3,3,0,4,0,3,0,0,5,3,7,0,0,15,6,6,0,0,9,5,5,0,0,11,0,7,0,0,7,3,6,0,0,5,0,3,0,0,6,0,0,0,0,0,28,43,14,0,90
1132809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,5,0,0,0,0,0,0,3,0,0,3,3,0,3,0,4,0,3,0,0,5,0,4,0,0,6,0,4,0,0,7,0,4,0,0,3,0,3,0,0,8,0,4,0,0,3,0,6,0,0,11,0,0,0,0,0,8,35,8,0,59
1132810,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,9,0,0,3,0,3,3,0,0,0,4,3,4,7,3,13,0,0,5,0,7,4,0,3,0,4,3,4,4,0,8,0,0,0,0,9,3,11,0,0,13,0,8,0,0,5,0,12,0,0,12,0,0,0,0,3,9,16,0,0,17,0,9,0,0,12,0,0,0,0,3,33,64,24,4,123
1132811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,4,7,3,0,0,9,3,5,0,0,6,4,4,0,0,10,3,4,0,0,5,8,8,3,0,13,0,9,3,0,13,4,11,0,0,11,0,0,0,0,7,3,16,0,0,22,3,7,3,0,13,0,0,0,0,0,43,59,24,3,128
1132812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,3,0,3,0,3,0,0,3,3,0,0,0,5,3,3,0,0,10,3,0,0,0,6,0,4,0,0,5,4,0,0,0,4,3,9,3,0,13,0,3,3,0,10,0,0,0,0,0,20,28,18,3,67
1132813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,4,0,0,3,0,3,0,0,3,0,7,0,0,9,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,15,19,7,0,39
1132814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,4,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,4,8,4,0,11,0,3,0,0,3,5,3,0,0,9,0,6,0,0,7,5,4,0,0,14,4,6,0,0,14,0,0,0,0,0,32,36,17,3,90
