region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
117031334,5,0,117,19,42,19,34,6,3,123,15,14,16,16,3,0,64,30,54,30,54,4,0,172,130,31,98,71,28,5,363,398,22,92,32,36,3,583,798,4,116,7,8,3,936,736,4,119,3,4,3,869,1127,5,164,4,16,3,1319,83,21,56,10,12,6,188,3365,391,787,292,137,48,5020
117031335,3,3,243,27,91,32,10,4,4,168,19,25,23,7,0,3,77,55,23,33,13,4,0,128,206,35,64,9,3,0,317,521,19,102,0,4,4,650,618,3,112,0,3,3,739,455,3,102,0,7,0,567,431,9,142,0,5,3,590,47,96,24,0,6,13,186,2397,1284,686,72,42,48,4529
117031336,0,3,149,21,53,26,5,0,0,105,42,12,18,0,0,0,72,113,16,26,0,3,0,158,236,18,77,0,3,0,334,570,9,107,0,3,4,693,657,0,118,0,3,3,781,486,4,107,0,0,3,600,629,3,173,4,5,3,817,46,60,18,5,3,12,144,2823,745,713,32,26,49,4388
117031337,4,0,98,20,31,30,3,5,0,89,13,9,19,3,5,0,49,20,9,20,0,5,0,54,71,11,56,3,8,0,149,335,8,72,3,19,4,441,783,4,101,3,8,6,905,651,3,93,0,6,4,757,2063,12,314,3,46,9,2447,149,25,103,10,56,14,357,4151,321,923,39,189,74,5697
117031338,0,0,309,9,133,12,13,3,4,174,15,38,8,5,3,0,69,16,36,20,10,4,0,86,58,42,32,11,5,0,148,367,31,74,6,6,0,484,701,10,117,0,6,0,834,951,3,109,4,19,11,1097,577,14,94,8,16,9,718,44,124,21,8,0,19,216,2750,1744,540,88,70,60,5252
118011339,0,0,31,4,15,17,0,0,0,36,14,0,15,0,4,0,33,65,6,23,0,4,0,98,130,10,59,5,3,3,210,417,3,139,0,6,3,568,579,0,152,0,8,0,739,439,0,110,0,6,5,560,609,0,212,0,5,7,833,37,12,28,0,7,9,93,2302,158,797,9,43,59,3368
118011340,0,0,52,11,8,11,3,3,0,36,11,3,11,3,0,0,28,56,3,22,3,3,0,87,255,0,72,0,4,5,336,687,3,139,0,8,10,847,724,4,163,0,6,0,897,523,0,141,3,0,0,667,793,6,265,3,8,4,1079,53,13,45,3,4,21,139,3131,149,926,32,36,72,4346
118011341,0,3,75,18,10,11,6,0,0,45,11,8,25,0,0,3,47,63,4,29,0,0,3,99,154,4,44,0,12,0,214,303,4,79,7,4,3,400,404,0,114,0,3,0,521,331,3,59,0,6,0,399,600,3,156,4,4,4,771,46,6,25,5,5,8,95,1956,135,587,55,38,50,2821
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,0,3,21,3,3,9,3,0,0,18,12,0,17,0,3,0,32,28,0,18,0,3,3,52,139,0,50,0,0,0,189,415,0,109,3,3,3,533,620,0,149,0,4,4,777,487,0,131,0,3,4,625,924,0,286,0,9,4,1223,64,3,46,0,7,8,128,2709,9,898,9,44,84,3753
118011344,0,0,9,4,3,3,0,0,0,10,12,0,5,0,0,0,17,18,0,8,3,0,0,29,57,0,34,3,6,0,100,209,3,41,0,3,0,256,274,0,49,0,4,3,330,132,0,31,0,0,0,163,237,0,80,3,0,3,323,23,3,22,3,4,3,58,975,14,306,12,17,31,1355
118011345,0,3,39,27,5,21,0,3,0,56,41,0,25,3,3,0,72,159,3,39,0,10,0,211,290,0,72,3,3,3,371,368,0,94,0,3,0,465,258,0,66,0,5,0,329,246,0,70,0,0,0,316,775,0,192,0,4,0,971,32,3,14,0,0,8,57,2213,53,634,6,35,44,2985
118011346,3,0,6,3,3,3,0,3,0,12,0,0,6,0,3,0,9,5,3,8,0,3,0,19,14,0,12,0,0,0,26,117,0,43,0,4,0,164,163,0,27,0,3,3,196,115,0,36,0,3,0,154,284,0,105,0,0,4,393,23,0,17,3,3,3,49,730,9,284,6,28,39,1096
118011347,3,0,15,3,0,0,0,0,0,3,4,0,11,0,0,0,15,11,0,3,0,0,0,14,40,0,10,0,3,0,53,138,0,40,3,0,0,181,166,0,30,0,0,0,196,134,0,37,0,0,0,171,293,0,83,0,0,3,379,18,0,8,13,0,0,39,810,15,237,40,9,21,1132
118021348,9,5,166,14,67,20,7,0,0,108,18,23,24,3,21,0,89,34,24,37,0,39,0,134,152,21,83,0,22,0,278,608,11,176,5,10,3,813,895,6,188,3,7,0,1099,529,3,112,0,3,3,650,718,8,187,0,5,5,923,43,54,34,8,6,9,154,3023,718,910,44,125,68,4888
118021349,4,0,68,63,10,36,14,10,0,133,47,8,33,0,10,0,98,107,6,42,4,7,0,166,335,7,74,0,8,0,424,1017,3,161,4,12,3,1200,843,7,119,0,7,4,980,469,0,74,0,9,0,552,487,0,107,0,11,3,608,66,15,68,0,6,11,166,3463,186,801,36,87,55,4628
118021350,6,0,267,3,102,4,20,10,0,139,3,26,6,3,23,0,61,11,31,18,5,14,0,79,72,23,21,3,3,0,122,142,32,31,0,3,0,208,178,21,38,3,3,0,243,98,8,28,0,0,0,134,234,7,46,0,0,0,287,20,79,18,11,7,3,138,771,1019,243,145,73,27,2278
118021351,4,0,213,14,143,18,6,3,0,184,21,32,16,3,7,0,79,55,33,29,3,4,0,124,172,41,62,3,12,3,293,673,20,130,0,3,3,829,717,13,134,3,3,3,873,514,0,66,0,3,3,586,480,3,103,3,3,3,595,53,83,30,8,6,6,186,2717,1056,658,42,54,64,4591
118021352,5,0,71,15,20,26,8,8,0,77,16,0,19,0,18,0,53,56,5,54,5,10,0,130,270,0,103,4,4,4,385,1172,0,245,0,9,5,1431,1354,3,235,0,3,8,1603,518,0,113,0,6,0,637,530,0,125,7,5,0,667,54,17,40,3,5,9,128,4011,145,1041,49,83,68,5397
119011353,0,0,219,21,83,38,21,3,0,166,28,38,35,12,6,3,122,85,62,68,19,7,4,245,760,36,183,17,40,4,1040,1181,7,155,5,33,6,1387,163,6,26,0,17,0,212,40,0,10,3,0,0,53,23,0,8,0,4,0,35,41,47,46,7,6,11,158,2356,778,641,111,121,50,4057
119011354,5,4,242,0,149,10,15,18,3,195,5,47,12,3,5,3,75,19,44,17,5,4,0,89,78,57,43,7,3,0,188,257,20,84,5,16,5,387,115,0,24,3,0,0,142,20,3,0,0,0,0,23,3,3,3,0,0,5,14,13,59,7,3,3,5,90,528,992,227,50,64,57,1918
119011355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119011356,0,0,24,3,15,5,3,0,4,30,4,10,5,4,4,0,27,18,3,18,6,4,0,49,41,0,34,0,12,0,87,171,6,58,0,13,0,248,78,3,27,0,3,0,111,19,0,0,0,0,0,19,6,0,3,0,3,0,12,6,12,9,4,0,0,31,346,105,181,23,39,18,712
119011357,4,0,217,12,125,8,20,6,3,174,3,40,17,3,3,0,66,29,50,25,6,10,0,120,125,54,59,6,15,4,263,280,21,107,3,27,4,442,148,0,48,4,7,3,210,51,3,20,3,3,0,80,9,3,3,0,3,0,18,20,53,23,4,6,5,111,695,839,366,74,92,39,2105
119011358,0,0,110,4,39,8,4,0,0,55,6,13,10,0,0,0,29,34,11,18,0,0,0,63,98,22,37,0,0,0,157,299,17,45,0,5,3,369,144,0,15,0,0,3,162,35,3,3,0,5,0,46,8,3,3,0,0,0,14,9,26,14,7,5,0,61,640,360,182,62,15,23,1282
119011359,3,3,106,7,82,11,3,0,0,103,8,19,20,3,7,0,57,32,24,21,4,3,0,84,102,36,40,3,3,4,188,330,27,67,3,0,0,427,209,4,36,0,0,0,249,38,0,11,0,0,0,49,27,5,7,0,0,0,39,19,42,11,3,3,0,78,775,587,250,29,19,25,1685
119011360,3,0,124,6,81,10,5,0,0,102,9,20,7,3,0,3,42,20,29,17,3,3,0,72,78,31,42,0,3,0,154,271,23,43,3,3,0,343,141,0,24,0,0,4,169,30,0,6,0,0,0,36,12,7,0,0,0,0,19,19,34,15,0,3,3,74,586,523,195,30,18,26,1378
119011361,3,0,149,16,90,16,14,3,0,139,17,17,15,5,6,0,60,22,29,28,7,3,5,94,161,40,55,3,13,0,272,292,19,95,0,25,0,431,84,0,32,3,8,0,127,14,0,4,0,4,0,22,7,3,3,0,0,0,13,12,29,22,3,3,5,74,633,524,317,54,68,21,1617
119021362,4,0,141,19,47,15,12,3,3,99,52,11,14,8,5,3,93,177,7,29,3,6,0,222,533,24,59,0,8,5,629,309,16,63,0,18,0,406,163,4,28,0,5,3,203,38,3,7,0,0,0,48,20,0,6,0,6,0,32,27,39,17,5,8,3,99,1349,395,293,55,71,35,2198
119021363,3,0,106,66,51,36,21,6,0,180,55,13,37,5,0,3,113,287,7,70,4,6,0,374,1179,11,168,3,25,9,1395,792,14,128,3,32,8,977,259,3,44,0,5,4,315,60,3,12,0,3,0,78,34,0,8,0,3,0,45,42,24,62,6,12,3,149,2800,284,627,65,102,50,3928
119021364,0,0,59,11,37,17,6,0,0,71,13,7,16,3,0,0,39,33,10,30,3,0,0,76,123,8,36,0,4,0,171,335,11,66,3,3,3,421,256,6,46,0,4,3,315,122,0,15,0,0,0,137,49,0,13,3,0,0,65,16,10,16,3,7,3,55,961,173,299,46,28,32,1539
119021365,5,0,76,41,13,28,4,11,3,100,101,6,28,0,13,0,148,639,10,66,7,18,5,745,1628,3,156,0,32,11,1830,436,3,61,0,30,5,535,73,0,20,0,3,0,96,29,0,3,0,0,0,32,30,0,7,0,0,0,37,56,9,20,0,5,12,102,3060,165,439,20,121,54,3859
119021366,4,0,109,16,59,29,5,6,0,115,46,16,23,3,4,0,92,145,19,30,5,10,0,209,259,24,54,3,18,4,362,212,9,94,0,27,4,346,99,3,30,0,11,0,143,16,0,6,0,0,0,22,17,0,0,0,0,0,17,16,33,14,4,3,4,74,840,419,311,39,83,33,1725
119021367,0,0,50,4,27,9,17,0,0,57,33,8,8,0,0,0,49,69,7,13,3,5,0,97,177,5,28,5,6,0,221,160,11,35,0,3,0,209,120,4,23,0,0,0,147,51,0,9,0,0,0,60,15,3,0,0,0,0,18,7,22,11,3,0,3,46,639,189,160,49,20,15,1072
119031368,4,0,76,24,23,22,9,3,0,81,24,8,25,5,4,0,66,50,12,41,0,4,0,107,198,8,37,0,8,6,257,746,4,97,3,11,4,865,417,0,67,4,4,0,492,120,3,27,0,3,0,153,50,0,11,0,3,0,64,41,21,43,3,7,4,119,1684,214,445,33,58,29,2463
119031369,0,0,54,23,22,30,3,3,3,84,24,3,27,0,9,0,63,169,4,60,0,5,0,238,724,3,105,0,6,3,841,656,3,107,0,3,0,769,201,4,37,0,3,0,245,77,0,11,0,0,0,88,45,0,11,0,3,0,59,32,17,14,3,6,7,79,1966,121,451,20,45,32,2635
119031370,0,3,85,6,70,9,13,3,0,101,7,16,11,4,5,3,46,44,13,14,10,0,0,81,100,16,39,3,4,0,162,267,5,47,0,7,0,326,130,3,19,0,3,0,155,36,0,3,0,0,0,39,22,4,3,0,3,0,32,15,29,16,0,0,0,60,633,428,180,50,29,18,1338
119031371,4,0,8,3,0,4,0,4,0,11,3,0,11,0,4,0,18,24,0,16,0,5,0,45,96,0,34,0,3,5,138,221,0,34,6,0,0,261,118,0,32,0,3,0,153,39,0,4,0,4,0,47,25,0,11,0,0,0,36,9,0,4,0,3,0,16,541,0,173,10,33,21,778
119031372,3,3,75,6,47,7,5,0,0,65,4,16,11,0,0,0,31,14,12,7,0,4,0,37,20,15,18,7,0,0,60,115,24,43,5,5,0,192,133,5,18,0,0,0,156,54,0,4,0,0,0,58,45,0,0,0,0,0,45,7,26,9,12,3,0,57,406,363,136,45,18,18,986
119031373,3,0,264,3,131,9,13,0,0,156,8,35,9,6,0,0,58,18,41,15,4,0,0,78,92,34,24,0,0,5,155,187,9,40,0,3,0,239,90,5,11,0,3,0,109,23,3,3,0,0,0,29,6,6,3,0,0,0,15,7,65,5,7,0,6,90,440,1064,133,60,15,23,1735
119031374,0,0,36,8,10,33,3,0,0,54,4,6,24,4,0,0,38,44,7,26,0,9,0,86,168,6,55,0,4,5,238,494,5,80,0,11,4,594,335,0,65,0,6,0,406,124,0,25,3,3,0,155,78,0,27,0,0,0,105,29,9,47,7,4,12,108,1293,110,447,24,42,45,1961
119041375,0,3,55,7,23,15,0,0,3,48,17,0,17,3,3,0,40,22,0,21,3,7,0,53,115,4,35,0,11,0,165,318,10,62,3,10,0,403,341,5,61,3,15,0,425,113,0,27,0,0,0,140,57,0,13,0,3,0,73,17,12,19,5,0,3,56,1014,209,300,23,49,25,1620
119041376,3,0,36,23,12,18,5,3,0,61,27,5,21,3,5,0,61,74,8,26,11,6,0,125,413,4,97,0,7,7,528,742,10,112,3,8,4,879,205,0,47,0,14,0,266,79,0,17,0,3,0,99,36,0,14,0,0,0,50,27,3,27,3,3,4,67,1636,69,433,43,55,47,2283
119041377,3,0,58,3,20,4,3,3,0,33,10,4,12,0,4,0,30,24,9,6,3,4,0,46,66,4,24,3,5,0,102,167,10,41,0,0,3,221,176,4,34,0,0,0,214,53,0,3,0,0,0,56,15,3,3,0,0,0,21,4,19,12,13,0,3,51,518,191,156,44,23,24,956
119041378,0,0,15,10,10,16,0,5,0,41,8,0,14,4,0,0,26,34,0,23,5,0,0,62,237,0,42,0,0,8,287,420,0,64,0,5,4,493,224,0,22,0,0,0,246,52,0,4,0,0,0,56,12,0,8,0,0,0,20,16,7,18,4,7,0,52,1023,31,234,16,22,17,1343
119041379,0,0,32,11,11,16,6,0,0,44,16,8,7,0,0,0,31,37,4,17,3,0,0,61,228,9,60,3,4,6,310,629,0,64,0,5,0,698,187,0,29,0,3,0,219,65,0,9,0,0,0,74,31,0,7,0,3,3,44,24,13,16,3,3,0,59,1234,104,270,22,23,24,1677
119041380,4,3,37,15,16,9,4,0,0,44,19,0,11,3,0,0,33,73,6,27,0,3,0,109,352,4,43,0,6,0,405,617,4,88,0,7,0,716,217,0,28,0,5,0,250,87,0,17,0,0,0,104,98,3,12,0,3,0,116,21,6,20,3,0,7,57,1511,95,295,16,28,35,1980
119041381,12,3,63,17,24,9,5,6,3,64,17,10,23,0,4,0,54,66,5,22,0,4,4,101,240,5,50,0,9,0,304,702,0,98,3,12,5,820,446,3,65,3,0,0,517,92,0,24,0,0,0,116,40,0,8,0,0,0,48,34,7,26,3,5,9,84,1674,114,366,29,52,39,2274
119041382,3,0,44,3,11,12,3,0,0,29,16,0,15,0,4,0,35,46,10,23,0,4,0,83,243,3,44,4,0,0,294,429,0,46,0,0,0,475,205,0,27,0,0,4,236,79,0,16,0,3,0,98,80,3,9,0,0,0,92,25,9,14,0,6,7,61,1129,135,262,15,23,31,1595
120011383,3,0,52,4,12,8,4,6,0,34,7,5,7,3,11,0,33,14,0,12,0,9,0,35,76,3,26,0,3,3,111,189,4,40,0,5,0,238,220,0,44,3,0,3,270,211,0,33,0,3,0,247,367,3,54,0,4,6,434,14,7,17,4,5,3,50,1109,145,277,19,52,37,1639
120011384,10,0,30,5,10,14,6,20,0,55,14,4,7,5,25,3,58,12,6,17,0,25,0,60,81,7,45,0,9,0,142,299,3,48,0,13,0,363,651,0,71,0,9,4,735,563,0,79,4,4,4,654,202,0,28,0,5,3,238,37,0,25,3,8,3,76,1874,72,365,18,162,29,2520
120011385,3,3,52,5,8,3,6,0,0,22,3,4,14,4,3,0,28,18,0,16,0,3,0,37,82,0,33,0,3,0,118,363,3,65,0,6,0,437,412,9,66,0,3,0,490,265,0,29,0,3,3,300,345,3,60,0,0,3,411,23,14,21,0,5,4,67,1522,142,357,27,32,48,2128
120011386,0,3,100,7,47,7,3,4,0,68,6,20,19,3,10,0,58,16,10,19,0,0,0,45,81,13,44,3,3,3,147,432,9,96,3,4,3,547,635,5,81,0,3,3,727,410,0,53,0,4,0,467,274,0,49,5,3,3,334,22,19,18,0,4,3,66,1891,382,414,45,39,36,2807
120021387,0,0,84,48,27,20,3,0,0,98,38,11,6,3,0,0,58,57,3,16,3,3,0,82,108,9,45,0,5,3,170,216,7,60,0,0,0,283,314,0,75,0,0,0,389,354,0,80,0,0,0,434,539,3,138,0,7,4,691,25,21,19,0,7,3,75,1705,333,502,33,29,27,2629
120021388,3,0,104,32,32,22,17,0,0,103,50,9,37,3,5,0,104,159,16,41,4,8,0,228,344,12,84,3,10,0,453,529,7,110,3,3,0,652,539,4,123,3,5,0,674,560,3,101,0,0,3,667,571,0,127,3,0,5,706,34,18,32,3,4,3,94,2841,291,720,94,41,37,4024
120021389,4,3,50,3,32,9,8,3,0,55,7,9,9,0,8,0,33,54,12,21,0,3,0,90,101,4,31,0,13,3,152,204,3,49,0,0,0,256,300,0,45,0,5,3,353,268,4,40,3,0,0,315,461,3,83,0,4,0,551,22,27,22,0,3,0,74,1426,288,339,11,47,21,2132
120031390,6,0,93,36,26,37,25,5,0,129,45,0,36,6,3,0,90,153,5,62,5,6,0,231,664,8,114,7,4,0,797,1377,3,151,3,14,5,1553,424,3,44,0,3,0,474,120,0,24,0,0,0,144,74,3,15,0,8,0,100,42,10,30,14,5,10,111,2960,110,589,105,57,33,3854
120031391,3,4,78,21,20,34,3,8,0,86,21,4,33,0,3,3,64,96,6,30,3,3,3,141,225,16,50,3,5,0,299,589,8,97,3,18,4,719,546,3,93,3,13,5,663,195,0,38,0,9,0,242,142,3,41,3,5,0,194,41,18,34,4,8,4,109,1896,221,517,38,82,49,2803
120031392,0,0,23,12,6,14,6,3,0,41,9,0,10,0,3,3,25,27,4,19,4,3,0,57,173,5,31,0,5,0,214,237,0,33,0,0,0,270,90,0,22,0,0,0,112,36,0,6,0,3,0,45,19,0,8,0,0,0,27,8,5,5,5,5,4,32,611,40,163,28,22,21,885
120031393,0,3,61,31,25,9,10,0,0,75,16,3,9,0,3,0,31,71,9,23,10,3,0,116,301,3,49,19,3,0,375,350,7,50,9,4,3,423,201,0,42,3,3,0,249,72,0,14,0,3,0,89,40,0,4,0,0,3,47,24,19,13,3,7,3,69,1118,220,243,63,32,29,1705
120031394,0,0,75,30,21,33,14,3,4,105,41,8,21,9,3,0,82,110,3,45,12,5,3,178,457,15,67,4,6,0,549,679,3,101,3,3,5,794,306,0,42,0,4,0,352,115,0,24,0,3,0,142,91,3,21,0,0,3,118,26,3,10,3,3,0,45,1874,114,395,91,33,35,2542
120031395,4,0,33,13,13,24,6,0,0,56,42,3,19,3,4,0,71,83,0,22,5,0,0,110,294,7,54,3,0,0,358,514,0,69,3,3,6,595,138,0,39,0,3,0,180,90,0,14,3,0,0,107,109,0,11,3,4,0,127,17,7,18,0,3,0,45,1307,64,306,37,28,21,1763
120031396,0,0,27,8,18,10,7,0,0,43,19,3,16,4,3,0,45,18,7,18,6,0,0,49,224,11,40,3,6,4,288,804,4,73,0,10,4,895,269,0,30,0,5,0,304,69,0,11,0,0,0,80,27,0,3,0,0,0,30,31,10,10,0,5,6,62,1490,130,237,24,33,29,1943
120031397,4,0,85,22,7,23,10,0,0,62,15,8,18,3,4,0,48,103,7,24,3,0,0,137,205,3,48,5,0,3,264,719,3,99,6,12,5,844,726,0,82,0,11,3,822,221,3,40,0,0,0,264,145,0,23,0,4,4,176,54,13,33,7,4,3,114,2235,148,458,77,45,52,3015
121011398,0,4,81,9,18,19,13,3,0,62,13,12,19,0,0,0,44,12,10,27,0,0,0,49,86,14,41,0,4,0,145,625,8,112,3,5,3,756,1221,5,153,0,10,0,1389,433,3,60,0,6,4,506,688,0,101,0,18,0,807,66,12,45,10,21,6,160,3184,254,663,44,76,52,4273
121011399,6,0,54,5,16,13,7,5,0,46,9,3,10,0,10,3,35,17,11,10,3,3,0,44,152,7,45,0,6,0,210,683,4,108,0,5,6,806,399,0,83,3,0,0,485,242,0,43,0,0,0,285,264,3,43,0,3,0,313,24,3,19,3,8,3,60,1803,136,413,20,54,36,2462
121011400,6,3,42,4,7,16,4,4,0,35,6,3,7,3,0,0,19,26,0,29,0,3,0,58,118,6,60,0,4,0,188,503,0,105,0,0,0,608,336,3,56,0,3,0,398,185,0,43,3,6,3,240,346,0,89,0,6,0,441,38,4,16,6,8,8,80,1562,93,471,67,53,44,2290
121011401,0,0,18,5,5,6,0,0,0,16,4,0,3,4,4,0,15,7,0,11,3,3,0,24,42,5,13,3,3,0,66,311,0,46,4,0,0,361,448,0,58,0,3,3,512,334,0,47,0,0,5,386,377,0,69,0,5,0,451,26,5,12,0,6,0,49,1557,59,294,14,28,16,1968
121011402,3,0,24,5,4,8,4,0,3,24,8,0,9,0,0,0,17,35,3,13,0,3,0,54,45,6,27,0,0,0,78,206,4,53,0,4,0,267,230,0,60,0,0,4,294,159,0,59,3,0,0,221,510,0,108,0,0,4,622,14,6,28,3,6,0,57,1224,57,406,26,16,45,1774
121021403,3,0,22,7,3,4,3,0,0,17,5,0,15,0,0,0,20,16,0,23,0,3,0,42,28,3,30,3,3,0,67,131,3,39,0,0,0,173,185,0,41,0,3,3,232,69,0,13,0,0,0,82,39,0,4,0,0,0,43,7,3,9,0,3,0,22,495,31,204,9,18,14,771
121021404,0,0,5,0,0,9,3,3,0,15,3,0,11,0,0,3,17,14,0,13,0,0,0,27,29,3,16,0,3,0,51,77,0,38,3,3,3,124,86,0,19,0,0,0,105,26,0,5,0,0,0,31,14,0,3,0,0,0,17,7,0,10,0,3,0,20,261,3,145,6,15,13,443
121021405,0,3,141,24,47,41,31,0,3,146,18,17,26,6,5,3,75,92,19,52,23,7,3,196,367,17,113,6,11,0,514,1384,11,238,14,16,3,1666,792,5,126,6,7,0,936,115,0,25,0,0,4,144,84,0,26,0,7,0,117,48,16,31,16,11,3,125,2938,344,744,159,73,51,4309
121021406,0,0,66,3,10,11,15,3,0,42,3,5,15,3,13,3,42,13,5,12,5,5,0,40,22,8,17,0,0,0,47,95,5,41,3,7,0,151,146,3,38,0,0,0,187,103,3,15,0,0,0,121,49,3,9,0,0,0,61,7,13,9,3,8,0,40,441,169,201,63,41,28,943
121031407,0,3,16,0,0,4,4,3,0,11,3,0,4,3,3,0,13,7,3,5,0,0,0,15,26,0,22,0,6,0,54,94,0,32,0,7,0,133,156,0,33,0,3,0,192,159,0,33,0,3,0,195,438,0,80,3,0,3,524,16,0,16,3,3,4,42,905,6,270,35,28,23,1267
121031408,0,0,19,0,0,10,3,0,0,13,4,0,9,0,0,0,13,10,0,16,0,3,0,29,35,0,18,3,3,0,59,168,0,36,0,0,3,207,154,0,31,0,0,0,185,111,0,15,0,3,0,129,336,0,77,6,3,0,422,18,0,17,3,3,3,44,839,0,270,41,23,38,1211
121031409,0,0,9,0,3,7,3,0,0,13,3,0,3,0,0,0,6,5,3,5,0,0,0,13,3,0,12,0,5,0,20,24,0,10,0,0,0,34,89,0,24,0,0,0,113,118,0,18,0,3,0,139,238,0,43,0,0,3,284,6,0,10,3,3,0,22,489,6,151,17,11,22,696
121031410,0,0,3,4,0,0,0,0,0,4,0,0,3,0,3,0,6,3,0,11,0,0,0,14,3,0,10,0,0,0,13,14,0,11,0,0,0,25,43,0,16,0,3,0,62,101,0,20,3,0,0,124,322,0,64,0,0,5,391,7,0,11,0,3,0,21,500,0,168,6,9,20,703
121031411,3,0,26,0,3,6,0,3,0,12,0,0,4,0,0,0,4,5,0,13,0,3,0,21,13,3,24,0,3,0,43,67,3,29,0,3,4,106,75,3,25,3,0,0,106,80,0,19,0,0,0,99,202,0,54,0,0,0,256,12,0,8,12,0,0,32,461,18,207,45,18,11,760
121031412,0,0,3,3,0,6,0,3,0,12,3,0,8,0,0,0,11,6,0,12,3,0,0,21,12,0,15,0,3,0,30,63,0,20,5,3,0,91,184,0,16,3,9,3,215,125,0,18,0,7,0,150,225,0,39,0,0,3,267,12,0,8,9,0,0,29,639,0,160,20,25,22,866
121041413,0,3,15,6,3,13,4,0,0,26,14,0,20,0,4,0,38,45,0,18,0,0,0,63,171,0,47,0,0,0,218,658,0,134,0,0,4,796,698,0,127,0,0,3,828,466,0,88,0,0,0,554,616,3,138,0,10,3,770,43,7,30,0,3,5,88,2724,55,657,4,23,45,3508
121041414,0,0,33,3,3,19,3,3,0,31,4,4,17,0,3,0,28,33,4,25,0,0,0,62,172,4,57,0,4,0,237,726,3,175,0,3,0,907,867,0,127,0,3,3,1000,444,0,72,0,0,5,521,547,3,83,0,8,4,645,55,11,14,5,4,5,94,2865,122,651,8,31,31,3708
121041415,0,3,32,10,4,15,13,3,0,45,7,4,18,0,0,0,29,42,0,21,0,0,3,66,240,3,67,0,5,0,315,770,0,156,0,3,4,933,573,0,125,0,3,0,701,316,0,70,0,0,0,386,789,3,221,3,3,3,1022,38,0,40,13,5,3,99,2791,45,787,54,31,58,3766
121041416,0,0,57,13,15,13,3,3,0,47,16,0,25,0,6,0,47,53,11,33,0,3,0,100,427,3,84,0,0,0,514,881,0,143,0,5,0,1029,756,0,150,0,5,0,911,482,0,96,0,3,5,586,669,0,147,0,6,0,822,50,14,25,3,4,8,104,3357,253,782,12,44,33,4481
121041417,0,3,16,7,9,13,0,0,0,29,9,3,13,0,4,0,29,8,0,20,0,3,0,31,107,0,26,3,0,0,136,382,0,79,3,0,0,464,437,0,61,0,3,3,504,332,0,40,0,0,0,372,634,3,91,3,9,5,745,47,3,24,3,5,0,82,1969,31,397,15,37,34,2483
