POA_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
POA2722,10,23,102,506,390,59,19,18,1125,0,0,8,3,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,6,3,0,0,0,0,13,4,3,49,9,3,0,4,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,49,9,3,0,4,0,69,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,6,17,33,165,516,396,64,22,23,1231
POA2725,0,3,31,64,40,4,0,7,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,64,40,4,0,7,146
POA2726,0,0,12,48,30,4,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,48,30,4,4,0,96
POA2727,0,0,11,39,30,10,6,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,30,10,6,3,102
POA2729,0,6,62,324,165,30,8,9,607,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,4,5,11,73,323,169,30,8,14,638
POA2730,0,8,104,267,106,14,0,10,515,0,7,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,23,110,267,109,14,0,10,532
POA2731,5,24,242,1050,947,119,14,45,2448,0,15,232,35,5,0,0,11,285,0,0,6,8,0,0,0,0,17,0,15,235,40,3,0,0,11,304,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,0,10,20,12,0,0,0,0,37,0,0,0,4,3,0,0,0,13,5,44,510,1105,955,121,14,55,2802
POA2732,0,0,64,361,182,38,15,17,678,0,9,36,14,0,0,0,7,71,0,0,0,0,0,0,0,0,0,0,9,36,14,0,0,0,7,72,0,3,14,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,3,16,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,4,4,0,25,107,376,187,43,15,24,778
POA2733,0,9,38,89,49,10,5,3,203,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,91,49,10,5,6,216
POA2734,0,0,11,51,76,8,0,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,55,76,8,0,3,164
POA2735,0,4,11,69,50,3,0,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,69,50,3,0,3,142
POA2736,0,0,18,51,39,7,0,3,116,0,0,5,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,26,55,39,7,0,8,138
POA2737,0,3,16,117,69,4,0,9,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,30,119,72,4,0,8,235
POA2738,0,3,33,274,294,51,17,8,681,0,3,0,5,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,4,4,5,0,0,0,0,16,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,6,41,279,297,51,17,8,707
POA2739,0,0,36,228,139,13,7,4,432,0,3,21,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,29,0,3,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,9,3,10,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,3,20,67,231,141,13,7,8,493
POA2745,6,45,121,2031,5152,1285,295,68,9002,0,4,4,101,14,0,0,0,134,0,27,10,288,120,11,0,3,451,0,32,11,389,136,15,0,3,585,0,14,50,9,0,0,0,0,64,0,3,52,27,0,0,0,0,88,0,6,19,7,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,18,0,32,129,45,3,0,0,0,210,5,15,4,0,0,0,0,0,26,0,0,3,0,4,6,0,0,14,6,127,265,2463,5300,1304,297,75,9844
POA2747,29,115,610,5382,6045,1200,285,178,13840,0,52,212,560,106,10,8,17,964,0,66,381,1109,264,27,6,35,1886,7,118,592,1665,371,39,9,59,2854,13,34,210,56,8,0,0,9,324,4,37,278,21,0,0,0,3,354,10,79,510,47,0,0,0,11,657,0,0,0,0,0,0,0,0,0,0,12,43,14,7,0,3,0,85,31,173,1048,136,16,0,3,24,1417,0,0,4,0,0,0,0,0,4,0,3,4,5,4,0,0,0,27,59,407,2252,7196,6436,1240,297,260,18147
POA2748,4,9,18,89,246,111,60,7,540,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5,4,8,19,95,251,110,59,7,558
POA2749,0,37,96,2283,1819,470,160,59,4923,0,0,13,165,12,0,0,0,197,0,12,70,169,43,5,0,6,312,0,18,83,339,50,4,7,6,506,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,15,0,5,9,5,0,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,8,5,59,184,2634,1875,477,170,65,5463
POA2750,16,126,815,6051,4076,1024,248,133,12492,18,97,277,339,18,15,3,7,772,0,121,399,1072,124,3,0,29,1757,22,222,673,1411,142,18,5,40,2527,35,217,691,55,5,0,0,29,1041,0,41,622,87,5,0,0,14,765,11,194,1037,113,0,0,3,14,1372,0,229,549,43,0,0,0,5,831,0,11,18,17,0,3,0,0,48,46,696,2915,313,15,4,3,62,4058,3,26,59,18,0,0,0,0,104,3,5,6,6,0,0,0,4,23,83,1071,4469,7797,4229,1043,252,243,19199
POA2752,0,11,109,498,813,272,63,24,1789,0,0,9,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,10,118,502,813,279,63,24,1811
POA2753,17,59,358,2136,1625,524,191,63,4973,4,33,255,230,11,3,0,11,553,0,24,21,71,18,0,0,0,134,4,58,273,302,30,3,0,9,688,0,61,162,3,0,0,0,4,231,0,0,72,11,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,4,0,0,0,15,0,66,239,21,4,0,0,5,331,5,4,11,7,4,0,0,0,27,0,0,6,0,11,7,0,0,18,22,188,888,2467,1669,533,193,79,6037
POA2754,3,17,222,691,898,225,51,20,2120,0,0,117,108,8,0,0,0,240,0,0,36,126,16,0,0,0,183,0,3,160,234,25,0,0,0,424,0,0,11,13,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,14,13,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,15,3,19,399,945,931,222,51,22,2596
POA2756,31,128,648,4145,3829,1140,388,107,10415,4,86,217,466,44,9,3,16,835,0,30,32,144,35,4,3,3,247,4,114,246,613,78,9,5,15,1082,0,9,47,39,10,0,4,0,110,4,6,6,0,0,0,0,0,15,0,0,17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,9,19,10,6,0,0,0,45,4,25,82,46,15,0,0,3,187,12,24,10,4,7,4,0,0,56,4,5,5,3,5,0,0,0,28,52,294,1000,4810,3935,1154,397,131,11777
POA2757,0,10,25,89,110,31,20,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,92,110,31,20,0,282
POA2758,5,60,195,811,1176,402,179,24,2858,0,9,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,15,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,7,3,0,3,0,3,0,17,0,0,0,5,0,0,0,0,0,0,0,5,4,0,4,0,0,17,5,80,209,825,1179,410,187,24,2910
POA2759,9,47,207,3825,3003,788,183,101,8164,0,0,10,30,9,4,0,0,53,0,0,0,14,13,3,0,0,37,0,0,9,37,28,7,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,17,4,0,0,0,45,0,9,16,17,4,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,9,50,232,3882,3033,795,187,107,8302
POA2760,14,120,834,4548,2471,451,108,189,8735,7,66,365,276,46,3,0,15,777,3,24,169,1156,431,29,3,32,1848,14,90,536,1431,469,25,7,42,2620,4,54,197,32,9,0,0,11,297,10,18,272,30,0,0,0,12,348,0,31,239,95,0,0,0,6,370,0,0,0,0,0,0,0,0,0,0,0,29,12,16,3,0,4,71,11,109,738,177,25,5,5,26,1087,0,0,9,7,0,0,0,0,19,0,6,0,3,4,0,0,0,18,42,323,2117,6168,2968,485,122,260,12481
POA2761,10,39,275,4210,3308,878,189,126,9030,6,18,67,174,18,4,6,4,287,0,3,19,160,148,22,0,4,357,6,18,90,338,170,24,6,7,650,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9,7,9,0,3,80,0,3,52,9,7,9,0,3,84,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,7,14,62,423,4560,3492,908,193,135,9782
POA2762,4,30,115,920,3507,767,50,94,5485,0,0,8,30,53,12,0,0,107,0,0,18,66,108,13,6,0,210,0,0,26,100,158,27,3,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,72,511,80,0,0,0,9,686,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,3,15,11,79,513,81,4,7,0,9,704,0,0,0,0,0,0,0,0,0,0,5,10,8,7,0,0,0,24,16,107,664,1107,3676,797,57,103,6533
POA2763,4,40,231,2765,3516,682,134,69,7442,0,0,48,577,151,14,0,12,793,0,22,139,1023,350,24,5,15,1586,0,22,186,1598,497,44,11,29,2382,0,0,30,89,5,0,0,0,124,0,0,0,0,0,0,0,0,0,0,63,156,32,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,25,12,4,0,0,0,43,0,65,209,132,13,0,0,5,428,0,0,0,0,0,0,0,0,0,0,0,3,14,33,0,0,4,53,8,132,624,4509,4059,723,147,105,10301
POA2765,23,115,633,2490,7066,2063,322,168,12874,0,0,18,36,25,10,4,0,89,0,11,38,61,37,11,4,4,164,0,11,55,96,59,12,4,4,257,0,74,16,3,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,6,13,3,0,3,59,4,86,36,9,19,3,0,8,167,12,17,14,9,0,0,0,0,55,0,0,0,4,12,7,0,0,33,35,228,745,2616,7157,2090,330,181,13386
POA2766,5,55,198,1764,1293,310,70,52,3745,0,3,25,141,18,0,0,9,189,0,6,70,363,273,3,0,7,720,0,7,95,499,287,3,5,11,911,0,13,4,3,0,0,0,0,24,0,17,20,0,0,0,0,0,43,0,10,25,5,0,0,0,0,40,0,0,0,0,0,0,0,0,0,3,3,21,6,9,0,0,6,42,6,41,76,18,8,0,0,6,157,0,0,7,10,0,0,0,0,20,0,0,3,0,0,0,0,0,11,6,101,382,2297,1588,315,70,74,4834
POA2767,4,49,356,2586,2381,578,114,101,6167,0,32,33,50,24,0,0,10,154,0,37,38,429,108,6,0,9,623,0,72,67,474,129,6,0,20,779,0,36,19,7,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,6,3,5,0,0,40,0,38,33,20,4,5,0,3,103,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,5,165,470,3084,2515,584,115,129,7054
POA2768,7,36,274,1170,4566,1125,173,71,7421,0,0,8,70,61,10,5,0,150,0,3,56,261,158,14,4,4,509,0,3,65,334,217,27,7,4,661,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,345,1506,4784,1150,182,74,8087
POA2769,3,3,44,301,2432,842,104,48,3778,0,9,112,82,88,8,0,0,296,0,0,41,140,188,30,8,4,414,0,10,155,219,275,32,9,9,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,6,0,0,18,0,0,0,0,5,0,0,0,8,3,16,198,518,2725,887,115,53,4513
POA2770,22,146,625,8496,3781,788,214,299,14384,3,48,125,544,45,8,0,15,790,6,130,164,1043,219,0,6,45,1610,7,180,294,1587,265,8,4,61,2395,19,169,40,45,3,0,0,20,300,0,32,284,23,0,0,0,12,347,5,70,930,92,5,0,0,30,1135,0,0,0,0,0,0,0,0,0,0,10,65,45,13,4,6,6,149,29,279,1315,197,21,4,5,66,1923,0,7,0,6,0,0,0,0,6,3,3,8,4,5,0,0,3,27,64,611,2236,10295,4063,806,230,431,18740
POA2773,0,21,89,662,902,272,42,4,1998,0,21,24,11,5,0,0,0,62,0,0,0,16,0,0,0,0,21,0,20,31,25,7,0,0,0,84,0,0,6,0,0,0,0,0,6,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,15,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,137,687,910,273,41,11,2096
POA2774,4,45,280,1765,1688,488,100,33,4409,0,8,41,72,6,0,0,3,127,0,4,28,52,8,0,0,0,95,0,14,67,125,12,0,0,5,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,15,0,3,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,58,360,1897,1706,493,101,38,4654
POA2775,12,50,181,224,114,20,7,11,623,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,9,6,0,0,0,0,3,16,0,0,0,3,0,0,0,4,10,15,59,189,230,112,20,7,22,652
POA2776,0,9,135,585,544,148,20,11,1449,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,139,598,545,147,22,11,1483
POA2777,9,41,349,2398,2298,658,140,33,5921,5,55,74,99,8,0,0,3,254,3,3,113,60,3,0,0,0,181,7,55,189,164,16,3,0,5,442,0,52,64,20,0,0,0,0,142,0,12,3,0,0,0,0,0,18,0,11,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,12,0,7,0,0,0,26,0,90,89,25,7,0,0,0,206,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,9,14,181,627,2590,2317,657,139,47,6578
POA2778,0,23,104,376,309,96,11,13,932,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,4,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,109,375,313,96,11,10,949
POA2779,7,28,203,899,538,127,24,15,1830,0,4,19,17,0,0,0,0,44,0,0,0,3,0,0,0,0,5,0,4,24,25,0,0,0,0,50,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,4,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,225,921,537,127,24,11,1896
POA2780,13,141,1042,2350,1087,270,74,53,5030,4,38,61,61,9,0,0,5,173,0,16,64,110,7,0,4,0,206,5,51,126,168,13,0,4,6,376,14,141,158,36,7,4,0,7,363,4,33,95,12,0,0,4,0,151,0,4,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,14,10,4,4,0,0,36,19,188,279,56,13,6,6,13,570,0,3,19,3,0,0,0,0,25,3,4,3,0,0,0,4,20,32,47,389,1460,2576,1109,276,88,85,6040
POA2782,0,29,287,1152,755,176,34,18,2463,0,9,21,23,4,0,0,0,55,0,0,0,18,0,0,0,0,27,0,12,24,42,4,0,0,5,86,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,10,0,5,10,14,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,52,318,1215,765,176,33,20,2576
POA2783,7,24,165,495,234,71,14,9,1019,0,0,0,3,0,0,0,0,8,0,0,3,3,0,0,0,0,5,0,0,4,6,0,0,0,0,12,3,22,16,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,22,17,4,0,5,0,0,46,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,3,15,41,190,505,234,73,14,9,1083
