POA_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,5,5,6,41,0,0,0,4,7,11,8,9,3,47,63,193,275,332,270,298,190,144,40,1798
POA2749,0,3,0,12,7,0,3,0,0,28,0,0,0,0,3,0,0,0,0,8,0,3,6,65,18,38,19,4,0,152,0,0,0,6,5,0,6,5,0,25,0,0,3,8,7,3,0,4,0,26,0,0,0,9,9,20,21,9,4,75,0,0,0,4,0,7,0,0,0,19,0,0,0,10,8,9,7,4,0,34,0,4,3,16,5,7,5,4,0,39,0,0,0,11,0,0,0,0,0,8,0,7,4,21,7,3,0,0,0,32,0,0,0,0,0,7,0,4,0,13,0,0,0,11,0,3,0,0,0,18,0,0,0,3,7,0,0,0,0,22,0,0,3,5,0,3,7,0,0,21,0,0,5,0,4,0,0,0,0,7,0,8,14,71,64,45,55,33,9,297,63,137,92,239,78,74,37,25,8,752,1297,2595,2289,4874,2158,2011,1213,468,118,17029
POA2750,0,11,25,81,14,8,7,4,0,150,0,0,4,6,5,0,5,0,0,24,0,24,50,291,105,89,61,13,4,642,0,4,0,19,4,7,16,12,13,78,0,0,10,15,9,13,6,4,0,56,0,0,5,19,36,65,69,62,4,265,0,5,7,13,0,3,6,0,0,35,0,13,4,64,36,23,25,20,5,193,0,0,16,67,38,23,22,7,0,173,0,0,0,19,4,0,0,0,0,26,3,9,15,79,40,22,4,4,0,180,0,0,0,9,11,5,5,4,0,32,3,6,15,40,11,19,15,0,5,115,0,4,15,46,19,3,4,0,0,95,0,0,0,5,11,11,13,0,0,40,0,0,6,16,9,5,3,0,0,48,3,30,47,305,143,161,160,107,30,986,118,272,308,789,280,249,289,337,303,2944,2862,5893,6309,14319,5880,5199,4845,2798,1099,49204
POA2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,14,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,3,6,0,25,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,15,17,21,20,9,3,77,3,14,35,47,24,23,20,8,0,172,454,817,772,1570,789,710,420,163,45,5747
POA2753,0,0,3,20,0,4,0,0,0,25,0,0,0,0,3,10,0,0,0,12,4,3,3,41,16,20,8,0,0,93,0,0,0,7,6,3,5,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,5,4,7,14,13,9,0,55,0,0,0,7,0,0,0,0,0,17,0,0,4,15,18,7,6,0,0,55,0,0,0,12,0,5,0,0,0,23,0,0,0,3,0,0,3,0,0,5,3,0,0,17,0,5,4,0,0,28,0,0,0,4,0,0,0,0,0,4,5,5,0,23,3,5,4,0,0,46,0,0,3,6,0,4,0,0,0,22,0,0,0,3,5,5,0,3,0,14,0,0,0,3,7,6,0,0,0,10,0,3,16,64,45,46,49,45,20,295,44,95,155,232,102,95,102,93,88,1006,985,2024,2352,4424,2334,2206,1683,1063,515,17587
POA2754,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,18,0,11,4,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,8,11,4,0,42,0,0,0,0,0,3,0,0,0,10,0,3,6,15,9,4,5,3,0,38,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,12,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,3,3,10,0,0,0,4,3,0,0,0,0,8,0,0,0,18,9,14,12,14,5,70,15,34,25,71,25,20,31,28,15,258,442,894,798,1807,867,723,794,549,189,7065
POA2756,0,0,0,11,5,8,0,0,0,21,0,0,0,0,4,8,0,0,0,13,0,8,7,75,34,30,20,3,0,185,0,0,0,4,4,7,4,0,0,19,0,0,0,16,5,0,0,0,0,13,0,0,0,11,24,41,38,21,5,127,0,3,0,4,3,5,0,0,0,17,0,6,13,60,34,14,19,8,0,149,0,0,0,14,8,3,0,0,0,39,0,0,0,7,0,0,0,0,0,12,0,4,3,28,7,0,0,0,0,42,0,0,0,0,0,3,0,0,0,8,4,6,9,21,18,17,12,0,0,81,0,3,4,18,11,5,8,0,0,44,0,0,0,3,6,4,5,8,5,21,0,0,0,7,0,0,0,0,0,8,0,15,12,90,66,96,73,21,3,380,64,207,177,430,202,205,145,82,13,1535,2452,4960,4655,9274,4748,4529,2925,1421,358,35328
POA2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,6,0,5,4,0,5,0,0,25,49,103,112,178,120,118,99,59,22,850
POA2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,10,11,4,11,4,0,39,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,6,4,0,28,0,0,0,0,0,5,0,0,0,9,0,0,4,9,24,5,4,0,3,53,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,4,8,4,8,8,0,0,29,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,4,3,3,18,0,0,0,0,0,4,0,0,0,7,0,0,4,22,32,30,29,18,4,137,7,20,22,60,53,40,23,28,4,259,444,1133,1130,1826,1419,1343,978,448,125,8848
POA2759,5,19,14,66,27,17,15,0,0,159,0,0,0,0,3,9,0,0,0,13,3,23,57,277,171,197,191,33,9,958,0,0,0,3,8,11,15,3,0,38,0,0,15,44,33,38,23,0,3,160,0,0,0,8,15,41,36,17,0,120,0,0,5,3,3,0,4,0,0,17,0,0,3,25,30,25,32,13,0,130,0,0,5,42,17,56,41,16,5,176,0,0,0,3,0,0,3,0,0,11,0,0,3,30,6,4,3,0,0,51,0,0,0,20,26,32,9,6,0,106,0,0,5,12,4,9,4,4,0,35,0,0,3,21,9,19,12,0,0,67,0,0,0,0,0,7,5,4,0,16,0,0,0,0,0,0,0,0,0,0,0,29,55,230,174,196,160,59,22,922,74,172,134,350,130,108,80,26,7,1093,1721,3664,3449,7375,3271,3726,2353,693,179,26434
POA2760,8,44,31,194,30,24,13,4,0,336,0,0,0,4,4,3,0,0,0,5,3,92,215,731,370,250,129,29,15,1836,0,0,0,9,11,5,11,3,8,52,3,28,59,132,93,66,27,8,4,418,0,0,0,10,11,27,33,25,3,110,0,15,0,10,3,4,4,0,0,41,0,0,0,26,9,15,13,9,3,77,0,16,20,153,41,33,35,8,0,310,0,0,4,21,0,4,4,0,0,32,0,9,11,57,18,14,5,0,0,114,0,5,3,27,28,19,10,8,3,110,3,3,0,23,0,10,9,0,0,48,0,4,3,49,22,15,6,0,0,96,0,0,0,0,4,3,8,0,0,14,0,0,7,34,7,4,3,0,0,49,13,88,181,736,269,207,152,108,37,1786,240,417,408,942,346,250,208,142,115,3065,3165,5747,4616,11816,4267,3518,2555,1429,514,37632
POA2761,5,103,101,361,142,81,38,0,3,843,0,0,0,6,3,0,0,0,0,10,12,95,359,1375,874,960,540,111,25,4344,0,0,0,5,12,21,10,0,0,47,0,23,39,91,62,53,41,8,0,324,0,0,0,9,10,25,12,3,0,55,0,11,5,8,4,15,4,0,0,51,0,11,13,61,23,23,13,6,0,149,0,4,23,86,50,43,30,14,6,256,0,0,0,11,6,5,0,0,0,26,0,0,6,27,13,3,4,0,0,52,0,3,0,29,32,16,21,12,0,112,0,13,5,12,3,7,0,4,0,50,0,0,6,33,33,47,33,8,0,163,0,0,0,0,0,0,0,0,0,6,0,4,0,12,5,4,0,0,0,33,10,89,162,515,317,296,208,87,95,1770,117,268,222,469,177,130,65,31,10,1492,2465,5486,5067,10059,4609,3891,2117,729,285,34702
POA2762,8,50,24,231,24,19,11,0,0,368,0,0,0,5,0,0,0,0,0,10,6,44,74,447,153,70,40,0,0,832,0,0,0,6,6,5,4,0,0,30,0,3,3,17,14,14,0,0,0,58,0,0,9,10,7,3,0,0,0,28,5,18,12,14,6,4,0,0,0,52,0,14,19,86,29,13,0,0,0,168,0,39,25,218,52,27,15,0,0,383,0,3,4,28,11,4,5,0,0,46,0,6,8,39,7,5,0,0,0,67,0,0,0,3,3,6,0,0,0,14,4,30,14,28,3,4,0,0,0,79,0,4,0,24,5,0,0,0,0,40,0,0,0,0,0,0,0,0,0,4,0,5,3,25,4,5,0,0,0,45,8,71,76,322,84,45,23,6,6,634,66,135,130,366,95,49,30,8,5,881,2356,3689,2334,9509,1908,1092,662,188,49,21780
POA2763,6,57,36,200,47,23,13,6,0,392,0,0,0,0,6,8,6,0,0,10,7,66,96,575,282,340,295,75,24,1773,0,0,3,19,13,19,32,7,4,99,0,0,4,18,14,8,7,0,3,55,0,3,0,9,15,18,8,10,7,74,4,16,3,9,9,13,16,0,0,63,4,16,24,80,47,52,30,5,0,261,0,29,26,234,81,83,67,19,6,548,3,0,0,5,0,0,0,0,0,10,0,3,9,34,23,9,6,0,0,81,0,3,0,23,11,17,9,11,0,64,8,26,9,20,10,13,6,0,0,97,0,0,0,29,12,13,15,0,0,67,0,0,0,4,0,4,0,0,0,13,0,7,8,22,14,0,0,0,0,52,9,78,88,330,164,158,109,66,18,1018,86,177,137,387,128,99,78,21,7,1111,2514,5073,3988,11019,4057,3220,2281,800,243,33197
POA2765,4,83,53,372,47,30,16,6,0,616,0,0,0,6,4,0,5,0,0,11,7,144,229,1272,443,256,116,35,6,2508,0,0,0,13,4,0,8,0,0,30,0,0,5,15,14,8,6,4,0,65,0,4,5,8,9,10,7,10,0,63,4,56,14,27,9,4,0,0,0,112,6,39,52,159,82,38,25,10,3,414,0,33,43,280,84,68,28,10,3,554,0,0,0,21,7,5,7,0,0,45,0,4,10,44,14,6,0,0,0,83,0,0,0,17,16,9,0,0,0,39,4,33,19,48,14,12,5,0,0,138,0,0,3,52,20,11,8,0,0,102,0,0,0,4,0,0,3,0,0,6,0,3,20,62,26,15,0,0,0,123,5,127,118,504,189,110,70,37,18,1185,113,278,216,665,186,153,148,71,15,1838,4564,7276,4675,17684,4636,3178,2347,1002,245,45613
POA2766,11,81,74,278,72,41,3,0,0,553,0,4,9,3,5,0,0,0,0,18,5,91,205,833,437,580,295,79,31,2553,0,0,0,3,7,0,8,4,5,31,0,14,13,39,39,35,19,9,0,159,0,0,0,0,4,8,10,3,3,38,0,4,0,0,3,0,4,5,0,14,0,0,0,19,4,13,15,3,0,59,0,9,8,44,24,20,15,7,0,117,0,0,0,0,0,0,3,0,0,5,0,5,9,16,8,4,5,0,0,44,0,0,0,4,11,11,9,4,0,40,0,5,7,9,6,3,0,0,0,23,0,0,0,19,23,17,11,3,0,81,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,7,48,49,200,121,109,76,60,76,741,45,123,100,286,109,112,95,109,189,1165,1172,2299,2205,4806,2004,1853,1437,718,564,17047
POA2767,0,14,31,85,31,33,16,3,0,213,0,0,3,0,3,3,0,0,0,14,10,113,204,912,526,561,471,113,30,2933,0,0,0,14,4,21,36,4,4,81,0,0,8,28,29,14,18,8,0,100,0,0,0,4,0,8,9,11,4,31,0,8,3,8,0,15,3,3,0,39,0,5,0,18,8,4,6,0,0,41,0,8,20,120,76,67,42,10,0,351,0,0,0,13,4,0,0,0,0,15,0,0,9,18,11,7,3,0,0,51,0,0,0,26,17,29,20,6,0,106,0,7,3,7,0,3,0,0,0,31,0,0,0,30,28,26,17,5,0,107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,44,109,337,230,170,141,78,18,1132,67,200,164,369,171,113,84,47,15,1227,1451,3229,3101,6843,3044,2731,2014,750,220,23384
POA2768,0,26,22,105,40,24,25,4,0,243,0,0,0,0,0,0,0,0,0,4,4,30,80,301,265,346,187,28,15,1245,0,0,4,7,11,15,14,0,0,57,0,0,4,14,6,11,5,0,0,37,0,0,4,9,15,12,11,0,0,45,0,21,27,31,19,14,6,0,0,123,4,36,33,107,80,46,25,7,0,345,0,28,43,220,149,158,84,26,3,714,0,8,0,26,4,11,7,0,0,50,0,6,7,29,9,11,3,0,0,53,0,0,0,17,9,17,14,4,0,63,3,17,21,37,5,12,3,0,0,104,0,3,7,53,21,0,6,3,0,107,0,0,0,4,6,4,3,0,0,11,0,0,11,16,12,13,0,0,0,57,11,61,80,279,177,180,95,51,10,937,22,59,99,264,83,52,25,30,9,645,1547,4422,4173,8483,4435,2984,1899,775,145,28864
POA2769,0,59,31,194,45,19,17,4,0,380,0,0,4,4,3,0,0,0,0,7,0,13,65,218,154,70,37,14,9,572,0,0,0,9,7,6,5,0,0,25,0,0,0,3,0,0,4,0,0,10,0,0,6,8,11,6,7,3,0,33,5,23,3,15,9,7,0,0,0,58,3,39,34,85,52,19,10,0,0,243,0,15,25,121,60,50,35,7,3,312,0,0,0,16,0,0,0,0,0,16,0,0,8,14,0,0,4,0,0,25,0,0,6,14,16,10,5,4,0,46,7,20,12,13,4,0,5,0,0,66,0,0,0,17,15,3,6,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,0,0,0,0,21,5,83,52,171,79,35,31,11,8,484,35,62,38,136,34,18,20,13,4,360,1255,3537,1666,5600,2001,905,786,409,142,16315
POA2770,21,210,154,811,212,109,47,10,0,1588,0,0,3,0,4,4,0,0,0,23,9,97,263,1046,578,569,398,113,35,3114,0,0,0,7,18,19,24,15,5,86,5,69,101,270,236,241,147,51,3,1123,0,0,0,5,9,43,48,28,12,144,0,4,0,7,6,4,12,4,0,35,0,3,3,24,18,27,17,10,0,98,0,3,9,114,45,45,30,13,5,269,0,0,0,14,7,0,3,3,0,23,3,5,13,59,21,9,9,0,0,120,0,7,13,75,74,76,47,33,0,328,0,11,20,25,3,13,4,6,0,82,0,7,12,65,60,56,32,3,5,244,0,0,0,0,4,4,5,6,0,19,4,9,3,13,5,5,0,0,0,32,31,143,341,964,565,549,372,186,60,3202,493,1055,779,1749,647,472,384,183,49,5815,4788,10037,8777,16542,7325,6462,4720,2361,493,61494
POA2773,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,17,0,0,0,0,0,4,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,10,6,3,37,0,0,0,5,0,0,0,0,0,3,0,0,0,12,7,0,7,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,6,7,0,0,32,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,18,8,26,28,16,7,104,12,15,5,23,22,0,9,11,4,101,299,810,746,1129,908,868,720,378,115,5978
POA2774,0,0,0,5,0,0,0,0,0,3,0,0,0,6,3,3,8,0,0,16,0,0,0,19,13,9,7,3,0,50,0,0,0,10,10,4,6,0,0,38,0,0,0,0,0,4,0,0,0,3,0,7,10,5,8,16,20,13,3,79,0,0,4,4,0,0,0,0,0,8,0,0,6,13,20,13,4,3,0,63,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,15,3,0,0,0,0,28,0,0,0,4,0,0,0,0,0,3,0,4,6,23,3,11,10,7,0,73,0,0,0,4,5,0,0,0,0,12,0,0,0,0,3,0,3,7,0,12,0,0,0,0,0,4,0,0,0,3,3,9,15,57,50,33,32,34,7,241,18,39,25,87,28,27,27,22,14,278,840,1850,1482,3183,1715,1561,1495,730,157,13010
POA2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,11,9,0,36,6,18,6,38,27,42,17,11,0,164,45,123,112,262,274,317,225,133,21,1518
POA2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,5,5,6,0,0,0,12,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,17,0,0,0,0,3,0,0,0,0,5,0,0,0,6,4,3,0,0,3,20,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,5,4,0,27,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,27,17,19,14,6,3,85,7,19,10,21,10,13,14,12,4,111,265,602,447,987,581,558,448,198,53,4156
POA2777,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,3,0,0,0,19,0,3,7,30,10,6,7,0,0,59,0,0,0,8,3,13,9,6,3,45,0,0,0,0,0,0,0,0,0,3,0,0,0,13,12,30,35,14,8,115,0,0,0,0,6,0,6,0,0,16,0,0,12,7,32,15,10,10,0,82,0,0,0,4,0,6,0,5,0,18,0,0,0,0,0,0,3,0,0,3,0,0,0,11,6,3,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,7,24,18,20,19,10,0,105,0,0,0,6,4,0,0,0,0,18,0,0,0,0,4,7,9,0,0,27,0,0,0,0,3,0,0,0,0,8,0,4,8,53,59,62,61,33,17,297,14,38,22,72,37,56,42,71,120,467,907,2395,2003,3780,2497,2345,2139,1165,581,17816
POA2778,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,3,12,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,9,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,14,7,8,0,46,0,6,9,17,9,10,5,6,0,62,123,270,284,519,362,411,318,104,32,2425
POA2779,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,3,0,0,0,19,0,0,0,6,5,4,3,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,6,4,10,6,4,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,7,3,0,5,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,7,0,11,6,0,3,0,0,31,0,0,0,3,6,0,0,0,0,6,0,0,0,0,6,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,16,25,19,32,12,3,116,3,11,7,30,26,17,17,13,3,137,266,727,581,1207,735,658,569,271,59,5077
POA2780,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,12,3,7,8,51,15,4,14,0,0,106,0,0,0,6,13,13,18,0,0,44,0,0,0,0,0,0,0,0,0,0,0,5,0,10,16,20,27,9,5,92,0,0,0,4,7,3,3,0,0,21,0,0,3,15,14,15,10,4,0,55,0,0,0,8,4,8,0,0,0,17,0,0,0,11,0,0,0,0,0,11,0,0,5,23,4,9,5,0,0,47,0,0,0,0,0,0,0,0,0,3,3,5,7,28,24,25,29,13,0,129,0,13,22,42,11,4,0,0,0,90,0,0,0,0,8,4,6,4,0,25,0,0,0,0,0,4,0,0,0,8,0,3,7,64,67,73,97,59,16,390,18,36,66,133,81,84,92,56,23,582,474,1257,1187,2742,1938,2094,2224,1070,354,13348
POA2782,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,9,5,10,3,0,0,32,0,0,0,7,4,0,7,4,0,21,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,11,26,9,8,65,0,0,0,0,0,0,3,0,0,4,0,0,0,3,4,4,11,3,0,26,0,0,0,0,3,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,6,0,5,3,9,6,11,16,0,0,50,0,0,0,9,4,0,0,0,0,15,0,0,0,0,0,0,5,4,0,5,0,0,0,0,0,0,0,0,0,4,0,4,3,39,31,29,33,27,9,174,28,39,35,77,46,46,41,29,17,352,312,760,537,1164,821,946,1090,568,229,6428
POA2783,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,5,3,0,19,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,13,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,21,4,5,3,50,0,9,11,14,17,12,7,4,3,74,133,299,292,586,377,467,323,127,40,2651
