POA_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA2127,2786,2906,5697,812,894,1711,4330,4307,8639,105,94,196,148,136,284,27,43,71,61,48,111,12,14,24,11,5,21,46,37,80,0,0,0,4736,4688,9423,1589,1877,3468,149,121,271,7290,7578,14868,433,476,909,10508,10961,21471
POA2128,505,483,987,80,70,148,313,318,635,5,9,12,3,8,9,0,0,0,3,0,6,0,0,0,0,0,0,0,0,4,0,0,0,329,335,666,97,68,160,20,8,29,525,481,1007,1197,243,1444,2230,1207,3437
POA2130,1460,1589,3043,130,149,281,1156,1367,2523,25,32,59,24,22,48,7,11,23,10,9,17,3,4,6,4,7,13,10,18,25,0,0,0,1239,1475,2720,217,250,466,43,64,105,1631,1932,3567,176,135,303,3264,3651,6917
POA2131,4609,5044,9651,561,570,1131,3194,3277,6481,84,86,166,82,62,144,26,15,47,23,38,58,4,7,7,9,11,18,33,41,69,0,0,0,3459,3533,6988,1521,1398,2917,107,121,221,5639,5624,11259,552,570,1123,10793,11233,22029
POA2132,3033,3325,6357,132,169,299,1078,1226,2312,24,40,60,21,16,34,8,12,20,6,13,22,0,3,6,3,0,9,10,11,20,0,0,0,1151,1328,2479,285,292,584,32,18,53,1598,1817,3412,216,245,461,4848,5384,10235
POA2133,3297,3623,6917,242,250,490,1023,1094,2115,12,8,14,12,14,28,0,5,7,10,7,23,0,0,0,9,3,12,7,9,13,0,0,0,1073,1149,2219,158,152,308,19,7,29,1490,1555,3048,191,198,389,4982,5375,10360
POA2134,2909,3178,6081,451,482,929,2096,2069,4166,67,71,140,47,48,102,24,31,53,22,27,51,9,4,13,0,7,7,15,14,31,0,0,0,2286,2277,4559,2293,2441,4741,93,73,166,5121,5275,10402,568,533,1105,8596,8986,17583
POA2135,5666,6026,11688,559,553,1116,2588,2561,5150,49,54,105,63,55,115,10,16,23,22,9,33,3,4,8,10,8,15,22,20,48,0,0,0,2757,2738,5500,3030,2255,5283,104,55,154,6451,5602,12053,716,614,1331,12832,12238,25072
POA2136,2150,2260,4410,137,121,253,843,899,1740,14,7,24,11,10,14,4,6,8,12,8,22,0,0,0,0,0,0,6,5,14,0,0,0,879,944,1823,233,244,482,23,14,37,1269,1326,2592,168,204,376,3590,3788,7372
POA2137,7221,7884,15105,873,979,1854,2996,3157,6151,63,79,143,116,78,190,20,20,41,50,46,91,9,3,13,6,4,13,25,26,49,0,0,0,3282,3410,6700,730,832,1561,85,83,165,4973,5309,10283,500,482,983,12693,13674,26363
POA2138,3696,3947,7641,618,624,1236,2475,2508,4972,84,80,161,65,80,149,23,24,44,37,39,77,7,5,11,0,0,3,27,22,54,0,0,0,2727,2750,5479,1401,1669,3073,84,98,179,4825,5145,9966,452,430,886,8969,9524,18491
POA2140,2738,2752,5489,764,669,1440,2978,2674,5651,95,67,162,118,86,212,33,18,52,32,28,61,13,11,20,12,5,12,27,23,58,0,0,4,3314,2920,6231,2596,2256,4855,110,86,202,6789,5938,12725,688,515,1201,10211,9204,19420
POA2141,7394,7422,14820,1020,969,1986,3604,3288,6892,55,65,117,65,50,115,26,29,58,31,15,50,4,4,9,0,0,4,21,26,45,0,0,0,3804,3474,7281,2427,2111,4534,235,162,393,7483,6718,14202,1003,677,1685,15880,14820,30703
POA2142,6000,5941,11941,735,638,1373,2785,2362,5146,59,50,111,60,52,110,28,10,40,26,18,45,7,4,9,5,6,8,11,11,15,0,0,0,2979,2508,5486,2593,2101,4696,119,72,195,6429,5319,11748,1351,1028,2375,13778,12294,26067
POA2143,2714,2743,5451,155,150,309,1027,972,1998,7,14,21,13,6,13,6,0,11,9,4,17,0,0,0,0,0,5,0,0,3,0,0,0,1071,990,2060,401,369,772,41,24,67,1670,1536,3205,231,237,471,4615,4518,9135
POA2144,8818,8339,17160,1272,1029,2301,3118,2564,5685,74,49,126,41,31,72,18,4,25,26,15,40,15,8,23,8,4,11,14,4,17,0,0,0,3318,2683,5997,4799,3207,8005,196,99,290,9583,7011,16598,1770,1291,3058,20171,16639,36816
POA2145,20267,20894,41160,2062,1946,4005,9409,9016,18428,209,159,375,150,150,302,70,64,135,87,76,165,17,5,21,19,12,35,48,44,91,0,0,0,10015,9536,19546,5639,5222,10855,244,238,482,17959,16936,34892,2735,2587,5324,40958,40419,81379
POA2146,4861,5039,9894,400,398,805,2237,2050,4280,37,35,75,39,24,65,18,10,31,15,23,38,0,0,4,0,0,8,14,5,20,0,0,0,2369,2152,4514,922,860,1781,51,50,100,3743,3458,7203,524,454,975,9123,8948,18074
POA2147,10735,10933,21669,670,703,1369,3735,3575,7304,65,65,129,85,79,166,15,22,39,39,26,65,0,3,6,12,10,24,15,8,26,0,0,0,3968,3786,7753,1017,1021,2038,125,92,216,5777,5603,11374,974,940,1910,17488,17472,34963
POA2148,16510,16558,33064,1263,1275,2540,7686,7455,15145,141,101,239,131,135,263,49,46,93,61,47,103,12,14,27,14,12,26,23,32,56,0,0,0,8114,7838,15952,3400,3339,6738,203,138,343,12986,12589,25571,2083,1995,4078,31575,31137,62715
POA2150,4257,4253,8514,1057,911,1968,4314,3628,7943,169,132,302,132,100,232,59,56,115,77,52,137,19,13,25,13,9,21,38,29,68,0,0,0,4814,4017,8833,5688,5309,11002,147,93,237,11706,10340,22044,1192,1010,2205,17162,15604,32761
POA2151,5320,5536,10857,524,542,1059,2466,2541,5013,50,50,100,48,49,93,28,19,44,36,22,57,12,5,14,6,0,6,18,19,34,0,0,0,2656,2705,5364,781,810,1586,59,45,104,4024,4097,8122,521,525,1047,9864,10159,20025
POA2152,2821,3191,6002,235,250,482,1384,1490,2879,23,22,43,15,20,34,12,10,23,10,11,14,8,5,7,6,0,6,3,5,11,0,0,0,1453,1562,3011,249,271,520,37,35,71,1963,2125,4083,208,261,469,4988,5572,10557
POA2153,17908,18548,36461,1028,1078,2102,7043,7177,14217,113,131,245,127,129,260,67,55,126,52,55,106,11,16,23,12,9,23,43,33,77,0,0,0,7469,7607,15079,1596,1823,3416,148,119,263,10237,10625,20858,776,916,1690,28920,30090,59017
POA2154,11518,12350,23858,446,484,938,4664,4901,9564,95,85,184,95,89,180,34,31,67,40,59,100,6,8,17,7,9,20,28,26,57,0,0,0,4970,5205,10178,1242,1355,2599,82,105,184,6736,7152,13886,597,768,1359,18850,20264,39110
POA2155,16810,17138,33953,1076,1119,2197,12727,13336,26061,142,161,304,209,230,435,76,71,149,102,111,210,17,13,25,25,15,42,91,55,139,0,0,0,13380,13992,27373,2300,2585,4883,169,176,346,16930,17872,34802,983,884,1862,34718,35895,70615
POA2156,4472,4469,8941,184,207,390,1431,1416,2849,14,10,30,11,17,31,0,0,3,0,4,7,0,0,0,0,0,5,4,0,7,0,0,0,1469,1447,2913,106,106,219,25,45,79,1782,1804,3594,173,227,403,6431,6504,12938
POA2157,1256,1234,2494,168,142,311,426,423,850,4,0,9,8,5,14,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,440,436,874,34,34,64,0,3,10,639,616,1256,54,45,98,1949,1897,3854
POA2158,2752,2788,5540,191,207,400,984,1014,1997,11,12,26,15,15,30,0,0,0,8,16,23,6,0,9,0,3,3,0,11,8,0,0,0,1033,1068,2103,125,128,253,20,12,30,1370,1407,2778,132,119,256,4264,4316,8573
POA2159,1663,1661,3328,88,99,189,526,565,1099,4,4,13,4,10,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,542,593,1132,50,42,92,0,3,5,680,741,1419,99,88,188,2438,2492,4937
POA2160,9456,9668,19123,1058,976,2035,3801,3635,7437,87,53,136,51,55,107,33,28,66,56,20,76,12,7,24,0,3,3,9,9,21,0,0,0,4047,3817,7858,1886,1730,3616,161,152,310,7144,6676,13824,1830,1595,3422,18433,17938,36367
POA2161,9018,8983,18000,888,865,1750,3032,2878,5905,54,54,103,50,35,87,40,28,67,30,17,49,8,12,12,4,0,0,0,5,6,0,0,0,3211,3028,6239,1119,1032,2150,125,103,229,5345,5021,10370,1628,1497,3125,15985,15509,31493
POA2162,5672,5734,11411,438,444,882,1838,1869,3704,20,25,45,12,18,29,7,3,8,17,12,28,0,3,5,0,0,0,6,4,11,0,0,0,1896,1933,3825,527,485,1006,64,42,109,2923,2907,5823,844,839,1679,9440,9477,18916
POA2163,2672,2715,5386,178,175,351,977,944,1923,12,11,25,10,9,12,5,5,9,14,0,14,0,0,0,4,0,4,3,4,4,0,0,0,1022,968,1996,282,239,526,35,26,65,1528,1419,2939,1005,547,1549,5197,4675,9878
POA2164,6185,6346,12534,425,492,923,1663,1755,3418,21,19,48,28,19,52,0,0,3,6,7,13,0,0,0,0,0,4,0,4,0,0,0,0,1720,1820,3544,942,931,1871,53,41,98,3142,3285,6433,530,493,1023,9861,10120,19984
POA2165,12018,12545,24569,1124,1207,2331,3161,3200,6358,84,66,153,29,30,62,12,8,15,9,7,16,4,13,14,3,5,4,7,7,14,0,0,0,3319,3333,6647,2877,2927,5799,109,88,196,7426,7550,14976,1525,1512,3030,20972,21604,42578
POA2166,15633,16231,31859,1771,1817,3590,4116,4143,8252,83,68,156,51,35,90,37,32,74,14,22,30,3,0,6,0,5,9,9,11,18,0,0,0,4315,4316,8631,1625,1877,3502,212,165,374,7922,8176,16104,1831,1819,3649,25389,26227,51610
POA2167,2624,2686,5314,182,182,362,1198,1243,2443,20,12,27,42,38,81,9,4,12,24,16,42,0,0,0,0,0,0,5,7,14,0,0,0,1301,1324,2621,272,304,576,40,39,79,1788,1853,3641,322,467,789,4741,5003,9744
POA2168,13698,14008,27703,666,736,1403,3715,3927,7646,58,68,131,32,41,74,8,10,17,26,35,62,0,3,9,4,0,4,8,5,15,0,0,0,3864,4084,7957,852,952,1807,105,129,232,5496,5908,11401,1518,1466,2988,20705,21376,42082
POA2170,30129,30968,61096,2299,2506,4803,11779,11905,23687,155,148,301,212,217,426,64,67,127,70,68,137,11,6,16,22,14,34,44,37,75,0,0,7,12358,12462,24819,3408,3621,7032,377,368,746,18443,18966,37402,3987,3960,7947,52552,53898,106455
POA2171,12040,12116,24154,495,464,958,4012,4170,8180,46,47,99,87,93,183,16,19,32,13,18,31,5,7,4,21,17,36,6,19,25,0,0,0,4214,4377,8593,507,567,1071,81,69,150,5292,5483,10777,643,675,1316,17972,18271,36242
POA2172,1012,952,1971,77,89,164,174,179,352,7,14,22,25,23,48,8,0,12,5,4,5,0,0,0,6,5,6,7,5,11,0,0,0,230,231,466,30,29,64,5,3,14,350,357,706,31,33,61,1390,1344,2733
POA2173,4067,4105,8174,488,465,954,1204,1157,2360,88,54,140,294,198,493,47,30,73,43,19,64,13,11,19,48,30,75,27,24,51,0,0,5,1764,1514,3280,241,260,506,46,26,73,2533,2277,4810,328,199,519,6928,6577,13507
POA2174,1107,1114,2219,106,97,205,3291,3407,6699,30,21,53,57,57,114,6,18,29,27,15,37,0,3,4,13,17,25,3,4,15,0,0,0,3432,3540,6972,344,407,754,46,40,85,3935,4083,8016,313,302,615,5353,5494,10851
POA2175,640,627,1269,16,19,36,128,133,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,133,263,12,4,11,0,0,6,157,158,311,61,54,115,863,839,1699
POA2176,16304,16989,33296,691,679,1374,3463,3616,7077,54,63,113,19,23,45,5,9,13,4,9,16,0,0,0,8,5,7,8,3,10,0,0,0,3558,3732,7286,1568,1698,3270,79,102,176,5900,6207,12107,1091,1100,2197,23298,24297,47601
POA2177,5349,5608,10951,316,357,674,1422,1469,2887,21,23,46,16,11,26,0,4,0,0,7,7,0,0,0,0,0,0,0,3,3,0,0,0,1466,1514,2978,362,410,775,41,42,80,2178,2325,4507,412,414,829,7938,8347,16284
POA2178,1513,1412,2925,51,37,82,341,332,670,4,5,5,7,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,341,692,23,23,43,10,3,14,429,402,839,131,109,237,2072,1924,3999
