POA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
POA2226,0,0,0,4,5,0,0,0,0,17,0,0,0,3,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,8,74,34,34,14,19,8,195,16,15,11,52,26,16,34,18,11,194,397,921,677,1683,995,789,640,325,187,6608,0,0,0,0,0,0,0,0,0,0,757,1769,1300,2285,1405,1023,846,393,199,9981,0,0,0,7,3,0,0,0,0,7,0,0,0,0,3,0,0,6,0,10,0,4,0,23,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,7,3,0,0,30,0,0,0,6,9,0,5,7,0,25,0,4,13,90,46,47,26,13,4,234,0,0,0,5,0,0,0,6,3,21,0,0,0,5,0,5,10,6,0,31,4,41,32,175,121,136,71,62,20,667,0,0,0,3,7,0,5,0,0,20,0,5,0,10,8,0,0,0,0,30
POA2227,0,0,3,7,0,3,5,0,0,22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,11,63,43,37,25,18,0,213,8,20,18,53,28,13,13,29,4,192,473,939,909,1930,1164,970,732,505,217,7846,0,0,0,0,0,0,0,0,0,0,939,1899,1689,2747,1700,1382,969,620,281,12237,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,0,5,0,0,11,0,0,0,28,5,0,8,0,0,40,0,0,0,0,0,0,0,0,0,7,0,0,0,15,10,7,0,0,0,45,0,0,0,5,6,3,0,4,0,16,0,6,6,76,29,43,27,6,7,199,0,0,0,0,3,3,0,4,5,13,0,0,0,10,3,9,12,16,0,50,7,34,29,146,134,116,76,74,17,633,0,0,0,5,4,3,5,0,0,25,0,0,0,5,6,5,4,0,0,23
POA2228,0,0,3,14,5,3,8,0,0,47,0,0,0,5,0,0,0,5,0,3,0,0,0,5,0,0,0,0,0,8,0,17,22,171,81,54,50,36,21,451,21,38,38,117,40,25,34,57,22,379,591,1170,1110,2949,1424,1161,1011,879,599,10897,0,0,0,0,0,0,0,0,0,0,1155,2174,1907,3604,1737,1416,1121,910,657,14683,0,0,8,7,7,7,0,0,0,22,0,0,0,13,3,12,10,5,0,46,0,3,5,86,9,8,6,4,0,122,0,0,0,11,4,0,0,0,0,18,0,0,3,22,8,0,4,0,0,40,0,0,0,16,9,14,12,7,0,66,0,16,29,245,88,122,79,22,6,609,0,0,0,6,7,11,16,11,4,51,0,8,9,32,12,15,25,15,8,133,8,39,29,199,102,110,116,98,60,759,0,3,0,17,11,19,5,0,0,55,0,0,0,18,8,3,9,8,0,38
POA2229,0,4,0,18,10,7,0,0,0,44,0,4,0,4,0,0,0,5,0,24,0,0,0,3,0,0,0,0,0,8,0,20,20,168,73,57,55,35,15,449,35,59,35,150,79,46,41,42,31,522,926,1874,1714,3924,2146,1904,1647,1040,665,15827,0,0,0,0,0,0,0,0,0,0,1851,3581,3209,5653,3118,2736,2183,1246,794,24362,0,0,0,4,7,0,0,0,0,9,0,0,0,4,6,15,9,0,0,29,0,0,4,80,15,0,0,0,0,105,0,0,0,4,4,0,8,5,0,12,0,0,4,32,10,9,0,3,0,65,0,0,0,14,13,3,6,8,0,43,0,13,14,155,62,76,55,16,10,406,0,0,0,9,6,18,17,25,3,80,0,0,0,16,10,15,31,16,5,107,12,55,58,275,195,163,170,152,57,1129,0,0,0,12,8,7,10,0,6,34,0,7,0,14,3,5,4,5,0,33
POA2230,0,0,6,8,15,3,6,5,0,28,0,0,0,6,3,3,4,0,0,17,0,0,0,0,0,0,0,0,0,6,4,9,15,179,80,79,56,33,13,459,15,37,42,172,68,67,77,37,16,532,693,1459,1710,4183,2094,2251,1824,894,497,15605,0,0,0,0,0,0,0,0,0,0,1390,2716,3060,6250,3109,3375,2661,1202,572,24333,0,0,0,3,0,0,0,0,0,4,0,0,0,3,7,5,4,4,0,22,0,0,4,147,8,4,3,0,0,174,0,0,0,4,0,3,3,0,0,21,0,5,9,61,22,17,15,0,0,125,0,3,0,8,10,9,8,4,0,45,0,9,0,27,21,31,17,10,5,113,0,0,0,7,3,11,13,10,0,52,0,0,0,10,4,16,28,11,3,73,6,45,55,288,189,239,178,120,49,1169,0,0,0,10,8,3,3,0,0,22,0,3,6,30,10,8,0,4,0,60
POA2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,3,3,0,18,5,6,5,11,8,4,4,3,3,45,96,185,152,320,182,142,102,62,18,1259,0,0,0,0,0,0,0,0,0,0,187,374,287,527,287,217,166,73,26,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,15,17,15,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2232,0,3,3,24,12,11,8,5,0,66,0,0,0,5,6,8,6,5,0,26,0,0,0,7,3,5,0,0,0,9,0,25,24,246,113,75,68,51,11,610,25,39,42,142,56,34,50,58,34,476,1059,2066,1904,5093,2480,1972,1663,1278,605,18109,0,0,0,0,0,0,0,0,0,0,2077,3862,3489,7000,3411,2687,2103,1534,720,26869,0,0,0,21,0,0,0,0,0,22,0,0,0,14,6,7,4,0,0,44,0,6,3,94,15,4,0,0,0,127,0,0,0,3,0,4,0,0,0,5,0,8,5,43,16,15,3,5,0,88,0,3,3,16,19,14,4,8,0,58,0,11,16,297,90,121,88,21,8,662,0,0,0,8,6,6,7,6,3,32,0,0,0,25,15,24,31,17,11,126,3,55,66,290,241,213,162,167,77,1279,0,0,4,22,16,16,7,0,0,71,0,0,0,18,12,8,0,0,0,41
POA2233,0,0,0,17,3,3,0,0,0,22,0,0,0,0,0,3,0,3,0,14,0,0,0,0,4,0,0,0,0,4,0,10,9,86,49,39,38,39,10,276,8,17,14,50,26,17,40,65,67,314,925,2124,1784,3645,2176,1704,1558,989,444,15352,0,0,0,0,0,0,0,0,0,0,1805,4227,3486,5799,3435,2610,2303,1354,472,25500,0,0,0,3,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,3,0,28,0,0,0,0,0,32,0,0,0,4,0,8,0,0,0,13,0,0,4,14,17,10,4,7,0,58,0,0,0,6,9,6,3,5,0,25,0,0,4,55,23,27,20,3,4,138,0,0,0,0,4,0,3,4,0,13,0,0,0,4,0,7,12,4,0,24,0,35,44,213,198,224,179,184,52,1127,0,0,0,13,9,9,5,0,0,35,0,3,0,18,7,0,3,0,0,34
POA2234,0,0,0,25,22,20,12,3,0,81,0,0,0,3,3,0,5,0,0,14,0,0,0,4,8,0,0,0,0,12,0,9,18,90,82,95,66,43,12,407,9,36,22,62,27,35,29,21,8,243,836,1936,1961,3438,2218,2502,1674,664,304,15543,0,0,0,0,0,0,0,0,0,0,1613,3854,3887,5377,3101,3191,2108,670,257,24062,0,0,0,9,0,0,0,0,0,16,0,0,0,6,8,6,3,3,0,30,0,0,4,23,4,5,0,3,0,43,0,0,0,0,4,0,0,0,0,5,0,5,4,13,8,5,5,0,0,39,0,3,3,14,8,14,19,6,0,72,0,9,13,125,83,90,78,30,10,437,0,0,0,4,7,33,33,32,3,116,0,0,13,31,29,44,47,17,6,191,0,29,33,139,140,222,165,105,33,849,0,0,0,9,17,14,18,11,0,72,0,0,3,13,9,11,6,6,0,41
POA2250,0,7,4,38,15,7,9,0,0,83,0,0,6,9,13,9,6,15,4,64,0,0,6,22,11,11,0,4,0,52,5,39,33,242,133,129,114,69,34,807,76,153,151,387,194,204,174,182,138,1648,1845,4213,4078,9027,4699,4688,3878,2602,1561,36582,0,0,0,4,0,0,0,0,0,4,3659,7844,7151,12654,6389,6130,4750,3029,1633,53243,4,10,3,48,0,4,3,0,0,73,0,0,6,10,3,6,3,0,0,28,0,9,3,92,12,3,3,0,0,131,0,0,4,7,3,0,3,0,0,15,0,7,9,48,31,39,17,4,3,153,0,3,0,21,26,10,15,18,0,92,0,23,32,258,154,133,110,20,5,748,0,0,0,0,8,9,9,19,4,61,3,12,4,43,0,16,19,26,10,128,3,103,154,526,509,760,679,534,241,3516,0,4,0,37,21,29,9,4,4,112,0,0,3,38,14,13,11,4,6,91
POA2251,0,0,3,7,8,0,0,0,0,19,0,6,0,13,4,7,0,9,4,37,0,0,0,0,0,3,0,0,0,3,0,19,18,71,40,45,56,37,16,301,16,59,38,118,52,73,83,106,102,652,861,2112,1767,3395,2350,2481,2350,1498,731,17554,0,0,0,0,0,0,0,0,0,0,1667,3958,3209,5172,3349,3492,3171,1893,734,26649,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,37,8,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,4,11,10,34,28,17,10,7,0,117,0,0,0,3,8,6,9,8,0,31,0,5,3,15,23,13,21,6,0,93,0,0,0,3,5,3,5,9,3,24,0,7,0,12,3,7,9,8,4,54,0,101,135,350,373,418,421,337,128,2267,0,0,0,7,0,9,4,0,0,18,4,3,0,17,7,7,3,3,0,43
POA2256,0,0,0,8,9,0,0,0,0,18,0,0,0,4,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,44,22,31,25,22,10,156,20,44,57,100,60,50,80,64,27,502,384,749,722,1791,1032,1204,1226,848,427,8377,0,0,0,0,0,0,0,0,0,0,751,1409,1286,2509,1441,1624,1486,1046,452,11999,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,3,0,0,0,26,0,0,0,9,0,6,0,0,0,15,0,0,8,7,5,4,5,4,0,39,0,0,0,3,9,4,8,4,0,24,0,3,8,55,34,42,51,16,10,214,0,0,0,0,0,5,0,11,0,13,0,0,0,4,0,5,0,7,4,17,0,13,26,136,106,180,172,152,74,855,0,0,0,12,8,4,6,6,0,39,0,0,4,6,6,4,4,0,0,30
POA2257,0,0,0,11,7,0,0,0,0,18,0,0,0,4,0,4,0,4,3,15,0,0,0,0,4,3,4,0,0,11,0,12,5,95,56,52,45,38,11,312,31,80,66,171,94,114,141,122,67,884,782,1620,1333,3311,1934,2311,2389,1476,646,15802,0,0,0,0,0,0,0,0,0,0,1518,3117,2510,4736,2815,3123,3141,1903,681,23536,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,28,0,4,5,0,0,39,0,0,0,12,4,0,0,0,0,9,0,0,0,30,22,4,9,5,0,74,0,0,0,8,6,0,14,13,6,50,0,0,6,30,16,20,20,15,3,119,0,0,0,0,0,4,4,10,6,32,0,0,0,3,0,6,10,12,8,33,8,41,37,271,238,335,344,238,86,1595,0,0,6,15,11,9,12,4,0,45,0,3,0,17,0,4,11,4,0,46
POA2258,0,4,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,9,4,6,0,47,6,14,17,16,16,19,10,7,6,105,144,315,310,637,389,399,264,126,43,2630,0,0,0,0,0,0,0,0,0,0,270,631,597,987,556,581,373,164,48,4208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,3,3,10,3,14,3,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,34,39,79,59,24,13,260,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,10
POA2259,0,0,3,28,10,0,0,0,0,47,0,0,0,7,4,10,13,11,0,43,0,4,7,19,8,14,0,0,0,61,0,11,15,109,71,92,102,78,27,508,70,189,182,340,170,160,252,213,139,1720,1894,4313,4028,7892,4405,4098,3851,2493,986,33963,0,0,0,4,0,3,0,0,0,7,3746,8018,7448,12269,6742,5932,5020,3124,1060,53372,0,0,4,11,0,0,0,0,0,17,0,0,0,4,3,9,4,0,0,11,0,0,0,24,4,8,0,0,0,35,0,3,3,19,5,6,0,0,0,31,0,5,6,40,12,17,16,10,3,98,0,0,0,6,14,20,7,12,0,59,0,13,5,93,49,74,59,16,4,324,0,0,0,3,3,12,11,5,0,41,0,4,3,8,3,6,11,14,8,65,5,59,88,261,307,528,514,460,155,2357,0,0,0,32,10,13,8,0,0,72,0,0,0,9,7,10,5,3,0,31
POA2260,0,0,0,4,0,4,0,0,0,10,0,3,0,6,8,8,5,4,0,27,0,0,0,3,7,0,0,0,0,13,0,6,11,78,52,32,37,24,11,255,13,58,43,125,50,65,67,49,22,502,640,1741,1476,2936,1884,1723,1634,856,274,13163,0,0,0,0,0,0,0,0,0,0,1291,3211,2648,4270,2687,2382,2222,1079,311,20111,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,37,9,0,3,0,0,50,0,3,3,5,4,0,0,0,0,12,0,9,8,28,15,9,3,0,0,83,0,0,0,0,3,9,3,3,0,30,0,7,6,35,20,23,18,4,0,118,0,0,0,0,0,10,4,11,4,36,0,4,0,11,0,8,8,11,4,36,5,81,92,344,250,285,258,211,53,1572,0,0,0,9,3,5,4,0,0,29,0,4,0,13,8,6,4,0,0,44
POA2261,0,5,4,16,6,5,0,0,0,33,0,4,0,3,4,3,3,4,0,30,0,0,0,4,0,0,3,0,0,10,0,8,12,83,61,61,93,61,23,400,64,172,117,341,159,156,174,192,187,1561,1555,3283,2820,6710,3496,3836,3569,2181,1195,28642,0,0,0,0,0,0,0,0,0,0,3046,6223,5343,10810,5381,5619,4971,2683,1266,45348,0,3,0,23,0,0,0,0,0,22,0,0,0,8,0,0,3,0,0,12,0,0,3,38,4,0,5,0,0,54,0,0,0,0,0,0,0,0,0,0,0,3,0,37,8,10,7,5,0,75,0,0,0,11,11,9,12,6,0,54,0,0,10,40,21,36,45,10,0,158,0,0,0,0,6,16,23,9,7,56,0,0,0,5,4,9,14,7,4,55,12,46,86,292,269,386,436,338,119,1982,0,0,4,21,12,7,9,4,0,52,0,0,0,21,14,7,0,7,0,49
POA2262,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,3,3,0,3,0,0,3,0,3,0,0,0,0,9,0,0,4,20,28,27,14,14,11,109,21,66,65,120,62,55,65,65,30,558,676,1342,1220,2699,1389,1371,1201,785,267,10944,0,0,0,0,0,0,0,0,0,0,1342,2631,2357,4524,2173,2092,1699,1000,298,18113,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,7,6,3,10,3,0,24,0,0,0,13,0,4,8,0,0,31,0,0,0,3,0,8,0,4,0,18,0,0,0,0,0,0,3,9,3,17,0,9,8,66,87,161,159,147,47,689,0,0,0,5,0,6,4,0,0,17,0,0,0,0,0,0,0,0,0,9
POA2263,0,0,0,11,3,4,4,0,0,25,0,0,0,3,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,8,27,24,26,26,22,9,149,48,77,82,191,89,91,97,113,55,844,713,1257,1304,2861,1420,1684,1636,1181,578,12621,0,0,0,0,0,0,0,0,0,4,1338,2455,2376,4646,2237,2507,2339,1407,643,19952,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,3,0,11,6,0,0,0,0,27,0,0,0,3,4,3,11,4,0,21,0,0,0,13,8,10,10,0,0,53,0,0,0,0,6,4,7,9,5,21,0,0,0,0,0,8,4,5,3,23,3,4,8,73,66,175,201,187,83,811,0,0,8,21,13,7,4,4,0,48,0,0,0,0,0,4,3,3,0,11
POA2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,3,5,0,0,0,0,0,18,0,6,7,17,15,17,21,15,12,112,16,25,28,73,39,42,63,47,28,358,425,873,860,1723,924,1134,1129,892,364,8326,0,0,0,3,0,0,0,0,0,4,835,1657,1616,2868,1518,1700,1628,1170,444,13436,0,3,0,16,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,8,0,0,0,5,3,0,0,0,0,6,0,0,0,10,4,4,3,6,3,29,0,0,0,0,0,0,5,0,3,11,0,0,0,3,0,0,6,0,0,11,0,3,4,33,59,117,137,141,57,561,0,0,0,8,9,5,6,5,0,31,0,0,0,0,5,0,0,0,0,10
POA2265,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,3,0,0,11,0,0,9,17,16,8,6,16,6,80,6,16,13,18,11,14,22,11,5,122,256,471,403,899,404,459,434,306,228,3855,0,0,0,0,0,0,0,0,0,0,484,907,728,1522,617,622,591,380,255,6103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,4,0,0,0,5,0,0,4,4,5,5,4,0,0,21,0,0,0,0,0,0,6,0,0,6,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,4,0,10,10,23,26,43,40,39,9,206,0,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3
POA2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,3,8,0,17,0,11,9,13,3,9,14,9,7,71,66,119,113,279,159,265,274,144,41,1463,0,0,0,0,0,0,0,0,0,0,129,257,215,449,266,393,438,234,64,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,15,6,20,35,15,8,98,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,0,0,7,3,0,32,67,152,149,338,167,196,135,36,11,1258,0,0,0,0,0,0,0,0,0,0,135,324,319,638,316,351,254,38,10,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,13,10,8,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA2280,0,0,0,9,4,0,0,0,0,13,0,0,0,0,0,5,0,3,0,10,0,0,0,0,3,0,0,0,0,3,0,9,5,41,14,21,17,17,3,137,22,60,31,81,47,54,69,75,31,472,669,1654,1462,2925,1852,1898,1805,1114,473,13856,0,0,0,0,0,0,0,0,0,0,1271,3191,2874,5010,3086,3050,2879,1648,643,23657,0,0,0,8,0,3,0,0,0,15,0,0,0,0,0,3,0,0,0,10,0,6,0,11,4,0,0,0,0,14,0,0,0,5,3,0,0,0,0,9,0,4,0,14,12,5,3,0,0,46,0,0,0,0,0,4,7,0,0,13,0,4,3,18,10,18,8,0,0,64,0,0,0,0,0,3,0,10,0,12,0,0,0,0,0,0,5,5,0,9,3,24,35,81,86,137,148,128,38,673,0,0,0,9,3,9,8,3,0,25,0,0,0,0,0,4,0,0,0,10
POA2281,0,0,0,0,4,0,0,0,0,4,0,0,0,3,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,10,14,10,6,81,5,20,26,46,30,54,51,55,19,309,328,864,713,1460,997,1255,1160,722,318,7813,0,0,0,0,0,0,0,0,0,0,668,1677,1407,2417,1711,1996,1819,1077,393,13164,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,20,0,0,0,0,0,6,7,0,0,12,0,4,0,9,9,5,5,0,3,28,0,0,0,0,4,4,0,3,0,15,0,0,0,0,0,4,0,3,0,7,0,13,20,57,64,106,116,79,26,473,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,8,0,0,10
POA2282,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,34,20,15,12,14,9,115,3,16,20,29,31,25,40,26,12,207,347,977,907,1668,1150,1147,1156,775,299,8430,0,0,0,0,0,0,0,0,0,0,733,1923,1693,2667,1839,1749,1656,1075,342,13671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,8,5,0,0,27,0,0,0,0,3,0,0,0,0,7,0,0,5,22,12,15,9,0,0,62,0,0,0,0,0,4,0,0,0,8,0,0,0,3,0,0,3,0,0,10,0,29,15,88,73,98,103,89,34,545,0,0,0,0,0,0,0,0,0,3,0,0,0,10,6,0,0,0,0,22
POA2283,0,0,0,9,6,0,0,0,0,18,0,0,6,3,4,4,5,3,3,25,0,0,0,0,0,9,0,0,0,7,0,4,9,27,23,28,30,16,0,142,22,51,39,120,51,67,84,59,32,526,572,1335,1259,2519,1576,1826,1871,1069,436,12460,0,0,0,0,0,0,0,0,0,0,1134,2534,2478,4199,2542,2840,2854,1548,572,20703,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,8,8,4,10,0,0,32,0,0,5,11,10,9,7,10,0,48,0,0,0,5,4,6,0,5,0,11,0,0,4,16,15,12,14,3,0,67,0,0,0,0,0,4,7,3,3,14,0,0,0,0,0,0,4,0,0,3,0,8,18,67,89,184,183,174,47,766,0,0,0,5,5,9,0,0,0,16,0,0,0,3,0,3,0,3,0,10
POA2284,0,5,0,6,4,0,0,0,0,17,0,0,0,0,4,0,5,0,3,8,0,0,0,0,0,0,0,0,0,3,0,5,4,11,9,6,15,5,8,67,5,20,18,52,25,39,34,43,27,268,364,662,690,1575,792,873,741,484,289,6473,0,0,0,0,0,0,0,0,0,0,734,1350,1264,2623,1313,1451,1057,654,323,10769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,5,0,0,0,12,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,3,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,13,49,41,45,74,53,12,302,0,0,0,3,9,7,4,0,0,19,0,0,0,3,0,3,0,0,0,5
