POA_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
POA2548,12,38,25,17,27,3,0,113,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,21,52,48,37,47,9,4,213,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,10,24,50,50,37,49,9,4,220,10,13,12,4,13,0,0,51,0,0,0,0,0,0,0,3,32,66,62,43,58,7,4,274
POA2549,7,13,6,5,6,3,0,40,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,13,21,18,15,20,5,0,83,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,26,18,15,21,5,0,89,13,14,3,7,3,3,0,38,0,0,0,0,0,0,0,0,24,32,23,19,28,6,0,129
POA2550,25,69,52,18,35,9,0,212,0,4,3,0,3,0,0,14,0,0,0,0,3,0,0,9,43,122,102,53,77,12,0,405,0,0,0,3,0,0,0,5,0,0,4,0,0,0,0,5,0,0,7,3,4,0,0,13,47,123,103,51,77,15,0,418,60,62,38,31,25,0,0,217,0,4,3,3,0,0,0,13,108,189,148,87,101,15,3,654
POA2551,11,28,17,12,4,0,0,68,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15,32,22,19,8,5,0,100,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,10,0,6,0,6,3,0,0,15,17,38,24,20,10,5,0,117,14,11,8,14,3,0,0,57,0,0,0,0,0,0,0,4,29,49,33,38,19,5,0,176
POA2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2556,0,7,7,4,0,0,0,22,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,5,13,15,10,6,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,15,10,6,4,0,46,9,13,4,5,5,0,0,37,0,6,0,0,0,0,0,9,9,26,24,16,12,4,0,90
POA2557,39,49,25,13,13,4,0,148,11,13,8,4,0,0,0,47,4,0,4,0,3,0,0,15,79,122,79,48,47,32,19,426,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,5,0,0,4,0,0,15,82,122,78,48,54,32,18,442,105,96,43,29,40,9,4,321,7,3,0,0,0,0,0,10,190,226,119,74,95,40,25,777
POA2558,22,52,25,17,22,7,5,156,14,13,19,4,5,0,3,64,0,0,4,3,0,0,0,6,51,108,77,42,60,24,16,379,0,10,0,3,3,0,0,16,0,0,0,0,0,0,0,8,0,6,4,4,3,0,0,19,54,119,80,44,62,20,16,399,68,70,47,28,35,7,3,262,0,0,5,0,0,0,0,6,118,190,134,78,97,33,21,664
POA2559,0,12,3,5,10,0,0,33,0,4,5,5,0,0,0,18,0,0,0,0,0,0,0,0,6,18,16,11,21,4,0,86,0,3,0,0,0,0,0,4,8,3,3,3,5,0,0,14,6,5,3,3,4,0,0,18,17,30,20,16,25,4,0,103,84,77,46,32,31,7,0,278,0,0,4,9,0,0,0,9,96,109,69,48,54,12,3,390
POA2560,142,225,161,127,158,44,16,885,69,75,50,41,42,14,10,302,16,16,11,11,11,6,0,65,338,579,443,325,426,149,81,2345,19,34,19,17,24,11,5,112,41,22,15,18,12,3,3,111,55,56,35,33,34,14,3,226,391,633,473,359,463,165,85,2567,723,733,379,285,264,86,38,2508,15,22,27,6,6,0,0,65,1126,1384,877,647,728,248,121,5149
POA2563,5,5,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,5,0,0,0,16
POA2564,21,23,19,15,21,8,3,120,16,19,10,7,10,0,0,56,0,0,0,0,0,0,0,8,59,71,59,38,70,32,17,347,8,4,9,6,0,0,0,19,10,9,3,3,0,0,0,29,14,11,8,3,3,0,0,47,67,87,70,43,73,33,17,393,183,156,91,66,59,19,4,573,9,4,6,0,0,0,0,15,255,242,163,115,127,54,25,986
POA2565,44,87,44,24,47,10,10,266,21,31,15,13,5,7,0,84,9,9,3,5,6,0,5,24,98,190,113,78,129,42,37,686,14,8,3,0,4,7,0,33,13,17,5,0,4,0,0,33,17,28,9,6,4,5,0,68,115,214,120,87,136,46,39,755,143,145,99,57,48,14,10,515,9,10,0,3,0,0,0,20,262,361,213,146,181,65,53,1284
POA2566,51,77,66,36,42,19,4,290,13,24,19,13,8,3,3,86,9,10,4,0,8,3,0,38,91,191,145,94,124,42,31,725,7,5,4,4,4,0,0,26,9,7,6,3,4,0,0,33,12,21,10,8,5,0,0,56,103,211,161,97,131,47,35,781,171,201,99,74,76,26,8,651,4,3,4,3,0,0,0,21,274,416,263,181,202,69,41,1449
POA2567,68,135,94,61,70,20,18,465,24,31,18,13,15,3,0,113,4,5,3,0,6,0,0,21,156,291,239,179,223,82,47,1229,0,8,5,5,4,5,0,30,9,4,9,0,4,0,3,26,10,14,10,7,12,8,3,58,168,299,252,186,236,88,50,1286,181,187,110,56,58,12,6,608,5,0,3,3,0,0,0,17,352,491,362,248,291,101,60,1911
POA2568,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,12
POA2569,0,3,3,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,10,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,10,0,0,22,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,4,6,3,0,10,0,0,35
POA2570,121,185,135,96,97,25,13,668,58,45,24,21,30,8,7,195,6,6,6,13,3,0,5,36,277,454,338,273,307,115,65,1825,13,26,11,20,12,0,0,88,17,16,9,5,0,0,0,41,28,39,15,24,18,0,5,128,308,498,353,293,322,114,65,1955,221,265,109,78,79,26,14,788,5,3,7,0,3,0,0,28,535,769,472,382,408,139,82,2772
POA2571,23,25,14,19,20,7,5,111,12,6,3,4,4,0,0,27,3,0,0,0,0,0,0,3,41,66,55,40,40,13,10,273,0,6,3,0,4,0,0,14,0,4,0,0,0,0,0,3,0,10,7,0,0,0,0,19,41,70,61,48,45,13,10,295,43,39,24,5,15,4,3,124,0,0,0,3,0,0,0,6,82,115,85,54,58,21,11,429
POA2572,14,26,13,11,13,3,0,83,5,4,0,0,0,0,0,15,0,4,0,0,0,0,0,3,21,47,31,25,32,11,4,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0,0,0,11,25,47,31,28,28,11,4,179,21,24,12,11,4,5,0,77,0,0,0,0,0,0,0,0,51,70,45,40,40,14,4,263
POA2573,21,23,20,11,10,3,0,92,3,4,6,4,0,0,0,19,0,4,0,0,0,0,0,7,36,62,47,31,30,7,5,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,10,42,57,48,33,27,7,5,218,44,36,24,13,8,5,7,134,0,0,0,0,0,0,0,3,80,100,69,45,38,15,7,354
POA2574,17,18,15,7,17,3,0,70,5,0,5,0,3,0,0,16,0,0,0,0,0,0,0,0,26,37,29,18,39,4,5,161,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,26,45,29,17,39,4,5,170,25,25,18,5,10,0,0,95,4,0,3,4,0,0,0,6,53,77,46,24,52,8,5,265
POA2575,35,62,51,37,31,3,3,222,6,6,5,3,9,0,0,27,0,0,0,0,0,0,0,0,55,104,100,80,88,23,24,465,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,6,3,0,0,0,0,0,0,15,63,105,103,83,88,23,24,482,43,31,30,18,19,5,3,154,0,0,0,0,0,0,0,0,108,139,127,101,108,24,23,633
POA2576,10,28,25,22,30,3,0,115,0,4,0,6,6,0,0,14,0,0,0,0,0,0,0,3,17,57,54,46,68,11,12,270,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,17,61,61,42,67,14,12,276,12,18,11,19,15,6,0,95,0,0,0,0,0,0,0,0,32,82,73,69,83,18,12,371
POA2577,18,49,34,28,29,0,6,160,5,4,13,6,0,0,0,27,0,0,4,5,4,0,0,7,31,89,75,59,85,28,8,371,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,12,39,95,74,58,85,28,13,388,40,40,35,17,20,7,3,160,0,5,0,0,0,0,0,6,76,141,111,77,98,31,10,549
POA2578,5,9,10,4,7,0,0,37,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,6,4,17,17,9,17,5,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,17,9,17,5,3,87,8,3,0,0,4,0,0,13,0,0,0,0,0,0,0,0,11,23,19,9,22,6,3,98
POA2579,4,13,13,10,3,3,0,52,0,0,3,0,0,0,0,7,0,0,5,0,0,0,0,3,11,24,24,21,13,3,0,100,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,7,11,24,24,21,10,3,0,103,14,17,14,4,5,0,0,46,0,0,0,0,0,0,0,0,22,43,36,26,17,3,0,151
POA2580,71,146,85,54,48,8,0,415,11,9,3,5,0,0,0,29,12,12,6,0,5,0,0,34,141,266,189,126,147,32,9,907,0,12,3,0,6,0,0,18,13,13,9,4,7,0,0,46,11,23,12,9,8,0,0,69,153,289,201,132,159,32,9,973,142,148,86,52,44,5,0,481,0,0,4,3,0,3,0,12,294,439,292,181,199,42,13,1465
POA2581,4,8,6,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,6,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,6,3,0,0,41,9,0,4,0,0,0,0,18,0,0,0,0,0,0,0,4,16,16,12,7,3,0,0,63
POA2582,26,34,30,19,14,0,3,122,4,3,4,3,0,0,0,14,0,3,0,0,0,0,0,6,44,76,58,42,75,19,9,328,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,12,46,82,57,42,79,19,9,337,30,45,23,12,4,0,0,116,0,0,0,0,0,0,0,0,70,128,79,58,86,18,13,455
POA2583,6,15,5,8,3,0,0,37,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,19,13,15,21,3,0,85,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,19,13,15,21,3,0,85,15,8,3,3,0,0,0,34,0,0,0,0,0,0,0,0,24,29,19,18,28,3,0,120
POA2584,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,17
POA2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
POA2586,3,9,5,5,0,0,0,22,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,10,6,10,6,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,10,6,4,0,39,18,17,3,6,0,0,0,47,0,0,0,0,0,0,0,3,25,26,10,20,6,4,0,94
POA2587,6,14,6,0,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,15,3,6,0,0,52,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,3,4,0,0,0,8,12,15,17,3,8,0,0,67,12,18,12,0,4,0,0,43,0,0,0,0,0,0,0,3,23,36,26,4,17,0,0,114
POA2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6
POA2590,17,32,23,17,21,4,0,112,0,0,0,5,5,0,0,7,0,0,0,4,5,0,0,5,28,41,38,29,40,8,0,181,0,3,3,3,3,0,0,12,0,8,3,0,0,0,0,18,0,12,11,5,9,0,0,29,31,49,43,39,47,8,0,212,44,42,17,14,16,0,0,144,0,0,6,0,0,0,0,5,76,97,65,46,68,6,0,358
POA2594,31,58,41,34,30,6,0,200,8,9,3,0,6,0,0,17,0,0,0,0,3,0,0,5,60,100,75,66,74,16,0,389,0,8,4,0,5,0,0,22,3,10,5,3,5,0,0,21,3,18,9,5,9,0,0,44,68,116,84,73,81,18,0,438,72,87,50,22,22,0,0,249,0,3,4,0,0,0,0,8,139,201,138,94,109,18,0,689
POA2619,9,15,8,9,6,7,0,53,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,14,55,50,33,46,24,14,230,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,55,50,36,48,24,14,233,3,6,4,3,3,3,0,31,0,0,0,0,0,0,0,0,17,61,52,42,53,22,14,263
POA2620,66,97,67,43,34,16,3,316,19,16,9,11,3,3,3,62,6,0,9,5,0,0,0,30,181,311,243,139,186,55,31,1148,3,10,6,3,4,0,0,24,9,6,9,9,3,0,0,38,17,18,12,7,11,0,0,64,193,327,256,151,193,57,31,1216,150,129,60,40,39,8,3,437,3,0,4,5,0,0,0,7,349,461,322,199,234,67,37,1664
POA2621,4,6,7,4,3,0,0,28,0,5,0,4,0,0,0,12,0,0,0,0,0,0,0,0,21,35,23,23,25,3,0,132,3,0,3,0,0,0,0,11,0,0,3,0,0,0,0,4,3,0,3,7,0,0,0,12,22,35,28,27,25,3,4,142,11,13,0,3,0,0,0,26,0,0,0,0,0,0,0,0,27,51,31,27,27,3,4,162
POA2622,7,23,4,9,4,0,0,45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,23,17,16,0,0,93,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,12,31,23,20,14,0,0,101,11,11,3,0,0,0,0,31,0,0,0,0,0,0,0,0,21,45,23,22,19,0,0,132
POA2623,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,8,5,3,0,0,18,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,6,6,5,5,0,0,31
POA2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
POA2626,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,6,0,0,17
POA2627,0,14,15,7,18,0,0,58,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,23,27,20,32,0,6,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,22,32,0,6,110,6,8,4,4,3,0,0,25,0,0,0,0,0,0,0,0,12,31,33,28,33,0,6,135
POA2628,3,7,4,3,4,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,11,8,10,10,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,4,3,11,8,12,15,0,0,47,0,7,9,6,0,0,0,18,0,0,0,0,0,0,0,0,8,12,12,10,13,0,0,60
POA2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3
POA2630,19,26,14,13,17,0,0,90,0,3,0,0,0,0,0,3,0,0,0,0,7,0,0,9,27,52,40,39,52,3,6,219,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,7,0,4,4,3,0,0,0,13,29,57,42,39,53,3,4,233,39,31,13,9,7,0,0,105,0,0,3,0,0,0,0,3,70,91,59,45,65,4,4,342
POA2631,0,7,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,14
POA2632,4,12,9,3,3,0,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,11,18,14,4,0,0,51,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,4,6,18,19,14,3,0,0,57,7,5,0,4,4,0,0,23,0,0,0,0,0,0,0,0,13,22,20,20,7,0,0,84
POA2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,10
POA2640,100,168,117,71,77,21,6,549,22,17,8,4,5,3,0,66,4,4,5,5,0,0,0,15,172,344,234,172,226,60,17,1222,0,11,7,9,8,0,0,31,10,20,10,3,11,0,0,52,11,28,14,11,15,0,0,84,185,370,249,186,240,63,15,1307,184,123,83,62,57,8,3,526,3,0,5,0,0,0,0,21,374,498,343,248,299,74,19,1852
POA2641,50,100,47,36,30,4,4,274,7,8,3,0,7,0,0,25,0,6,0,0,0,0,0,15,89,170,96,77,85,19,6,543,0,12,6,4,5,0,0,23,17,6,4,6,4,0,0,38,14,14,7,8,12,0,0,65,111,187,108,93,100,22,6,607,154,133,74,51,60,13,0,489,7,6,0,0,0,0,0,17,266,322,180,146,158,35,6,1115
POA2642,9,22,11,8,14,0,0,58,0,8,5,0,0,3,0,13,0,0,0,0,4,0,0,9,15,44,28,15,21,4,0,127,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,11,20,47,33,12,25,6,0,136,13,9,5,8,6,0,0,39,0,0,0,0,0,0,0,0,29,58,33,20,32,6,0,183
POA2643,8,9,7,5,5,0,0,36,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,14,12,10,15,0,0,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,7,10,21,12,10,14,3,0,73,11,4,0,4,4,0,0,24,0,0,0,0,0,0,0,0,21,27,12,14,20,0,0,97
POA2644,6,7,3,4,6,4,0,27,0,5,0,0,0,0,0,3,4,0,0,0,0,0,0,5,12,12,7,12,15,6,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,17,12,7,12,11,6,0,65,3,8,3,0,8,0,0,26,0,0,0,0,0,0,0,0,17,18,18,12,21,6,0,84
POA2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,12
POA2646,22,9,12,5,12,3,0,62,7,3,0,0,0,0,0,13,0,0,0,0,0,0,0,5,37,41,32,18,29,12,0,175,0,0,0,0,0,0,0,3,0,10,0,0,4,0,0,11,0,7,3,0,4,0,0,14,36,45,38,18,33,12,0,193,22,23,20,15,7,4,0,85,0,0,0,0,0,0,0,0,63,69,53,33,40,15,3,279
POA2647,0,11,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,13,6,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,13,6,3,0,49,7,5,4,0,0,0,0,15,0,0,0,0,0,0,0,0,7,13,17,10,6,3,0,65
POA2648,0,4,0,4,4,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,6,7,8,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,10,8,12,6,7,8,0,0,43,14,9,9,4,3,0,0,34,0,0,3,0,0,0,0,9,21,20,11,12,9,0,0,79
POA2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2650,166,291,176,126,100,20,11,885,24,14,4,6,8,0,0,58,8,21,7,0,0,0,0,45,302,501,386,275,308,73,30,1884,14,28,14,9,11,4,0,78,16,35,9,5,8,4,0,80,33,67,32,12,16,6,0,162,332,564,411,292,323,84,32,2039,382,306,149,115,85,13,8,1057,8,14,7,3,5,0,0,41,731,881,568,411,414,95,37,3129
POA2651,10,19,12,5,12,0,0,56,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,7,14,36,27,15,19,8,0,122,5,5,0,0,0,0,0,11,0,0,0,0,0,0,0,3,5,8,4,0,0,0,0,12,25,41,30,15,22,8,0,132,13,10,7,5,4,0,0,39,0,0,0,0,0,0,0,0,30,52,36,27,25,8,0,178
POA2652,12,8,8,5,3,0,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,15,9,8,0,0,71,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,9,0,4,0,0,0,0,0,8,16,26,14,13,8,0,0,84,21,21,3,0,6,0,0,51,0,0,0,0,0,0,0,0,32,43,23,15,12,0,0,133
POA2653,3,6,11,3,4,0,0,33,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,23,19,9,13,5,0,67,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,18,20,11,13,5,0,73,6,10,4,4,0,0,0,28,3,0,0,0,0,0,0,3,16,36,28,10,14,5,0,105
