POA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
POA2029,3,9,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,4,3,6,14,21,23,22,84,3,16,5,8,14,21,23,22,107,439,604,637,585,459,384,261,91,3469,27,32,39,21,26,23,24,39,231,469,649,683,620,503,422,310,150,3805,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,0,0,0,3,12,518,738,737,674,539,490,346,139,4179,21,32,32,32,31,26,54,73,295,537,779,771,710,568,516,400,212,4486,9,12,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,0,4,3,9,14,19,26,27,91,6,14,5,11,14,19,26,27,121,956,1345,1371,1259,1000,878,606,228,7647,47,63,70,55,58,47,75,109,528,1011,1427,1452,1326,1063,936,710,361,8293
POA2030,71,26,3,3,0,0,0,0,107,0,0,0,0,0,0,0,0,4,0,4,7,7,12,24,19,25,99,72,34,14,16,13,24,19,25,218,883,532,706,1043,853,650,311,130,5109,52,48,39,38,28,21,28,18,273,1009,609,761,1098,893,693,357,174,5598,18,17,3,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,18,5,8,0,0,0,0,48,898,597,891,1158,904,667,425,200,5740,31,35,44,52,32,32,35,48,304,947,654,936,1217,934,697,455,254,6088,89,41,3,9,0,0,0,0,152,0,0,0,0,0,0,0,0,5,4,3,5,4,12,25,19,28,105,96,49,15,15,13,25,19,28,267,1779,1131,1595,2204,1758,1313,736,330,10852,81,82,87,93,56,47,57,71,575,1954,1264,1698,2315,1825,1391,814,428,11690
POA2031,18,46,23,20,12,0,0,0,124,6,10,3,7,4,0,0,0,31,0,24,23,32,30,48,40,41,243,24,82,52,58,53,48,40,41,397,1622,2993,2416,1963,1384,978,560,173,12096,106,180,127,90,66,61,81,123,830,1748,3251,2595,2110,1493,1093,682,341,13323,9,20,0,0,0,0,0,0,32,0,0,0,0,3,0,0,0,9,0,0,3,4,8,5,0,0,19,10,18,6,6,5,5,0,0,57,1646,3790,2780,2204,1663,1208,733,351,14378,88,175,113,63,51,62,75,201,830,1746,3988,2897,2275,1718,1276,814,553,15266,26,68,33,25,13,0,0,0,157,6,10,3,9,6,0,0,0,33,0,25,31,36,35,55,44,42,263,32,97,60,62,58,55,44,42,456,3273,6786,5195,4167,3039,2188,1300,522,26472,195,352,235,153,114,128,161,327,1658,3498,7238,5497,4386,3218,2368,1502,890,28589
POA2032,6,0,0,5,0,0,0,0,12,3,0,6,0,6,0,0,0,14,3,12,8,11,13,18,14,8,74,11,12,17,13,22,18,14,8,106,1175,1453,905,809,630,481,289,143,5878,82,127,44,33,32,19,22,17,368,1265,1595,961,850,675,511,321,166,6354,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,5,0,0,0,9,0,0,0,18,1124,1195,912,816,699,584,429,184,5945,63,87,45,28,23,26,34,42,347,1190,1285,967,841,728,611,461,229,6312,6,6,5,3,0,0,0,0,21,3,0,6,0,5,0,0,0,13,4,12,8,8,17,18,10,11,87,19,12,20,14,25,18,10,11,123,2299,2647,1821,1622,1331,1065,715,322,11823,143,213,83,59,54,46,51,65,716,2456,2880,1925,1691,1407,1126,781,397,12661
POA2033,4,9,5,7,0,0,0,0,26,0,0,0,0,0,0,0,0,4,3,15,9,15,4,20,16,8,86,8,26,11,23,10,20,16,8,116,1192,1128,792,561,472,316,227,106,4791,112,89,46,28,18,9,7,9,324,1311,1246,849,612,497,341,255,117,5231,0,9,9,0,0,0,0,0,15,0,0,4,0,0,0,0,0,9,0,0,4,0,3,0,0,0,11,3,7,13,5,9,0,0,0,31,1119,1174,777,588,493,356,259,153,4928,101,79,32,27,20,12,7,12,297,1225,1264,818,617,520,370,274,171,5253,6,11,11,8,3,0,0,0,38,0,4,4,0,3,0,0,0,9,3,16,14,16,11,19,21,11,103,9,32,23,24,13,19,21,11,147,2314,2302,1568,1146,963,671,492,258,9721,214,175,75,55,41,22,16,20,613,2536,2503,1670,1228,1017,717,530,291,10488
POA2034,4,38,44,15,4,0,0,0,110,0,4,11,4,4,0,0,0,17,3,16,28,25,20,42,25,20,180,9,58,72,40,31,42,25,20,304,804,1840,1440,1088,968,600,332,101,7170,50,154,94,64,32,32,11,17,452,861,2051,1604,1196,1030,675,375,132,7929,0,12,10,7,4,0,0,0,29,0,0,4,0,0,0,0,0,6,5,7,0,8,4,0,0,0,21,3,21,15,12,3,0,0,0,59,1001,2427,1615,1360,979,735,408,154,8680,45,151,99,69,42,49,39,22,519,1054,2594,1727,1440,1023,789,450,180,9259,3,52,56,26,11,0,0,0,136,0,4,9,5,4,0,0,0,24,7,24,29,28,24,43,27,20,201,11,82,86,52,37,43,27,20,361,1808,4261,3056,2447,1949,1341,741,250,15852,101,303,188,134,75,83,55,39,972,1914,4648,3337,2636,2058,1460,815,312,17187
POA2035,18,55,19,10,8,0,0,0,112,3,8,12,5,3,0,0,0,29,5,17,29,28,37,50,54,44,268,18,77,56,46,43,50,54,44,403,1828,2331,2363,2092,1767,1228,831,300,12735,89,143,123,112,78,66,58,57,721,1937,2551,2535,2255,1892,1346,940,398,13853,14,19,6,4,0,0,0,0,42,0,0,0,0,3,0,0,0,7,0,0,5,7,4,13,3,6,38,15,21,10,9,7,13,3,6,83,1767,2476,2525,2303,1948,1590,1140,501,14257,69,134,116,93,75,87,83,125,787,1854,2635,2654,2408,2031,1690,1231,628,15126,30,73,25,16,6,0,0,0,146,4,8,10,4,9,0,0,0,32,0,16,38,34,42,61,59,50,307,36,102,72,59,53,61,59,50,483,3598,4806,4889,4396,3716,2815,1968,806,26988,156,278,239,206,152,156,145,175,1510,3787,5183,5192,4657,3922,3033,2167,1030,28979
POA2036,35,51,20,24,7,0,0,0,142,0,8,0,0,8,0,0,0,15,0,17,30,39,23,75,65,38,287,38,71,58,61,37,75,65,38,444,1899,2100,2070,1954,1753,1290,687,182,11928,166,392,371,318,252,156,123,53,1830,2097,2564,2491,2334,2038,1524,881,278,14198,28,27,11,3,0,0,0,0,72,0,0,0,0,0,0,0,0,3,0,0,4,16,7,5,0,4,37,32,35,12,13,8,5,0,4,111,1676,2181,2291,2164,1819,1487,897,350,12876,108,157,142,120,79,70,77,95,850,1816,2373,2449,2299,1912,1559,981,450,13842,63,79,30,26,7,0,0,0,208,0,5,0,0,8,0,0,0,19,0,18,36,53,27,74,70,41,325,65,102,66,75,47,74,70,41,552,3572,4279,4365,4125,3575,2779,1590,531,24806,272,547,512,434,332,227,201,152,2677,3918,4930,4941,4635,3948,3083,1861,728,28039
POA2037,7,6,6,3,0,0,0,0,16,0,3,7,4,0,0,0,0,9,3,13,20,15,20,51,26,8,159,6,24,30,21,24,51,26,8,189,887,1702,1282,866,808,574,274,51,6438,78,117,76,73,67,43,18,8,477,973,1843,1384,957,894,663,316,62,7104,3,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,3,4,7,7,0,0,0,22,0,6,4,8,7,0,0,0,33,1117,1841,1252,986,902,754,337,95,7289,60,119,84,55,57,44,23,13,452,1177,1967,1339,1046,964,801,360,114,7771,5,4,4,3,0,0,0,0,21,0,5,8,4,0,0,0,0,16,4,17,28,22,30,50,28,8,184,13,30,37,25,29,50,28,8,220,2002,3548,2535,1855,1709,1332,614,147,13731,138,234,151,128,120,81,43,19,924,2154,3813,2724,2005,1863,1468,678,180,14880
POA2038,0,6,8,6,0,0,0,0,17,0,3,3,0,0,0,0,0,8,0,6,5,19,12,21,9,5,75,0,17,14,25,12,21,9,5,98,420,716,701,647,426,336,142,37,3428,21,51,44,37,40,40,15,16,254,442,786,759,704,478,393,161,60,3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,4,5,3,0,0,0,9,478,813,778,713,547,400,168,62,3951,33,56,40,30,29,19,16,11,222,510,864,820,745,577,419,184,74,4189,0,10,6,6,0,0,0,0,24,0,3,3,0,0,0,0,0,6,0,6,6,18,21,16,9,5,81,0,20,12,26,21,16,9,5,113,895,1522,1475,1358,973,742,316,100,7382,50,104,91,63,66,49,29,22,477,953,1648,1581,1444,1052,815,343,133,7967
POA2039,0,8,3,10,3,0,0,0,20,0,0,4,0,0,0,0,0,10,0,6,15,18,10,13,8,5,74,0,16,23,27,11,13,8,5,104,304,572,711,612,426,337,134,13,3117,13,12,27,30,15,14,3,5,118,322,598,764,665,447,361,151,22,3337,0,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,4,5,4,0,0,12,0,3,3,3,4,4,0,0,24,332,664,811,669,506,422,182,37,3619,10,18,23,20,11,16,5,0,102,345,689,835,689,524,437,188,37,3744,0,7,10,10,3,0,0,0,28,0,0,6,3,0,0,0,0,7,0,7,15,19,16,15,13,5,89,0,19,31,28,16,15,13,5,122,636,1241,1523,1282,929,762,314,56,6731,23,37,50,50,25,28,9,3,220,665,1292,1604,1353,968,796,337,55,7078
POA2040,7,15,13,9,0,0,0,0,42,4,6,11,0,8,0,0,0,24,0,12,32,41,34,35,29,14,186,6,34,48,52,37,35,29,14,252,991,1403,1844,1615,1058,662,282,117,7966,39,77,80,59,45,30,52,34,416,1040,1508,1971,1724,1139,730,361,163,8636,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,3,4,7,7,5,0,0,29,0,9,14,5,7,5,0,0,42,1053,1668,1986,1811,1200,902,445,189,9257,49,98,69,60,36,46,53,76,480,1101,1768,2064,1882,1241,956,496,266,9782,5,23,13,9,0,0,0,0,53,3,5,7,0,8,0,0,0,29,0,14,40,43,43,42,29,15,219,11,44,61,56,46,42,29,15,295,2044,3061,3830,3425,2256,1567,724,312,17222,87,174,144,125,83,77,104,108,901,2145,3275,4035,3605,2386,1686,854,427,18419
POA2041,0,4,7,3,4,0,0,0,15,0,0,5,0,3,0,0,0,3,0,6,17,32,35,44,43,14,192,0,15,23,35,42,44,43,14,216,615,796,1067,1140,942,728,330,61,5679,28,42,61,46,44,22,24,13,280,641,853,1150,1219,1034,790,397,90,6173,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,3,0,20,0,0,5,7,9,0,3,0,27,594,915,1257,1293,1032,878,424,106,6501,25,40,51,40,35,30,13,11,254,619,961,1313,1342,1072,914,443,112,6775,0,4,7,6,4,0,0,0,21,0,0,0,0,3,0,0,0,10,0,13,20,33,40,49,45,10,209,0,19,30,38,49,49,45,10,238,1203,1712,2329,2437,1973,1604,753,169,12183,52,87,106,85,82,58,37,24,531,1262,1814,2465,2555,2104,1710,838,208,12949
POA2042,0,29,13,5,3,0,0,0,47,0,3,0,0,0,0,0,0,9,8,17,21,28,24,19,16,4,133,11,47,35,31,29,19,16,4,187,978,2450,1651,1242,905,473,162,44,7909,61,133,97,71,75,33,13,9,493,1050,2630,1785,1346,1013,517,183,60,8592,0,15,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,6,0,5,3,3,0,6,0,4,24,3,14,0,8,5,6,0,4,40,1254,2505,1407,1130,769,477,200,74,7820,75,124,56,51,24,27,13,12,374,1331,2645,1470,1184,800,506,213,82,8234,6,41,13,0,3,0,0,0,64,0,3,0,0,0,0,0,0,12,8,26,25,33,27,17,17,9,154,6,67,42,38,32,17,17,9,227,2240,4953,3062,2372,1676,952,355,117,15724,129,255,153,123,105,49,23,21,867,2379,5280,3257,2532,1810,1025,397,145,16822
POA2043,3,14,8,0,5,0,0,0,26,0,0,0,0,0,0,0,0,6,0,5,10,16,15,10,4,8,69,3,23,21,14,17,10,4,8,99,295,1432,1135,658,395,155,49,9,4122,21,72,44,20,17,14,3,3,186,311,1526,1198,692,426,179,59,14,4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,12,369,1516,998,530,360,162,80,20,4044,8,61,22,23,15,9,3,0,148,380,1579,1022,551,379,178,86,20,4201,3,17,8,0,5,0,0,0,29,0,3,0,0,0,0,0,0,9,0,9,16,17,14,10,4,8,81,3,27,26,19,23,10,4,8,115,662,2949,2132,1190,752,316,129,32,8166,25,129,68,40,27,21,8,7,335,693,3105,2225,1251,806,350,145,37,8607
POA2044,4,3,5,0,0,0,0,0,14,0,0,4,0,0,0,0,0,5,0,4,9,9,11,7,5,4,52,6,11,12,12,11,7,5,4,73,366,885,809,528,362,256,111,33,3362,13,46,32,13,17,8,11,0,146,386,944,853,551,398,274,130,41,3584,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,4,6,4,0,0,13,0,4,0,4,6,4,0,0,21,321,872,779,503,347,283,134,59,3307,15,38,25,11,12,8,8,6,123,340,916,811,520,357,294,145,64,3447,4,5,3,0,0,0,0,0,17,0,0,4,0,0,0,0,0,5,0,6,7,13,17,15,5,4,68,3,12,15,18,17,15,5,4,90,689,1764,1594,1032,709,543,242,98,6664,35,75,60,25,27,15,24,3,271,728,1859,1668,1072,757,573,274,108,7028
POA2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,6,5,17,11,0,42,0,3,4,7,8,17,11,0,49,436,262,321,461,422,328,188,106,2531,12,6,9,17,8,9,5,9,71,446,273,336,487,440,346,204,115,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,4,0,0,0,0,6,382,220,320,545,490,340,231,161,2690,3,9,9,10,0,12,15,7,69,392,236,319,561,498,352,243,174,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,6,9,16,11,0,54,0,3,4,9,10,16,11,0,56,824,485,641,1008,914,664,416,268,5221,15,17,16,21,13,14,19,19,136,836,506,658,1040,937,704,445,289,5411
POA2046,4,6,3,3,0,0,0,0,17,0,4,3,5,8,0,0,0,19,0,11,22,35,32,62,52,24,239,3,23,29,44,39,62,52,24,276,1211,1426,1853,1808,1500,1117,629,258,9806,34,68,85,46,49,57,40,41,426,1251,1521,1972,1896,1591,1232,717,327,10509,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,5,4,0,0,0,21,0,0,5,13,10,0,0,0,30,1187,1548,2098,2130,1763,1431,881,433,11465,37,84,73,51,59,56,71,126,554,1220,1629,2174,2187,1823,1490,957,561,12047,5,6,6,10,0,0,0,0,25,0,4,10,5,6,0,0,0,22,0,12,23,40,42,62,52,25,251,10,25,34,51,50,62,52,25,302,2392,2970,3958,3938,3259,2545,1508,693,21269,76,158,156,91,103,114,111,168,982,2472,3154,4146,4081,3417,2722,1675,885,22555
POA2047,0,5,3,3,0,0,0,0,19,0,0,0,0,3,0,0,0,4,0,3,17,10,13,40,28,18,129,0,17,24,14,18,40,28,18,150,536,755,817,714,658,473,291,85,4345,31,36,32,28,17,18,16,24,191,569,803,874,758,692,527,334,128,4690,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,11,0,5,3,3,5,0,0,0,21,501,867,880,904,776,638,367,182,5112,12,53,36,34,21,23,41,87,305,514,918,920,940,800,661,407,278,5441,4,11,9,3,0,0,0,0,23,0,0,0,0,3,0,0,0,4,0,3,14,16,14,39,29,27,146,4,19,23,19,20,39,29,27,176,1038,1619,1700,1618,1430,1114,660,273,9456,41,86,70,59,33,42,60,110,496,1083,1719,1798,1699,1488,1190,746,406,10129
POA2048,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,5,6,11,12,12,6,4,54,5,13,6,9,8,12,6,4,67,411,735,595,549,352,209,127,35,3028,21,35,26,21,17,20,27,9,174,438,791,630,583,382,244,157,50,3264,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,5,11,0,0,0,4,0,0,0,5,18,449,832,567,564,351,222,152,68,3204,20,34,24,12,14,12,14,9,136,472,865,591,581,373,236,167,81,3357,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,6,0,14,11,11,14,11,6,4,67,3,17,11,11,15,11,6,4,81,860,1569,1159,1120,713,436,278,105,6235,45,72,49,36,27,30,36,19,311,907,1657,1219,1160,749,479,324,130,6626
POA2049,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,18,13,13,17,16,9,0,80,0,18,14,18,20,16,9,0,98,627,1270,930,739,537,324,172,51,4651,34,108,56,50,47,37,26,25,388,665,1398,997,804,609,378,206,77,5135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,16,0,0,0,0,8,3,0,0,19,688,1421,1031,824,534,400,198,82,5175,44,94,58,39,22,31,18,37,341,726,1517,1093,857,563,434,218,117,5538,0,9,3,0,0,0,0,0,11,0,0,0,0,4,0,0,0,13,0,18,12,16,23,17,9,0,100,0,21,16,18,30,17,9,0,116,1314,2691,1959,1557,1071,726,368,134,9824,75,206,112,84,72,67,47,62,726,1391,2918,2090,1669,1176,810,430,200,10674
POA2050,0,12,12,0,0,0,0,0,23,4,5,0,0,0,0,0,0,8,3,10,8,14,10,10,10,4,72,5,21,23,15,10,10,10,4,105,822,1222,810,527,341,193,63,11,3980,29,88,57,55,25,25,13,4,304,860,1336,888,595,382,229,85,17,4385,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,3,0,4,6,0,0,0,19,914,1209,756,483,359,190,84,29,4034,36,60,54,33,19,13,8,0,226,955,1275,811,523,385,203,87,29,4274,0,15,12,3,0,0,0,0,31,5,4,0,0,0,0,0,0,16,0,10,16,15,11,10,10,4,77,11,29,25,17,12,10,10,4,123,1738,2435,1560,1013,700,387,144,40,8015,70,153,110,88,46,38,21,3,531,1813,2612,1696,1117,761,438,173,51,8660
POA2060,12,27,12,8,6,0,0,0,54,0,6,9,4,0,0,0,0,13,0,10,22,19,15,53,43,20,187,5,46,35,27,20,53,43,20,265,620,1589,1222,755,717,521,344,69,5847,30,105,78,48,51,27,25,11,383,659,1743,1331,837,796,603,415,100,6488,3,6,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,0,9,8,0,0,0,28,3,13,4,9,16,0,0,0,39,620,1779,1271,883,786,713,447,154,6646,37,94,76,41,31,30,44,22,389,659,1887,1354,933,824,746,495,177,7074,11,34,8,8,3,0,0,0,68,0,8,9,0,0,0,0,0,22,0,14,25,29,25,53,47,26,216,11,60,42,39,33,53,47,26,303,1242,3369,2483,1645,1505,1239,793,223,12487,72,198,157,90,89,56,70,35,769,1324,3627,2688,1770,1625,1348,906,273,13560
POA2061,0,6,0,4,0,0,0,0,18,0,3,0,0,3,0,0,0,7,0,3,4,10,11,30,27,5,88,0,16,8,16,15,30,27,5,110,168,569,420,303,360,289,209,48,2366,9,53,25,28,36,29,27,15,220,181,635,451,349,409,346,262,70,2695,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,4,0,0,0,0,5,3,0,14,195,686,458,351,405,387,244,72,2805,10,62,35,38,36,29,32,10,254,209,756,490,389,439,416,279,85,3067,0,12,0,4,0,0,0,0,25,0,3,0,0,3,0,0,0,6,0,3,4,10,11,30,30,5,95,4,19,8,18,15,30,30,5,128,366,1258,873,656,765,675,453,121,5166,22,114,67,62,72,58,55,24,471,391,1389,946,734,851,764,538,155,5769
POA2062,0,6,0,0,0,0,0,0,6,0,6,0,0,3,0,0,0,9,0,5,10,25,11,20,14,9,91,0,11,13,26,14,20,14,9,107,246,440,558,455,337,271,145,29,2487,12,13,7,19,7,16,11,0,85,257,469,581,505,359,303,165,34,2680,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,9,0,5,5,3,8,0,0,0,20,249,574,649,568,387,336,184,44,2995,9,12,15,9,7,15,10,4,78,258,589,664,579,405,351,193,53,3092,0,6,0,0,0,0,0,0,12,0,6,0,0,3,0,0,0,9,0,6,15,23,17,19,14,8,102,0,12,21,29,23,19,14,8,128,494,1019,1210,1022,728,606,331,77,5474,23,24,17,27,14,26,18,4,158,518,1058,1247,1083,766,652,362,91,5763
POA2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,12,8,16,12,11,70,0,4,10,19,13,16,12,11,81,416,154,339,448,410,286,175,65,2300,10,12,8,14,4,8,7,6,72,426,170,350,476,431,315,197,91,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,3,11,367,183,402,549,413,341,208,162,2621,8,11,3,15,7,13,9,8,79,375,196,411,560,422,356,216,178,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,13,11,16,15,22,82,0,5,11,20,11,16,15,22,96,784,336,738,997,825,628,379,234,4919,17,18,15,23,13,21,20,19,153,799,361,764,1041,850,669,412,270,5167
POA2064,0,8,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,6,0,0,11,9,10,14,17,11,74,0,12,11,12,10,14,17,11,82,446,662,864,587,404,303,121,54,3435,9,42,44,24,8,11,6,7,150,460,718,920,620,423,326,140,65,3670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,5,0,0,0,0,0,15,408,710,964,589,434,349,187,77,3720,15,32,36,21,11,28,10,4,155,421,748,1001,605,449,374,200,91,3892,0,6,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,0,0,12,10,14,20,15,14,79,0,17,12,12,14,20,15,14,95,854,1372,1829,1168,843,646,310,134,7162,28,71,81,46,24,33,11,10,306,880,1464,1926,1230,874,702,345,156,7564
