POA_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
POA2232,385,359,159,96,128,75,59,1276,149,163,100,65,97,62,20,661,253,220,109,54,76,36,20,765,1147,1034,615,436,560,256,97,4142,10,6,3,6,0,0,0,20,1945,1781,990,658,860,435,200,6865,12,40,25,24,33,17,7,155,19,42,33,25,35,12,3,171,17,35,18,17,23,12,11,127,86,167,128,77,140,47,37,691,3,4,3,0,0,0,0,13,132,296,211,140,225,83,61,1152,2078,2072,1201,796,1091,513,259,8017
POA2233,122,152,83,55,53,43,21,532,123,158,100,70,83,46,18,593,166,189,115,69,67,25,13,652,1274,1263,902,581,718,292,134,5158,3,0,0,0,0,0,0,7,1683,1772,1202,777,926,398,184,6938,8,13,19,10,12,8,4,81,19,32,24,25,17,10,10,129,3,15,9,13,10,3,5,54,69,154,135,100,117,55,21,654,0,4,0,3,0,0,0,9,103,216,190,145,162,79,35,920,1787,1990,1389,922,1087,471,218,7865
POA2234,149,205,135,87,141,87,74,881,151,172,129,83,115,89,37,781,169,174,113,67,98,62,29,709,1029,1134,689,483,630,356,191,4509,4,6,4,4,0,0,0,12,1505,1693,1067,729,980,594,331,6897,7,31,22,11,15,12,16,120,15,26,12,11,34,11,3,116,8,16,16,14,12,12,3,84,80,133,82,73,89,57,35,552,0,3,4,6,3,0,0,15,110,211,136,114,156,102,57,887,1618,1907,1204,847,1133,691,391,7778
POA2250,573,662,375,203,247,120,51,2229,308,351,201,142,173,72,31,1292,364,326,177,121,147,59,25,1215,1900,1935,1174,780,999,326,174,7280,16,15,11,4,5,0,0,51,3160,3288,1938,1251,1568,575,283,12071,28,49,46,49,58,26,15,272,42,104,57,50,85,24,16,375,23,65,47,31,44,22,11,245,405,552,420,322,365,108,41,2210,13,9,13,10,10,0,0,50,509,776,587,465,555,177,81,3152,3676,4064,2519,1716,2131,754,366,15222
POA2251,134,199,133,101,119,50,24,760,166,193,124,89,125,52,26,774,185,188,132,71,86,31,4,701,986,1081,664,466,531,244,125,4104,6,4,4,0,0,0,0,22,1484,1664,1060,724,864,379,187,6352,4,26,11,8,20,13,3,86,37,51,37,22,38,16,5,204,16,32,21,24,18,3,6,116,121,180,160,123,160,66,27,833,5,10,5,5,0,0,0,27,180,301,236,175,238,93,34,1261,1662,1960,1299,903,1101,473,222,7616
POA2256,79,61,44,22,31,17,9,266,78,66,30,27,25,12,4,240,89,72,28,18,22,10,4,247,346,311,168,128,155,52,18,1186,0,0,3,0,0,0,0,8,586,522,274,194,239,95,38,1939,4,15,11,5,13,5,5,55,16,28,18,5,11,7,0,76,11,15,14,11,10,7,0,64,123,180,107,68,78,19,8,579,0,5,3,0,0,0,0,12,151,234,145,90,113,34,16,782,737,752,416,282,343,124,56,2719
POA2257,148,148,79,51,57,19,13,510,157,155,68,52,55,20,5,508,152,151,55,46,55,18,7,486,791,821,430,278,319,115,55,2817,8,0,0,0,0,0,0,13,1262,1274,631,431,489,171,77,4332,15,31,22,12,19,7,3,99,25,64,43,25,34,11,4,212,15,41,24,18,18,8,4,131,190,274,189,126,150,39,22,995,4,9,4,4,0,0,0,24,245,422,280,186,225,63,38,1457,1508,1694,913,615,717,234,114,5789
POA2258,14,23,16,8,18,5,4,95,22,27,27,14,13,3,3,110,25,36,19,12,11,7,0,111,165,158,106,78,95,45,15,672,0,3,0,0,0,0,0,3,233,246,176,115,140,64,26,996,0,0,0,0,0,0,0,10,4,16,3,3,0,0,0,30,0,3,4,0,3,0,0,16,21,25,25,16,31,8,6,132,0,0,0,0,0,0,0,4,38,44,34,19,40,8,3,188,266,292,209,137,177,73,29,1184
POA2259,308,327,212,131,162,64,35,1237,213,216,152,105,110,36,20,847,215,203,135,97,110,29,18,810,2155,2163,1341,922,1102,353,155,8191,17,16,13,3,0,0,0,56,2903,2931,1848,1256,1488,480,234,11143,27,35,38,32,22,13,5,170,71,99,64,47,49,15,4,348,21,52,54,37,41,16,11,233,669,788,544,369,413,124,46,2947,25,25,10,10,9,0,0,79,807,998,710,489,539,162,66,3774,3713,3930,2562,1742,2027,640,303,14915
POA2260,138,182,116,75,88,39,25,661,130,154,112,70,78,34,16,589,127,146,108,49,71,31,22,549,768,909,555,369,518,222,82,3421,9,3,3,0,0,0,0,18,1167,1393,893,568,753,328,138,5241,0,14,10,12,17,3,10,67,22,26,19,18,24,6,5,122,17,30,19,20,19,8,3,111,69,140,128,95,130,40,22,622,3,3,0,4,0,0,0,8,106,216,188,141,192,63,36,935,1277,1604,1072,712,946,391,179,6174
POA2261,149,166,75,50,82,24,14,564,181,244,122,81,104,33,9,773,191,186,125,72,81,34,10,703,2003,1791,1024,639,784,261,102,6607,0,10,4,4,0,0,0,20,2522,2392,1361,848,1048,356,131,8667,7,17,19,10,23,4,0,79,50,64,63,40,37,18,8,290,16,50,42,28,29,5,6,176,409,605,419,283,343,70,43,2175,16,17,13,4,5,4,0,54,494,756,555,372,445,101,59,2772,3016,3149,1916,1222,1491,457,189,11445
POA2262,30,31,21,21,16,11,4,133,66,44,28,26,26,6,0,196,68,66,29,20,21,6,0,206,789,733,421,282,300,73,32,2624,3,4,5,0,0,0,0,13,944,878,503,344,362,98,41,3172,0,0,3,5,5,3,0,24,32,51,15,17,8,9,0,138,12,26,11,0,18,0,0,67,319,362,205,148,162,31,7,1238,20,4,14,4,0,0,0,42,381,446,250,174,200,51,10,1511,1329,1323,753,522,568,145,51,4687
POA2263,40,51,17,28,22,8,8,179,66,63,38,18,22,12,0,213,73,68,34,21,26,10,0,230,739,606,380,231,277,66,29,2334,0,5,5,4,0,0,0,13,923,786,468,301,348,104,41,2965,5,9,5,5,5,0,0,32,23,29,31,23,23,4,0,132,16,17,9,4,12,7,0,64,327,364,200,159,165,43,12,1263,15,11,13,6,3,0,0,55,384,424,263,196,204,59,17,1551,1307,1216,731,494,556,154,58,4516
POA2264,24,19,15,14,31,7,0,122,31,41,31,14,14,10,4,151,52,35,19,16,24,5,0,151,504,486,257,184,225,75,31,1758,5,6,0,0,0,0,0,17,620,592,324,228,300,91,34,2188,0,3,6,0,3,3,3,21,13,13,12,4,9,4,0,60,8,6,6,0,11,0,4,39,174,221,126,87,74,18,11,718,4,3,3,5,0,0,0,19,200,252,152,101,99,29,21,857,816,847,474,333,396,122,52,3043
POA2265,27,31,25,16,30,9,10,138,30,41,18,8,14,5,0,111,26,34,13,14,10,6,3,115,350,331,145,81,92,39,17,1058,0,0,0,0,0,0,0,0,427,436,199,117,147,59,38,1418,0,5,0,0,6,0,3,18,0,5,5,9,7,0,0,36,0,0,4,0,4,0,0,14,43,63,48,24,28,7,0,209,5,0,0,0,0,0,0,6,50,81,63,37,45,4,6,283,477,510,261,156,191,65,40,1707
POA2267,0,0,0,0,0,3,0,4,11,10,4,4,6,9,0,35,8,9,4,6,6,0,0,31,76,67,43,26,32,11,5,259,6,0,0,0,0,0,0,0,94,89,51,34,40,19,5,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,0,5,22,27,21,14,11,4,0,95,0,0,0,0,0,0,0,0,30,30,21,19,10,4,5,112,123,118,71,52,51,22,11,448
POA2278,5,0,0,0,0,0,0,7,11,8,3,3,5,0,0,25,3,4,0,0,3,0,0,14,97,118,71,50,49,13,9,405,0,3,0,0,0,0,0,3,112,139,72,56,56,10,9,452,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,24,28,26,9,13,4,0,102,0,0,0,0,0,0,0,0,22,30,27,9,13,4,0,111,136,165,101,64,66,20,9,565
POA2280,53,73,29,23,32,23,12,250,77,72,61,43,35,13,11,306,90,88,46,39,39,14,5,322,859,1002,626,396,468,233,89,3677,3,0,0,0,0,0,0,8,1077,1241,772,512,566,276,120,4565,3,6,5,0,10,3,9,36,20,21,18,19,13,6,3,97,12,17,11,7,12,5,3,67,143,258,197,159,174,60,23,1012,12,8,7,0,4,0,0,29,186,315,237,183,210,79,30,1245,1269,1553,1009,690,774,355,149,5803
POA2281,24,26,19,18,15,5,0,115,22,46,31,17,28,7,4,161,55,55,27,18,28,10,11,194,424,537,302,198,242,84,47,1832,0,5,0,4,0,0,0,7,525,671,379,259,306,108,54,2307,0,3,6,7,5,0,0,24,22,8,4,3,4,5,0,49,8,9,5,6,10,0,0,36,93,133,106,94,85,30,13,563,3,9,0,0,0,0,0,16,126,161,130,119,100,34,14,685,655,832,508,369,413,145,72,2996
POA2282,53,67,44,17,40,10,3,237,52,57,44,35,36,11,10,250,64,61,43,23,25,15,6,234,488,614,372,249,332,137,76,2267,0,0,0,0,0,0,0,3,657,800,502,328,436,173,100,2987,0,8,4,5,4,0,0,20,9,11,9,5,16,3,0,50,0,11,4,6,10,5,0,37,62,118,89,71,86,34,12,471,0,0,0,4,0,0,0,3,74,143,108,91,116,38,16,584,732,940,609,420,549,209,110,3576
POA2283,35,48,25,18,31,16,7,176,62,52,30,16,32,9,3,209,73,58,35,31,28,11,10,245,711,786,399,308,361,113,57,2735,0,3,0,0,0,0,0,8,892,944,496,373,453,151,75,3380,3,9,8,9,6,6,0,38,22,19,13,10,9,8,0,92,5,12,9,6,9,4,0,48,189,272,196,132,152,39,19,1004,9,13,8,3,0,0,0,29,233,323,239,163,186,57,21,1217,1127,1268,729,537,638,200,96,4594
POA2284,54,46,21,12,14,12,4,157,28,35,22,17,9,4,5,124,50,31,20,9,7,0,0,131,470,411,196,153,184,62,45,1520,0,0,0,0,0,0,0,3,604,526,263,194,221,77,49,1929,0,4,3,4,8,0,5,27,8,18,4,10,8,4,0,52,4,10,3,4,10,3,0,39,95,139,94,74,80,21,11,517,3,4,0,0,0,0,0,9,118,171,111,91,99,33,20,640,726,698,373,282,318,104,67,2570
POA2285,262,238,120,58,64,37,13,787,102,128,60,36,59,13,6,410,118,112,64,24,31,23,8,379,1460,1391,773,503,609,164,70,4958,10,0,5,0,0,0,0,16,1953,1869,1016,624,765,235,97,6553,3,8,5,3,8,4,0,35,30,26,24,16,16,9,0,123,9,16,9,5,10,8,0,52,250,377,236,165,202,52,30,1316,4,6,3,3,0,0,0,17,285,440,284,197,234,69,28,1543,2238,2304,1294,820,998,307,125,8094
POA2286,8,9,3,4,5,7,0,35,14,23,11,8,3,3,0,62,7,8,3,6,3,0,0,31,215,189,114,68,85,32,15,718,0,0,0,0,0,0,0,0,251,223,130,93,90,44,14,842,0,0,0,0,0,0,0,5,4,0,4,0,5,0,0,13,0,0,0,5,0,0,0,4,29,70,38,23,28,7,5,199,0,0,0,0,0,0,0,3,34,73,45,28,36,7,5,231,279,298,174,120,129,49,14,1075
POA2287,411,458,270,133,186,90,50,1609,133,104,60,40,72,35,11,456,124,130,65,41,43,15,6,428,1372,1337,731,497,654,242,98,4924,12,11,8,0,0,0,0,32,2049,2048,1133,718,957,383,159,7449,31,30,27,10,30,14,10,152,23,33,34,10,29,5,8,150,16,23,13,7,19,5,0,79,261,413,278,217,223,62,38,1495,10,6,3,4,0,0,0,25,342,502,352,249,310,83,57,1899,2395,2550,1487,973,1270,470,214,9346
POA2289,59,73,46,34,45,17,11,280,96,124,76,46,61,21,3,412,116,128,68,28,36,22,3,401,792,848,527,291,406,194,84,3142,4,5,0,0,0,0,0,6,1056,1169,718,395,549,253,102,4245,4,11,12,13,11,6,7,52,11,21,17,8,18,3,0,82,5,3,18,6,18,4,0,63,87,124,83,70,93,30,13,501,3,6,0,0,0,0,0,9,107,165,127,94,136,49,22,706,1166,1335,845,487,689,302,126,4946
POA2290,103,98,66,36,35,17,13,370,135,150,76,51,49,22,11,497,131,133,90,49,51,16,6,481,1356,1380,751,506,588,219,112,4899,6,6,8,0,0,0,0,18,1730,1767,988,639,723,280,140,6267,6,6,14,4,11,5,3,47,16,41,22,16,13,3,4,120,8,20,14,9,9,7,8,70,182,345,245,175,202,62,34,1255,6,9,0,11,0,0,0,22,216,418,299,215,238,71,48,1509,1948,2182,1290,854,959,355,187,7776
POA2291,40,53,33,22,30,15,8,205,47,66,42,32,44,17,3,253,56,83,46,29,34,11,6,266,409,529,366,229,310,139,71,2045,0,0,0,0,0,0,0,0,558,732,483,310,417,183,83,2769,6,0,0,4,0,0,0,11,9,9,12,8,6,7,4,50,7,3,3,4,5,3,3,31,27,53,43,40,61,34,18,277,0,0,0,0,0,7,0,4,42,64,63,58,80,40,29,373,601,796,547,369,492,223,114,3148
POA2292,12,8,5,0,4,4,0,40,5,8,0,4,3,0,0,22,19,8,0,4,0,0,0,42,85,58,38,26,20,15,3,250,0,0,0,0,0,0,0,0,122,88,53,38,37,22,7,354,0,0,0,4,3,0,0,8,0,5,0,0,3,0,0,9,0,0,6,0,0,0,0,7,10,27,16,6,12,6,3,77,0,0,0,0,0,0,0,0,12,33,19,11,20,6,6,101,132,120,73,49,54,27,12,459
POA2293,9,11,10,3,5,0,0,36,22,9,6,0,0,0,0,39,16,22,5,4,0,0,0,40,95,61,46,18,18,5,3,239,0,0,0,0,0,0,0,0,139,94,64,29,27,7,3,357,0,4,0,0,0,0,0,4,0,0,3,0,7,3,0,19,0,0,0,0,0,0,0,3,7,15,3,4,10,10,0,50,0,0,0,0,0,0,0,3,8,18,12,12,20,10,6,82,152,115,75,38,38,18,8,443
POA2294,3,0,3,0,0,0,0,9,14,3,5,6,3,0,3,34,3,8,4,3,0,0,0,23,76,52,16,14,10,3,0,183,0,0,0,0,0,0,0,0,101,66,35,23,17,6,3,248,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,4,13,15,21,8,13,0,3,68,0,0,0,0,0,0,0,0,10,22,24,14,16,0,3,84,111,86,56,37,29,5,6,329
POA2295,26,26,19,13,15,5,0,106,23,19,11,9,7,0,0,82,31,39,11,4,8,7,0,102,297,297,186,96,113,42,16,1044,0,0,0,0,0,0,0,0,380,385,228,120,139,55,22,1334,0,0,4,5,0,0,0,12,7,10,5,5,5,0,0,26,0,3,0,4,3,0,0,11,31,70,50,41,53,6,7,252,0,0,0,0,0,0,0,0,35,79,54,51,54,14,4,298,418,472,282,174,198,63,28,1633
POA2296,7,7,0,0,4,0,0,21,14,3,0,4,0,0,0,23,9,13,10,0,0,0,0,31,55,42,20,17,22,7,3,161,0,0,0,0,0,0,0,0,80,71,32,25,21,7,6,231,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,4,11,10,11,13,11,3,4,61,0,0,0,0,0,0,0,0,11,14,11,15,9,7,4,71,88,82,39,42,32,10,8,306
POA2297,3,9,0,3,0,0,0,13,9,12,6,3,4,0,0,34,11,7,9,0,3,3,0,34,71,54,26,14,13,8,3,190,0,0,0,0,0,0,0,0,95,72,37,21,23,9,3,272,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,18,0,0,0,0,0,0,0,0,5,16,9,7,5,6,3,58,0,0,0,0,0,0,0,0,7,23,15,10,8,6,8,73,100,92,61,30,38,13,8,345
POA2298,50,37,12,14,10,7,3,136,33,23,18,9,10,6,0,92,33,27,15,5,8,0,0,89,281,231,137,79,102,48,19,889,0,0,0,0,0,0,0,0,396,316,185,100,130,56,21,1211,6,9,8,4,7,3,3,40,5,10,3,0,5,0,0,34,3,0,5,3,6,0,0,22,51,74,50,48,41,14,12,296,6,4,3,0,0,0,0,13,72,96,69,65,64,24,16,401,470,413,252,162,192,84,37,1617
POA2299,142,168,76,33,40,16,14,496,30,29,11,13,17,10,0,100,47,32,27,10,11,8,0,130,327,291,166,111,154,58,27,1129,0,0,0,0,0,0,0,3,545,522,277,167,216,86,45,1857,7,17,21,10,11,3,3,80,6,7,3,3,7,0,5,41,4,0,7,8,8,0,0,37,57,108,63,42,55,19,7,346,4,3,0,3,0,0,0,11,82,135,97,66,84,26,21,513,627,661,370,236,295,113,60,2370
POA2300,43,39,27,13,20,9,5,158,46,38,19,15,14,12,0,143,43,37,25,22,20,10,3,152,160,132,106,81,98,49,21,643,0,0,0,0,0,0,0,0,293,245,174,126,147,82,34,1096,0,6,6,3,13,0,3,38,10,12,10,9,8,4,4,56,6,0,3,5,0,3,0,26,29,50,42,17,41,13,9,202,0,0,0,0,0,0,0,0,48,68,66,35,62,19,13,319,341,313,237,165,208,101,44,1415
POA2302,22,9,0,0,0,0,0,36,5,3,4,0,0,0,0,12,0,0,0,0,0,0,0,3,6,10,0,0,4,4,4,28,0,0,0,0,0,0,0,0,37,18,11,4,7,7,4,79,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,3,0,0,11,0,0,0,0,0,0,0,0,3,3,0,5,8,0,0,20,35,24,6,3,8,6,5,101
POA2303,26,36,19,10,8,10,0,109,29,40,27,16,24,3,0,146,22,28,21,22,16,8,3,121,231,269,167,101,131,65,37,1007,0,0,0,0,0,0,0,5,313,377,234,144,182,88,45,1380,0,3,0,0,0,6,0,10,6,7,3,8,9,3,3,30,6,3,7,3,5,4,3,24,42,61,40,25,31,13,0,212,0,0,0,0,0,0,0,5,52,77,46,38,42,18,5,282,366,452,282,179,224,107,54,1659
POA2304,76,46,35,27,27,18,10,243,59,52,31,15,18,3,0,179,69,74,21,15,13,6,0,202,575,424,191,104,126,47,24,1492,0,0,0,0,0,0,0,4,783,601,272,169,184,76,32,2120,9,14,20,9,11,6,5,66,9,24,9,13,13,7,4,76,3,17,0,3,5,0,5,36,95,122,78,70,57,21,9,455,3,4,0,0,0,0,0,8,117,181,113,92,85,33,17,645,901,783,383,261,275,107,54,2766
POA2305,50,79,38,21,27,4,3,228,47,73,37,23,33,15,3,236,54,73,45,19,39,14,13,252,411,510,332,202,265,127,55,1896,0,0,5,0,0,0,0,9,567,731,460,263,363,161,77,2629,4,4,5,3,0,3,0,25,4,11,13,7,10,0,0,51,3,9,7,10,6,0,0,42,41,88,88,55,90,32,16,409,0,0,0,0,0,0,0,4,47,116,115,75,114,41,15,527,610,853,572,339,478,202,88,3154
POA2306,7,0,0,0,0,0,0,12,5,3,0,0,0,0,0,10,0,7,0,0,0,0,0,4,74,62,53,32,23,3,5,249,0,0,0,0,0,0,0,0,81,70,53,32,25,3,7,270,0,0,0,4,3,0,0,11,4,10,3,3,0,0,0,21,0,0,0,0,0,0,0,0,109,124,63,57,31,5,0,386,0,4,0,4,3,0,0,15,115,140,65,63,35,5,0,428,199,205,121,96,65,10,3,703
POA2307,29,28,9,9,11,8,0,94,17,14,0,0,0,0,0,30,10,21,4,3,9,0,0,48,167,97,54,34,24,11,3,385,0,0,0,0,0,0,0,0,222,156,74,48,40,18,8,563,4,3,0,0,0,0,0,11,3,6,0,0,0,0,0,13,0,4,3,0,0,0,0,8,40,44,36,27,25,7,0,177,0,0,0,0,0,0,0,0,46,57,40,30,31,10,4,215,268,214,111,72,71,35,11,779
POA2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2311,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,43,43,24,17,13,7,0,146,0,0,0,0,0,0,0,3,49,46,25,15,14,5,0,163,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,4,6,0,0,35,0,0,0,0,0,0,0,0,5,12,7,4,6,0,0,35,55,60,39,19,26,5,3,202
POA2312,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,3,3,0,0,0,0,0,0,5,41,64,43,22,20,7,0,200,0,7,0,0,0,0,0,7,47,68,47,22,24,12,0,225,0,0,0,0,4,0,0,4,6,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,13,12,4,12,9,0,0,48,0,0,0,0,0,0,0,5,18,17,11,11,12,0,0,70,63,88,60,34,40,13,0,293
POA2315,62,61,36,24,26,7,0,223,38,39,33,27,29,7,6,182,34,39,26,18,25,3,5,162,284,318,233,159,207,55,27,1277,0,0,0,0,0,0,0,0,417,461,330,233,286,74,39,1846,7,7,12,7,8,0,0,42,4,19,18,12,3,0,4,59,4,8,12,4,8,4,0,35,57,140,92,79,87,15,5,479,3,8,0,0,3,0,0,17,77,181,122,107,105,20,6,628,500,640,456,343,398,95,46,2476
POA2316,10,7,4,5,8,0,0,39,28,29,17,12,5,0,0,102,24,21,15,8,10,0,3,85,159,198,102,84,97,34,20,691,0,0,0,0,0,0,0,3,226,261,136,111,127,42,23,920,0,0,4,6,0,0,0,11,0,0,8,0,6,0,0,22,0,3,3,6,9,6,0,15,25,40,30,31,33,9,9,175,0,0,0,0,0,0,0,5,31,50,45,36,44,10,8,223,258,313,184,145,171,53,30,1147
POA2317,15,11,10,5,5,3,0,50,9,11,9,6,10,8,4,52,13,10,10,4,9,0,0,54,119,177,118,86,87,24,12,615,4,0,0,0,0,0,0,4,160,208,149,100,111,33,18,771,0,3,3,3,0,0,0,13,3,6,7,3,5,0,0,25,0,4,6,3,3,0,0,15,28,39,39,25,40,4,7,184,0,0,0,0,0,0,0,3,36,56,46,40,54,10,3,242,199,258,194,141,161,41,21,1014
POA2318,19,35,24,15,14,14,3,121,40,49,15,18,27,5,0,157,49,48,32,16,28,5,3,179,589,684,399,243,268,85,34,2296,0,0,0,3,0,0,0,3,696,807,476,293,329,116,42,2762,0,0,0,0,4,5,0,11,6,8,5,6,5,3,0,37,0,3,0,3,3,3,0,23,85,147,98,90,87,19,5,525,3,0,0,0,0,0,0,9,99,162,110,102,101,25,7,611,788,971,584,399,428,138,48,3365
POA2319,3,0,6,0,3,0,0,18,11,11,8,11,4,6,0,43,29,20,5,6,3,0,0,54,202,199,136,96,108,17,11,765,4,3,0,0,0,0,0,9,245,228,146,113,125,26,12,891,0,4,0,0,0,0,4,7,10,9,4,4,4,0,0,34,4,5,8,9,5,0,0,26,65,87,54,44,31,14,4,293,6,0,4,0,4,0,0,8,82,104,69,57,45,9,5,367,331,329,217,166,166,36,17,1257
POA2320,131,164,79,45,64,32,16,522,112,138,54,45,57,11,5,419,102,86,61,43,40,22,5,363,1732,1629,1014,714,735,217,109,6155,0,5,9,0,3,0,0,30,2077,2027,1224,855,888,279,137,7485,7,11,5,0,14,5,0,50,11,36,23,11,17,11,0,117,8,21,13,9,8,0,0,67,384,540,357,238,277,51,28,1879,9,6,3,6,4,0,0,30,426,625,407,270,319,63,31,2141,2507,2654,1629,1119,1211,346,166,9630
POA2321,79,80,31,22,23,7,0,247,63,59,41,30,14,6,5,217,57,55,21,17,19,4,3,174,1123,999,570,331,345,107,46,3522,6,4,4,4,0,0,0,20,1320,1201,670,403,405,128,53,4175,7,4,0,6,4,0,0,27,16,16,6,6,8,0,0,56,9,13,5,4,6,0,0,29,199,268,148,83,100,30,8,842,3,0,3,0,0,0,0,6,231,291,162,104,118,39,16,959,1548,1495,830,499,529,156,68,5130
POA2322,153,131,64,32,62,23,18,477,84,74,46,18,29,6,4,261,87,80,29,29,31,9,9,266,1078,1034,602,369,400,126,51,3664,9,4,7,0,0,0,0,23,1405,1325,744,457,520,165,82,4698,3,4,3,3,6,4,5,32,16,35,11,5,10,0,0,77,16,13,5,0,3,0,0,42,276,349,201,160,144,32,20,1176,4,9,3,4,0,0,0,24,311,409,227,172,165,38,28,1347,1720,1729,968,629,688,207,106,6048
POA2323,84,106,61,36,41,19,10,352,61,55,23,31,32,6,9,223,56,71,31,21,22,11,0,222,850,894,574,386,458,147,79,3385,5,8,4,0,5,0,0,18,1059,1132,701,481,548,188,101,4205,14,12,3,4,14,3,3,59,15,27,18,15,23,9,3,105,8,22,15,17,12,4,0,82,229,353,232,150,156,53,13,1187,6,6,8,9,9,0,0,28,264,423,279,193,215,63,24,1461,1325,1552,975,673,765,255,126,5666
POA2324,40,31,22,12,17,7,3,137,33,45,29,21,26,8,6,156,41,56,42,17,31,13,4,205,682,770,490,363,364,83,39,2792,0,5,3,3,5,0,0,13,796,910,587,418,435,105,52,3307,0,13,6,0,0,0,0,24,11,17,12,10,15,3,0,68,5,6,9,3,5,3,4,28,281,378,241,180,165,35,11,1294,10,13,9,9,3,0,0,41,301,417,275,210,192,36,9,1448,1099,1327,866,627,625,143,59,4754
