POA_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA2212,14,23,19,4,7,0,62,3,6,0,0,0,0,7,5,6,3,0,4,0,18,5,0,4,0,0,0,13,7,10,14,0,7,0,31,13,14,16,0,10,0,48,9,11,12,0,4,0,43,8,24,17,0,7,0,60,13,25,18,4,5,0,68,16,29,23,5,3,0,77,14,29,18,5,10,0,82,34,69,41,13,10,0,164,11,34,15,3,5,0,67,18,39,11,5,3,0,81,47,91,42,14,8,0,201,90,232,66,11,19,4,421,30,86,20,8,9,0,157,16,32,11,9,4,0,79,21,69,34,4,11,4,146,396,836,390,77,121,13,1824
POA2213,24,34,23,5,13,0,93,13,4,8,0,0,0,23,10,9,9,0,0,0,22,3,5,9,0,6,0,26,8,18,14,0,3,0,46,23,19,18,4,3,0,66,22,30,19,0,4,0,76,26,35,34,0,11,0,108,12,35,33,4,10,0,96,14,49,23,10,3,3,103,11,27,21,9,5,0,72,44,100,64,11,12,0,233,27,60,26,4,7,0,123,24,67,26,5,8,4,130,72,165,51,9,18,3,318,148,395,106,24,26,7,704,57,170,44,10,9,0,285,52,109,35,4,5,0,211,36,76,45,5,13,0,178,630,1411,611,106,151,19,2925
POA2214,4,6,0,0,0,0,14,0,0,4,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,7,3,0,4,0,0,0,10,0,8,4,0,0,0,13,9,11,7,0,8,0,35,3,8,5,3,0,0,26,3,12,4,0,0,0,30,0,8,8,3,0,0,17,9,25,10,3,0,0,45,6,18,6,0,0,0,29,3,11,4,0,0,0,18,17,37,8,6,7,0,79,16,94,25,3,3,0,150,7,31,4,3,0,0,42,9,10,5,0,0,0,25,3,19,9,0,0,0,30,98,307,112,34,30,7,592
POA2216,28,26,23,4,12,3,94,4,0,3,0,0,0,13,7,7,11,0,7,0,26,7,5,6,3,5,0,20,17,9,10,5,5,0,46,13,13,6,5,10,0,45,18,28,15,3,7,0,72,19,25,15,8,14,0,90,29,27,19,3,13,0,94,23,44,14,8,15,0,101,41,41,13,9,5,0,105,61,124,40,11,21,8,257,49,39,11,0,0,5,110,43,53,13,7,5,0,124,67,96,35,11,9,3,223,93,176,45,15,22,6,354,47,98,37,9,14,0,195,46,103,35,10,13,0,203,60,72,31,12,25,0,194,669,980,387,121,187,24,2370
POA2217,22,30,29,5,18,0,97,9,0,4,0,3,0,13,9,9,7,0,0,0,25,11,4,10,3,3,0,34,10,9,7,0,4,0,33,18,20,10,0,11,0,65,27,21,16,0,11,0,75,22,23,14,0,15,0,83,19,29,25,3,12,0,95,26,38,16,6,11,3,100,33,37,14,0,8,4,93,65,107,40,18,9,0,244,39,52,15,8,0,0,114,55,61,20,13,4,6,154,51,93,43,10,13,3,211,106,197,71,17,12,5,404,41,112,46,11,13,0,218,41,135,64,5,8,0,252,47,82,37,12,20,6,192,646,1053,491,111,176,24,2505
POA2218,25,8,16,0,10,4,61,5,3,3,0,0,0,8,4,5,7,0,7,0,25,7,4,4,3,0,0,18,10,8,8,5,0,0,35,10,4,10,3,7,0,27,10,15,12,8,4,0,50,12,22,11,3,8,4,61,21,26,14,6,9,0,71,10,22,25,8,12,0,71,11,14,8,7,0,0,43,26,68,26,14,8,0,149,29,30,13,0,7,0,78,23,35,11,8,0,0,79,39,66,20,0,6,0,132,54,91,43,0,10,0,213,26,55,13,3,8,0,100,19,41,13,3,0,0,72,32,26,35,0,3,0,108,372,551,297,61,105,17,1400
POA2219,20,14,13,3,12,0,58,3,0,0,0,0,0,3,3,8,5,0,5,0,18,9,0,3,0,3,0,16,0,7,9,0,9,0,23,15,5,10,0,0,0,31,14,7,9,0,5,0,34,11,3,10,3,9,0,37,7,10,6,6,4,0,34,10,8,6,3,11,0,36,9,13,4,6,0,0,37,27,38,22,12,8,0,99,15,15,4,3,3,0,45,18,17,9,0,3,0,47,34,36,19,3,6,0,98,58,114,29,7,11,0,220,35,95,40,7,4,0,180,40,116,45,4,4,0,208,23,39,32,3,9,4,105,352,560,255,67,99,10,1343
POA2220,31,35,42,11,10,0,126,11,8,3,0,0,0,23,15,4,12,4,6,0,39,10,5,17,0,0,0,32,13,15,13,4,9,0,50,14,20,20,0,9,0,78,28,30,18,4,3,3,88,23,29,21,10,14,4,102,32,30,22,0,5,0,95,28,29,17,14,19,3,104,24,22,23,4,4,0,80,88,110,65,11,28,9,302,42,45,22,10,5,0,118,40,61,15,7,9,0,131,51,79,47,10,21,0,209,86,172,85,14,27,8,394,48,97,46,7,16,4,217,67,145,53,19,18,4,302,46,83,65,3,23,0,219,704,1014,601,135,233,26,2725
POA2221,32,27,22,0,9,0,96,3,3,3,0,0,0,16,8,5,8,0,0,0,25,5,3,6,0,4,0,22,12,6,8,0,0,0,30,4,9,15,0,0,0,33,10,16,15,4,0,0,42,10,23,19,4,10,0,63,13,10,20,4,6,0,52,12,18,15,4,4,0,49,8,16,13,0,0,0,37,23,61,40,0,10,0,128,10,24,10,6,0,0,51,9,28,11,5,4,0,61,33,42,29,3,10,0,117,49,155,89,10,19,0,325,45,145,53,3,13,3,258,55,199,95,9,13,3,382,29,68,45,9,9,0,168,373,867,511,65,118,14,1948
POA2222,14,22,26,4,4,0,69,0,3,10,0,0,0,13,0,0,0,0,0,0,8,0,11,0,0,5,0,13,3,3,9,0,6,0,21,4,9,3,0,3,0,20,9,12,13,7,9,0,47,12,8,11,4,11,0,51,10,8,13,5,13,0,44,19,22,13,7,6,0,63,10,22,10,3,0,3,47,38,45,21,3,9,4,121,10,23,14,3,3,0,56,9,20,10,3,0,0,44,21,49,17,4,7,0,101,55,126,36,8,12,0,241,24,66,20,5,5,0,112,19,49,13,0,0,3,94,20,29,25,6,7,0,81,296,527,263,51,85,13,1241
POA2223,31,30,38,0,0,3,99,3,0,4,0,0,0,12,7,10,6,0,0,0,29,9,4,6,0,3,0,24,6,14,7,4,9,0,33,10,9,15,4,7,0,45,8,22,23,0,9,0,61,16,22,17,5,12,0,68,22,23,17,5,4,0,70,19,30,11,3,7,0,75,8,38,15,3,5,0,62,47,86,40,5,9,0,183,24,43,22,3,6,0,90,25,45,10,0,0,0,80,33,82,28,7,3,0,165,75,234,81,9,10,0,409,40,155,38,7,12,0,253,61,201,45,7,7,0,328,28,57,34,3,9,4,134,481,1105,455,76,107,9,2223
POA2224,28,10,14,0,6,3,65,0,4,0,3,0,0,9,0,0,3,0,0,0,11,4,0,5,0,0,0,13,15,11,11,4,0,0,36,5,11,4,0,6,0,25,13,13,17,0,3,0,47,11,15,9,0,13,0,47,11,14,11,4,6,0,50,22,26,9,4,5,0,64,6,21,10,4,3,0,48,26,55,32,3,14,0,129,12,19,10,4,0,0,43,10,29,14,4,3,0,50,33,57,21,4,6,0,115,54,168,64,13,12,0,314,53,122,41,4,9,0,226,56,137,46,8,3,0,256,27,46,26,9,3,0,117,390,761,352,71,91,4,1666
POA2225,7,6,10,0,0,0,27,4,0,0,0,0,0,4,7,3,3,0,0,0,14,0,3,0,0,0,0,6,0,0,0,0,0,0,7,3,4,7,0,0,0,13,5,3,4,0,0,0,17,5,9,11,0,0,0,24,6,6,5,0,0,0,18,3,12,5,3,5,0,32,0,10,9,0,0,0,19,3,21,17,0,6,0,53,3,18,4,0,0,0,29,4,20,9,0,3,0,35,8,38,8,9,0,0,58,27,138,30,3,7,0,208,29,106,12,0,5,0,149,20,84,25,0,0,0,132,9,18,12,4,0,0,42,146,502,181,29,23,0,880
POA2226,22,16,15,3,6,0,61,11,0,9,0,3,0,20,4,0,4,0,0,0,12,8,0,7,0,4,0,19,6,4,10,0,0,0,20,10,13,11,0,0,0,30,20,13,26,0,0,0,58,7,19,10,3,9,0,51,9,16,18,9,3,0,51,13,31,15,4,8,0,69,11,26,7,8,3,0,64,37,63,20,7,5,0,139,16,35,7,0,5,0,63,12,54,14,9,6,0,85,45,87,33,9,4,0,174,77,311,65,12,8,0,474,51,166,30,7,5,0,249,26,90,21,4,3,0,145,15,43,18,0,0,0,79,398,999,318,74,71,3,1867
POA2227,18,16,15,0,4,0,57,3,5,3,0,3,0,11,13,3,12,3,0,0,29,6,3,8,0,0,0,17,11,0,8,0,3,0,24,11,15,9,0,4,0,37,12,14,8,0,4,0,45,11,22,11,3,7,0,47,8,21,10,5,10,0,55,16,20,23,0,6,0,76,8,24,14,0,4,0,50,23,54,37,8,8,0,133,15,32,18,8,3,0,73,29,48,17,0,0,0,92,38,95,39,11,3,6,195,69,273,65,17,9,0,431,50,164,35,9,13,0,270,33,137,39,9,3,0,231,21,58,23,9,10,0,117,384,1013,403,83,89,7,1985
POA2228,24,22,15,3,7,0,69,0,0,5,0,4,0,11,8,6,5,0,0,0,20,5,4,5,0,3,0,23,9,8,6,0,5,0,28,7,13,4,0,8,0,37,12,8,6,6,8,0,43,20,32,12,3,8,4,75,22,18,27,7,5,0,81,25,32,13,8,9,0,82,20,32,12,4,0,0,72,49,91,40,10,6,5,195,39,41,17,7,0,3,115,41,44,6,4,0,3,104,83,114,36,13,11,0,253,98,274,50,19,24,5,462,63,152,37,3,5,0,261,42,137,45,9,6,0,244,40,58,31,4,12,3,147,608,1090,366,94,133,23,2313
POA2229,41,28,29,5,3,4,114,8,3,3,0,0,0,16,15,5,16,3,0,0,44,10,3,9,0,5,0,26,10,10,8,0,4,0,37,18,16,16,3,4,0,58,30,18,21,6,5,0,74,22,20,24,5,17,0,90,22,24,21,9,9,0,86,32,32,27,7,17,0,115,25,31,24,15,5,0,102,59,92,52,8,9,0,231,36,46,37,9,16,0,134,35,62,33,5,8,0,143,70,162,51,17,9,0,311,141,410,111,28,18,0,708,86,323,95,18,7,0,529,107,415,113,14,9,0,667,56,113,39,9,21,0,235,811,1836,718,165,178,11,3724
POA2230,41,30,33,4,5,0,117,6,0,10,0,5,0,17,13,8,13,0,0,0,34,13,7,9,0,3,0,26,15,7,9,0,7,0,36,21,13,16,4,8,0,62,34,22,25,5,11,0,89,34,19,16,9,15,0,92,33,33,15,4,12,0,88,51,20,21,4,11,0,109,45,11,16,5,3,0,84,67,64,46,12,11,0,198,42,37,26,4,3,0,123,37,42,16,0,5,0,103,92,84,36,7,15,0,229,147,227,98,21,24,5,521,97,189,67,11,7,0,368,113,323,123,11,5,0,571,69,66,62,7,9,0,216,966,1203,640,116,159,12,3090
POA2231,4,11,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,6,0,4,3,0,3,0,11,3,0,6,0,3,0,13,0,5,0,0,3,0,11,0,0,3,0,0,0,6,3,3,3,0,0,0,14,0,0,0,0,0,0,0,10,17,8,0,0,0,32,4,14,6,4,0,0,18,5,12,0,0,0,0,19,11,21,10,3,0,0,32,17,47,12,3,6,0,85,5,29,0,0,0,0,40,3,23,3,0,0,0,29,5,12,3,4,4,0,22,65,194,56,24,23,0,369
POA2232,32,33,32,5,5,0,105,9,4,7,0,0,0,27,18,14,10,4,3,3,49,9,3,14,0,4,0,33,21,9,8,0,5,0,54,23,23,18,0,8,0,73,33,37,21,10,9,0,107,36,54,29,22,10,0,151,47,47,26,9,18,0,147,44,84,33,8,15,0,185,58,76,23,13,9,3,182,103,187,69,32,24,5,412,77,99,23,9,6,0,218,61,102,16,4,12,0,199,149,273,71,18,18,6,533,216,594,142,25,25,0,1006,112,292,71,12,5,0,498,58,147,47,11,4,0,268,52,123,48,10,11,0,236,1162,2192,706,193,206,18,4484
POA2233,38,31,28,3,3,0,105,3,0,11,6,5,0,19,20,7,13,0,5,0,44,12,6,17,3,3,0,45,20,18,12,0,5,0,55,23,28,25,0,9,0,93,24,41,43,7,9,6,129,30,50,49,3,16,0,146,20,58,43,9,15,0,158,41,77,41,15,17,0,196,24,83,39,15,6,0,170,76,202,90,29,22,0,414,32,133,50,18,10,0,240,36,127,25,14,8,0,201,68,357,90,28,15,4,562,214,745,126,34,26,3,1141,73,273,48,3,6,0,404,24,96,45,4,8,0,180,39,92,46,16,9,5,207,827,2439,839,217,182,21,4526
POA2234,41,52,45,3,7,0,145,10,4,9,0,0,0,29,11,8,19,4,7,0,47,13,9,18,0,5,0,50,16,13,26,0,9,0,64,26,20,36,0,14,0,108,30,44,38,5,18,0,141,40,39,37,3,19,0,139,34,41,42,14,13,0,151,35,52,49,6,16,0,163,27,59,51,11,13,0,156,57,131,96,18,11,0,322,20,71,32,10,7,0,149,32,92,51,13,5,0,195,73,222,90,12,18,0,420,198,604,186,28,25,0,1038,94,319,95,17,11,0,532,69,159,72,12,8,0,325,44,98,65,5,23,4,232,888,2050,1058,165,231,14,4396
POA2250,97,50,51,6,14,3,231,25,13,15,0,3,0,54,44,22,34,4,13,0,115,47,18,24,13,25,0,122,57,36,39,12,21,0,166,89,68,65,21,43,0,293,87,108,83,28,25,0,340,117,171,105,39,53,3,488,113,214,90,40,62,8,528,174,283,138,67,58,0,719,158,258,98,37,30,5,575,240,457,159,44,44,0,947,149,281,84,23,18,7,568,136,220,41,17,10,0,424,211,444,114,31,31,5,846,255,482,146,29,20,3,936,80,161,52,6,5,0,304,57,137,59,8,11,0,264,141,172,79,29,45,3,466,2273,3594,1476,462,533,45,8384
POA2251,66,34,30,0,10,0,133,19,8,5,0,0,0,34,33,4,21,0,3,0,66,13,0,16,3,8,0,52,35,11,24,4,11,0,88,44,38,33,8,14,0,134,48,48,36,14,17,0,159,50,70,39,10,27,0,206,46,70,49,15,17,0,196,63,118,57,15,26,0,284,46,120,46,17,18,0,242,88,217,95,28,25,0,456,46,150,33,17,7,0,256,33,111,27,9,5,0,186,100,301,89,33,17,4,542,151,402,91,21,19,0,689,52,132,42,3,6,0,237,40,73,35,4,3,0,161,78,99,63,15,11,0,261,1062,2018,825,228,229,11,4377
POA2256,25,3,10,0,3,0,52,6,3,4,0,3,0,15,13,3,9,4,9,0,31,5,4,3,6,7,0,18,15,3,9,0,8,0,36,19,15,12,0,4,0,49,26,10,10,3,9,0,64,14,25,15,9,4,0,68,33,26,18,13,9,0,102,26,38,26,9,9,0,109,26,35,10,11,8,0,91,54,69,19,11,7,0,162,30,43,13,6,3,0,100,23,34,6,0,4,0,70,52,75,16,7,16,0,166,57,84,25,6,9,0,191,28,19,6,0,4,0,54,22,19,0,0,0,0,45,18,32,15,0,10,0,80,505,549,229,99,113,11,1515
POA2257,35,25,19,3,15,0,98,16,9,9,0,0,0,31,20,9,16,0,4,0,47,19,7,7,0,0,0,39,26,15,8,8,5,0,67,25,23,29,0,17,3,94,32,31,24,7,18,0,111,39,38,28,17,18,0,144,26,49,38,20,15,0,156,55,72,32,9,19,0,185,38,76,25,23,9,0,179,79,152,44,18,21,0,306,42,78,21,7,8,0,150,43,104,15,6,4,0,181,90,180,33,17,15,0,331,121,204,38,25,13,0,403,47,64,23,0,6,0,144,31,49,17,5,0,0,97,58,55,20,10,19,0,166,850,1235,453,179,202,12,2933
POA2258,8,9,3,0,0,0,21,5,0,0,0,0,0,6,3,0,8,0,0,0,11,3,0,0,0,0,0,9,8,13,5,0,0,0,22,10,12,6,0,3,0,29,12,8,15,3,0,0,35,16,19,0,3,0,0,45,13,6,15,4,5,0,42,19,17,8,8,3,0,51,4,21,9,5,7,0,40,26,32,12,3,5,0,67,7,21,3,0,3,0,41,10,19,8,5,0,0,39,14,25,10,7,4,0,65,17,49,17,3,4,0,88,7,20,9,0,0,0,39,7,13,8,0,3,0,29,14,16,9,0,3,0,39,197,295,135,36,47,4,713
POA2259,89,34,37,10,23,0,199,16,10,12,9,3,0,51,40,17,25,0,15,0,110,45,13,19,10,14,3,105,68,28,38,19,20,6,180,90,65,63,22,30,0,272,104,93,76,29,37,3,338,147,153,90,36,49,3,478,148,212,101,43,46,4,561,173,327,142,64,63,7,772,131,267,110,32,41,5,590,257,445,171,61,51,0,985,102,284,82,24,30,0,521,78,200,46,16,9,0,347,191,411,137,33,33,7,815,191,332,143,46,27,0,736,73,97,39,10,7,0,222,34,58,26,11,0,0,127,129,170,84,48,38,8,474,2113,3220,1443,522,534,56,7892
POA2260,51,34,20,6,3,0,114,10,0,3,3,3,0,24,15,4,14,5,4,0,40,23,8,6,0,4,0,37,18,9,13,0,6,3,55,18,18,23,0,8,0,67,33,27,32,9,5,0,115,41,38,32,5,3,0,123,36,60,27,16,12,0,141,35,61,34,7,12,0,148,28,55,25,4,5,0,123,68,147,61,18,17,4,311,32,66,24,12,11,0,139,27,80,28,9,9,0,154,67,204,57,20,12,0,356,109,374,96,21,11,0,621,68,178,57,10,0,0,316,55,112,27,4,5,0,207,44,72,35,12,8,0,176,780,1546,610,151,149,11,3251
POA2261,77,44,44,9,26,0,185,24,7,20,4,6,0,60,42,15,17,11,6,0,92,31,22,17,3,7,0,83,52,24,33,7,19,0,139,87,45,43,15,22,0,217,83,67,55,18,26,4,258,92,122,85,37,49,3,383,100,156,74,33,56,0,418,117,222,101,48,45,4,537,89,213,59,30,27,0,429,190,399,121,60,39,0,808,105,242,35,21,23,0,431,99,142,40,13,9,3,307,182,367,95,46,30,0,716,173,344,100,19,18,3,657,67,100,39,13,3,0,227,30,59,20,4,4,0,118,94,128,55,28,31,0,338,1719,2711,1065,429,450,33,6416
POA2262,29,18,4,8,0,0,60,13,4,4,0,0,0,19,14,0,5,3,7,0,34,13,4,3,6,6,0,33,26,11,8,12,9,0,63,34,20,21,10,15,0,106,54,41,22,18,22,0,162,56,63,27,26,19,0,193,65,86,46,19,23,0,247,80,140,45,28,28,0,314,69,112,26,22,11,0,250,92,155,35,22,17,0,333,57,79,20,8,3,0,168,21,37,11,11,0,0,78,32,51,31,6,6,0,140,26,46,16,3,5,3,98,7,15,4,0,3,0,32,3,9,5,0,0,0,20,42,48,20,5,17,3,132,733,935,359,218,210,19,2477
POA2263,32,9,5,3,4,3,61,14,3,0,0,4,0,28,21,9,8,5,3,0,34,23,0,0,0,5,3,38,29,8,8,6,16,0,68,36,29,14,11,17,3,107,41,24,21,13,21,0,116,47,52,37,19,25,3,185,55,80,25,26,23,6,206,86,98,42,18,20,0,262,59,82,21,19,11,0,191,90,147,29,16,14,0,298,36,69,19,4,4,0,135,23,41,10,5,5,0,84,53,78,23,8,0,0,163,33,57,14,6,8,0,115,14,16,7,0,3,0,41,11,7,3,0,0,0,22,44,43,16,8,9,0,132,740,850,323,158,184,25,2278
POA2264,23,9,3,5,5,0,49,9,4,8,0,0,0,18,11,0,5,0,6,0,28,12,0,4,0,5,0,25,20,6,7,0,6,0,44,21,13,18,6,4,5,57,21,18,13,3,8,0,68,46,29,18,3,21,0,120,38,39,16,3,10,0,112,48,62,21,13,13,0,160,28,51,21,4,0,0,107,66,67,33,13,5,0,184,20,38,5,4,5,0,78,11,30,14,3,0,0,53,44,67,23,7,3,0,147,35,51,20,8,3,0,121,12,22,10,0,0,0,52,9,11,11,0,0,0,26,26,35,17,9,7,0,89,506,558,274,84,104,15,1533
POA2265,9,12,9,0,0,0,32,0,0,0,0,0,0,0,3,3,0,0,0,0,14,3,5,0,0,0,0,8,9,3,12,0,4,0,29,7,8,4,0,4,0,27,6,16,11,3,3,0,42,20,8,13,0,4,0,44,11,34,10,0,4,0,65,17,31,14,7,3,0,73,21,38,9,3,6,0,79,36,76,19,7,8,0,148,22,48,6,3,4,3,92,18,17,3,0,0,0,41,34,62,6,0,0,0,109,18,54,17,4,4,0,99,8,12,10,0,0,0,24,5,10,10,0,0,0,24,20,20,14,5,6,0,59,277,452,160,42,56,6,995
POA2267,3,0,6,0,0,0,9,8,0,0,0,0,0,4,3,0,0,0,0,0,3,3,0,0,0,0,0,4,4,0,0,0,0,0,7,4,6,0,0,0,0,13,6,3,0,0,4,0,14,4,6,0,0,4,0,17,10,5,3,5,0,0,27,10,13,5,0,3,0,29,12,11,0,0,0,0,24,16,7,8,5,0,0,29,3,8,0,0,0,0,17,9,7,0,0,0,0,16,10,12,3,3,0,0,24,13,15,8,0,0,0,34,5,4,0,0,0,0,10,0,9,0,0,0,0,9,5,11,7,0,5,0,23,131,106,48,25,14,6,322
POA2278,4,3,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,5,0,0,0,5,3,3,4,0,3,0,9,0,3,5,0,0,0,8,7,7,12,0,5,0,30,11,16,0,3,0,0,33,11,15,3,5,3,0,33,11,26,11,4,0,0,57,10,20,0,4,0,0,37,22,23,14,3,3,0,63,3,12,5,0,0,0,23,4,7,0,5,0,0,19,13,15,3,3,0,0,35,5,12,4,0,0,0,25,0,3,0,0,0,0,7,0,3,3,0,0,0,6,7,8,5,0,3,0,24,115,174,86,28,24,6,423
POA2280,48,21,28,7,3,0,111,6,7,12,3,3,3,38,20,11,12,0,9,0,52,16,13,15,3,8,0,55,24,22,16,6,8,0,74,26,27,26,10,15,0,107,40,48,33,4,14,3,140,59,69,44,25,24,0,215,44,79,42,20,23,5,205,68,88,41,25,18,6,244,50,104,30,15,10,0,216,95,215,58,30,10,0,415,55,107,32,15,10,0,213,33,70,11,0,0,0,126,95,218,42,26,12,4,392,75,197,57,15,12,0,360,24,67,35,8,3,0,138,18,51,21,0,4,0,93,42,54,24,16,6,0,151,852,1467,592,223,193,16,3339
POA2281,31,16,12,3,3,0,66,5,8,8,0,0,0,19,25,3,8,0,0,0,45,15,4,4,0,0,0,28,18,7,10,5,3,0,45,21,13,13,3,10,0,60,32,15,10,4,8,0,67,25,27,24,0,4,0,82,28,26,16,14,11,0,89,36,54,17,15,9,0,129,12,41,14,4,3,0,84,43,72,35,11,3,0,170,25,58,9,0,5,0,90,22,36,5,3,0,0,64,38,110,27,11,3,0,181,44,105,34,11,8,0,204,22,46,15,5,3,0,89,14,17,3,0,0,0,40,40,44,19,11,15,0,134,501,699,282,101,90,6,1676
POA2282,19,12,17,4,9,0,68,7,0,4,0,0,0,12,11,4,11,0,0,0,32,11,8,8,0,3,0,28,18,15,12,0,0,0,44,25,17,19,0,5,0,67,15,34,17,11,9,0,87,29,34,19,0,12,0,92,20,39,29,7,5,0,102,22,56,17,4,0,0,106,24,40,27,4,0,0,98,39,112,52,12,13,0,225,12,66,13,0,0,0,94,24,63,9,5,3,0,103,51,125,37,6,6,0,225,36,158,40,12,4,0,249,16,51,22,5,0,0,94,17,41,9,0,3,0,72,36,44,23,10,8,0,115,437,914,380,93,84,3,1914
POA2283,58,15,16,6,12,0,104,15,5,3,0,0,0,24,22,8,9,6,4,0,51,18,5,14,3,7,0,49,30,14,15,4,7,0,69,32,21,25,12,12,3,108,55,42,31,18,13,0,158,68,52,33,18,20,0,192,62,75,43,18,15,0,210,73,113,58,19,23,0,285,65,117,26,12,19,0,235,92,155,51,24,14,0,340,45,75,17,7,6,0,145,19,45,16,3,4,0,84,61,110,30,14,12,0,217,65,93,42,7,6,0,215,27,26,17,0,0,4,77,17,31,14,3,0,0,66,57,57,31,11,11,0,164,887,1055,483,175,189,8,2794
POA2284,14,7,13,5,3,0,37,4,0,3,0,3,0,16,8,0,8,0,0,0,22,12,4,0,3,7,0,19,8,9,9,0,5,0,34,17,12,13,12,9,0,60,29,13,13,8,4,0,72,38,23,17,9,20,0,111,31,45,16,5,7,0,111,39,59,26,9,16,0,162,29,61,10,11,6,0,123,61,78,32,12,9,0,194,22,62,11,3,4,0,99,25,42,10,0,0,0,72,51,63,21,3,4,0,148,41,84,24,6,4,0,154,13,17,8,0,5,0,43,9,12,0,0,0,0,21,28,31,6,10,7,3,85,482,640,238,109,100,15,1586
POA2285,40,33,30,5,8,3,121,15,6,3,0,4,0,27,25,11,13,3,12,0,61,24,8,3,3,7,0,53,23,27,30,6,11,4,107,32,54,36,10,18,0,149,62,69,51,20,22,3,226,77,138,51,28,33,0,329,87,145,56,34,15,0,329,135,233,84,50,34,0,541,121,230,49,32,14,0,441,170,360,89,29,29,8,678,94,201,45,16,6,4,362,46,147,11,10,4,0,230,121,292,56,10,15,0,499,68,171,56,12,7,0,320,30,43,19,3,7,0,102,22,27,4,3,0,0,51,54,97,36,12,11,0,204,1243,2279,714,297,263,29,4832
