POA_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA2651,9,0,0,0,0,9,0,0,0,0,0,6,8,0,0,0,0,5,25,0,0,0,0,25,40,0,0,0,0,38,107,0,3,0,0,111,90,0,0,0,0,90,49,0,0,0,0,49,7,0,0,0,0,7,6,0,0,0,0,6,6,0,0,0,0,6,22,0,0,0,0,22,366,0,11,0,0,374
POA2652,38,0,0,0,0,42,31,0,0,0,0,31,27,0,0,0,0,27,49,0,0,0,0,49,39,0,0,0,0,39,120,0,0,0,0,120,93,0,0,0,0,93,68,0,0,0,0,68,31,0,0,0,0,34,26,0,0,0,0,26,23,0,0,0,0,23,42,0,0,0,0,42,587,0,0,0,0,588
POA2653,9,0,0,0,0,12,3,0,0,0,0,3,5,0,0,0,0,5,29,0,0,0,0,29,36,0,0,0,0,36,64,0,0,0,0,67,39,0,0,0,0,39,29,0,0,0,0,29,4,0,0,0,0,4,5,0,0,0,0,4,3,0,0,0,0,3,12,0,0,0,0,12,247,0,0,0,0,254
POA2655,5,0,0,0,0,9,3,0,0,0,0,3,6,0,0,0,0,6,21,0,0,0,0,21,19,0,0,0,0,19,39,0,0,0,0,39,36,0,0,0,0,36,24,0,0,0,0,24,15,0,0,0,0,15,4,0,0,0,0,4,3,0,0,0,0,11,10,0,0,0,0,10,193,0,0,0,0,196
POA2656,16,0,0,0,0,16,10,0,0,0,0,10,11,0,0,0,0,11,15,0,0,0,0,10,8,0,0,0,0,8,18,0,0,0,0,18,9,0,0,0,0,9,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,108,0,0,0,0,110
POA2658,19,0,0,0,0,22,3,0,0,0,0,3,7,0,0,0,0,7,14,0,0,0,0,14,21,0,0,0,0,21,31,0,0,0,0,31,17,0,0,0,0,17,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,139,0,0,0,0,136
POA2659,12,0,0,0,0,12,8,0,0,0,0,8,6,0,0,0,0,6,19,0,0,0,0,19,12,0,0,0,0,12,21,0,0,0,0,21,11,0,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,107,0,0,0,0,107
POA2660,12,0,0,0,0,12,12,0,0,0,0,12,10,0,0,0,0,10,22,0,0,0,0,22,29,0,0,0,0,29,41,0,0,0,0,41,30,0,0,0,0,30,4,0,0,0,0,9,10,0,0,0,0,10,3,0,0,0,0,3,6,0,0,0,0,6,19,0,0,0,0,19,201,0,0,0,0,198
POA2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2663,20,0,0,0,0,20,19,0,0,0,0,24,16,0,0,0,0,20,51,0,0,0,0,51,56,0,0,0,0,56,138,0,0,0,0,141,85,0,0,0,0,91,62,4,0,0,0,64,8,0,0,0,0,8,8,0,0,0,0,12,9,0,0,0,0,10,22,0,0,0,0,29,505,4,0,9,0,520
POA2665,22,0,0,0,0,21,22,0,0,0,0,20,12,0,0,0,0,12,19,0,0,0,0,21,20,0,0,0,0,20,13,0,0,0,0,13,5,0,0,0,0,5,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,18,0,0,0,0,18,148,4,0,0,0,151
POA2666,34,6,0,0,0,40,26,0,0,0,0,23,12,0,0,0,0,12,37,0,0,0,0,43,79,0,0,0,0,81,125,0,0,0,0,124,94,0,0,0,0,96,49,0,0,0,0,57,19,0,0,0,0,19,11,0,0,0,0,11,12,0,0,0,0,12,48,0,0,0,0,48,559,8,0,3,0,565
POA2668,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,34,0,0,0,0,33
POA2669,24,0,0,0,0,24,15,0,0,0,0,15,10,0,0,0,0,10,9,0,0,0,0,9,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,7,0,0,0,0,7,14,0,0,0,0,14,101,0,0,0,0,102
POA2671,21,4,0,0,0,26,4,0,0,0,0,4,19,0,0,0,0,23,41,0,0,0,0,41,52,0,0,0,0,52,114,0,0,0,0,121,64,0,0,0,0,69,55,0,0,0,0,57,12,0,0,0,0,12,6,0,0,0,0,6,9,0,0,0,0,12,20,0,0,0,0,24,435,5,0,4,5,453
POA2672,15,0,0,0,0,15,8,0,0,0,0,8,6,0,0,0,0,6,17,0,0,0,0,17,14,0,0,0,0,14,12,0,0,0,0,12,14,0,0,0,0,15,15,0,0,0,0,15,6,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,11,0,0,0,0,11,109,0,0,0,0,112
POA2675,14,0,0,0,0,16,8,0,0,0,0,8,6,0,0,0,0,6,10,0,0,0,0,14,17,0,0,0,0,17,19,0,0,0,0,19,11,0,0,0,0,11,6,0,0,0,0,6,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,112,0,0,4,0,113
POA2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2680,114,6,0,0,0,118,53,0,0,0,0,51,47,6,0,0,0,51,83,4,3,0,0,93,156,6,7,0,0,169,537,9,11,0,0,556,500,10,12,0,4,515,434,3,0,0,0,445,130,0,0,0,0,134,102,0,0,0,0,102,71,0,0,0,0,69,150,0,0,0,0,154,2376,45,40,0,9,2464
POA2681,10,0,0,0,0,10,8,0,0,0,0,8,3,0,0,0,0,3,11,0,0,0,0,11,27,0,0,0,0,27,64,0,0,0,0,69,45,0,0,0,0,45,43,0,0,0,0,43,10,0,0,0,0,10,6,0,0,0,0,6,7,0,0,0,0,7,6,0,0,0,0,6,235,0,0,0,0,239
POA2700,25,0,0,0,0,27,20,0,0,0,0,21,27,0,0,0,0,27,55,0,0,0,0,59,100,0,0,0,0,101,126,0,0,3,0,127,70,0,0,0,0,70,48,0,0,0,0,48,8,0,0,0,0,8,16,0,0,0,0,16,7,0,0,0,0,8,29,0,0,0,0,33,534,0,0,5,0,547
POA2701,8,0,0,0,0,8,6,0,0,0,0,6,6,0,0,0,0,6,15,0,0,0,0,15,30,0,0,0,0,28,74,0,0,0,0,71,79,0,0,0,0,79,62,0,0,0,0,62,14,0,0,0,0,14,11,0,0,0,0,11,11,0,0,0,0,11,19,0,0,0,0,19,338,0,0,0,0,339
POA2702,5,0,0,0,0,5,10,0,0,0,0,10,9,0,0,0,0,9,15,0,0,0,0,15,19,0,0,0,0,19,28,0,0,0,0,28,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,109,0,0,0,0,109
POA2703,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,9,12,0,0,0,0,12,26,0,0,0,0,26,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,61,0,0,0,0,67
POA2705,74,0,3,0,0,77,37,0,0,0,0,36,40,0,0,0,0,41,77,0,7,0,0,83,115,0,8,0,0,122,269,3,10,5,0,288,186,0,0,0,0,189,169,0,0,0,0,176,55,0,0,0,0,55,40,0,0,0,0,43,23,0,0,0,0,23,77,0,0,0,0,80,1161,8,24,11,9,1217
POA2706,6,0,0,0,0,3,6,0,0,0,0,6,7,0,0,0,0,7,14,0,0,0,0,17,12,0,0,0,0,12,36,0,0,0,0,36,17,0,0,0,0,17,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,110,0,0,0,4,110
POA2707,21,0,0,0,0,21,0,0,0,0,0,0,6,0,0,0,0,6,16,0,0,0,0,16,14,0,0,0,0,14,13,0,0,0,0,17,10,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,105,0,0,0,0,104
POA2710,60,7,0,0,0,66,44,0,0,0,0,45,53,4,0,0,0,57,113,4,0,0,0,115,149,0,0,0,0,152,256,0,3,0,0,264,164,0,0,0,0,165,97,0,0,0,0,97,25,0,0,0,0,21,29,0,0,0,0,29,20,0,0,0,0,20,66,0,0,0,0,66,1077,16,6,0,5,1096
POA2711,11,0,0,0,0,18,18,0,0,0,0,18,17,0,0,0,0,17,47,0,0,0,0,45,36,0,0,0,0,40,52,0,0,0,0,52,35,0,0,0,0,35,14,3,0,0,0,14,3,0,0,0,0,3,6,0,0,0,0,9,3,0,0,0,0,3,17,0,0,0,0,17,263,3,0,0,7,269
POA2712,17,0,0,0,0,17,9,0,0,0,0,9,4,0,0,0,0,4,18,0,0,0,0,18,14,0,0,0,0,17,26,0,0,0,0,26,17,0,0,0,0,17,7,0,0,0,0,7,4,0,0,0,0,4,7,0,0,0,0,7,6,0,0,0,0,6,13,0,0,0,0,13,128,0,0,0,0,135
POA2713,36,0,0,0,0,39,12,0,0,0,0,12,18,0,0,0,0,18,36,3,0,0,0,33,43,0,0,0,0,43,51,0,0,0,0,56,24,0,0,0,0,24,22,0,0,0,0,22,12,0,0,0,0,12,3,0,0,0,0,3,8,0,0,0,0,8,33,0,0,0,0,33,305,3,0,0,0,304
POA2714,19,0,0,0,0,21,5,0,0,0,0,7,9,0,0,0,0,13,16,0,0,0,0,21,29,0,0,0,0,32,59,0,0,0,0,54,52,0,0,0,0,52,49,0,0,0,0,49,6,0,0,0,0,9,5,0,0,0,0,5,4,0,0,0,0,4,10,0,0,0,0,10,269,6,0,0,4,283
POA2715,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,13,0,0,0,0,13,15,0,0,0,0,17,24,0,0,0,0,24,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,107,0,0,0,0,104
POA2716,8,0,0,0,0,8,9,0,0,0,0,9,3,0,0,0,0,3,17,0,0,0,0,17,8,0,0,0,0,8,19,0,0,0,0,19,11,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,7,0,0,0,0,7,95,0,0,0,0,91
POA2717,4,0,0,0,0,4,12,0,0,0,0,12,13,0,0,0,0,13,8,0,0,0,0,8,13,0,0,0,0,13,25,0,0,0,0,25,8,0,0,0,0,8,12,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,94,0,0,0,0,94
POA2720,37,0,0,0,0,40,30,0,0,0,0,27,12,0,0,0,0,12,47,6,0,0,0,44,76,7,0,0,0,90,238,7,0,0,0,247,191,0,0,0,0,191,163,0,0,0,0,163,42,0,0,0,0,42,28,0,0,0,0,28,27,0,0,0,0,28,45,0,0,0,0,46,945,18,0,0,4,965
POA2721,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12
POA2722,31,0,0,0,0,28,7,0,0,0,0,7,19,0,0,0,0,19,27,0,0,0,0,32,29,0,0,0,0,29,77,0,0,0,0,77,56,0,0,0,0,60,33,0,0,0,0,36,8,0,0,0,0,8,14,0,0,0,0,11,9,0,0,0,0,5,12,0,0,0,0,14,329,5,5,0,0,336
POA2725,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,9,0,0,0,0,9,11,0,0,0,0,11,5,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,46,0,0,0,0,47
POA2726,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,0,0,0,0,22
POA2727,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,19,0,0,0,0,18
POA2729,13,0,0,0,0,13,3,0,0,0,0,3,3,0,0,0,0,3,17,0,0,0,0,17,16,0,0,0,0,21,50,0,0,0,0,55,18,0,0,0,0,18,32,0,0,0,0,32,3,0,0,0,0,3,8,0,0,0,0,8,4,0,0,0,0,4,12,0,0,0,0,12,178,0,0,0,0,182
POA2730,11,0,0,0,0,11,4,0,0,0,0,4,4,0,0,0,0,4,27,0,0,0,0,22,29,0,0,0,0,29,33,0,0,0,0,33,5,0,0,0,0,5,9,0,0,0,0,9,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,143,0,0,3,0,139
POA2731,31,0,0,0,0,35,23,0,0,0,0,23,17,0,0,0,0,17,33,0,0,0,0,34,42,0,0,0,0,42,151,8,0,0,0,161,195,0,0,0,0,197,177,3,0,0,0,184,63,0,0,0,0,63,41,0,0,0,0,41,32,0,0,0,0,32,49,0,0,0,0,48,848,23,0,0,0,867
POA2732,12,0,0,0,0,12,0,0,0,0,0,6,10,0,0,0,0,12,6,0,0,0,0,11,20,0,0,0,0,20,40,3,0,0,0,44,16,0,0,0,0,17,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,13,0,0,0,0,13,160,4,0,0,0,165
POA2733,10,0,0,0,0,10,3,0,0,0,0,3,4,0,0,0,0,4,11,0,0,0,0,11,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,47,0,0,0,0,47
POA2734,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,40,0,0,0,0,40
POA2735,6,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,13,8,0,0,0,0,8,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,59,0,0,0,0,59
POA2736,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,33
POA2737,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,17,0,0,0,0,17,6,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,11,0,0,0,0,11,69,0,0,0,0,76
POA2738,11,0,0,0,0,11,7,0,0,0,0,7,3,0,0,0,0,3,15,0,0,0,0,15,20,0,0,0,0,20,58,0,0,0,0,58,70,0,0,0,0,70,68,0,0,0,0,71,32,0,0,0,0,32,19,0,0,0,0,19,14,0,0,0,0,14,8,0,0,0,0,8,326,0,0,0,0,330
POA2739,4,0,0,0,0,4,5,0,0,0,0,0,4,0,0,0,0,3,16,0,0,0,0,16,21,3,0,0,0,20,54,0,0,0,0,53,30,0,0,0,0,30,28,0,0,0,0,28,7,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,10,9,0,0,0,0,9,186,0,4,0,0,190
POA2745,143,6,0,0,0,153,51,0,0,0,0,51,35,0,0,0,0,43,68,0,0,0,0,74,97,4,0,0,0,106,292,22,4,0,0,320,455,35,12,0,0,502,977,51,11,0,0,1044,963,45,0,0,0,1004,899,24,0,0,0,919,507,14,0,0,0,523,264,13,0,0,0,277,4756,220,36,0,0,5013
POA2747,195,26,4,0,0,224,39,15,0,0,0,57,52,6,3,0,0,69,99,22,11,0,0,131,130,31,10,0,0,174,461,119,56,0,0,643,703,186,75,0,0,963,1539,318,43,0,0,1898,1433,94,12,0,0,1539,1045,48,11,0,0,1099,413,24,0,0,0,435,389,41,11,0,0,439,6509,921,240,0,0,7675
POA2748,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,11,7,0,0,0,0,7,18,0,0,0,0,18,13,0,0,0,0,11,17,0,0,0,0,17,35,0,0,0,0,33,18,0,0,0,0,18,133,0,0,5,0,138
POA2749,99,3,0,0,0,102,37,0,0,0,0,45,33,0,0,0,0,34,51,0,0,0,0,52,61,3,0,0,0,62,208,14,0,0,0,216,304,30,0,0,0,337,657,37,0,0,0,696,454,15,0,0,0,470,274,14,0,0,0,290,162,0,0,0,0,164,138,7,0,0,0,144,2476,132,0,3,0,2613
POA2750,184,23,20,0,0,226,53,11,8,0,0,68,39,5,4,0,0,44,107,7,11,0,0,132,129,26,27,0,0,175,404,62,128,0,0,594,584,103,247,0,4,938,1138,142,174,0,0,1450,849,50,66,0,0,964,633,20,18,0,0,672,286,8,11,0,0,303,274,23,32,0,0,323,4665,476,747,0,6,5903
POA2752,33,0,0,0,0,33,9,0,0,0,0,9,8,0,0,0,0,8,19,0,0,0,0,19,23,0,0,0,0,23,84,0,0,0,0,84,106,0,0,0,0,106,205,0,0,0,0,205,183,0,0,0,0,183,174,0,0,0,0,176,112,0,0,0,0,112,68,0,0,0,0,70,1026,0,0,0,0,1026
POA2753,95,9,0,0,0,105,19,0,0,0,0,24,24,3,3,0,0,28,53,3,0,0,0,58,62,9,4,0,0,67,165,15,11,0,0,194,190,20,12,0,0,224,426,21,5,0,0,449,312,8,0,0,0,323,266,10,0,0,0,272,209,0,0,0,0,217,136,5,0,0,0,140,1954,93,40,0,0,2096
POA2754,38,0,0,0,0,40,9,0,0,0,0,4,12,0,0,0,0,12,23,0,0,0,0,21,10,6,0,0,0,19,50,16,0,0,0,62,80,32,0,0,0,114,147,26,0,0,0,175,150,14,0,0,0,163,156,0,0,0,0,158,97,4,0,0,0,98,52,12,0,0,0,68,821,111,5,0,0,941
POA2756,190,8,0,0,0,201,56,3,0,0,0,60,50,5,0,0,0,59,92,7,0,0,0,100,104,11,3,0,0,123,416,39,9,0,0,459,536,57,6,0,0,608,1007,93,6,0,0,1104,783,30,6,0,0,818,822,17,4,0,0,840,526,9,3,0,0,536,310,11,3,0,0,325,4890,291,35,3,4,5223
POA2757,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,7,0,0,0,0,7,24,0,0,0,0,24,16,0,0,0,0,16,18,0,0,0,0,18,14,0,0,0,0,14,15,0,0,0,0,15,110,0,0,0,0,110
POA2758,54,0,0,0,0,54,15,0,0,0,0,15,15,0,0,0,0,15,26,0,0,0,0,26,28,0,0,0,0,34,92,0,0,0,0,92,148,0,0,0,0,152,250,0,0,0,0,257,229,0,0,0,0,229,289,0,0,0,0,286,220,0,3,0,0,226,96,0,0,0,0,96,1469,0,0,0,3,1482
POA2759,154,0,0,0,0,153,42,0,0,0,0,50,51,0,0,0,0,52,64,0,0,0,0,64,147,0,3,0,0,152,349,0,0,0,0,354,492,5,0,0,0,492,887,10,0,0,0,899,683,9,0,0,0,687,492,3,4,0,0,499,190,0,0,0,0,195,271,0,0,0,0,273,3824,38,11,0,0,3871
POA2760,105,16,3,0,0,132,54,3,0,0,0,55,30,9,0,0,0,44,56,13,3,0,0,75,89,15,9,0,0,115,309,87,28,0,0,431,470,182,84,0,0,726,924,346,63,0,0,1336,554,100,24,0,0,676,300,53,13,0,0,362,133,13,10,0,0,155,213,60,10,0,0,282,3241,906,238,0,6,4390
POA2761,181,7,3,0,0,192,41,7,0,0,0,47,42,3,0,0,0,44,88,9,0,0,0,87,123,5,0,0,0,132,425,33,0,0,0,464,531,39,3,0,0,576,1119,92,4,0,0,1224,904,35,0,0,0,941,716,14,3,0,0,736,326,15,0,0,0,342,316,10,0,0,0,331,4814,270,20,0,0,5103
POA2762,70,9,4,0,0,79,16,0,3,0,0,20,4,0,0,0,0,5,8,0,3,0,0,16,22,3,4,0,0,27,62,8,20,0,3,89,106,11,74,0,0,189,447,57,174,0,5,691,861,65,35,0,5,963,1019,31,15,0,4,1068,371,13,12,0,0,394,196,14,17,0,0,223,3185,202,352,0,17,3758
POA2763,136,35,6,0,0,176,52,0,4,0,0,53,35,6,0,0,0,42,61,7,0,0,0,74,80,20,0,0,0,105,278,71,6,0,0,352,319,135,18,0,0,470,700,308,53,0,3,1062,745,249,17,0,25,1035,740,113,9,0,11,867,291,51,4,0,0,348,225,64,9,0,8,306,3654,1066,116,0,44,4880
POA2765,159,0,0,0,0,164,30,0,0,0,0,30,18,0,0,0,0,26,54,0,0,0,0,55,55,0,0,0,0,57,184,5,3,3,0,192,312,10,0,0,0,318,1001,44,5,0,0,1043,2045,26,0,0,9,2072,2236,14,5,0,0,2256,878,6,3,0,0,894,497,4,0,0,0,499,7462,100,20,0,13,7591
POA2766,69,10,3,0,0,87,13,3,0,0,0,10,13,0,0,0,0,12,17,7,0,0,0,27,37,4,0,0,0,45,141,17,7,0,0,166,192,58,0,0,0,250,395,156,3,0,0,564,270,60,0,0,0,333,173,31,0,0,0,210,70,18,0,0,0,93,113,34,0,0,0,151,1513,405,21,6,4,1949
POA2767,122,3,0,0,0,128,30,0,0,0,0,30,32,5,0,0,0,33,35,7,0,0,0,36,66,5,0,0,0,74,206,19,0,0,0,226,243,40,0,0,0,281,573,96,0,0,0,665,459,63,0,0,3,515,390,20,0,0,0,412,176,16,0,0,0,189,199,21,0,0,0,220,2522,284,5,0,3,2805
POA2768,190,15,0,0,0,197,40,0,0,0,0,45,42,3,0,0,0,42,52,5,0,0,0,55,93,5,0,0,0,98,228,15,0,0,0,240,277,24,0,0,0,303,629,79,0,0,0,710,596,71,0,0,0,669,992,81,0,0,0,1074,619,23,0,0,0,645,316,26,0,0,0,339,4070,350,0,0,3,4421
POA2769,77,8,0,0,0,88,7,3,0,0,0,9,7,0,0,0,0,11,9,8,0,0,0,11,21,7,0,0,0,26,82,14,0,0,0,93,118,16,0,0,0,131,289,45,0,0,0,336,403,51,0,3,0,462,819,76,0,9,0,905,508,47,0,0,0,550,171,15,0,0,0,183,2504,285,0,14,0,2810
POA2770,210,16,11,0,0,237,76,9,10,0,0,92,61,0,0,0,0,64,127,8,5,0,0,151,173,28,15,0,0,215,556,79,66,0,0,700,745,140,61,0,0,955,1060,170,58,0,0,1295,471,51,9,0,0,526,379,21,6,0,0,407,166,16,0,0,0,186,284,36,17,0,0,334,4314,574,266,4,4,5153
POA2773,39,0,0,0,0,39,15,0,0,0,0,9,5,0,0,0,0,5,16,4,0,0,0,19,22,0,0,0,0,22,63,0,0,0,0,68,90,0,0,0,0,90,109,0,0,0,0,112,119,0,0,0,0,124,150,0,0,0,0,158,122,0,0,0,0,127,42,0,0,0,0,45,803,8,9,0,0,822
POA2774,76,3,0,0,0,78,32,0,0,0,0,32,25,0,0,0,0,25,32,0,0,0,0,32,43,0,0,0,0,43,146,7,0,0,0,152,247,3,0,0,0,247,488,3,0,0,0,492,404,5,0,0,0,411,307,0,0,0,0,311,124,0,0,0,0,124,80,3,0,0,0,82,2004,28,5,0,0,2031
POA2775,11,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,4,13,0,0,0,0,13,12,0,0,0,0,12,31,0,0,0,0,31,35,0,0,0,0,37,42,0,0,0,0,44,22,0,0,0,0,22,20,0,0,0,0,20,15,0,0,0,0,15,23,0,0,0,0,21,240,0,0,0,0,241
POA2776,19,0,0,0,0,20,11,0,0,0,0,11,11,0,0,0,0,11,16,0,0,0,0,16,24,0,0,0,0,24,90,0,0,0,0,90,99,0,0,0,0,99,165,3,0,0,0,166,121,0,0,0,0,128,86,0,0,0,0,84,43,0,0,0,0,43,18,0,0,0,0,18,709,3,0,0,0,715
