SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
12504149105,3,0,3,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,3,6,10,4,0,3,6,0,8,4,4,9,6,6,5,5,0,5,16,6,22,20,0,15,8,3,9,6,0,6,15,5,22,0,4,5,0,0,0,103,36,140
12504149110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12504149111,0,4,0,0,0,0,0,0,0,0,9,9,0,4,8,3,5,9,0,4,3,3,9,18,3,5,10,9,9,14,20,12,24,3,3,5,20,9,28,6,4,12,12,5,14,7,0,7,9,5,13,4,0,4,0,0,0,109,71,178
12504149112,0,0,3,0,0,0,0,0,0,0,3,7,0,3,7,0,0,3,0,3,4,0,0,5,3,4,7,3,3,7,3,0,9,5,3,9,14,5,19,21,5,19,6,0,6,0,0,0,12,3,13,7,0,7,4,0,4,82,48,129
12504149113,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,3,3,0,5,8,6,8,7,5,7,10,8,8,15,6,5,10,3,3,8,8,10,16,9,3,14,8,0,9,0,0,6,3,0,9,4,0,8,0,0,4,77,57,128
12504149114,0,0,0,0,0,0,0,0,0,0,0,4,7,4,4,0,0,4,9,10,11,9,3,8,6,5,11,14,0,18,8,9,9,19,5,21,21,16,34,15,3,19,19,5,16,18,0,21,46,6,49,18,0,19,0,0,0,206,63,268
12504149115,0,0,0,0,0,0,0,0,0,0,6,6,0,7,7,7,5,13,4,8,8,10,0,12,3,14,17,8,4,18,13,4,21,6,8,13,34,3,36,12,3,17,10,4,12,12,6,7,11,8,24,4,3,5,0,0,0,140,82,218
12504149117,4,0,4,0,0,0,0,3,3,0,4,4,0,8,8,0,12,13,5,10,10,0,4,3,3,8,19,4,5,17,14,11,21,6,5,10,19,12,28,16,5,17,8,0,14,4,0,6,10,0,14,4,0,9,3,5,4,97,91,187
12504149118,0,0,0,0,3,3,0,0,0,0,4,4,0,4,0,5,6,11,5,0,5,0,6,7,3,8,16,15,11,22,8,7,15,6,13,18,21,11,24,14,0,14,5,5,3,6,0,8,11,0,8,4,3,7,0,3,3,98,80,177
12504149119,4,0,4,0,0,0,0,0,0,0,0,0,0,5,7,0,0,5,0,3,0,6,7,8,3,0,8,9,4,13,7,5,7,3,0,5,20,5,23,21,0,21,13,0,15,5,0,5,38,0,38,3,0,3,0,0,0,124,39,159
12504149120,4,6,7,0,7,7,0,13,13,0,17,15,0,46,46,0,42,42,19,15,33,0,12,21,9,11,16,12,5,14,0,7,8,8,0,8,6,0,8,12,0,12,12,3,15,3,0,3,17,4,21,3,0,3,0,15,14,116,187,305
12504149121,5,0,5,0,0,5,0,0,0,0,0,0,0,3,6,0,8,8,4,0,7,6,0,5,6,0,8,4,0,3,6,3,12,7,0,7,15,0,13,15,0,15,12,4,15,7,0,7,22,0,21,3,0,3,0,0,0,115,28,141
12504149122,0,0,3,4,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,4,0,0,3,3,4,9,4,0,4,0,0,0,9,4,13,6,4,9,8,4,10,8,0,9,31,0,32,5,5,6,0,0,0,94,25,121
12504149123,4,0,3,0,0,0,0,0,4,0,3,3,3,9,5,3,3,6,4,0,3,0,0,7,18,9,21,19,3,21,10,4,13,10,5,12,28,16,44,26,0,30,34,3,36,24,0,24,31,0,37,9,0,9,0,0,0,221,61,285
12504149124,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,0,3,5,3,8,6,5,0,7,8,0,8,4,3,6,3,0,4,3,0,3,8,0,13,13,0,14,13,0,13,4,0,4,27,0,27,3,0,3,0,0,0,101,20,126
12504149125,5,0,8,0,0,0,0,4,4,0,4,4,4,14,17,0,10,9,7,3,7,9,11,14,10,0,7,6,0,6,4,7,14,0,4,10,18,4,17,5,0,5,10,0,10,4,0,4,17,0,17,7,0,7,0,0,3,110,60,174
12504149126,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,0,0,0,5,3,10,9,0,15,4,4,9,7,6,4,9,3,13,21,5,20,20,0,20,18,0,18,6,0,6,30,0,33,12,0,8,0,0,0,150,29,180
12504149127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12504149130,5,0,0,0,0,0,0,0,0,0,4,4,3,8,6,4,7,10,3,0,8,8,3,7,8,0,12,3,7,10,6,3,12,4,5,5,12,3,11,10,0,10,16,0,14,4,0,8,34,0,29,7,0,7,0,0,0,112,40,158
12504149133,0,4,7,0,0,0,0,0,7,0,7,7,5,13,14,4,7,10,8,0,10,5,0,7,8,4,10,14,5,16,9,4,14,11,0,7,12,3,11,19,0,19,13,6,17,16,0,16,39,0,45,4,0,4,0,0,5,152,56,208
12504149134,0,0,0,0,0,0,0,4,4,0,0,0,3,5,3,0,0,4,5,5,8,0,0,3,0,0,0,6,0,6,0,0,0,3,3,10,9,5,13,6,0,6,8,0,8,8,0,8,25,0,25,7,0,7,0,0,0,85,26,109
12504149136,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,10,10,9,3,16,4,9,6,15,11,26,8,7,21,13,7,21,3,3,9,22,6,30,16,0,17,11,4,14,0,0,3,7,0,4,6,0,6,0,3,3,111,77,183
12504149137,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,4,3,0,5,3,8,16,3,8,11,10,13,18,9,9,12,9,0,12,28,5,35,11,0,16,8,0,10,4,0,4,7,0,7,7,0,0,0,0,3,95,55,153
12504149138,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,4,4,5,9,3,10,11,12,15,24,11,9,18,17,9,29,15,9,20,23,14,39,22,0,19,20,0,20,9,0,9,14,3,23,3,0,3,0,0,0,158,82,241
12504149139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,8,3,0,5,0,0,0,3,0,3,0,0,0,0,0,0,21,0,27
12504149140,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,9,3,0,8,5,0,5,4,0,4,0,0,3,6,0,6,0,0,0,3,0,3,6,0,9,5,0,5,15,0,14,5,0,7,0,0,0,59,20,75
12504149143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,11,0,3,0,6,6,10,14,4,13,3,4,7,4,0,7,15,0,17,14,0,14,6,3,12,3,0,3,16,0,16,0,0,0,0,0,3,92,31,122
12504149144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12504149145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,0,6,0,0,4,3,3,3,6,0,6,0,0,0,0,0,0,6,0,6,4,0,4,0,0,0,0,0,0,25,10,37
12504149146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12504149149,0,3,5,0,0,0,0,0,3,0,0,0,0,6,5,0,3,3,0,3,0,3,0,3,4,4,10,3,8,7,3,3,9,3,5,9,7,3,11,7,0,8,3,4,7,3,0,6,12,0,12,0,7,8,0,0,0,58,54,111
12504149151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,0,3,5,0,9,3,0,4,0,0,3,11,0,11,8,0,8,13,0,13,8,0,8,23,0,23,7,0,7,0,0,0,86,7,95
12504149152,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,4,8,0,4,6,4,8,9,6,0,6,5,0,9,5,0,8,21,9,21,15,0,15,9,0,7,13,0,13,26,3,28,4,3,8,0,0,0,122,37,156
12504149153,5,5,7,0,0,0,0,0,0,0,0,0,0,6,3,0,4,3,6,3,9,3,8,12,7,13,20,6,10,15,15,10,27,8,13,22,21,17,32,23,0,28,16,4,17,11,0,9,17,3,20,7,5,10,0,0,0,150,95,248
12504149154,0,3,3,0,0,4,0,3,3,4,12,16,0,13,15,3,5,8,11,6,13,7,0,10,7,0,10,10,0,10,4,0,7,6,4,8,11,0,16,5,0,5,4,0,9,8,0,8,15,0,18,5,5,9,4,0,3,100,64,163
12504149155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,6,0,6,3,3,5,10,3,8,10,4,13,19,6,23,10,9,10,23,10,35,14,3,15,18,4,25,6,3,12,21,0,22,5,0,5,0,0,0,136,46,187
12504149156,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,3,6,3,0,5,8,0,8,12,6,15,16,6,13,10,6,17,45,12,54,34,0,36,60,6,62,33,3,37,75,7,84,14,3,18,3,0,3,318,54,376
12504149157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,0,0,0,4,3,8,9,4,14,9,7,16,4,5,9,32,13,39,18,3,21,7,6,10,3,0,7,10,4,16,4,3,4,0,0,0,103,53,156
12504149158,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,9,9,3,0,3,0,0,5,0,0,3,3,3,4,0,0,0,0,0,0,3,0,7,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,32,27,62
12504149159,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,5,4,0,7,8,3,9,4,12,12,3,7,11,0,8,8,0,13,12,9,9,24,15,0,15,7,6,9,7,0,7,24,0,29,0,0,0,0,0,0,95,72,166
12504149160,3,0,6,0,0,0,0,0,0,4,0,0,6,8,4,0,0,0,9,4,10,10,9,17,8,12,15,14,14,26,7,3,17,18,11,25,32,12,43,29,7,32,19,4,24,11,3,14,16,5,18,8,5,13,0,3,4,199,85,279
12504149161,0,3,5,0,0,0,0,0,0,0,3,3,0,0,0,6,0,5,0,3,8,0,9,7,6,8,18,18,10,24,10,5,17,13,3,16,38,5,46,27,3,31,14,4,15,8,0,8,19,6,22,5,0,8,0,0,0,167,59,224
12504149162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,9,6,3,0,4,8,7,14,8,9,18,8,8,12,15,3,21,14,0,11,11,0,11,3,0,7,12,5,12,6,0,6,0,0,3,93,37,128
12504149163,0,4,8,0,0,0,0,3,3,0,14,14,0,10,14,0,3,7,8,6,12,4,8,11,0,7,9,6,7,10,6,5,12,4,4,5,23,4,26,13,0,13,20,0,19,5,0,5,25,0,22,3,6,6,0,4,4,122,83,207
12504149164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,3,4,4,4,0,5,3,9,12,6,7,14,8,0,7,34,9,38,18,3,24,30,0,30,15,0,15,36,11,43,7,0,9,0,0,0,173,40,209
12504149301,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,0,0,0,8,3,7,4,0,4,4,4,9,11,0,11,7,8,13,4,0,4,14,0,14,17,0,17,14,0,17,3,0,3,4,0,3,99,20,118
12504149302,0,8,8,0,0,0,5,0,5,0,3,3,3,3,5,0,10,3,8,6,10,0,4,3,15,3,17,9,0,9,8,0,3,14,3,14,15,4,24,20,0,20,10,0,10,14,0,14,26,0,26,7,0,7,0,0,3,140,32,173
12504149303,3,3,7,0,0,0,4,0,4,6,9,13,4,7,14,11,0,14,16,0,16,9,4,9,11,0,14,9,3,12,3,0,3,8,0,8,10,0,10,6,0,6,6,0,6,3,0,3,11,0,11,10,0,10,0,0,0,119,37,155
12504149304,7,0,7,0,0,0,0,4,4,0,5,8,5,16,23,5,5,5,7,5,9,6,0,11,5,7,9,3,3,11,7,3,11,0,0,0,11,0,11,14,0,14,9,0,9,3,0,3,7,0,7,17,0,17,0,0,0,106,49,157
12504149305,0,0,4,0,0,0,0,0,0,0,3,3,0,8,7,3,4,3,0,3,3,13,0,10,5,0,8,11,0,8,6,7,11,8,3,10,22,3,21,16,0,17,17,0,17,6,0,6,17,0,21,5,0,14,0,0,0,133,35,168
12504149306,0,0,0,3,0,3,0,0,4,0,0,0,0,12,15,0,3,8,9,3,8,4,3,9,4,7,12,8,0,8,5,0,7,3,0,3,16,0,18,9,0,9,15,0,16,13,0,13,28,0,28,4,0,3,0,0,0,135,33,169
12504149307,0,3,4,0,0,0,0,0,0,0,0,0,0,3,6,3,4,4,10,5,14,3,4,0,9,5,12,10,5,12,4,0,4,4,0,4,18,6,18,17,0,20,19,0,19,17,0,20,32,0,33,3,0,3,0,0,0,153,40,193
12504149308,0,12,12,0,4,8,0,12,12,0,26,26,5,62,67,0,39,43,29,20,50,22,16,37,18,6,32,19,4,22,3,9,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,14,15,106,232,340
12504149309,0,0,4,0,0,0,3,0,3,0,5,5,0,6,6,4,3,4,10,0,8,8,4,5,11,5,10,4,3,12,7,0,7,6,0,5,10,0,15,18,0,18,9,0,9,13,0,13,31,0,30,10,0,10,0,0,0,137,31,163
12504149310,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,4,5,0,5,7,5,8,6,0,9,4,3,10,6,0,6,3,0,3,15,4,19,5,0,5,11,0,10,3,0,6,24,0,20,5,0,6,0,0,5,99,26,124
12504149311,0,0,0,0,0,3,0,0,0,0,3,3,5,11,21,0,14,14,6,4,11,0,0,3,0,0,0,7,3,9,7,0,3,3,0,3,9,0,9,9,0,9,8,6,4,3,0,3,18,3,23,3,0,6,0,0,4,71,50,127
12504149312,0,0,5,0,0,0,4,0,6,0,5,5,0,8,8,0,6,0,9,4,10,5,6,9,5,3,4,9,3,12,7,4,11,8,5,14,21,12,26,22,0,22,15,0,17,22,0,21,30,4,34,10,3,8,3,5,4,159,59,219
12504149313,5,0,4,0,0,0,0,0,5,0,8,8,4,15,14,0,6,6,3,3,6,12,6,14,4,0,12,11,0,7,10,0,9,4,0,9,13,0,11,14,0,14,12,0,12,10,0,11,22,0,22,6,0,7,0,0,3,122,53,174
12504149314,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,0,5,3,4,0,11,0,0,4,3,0,7,4,0,3,3,3,3,4,0,11,13,0,16,16,0,16,17,0,19,10,0,10,14,0,14,7,0,7,0,0,0,99,20,127
12504149315,0,0,3,0,0,0,0,0,3,0,0,3,0,4,4,0,3,8,5,3,9,3,0,8,5,3,11,6,5,10,11,3,11,16,0,16,31,4,33,21,0,23,14,5,15,13,0,17,30,0,30,4,0,3,3,0,3,171,37,214
12504149316,0,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,3,8,0,10,7,0,7,5,0,8,15,0,12,0,0,0,20,5,21,14,0,16,12,0,12,15,0,15,18,0,17,7,0,7,0,0,0,114,23,138
12504149317,0,4,3,3,0,3,0,0,0,0,3,0,5,3,6,0,0,0,0,0,4,6,3,10,16,0,13,5,3,11,6,0,6,9,0,15,16,0,19,11,0,11,10,0,10,4,0,4,26,0,26,3,0,3,3,0,3,132,25,156
12504149318,0,3,3,0,0,0,0,0,0,0,3,3,0,7,9,0,3,5,4,0,3,5,0,4,6,3,7,3,6,14,0,9,8,3,3,7,14,12,26,11,0,11,15,0,12,3,0,3,7,0,5,0,0,6,0,0,0,72,58,127
12504149319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
12504149320,0,7,7,0,0,0,0,0,0,0,0,0,0,6,6,4,0,4,7,0,7,6,6,15,7,0,15,4,0,12,4,6,7,5,3,14,13,0,13,18,0,16,19,0,19,7,0,12,38,0,38,5,0,5,0,3,3,144,37,184
12504149321,0,0,0,0,0,0,0,0,0,0,0,5,0,3,7,3,4,3,0,0,0,3,0,3,4,4,6,10,0,12,9,6,16,9,0,9,19,0,17,11,0,9,12,0,12,6,0,10,18,0,19,9,0,9,0,0,0,109,18,130
12504149322,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,5,4,0,0,0,3,3,3,0,0,0,3,0,4,3,0,3,4,4,10,7,0,13,11,0,11,16,0,13,13,0,13,24,0,26,10,0,10,0,0,3,104,27,135
12504149323,0,0,3,0,0,0,0,0,0,0,0,0,7,3,9,0,0,5,6,3,7,0,0,4,11,3,10,7,3,15,5,0,7,12,0,10,17,3,21,8,0,10,13,0,13,4,0,4,26,0,23,7,0,5,0,0,0,123,29,154
12504149324,5,0,6,0,0,0,0,5,5,0,9,9,7,7,8,0,15,15,3,3,13,9,5,12,8,3,10,8,4,9,5,0,9,6,0,10,23,0,25,14,0,14,10,0,10,8,0,8,34,5,40,3,0,3,0,7,7,145,64,214
12504149325,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,3,5,0,6,0,0,0,4,3,11,10,0,9,6,0,12,7,4,8,10,8,17,9,5,16,13,0,13,0,0,0,26,0,32,7,0,13,0,0,0,119,32,147
12504149326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,5,6,0,6,3,0,8,11,0,11,5,0,5,0,0,0,13,0,13,40,0,40,0,0,0,0,0,4,90,5,95
12504149327,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,7,0,5,0,0,6,7,3,9,6,0,6,7,0,7,8,0,8,15,0,16,6,0,6,0,0,0,62,13,72
12504149328,0,0,3,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,4,0,4,3,5,12,10,0,9,3,0,10,0,3,3,10,4,10,11,0,11,7,0,7,8,0,8,20,0,20,5,0,5,0,0,0,84,19,102
12504149329,5,0,5,0,0,0,0,0,3,0,0,0,0,5,5,0,0,5,10,3,11,5,0,5,4,3,4,8,3,11,7,3,14,7,0,7,10,0,15,14,0,17,5,0,5,8,0,8,32,0,32,5,0,5,4,0,8,115,26,138
12504149330,0,4,0,0,0,0,0,0,0,0,6,6,0,7,7,0,4,4,7,0,7,3,3,5,4,0,0,4,0,9,0,5,4,5,0,11,10,3,9,16,0,16,0,0,0,6,0,6,19,0,19,5,0,5,4,0,4,94,23,117
12504149331,4,0,8,0,0,0,0,0,0,0,0,0,0,5,5,5,7,7,5,3,13,9,6,11,13,6,19,15,5,23,8,4,12,18,0,19,30,7,39,19,4,22,30,3,29,20,0,17,31,7,38,7,0,9,5,0,4,200,50,258
12504149332,0,0,0,0,0,0,0,0,0,0,5,5,4,0,3,0,0,0,12,0,13,0,4,8,4,0,7,9,4,9,3,0,9,11,0,10,13,5,13,23,4,20,10,0,21,16,0,16,34,4,41,3,0,3,0,0,0,146,33,178
12504149333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,3,0,3,8,0,8,5,0,8,4,0,9,5,0,5,3,0,5,14,9,21,12,0,11,0,0,0,10,0,13,24,0,30,9,0,9,3,0,3,105,18,126
12504149334,0,6,3,3,3,4,0,0,0,0,0,4,8,6,13,0,9,13,4,0,5,9,0,5,9,3,8,3,0,3,6,0,8,10,4,6,15,0,17,9,0,9,13,0,13,14,0,14,29,0,31,9,0,10,0,5,7,133,45,178
12504149335,4,0,3,0,6,5,3,0,4,0,4,4,7,5,7,0,3,5,3,5,7,6,0,11,11,3,9,13,4,20,6,0,4,4,7,11,20,4,21,11,0,15,18,0,17,12,0,12,36,0,31,9,0,11,4,3,0,167,39,213
12504149336,0,7,7,0,0,0,0,3,3,0,8,11,0,18,18,0,3,3,3,3,8,7,10,15,3,4,7,8,7,15,9,5,12,8,0,8,10,3,16,16,5,19,3,0,3,7,0,7,22,3,27,7,0,7,0,0,0,126,73,198
12504149337,0,3,0,0,0,0,0,4,4,0,4,7,0,7,7,0,0,0,4,4,8,7,0,11,7,0,12,12,0,12,10,0,10,3,0,3,17,0,17,16,0,16,18,0,14,11,0,11,17,0,23,9,0,9,3,0,3,119,28,147
12504149338,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7,3,0,4,9,0,7,3,0,5,3,0,10,6,0,5,8,0,8,10,3,12,10,0,10,16,0,16,14,0,14,14,0,13,23,0,23,7,0,7,0,0,0,127,25,153
12504149339,0,0,5,0,0,0,3,0,3,0,4,5,0,4,5,3,0,5,0,0,3,0,7,8,9,14,17,9,0,16,10,0,8,8,0,12,16,5,21,11,0,9,20,0,19,8,0,8,14,0,14,8,0,7,0,0,0,129,40,168
12504149340,0,8,6,0,0,0,0,0,0,0,3,3,4,10,13,7,0,7,10,6,10,0,7,9,8,5,11,20,3,24,3,6,18,13,0,11,36,10,43,21,0,21,17,0,20,8,0,8,18,8,25,5,0,4,0,6,6,170,70,238
12504149341,4,0,5,0,0,0,0,0,0,0,3,3,0,0,3,0,3,4,6,6,15,3,0,3,3,4,8,3,0,8,12,0,13,5,5,10,23,0,23,18,0,21,14,0,14,10,0,10,25,0,27,0,0,0,0,0,0,145,18,170
12504149342,3,5,7,0,0,0,0,0,3,0,0,0,0,6,8,0,6,5,11,4,12,14,6,17,11,0,14,15,4,14,4,0,4,7,4,10,23,7,27,14,0,14,18,0,13,8,0,8,30,0,31,5,0,5,0,0,0,164,38,198
12504149343,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,5,3,3,0,4,8,6,12,3,0,3,4,6,7,13,0,12,9,0,9,9,0,9,3,0,3,8,0,8,0,0,0,0,0,0,63,17,82
12504149344,4,4,3,4,0,4,0,0,0,4,0,4,0,7,6,3,0,8,3,3,6,5,7,4,3,8,9,11,3,10,11,7,13,13,0,18,19,4,22,18,0,20,27,3,29,15,0,15,43,4,50,4,0,4,3,0,3,194,47,237
12504149345,0,0,0,5,0,6,0,3,4,0,3,5,7,9,13,5,6,11,7,4,14,8,5,12,12,17,27,14,13,26,15,5,19,13,6,15,24,6,34,19,0,20,15,0,19,12,0,12,28,0,30,0,0,0,0,0,0,201,80,280
12504149346,4,0,6,0,0,0,0,0,0,0,0,0,0,3,8,0,0,4,6,6,12,0,3,0,11,3,15,9,0,9,6,0,6,7,0,7,14,0,19,15,0,15,18,0,18,11,0,11,8,0,10,7,0,7,0,0,0,112,22,134
12504149347,0,4,5,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,5,0,0,8,3,4,8,4,0,7,4,0,9,3,0,8,21,0,23,10,0,10,8,0,12,10,0,10,29,0,29,9,0,9,0,0,0,117,25,149
12504149401,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,3,4,10,0,3,3,4,3,7,11,3,14,9,3,9,3,0,4,14,4,16,13,0,13,8,0,8,4,0,4,27,0,27,7,0,7,0,0,0,122,24,145
12504149402,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,4,0,5,3,0,3,0,0,0,0,0,0,7,0,6,3,5,5,7,5,12,9,0,9,9,0,16,9,0,9,19,0,19,6,0,6,0,0,0,76,20,97
12504149403,5,4,5,3,0,3,0,0,0,0,0,4,0,9,13,0,0,0,9,0,6,5,3,13,13,3,14,7,0,11,6,6,10,12,3,17,26,5,27,14,0,14,12,0,11,14,0,14,30,0,30,8,0,13,0,0,4,159,45,207
12504149404,3,0,3,0,0,0,3,0,4,0,0,3,6,12,10,4,0,7,9,0,9,11,0,10,10,0,10,9,0,9,6,0,6,8,0,8,13,0,13,9,0,9,16,0,20,10,0,10,32,0,31,9,0,9,0,0,0,149,15,164
12504149405,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,4,5,0,5,7,6,10,4,3,11,6,3,6,5,0,6,3,0,3,14,0,18,13,0,13,10,0,14,9,0,9,43,0,42,5,0,9,0,0,3,132,26,157
12504149406,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,7,3,0,5,6,0,6,0,0,0,8,0,8,7,0,7,3,0,3,8,0,8,6,0,6,21,0,21,5,0,5,0,0,0,85,8,98
12504149407,3,0,3,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,3,3,6,0,0,6,3,4,4,6,0,6,5,0,5,6,0,7,10,0,10,6,0,6,20,0,20,9,0,12,41,0,41,3,0,3,0,0,0,123,18,139
12504149408,0,0,9,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,5,3,4,7,0,3,9,10,5,18,5,7,12,7,0,7,39,10,46,16,4,16,20,0,17,16,0,16,68,4,65,8,0,8,4,0,5,207,46,256
12504149409,0,0,3,0,0,0,0,4,5,0,0,0,0,4,3,0,3,3,3,0,3,4,0,7,6,4,10,7,0,7,4,0,4,9,0,9,14,6,15,18,0,18,17,0,17,6,0,6,31,0,34,4,0,4,0,0,0,127,20,142
12504149410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,4,3,8,0,0,6,5,3,8,8,0,8,4,0,4,14,0,15,18,0,18,8,0,8,9,0,9,32,0,36,4,0,4,3,4,9,116,17,138
12504149411,0,3,3,0,0,0,0,0,0,0,0,0,5,6,9,0,3,8,10,0,9,3,0,6,3,0,5,4,0,9,6,3,8,8,0,7,15,0,15,5,0,9,15,0,15,12,0,12,38,0,38,4,0,4,3,0,3,130,22,155
12504149412,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,9,0,0,0,8,0,4,0,0,4,0,4,8,6,0,10,11,0,19,14,0,14,13,0,13,8,0,8,26,0,26,9,0,9,0,0,0,95,17,113
