SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
10304107921,59,52,39,22,39,47,40,26,22,334
10304107922,77,44,46,65,57,79,49,21,3,452
10304107923,33,20,14,28,28,21,21,6,3,181
10304107924,119,70,45,62,98,66,67,30,4,557
10304107925,134,71,46,83,76,93,78,31,0,616
10304107926,30,34,11,22,26,27,25,14,0,182
10304107927,83,46,31,38,72,70,30,24,8,403
10304107928,91,53,26,52,79,60,40,11,5,421
10304107929,109,49,47,52,78,85,46,45,4,501
10304107930,93,60,36,47,74,68,66,20,8,476
10304107931,36,29,14,19,34,31,14,9,3,180
10304107932,73,33,21,39,39,33,50,25,8,320
10304107933,53,6,7,32,13,19,18,6,7,150
10304107934,100,27,34,50,26,49,42,23,3,342
10304107935,64,41,25,32,41,60,31,12,4,300
10304107936,94,32,27,42,71,64,34,30,3,401
10401108001,69,26,29,32,46,42,89,97,28,453
10401108002,12,3,4,5,9,7,8,9,0,58
10401108003,78,54,46,56,51,34,61,63,52,508
10401108004,0,0,0,0,0,10,8,0,0,20
10401108005,41,16,28,21,28,32,33,27,20,248
10401108006,75,34,44,42,35,42,40,38,11,358
10401108007,130,75,75,53,54,60,50,30,17,547
10401108008,100,41,46,48,46,28,31,16,3,364
10401108009,81,49,42,42,36,49,32,28,3,368
10401108010,93,64,63,53,47,62,45,33,20,482
10401108011,74,57,52,27,44,42,41,33,21,387
10401108012,106,62,53,66,61,77,67,49,12,556
10401108013,29,20,12,16,16,23,19,14,4,155
10401108014,85,38,51,35,38,38,36,25,13,352
10401108015,118,57,55,65,79,68,83,61,8,587
10401108016,59,45,40,45,34,56,27,21,6,338
10401108017,120,63,67,68,55,67,46,36,12,536
10401108018,38,29,23,38,38,54,57,68,43,395
10401108019,120,48,49,57,56,53,67,38,12,491
10401108020,63,22,47,41,37,55,67,38,20,398
10401108021,49,42,38,39,41,37,37,15,9,306
10401108022,54,20,41,25,45,43,23,11,11,280
10401108023,78,49,54,37,43,37,46,58,30,427
10401108024,29,33,34,22,37,41,44,25,14,297
10401108025,96,39,61,46,51,72,95,55,16,533
10401108026,0,0,0,0,0,0,0,0,0,0
10401108027,75,40,38,54,68,41,42,34,10,403
10401108028,52,38,46,28,35,55,46,21,9,335
10401108029,100,61,56,55,57,66,42,15,3,456
10401108030,75,60,28,39,55,69,45,28,8,398
10401108031,59,63,44,38,48,67,83,46,27,479
10401108032,36,16,31,25,37,43,50,29,19,285
10401108033,103,38,56,45,50,63,91,52,12,509
10401108034,68,34,43,25,37,52,49,15,18,346
10401108036,34,21,12,17,28,23,23,16,9,176
10401108037,81,68,47,55,50,42,34,12,10,406
10401108038,52,28,54,28,38,43,30,7,3,286
10401108039,100,78,58,63,45,56,52,11,0,467
10401108040,139,74,54,94,87,68,61,40,13,625
10401108041,66,37,49,34,48,57,58,72,115,532
10401108042,76,35,53,28,29,50,38,30,22,359
10401108043,113,61,61,60,47,62,51,53,14,526
10401108044,109,77,78,67,47,64,47,26,6,523
10401108046,64,31,31,21,31,37,47,25,26,316
10401108047,44,37,34,29,32,38,29,12,0,255
10401108048,79,56,45,34,55,51,43,20,7,396
10401108049,39,29,23,26,27,31,32,17,9,231
10401108050,57,40,59,41,29,52,52,36,15,380
10401108051,0,0,0,0,0,0,0,0,0,0
10401108052,81,42,37,34,40,48,28,11,3,324
10401108053,44,15,25,17,24,42,26,22,6,221
10401108055,63,38,25,48,36,40,46,28,11,330
10401108056,27,19,14,14,24,14,20,9,0,130
10401108057,18,14,7,13,18,21,18,9,5,128
10401108101,34,25,18,21,30,54,56,16,0,253
10401108102,65,30,35,41,46,62,75,40,28,418
10401108103,28,15,17,17,24,61,28,13,3,216
10401108104,7,15,6,12,23,32,35,3,0,130
10401108105,58,32,21,33,48,80,49,24,8,364
10401108106,25,23,9,29,39,86,47,17,0,268
10401108107,30,14,11,20,27,57,39,13,3,215
10401108108,119,58,59,58,86,70,50,20,5,519
10401108109,52,41,35,37,76,50,48,17,3,359
10401108110,44,25,18,28,42,57,45,15,4,279
10401108111,0,0,0,0,0,0,0,0,0,0
10401108113,65,37,38,34,58,76,64,26,0,393
10401108114,128,55,70,54,77,66,81,31,11,562
10401108115,34,22,22,28,37,43,44,19,5,252
10401108116,44,37,10,18,43,41,28,22,4,239
10401108117,62,43,29,33,46,62,53,14,8,354
10401108118,43,27,16,25,40,47,34,21,9,265
10401108119,41,14,24,8,18,20,24,11,3,161
10401108120,49,25,28,26,39,80,88,48,12,393
10401108121,79,42,46,45,49,69,105,82,14,533
10401108122,32,25,17,21,36,49,38,10,4,240
10401108123,34,33,26,25,47,73,41,21,0,298
10401108124,63,47,31,36,53,69,58,25,5,381
10401108125,27,23,15,13,31,46,31,18,0,213
10401108126,49,23,24,24,27,43,25,11,6,224
10401108127,30,12,22,13,34,39,33,9,5,198
10401108128,69,19,31,32,54,60,62,9,0,346
10401108129,50,31,23,38,64,101,75,14,9,394
10401108130,30,21,14,20,32,77,85,43,4,335
10401108131,57,38,39,20,65,84,61,36,12,406
10401108132,24,25,20,16,39,69,57,21,7,276
10401108133,53,26,16,31,45,41,62,27,3,311
10401108134,92,46,39,38,80,114,91,31,11,547
10401108135,139,55,59,58,63,67,64,42,15,553
10401108136,79,37,46,45,73,115,65,20,7,494
10401108137,37,27,26,25,30,50,42,13,0,260
10401108138,35,25,22,26,36,40,45,14,0,247
10401108139,60,33,33,32,40,50,60,18,8,334
10401108140,37,157,454,328,185,108,38,10,4,1327
10401108141,34,29,23,22,38,34,29,10,3,229
10401108143,87,43,26,50,45,34,41,36,7,374
10401108144,55,34,24,48,67,88,60,19,3,390
10401108145,36,17,27,31,51,65,57,28,4,313
10401108146,54,47,40,38,57,69,62,28,0,386
10401108147,30,23,23,23,46,83,102,46,8,384
10401108148,16,3,4,7,14,30,30,17,0,115
10401108149,26,16,9,23,13,32,52,11,4,187
10401108150,42,17,18,22,25,51,41,16,10,233
10401108151,5,4,0,3,3,8,0,0,0,24
10401108152,54,39,19,35,54,61,39,32,3,341
10401108153,40,20,23,17,35,59,54,23,5,280
10401108154,10,5,5,10,10,24,12,6,0,76
10401108201,5,6,4,4,0,5,5,0,0,32
10401108202,22,32,22,17,32,23,51,48,12,270
10401108203,106,54,63,78,78,85,79,82,23,650
10401108205,27,31,19,20,26,59,68,38,13,303
10401108206,14,5,5,5,7,14,10,0,0,64
10401108207,155,88,62,96,129,162,188,61,8,940
10401108208,20,5,16,14,26,31,60,9,8,192
10401108209,30,12,18,9,34,47,46,28,16,248
10401108210,0,0,0,3,0,10,10,0,5,38
10401108211,74,41,43,43,54,128,125,37,9,548
10401108212,53,31,16,32,50,48,87,51,16,382
10401108213,82,35,36,47,52,70,102,34,5,465
10401108214,89,45,24,52,49,71,83,33,3,437
10401108216,45,30,26,25,39,61,64,60,37,395
10401108217,33,10,18,19,27,33,28,38,11,217
10401108218,41,31,28,27,36,58,46,31,12,298
10401108219,76,28,32,41,51,55,84,41,12,412
10401108220,20,12,20,16,23,34,39,29,6,206
10401108221,39,20,22,37,43,101,122,66,19,474
10401108222,57,16,24,38,39,112,132,68,13,505
10401108223,37,25,17,29,40,54,36,14,4,243
10401108224,64,37,33,36,49,51,41,26,5,346
10401108225,29,29,15,20,38,56,31,30,5,254
10401108226,27,13,16,19,16,47,41,54,18,249
10401108227,60,19,32,55,36,69,109,60,18,446
10401108228,38,28,33,32,30,49,49,24,7,290
10401108229,64,19,31,41,31,43,80,44,10,362
10401108230,76,34,38,50,37,73,58,35,12,419
10401108231,61,48,43,36,35,38,55,15,12,330
10401108232,64,33,25,42,57,85,140,80,16,532
10401108233,102,67,68,60,84,114,86,48,26,650
10401108234,143,65,67,71,76,58,82,68,21,657
10401108235,45,39,7,31,51,53,50,18,12,313
10401108236,0,0,0,0,0,0,0,0,0,0
10401108237,80,43,53,44,47,57,87,53,26,497
10401108238,72,42,37,46,55,72,95,67,16,502
10401108239,47,21,14,32,31,48,52,14,9,257
10401108240,96,39,35,62,68,96,85,39,12,527
10401108241,37,21,16,22,46,95,109,95,24,462
10401108242,39,25,16,10,39,59,79,37,15,326
10401108243,32,30,53,48,46,70,73,36,12,410
10401108244,21,11,9,15,18,59,149,153,41,492
10401108245,67,26,29,55,59,96,68,5,9,419
10401108246,125,57,51,82,75,126,156,128,73,878
10401108247,11,4,8,9,3,16,6,10,0,65
10401108248,0,0,0,3,0,3,12,0,4,23
10401108249,68,36,37,37,55,56,78,79,87,526
10402108301,147,49,48,87,76,70,59,38,11,589
10402108302,37,24,22,24,30,41,31,12,4,217
10402108303,101,60,33,47,82,50,36,25,4,444
10402108304,80,36,26,46,48,26,34,10,3,304
10402108305,85,44,31,43,59,41,61,48,16,426
10402108306,33,32,7,20,15,35,25,17,5,189
10402108307,59,28,21,33,56,46,58,21,12,332
10402108308,74,17,27,39,47,44,38,23,7,330
10402108309,67,38,26,37,54,69,43,17,0,351
10402108310,85,37,36,57,70,77,67,23,3,457
10402108311,47,25,11,26,37,38,49,11,0,237
10402108312,58,28,27,28,32,66,54,13,4,315
10402108313,59,26,20,36,52,48,57,40,34,362
10402108314,62,28,46,39,56,96,74,25,10,431
10402108315,102,32,48,46,46,91,55,24,6,457
10402108316,63,40,26,40,37,53,36,23,7,333
10402108317,67,26,24,39,82,73,56,18,10,390
10402108401,98,61,58,57,54,49,44,28,5,456
10402108402,0,0,0,0,0,0,0,0,0,0
10402108403,81,75,58,81,57,75,57,39,8,523
10402108404,69,49,36,53,48,55,58,43,20,430
10402108405,63,49,29,35,25,34,28,15,4,273
10402108406,44,43,21,23,47,25,24,23,6,257
10402108407,135,64,63,67,83,69,73,55,24,636
10402108408,49,16,27,38,17,26,54,28,9,274
10402108409,88,45,52,46,62,59,68,57,17,496
10402108410,52,36,26,37,43,38,66,34,20,347
10402108411,30,16,4,30,25,23,32,22,7,181
10402108412,42,37,9,38,35,34,26,22,11,245
10402108413,111,66,36,49,57,57,48,41,16,489
10402108414,63,28,39,46,63,71,79,52,21,470
10402108415,63,42,25,28,74,89,101,62,16,506
10402108416,73,36,39,51,35,45,42,34,12,366
10402108417,56,35,32,32,42,53,41,21,4,315
10402108418,61,50,47,42,40,44,38,31,14,365
10402108419,63,39,46,49,38,46,41,25,3,363
10402108420,24,8,14,22,14,33,15,11,3,132
10402108421,76,45,43,55,42,59,53,28,0,403
10402108422,38,33,7,29,27,33,26,18,9,208
10402108423,26,25,9,13,21,33,52,22,3,196
10402108424,47,39,55,39,46,73,37,20,7,358
10402108425,48,27,23,32,39,42,32,27,6,279
10402108426,77,58,54,53,46,77,57,24,14,465
10402108427,119,83,51,87,82,63,55,35,3,588
10402108428,45,36,25,30,27,43,42,50,27,330
10402108429,64,36,39,36,39,44,37,49,11,356
10402108430,129,77,57,66,82,54,53,35,6,553
10402108431,88,60,63,55,68,48,70,28,17,499
10402108432,47,33,38,42,42,49,36,11,3,294
10402108433,106,65,87,90,75,61,78,34,18,624
10402108434,23,46,58,43,55,68,70,54,15,436
10402108435,64,43,79,58,45,49,41,16,5,398
10402108436,96,83,140,85,70,80,66,38,21,678
10402108438,84,54,38,63,62,50,71,23,12,451
10402108439,240,120,159,167,128,104,80,19,12,1020
10402108440,81,74,45,61,45,52,35,28,11,431
10402108441,33,19,25,15,31,29,50,37,75,315
10402108442,37,43,32,23,31,31,45,36,7,282
10402108443,79,68,32,58,70,48,46,44,13,465
10402108444,115,81,79,71,70,64,37,29,12,566
10402108445,40,49,74,29,37,45,49,18,11,353
10402108446,62,33,53,42,40,68,74,48,8,431
10402108501,0,0,0,0,0,0,0,0,0,0
10402108502,62,34,7,40,50,45,92,222,134,682
10402108503,3,0,4,0,0,0,3,0,0,17
10402108504,60,58,41,39,39,29,47,37,12,360
10402108505,89,41,53,46,45,57,49,27,3,396
10402108506,63,37,25,42,50,38,48,23,4,333
10402108507,52,39,41,44,39,41,46,48,30,393
10402108508,63,48,63,46,32,42,37,26,9,374
10402108509,47,23,11,28,36,39,22,15,10,226
10402108510,80,77,113,95,76,79,48,29,41,648
10402108511,37,25,31,19,31,26,27,45,62,296
10402108512,55,28,36,34,49,65,71,95,88,510
10402108513,59,50,42,30,54,30,36,15,4,323
10402108514,73,37,43,40,26,34,34,25,13,332
10402108515,39,25,24,26,28,44,57,36,20,289
10402108516,47,32,33,31,37,51,42,20,10,293
10402108517,76,68,35,54,69,91,66,47,7,513
10402108518,61,49,39,33,55,47,35,27,9,362
10402108519,178,64,86,127,102,68,66,39,20,749
10402108520,47,68,55,44,36,18,29,15,22,344
10402108521,0,0,0,0,0,0,0,0,0,4
10402108522,0,0,0,0,5,5,9,4,0,21
10402108523,49,27,37,32,30,42,40,22,10,298
10402108524,58,43,64,47,27,36,38,26,58,401
10402108525,54,41,59,45,59,68,67,23,4,422
10402108526,13,16,40,14,23,53,39,23,10,237
10402108527,72,70,83,88,79,102,81,54,13,650
10402108528,106,65,95,69,47,59,42,28,13,527
10402108529,118,64,73,85,57,51,60,29,20,563
10402108530,36,26,37,33,23,37,48,35,13,294
10402108531,73,45,67,42,44,57,48,55,18,449
10402108601,74,38,53,42,42,73,55,15,4,389
10402108602,48,18,23,27,38,45,14,12,3,233
10402108603,72,36,31,29,67,58,42,7,3,346
10402108605,45,21,22,29,44,45,29,20,0,268
10402108606,47,25,28,20,35,36,38,14,0,247
10402108607,35,27,24,26,28,46,36,12,4,236
10402108608,78,58,30,52,73,51,30,4,0,388
10402108609,75,37,36,50,80,77,48,20,3,429
10402108610,29,27,12,25,29,24,10,18,0,179
10402108611,59,34,25,40,42,38,49,19,0,312
10402108612,65,24,32,30,40,63,38,15,6,307
10402108613,61,45,23,39,56,49,37,22,3,338
10402108614,19,21,9,20,17,24,29,6,0,152
10402108615,33,14,30,15,24,11,8,0,0,129
10402108701,24,10,10,22,21,52,37,24,4,200
10402108702,33,20,28,31,41,54,36,11,6,258
10402108703,44,36,48,29,56,77,62,9,0,359
10402108704,23,12,12,10,20,41,31,27,6,193
10402108705,41,13,22,15,26,27,43,24,0,213
10402108706,42,13,17,15,21,38,38,18,7,207
10402108707,36,15,12,25,20,33,43,29,17,230
10402108708,19,14,8,15,21,37,36,38,17,199
10402108709,31,26,28,22,44,91,57,41,12,354
10402108710,46,9,31,27,22,54,49,12,3,261
10402108711,50,16,24,26,32,37,37,15,0,238
10402108712,36,14,16,28,27,45,31,10,3,218
10402108713,45,22,21,33,44,55,66,24,9,323
10402108801,0,0,0,0,0,0,0,0,0,0
10402108803,107,45,61,76,54,68,71,38,15,530
10402108804,68,43,49,46,57,73,54,11,0,406
10402108805,28,15,26,16,20,23,34,10,0,175
10402108806,101,44,64,59,58,58,79,31,5,497
10402108807,0,0,0,0,0,0,0,0,0,0
10402108808,66,35,35,52,54,88,48,34,3,410
10402108809,62,23,40,47,47,90,88,31,9,449
10402108810,37,26,31,34,39,44,62,29,7,315
10402108812,83,39,44,63,60,92,88,28,6,507
10402108813,118,51,61,77,73,68,41,18,3,511
10402108814,68,32,38,67,57,52,29,13,3,361
10402108815,86,49,41,53,71,60,79,21,13,476
10402108816,233,69,91,118,101,90,74,42,4,827
10402108817,132,72,24,77,98,69,90,34,3,599
10402108818,130,66,47,83,92,88,57,15,4,583
10402108819,57,36,43,35,51,62,58,23,8,367
10402108821,137,45,27,83,105,77,58,15,8,546
10402108822,142,46,107,78,69,55,41,18,5,559
10402108823,34,9,21,22,26,45,66,31,10,263
10402108824,148,87,64,97,130,117,110,55,9,821
10402108825,0,0,0,0,0,0,0,0,0,0
10402108826,71,29,35,48,53,82,71,35,13,436
10402108827,0,0,0,0,0,0,0,0,0,0
10402108828,159,42,56,115,79,58,73,34,0,621
10402108901,79,35,31,45,44,57,36,9,4,334
10402108902,91,53,69,53,67,92,79,40,20,558
10402108903,49,26,25,39,31,40,31,12,0,247
10402108904,64,57,73,52,54,70,56,31,15,466
10402108905,92,82,44,52,103,88,82,27,10,588
10402108906,59,39,38,23,56,50,38,21,6,319
10402108907,6,16,13,8,30,21,17,23,7,153
10402108908,111,67,82,65,111,89,99,70,21,721
10402108909,11,9,3,5,12,12,39,150,164,408
10402108910,51,34,19,40,32,42,34,31,17,295
10402108911,108,67,70,64,57,80,61,46,13,574
10402108912,96,43,44,57,61,51,53,31,0,442
10402108913,0,0,0,0,0,0,0,0,0,0
10402108914,120,80,63,68,95,46,51,36,13,577
10402108915,66,35,45,40,56,53,74,24,9,388
10402108916,64,35,50,48,34,53,36,15,4,344
10402108917,90,38,43,48,52,44,55,27,10,403
10402108918,48,36,21,35,39,26,24,16,7,250
10402108919,47,38,35,37,39,48,42,35,18,334
10402108920,38,24,16,20,31,28,30,21,5,209
10402108921,87,28,48,35,33,34,38,20,4,331
10402108922,65,25,23,43,46,46,57,24,4,341
10402108923,122,74,71,61,57,88,42,16,6,537
10402108924,74,65,85,45,72,58,36,17,3,468
10402108925,45,40,25,29,24,29,33,18,0,244
10402108926,45,24,32,23,35,38,74,98,65,427
10402108927,0,0,0,0,0,0,0,0,0,4
10402108928,74,18,57,42,46,46,45,21,8,357
10402108929,60,29,37,37,50,60,75,28,9,395
10402108930,63,33,41,46,47,67,55,29,7,396
10402108931,51,37,18,41,43,34,33,16,4,286
10402108932,71,56,43,45,69,76,72,29,9,463
10402108933,92,46,54,53,49,55,58,24,10,441
10402108934,77,52,29,45,74,65,73,23,5,445
10402108935,97,42,57,55,51,55,50,33,8,450
10402108936,0,0,0,4,0,14,21,3,0,47
10402108937,27,20,29,24,25,34,22,12,9,208
10402108938,0,0,0,0,0,0,0,0,0,6
10402108939,58,28,25,41,46,37,44,23,11,320
10402108940,50,22,43,48,41,46,68,24,9,349
10402108941,41,29,40,36,55,48,36,22,7,316
10402108942,0,0,0,0,0,0,5,3,0,4
10402108943,82,44,46,50,48,60,40,22,7,405
10402108944,97,38,41,53,50,50,61,30,14,426
10402108945,67,49,23,41,43,44,53,20,3,369
10402108946,126,57,69,69,96,92,77,45,15,647
10402108947,84,30,21,46,58,48,73,39,12,408
10402108948,89,50,29,53,63,73,77,46,19,503
10402108949,60,46,31,43,53,65,74,35,8,411
10402108950,79,45,39,44,44,91,82,51,8,476
10402108951,219,107,118,122,130,77,56,36,8,880
10402108952,17,7,4,18,17,16,15,3,0,96
10402108953,0,0,0,0,0,0,0,0,0,0
10402108954,65,43,26,32,52,59,47,17,6,343
10402108955,45,41,25,42,50,59,39,17,4,326
10402108956,76,31,44,35,39,30,35,29,6,324
10402109001,42,30,29,29,49,61,56,25,11,336
10402109002,0,0,0,0,0,0,0,0,0,0
10402109003,57,27,27,36,52,58,57,12,4,320
10402109004,28,20,32,23,28,66,47,15,3,262
10402109005,15,20,16,16,23,34,19,5,0,152
10402109006,56,38,47,28,47,60,72,42,17,399
10402109007,72,20,39,29,49,73,59,45,23,410
10402109008,48,24,25,47,58,80,99,72,23,482
10402109009,60,33,19,46,60,64,57,8,5,354
10402109010,51,18,24,30,31,60,74,27,10,340
10402109011,40,15,23,15,24,62,71,37,11,297
10402109012,42,17,23,24,37,30,37,9,3,225
10402109013,60,48,41,54,53,78,109,55,16,508
10402109014,51,16,21,18,37,56,57,27,10,295
10402109015,74,57,36,55,75,87,61,44,44,530
10402109101,49,31,32,34,36,48,32,20,5,281
10402109102,65,48,54,41,52,65,50,24,18,416
10402109103,88,41,82,63,60,58,27,10,7,427
10402109105,74,42,49,53,55,94,217,104,18,707
10402109106,60,28,29,43,53,58,71,20,5,356
10402109107,174,56,51,103,89,89,128,45,12,746
10402109108,62,35,62,39,46,49,41,10,4,354
10402109109,75,37,55,54,44,53,43,17,0,384
10402109110,77,41,58,42,31,51,25,10,4,337
10402109111,104,43,54,72,50,62,68,20,4,475
10402109115,45,27,31,28,25,52,44,6,0,266
10402109116,51,41,22,33,50,42,22,8,3,273
10402109117,0,0,0,0,0,0,0,0,0,0
10402109118,25,11,19,15,35,66,75,26,11,282
10402109121,77,39,56,53,70,61,66,17,0,449
10402109123,107,60,47,78,90,93,107,31,13,615
10402109124,123,59,74,88,75,94,82,13,7,607
10402109125,43,21,37,32,34,44,62,23,9,304
10402109126,70,33,92,61,38,65,64,35,76,538
10402109127,100,56,73,81,54,65,55,34,13,531
10402109128,31,34,27,34,34,46,65,36,11,327
10402109129,9,5,14,7,10,16,12,3,0,87
10402109130,93,49,75,56,76,74,58,28,11,517
10402109131,104,38,91,66,36,47,86,44,10,524
10402109132,142,71,87,87,80,54,49,19,0,603
10402109133,96,55,73,58,61,38,47,25,5,457
10402109134,37,20,37,25,36,38,29,15,5,244
10402109135,18,11,23,22,27,48,51,37,23,273
10402109136,51,31,42,30,45,56,21,6,7,301
10402109137,0,0,0,0,0,0,0,0,0,0
10402109138,73,47,45,49,51,40,41,18,0,360
10402109139,39,17,37,33,33,53,54,15,6,278
10402109140,4,0,6,3,3,8,4,0,0,35
10402109141,49,30,50,51,27,60,58,38,17,379
10402109142,0,0,5,0,3,12,34,24,3,84
10402109143,249,90,181,144,63,36,41,9,6,831
10402109144,62,34,31,36,50,39,40,12,9,306
10402109145,4,26,64,27,23,27,23,14,0,203
10402109146,13,10,7,7,18,43,94,98,28,309
10501109201,101,61,77,48,48,52,44,15,5,456
10501109202,92,41,64,50,50,50,32,9,5,396
10501109203,33,17,17,11,19,24,21,12,0,152
10501109204,69,36,48,53,55,64,43,29,5,409
10501109205,61,26,16,35,44,37,23,8,0,244
10501109207,108,46,79,32,44,60,29,16,3,424
10501109208,63,42,55,28,44,46,26,17,5,318
10501109210,20,15,10,10,14,30,15,3,4,123
10501109211,63,32,23,26,28,23,11,8,0,216
10501109212,60,37,43,33,25,32,23,10,7,265
10501109213,37,22,21,17,34,32,10,16,3,196
10501109214,11,9,7,6,3,4,0,0,0,33
10501109215,21,3,14,8,16,16,13,0,0,103
10501109216,11,32,5,8,14,11,5,0,0,84
10501109301,10,10,7,7,7,15,5,7,0,57
10501109302,91,33,55,60,17,46,20,12,5,331
10501109303,52,44,61,34,30,34,29,11,4,303
10501109304,87,47,52,48,43,65,59,37,11,444
10501109305,58,30,42,38,35,56,32,22,7,318
10501109306,67,27,50,45,26,38,25,8,4,293
10501109307,43,27,38,22,33,34,34,16,6,250
10501109308,56,29,32,38,27,29,13,14,0,242
10501109309,85,57,55,51,39,51,27,7,3,370
10501109310,95,54,72,42,34,45,24,15,6,392
10501109311,46,35,42,32,39,33,30,26,19,298
10501109312,24,13,16,15,16,14,8,4,5,129
10501109313,37,21,22,34,38,46,42,16,3,262
10501109315,0,0,0,0,0,0,0,0,0,0
10501109316,0,0,0,0,0,0,0,0,0,0
10501109317,90,51,43,57,58,67,44,23,7,443
10501109401,62,20,32,42,36,49,29,8,0,280
10501109402,69,32,45,26,26,22,26,15,27,294
10501109403,88,34,33,37,42,53,36,27,12,351
10501109404,24,26,4,24,18,27,30,22,3,177
10501109405,45,6,27,27,22,26,22,3,0,185
10501109406,55,31,30,32,47,35,30,13,0,269
10501109407,27,17,11,17,30,26,13,13,3,163
10501109408,55,25,33,19,23,42,0,6,0,209
10501109409,34,17,27,25,28,45,29,12,4,224
10501109410,72,45,42,40,35,53,44,36,0,369
10501109411,115,47,47,43,30,47,42,20,3,400
10501109412,83,21,77,38,28,41,29,18,10,338
10501109413,50,31,26,16,49,33,39,16,3,267
10501109414,89,73,48,29,47,54,37,36,14,421
10501109501,34,37,28,20,33,28,14,26,3,237
10501109502,35,36,15,18,35,39,18,12,3,218
10501109503,91,54,65,37,63,65,39,41,14,470
10501109504,52,37,25,35,53,45,32,22,5,309
10501109505,124,51,61,62,77,86,54,30,4,542
10501109506,47,10,20,19,30,17,12,3,0,158
10501109507,42,36,25,16,47,43,13,21,0,247
10501109508,102,54,83,48,71,53,49,45,24,528
10501109509,26,29,34,12,19,31,35,21,10,232
10501109510,75,30,32,35,24,29,26,30,7,286
10501109511,65,40,38,27,44,74,57,50,51,444
10501109512,41,8,26,24,22,34,50,25,11,237
10501109513,91,59,49,41,58,54,54,53,7,472
10501109514,30,20,26,17,22,25,42,20,8,214
10501109515,0,0,0,0,0,0,0,0,0,0
10501109601,17,11,10,15,39,39,57,15,0,198
10501109604,36,7,30,18,17,26,30,9,0,165
10501109605,30,8,11,18,16,26,10,4,0,123
10501109606,38,3,8,19,11,19,15,10,3,129
10501109607,43,17,24,25,29,24,17,17,5,203
10501109608,11,8,0,0,10,6,0,3,3,49
10501109610,60,11,50,36,28,33,20,7,0,247
10501109611,71,54,39,29,43,54,36,6,0,330
10501109612,50,47,37,24,32,41,21,6,0,263
10501109613,54,16,61,14,22,29,21,0,0,213
10501109614,43,19,24,33,46,38,33,23,0,261
10501109616,11,3,5,3,21,25,16,8,0,94
10501109618,70,46,42,35,45,64,28,37,7,377
10501109619,5,9,10,4,13,10,13,20,5,93
10501109620,68,21,32,31,30,42,42,27,7,305
10501109621,31,26,32,25,37,46,63,42,8,307
10501109622,17,21,16,16,47,106,99,40,9,376
10501109623,75,36,51,53,37,61,50,33,4,401
10501109624,82,67,45,37,60,54,57,23,4,425
10501109625,0,0,0,0,0,0,0,0,0,0
10501109626,0,0,0,0,0,0,0,0,0,0
10501109627,58,42,53,28,32,49,41,11,12,329
10501109628,11,9,6,5,4,13,3,0,0,51
10501109629,10,0,0,10,12,16,23,4,0,75
10501109630,36,20,26,17,23,24,18,11,0,179
10501109631,71,33,41,42,46,53,35,14,3,346
10502109701,24,21,35,14,29,42,31,19,4,221
10502109702,30,21,24,23,26,29,24,15,7,194
10502109703,52,35,38,29,42,36,37,28,6,309
10502109704,34,11,34,42,22,23,25,36,32,257
10502109705,40,29,42,39,35,45,43,33,36,343
10502109706,50,25,50,34,41,63,55,23,8,363
10502109707,47,24,44,31,26,37,23,17,11,253
10502109708,59,27,28,25,24,37,37,18,4,253
10502109709,57,25,28,36,24,42,40,4,3,259
10502109710,0,3,0,10,7,10,0,0,0,42
10502109711,18,19,19,19,17,35,37,17,3,183
