SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
11901157226,41,1400,439,463,1531,1,1489,3.5
11901157227,35,1800,523,450,1649,1.1,1666,3.5
11901157228,31,4333,574,250,1274,1.2,900,2
11901157229,34,1930,510,350,1420,1,1350,3
11901157230,36,1970,488,420,1326,1.1,1351,3.1
11901157231,34,1950,455,400,1138,1.2,1178,3.6
11901157232,36,2600,494,480,1825,0.9,1762,3.4
11901157233,0,0,0,0,0,0,0,0
11901157234,35,1487,626,368,1413,1.1,1185,2.2
11901157235,36,1850,514,530,1478,1,1514,3.6
11901157236,37,1410,495,380,1216,1.2,1077,2.6
11901157237,34,1900,545,500,1666,1.1,1819,3.7
11901157238,48,4000,899,300,2250,1,1125,1.8
11901157239,40,600,875,0,1625,1,2124,2.5
11901157240,35,2040,486,400,1375,1.1,1125,2.7
11901157242,39,1875,478,490,1460,1,1468,3.5
11901157243,47,1885,458,320,1083,1.1,929,2.9
11901157244,32,1733,603,400,1326,1.3,1241,2.7
11901157245,28,1878,857,450,1757,1.2,1672,2.5
11901157246,31,1973,626,450,1875,1.2,1652,2.8
11901165501,60,0,2374,0,3750,0.5,3750,2
11901165502,33,2925,454,225,1359,1.1,978,3.1
11901165503,36,3033,406,234,1233,1.1,785,3
11901165504,33,2600,530,450,1771,1,1431,3.3
11901165505,30,2400,579,500,1892,1.1,1875,3.8
11901165506,32,2000,503,650,1854,1,1812,3.7
11901165507,30,2492,466,550,1910,1,1821,3.7
11901165508,33,2113,570,490,1720,1.1,1711,3.4
11901165509,34,2211,517,200,1803,1,1107,2.6
11901165510,33,2745,467,500,1521,1.1,1678,3.8
11901165511,32,2383,506,450,1589,1,1481,3.4
11901165512,32,2200,530,400,1797,1,1511,3.4
11901165513,39,2167,472,200,1656,0.9,958,2.7
11901165514,37,1983,544,443,1687,1.1,1531,3.2
11901165515,46,1867,472,500,1771,0.9,1593,3.3
11901165516,30,2550,474,500,1821,1,1531,3.7
11901165517,33,2050,548,430,1625,1.1,1471,3.1
11901165518,31,2398,475,462,1625,1,1451,3.7
11901165519,33,2400,447,241,1449,1,1325,3.5
11901165520,32,2167,587,550,1800,1.1,1656,3.8
11901165521,34,2630,495,445,1542,1,1244,3.4
11901165522,30,2700,563,500,1937,1,1458,3.4
11901165523,28,1402,748,370,1761,1,1575,2.7
11901165524,36,2167,542,500,1859,0.9,1668,3.2
11901165525,31,1954,782,405,1875,0.9,1318,2.7
11901165526,29,2817,559,600,1726,1.1,1681,3.8
11901165527,38,1995,593,490,1761,1.1,1608,3.1
11901165528,38,2900,421,197,1387,1.1,887,3
11901165529,36,2253,647,535,2304,1,2108,3.6
11901165530,42,2500,429,193,1463,1.1,697,2.6
11901165531,71,2199,443,143,1093,0.7,811,2
11901165601,32,2200,529,450,1781,1.2,1797,4.1
11901165602,30,2442,490,550,1694,1.1,1455,3.5
11901165603,27,2167,475,500,1470,1.1,1512,4.1
11901165604,31,2600,456,379,1528,1.1,1303,3.7
11901165605,33,2540,457,300,1333,1.1,1091,3.4
11901165606,32,2167,467,400,1517,1.1,1375,3.5
11901165607,29,2400,516,495,1509,1.1,1508,3.7
11901165608,31,2600,605,530,1600,1.2,1708,3.8
11901165609,39,2600,571,250,1786,1,1416,3.1
11901165610,39,2817,492,455,1625,1,1362,3.3
11901165611,30,2000,483,450,1735,1.3,1890,4.2
11901165612,33,2817,479,500,1625,1.1,1949,3.9
11901165613,34,2167,576,420,1593,1.1,1625,3.7
11901165614,32,2383,539,525,1625,1,1485,3.5
11901165615,30,2700,537,300,2100,1,1281,3.1
11901165616,32,2340,461,225,1447,1.1,1368,3.3
11901165617,36,2084,487,510,1768,1,1812,3.7
11901165618,32,2167,484,470,1536,1,1375,3.3
11901165619,33,2155,468,470,1708,1.1,1424,3.4
11901165620,32,2759,431,518,1366,1.1,1367,3.7
11901165621,35,2123,531,380,1466,1.1,1381,3.1
11901165622,34,2580,680,600,1538,1.1,1577,3.6
11901165623,33,2400,520,480,1862,1,1487,3.4
11901165624,32,2084,515,550,1571,1.1,1678,3.9
11901165625,26,2380,470,455,1408,1.1,1412,3.9
11901165626,34,2167,555,500,1531,1,1550,3.4
11901165627,37,1767,471,228,1483,1.1,949,3
11901165701,37,2600,781,570,2187,0.8,2100,3
11901165702,36,2367,871,510,2722,0.9,2403,3.1
11901165703,41,2990,802,610,2306,0.8,2225,3
11901165704,42,2375,750,260,2383,0.9,2016,2.8
11901165705,36,2600,763,413,2140,1,1609,2.6
11901165706,68,0,2500,75,4750,0.5,4750,2
11901165707,38,2748,721,325,2264,0.8,1738,2.8
11901165708,37,2430,762,595,2454,0.9,2232,3.2
11901165709,39,3467,284,0,3750,1.1,6249,4
11901165710,40,2644,709,530,1965,0.8,1865,3
11901165711,39,2622,915,450,2318,0.8,2113,2.7
11901165712,43,2817,987,525,2588,0.7,2368,2.8
11901165713,41,2500,493,188,2077,0.8,1187,2.6
11901165714,41,2383,787,550,2307,0.8,2125,2.9
11901165715,38,2525,770,570,2075,0.8,2025,3
11901165716,38,2708,837,555,2316,0.8,2015,2.7
11901165717,34,2678,853,568,2170,0.9,2087,3.1
11901165718,34,2400,1004,460,2407,1,2178,2.6
11901165719,37,3033,871,620,2559,0.8,2403,3.2
11901165720,38,2572,938,590,2774,0.8,2770,3.3
11901165721,38,2600,784,444,2159,0.8,1937,3
11901165722,36,2400,743,550,2365,0.8,1980,2.8
11901165723,55,0,350,0,0,1,0,2
11901165724,40,2300,777,555,2274,0.8,2139,3
11901165725,42,2249,869,210,2416,0.8,1399,2.4
11901165726,38,2685,771,426,2166,0.9,2073,3.2
11901165727,42,2357,803,560,2349,0.8,1924,2.9
11901165728,38,2874,874,555,2457,0.8,2019,2.9
11901165801,39,3000,1049,575,2941,0.8,2739,3
11901165802,37,3000,896,520,2419,0.8,2250,3.1
11901165803,39,2887,914,650,2558,0.8,2452,3.1
11901165804,35,2600,888,420,2519,0.9,2175,2.9
11901165805,37,2500,782,337,2416,0.8,2146,3.1
11901165806,39,2527,875,600,2598,0.9,2476,3.2
11901165807,39,2500,1075,605,2787,0.8,2579,2.9
11901165808,43,2400,836,445,2489,0.8,2065,2.6
11901165809,0,0,0,0,0,0,0,0
11901165810,42,2500,888,550,2614,0.8,2305,2.9
11901165811,38,2490,834,720,2519,0.9,2531,3.2
11901165812,44,2826,943,450,2525,0.8,2100,2.8
11901165813,38,3000,817,520,2399,0.8,2140,2.9
11901165814,37,3371,1085,590,2954,0.8,2675,3
11901165815,38,2550,709,400,2108,0.9,1678,2.7
11901165816,41,2809,929,620,2866,0.8,2571,3
11901165817,46,2500,853,495,2575,0.7,2036,2.7
11901165818,48,2403,761,170,2299,0.8,1365,2.4
11901165819,38,2776,940,523,2428,0.8,2263,3
11901165820,41,2200,708,420,1825,0.9,1420,2.8
11901165821,38,2752,982,600,2647,0.8,2446,3.1
11901165822,39,2800,851,568,2625,0.8,2416,3
11901165823,40,2288,731,367,2223,0.9,1687,2.6
11901165824,38,3019,1003,685,2949,0.8,2767,3
11901165825,39,2500,924,550,2416,0.8,2201,2.8
11901165826,42,3000,909,575,2700,0.7,2113,2.7
11901165827,41,2600,865,200,2635,0.9,1886,2.6
11901165828,40,2650,756,379,2083,0.8,1818,2.9
11901165829,38,2500,1156,582,3071,0.7,2600,2.8
11901165830,39,2450,728,480,2077,0.9,1800,2.8
11901165831,39,2800,637,280,2285,0.9,1850,2.8
11901165832,35,2708,972,580,2772,0.8,2483,3
11901165833,42,2843,749,178,2338,0.9,1600,2.6
11902136201,40,1810,654,343,1774,1.2,1420,2.5
11902136202,39,2167,671,500,1833,1,1767,3.1
11902136203,37,2040,640,450,1721,1,1412,2.4
11902136204,33,2181,918,445,2030,1.1,1656,2.3
11902136206,41,2000,523,261,2019,1.1,1012,2.5
11902136207,36,2466,732,465,2119,0.9,1942,3
11902136208,40,2167,736,350,1875,1,1666,2.8
11902136209,45,3000,579,350,1699,1,1523,2.9
11902136210,41,2500,710,480,2018,0.9,1696,2.7
11902136212,40,2875,548,420,1833,0.9,1610,2.9
11902136213,46,2850,575,400,2160,0.9,1712,2.8
11902136214,38,2400,667,372,2225,0.9,1555,2.5
11902136215,35,1950,673,360,1597,1,1375,2.5
11902136216,38,2737,706,560,1968,0.9,1843,3.1
11902136217,38,3033,638,500,2125,1,1947,3.3
11902136218,40,2600,689,450,2077,1,1666,3
11902136219,40,2400,653,390,2187,1,1786,2.8
11902136220,38,3000,676,450,2444,0.9,1974,3.1
11902136221,43,2817,668,510,1942,0.9,1731,2.9
11902136222,47,2425,568,210,1825,0.9,1292,2.6
11902136223,36,1970,675,330,1566,1.1,1259,2.5
11902136224,33,2221,601,350,1465,1,1360,2.7
11902136225,40,2412,743,485,1885,1,1769,2.9
11902136226,40,2200,748,500,2166,1,1694,2.6
11902136227,39,2161,751,518,2059,0.9,1816,2.9
11902136228,42,2167,562,500,1931,0.9,1761,3.1
11902136229,38,1625,561,350,1593,1,1289,2.5
11902136230,42,2442,480,520,1553,1,1408,3
11902136231,45,2000,496,475,1859,1,1300,2.8
11902136233,39,2400,640,365,1767,0.9,1410,2.7
11902136234,38,2000,598,355,1354,1,1239,2.6
11902136235,43,1995,590,440,1692,1,1492,3
11902136236,43,2167,584,500,1762,1,1642,3
11902136237,43,2600,589,470,1656,0.9,1481,2.9
11902136238,35,1712,592,380,1355,1,1187,2.1
11902136239,47,2234,575,375,1553,0.9,1399,2.7
11902136240,31,2400,912,495,2191,1.1,2048,2.6
11902136241,39,1817,805,390,1899,1,1555,2.1
11902136242,41,1619,581,340,1521,1,1264,2.2
11902136243,41,1954,739,380,1952,1.1,1513,2.5
11902136244,48,2167,506,390,1478,0.8,1224,2.4
11902136245,38,2300,674,400,1583,1.1,1420,2.6
11902136246,36,2100,700,420,1575,1.1,1597,2.7
11902136247,34,1993,630,370,1542,1.2,1458,2.6
11902136248,36,2167,663,415,1696,0.9,1375,2.7
11902136249,39,2167,719,398,2143,1,1524,2.3
11902136601,35,1778,614,425,1721,1,1567,3.2
11902136602,31,1800,585,350,1316,1.2,1261,2.9
11902136603,35,1920,445,250,976,1,806,2.4
11902136604,32,2123,503,340,1416,1.1,1174,2.9
11902136605,31,2084,629,488,1781,1.1,1916,3.7
11902136606,31,1957,635,420,1625,1.2,1432,2.7
11902136607,33,2167,513,430,1426,1.1,1422,3.4
11902136608,37,2167,545,360,1649,1.1,1781,3.4
11902136609,36,2222,454,196,1687,1,1125,2.9
11902136610,31,1800,483,380,1375,1.2,1328,3.6
11902136611,31,2158,535,320,1215,1.2,922,2.5
11902136612,32,2100,606,400,1431,1.2,1271,2.7
11902136613,30,1200,502,330,1204,1.4,1149,2.8
11902136614,30,1584,657,350,1312,1.2,1205,2.8
11902136615,32,2103,446,420,1462,1.1,1446,3.4
11902136616,31,1550,528,380,1270,1.2,1172,2.8
11902136617,31,1707,548,380,1463,1.3,1339,3.2
11902136618,29,2275,493,373,1355,1.2,1408,3.3
11902136619,36,1895,411,175,1542,1.2,754,2.8
11902136620,35,2084,482,410,1406,1.1,1305,3.2
11902136621,35,2232,482,465,1680,1.1,1597,3.6
11902136622,40,2084,492,325,1642,1.1,1474,3.4
11902136623,32,2147,471,510,1410,1.2,1441,3.7
11902136624,36,2000,442,374,1446,1,1346,3.3
11902136625,30,1865,539,360,1731,1.2,1571,3.3
11902136626,34,2420,507,480,1571,1.2,1653,3.8
11902136627,35,1913,472,500,1363,1,1287,3.4
11902136628,35,2167,402,400,1312,1,1263,3.4
11902136629,35,2000,483,531,1663,1.1,1674,3.9
11902136630,34,2167,488,585,1645,1,1562,3.6
11902136631,36,2080,492,495,1465,1.1,1649,3.7
11902136632,34,1509,495,490,1724,1.2,1694,3.6
11902136633,34,3142,541,493,1937,1.1,1812,3.8
11902136634,31,2550,629,550,1944,1.2,1833,3.7
11902136635,33,2019,396,500,1474,1.1,1550,3.8
11902136636,39,2167,490,550,1534,1,1525,3.6
11902136637,34,1752,507,450,1362,1.2,1452,3.3
11902136638,37,1775,460,430,1645,1.1,1625,3.6
11902136639,33,2510,567,500,1937,1.1,1916,3.8
11902136640,33,1655,485,500,1778,1.1,1487,3.6
11902136641,37,0,725,278,2250,0.9,2125,2.3
11902136642,37,2277,586,328,1792,1,1596,3.1
11902136643,36,2492,474,450,1444,1.1,1318,3.3
11902136644,60,953,1062,350,0,0.8,1625,2
11902136645,37,2550,603,540,1841,1,1542,2.9
11902136646,38,2461,605,220,1375,1,1147,2.9
11902136647,32,1300,568,330,1406,1,1226,2.7
11902136648,33,2050,473,525,1607,1.1,1604,3.6
11902136701,39,2500,700,550,2067,0.9,1916,3
11902136702,43,2217,516,390,1613,0.9,1488,2.8
11902136703,42,2470,660,378,1687,0.9,1517,3
11902136704,44,2809,731,535,2031,0.8,1892,2.9
11902136705,40,3000,678,515,2250,1,2550,3.5
11902136706,39,2167,646,400,1694,1,1294,2.4
11902136707,40,2200,567,471,1718,0.9,1788,3.2
11902136708,34,2167,777,470,2094,1.1,1965,3
11902136709,34,2167,623,498,1976,1,1864,3.2
11902136710,48,2600,635,223,2033,0.9,1374,2.5
11902136711,40,2250,765,560,2312,0.9,1908,2.9
11902136712,38,2184,709,580,2018,0.9,1768,2.9
11902136713,37,2167,658,320,1901,1,1666,2.9
11902136714,41,2600,736,600,2349,0.9,2125,3.2
11902136715,42,2483,760,500,2416,0.8,2019,2.8
11902136716,35,2167,656,360,1694,1,1731,3.2
11902136717,39,2300,659,450,1983,0.9,1589,3
11902136718,39,2600,711,615,2312,0.9,2059,3.3
11902136719,37,3200,503,380,2019,0.9,1375,2.9
11902136720,36,2600,669,450,2119,1,1875,3.1
11902136721,35,1733,787,358,1609,1.1,1368,2.3
11902136722,32,1975,621,375,1550,1,1320,2.8
11902136723,36,2092,720,350,1949,1,1363,2.7
11902136724,34,2000,729,465,1823,1.1,1775,3
11902136725,37,2817,717,540,2234,1,2125,3.5
11902136726,40,2600,575,563,1894,1,1875,3.4
11902136727,42,2581,608,380,1983,0.9,1573,2.9
11902136728,39,2167,664,343,1803,1,1769,2.9
11902157301,33,1517,486,360,1312,1.3,1302,3
11902157302,40,1200,525,383,1321,1.5,1316,3.2
11902157303,34,1760,468,395,1300,1.2,1258,3.2
11902157304,29,1450,419,350,1025,1.6,1016,3.4
11902157305,37,1733,504,350,1361,1.2,1362,3.1
11902157306,30,1430,483,350,1145,1.6,1104,3.3
11902157307,31,1780,585,315,1258,1.4,1195,2.8
11902157308,29,1500,475,360,1287,1.4,1177,3.4
11902157309,30,1800,538,380,1208,1.5,1193,3.2
11902157310,39,2963,532,500,1674,1.1,1718,3.5
11902157311,32,1900,634,400,1348,1.4,1337,3
11902157312,32,1788,527,360,1268,1.3,1221,2.8
11902157313,32,1324,444,350,1117,1.4,1114,3
11902157314,32,1614,498,350,1258,1.3,1136,3
11902157315,32,1850,537,350,1327,1.3,1297,3.1
11902157316,33,1517,520,380,1487,1.2,1472,3.3
11902157317,33,1667,563,360,1300,1.3,1329,3.1
11902157318,31,1500,508,325,1146,1.5,1074,2.9
11902157319,32,1517,611,320,1289,1.4,1177,2.7
11902157320,32,1409,563,380,1271,1.5,1182,3.4
11902157321,29,1477,503,340,1192,1.5,1027,3.1
11902157322,34,2600,601,555,1625,1.2,1656,3.7
11902157323,30,2000,627,370,1368,1.6,1397,3.3
11902157324,33,1560,520,350,1180,1.3,1068,2.8
11902157325,29,1484,489,370,1174,1.5,1125,3.2
11902157326,29,1842,504,330,1319,1.4,1156,3
11902157327,31,1300,597,330,1340,1.3,1234,2.6
11902157328,35,2167,495,350,1166,1.1,1125,2.8
11902157329,30,1821,553,340,1196,1.4,1010,2.8
11902157330,27,1647,450,360,1264,1.6,1292,3.7
11902157331,34,2000,479,350,1391,1.4,1361,3.1
11902157401,31,1083,594,350,1355,1.3,1329,2.7
11902157402,31,1517,583,320,1285,1.3,1209,2.7
11902157403,39,1997,506,430,1550,1,1578,3.2
11902157404,31,1600,602,355,1265,1.3,1198,3
11902157405,33,1788,514,330,1366,1.3,1047,2.7
11902157406,33,1609,535,330,1242,1.2,1153,2.8
11902157407,30,1647,577,350,1412,1.4,1339,3.2
11902157408,34,1500,655,340,1362,1.2,1182,2.7
11902157409,32,1510,511,340,1295,1.4,1258,3
11902157410,33,1915,450,420,1340,1.1,1389,3.4
11902157411,34,2167,639,500,1786,1.1,1888,3.7
11902157412,31,2000,595,340,1224,1.3,1145,2.6
11902157413,31,1625,616,330,1271,1.3,1187,2.8
11902157414,31,1509,445,330,1178,1.2,1138,3.3
11902157415,29,1722,404,380,1357,1.2,1312,3.5
11902157416,30,2154,531,350,1312,1.3,1281,3.4
11902157417,28,1543,609,360,1157,1.5,1129,3
11902157418,33,1083,525,345,1125,1.2,900,2.5
11902157419,30,1928,631,388,1367,1.4,1426,3.4
11902157420,33,2167,585,355,1333,1.3,1292,3
11902157421,32,1975,493,350,1517,1.2,1401,3.4
11902165901,48,2622,490,380,1437,1,1437,3
11902165902,35,2275,606,400,1531,1.3,1452,2.7
11902165903,37,2383,660,380,1583,1.1,1468,2.7
11902165904,40,2090,576,406,1347,1.2,1487,2.8
11902165905,42,2000,639,380,1471,1,1411,2.7
11902165906,38,1733,746,400,1704,1.1,1562,2.6
11902165907,33,2383,674,410,1490,1.4,1534,2.6
11902165908,37,1600,658,370,1361,1.1,1176,2.5
11902165909,40,1842,616,480,1678,0.9,1678,3.1
11902165910,33,1792,726,410,1625,1.3,1805,3
11902165911,36,2485,688,390,1761,1.2,1784,3
11902165912,35,1733,619,385,1455,1.2,1432,2.6
11902165913,43,2084,567,550,1963,1,1958,3.5
11902165914,46,1755,584,445,1875,1,1958,2.8
11902165915,46,1800,551,450,1737,1,1781,3.3
11902165916,44,1733,455,378,1426,1,1336,2.8
11902165917,39,1900,662,373,1649,1.1,1292,2.4
11902165918,39,2000,549,443,1460,1.1,1357,2.4
11902165919,42,1734,537,420,1791,1,1553,2.5
11902165920,40,2167,532,380,1355,1.1,1230,2.3
11902165921,36,1952,674,390,1875,1.2,1770,2.9
11902165922,35,2253,883,480,2274,1.1,1937,2.5
11902165923,39,1800,582,370,1440,1.2,1361,2.5
11902165924,46,2279,501,420,1575,1,1718,3.2
11902165925,31,1779,601,360,1483,1.2,1267,2.6
11902165926,33,2000,653,480,1649,1.1,1735,3
11902165927,36,2000,639,420,1468,1.1,1708,2.9
11902165928,37,1710,585,380,1326,1.2,1343,2.8
11902165929,36,2000,599,383,1343,1.1,1212,2.6
11902166001,39,2000,642,380,1653,1.1,1419,2.4
11902166002,33,3700,641,390,1466,1.3,1492,2.9
11902166003,36,2129,627,380,1590,1.2,1535,2.9
11902166004,37,2000,656,350,1480,1.3,1472,2.6
11902166005,34,1733,599,365,1488,1.2,1424,2.7
11902166006,36,2035,588,370,1441,1.2,1442,2.6
11902166007,38,1517,571,320,1476,1.3,1208,2.6
11902166008,36,2000,653,385,1460,1.3,1394,2.5
11902166009,38,1733,675,390,1604,1,1531,2.7
11902166010,35,2040,637,380,1337,1.3,1264,2.7
11902166011,36,1547,606,370,1437,1.2,1343,2.5
11902166012,38,3033,729,430,1812,1.1,1812,2.8
11902166013,36,1500,563,400,1327,1.1,1177,2.5
11902166014,39,2000,573,360,1346,1.1,1277,2.6
11902166015,38,1733,569,360,1428,1.2,1319,2.6
11902166016,34,1875,675,390,1392,1.3,1262,2.4
11902166017,39,2000,485,520,1286,1.2,1578,3.2
11902166018,37,2000,750,380,2033,1.1,1713,2.7
11902166019,35,2167,626,380,1414,1.3,1263,2.5
11902166020,34,2152,678,390,1481,1.4,1468,2.9
11902166021,41,2000,533,350,1268,1,817,2.2
11902166101,39,2201,807,325,2205,1,1426,2.3
11902166102,41,2550,632,420,1800,0.9,1625,2.8
11902166103,42,2167,550,450,1583,1.1,1536,2.9
11902166104,34,2243,943,490,2301,1,2106,2.5
11902166105,34,2470,870,425,2077,1,1841,2.4
11902166106,40,2976,791,600,2452,0.9,2200,3.1
11902166107,43,2600,735,558,2042,0.8,1843,2.8
11902166108,32,2184,734,500,1807,1,1625,2.3
11902166109,37,1950,604,350,1562,1,1307,2.6
11902166110,36,2000,733,400,1708,1.1,1587,2.7
11902166111,38,2581,804,400,2218,0.9,1708,2.4
11902166112,36,2275,817,350,1921,1,1666,2.5
11902166113,40,2600,722,525,2029,1,1937,2.9
11902166114,42,2809,652,550,1958,0.9,1807,2.8
11902166115,31,2167,1017,455,2056,1.3,1804,2.2
11902166116,48,2800,533,227,1983,0.9,1171,2.4
11902166117,48,2763,747,568,2324,0.9,2045,2.9
11902166118,39,2084,603,399,2208,1,1963,3.3
11902166119,31,2300,967,500,2062,1.2,1945,2.4
11902166120,37,2500,736,498,1768,1,1730,2.7
11902166121,33,2019,1077,450,2113,1.4,1737,2.2
11902166122,31,2500,925,440,1949,1.5,1699,2.2
11902166123,37,2167,700,451,1666,1.2,1756,2.8
11902166124,33,2125,1226,470,2237,1.2,1859,2
11902166125,32,2100,1079,470,2076,1.3,1854,2.1
11902166126,53,2400,735,620,2265,0.9,2218,3.2
11902166127,44,2611,830,595,2490,0.9,2315,2.9
11902166201,43,2542,875,680,2673,0.9,2536,3.1
11902166202,43,3017,774,160,2424,1,1821,2.6
11902166203,38,3000,1009,610,2785,0.9,2366,2.7
11902166204,42,3456,920,577,2916,0.9,2611,3.1
11902166205,43,3467,977,608,2687,0.9,2426,2.7
11902166206,48,2986,782,590,2550,1,2187,3.2
11902166207,45,3359,820,610,2928,0.8,2399,2.8
11902166208,46,2234,601,615,1875,0.9,1562,2.8
11902166209,44,2145,803,650,2573,0.9,2410,3.1
11902166210,43,3500,924,600,2643,0.9,2750,3
11902166211,40,2200,687,650,2194,0.9,1974,3.2
11902166212,46,2500,756,660,2583,0.9,2062,3
11902166213,43,2600,1054,600,2666,0.8,2517,2.9
11902166214,45,3337,807,650,2339,0.8,2281,3.1
11902166215,42,4000,1104,650,3312,0.9,2687,3
11902166216,48,3683,841,525,2708,0.8,2405,3
11902166217,43,2300,919,600,2476,0.9,2437,3
11902166218,41,2700,850,650,2250,1,2054,2.7
11902166219,40,3250,821,595,2388,0.9,2362,3.1
11902166220,45,2500,828,630,2781,0.8,2416,2.9
11902166221,42,3017,706,720,2687,0.9,2399,3.1
11902166222,48,2859,722,575,2068,0.8,1759,2.8
11902166223,40,2440,986,435,2374,0.9,1960,2.3
11902166224,46,3000,774,450,2222,0.8,1636,2.3
11902166225,38,3033,975,600,2547,0.9,2233,2.6
11902166226,49,2990,926,650,2611,0.8,2421,2.9
11902166227,44,2084,1025,450,2704,0.9,1812,2.2
11902166228,47,2167,834,560,2345,0.9,1924,2.5
11902166229,42,3088,821,640,2949,0.9,2750,3.1
11902166230,50,3000,865,620,2449,0.8,2089,2.4
11902166231,39,2600,868,640,2583,0.9,2383,2.9
11902166232,46,3117,772,600,2416,0.9,2222,2.9
11902166233,47,3000,872,615,2374,0.8,2139,3
11902166234,49,2510,853,620,2390,0.8,2091,2.6
11902166235,44,2561,814,590,2687,0.9,2323,3
11902166236,46,2500,705,580,2478,0.8,1666,2.6
11902166237,42,2273,777,1015,1906,0.8,1937,2.9
11902166238,47,3250,844,570,2750,0.9,2541,3.1
11902166239,46,3017,695,585,2212,0.9,1928,2.7
11902166240,44,2963,949,590,2700,0.9,2528,3
11902166241,40,3000,540,325,1625,0.9,1600,3.1
11902166242,45,2819,803,493,2604,0.9,1770,2.6
11902166243,48,2084,697,635,2285,0.8,1833,2.7
11902166244,42,2607,897,550,2603,0.9,2531,3.2
11902166301,40,2500,725,570,2250,0.9,2079,3.1
11902166302,0,0,0,0,0,0,0,0
11902166303,43,2500,658,260,1988,1,1839,3
11902166304,39,2568,786,595,2411,0.9,2263,3
11902166305,39,2755,700,315,2316,0.9,1738,3
11902166306,45,2150,628,500,2053,0.9,1489,2.8
11902166307,42,2167,679,385,1833,0.9,1521,2.6
11902166308,41,2500,738,555,2041,0.9,1687,2.9
11902166309,41,3000,730,450,2387,0.9,2125,3
11902166310,40,3063,939,650,2600,1,2374,3.1
11902166311,44,2167,770,475,2166,0.9,1803,2.5
11902166312,42,2300,547,420,1587,0.9,1511,2.7
11902166313,43,2978,475,383,1916,0.9,1474,3
11902166314,40,3033,714,595,1674,0.9,1666,3.2
11903137001,38,3272,753,600,2146,0.9,1962,3.2
11903137002,39,2500,725,550,2181,0.9,2079,3
11903137003,39,2296,652,495,1762,0.9,1516,2.7
11903137004,40,2817,474,200,1687,0.9,1215,2.7
11903137005,40,2100,689,450,2062,1,1833,2.8
11903137006,42,2800,491,257,1854,1,1300,2.8
11903137007,35,2040,847,450,1788,1,1631,2.4
11903137008,33,2068,824,438,2010,1,1775,2.4
11903137009,44,2184,610,220,2388,0.9,1483,2.6
11903137010,45,2310,683,590,2212,0.9,2087,3
11903137011,37,1975,740,530,2069,1,2054,3
11903137012,42,1975,675,335,1857,1,1416,2.6
11903137013,39,3000,628,412,1875,0.8,1763,2.8
11903137014,36,1988,642,359,1521,1.1,1289,2.5
11903137015,49,2000,450,176,1107,1,736,2.2
11903137016,41,1800,496,210,1401,1.1,817,2.1
11903137017,38,2650,596,320,1645,1,1230,2.6
11903137018,44,2167,667,450,2014,1,1899,3
11903137019,38,2400,739,550,2033,0.9,1972,3.1
11903137020,39,2022,637,340,1699,1,1589,2.9
11903137021,54,2058,812,465,2528,0.8,1958,2.9
11903137022,37,2700,732,580,2175,0.8,1906,2.8
11903137023,42,2909,641,525,2067,0.8,1843,2.9
11903137024,43,2600,758,550,2136,0.9,2065,3
11903137025,42,2600,841,580,2588,0.9,2277,3.1
11903137026,43,2167,700,450,2100,1,1571,2.7
11903137027,46,2000,660,588,2166,0.8,2042,3.1
11903137028,40,3030,803,540,2383,0.9,2250,3.1
11903137029,43,3000,664,535,2250,0.8,2058,2.9
11903137030,39,1517,704,340,1600,0.9,1203,2.2
11903137101,48,2800,842,650,2600,0.8,2600,3.2
11903137102,48,3677,1208,720,3270,0.7,3272,3
11903137103,45,3250,1066,1100,3178,0.8,3035,3
11903137104,41,3000,1042,705,3133,0.8,3029,3.2
11903137105,43,3823,1262,690,4111,0.8,3125,3
11903137106,59,2600,904,435,2285,0.8,1583,2.2
11903137107,42,3100,812,495,2544,0.8,2333,3.2
11903137108,44,3467,1051,860,3410,0.8,3050,3.2
11903137109,40,3813,877,610,2397,0.8,2356,3.3
11903137110,46,3484,846,615,2796,0.8,2650,2.9
11903137111,41,2700,975,470,2263,0.9,1681,2.1
11903137112,47,3142,1060,700,3214,0.8,3031,3
11903137113,50,3000,1149,465,3596,0.7,3250,2.9
11903137114,41,2548,1190,460,2732,0.9,2160,2.4
