UCL_CODE_2016,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
UCL115030,0,0,11,0,0,0,0,10,0,22,4,3,16,0,0,4,0,3,0,33,10,17,18,11,3,3,0,7,3,63,18,22,21,4,8,9,0,6,0,81,24,32,34,7,6,3,9,13,3,124,20,26,21,8,13,3,9,6,3,110,9,14,3,0,4,5,0,3,0,40,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,80,117,121,28,32,29,27,48,12,490,0,0,0,10,0,8,0,3,0,20,0,8,3,11,3,4,0,0,0,39,7,15,0,7,9,6,0,4,0,47,7,35,7,14,9,6,0,0,0,79,16,49,10,17,25,9,0,6,4,140,10,43,0,8,18,7,0,3,0,94,0,6,0,5,10,3,0,3,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50,151,22,80,77,34,0,19,3,445
UCL115031,0,0,13,3,0,11,0,10,0,44,0,5,22,12,0,0,3,4,0,49,25,30,83,8,13,6,6,16,0,184,52,55,53,10,27,9,22,12,9,245,63,37,40,17,33,9,14,14,3,229,34,23,30,8,13,3,14,4,0,136,4,12,4,0,3,0,3,3,0,27,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,189,161,239,58,84,35,60,70,16,919,0,0,6,22,8,14,0,3,3,62,4,3,6,12,12,14,0,0,0,50,20,41,5,22,57,10,0,3,3,169,56,71,8,17,72,15,0,4,0,247,44,47,8,23,79,17,3,3,3,220,16,28,7,13,30,3,6,3,0,104,6,3,0,0,11,3,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,194,34,117,269,65,8,17,15,875
UCL115032,0,0,18,0,0,0,3,8,3,37,0,0,12,0,0,0,5,11,0,31,5,3,33,3,0,8,22,18,0,99,9,3,41,6,3,3,30,21,0,114,9,10,20,0,3,3,31,8,3,89,14,3,17,0,0,0,22,9,0,67,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,149,14,15,26,117,77,4,454,0,0,3,12,3,17,0,0,0,33,0,7,0,14,8,5,0,0,3,37,8,17,3,13,25,13,0,7,0,97,9,19,3,20,28,15,0,12,0,104,9,13,7,16,25,12,0,7,0,85,5,6,3,11,11,8,0,8,0,46,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,57,21,79,99,68,5,38,7,408
UCL115033,0,0,11,3,0,7,3,13,0,49,8,6,18,3,0,6,5,11,0,52,16,25,53,9,4,12,15,21,8,161,23,31,36,9,3,8,18,21,3,148,23,29,34,8,5,3,23,18,0,146,12,21,28,10,11,9,11,12,3,114,7,9,3,0,0,3,5,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,119,182,47,30,54,88,95,7,709,0,0,3,6,5,28,0,8,0,47,0,12,3,6,5,18,0,3,0,47,11,47,6,30,30,32,0,5,0,159,10,54,5,32,39,13,0,11,0,158,12,31,5,24,43,10,0,11,4,153,4,26,3,21,31,10,0,7,0,100,3,4,4,3,10,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,170,29,122,151,111,8,49,6,685
UCL115034,0,0,9,3,0,17,0,7,0,37,3,0,26,0,3,10,0,9,0,52,5,10,17,9,6,3,7,8,3,65,17,9,27,10,8,11,8,12,0,100,21,26,44,20,4,4,14,23,5,157,18,13,29,7,0,4,11,21,0,111,3,5,0,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,73,61,145,47,21,51,51,78,17,549,0,0,3,6,0,28,0,0,0,36,0,4,5,11,4,9,0,0,0,44,7,11,7,18,17,10,0,4,0,67,12,40,4,17,21,13,0,14,0,112,17,34,3,36,23,16,0,16,0,149,3,28,0,21,30,4,0,6,0,97,0,3,0,6,11,3,0,3,0,24,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,47,122,27,110,96,85,0,42,4,536
UCL115035,0,0,9,0,0,4,3,13,0,27,0,0,11,3,0,3,0,3,0,19,3,10,12,5,3,0,0,3,0,41,12,21,10,3,0,3,4,0,0,61,21,24,10,5,5,10,4,3,0,77,13,29,7,0,6,3,3,4,0,60,3,0,4,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79,62,25,18,22,20,26,0,305,0,0,0,8,3,26,0,4,0,36,0,6,0,3,0,9,0,0,0,18,8,18,0,5,3,7,0,0,0,37,8,16,0,10,22,3,0,3,0,63,9,33,3,15,28,8,0,3,0,95,3,21,0,9,3,4,0,0,0,44,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,93,3,43,60,52,3,12,0,297
UCL115036,6,0,4,0,0,4,0,7,0,18,0,0,12,0,0,0,3,0,3,20,8,8,13,3,0,3,9,7,0,47,10,4,7,0,0,0,3,7,0,36,7,9,18,7,0,0,12,9,4,57,16,0,15,0,3,0,9,8,4,61,3,0,4,0,0,3,3,4,0,13,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,51,21,69,15,11,16,37,43,8,261,0,0,0,3,0,4,0,0,0,11,0,5,0,9,3,3,0,3,0,21,0,11,0,15,8,5,0,3,0,46,0,10,0,15,7,6,0,8,0,36,6,12,3,13,7,9,0,15,0,71,12,12,4,7,4,7,0,9,0,59,0,3,0,3,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19,56,5,60,40,34,3,35,3,259
UCL115037,0,0,16,0,0,4,3,6,0,29,0,8,39,4,0,3,11,13,3,84,7,40,74,0,3,4,73,14,7,229,27,25,58,5,6,0,62,12,5,204,24,15,36,3,3,0,66,13,0,169,22,11,38,4,3,4,63,18,8,164,8,0,10,3,0,0,9,5,0,32,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,91,95,277,29,17,20,280,85,22,909,5,0,0,13,4,11,0,12,0,42,3,10,10,8,13,10,4,3,0,59,11,45,19,42,41,24,8,9,0,200,11,30,4,30,28,11,9,20,0,139,21,26,9,26,27,11,7,19,0,144,14,13,6,20,25,10,0,27,0,112,3,0,0,3,5,0,0,0,0,21,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,73,126,48,133,139,83,32,89,9,723
UCL115038,0,0,6,8,0,6,0,12,3,27,4,0,12,0,0,3,5,6,0,28,7,4,26,4,0,8,11,13,0,73,3,4,23,5,3,3,11,9,0,63,12,13,21,8,5,3,8,7,0,73,6,5,18,4,4,0,10,7,0,59,0,4,0,0,0,4,5,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,25,108,24,13,26,47,56,7,346,0,0,0,8,0,8,0,3,0,28,0,0,3,12,5,4,0,0,0,24,11,14,3,7,10,0,0,3,0,51,6,12,0,16,11,3,0,7,0,59,5,14,3,9,24,13,0,10,3,84,6,14,0,7,11,3,0,4,0,52,0,5,0,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,62,7,69,64,39,3,29,5,310
UCL115039,0,3,0,0,0,3,0,4,0,9,3,3,17,6,4,3,7,18,0,65,12,11,53,9,3,11,21,12,3,128,16,5,17,3,3,6,15,14,3,93,17,5,18,3,4,3,26,10,0,88,30,7,20,7,3,7,24,17,3,115,10,0,4,0,4,3,5,0,0,36,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,97,39,135,26,21,37,103,73,16,547,0,0,0,10,0,3,0,0,0,18,0,9,4,25,4,5,0,7,0,57,0,38,0,32,22,12,0,10,3,114,9,17,3,24,14,10,3,9,3,84,14,23,7,28,13,11,3,7,5,107,12,18,3,16,16,13,3,8,0,91,3,3,0,3,9,0,0,3,0,16,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,35,101,19,130,74,56,9,51,9,497
UCL115040,0,0,0,0,0,3,0,3,0,15,0,3,10,0,0,5,3,8,0,28,7,5,14,3,3,0,8,9,0,57,7,7,16,10,4,5,6,6,0,65,16,12,11,7,0,0,12,6,0,68,11,9,15,6,6,0,15,11,0,65,0,3,0,0,3,0,7,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,34,72,31,12,15,53,48,3,321,0,0,0,3,0,11,0,0,0,25,0,4,3,10,0,5,0,3,0,26,0,14,3,8,8,7,0,3,0,46,5,20,5,10,10,0,0,3,0,58,4,19,0,11,22,5,0,13,0,81,7,15,3,6,9,4,0,8,0,54,3,7,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,75,19,60,56,41,0,28,5,316
UCL115041,0,0,4,0,0,3,0,8,0,17,0,0,9,3,0,9,0,8,0,32,3,9,18,10,4,3,12,10,0,74,7,9,16,3,7,6,8,11,0,66,13,13,15,9,3,3,9,14,3,87,17,10,18,4,7,0,12,18,0,84,7,3,6,0,0,0,3,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,43,82,30,16,27,49,71,8,393,0,0,0,7,0,11,0,6,0,21,0,3,5,12,6,3,0,3,0,31,4,23,3,19,3,10,0,6,0,73,9,23,6,11,15,10,0,8,0,87,3,16,3,33,22,3,0,9,0,94,8,25,0,17,13,12,0,11,0,90,4,9,0,3,3,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,102,16,102,64,52,5,42,7,425
UCL115042,0,0,0,0,0,0,0,4,0,15,0,0,10,3,0,3,3,7,0,34,8,14,20,9,0,3,8,13,3,87,11,3,9,7,3,0,4,17,4,66,15,4,16,6,0,0,22,16,0,87,14,0,20,3,8,10,10,19,3,77,4,3,3,0,3,5,7,3,0,25,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,55,28,91,36,15,17,60,82,10,395,0,0,0,3,3,8,0,0,0,16,0,6,0,5,8,5,0,3,0,30,14,20,0,14,18,4,0,0,0,84,7,11,3,14,17,5,0,12,3,74,6,22,5,22,16,4,0,7,0,82,10,13,7,11,13,8,3,7,0,78,0,0,0,3,8,0,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,79,20,80,85,42,5,38,8,376
UCL115043,0,0,5,0,0,0,0,7,0,14,0,3,3,3,0,0,3,6,0,19,11,7,22,0,0,0,3,11,0,72,12,6,31,5,7,4,3,9,3,77,9,4,19,5,3,3,11,15,5,77,3,4,12,4,3,4,16,15,0,56,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,31,95,23,12,17,38,69,4,328,0,0,0,5,0,7,0,3,0,24,0,0,0,9,3,4,0,0,0,15,0,16,3,12,9,5,0,7,0,55,0,20,3,14,17,7,0,5,3,69,12,22,3,11,13,6,3,10,3,83,0,7,0,18,6,0,0,7,0,51,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,65,12,67,51,38,4,36,5,299
UCL115044,0,0,12,0,0,9,0,0,0,18,4,3,17,0,0,0,0,10,0,38,13,4,29,4,4,3,7,8,3,72,4,7,21,8,0,7,14,10,3,74,13,10,26,4,7,0,23,7,0,100,19,8,26,8,6,5,9,13,0,85,10,4,8,0,0,3,3,3,0,33,3,4,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,7,68,40,134,25,14,24,63,54,9,434,0,0,0,0,0,14,0,10,0,23,0,3,4,7,3,7,0,3,0,29,6,20,4,14,14,10,0,3,0,70,3,13,8,19,17,10,0,8,0,68,3,10,3,23,18,12,0,14,0,94,4,24,6,17,7,6,0,16,0,77,4,3,0,4,5,0,0,3,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,74,28,85,70,49,7,48,5,385
UCL115045,0,0,14,0,0,11,0,11,0,42,0,0,18,5,0,4,0,13,4,43,7,12,51,12,0,8,7,7,3,107,17,15,38,8,0,3,7,21,0,115,19,21,36,19,3,9,16,16,3,150,12,25,33,13,11,3,19,14,3,134,0,7,0,0,3,0,5,8,0,21,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,83,194,54,20,34,57,86,18,613,0,0,0,11,0,11,0,4,0,35,7,7,3,6,3,11,0,3,0,37,5,28,4,15,12,6,0,3,0,73,3,32,8,16,21,12,0,6,0,94,9,35,4,33,41,18,0,15,0,159,8,19,4,27,20,19,0,12,3,125,0,6,0,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,123,28,111,111,74,7,48,7,543
UCL115046,0,0,3,0,0,0,0,3,0,10,0,0,10,0,0,3,0,9,0,26,3,3,19,0,4,0,6,3,0,39,3,3,8,0,4,3,6,9,0,39,7,3,13,4,3,3,10,6,0,43,4,6,15,0,3,0,7,9,0,46,0,3,0,0,3,0,7,0,0,14,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,16,65,8,8,9,39,42,0,220,0,0,0,3,0,3,0,5,0,12,0,0,3,6,0,0,0,0,0,7,0,8,0,7,7,7,0,7,0,37,3,6,0,9,6,4,0,5,0,35,8,4,5,12,6,0,0,4,0,46,9,7,0,6,6,0,3,4,0,40,3,4,0,3,4,3,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,11,46,30,20,3,27,4,189
UCL115047,0,0,0,0,0,5,0,0,0,12,0,0,10,4,0,3,0,0,0,20,3,0,22,3,0,0,4,5,0,34,14,8,10,8,0,4,11,3,0,54,3,10,17,5,5,3,9,8,0,62,7,10,12,5,4,3,5,13,0,70,3,3,0,0,0,3,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,80,26,10,24,31,35,0,270,0,0,3,7,0,7,0,3,0,17,0,3,3,3,0,0,0,0,0,12,3,12,5,12,6,6,0,0,0,45,3,15,0,8,13,12,0,0,0,54,8,12,3,13,14,8,0,5,0,62,7,23,4,16,14,7,0,6,0,84,5,3,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,62,23,65,51,35,0,21,3,286
UCL115048,0,0,3,0,0,3,0,6,0,18,0,0,11,0,0,3,5,6,0,22,3,3,27,3,0,0,16,12,0,57,7,3,22,0,0,0,20,12,0,71,3,0,13,0,0,0,29,3,3,56,3,3,7,0,0,0,20,9,3,49,0,0,3,0,0,0,4,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,78,3,8,12,91,49,9,284,0,0,0,0,0,3,0,3,0,13,0,0,0,8,6,5,0,0,0,25,0,12,8,3,12,7,4,3,0,49,6,3,4,11,14,5,3,5,0,51,3,12,0,11,13,4,9,6,0,60,3,5,3,13,7,3,3,4,0,46,0,3,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,15,46,62,35,23,33,3,256
UCL115049,0,0,3,0,0,0,0,3,0,8,0,0,3,0,0,0,3,5,0,13,3,0,4,0,0,0,8,3,0,23,3,4,8,3,0,3,0,3,3,35,0,3,8,3,0,3,12,6,0,33,5,4,10,5,3,5,11,7,0,44,6,0,3,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,21,10,44,15,3,11,37,28,3,174,0,0,0,0,3,0,0,3,0,12,0,0,0,4,0,3,0,4,0,8,0,0,4,0,0,4,0,3,0,18,0,3,5,7,4,4,0,3,0,29,3,6,3,6,8,0,0,8,0,40,0,10,0,13,13,0,0,5,0,47,4,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,11,32,38,15,0,29,4,160
UCL115050,0,3,6,0,0,4,3,4,0,16,0,3,12,0,0,3,3,3,0,25,6,6,15,0,3,0,7,7,0,40,5,10,19,0,4,0,16,3,3,63,11,5,20,3,4,4,13,3,0,69,5,8,11,0,5,3,20,4,0,63,0,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,94,11,21,14,59,27,8,299,0,0,3,7,0,6,0,4,0,15,0,3,0,3,0,0,0,0,0,10,4,12,0,0,13,4,0,3,0,38,11,9,0,7,10,3,0,4,0,46,0,23,5,13,12,10,0,0,0,69,5,26,0,5,21,0,3,0,0,57,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,70,15,30,60,19,5,13,6,240
UCL115051,0,0,5,0,0,3,0,6,0,18,0,3,8,0,0,4,0,8,0,24,3,6,22,3,0,4,11,10,0,64,10,7,23,3,0,0,12,14,0,74,19,7,30,4,0,5,20,9,0,100,11,12,10,5,9,3,23,14,0,82,4,0,3,0,0,0,5,3,0,23,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,52,34,113,14,15,16,84,65,4,393,0,0,0,5,3,14,0,4,0,29,0,0,0,7,0,5,0,3,0,13,3,9,4,17,3,12,0,3,0,51,3,11,7,25,11,16,4,11,0,88,10,9,4,14,17,6,0,6,0,78,3,12,3,19,27,6,0,11,0,87,0,3,0,0,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,55,23,86,68,56,3,37,5,357
UCL115052,0,0,14,0,0,11,0,6,0,29,0,0,10,3,0,0,3,17,0,33,4,7,33,6,3,3,16,12,0,87,9,11,13,9,3,3,28,23,0,103,18,10,31,8,0,4,25,33,5,129,13,11,30,14,3,10,27,22,3,130,9,13,3,3,0,3,9,7,0,38,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,50,51,146,38,10,34,103,112,13,564,0,0,3,8,0,16,0,4,0,36,0,4,5,17,3,4,0,0,0,34,4,16,8,16,18,9,0,6,0,77,9,15,11,11,13,12,3,19,0,104,9,12,9,23,23,24,0,26,3,122,7,19,3,15,30,12,0,25,0,115,3,0,0,5,7,3,0,3,0,28,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39,73,36,99,94,93,3,88,3,515
UCL115053,0,3,7,3,0,8,0,12,0,40,3,16,40,21,3,19,14,28,0,135,24,76,60,22,13,18,17,11,0,243,22,47,38,19,7,13,7,16,4,159,17,26,29,12,3,7,14,9,4,129,12,15,11,0,3,4,9,3,0,68,3,5,4,0,0,3,0,3,0,12,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,77,191,192,78,33,77,66,84,10,800,0,8,0,22,3,35,0,11,0,81,3,34,8,108,20,38,0,33,0,251,13,96,14,48,38,17,0,10,0,227,12,61,11,14,37,4,4,15,0,157,6,35,13,20,38,3,0,12,0,140,5,16,7,15,11,3,0,5,0,70,0,3,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,248,55,240,152,112,9,79,3,938
UCL115054,0,0,6,3,0,11,0,16,0,36,0,0,16,9,0,3,3,11,0,39,8,12,30,3,5,7,3,15,4,85,12,17,19,6,0,9,15,14,0,94,24,16,19,9,3,3,18,14,3,112,10,9,31,10,9,6,23,21,6,116,3,6,3,3,0,3,6,3,0,34,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,59,65,120,40,19,37,64,88,19,510,3,0,5,13,0,19,0,6,0,33,3,7,7,17,3,3,0,0,0,37,4,25,3,17,13,3,3,6,0,78,12,32,0,14,21,8,0,7,0,99,8,28,8,31,20,15,3,9,0,125,12,37,3,24,26,13,0,14,0,127,4,7,0,0,4,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,126,26,121,78,57,6,44,4,520
UCL115055,0,0,3,3,0,0,0,0,0,9,0,0,9,0,0,0,3,3,0,17,0,3,11,3,3,3,3,3,3,34,0,5,18,3,0,0,3,0,4,35,6,3,21,4,3,3,8,10,0,55,7,6,15,4,5,7,9,5,0,58,3,8,3,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,29,71,17,11,19,25,28,8,227,0,0,0,12,3,10,0,0,0,17,0,0,0,9,5,3,0,0,0,14,0,9,3,9,5,7,0,0,0,33,3,12,4,8,8,11,0,0,0,45,5,8,3,10,14,6,0,3,0,50,5,16,3,13,7,3,0,7,0,50,0,4,0,0,0,4,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,45,14,60,43,42,0,15,3,235
UCL115056,0,0,7,0,0,3,0,3,0,20,6,0,6,0,0,0,9,4,0,29,3,11,15,7,0,3,9,16,0,62,12,8,16,6,3,0,5,8,0,59,14,8,15,3,0,4,13,10,0,55,17,11,8,3,3,10,18,15,3,90,3,0,8,0,3,0,17,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57,37,78,14,9,24,66,57,11,353,0,0,0,3,0,11,0,6,0,16,0,4,4,3,0,0,0,4,0,15,3,18,0,16,12,9,0,5,0,59,8,14,3,12,23,6,0,3,0,68,7,9,0,16,20,8,0,7,0,81,0,13,5,23,10,9,0,14,0,80,3,3,0,5,5,3,0,6,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,62,13,78,66,49,7,38,4,341
UCL115057,3,0,33,3,3,10,3,8,5,74,6,0,76,16,0,7,6,12,7,128,12,26,77,28,8,3,15,14,0,194,21,14,40,15,6,4,18,22,0,148,10,14,27,7,3,3,24,5,3,98,10,9,7,6,3,0,21,11,0,58,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,64,58,270,79,28,29,87,74,17,703,0,0,10,7,6,13,0,0,0,42,0,6,11,15,6,10,5,9,0,61,9,28,15,36,24,17,0,5,0,138,6,21,3,25,25,6,4,7,0,104,6,9,3,18,14,8,0,13,3,81,4,5,4,8,19,3,0,7,0,52,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,71,45,112,97,61,12,52,3,490
