UCL_CODE_2016,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
UCL112003,14,22,45,54,79,75,19,6,318,31,42,63,37,48,16,0,0,238,51,160,224,345,348,299,119,44,1598,38,105,105,155,144,106,42,12,707,26,47,74,63,52,29,10,6,308,7,32,60,86,109,51,18,9,379,16,47,76,91,145,100,28,3,513,41,96,158,163,197,174,58,4,897,29,99,135,161,221,177,60,11,906,25,46,120,136,104,59,20,3,513,61,71,59,53,25,31,11,4,326,11,5,3,0,4,5,0,0,29,3,21,30,27,24,23,12,3,151,122,86,126,144,207,196,117,43,1039,481,872,1281,1524,1714,1351,532,152,7899,5,14,49,63,60,35,15,0,244,3,12,21,14,27,9,3,0,91,0,18,21,29,19,18,14,3,127,3,12,31,25,18,13,3,0,100,11,26,33,47,30,13,3,0,159,37,150,210,255,339,212,103,33,1328,16,102,205,236,367,253,94,26,1302,107,178
UCL112004,0,11,20,24,39,40,17,6,161,11,25,24,17,11,3,0,0,90,41,113,149,230,271,317,237,71,1432,23,84,107,120,104,87,65,13,602,14,24,38,50,41,33,8,0,199,9,15,45,50,57,38,48,14,272,0,15,31,52,66,82,35,6,292,21,78,113,142,141,219,111,29,855,18,47,67,83,91,145,79,15,536,14,24,47,29,29,24,13,0,186,17,42,43,44,25,15,11,0,193,0,3,3,0,0,0,0,0,7,0,9,9,16,15,14,6,6,70,91,65,81,129,91,111,102,43,713,255,539,764,974,984,1128,743,205,5598,7,8,20,25,34,23,5,0,120,0,3,10,5,7,11,0,0,37,0,14,9,15,20,19,21,9,100,0,8,10,10,8,11,4,0,46,7,8,22,24,13,16,6,0,91,30,103,125,172,228,189,120,39,1012,13,56,103,156,216,219,99,27,892,42,134
UCL112005,0,11,14,14,16,4,3,0,62,3,21,24,9,5,4,0,0,66,123,276,284,335,346,219,101,19,1707,29,72,72,63,74,73,18,12,408,11,26,37,20,22,10,3,0,134,7,21,25,23,31,16,7,0,135,0,6,16,19,21,24,7,3,97,30,87,65,51,46,50,7,3,333,21,31,26,34,32,19,11,4,171,3,6,7,8,3,3,0,0,35,28,78,60,32,32,19,12,3,270,6,3,4,0,0,0,0,0,15,3,5,3,11,9,3,3,0,38,254,422,319,212,116,147,81,43,1596,514,1070,957,825,749,587,262,88,5051,4,14,7,5,0,3,3,0,41,0,4,7,11,5,3,0,0,29,14,22,11,11,3,11,10,3,95,0,8,5,0,0,0,0,0,15,4,12,7,6,8,3,0,0,45,52,111,121,149,155,89,36,9,721,17,84,68,52,53,32,20,3,331,130,231
UCL112006,12,23,33,36,45,50,13,6,222,45,76,58,42,33,18,0,0,284,155,371,368,513,543,480,268,98,2797,81,209,207,249,269,211,125,38,1381,34,86,86,97,68,40,24,11,441,19,122,130,113,114,57,33,10,603,9,57,67,73,142,137,60,8,554,82,173,245,251,289,164,64,19,1288,49,106,152,151,157,113,31,9,773,17,58,55,30,34,24,10,0,231,62,120,90,96,81,53,19,8,539,5,0,0,8,3,4,4,0,18,8,16,15,26,19,37,10,12,148,240,233,215,244,316,257,250,181,1930,823,1651,1726,1934,2109,1648,916,397,11210,6,35,33,35,33,17,9,3,165,6,10,26,8,18,11,3,0,81,7,18,33,18,28,29,18,4,148,0,15,14,15,12,3,0,0,61,12,21,37,30,16,6,0,0,125,120,345,373,371,436,235,117,29,2024,58,236,256,270,311,227,101,23,1481,212,472
UCL112007,3,24,25,25,19,5,3,0,116,20,69,28,25,18,3,0,0,161,174,436,357,339,260,194,113,32,1907,95,234,148,122,141,84,38,11,880,27,71,75,73,51,51,23,10,380,20,66,72,61,44,23,15,3,309,7,57,58,61,76,45,10,5,325,56,274,213,192,126,69,17,10,954,45,130,93,88,75,34,12,0,482,13,23,17,9,18,13,0,0,83,41,100,72,48,38,20,5,3,327,0,0,0,0,3,5,3,0,13,8,13,15,11,4,6,3,0,70,209,244,197,188,170,146,105,67,1316,723,1740,1375,1238,1050,700,354,148,7329,7,36,25,12,10,5,0,0,95,3,20,7,16,7,3,3,0,54,7,30,30,14,14,4,3,3,100,3,11,6,4,3,0,0,0,30,16,36,37,23,15,4,3,3,135,125,362,265,217,266,124,72,23,1457,58,265,220,183,178,96,42,18,1056,154,477
UCL112008,3,7,9,20,13,12,0,3,56,15,21,23,18,11,0,0,0,87,81,251,209,248,213,197,90,27,1326,72,110,87,85,99,56,43,7,566,14,35,30,41,25,32,20,9,199,8,44,36,42,56,36,17,3,230,5,22,43,41,61,40,11,3,233,49,109,91,78,82,60,26,14,500,23,69,108,82,74,31,11,0,399,7,12,8,24,20,5,3,3,82,30,55,47,34,17,13,6,4,199,0,0,0,3,0,0,5,0,10,0,9,13,17,9,8,7,3,66,219,326,280,206,131,153,117,61,1493,526,1068,986,934,812,643,347,140,5451,4,21,11,9,5,6,0,0,60,0,5,12,8,3,3,0,0,33,3,16,13,9,4,9,7,7,67,3,7,5,4,3,0,0,0,30,17,16,19,15,6,4,0,0,75,30,140,109,145,213,82,52,20,801,24,106,78,95,115,71,44,9,544,75,241
UCL112009,3,22,19,31,31,13,6,4,141,22,43,46,28,24,10,0,0,165,83,216,184,236,252,198,104,45,1319,53,113,121,118,123,104,44,8,695,25,69,64,70,46,30,11,7,306,20,64,77,67,83,24,11,5,344,5,43,62,38,96,53,22,9,331,47,128,135,132,117,66,28,12,658,34,78,102,99,115,68,16,3,510,33,43,54,37,46,27,11,3,244,38,78,65,52,26,27,10,5,312,4,3,3,0,4,3,3,0,20,7,14,13,15,15,9,5,0,82,215,161,124,144,193,152,104,73,1158,587,1067,1058,1085,1168,784,365,164,6288,6,25,20,23,23,14,3,0,112,6,8,7,13,19,3,3,0,58,5,17,24,17,17,14,15,13,124,0,6,5,3,6,0,0,0,21,16,23,22,17,9,5,0,0,88,74,203,203,213,265,133,41,22,1158,40,167,165,119,203,100,38,26,869,139,264
UCL112010,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,7,9,39,28,28,26,12,11,0,151,4,19,12,11,17,5,3,0,69,5,7,5,4,0,0,0,0,28,0,0,4,3,3,6,0,0,19,0,3,6,4,8,3,0,0,23,3,5,17,14,8,4,0,0,53,4,3,5,12,0,0,0,0,23,0,0,0,3,0,0,0,0,7,0,4,4,4,3,3,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,20,12,13,14,13,10,4,0,87,51,103,87,93,82,52,21,3,493,0,5,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,6,3,3,0,0,0,0,10,7,17,15,9,15,12,3,0,86,4,14,20,11,12,9,0,0,67,8,31
UCL112011,7,15,14,8,21,20,6,0,88,20,36,32,21,8,9,3,0,125,133,449,348,390,379,365,199,58,2321,58,139,132,122,117,124,50,20,769,17,50,43,37,30,16,15,3,203,14,64,69,56,44,29,12,6,297,8,22,35,35,53,50,24,9,229,46,118,117,97,89,71,33,7,588,38,74,65,75,81,50,24,7,411,13,19,18,11,13,10,3,0,89,41,82,61,54,48,34,16,4,355,13,0,0,3,3,7,8,3,36,3,19,19,18,10,12,8,0,96,266,414,360,262,215,205,156,115,1992,678,1505,1303,1189,1118,992,557,241,7588,10,28,28,12,18,6,4,0,100,0,3,10,13,10,5,3,0,41,4,32,19,27,22,20,18,3,145,3,16,9,5,9,0,0,0,43,10,22,12,10,7,4,3,0,65,76,233,182,192,234,126,49,8,1108,25,120,130,111,138,100,44,6,687,146,327
UCL112012,13,37,55,42,32,24,7,0,210,25,58,53,32,22,6,0,0,198,143,492,400,353,315,249,136,44,2132,101,205,201,138,135,89,60,8,939,22,57,73,74,75,52,28,11,377,29,164,121,74,87,54,19,9,559,7,56,60,59,92,50,18,8,358,51,211,214,210,142,93,37,15,965,33,108,111,96,76,45,23,8,501,23,37,31,25,22,11,4,0,146,37,95,90,62,30,25,12,3,351,6,0,0,0,0,0,6,0,17,6,18,20,20,15,17,7,3,103,222,199,201,226,187,152,144,51,1392,720,1738,1624,1405,1242,862,493,156,8243,17,47,51,27,21,7,6,0,180,3,9,13,16,15,8,3,0,68,8,42,17,20,18,13,3,6,122,3,10,12,13,4,0,0,0,47,23,48,28,32,16,11,3,0,156,138,442,328,286,296,160,94,36,1774,57,241,245,182,204,131,57,15,1133,159,403
UCL112013,5,18,32,22,33,39,19,5,171,36,52,55,41,31,18,3,0,238,101,298,368,478,526,570,407,138,2875,70,209,228,222,270,227,106,36,1369,9,48,54,51,59,45,25,5,307,25,114,148,131,117,82,31,17,663,15,64,101,110,145,127,66,21,639,55,161,273,284,256,252,118,46,1441,29,104,138,149,146,109,44,10,720,17,35,38,20,40,21,16,9,188,50,111,102,75,63,64,17,10,497,4,0,0,0,0,4,7,3,22,11,10,19,23,20,26,11,4,125,164,173,148,196,225,315,276,166,1665,584,1397,1694,1809,1920,1909,1149,458,10919,3,20,42,47,29,27,10,0,178,0,11,17,21,19,12,4,0,81,4,26,26,25,33,25,31,18,200,3,12,17,19,6,5,3,0,62,12,14,25,17,14,6,3,0,88,85,295,307,411,386,289,142,55,1970,52,199,259,250,314,218,117,22,1418,160,392
UCL112014,0,12,15,16,27,3,3,3,80,22,40,39,23,16,3,0,0,142,192,411,299,291,311,240,114,30,1884,77,153,139,136,127,98,59,17,815,18,50,44,49,34,48,30,4,278,16,81,68,69,71,19,17,5,344,7,50,46,66,95,49,18,13,331,42,195,148,147,128,93,36,8,793,29,95,76,82,66,41,18,0,408,16,35,20,20,9,12,6,0,112,30,85,74,42,38,30,20,3,319,4,3,0,0,3,3,0,0,17,9,28,12,25,15,6,4,0,97,293,285,217,201,212,181,143,66,1597,747,1517,1209,1158,1147,821,467,152,7212,9,25,26,27,13,3,0,0,97,6,10,13,14,8,9,3,0,51,11,24,23,23,21,6,9,4,117,3,3,6,4,7,0,3,0,29,14,26,16,12,6,3,3,0,83,95,325,222,266,273,125,79,43,1433,50,169,160,157,175,94,69,24,894,141,343
UCL112015,10,46,67,37,48,26,11,3,248,46,90,74,29,30,4,0,0,277,233,545,483,540,473,325,155,39,2791,198,320,220,188,206,137,54,26,1353,33,100,117,108,98,77,35,9,571,30,166,127,108,71,57,12,10,587,22,84,106,102,134,73,36,11,566,87,284,303,272,244,120,36,8,1351,46,137,154,127,115,71,21,11,681,43,73,48,32,31,13,8,3,250,62,128,83,60,65,26,15,4,440,0,4,3,11,4,6,0,0,37,6,25,31,32,28,20,4,3,157,262,234,208,229,230,196,134,45,1527,1078,2232,2021,1878,1768,1158,526,165,10825,21,65,56,42,41,17,3,0,248,10,19,13,19,9,11,0,0,82,11,33,34,27,29,8,15,7,170,4,18,6,7,7,4,0,0,44,37,51,32,25,16,4,0,0,157,190,508,413,353,346,204,97,45,2155,69,291,308,286,307,153,85,19,1524,221,573
UCL113001,4,10,8,18,12,13,7,3,72,5,18,14,14,11,3,0,0,58,34,100,117,148,225,209,134,49,1019,35,75,73,114,90,86,49,24,535,9,36,30,37,24,18,7,9,165,0,26,33,32,47,28,13,10,192,0,20,23,30,67,60,25,19,249,10,53,77,66,96,108,41,22,463,20,24,41,51,57,35,22,7,253,3,10,9,15,8,10,4,0,59,17,43,46,32,17,28,13,0,189,0,3,3,0,0,0,0,0,9,3,4,7,8,10,11,9,3,50,74,69,74,88,131,111,117,95,762,208,485,553,646,786,725,439,230,4077,0,8,9,5,10,14,7,0,52,0,7,3,5,5,9,0,0,28,3,9,4,3,5,4,7,5,45,0,4,5,0,0,4,0,0,19,5,4,10,10,13,3,0,0,49,17,77,126,126,157,100,71,35,715,18,72,86,87,161,110,55,15,606,33,94
UCL113002,0,3,3,4,8,10,4,0,36,3,6,7,3,4,16,0,0,38,13,50,68,97,124,178,110,34,669,14,47,48,75,85,73,48,4,402,8,17,20,16,15,19,9,3,104,0,10,15,18,24,16,7,0,86,3,3,10,10,37,23,10,8,104,21,26,34,32,53,59,21,12,267,11,21,16,37,27,28,17,3,163,4,3,8,7,13,3,7,0,44,11,30,30,19,23,26,13,3,148,0,0,0,0,0,0,0,0,4,3,4,3,4,3,8,6,4,37,55,55,54,91,71,119,106,53,609,141,269,315,415,496,569,362,124,2694,0,0,4,3,13,4,3,3,35,0,0,3,3,3,5,0,0,14,0,0,6,3,4,10,3,7,34,0,3,0,3,0,0,0,0,10,0,3,6,3,6,0,3,0,17,6,31,50,57,101,79,46,11,381,3,25,22,32,69,53,31,9,231,25,74
UCL113003,0,4,7,7,11,3,4,0,33,5,26,19,17,11,4,0,0,77,105,220,208,225,280,180,74,20,1315,25,54,40,54,81,47,28,10,338,3,14,9,17,14,6,0,0,76,11,30,26,29,33,10,5,0,148,3,33,24,27,43,18,0,3,151,15,51,51,62,57,33,8,0,270,3,31,38,46,33,22,3,3,182,6,6,4,5,8,10,0,3,48,16,35,29,26,21,16,8,3,146,3,0,0,0,4,3,0,0,8,3,15,10,12,21,3,3,0,53,110,140,108,156,114,152,97,72,953,308,661,571,683,719,506,230,118,3799,0,3,10,0,0,0,0,0,25,0,10,0,10,11,3,0,0,37,0,12,11,5,7,3,5,0,51,0,3,3,3,0,0,0,0,13,0,4,11,7,10,0,0,0,29,65,142,96,140,161,61,27,3,690,22,87,85,79,58,39,11,0,384,50,133
UCL113004,0,3,0,3,0,3,0,0,7,3,3,0,3,3,0,0,0,11,12,50,48,65,62,89,44,6,377,18,41,26,29,39,25,6,3,196,4,21,20,11,5,9,5,0,80,0,8,11,11,3,0,4,0,40,0,11,6,10,10,11,3,0,52,0,18,35,27,22,21,5,0,131,0,6,15,10,7,11,5,0,49,3,5,4,3,0,3,0,0,19,8,21,7,11,12,7,8,3,75,0,0,0,0,0,0,0,0,0,0,3,7,5,3,0,3,0,17,19,23,29,28,37,48,42,12,237,73,207,205,205,205,226,122,30,1284,0,0,13,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,3,3,25,0,4,3,0,0,0,0,0,7,0,5,7,5,0,0,0,0,11,7,36,35,29,49,24,12,3,198,11,43,46,26,25,23,9,3,191,13,54
UCL113005,3,5,4,4,13,9,5,3,46,7,16,5,11,17,12,0,0,67,30,76,110,148,248,401,245,97,1351,24,67,76,124,137,146,93,30,692,4,19,26,30,23,23,14,0,141,0,30,36,40,39,37,15,8,198,0,15,22,25,70,65,15,5,221,15,42,53,71,111,110,63,28,494,14,29,36,45,59,34,16,4,237,4,17,3,7,10,10,6,3,74,27,44,59,36,46,37,21,5,277,0,0,0,3,0,3,3,0,11,3,3,6,4,7,14,16,4,60,97,73,74,112,125,202,192,113,980,244,418,514,663,906,1090,707,312,4853,3,0,5,3,13,6,0,0,43,3,4,7,13,14,12,0,0,60,3,3,6,10,15,18,20,8,84,0,0,3,0,3,3,0,0,13,3,3,11,13,7,0,0,0,35,23,72,89,133,188,127,61,20,713,19,66,61,72,139,110,51,15,526,56,109
UCL113006,0,5,8,5,6,3,3,3,38,15,17,10,8,5,4,0,0,58,54,161,129,158,159,134,82,32,907,26,57,62,60,82,44,30,12,369,3,25,27,24,19,17,4,3,116,7,16,27,32,33,11,7,0,142,4,27,22,22,49,20,11,0,151,24,37,51,53,66,39,20,9,295,18,44,69,49,26,30,8,6,245,9,16,16,12,15,10,0,3,77,21,38,23,18,30,17,11,4,153,0,0,3,0,0,0,3,3,11,3,3,18,10,12,6,3,0,52,140,174,150,132,100,100,99,40,935,320,625,600,572,603,440,280,111,3558,0,3,3,6,4,4,0,0,33,0,6,3,9,3,0,0,0,26,0,5,15,4,3,3,0,9,42,0,4,0,0,4,3,0,0,12,3,9,10,8,0,0,0,0,37,28,87,84,91,116,80,43,12,540,17,70,75,76,85,38,29,7,389,72,150
UCL113007,7,32,37,12,7,8,3,0,105,9,41,13,8,4,0,0,0,76,94,236,235,213,159,87,38,14,1087,49,105,79,77,74,44,20,5,447,12,38,42,31,33,18,12,3,190,7,40,30,27,20,10,0,0,124,4,31,22,28,29,20,10,3,145,35,86,73,84,45,16,10,5,353,13,57,40,31,24,8,3,0,181,3,20,12,10,5,3,0,0,50,13,40,31,25,21,6,3,0,155,6,0,0,3,5,0,5,0,26,3,9,7,15,12,3,0,0,51,146,159,116,121,137,106,113,70,968,413,916,730,680,569,327,220,106,3957,5,18,18,13,3,0,0,0,63,0,15,6,6,3,0,0,0,31,9,15,16,11,9,10,5,9,74,0,5,4,3,0,0,0,0,19,5,21,7,11,0,0,0,0,49,43,124,86,106,87,47,31,8,536,26,127,87,78,71,39,10,3,446,89,224
UCL113008,0,0,0,0,3,5,0,0,7,9,14,9,4,8,8,0,0,47,39,83,43,67,97,86,44,14,480,11,35,30,37,34,43,19,0,209,3,18,14,14,6,3,3,0,63,7,12,15,16,22,4,3,3,87,0,11,6,15,19,15,10,3,76,13,23,25,23,25,13,8,0,137,7,18,21,17,23,8,4,0,108,0,3,3,3,6,3,3,0,22,10,18,18,15,15,9,0,0,93,0,0,0,0,5,0,3,3,9,3,0,3,3,3,10,3,0,25,208,282,180,144,117,80,84,57,1157,313,521,378,358,377,291,191,85,2523,4,3,3,0,3,4,0,0,13,0,0,0,3,3,0,0,0,12,3,5,3,3,5,3,0,0,23,0,0,0,0,3,0,0,0,3,0,0,3,4,5,0,0,0,16,9,46,41,48,81,44,16,3,284,3,37,21,32,39,22,10,8,175,49,88
UCL113009,5,12,14,18,29,32,13,0,124,9,14,8,16,11,4,0,0,60,40,136,155,215,243,233,118,40,1181,41,75,99,110,87,59,28,10,507,7,17,15,27,23,6,10,0,103,4,29,43,42,45,21,16,5,202,8,33,22,37,114,75,34,8,332,30,40,75,88,118,91,35,11,482,20,38,45,39,47,33,23,0,250,15,13,15,7,11,6,0,0,70,12,19,27,20,18,13,3,3,106,0,0,0,0,0,0,3,0,4,5,5,6,9,9,4,3,0,37,33,39,54,47,64,51,45,36,365,223,468,588,675,808,630,322,119,3835,0,9,13,20,24,8,3,0,83,0,3,8,8,3,3,0,0,27,0,12,5,9,16,4,10,3,60,0,8,6,3,14,3,0,0,31,0,11,5,3,6,0,0,0,33,33,117,102,122,128,81,33,14,634,13,82,96,128,202,140,49,13,722,48,123
UCL113010,0,3,3,0,10,3,0,0,26,6,24,4,9,3,4,0,0,53,107,291,273,307,288,198,62,17,1540,24,77,71,45,60,44,23,8,350,10,22,29,15,15,3,0,0,96,3,14,17,19,34,10,3,0,95,3,19,7,15,20,16,9,0,87,23,51,46,43,32,20,7,0,222,19,21,14,22,15,9,0,0,105,9,4,3,3,6,4,0,0,32,23,32,41,22,14,8,12,0,147,3,3,0,0,4,0,0,0,8,3,4,11,3,11,7,4,0,43,97,86,75,87,85,93,67,21,617,327,648,599,607,587,425,186,41,3419,0,13,8,0,13,6,0,0,34,3,3,3,4,7,0,0,0,21,3,14,14,10,3,8,7,3,60,4,3,4,3,3,0,0,0,17,3,7,0,8,0,0,0,0,19,32,114,90,87,101,51,22,9,507,8,63,45,44,47,16,6,3,232,106,237
UCL113011,0,3,3,3,11,4,4,0,33,4,17,9,8,8,0,0,0,48,61,177,138,204,169,168,88,32,1027,12,35,38,41,46,34,17,5,228,7,17,6,12,6,9,3,3,59,5,5,16,14,17,7,9,3,77,0,8,14,15,16,16,10,0,74,19,34,25,25,29,23,7,5,172,8,24,24,20,15,13,10,3,116,3,6,9,12,7,11,3,0,45,18,18,19,21,12,16,7,0,117,4,0,3,3,0,0,3,0,8,5,9,6,3,3,3,3,4,31,74,74,64,63,73,89,74,25,539,219,427,364,453,420,395,231,78,2587,3,4,4,7,5,3,3,0,25,0,8,5,0,3,0,0,0,13,0,9,6,12,7,9,5,0,51,0,0,3,4,0,0,0,0,6,4,3,7,3,4,0,0,0,26,28,63,47,52,92,49,24,8,364,14,32,53,54,67,39,16,8,271,47,101
UCL113012,5,17,9,11,4,15,14,3,80,15,27,29,15,12,3,0,0,102,64,194,210,259,305,261,173,69,1533,40,99,102,93,103,73,74,22,605,18,19,29,22,22,6,3,0,123,10,28,25,31,76,47,24,11,254,7,27,27,34,35,46,43,12,228,22,64,71,99,77,88,59,21,500,33,51,50,64,52,50,43,15,360,18,22,20,8,12,8,3,0,101,12,23,29,20,25,20,7,3,142,3,3,0,0,0,0,0,0,4,0,13,9,8,15,10,7,0,56,62,69,61,78,94,108,106,79,649,301,662,672,738,833,737,559,236,4732,7,12,13,11,6,10,3,0,72,0,4,8,5,8,4,5,0,33,3,11,10,10,18,9,23,6,87,3,3,6,6,6,0,0,0,27,10,9,3,11,3,0,0,0,36,65,127,122,150,210,122,85,18,906,17,98,97,109,104,111,61,24,614,81,164
UCL113013,0,14,7,0,5,4,0,0,26,4,5,6,7,5,0,0,0,33,82,238,190,168,104,67,45,12,908,30,91,48,54,28,20,21,3,296,14,26,29,22,13,17,14,0,134,3,12,13,9,11,3,0,0,57,0,12,23,16,22,15,8,0,101,7,38,32,34,31,19,10,0,174,4,24,25,20,17,9,7,3,116,3,8,8,0,3,3,0,0,30,11,34,13,22,14,6,5,0,99,0,0,0,0,4,0,0,0,3,0,8,10,4,4,4,0,3,41,74,79,70,88,84,68,43,10,511,234,591,468,441,343,243,154,33,2516,0,15,9,10,0,3,0,0,40,0,0,0,3,3,0,0,0,11,3,11,13,8,0,4,8,0,44,3,3,7,3,3,0,0,0,23,9,16,15,11,7,0,0,0,53,10,72,61,60,58,56,29,17,369,20,68,68,50,41,31,18,3,304,31,124
