SAL_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SAL14368,0,0,0,0,0,0,0,0
SAL14369,3,0,0,0,0,0,0,3
SAL14370,0,0,0,0,0,0,0,0
SAL14371,585,51,3,5,0,0,3,649
SAL14372,6,0,0,0,0,0,0,5
SAL14373,17,4,0,0,0,0,0,26
SAL14374,12,0,0,0,0,0,0,13
SAL14375,331,35,17,4,0,0,0,388
SAL14376,1058,119,19,4,4,0,5,1214
SAL14377,694,59,8,0,0,0,4,774
SAL14378,0,0,0,0,0,0,0,0
SAL14379,3,0,0,0,0,0,0,6
SAL14380,62,9,10,3,0,0,0,84
SAL14381,107,17,0,0,0,0,0,119
SAL14382,26,7,0,0,0,0,0,36
SAL14383,0,0,0,0,0,0,0,0
SAL14384,0,0,0,0,0,0,0,0
SAL14385,10,0,0,0,0,0,0,8
SAL14386,0,0,0,0,0,0,0,0
SAL14387,6,0,0,0,0,0,0,10
SAL14388,0,0,0,0,0,0,0,0
SAL14389,0,0,0,0,0,0,0,0
SAL14390,11,0,0,0,0,0,0,11
SAL14391,84,5,8,0,0,0,0,97
SAL14392,185,24,5,0,0,0,0,219
SAL14393,3,0,0,0,0,0,0,3
SAL14394,5,0,0,0,0,0,0,6
SAL14395,203,37,14,6,0,0,6,265
SAL14396,322,26,14,5,0,0,0,368
SAL14397,58,14,0,0,0,0,0,74
SAL14398,9,0,0,0,0,0,0,9
SAL14399,1025,70,27,19,5,0,3,1149
SAL14400,16,0,0,0,0,0,0,18
SAL14401,220,25,8,0,0,0,0,249
SAL14402,25,3,5,0,0,0,0,35
SAL14403,4,0,0,0,0,0,0,8
SAL14404,4,0,0,0,0,0,0,4
SAL14405,3,0,0,0,0,0,0,3
SAL14406,28,5,3,0,0,0,0,35
SAL14407,3,0,0,0,0,0,0,4
SAL14408,225,17,7,0,0,0,0,247
SAL14409,122,17,6,0,5,0,0,150
SAL14410,3,0,0,0,0,0,0,3
SAL14411,0,0,0,0,0,0,0,0
SAL14412,52,8,3,0,0,0,3,65
SAL14413,0,0,0,0,0,0,0,0
SAL14414,23,0,0,0,0,0,0,21
SAL14415,16,0,0,0,0,0,0,17
SAL14416,55,3,0,0,0,0,0,65
SAL14417,0,0,0,0,0,0,0,0
SAL14418,18,0,0,0,0,0,0,18
SAL14419,3,0,0,0,0,0,0,3
SAL14420,498,58,13,3,0,0,5,585
SAL14421,22,6,0,0,0,0,0,26
SAL14422,627,59,6,0,0,0,0,694
SAL14423,72,4,0,0,0,0,0,80
SAL14424,112,12,0,0,0,0,0,135
SAL14425,0,0,0,0,0,0,0,0
SAL14426,18,9,0,0,0,0,0,27
SAL14427,6,0,0,0,0,0,0,6
SAL14428,554,59,10,4,0,0,4,639
SAL14429,44,5,0,0,0,0,0,45
SAL14430,80,12,0,0,0,0,0,91
SAL14431,13,5,7,0,0,0,0,23
SAL14432,56,6,8,0,0,0,0,71
SAL14433,696,92,60,8,0,3,4,867
SAL14434,1360,145,45,8,0,0,0,1558
SAL14435,14,3,0,0,0,0,0,15
SAL14436,10,0,0,0,0,0,0,10
SAL14437,0,0,0,0,0,0,0,0
SAL14438,259,35,12,8,0,0,0,305
SAL14439,0,0,0,0,0,0,0,0
SAL14440,457,20,13,0,0,0,0,497
SAL14441,467,91,52,12,0,0,11,632
SAL14442,5,0,0,0,0,0,0,11
SAL14443,814,96,35,6,4,0,4,955
SAL14444,39,3,0,0,0,0,0,39
SAL14445,0,0,0,0,0,0,0,0
SAL14446,11,0,0,0,0,0,0,10
SAL14447,0,0,0,0,0,0,0,0
SAL14448,11,0,0,0,0,0,0,12
SAL14449,49,13,4,0,0,0,0,64
SAL14450,0,0,0,0,0,0,0,0
SAL14451,0,0,0,0,0,0,0,0
SAL14452,8,4,0,0,0,0,0,13
SAL14453,9,0,0,0,0,0,0,9
SAL14454,6,0,0,0,0,0,0,10
SAL14455,0,0,0,0,0,0,0,0
SAL14456,256,28,19,5,0,0,6,310
SAL14457,124,26,11,4,0,0,0,155
SAL14458,0,0,0,0,0,0,0,0
SAL14459,0,0,0,0,0,0,0,3
SAL14460,0,0,0,0,0,0,0,0
SAL14461,33,4,0,0,0,0,0,34
SAL14462,0,0,0,0,0,0,0,0
SAL14463,890,106,54,8,5,0,9,1077
SAL14464,287,38,27,3,0,0,5,361
SAL14465,46,7,0,5,0,0,0,54
SAL14466,180,17,9,4,0,0,3,208
SAL14467,56,0,4,0,0,0,0,64
SAL14468,0,0,0,0,0,0,0,0
SAL14469,0,0,0,0,0,0,0,0
SAL14470,0,0,0,0,0,0,0,0
SAL14471,2265,127,69,39,4,0,8,2511
SAL14472,0,0,0,0,0,0,0,0
SAL14473,15,3,0,0,0,0,0,18
SAL14474,11,0,0,0,0,0,0,10
SAL14475,0,0,0,0,0,0,0,0
SAL14476,383,46,20,6,0,0,3,461
SAL14477,0,0,0,0,0,0,0,0
SAL14478,41,8,0,0,0,0,0,57
SAL14479,78,9,7,0,0,0,0,97
SAL14480,0,0,0,0,0,0,0,0
SAL14481,0,0,0,0,0,0,0,0
SAL14482,0,0,0,0,0,0,0,0
SAL14483,3,0,0,0,0,0,0,3
SAL14484,0,0,0,0,0,0,0,0
SAL14485,3,0,0,0,0,0,0,0
SAL14486,14,0,0,0,0,0,0,17
SAL14487,0,0,0,0,0,0,0,0
SAL14488,8,0,0,0,0,0,0,6
SAL14489,0,0,0,0,0,0,0,0
SAL14490,6,0,0,0,0,0,0,4
SAL14491,7,0,0,0,0,0,0,7
SAL14492,10,0,0,0,0,0,0,8
SAL14493,40,4,0,0,0,0,0,51
SAL14494,0,0,0,0,0,0,0,5
SAL14495,99,11,3,0,0,0,5,126
SAL14496,11,0,4,0,0,0,0,15
SAL14497,0,0,0,0,0,0,0,0
SAL14498,0,0,0,0,0,0,0,0
SAL14499,3,0,0,0,0,0,0,3
SAL14500,0,0,0,0,0,0,0,0
SAL14501,99,12,15,3,0,0,0,135
SAL14502,12,5,0,0,0,0,0,15
SAL14503,399,29,15,0,0,0,0,454
SAL14504,39,11,6,0,0,0,0,46
SAL14505,24,11,5,0,0,0,0,37
SAL14506,0,0,0,0,0,0,0,3
SAL14507,0,0,0,0,0,0,0,0
SAL14508,10,0,0,0,0,0,0,16
SAL14509,12,0,0,0,0,0,0,12
SAL14510,12,0,0,0,0,0,0,19
SAL14511,643,99,28,7,0,0,10,790
SAL14512,47,11,0,0,0,0,0,54
SAL14513,22,0,0,0,0,0,0,22
SAL14514,71,10,5,0,0,0,0,80
SAL14515,18,0,0,0,0,0,0,23
SAL14516,9,0,0,0,0,0,0,9
SAL14517,4,0,0,0,0,0,0,6
SAL14518,0,0,0,0,0,0,0,0
SAL14519,8,4,0,0,0,0,0,8
SAL14520,143,21,0,4,0,0,0,166
SAL14521,31,0,0,0,0,0,0,33
SAL14522,165,15,11,5,0,0,3,196
SAL14523,0,0,0,0,0,0,0,0
SAL14524,151,10,0,8,0,0,0,167
SAL14525,23,0,0,0,0,0,0,28
SAL14526,31,4,0,0,0,0,0,33
SAL14527,0,0,0,0,0,0,0,0
SAL14528,134,19,8,0,0,0,0,161
SAL14529,6,0,0,0,0,0,0,6
SAL14530,15,3,0,0,0,0,0,18
SAL14531,26,4,0,0,0,0,0,32
SAL14532,12,0,0,0,0,0,0,13
SAL14533,59,18,0,5,0,0,0,87
SAL14534,152,14,0,0,0,0,3,171
SAL14535,22,5,4,0,0,0,0,32
SAL14536,827,99,79,7,0,0,8,1023
SAL14537,448,40,3,7,0,0,0,493
SAL14538,5,0,0,0,0,0,0,13
SAL14539,6,0,0,0,0,0,0,6
SAL14540,0,0,0,0,0,0,0,0
SAL14541,8,0,0,0,0,0,0,7
SAL14542,631,54,6,0,0,0,0,694
SAL19494,0,0,0,0,0,0,0,0
SAL19797,0,0,0,0,0,0,0,0
