SAL_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SAL13680,19,5,10,8,9,8,8,8,0,74
SAL13681,12,0,0,0,4,0,0,6,0,15
SAL13682,10,11,3,5,4,8,3,7,0,65
SAL13683,16,7,13,8,9,11,4,15,0,87
SAL13684,12,6,5,0,5,0,3,0,0,35
SAL13685,4,0,3,0,0,0,0,4,0,20
SAL13686,6,0,0,0,0,0,0,0,0,7
SAL13687,10,6,12,10,0,4,3,7,0,54
SAL13688,11,0,4,6,6,9,0,7,0,37
SAL13689,28,10,12,12,9,4,5,19,3,106
SAL13690,1650,4396,1138,1267,1569,1178,418,1438,291,13347
SAL13691,266,579,160,135,273,119,75,101,31,1738
SAL13692,68,56,68,64,34,24,32,59,11,424
SAL13693,0,0,3,0,0,0,0,0,0,17
SAL13694,26,12,20,14,9,7,16,24,0,123
SAL13695,16,6,5,14,10,3,10,23,0,78
SAL13696,30,31,6,36,17,14,24,56,0,217
SAL13697,25,8,19,8,8,7,20,8,0,113
SAL13698,14,0,0,0,3,0,0,3,0,29
SAL13699,378,599,307,274,161,198,47,158,30,2142
SAL13700,7,9,3,4,0,0,4,5,0,30
SAL13701,17,13,9,0,3,4,5,7,0,53
SAL13702,714,1934,294,281,543,252,91,140,66,4318
SAL13703,24,27,24,13,21,10,3,14,4,137
SAL13704,11,4,5,10,6,6,0,6,0,60
SAL13705,117,135,203,154,127,120,79,120,17,1069
SAL13706,18,43,22,11,14,4,6,4,0,122
SAL13707,0,10,8,3,0,0,4,5,3,36
SAL13708,0,0,0,6,0,0,0,0,0,7
SAL13709,24,34,26,34,28,17,23,16,5,200
SAL13710,54,74,88,81,75,55,13,71,0,521
SAL13711,11,3,6,5,3,0,0,3,0,34
SAL13712,78,133,95,114,91,74,32,83,11,699
SAL13713,69,57,91,79,70,69,28,77,15,555
SAL13714,2044,4638,575,624,944,574,152,358,180,10096
SAL13715,124,140,220,180,149,98,78,140,13,1150
SAL13716,839,1974,781,727,973,418,270,374,90,6451
SAL13717,191,192,125,74,106,43,36,53,18,834
SAL13718,67,45,48,11,22,14,9,25,6,249
SAL13719,23,16,25,11,21,5,14,13,0,128
SAL13720,29,21,28,27,14,15,16,19,0,155
SAL13721,6,7,6,5,5,9,0,4,5,46
SAL13722,8,0,0,4,0,0,0,0,0,18
SAL13723,0,0,0,0,0,0,0,0,0,6
SAL13724,8,4,11,9,4,4,3,11,0,49
SAL13725,0,0,0,0,0,0,0,0,0,0
SAL13726,168,244,331,292,232,157,137,221,35,1810
SAL13727,47,79,57,32,27,22,12,20,4,288
SAL13728,5,0,3,0,0,0,0,0,0,22
SAL13729,99,199,71,56,61,51,38,51,11,635
SAL13730,1513,3124,973,999,902,717,273,967,244,9708
SAL13731,467,1058,224,184,367,212,87,99,63,2766
SAL13732,867,1132,565,400,749,428,212,254,110,4719
SAL13733,358,331,172,110,235,179,68,64,34,1544
SAL13734,5,0,0,4,0,6,6,3,0,27
SAL13735,0,0,0,0,6,0,0,3,0,15
SAL13736,24,4,0,0,8,0,3,6,0,50
SAL13737,163,192,116,78,121,58,58,34,12,831
SAL13738,40,13,4,15,3,7,3,33,6,127
SAL13739,31,34,34,42,39,25,26,48,0,269
SAL13740,19,19,29,20,17,6,10,12,5,125
SAL13741,0,3,0,0,0,0,0,0,0,9
SAL13742,277,356,504,300,361,232,267,329,36,2664
SAL13743,21,18,13,17,11,8,10,14,0,104
SAL13744,4,0,0,0,0,0,0,0,0,12
SAL13745,16,5,6,13,5,0,0,16,0,57
SAL13746,17,19,11,4,3,5,9,13,7,76
SAL13747,481,1060,332,299,473,249,234,194,67,3400
SAL13748,33,11,14,7,3,0,7,6,0,82
SAL13749,56,65,63,57,43,30,29,34,14,394
SAL13750,0,0,0,0,0,0,0,0,0,0
SAL13751,3,0,3,0,0,0,0,0,0,8
SAL13752,15,3,3,0,0,0,0,4,0,44
SAL13753,37,87,56,52,59,33,16,38,6,382
SAL13754,10,0,3,0,6,0,0,0,0,22
SAL13755,21,18,12,6,4,3,0,0,0,65
SAL13756,3,4,4,0,0,0,0,9,0,27
SAL13757,226,401,40,36,57,44,8,19,17,854
SAL13758,7,9,5,3,0,4,3,7,0,38
SAL13759,57,8,6,0,5,6,7,7,0,103
SAL13760,0,0,0,0,0,0,0,0,0,5
SAL13761,7,5,8,3,0,5,0,4,0,26
SAL13762,6,7,8,10,0,9,5,7,0,55
SAL13763,9,22,9,3,6,5,0,7,0,58
SAL13764,93,135,217,215,112,118,105,151,33,1171
SAL13765,8,28,13,10,5,0,0,7,4,81
SAL13766,7,5,3,0,0,0,0,3,0,23
SAL13767,0,0,0,0,0,0,0,0,0,0
SAL13768,12,14,11,12,5,5,4,13,0,78
SAL13769,15,0,0,0,0,0,0,0,0,11
SAL13770,51,78,39,30,35,27,20,13,10,298
SAL13771,16,0,3,0,0,0,0,0,0,27
SAL13772,9,5,0,0,0,0,0,0,0,15
SAL13773,56,45,41,24,38,16,17,33,3,258
SAL13774,34,22,26,25,19,15,11,27,0,183
SAL13775,30,19,18,19,10,0,7,6,0,101
SAL13776,0,0,5,0,0,0,0,0,0,10
SAL13777,7,12,12,19,7,5,0,13,0,75
SAL13778,76,14,12,17,11,21,19,33,0,209
SAL13779,476,867,694,963,550,690,334,837,100,5512
SAL13780,23,16,10,19,14,11,9,13,0,113
SAL13781,121,136,65,55,107,61,26,28,20,618
SAL13782,10,19,13,12,3,9,4,9,3,79
SAL13783,28,27,22,21,27,22,5,22,4,179
SAL13784,113,213,137,107,125,74,49,72,18,906
SAL13785,22,0,6,4,3,0,5,7,0,60
SAL13786,56,58,106,85,80,78,103,132,11,718
SAL13787,101,238,90,82,115,84,26,63,9,812
SAL13788,29,16,16,8,14,8,7,14,5,122
SAL13789,103,177,98,87,58,46,21,71,9,658
SAL13790,201,369,158,161,190,136,44,79,23,1360
SAL13791,5,0,5,3,0,0,3,15,0,33
SAL13792,4,16,4,7,7,6,5,6,4,59
SAL13793,5,0,0,3,0,3,0,4,0,18
SAL13794,101,100,109,121,78,80,46,104,21,758
SAL13795,84,144,196,154,102,110,100,144,9,1043
SAL13796,27,45,55,34,35,24,30,36,7,285
SAL13797,282,668,227,209,330,171,130,178,38,2240
SAL13798,11,19,14,19,12,6,8,14,0,103
SAL13799,287,312,297,262,234,172,157,267,39,2025
SAL13800,334,622,160,140,253,116,79,109,41,1850
SAL13801,0,0,0,0,0,0,0,0,0,0
SAL13802,106,192,203,190,166,122,107,142,20,1258
SAL13803,20,9,4,3,5,0,4,4,0,40
SAL13804,44,23,28,10,28,17,20,9,0,193
SAL13805,137,209,51,41,95,38,12,15,9,603
SAL13806,7,0,0,0,0,0,0,4,0,19
SAL13807,271,216,188,182,181,137,113,173,46,1505
SAL13808,134,278,214,172,146,86,97,108,29,1266
SAL13809,11,25,15,14,3,0,0,10,0,75
SAL13810,16,17,18,8,8,6,8,16,3,99
SAL13811,9,0,0,3,0,0,0,0,0,15
SAL13812,16,20,26,9,11,14,9,15,0,128
SAL13813,6,0,0,0,0,0,0,0,0,13
SAL13814,8,0,0,0,5,0,0,0,0,14
SAL13815,6,9,3,8,3,6,0,6,0,36
SAL13816,36,29,33,13,19,7,9,6,6,159
SAL13817,235,384,253,205,204,168,70,134,29,1672
SAL13818,0,0,0,0,0,0,0,0,0,0
SAL13819,298,388,218,130,201,118,47,76,11,1497
SAL13820,1026,1747,716,664,796,532,171,337,80,6064
SAL13821,16,3,0,0,3,0,0,7,0,31
SAL13822,36,25,26,6,16,9,9,19,5,161
SAL13823,9,3,5,4,0,4,0,3,0,29
SAL13824,4,0,0,0,3,0,0,5,0,12
SAL13825,35,17,13,4,5,0,0,8,0,90
SAL13826,61,23,26,19,33,21,15,38,0,235
SAL13827,10,7,8,4,6,0,0,8,0,48
SAL13828,0,0,0,0,0,0,0,0,0,0
SAL13829,12,0,7,4,0,5,0,3,0,27
SAL13830,10,6,14,0,8,5,3,9,3,71
SAL13831,7,0,0,0,0,0,0,4,0,18
SAL13832,29,42,23,19,16,9,7,16,4,155
SAL13833,0,0,0,0,0,0,0,0,0,0
SAL13834,170,210,218,239,146,140,115,221,32,1486
SAL13835,73,128,108,74,86,61,39,62,12,652
SAL13836,0,0,0,3,0,0,0,0,0,4
SAL13837,0,0,0,0,0,0,0,0,0,0
SAL13838,22,4,5,0,4,0,0,7,0,44
SAL13839,0,0,0,0,0,0,0,0,0,5
SAL13840,0,0,0,0,0,0,0,0,0,0
SAL13841,0,0,3,4,0,3,0,3,0,18
SAL13842,145,586,108,172,138,83,36,62,16,1344
SAL13843,100,189,42,66,62,34,7,25,9,540
SAL13844,32,23,19,14,27,8,14,10,3,149
SAL13845,34,0,0,0,3,0,0,9,0,50
SAL13846,3,0,0,5,0,0,5,0,0,15
SAL13847,232,234,276,175,198,112,145,128,18,1525
SAL13848,0,0,0,0,0,0,0,0,0,0
SAL13849,3,5,4,8,3,0,0,6,0,31
SAL13850,25,25,15,9,9,8,0,11,3,99
SAL13851,1379,2808,570,562,1245,523,328,286,122,7836
SAL13852,20,20,11,3,9,5,0,3,0,79
SAL13853,8,0,0,0,5,0,0,0,0,19
SAL13854,82,81,109,65,58,34,48,51,12,544
SAL13855,15,5,3,0,3,3,0,5,0,35
SAL13856,112,158,14,16,62,20,6,9,6,398
SAL13857,0,0,0,0,0,0,0,0,0,0
SAL13858,22,21,38,22,33,16,18,20,4,189
SAL13859,10,12,6,11,10,3,5,3,0,76
SAL13860,12,3,0,0,6,0,0,3,3,35
SAL13861,62,39,49,13,40,16,27,24,8,273
SAL13862,3,3,0,0,0,0,0,0,3,8
SAL13863,288,334,440,272,291,192,213,223,29,2289
SAL13864,512,1104,379,345,324,158,82,126,40,3079
SAL13865,27,26,25,17,15,9,6,11,4,139
SAL13866,789,1722,407,377,582,298,101,188,53,4517
SAL13867,514,887,932,852,806,518,520,599,86,5720
SAL13868,52,14,26,51,13,13,14,32,11,218
SAL13869,154,267,163,178,152,131,38,85,23,1185
SAL13870,30,10,7,5,7,0,7,7,0,69
SAL13871,14,3,0,0,0,0,0,0,0,17
SAL13872,0,0,0,0,0,0,0,0,0,4
SAL13873,640,1271,839,776,730,527,338,428,64,5616
SAL13874,7,0,0,0,0,0,0,0,0,7
SAL13875,3,0,0,0,0,0,0,0,0,3
SAL13876,7,4,0,3,0,0,4,0,0,17
SAL13877,9,4,4,7,4,5,0,26,0,56
SAL13878,12,7,8,0,6,4,0,9,5,42
SAL13879,0,0,0,0,0,0,0,0,0,0
SAL13880,112,371,114,152,103,64,36,71,13,1025
SAL13881,14,3,8,0,6,0,3,13,0,53
SAL13882,13,0,0,6,5,3,0,4,0,28
SAL13883,0,0,0,0,0,0,0,0,0,0
SAL13884,14,0,0,0,0,0,0,9,0,23
SAL13885,7,3,3,4,0,0,0,0,0,20
SAL13886,3,0,0,0,0,5,0,0,0,8
SAL13887,19,16,10,6,9,10,7,3,3,73
SAL13888,13,0,0,0,0,3,0,10,0,27
SAL13889,11,3,0,0,0,0,0,0,0,16
SAL13890,4,5,3,0,7,0,0,0,0,23
SAL13891,33,13,23,52,16,19,21,48,6,237
SAL13892,106,188,194,151,129,110,63,93,5,1049
SAL13893,49,89,87,94,53,52,35,49,11,511
SAL13894,0,0,0,3,0,0,0,0,0,6
SAL13895,53,75,37,38,32,30,7,29,13,303
SAL13896,30,22,43,25,28,15,15,30,3,208
SAL13897,0,0,0,0,0,0,0,0,0,4
SAL13898,0,10,0,5,0,0,0,4,0,13
SAL13899,0,3,0,0,0,0,0,0,0,3
SAL13900,38,12,23,12,17,11,11,11,6,137
SAL13901,0,0,0,0,4,0,4,3,0,16
SAL13902,3,0,0,0,0,0,0,5,0,11
SAL13903,174,129,156,105,104,80,80,140,25,988
SAL13904,0,0,0,0,0,0,0,0,0,0
SAL13905,104,178,217,196,143,136,89,250,30,1339
SAL13906,0,0,0,0,0,0,0,0,0,0
SAL13907,8,10,13,9,7,5,12,17,0,71
SAL13908,51,93,81,56,47,35,25,55,15,454
SAL13909,0,3,0,0,0,0,0,0,0,6
SAL13910,0,0,0,0,0,0,0,0,0,0
SAL13911,3,0,6,0,0,5,0,3,0,18
SAL13912,84,109,101,58,72,51,34,61,6,573
SAL13913,3,10,7,3,3,3,0,0,0,44
SAL13914,70,10,12,14,13,7,16,7,6,151
SAL13915,7,0,5,4,3,3,5,3,0,31
SAL13916,0,0,3,0,0,0,4,0,0,8
SAL13917,44,8,3,3,3,0,3,8,0,72
SAL13918,13,17,22,8,14,4,4,6,0,97
SAL13919,17,3,5,0,0,0,0,4,0,33
SAL13920,42,15,23,7,10,3,11,48,0,160
SAL13921,7,14,4,7,4,3,0,3,5,50
SAL13922,0,0,0,0,0,0,0,0,0,5
SAL13923,16,0,3,0,3,0,0,4,0,33
SAL13924,28,3,0,3,0,0,0,3,0,46
SAL13925,781,2044,781,646,1121,513,664,613,152,7324
SAL13926,9,6,3,3,0,0,3,9,0,34
SAL13927,0,3,3,0,0,0,0,0,0,12
SAL13928,3,0,0,0,0,0,3,0,0,7
SAL13929,55,17,11,13,3,0,14,8,4,122
SAL13930,207,338,309,392,266,262,151,344,42,2317
SAL13931,4,0,0,4,0,0,3,0,0,14
SAL13932,18,21,23,10,7,3,3,9,0,96
SAL13933,8,6,3,0,4,4,5,4,0,28
SAL13934,28,48,26,29,27,24,6,17,8,215
SAL13935,9,9,3,0,0,0,0,0,0,24
SAL13936,221,368,315,286,245,189,159,249,39,2071
SAL13937,3,0,0,0,0,0,0,0,3,9
SAL13938,14,13,13,8,3,4,6,10,0,66
SAL13939,11,0,0,0,4,0,0,4,0,20
SAL13940,4,0,0,0,0,0,0,3,0,11
SAL13941,76,22,20,21,7,6,14,20,5,197
SAL13942,0,0,0,0,0,0,0,0,0,0
SAL13943,142,246,276,242,187,152,127,186,41,1596
SAL13944,0,0,0,0,0,0,0,0,0,0
SAL13945,18,4,6,12,5,8,9,11,0,71
SAL13946,31,51,49,58,34,47,30,62,9,373
SAL13947,160,356,229,196,218,107,87,133,22,1515
SAL13948,6,9,10,4,9,4,5,7,0,72
SAL13949,0,0,0,0,0,0,0,0,0,0
SAL13950,102,50,52,48,35,26,63,55,10,437
SAL13951,67,49,25,16,28,21,7,7,0,225
SAL13952,44,86,92,119,118,93,234,157,33,972
SAL13953,6,0,3,0,7,10,6,5,4,32
SAL13954,13,6,3,6,9,4,0,10,0,47
SAL13955,0,0,0,4,0,0,0,3,3,13
SAL13956,8,0,3,0,0,0,0,0,0,11
SAL13957,13,5,4,0,0,0,0,3,0,31
SAL13958,72,40,30,23,19,12,19,23,7,238
SAL13959,20,8,3,0,0,0,0,5,0,39
SAL13960,19,3,0,0,0,0,3,5,4,43
SAL13961,7,0,0,0,0,0,0,0,0,9
SAL13962,25,0,6,0,0,0,0,3,0,36
SAL13963,13,11,12,31,17,12,25,31,3,139
SAL13964,10,4,15,12,4,4,0,7,0,63
SAL13965,25,29,16,11,12,16,4,22,4,141
SAL13966,8,13,14,10,12,3,3,0,0,53
SAL13967,8,0,0,0,5,0,0,0,0,20
SAL13968,43,74,72,80,61,41,43,49,8,478
SAL13969,71,80,88,78,79,46,38,69,10,561
SAL13970,9,6,4,4,0,0,0,0,0,26
SAL13971,28,3,4,0,4,3,0,3,3,45
SAL13972,60,26,13,17,9,3,7,15,0,147
SAL13973,0,0,0,0,0,0,0,0,0,0
SAL13974,26,23,22,15,24,12,8,14,3,141
SAL13975,50,12,3,5,8,4,6,27,0,115
SAL13976,105,204,144,128,157,77,68,72,9,964
SAL13977,10,0,0,3,5,0,0,5,0,28
SAL13978,10,10,8,7,8,4,9,0,3,45
SAL13979,98,89,105,125,74,46,116,142,15,818
SAL13980,309,450,380,263,323,222,127,235,38,2345
SAL13981,29,6,6,4,10,10,10,13,5,106
SAL13982,26,35,47,38,25,18,14,30,9,227
SAL13983,3,0,0,3,4,0,0,0,0,11
SAL13984,272,410,445,372,265,253,283,484,40,2836
SAL13985,6,6,6,3,3,0,0,5,3,30
SAL13986,8,3,6,4,4,0,3,0,0,30
SAL13987,175,271,291,360,225,220,99,232,38,1907
SAL13988,9,0,3,0,0,0,0,8,0,23
SAL13989,13,22,7,20,11,0,3,13,0,93
SAL13990,10,0,0,0,0,0,0,0,0,9
SAL13991,169,266,186,189,155,154,45,109,20,1294
SAL13992,14,4,0,7,0,0,0,3,0,32
SAL13993,7,7,18,10,8,3,0,12,0,70
SAL13994,10,9,13,13,6,9,0,13,0,85
SAL13995,10,10,6,0,5,4,6,0,0,45
SAL13996,3,0,0,0,0,0,0,0,0,7
SAL13997,103,144,142,116,96,63,38,76,23,785
SAL13998,1361,2655,287,378,781,401,86,163,96,6213
SAL13999,13,3,8,0,7,0,11,0,4,47
SAL14000,141,319,137,105,182,90,81,129,34,1225
SAL14001,205,546,247,261,212,162,81,155,29,1899
SAL14002,353,711,559,578,393,335,180,368,89,3567
SAL14003,259,398,452,490,334,319,160,437,45,2885
SAL14004,204,368,428,397,248,268,136,328,44,2422
SAL14005,3,0,0,0,4,0,0,0,0,18
SAL14006,9,0,9,7,11,0,0,8,0,45
SAL14007,0,0,0,0,0,0,0,0,0,0
SAL14008,0,0,0,0,0,0,0,0,0,0
SAL14009,9,3,0,0,0,0,0,0,0,19
SAL14010,8,6,8,5,5,0,3,0,0,28
SAL14011,11,17,9,18,12,6,0,11,5,87
SAL14012,29,38,33,29,29,17,13,40,3,224
SAL14013,14,4,4,4,3,7,3,12,0,49
SAL14014,14,14,6,11,11,5,5,9,0,61
SAL14015,18,8,6,11,3,5,9,14,0,84
SAL14016,14,3,3,3,4,4,3,7,0,44
SAL14017,9,0,0,0,0,0,0,0,0,11
SAL14018,37,70,44,28,30,12,18,22,7,263
SAL14019,28,12,3,13,3,9,3,11,0,81
SAL14020,7,0,9,0,4,0,6,3,0,22
SAL14021,310,361,487,377,254,356,110,364,49,2658
SAL14022,47,24,44,43,32,28,25,36,8,288
SAL14023,13,15,7,11,10,3,3,9,5,71
SAL14024,479,1354,343,470,402,302,163,345,89,3957
SAL14025,955,1411,1039,978,987,621,387,672,124,7184
SAL14026,154,374,321,278,241,159,166,239,39,1971
SAL14027,6,0,0,0,0,0,0,3,0,14
SAL14028,0,0,0,0,0,0,0,0,0,8
SAL14029,58,16,16,11,11,11,24,20,0,160
SAL14030,0,0,0,0,0,0,0,0,0,7
SAL14031,6,0,0,0,0,0,0,0,0,11
SAL14032,3,0,0,0,0,0,0,0,0,6
SAL14033,20,19,13,14,9,12,5,24,6,116
SAL14034,0,0,0,0,0,0,0,0,0,0
SAL14035,5,5,9,0,0,0,0,3,0,26
SAL14036,6,11,0,6,0,5,0,0,4,32
SAL14037,5,0,5,11,0,10,3,6,4,43
SAL14038,14,6,9,8,6,0,3,10,0,64
SAL14039,8,14,11,11,9,0,9,13,0,79
SAL14040,19,16,18,4,5,0,12,8,3,80
SAL14041,0,0,0,0,0,0,0,0,0,0
SAL14042,8,3,10,9,5,5,0,9,0,50
SAL14043,3,3,3,0,4,4,0,0,0,20
SAL14044,0,0,0,0,3,0,0,6,0,15
SAL14045,0,0,0,0,0,0,0,0,0,0
SAL14046,5,9,12,4,9,0,7,12,0,45
SAL14047,31,5,3,8,7,0,3,13,0,60
SAL14048,18,21,8,7,6,5,0,11,0,78
SAL14049,0,0,0,0,0,0,0,0,0,0
SAL14050,0,0,0,0,0,0,0,0,0,0
SAL14051,30,34,31,11,22,18,22,24,7,195
SAL14052,7,8,3,0,0,0,0,0,0,26
SAL14053,13,24,27,14,6,3,0,7,0,108
SAL14054,0,0,0,0,0,0,0,0,0,0
SAL14055,22,5,0,3,8,0,0,3,0,56
SAL14056,6,0,0,0,4,0,0,0,4,12
SAL14057,12,3,0,0,0,0,0,4,0,22
SAL14058,5,0,0,0,0,0,0,0,0,3
SAL14059,54,80,62,53,44,31,19,37,8,392
SAL14060,0,4,3,0,3,0,0,7,0,18
SAL14061,13,5,7,10,4,0,0,24,6,62
SAL14062,23,6,0,0,0,4,12,3,0,44
SAL14063,11,6,9,9,9,0,4,12,4,58
SAL14064,11,6,6,0,0,0,6,4,0,32
SAL14065,0,0,0,0,0,0,0,0,0,0
SAL14066,5,6,4,7,5,0,0,0,4,27
SAL14067,6,10,13,9,6,0,3,4,4,56
SAL14068,18,41,18,16,12,7,7,17,0,133
SAL14069,135,179,191,139,160,78,79,158,22,1134
SAL14070,42,13,12,11,12,14,14,9,3,134
SAL14071,13,0,0,0,0,0,0,3,0,22
SAL14072,8,0,0,0,4,5,3,3,0,19
SAL14073,60,67,97,54,42,35,41,56,9,452
SAL14074,0,0,0,0,0,0,0,0,0,3
SAL14075,18,12,11,13,8,9,13,14,3,91
SAL14076,10,0,4,3,0,0,0,0,0,16
SAL14077,12,7,9,3,3,6,3,0,0,53
SAL14078,16,17,9,5,15,3,5,14,0,84
SAL14079,148,223,175,168,121,96,79,140,19,1164
SAL14080,22,13,16,11,12,4,6,14,0,87
SAL14081,49,56,80,39,51,15,30,42,5,365
SAL14082,14,33,25,45,16,20,18,20,5,195
SAL14083,387,773,394,313,385,253,114,168,30,2819
SAL14084,0,4,0,4,0,4,4,0,0,27
SAL14085,96,88,77,73,47,37,27,49,16,514
SAL14086,66,144,64,99,72,39,25,42,9,561
SAL14087,89,168,80,62,86,45,21,43,3,595
SAL14088,4,6,7,6,4,0,8,0,0,40
SAL14089,1154,1690,185,272,492,364,35,77,133,4399
SAL14090,16,16,11,16,15,20,11,10,4,125
SAL14091,41,22,22,12,9,0,7,10,4,121
SAL14092,104,260,177,170,194,128,218,202,59,1522
SAL14093,259,479,250,239,165,110,43,84,20,1646
SAL14094,67,41,84,32,66,43,55,56,19,463
SAL14095,0,0,0,0,0,0,0,0,0,0
SAL14096,10,12,4,0,7,4,0,0,0,33
SAL14097,149,271,110,97,154,63,45,28,13,935
SAL14098,203,336,291,267,271,210,138,186,34,1933
SAL14099,0,0,0,0,0,0,0,0,0,0
SAL14100,7,14,7,9,0,3,0,6,0,45
SAL14101,441,1015,490,440,377,329,140,381,53,3647
SAL14102,21,39,11,5,9,5,3,0,0,93
SAL14103,1722,3328,438,654,1077,551,96,264,138,8257
SAL14104,533,1639,281,335,461,213,90,184,82,3819
SAL14105,4,16,3,4,4,0,0,0,0,34
SAL14106,12,21,3,12,11,4,9,4,0,70
SAL14107,145,339,197,139,229,128,195,181,43,1595
SAL14108,29,4,11,14,8,5,6,12,5,100
SAL14109,3,16,10,4,3,0,3,3,0,51
SAL14110,32,6,6,4,4,0,3,12,0,78
SAL14111,325,127,118,105,100,63,79,172,19,1112
SAL14112,11,0,5,4,0,0,0,5,0,27
SAL14113,4,3,10,0,0,0,0,0,0,23
SAL14114,139,92,64,114,49,27,30,72,12,587
SAL14115,80,31,57,33,37,21,35,43,4,351
SAL14116,45,19,23,17,16,11,16,24,4,166
SAL14117,55,109,61,43,49,38,16,32,5,397
SAL14118,0,0,0,0,0,0,0,0,0,0
SAL14119,119,102,146,71,138,60,97,90,15,842
SAL14120,29,35,33,33,18,19,8,21,5,192
SAL14121,41,62,41,42,27,22,15,27,8,287
SAL14122,82,106,112,62,67,45,56,46,8,576
SAL14123,10,11,9,0,7,4,3,0,0,51
SAL14124,7,3,3,0,5,0,7,4,0,28
SAL14125,11,7,0,0,0,0,0,7,0,32
SAL14126,19,4,0,0,0,0,0,3,0,36
SAL14127,23,13,24,12,13,12,13,25,3,145
SAL14128,4,0,0,0,0,0,0,3,0,9
SAL14129,21,17,10,11,11,4,7,4,4,92
SAL14130,80,74,54,30,42,18,6,15,12,324
SAL14131,40,17,9,5,14,6,11,18,8,134
SAL14132,90,83,157,143,116,58,125,87,11,865
SAL14133,11,0,0,4,0,0,0,3,0,26
SAL14134,0,0,0,0,0,0,0,0,0,0
SAL14135,0,0,0,0,0,0,0,0,0,0
SAL14136,535,1333,883,876,744,536,420,600,100,6017
SAL14137,10,0,0,4,0,0,0,4,0,27
SAL14138,8,6,3,14,6,5,0,10,0,59
SAL14139,17,3,0,3,4,0,3,0,0,35
SAL14140,572,980,437,384,452,300,104,223,64,3513
SAL14141,228,304,101,91,134,52,33,49,25,1012
SAL14142,0,5,5,3,4,0,6,8,0,24
SAL14143,5,0,3,0,3,0,0,3,0,19
SAL14144,26,0,0,3,3,0,0,6,0,41
SAL14145,21,36,31,16,17,25,11,14,0,171
SAL14146,15,8,12,13,3,0,7,10,0,67
SAL14147,0,0,0,0,0,0,0,0,0,0
SAL14148,9,0,5,4,5,0,0,4,4,24
SAL14149,37,7,3,0,0,0,0,6,0,61
SAL14150,12,7,0,8,3,5,0,6,0,42
SAL14151,16,0,0,0,0,0,0,10,0,27
SAL14152,4,8,4,3,0,0,0,0,0,14
SAL14153,134,219,203,147,145,84,73,113,25,1139
SAL14154,41,9,13,4,6,7,6,12,4,100
SAL14155,28,0,4,3,0,0,0,4,0,46
SAL14156,11,6,0,0,7,0,0,0,0,27
SAL14157,5,7,4,4,8,0,0,4,0,32
SAL14158,85,227,107,122,115,88,53,88,9,895
SAL14159,201,662,274,346,275,214,125,200,31,2331
SAL14160,124,413,206,265,189,155,83,148,21,1612
SAL14161,12,4,3,4,10,0,6,3,0,38
SAL14162,38,41,75,38,33,30,26,55,8,348
SAL14163,0,10,8,4,0,3,9,4,0,41
SAL14164,11,0,0,0,0,0,0,0,0,15
SAL14165,15,7,8,0,8,5,3,14,6,59
SAL14166,165,225,69,56,102,40,14,25,14,711
SAL14167,99,75,74,59,57,40,55,70,13,551
SAL14168,14,6,7,4,6,9,3,7,0,61
SAL14169,175,231,327,350,236,192,182,314,57,2068
SAL14170,6,0,7,0,6,0,0,3,0,21
SAL14171,429,958,510,486,565,367,189,301,51,3855
SAL14172,33,47,67,48,41,29,21,30,10,326
SAL14173,0,0,0,0,0,0,0,0,0,4
SAL14174,23,9,0,4,3,0,5,4,0,52
SAL14175,0,4,6,9,5,0,3,0,0,33
SAL14176,48,54,113,70,70,28,91,85,10,582
SAL14177,31,8,0,0,8,0,4,9,3,57
SAL14178,9,5,3,0,3,3,5,0,0,30
SAL14179,12,3,9,6,7,3,0,0,0,39
SAL14180,15,10,3,0,5,0,4,5,4,50
SAL14181,42,45,38,17,39,18,18,22,9,238
SAL14182,8,4,0,0,0,0,0,0,0,17
SAL14183,335,692,79,110,177,82,15,40,26,1548
SAL14184,11,3,0,0,6,0,3,6,0,35
SAL14185,107,138,198,208,133,137,121,247,41,1329
SAL14186,0,0,6,0,0,0,0,0,0,6
SAL14187,5,0,0,5,0,3,0,3,0,9
SAL14188,18,3,24,17,11,9,11,10,3,110
SAL14189,85,51,91,53,56,33,67,77,17,522
SAL14190,21,24,0,4,8,3,7,7,3,75
SAL14191,804,1085,505,405,580,385,132,183,60,4136
SAL14192,165,411,175,168,161,71,46,85,11,1288
SAL14193,33,9,4,0,8,6,0,9,0,69
SAL14194,0,0,0,0,0,0,0,0,0,0
SAL14195,122,408,247,279,265,150,264,305,57,2094
SAL14196,0,0,0,0,0,0,0,0,0,0
SAL14197,13,0,3,0,0,0,0,4,0,20
SAL14198,0,3,4,0,0,0,0,0,0,10
SAL14199,125,217,227,249,178,137,154,250,30,1566
SAL14200,38,49,43,34,36,22,19,15,4,265
SAL14201,1618,3746,737,620,967,603,260,406,149,9102
SAL14202,0,3,0,9,0,6,0,0,0,16
SAL14203,13,0,0,3,4,0,10,5,0,38
SAL14204,60,76,69,87,91,56,63,55,18,577
SAL14205,167,150,22,35,27,14,0,6,5,430
SAL14206,18,5,4,3,3,0,4,0,0,42
SAL14207,6,14,0,0,3,0,0,0,5,28
