SAL_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SAL13254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,3,0,0,0,5,3,0,24,7,0,3,0,0,0,3,0,0,19,9,0,4,0,0,3,6,0,0,16,14,0,5,0,0,0,3,4,0,23,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,16,0,3,0,19,8,0,100
SAL13255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13256,0,4,12,4,3,7,0,9,0,39,5,18,16,10,11,3,0,0,0,64,9,27,17,3,11,0,0,5,0,75,26,45,10,8,10,11,4,0,0,108,37,49,20,5,27,9,0,0,0,149,26,44,7,3,17,15,6,0,0,113,9,11,5,4,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,119,197,74,41,84,46,15,16,5,591
SAL13257,0,4,6,5,4,22,0,20,6,74,13,25,40,38,22,28,12,27,0,200,32,136,78,59,52,22,28,56,3,476,57,95,71,51,65,16,37,48,5,447,50,74,50,60,57,39,35,62,7,429,29,56,43,40,41,16,43,68,7,346,7,11,6,6,9,3,3,15,0,59,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,184,407,297,253,251,156,164,290,30,2032
SAL13258,24,13,154,372,49,503,36,321,25,1497,72,187,291,460,157,261,57,161,42,1696,258,1011,570,561,319,272,107,253,54,3401,530,1215,551,516,471,263,119,256,67,3988,678,1173,516,604,678,295,168,342,66,4518,491,826,391,502,616,296,221,363,45,3744,145,268,100,115,173,94,61,84,15,1070,33,25,11,8,13,12,10,8,18,140,0,0,0,0,0,0,0,0,8,16,2233,4715,2587,3132,2480,1991,782,1800,335,20063
SAL13259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,0,7,3,28
SAL13262,0,0,19,3,5,9,0,7,0,43,0,3,22,13,4,8,4,12,7,77,15,16,34,19,19,11,22,21,5,168,14,24,32,30,25,14,27,29,5,195,18,10,24,27,27,11,34,19,0,174,14,28,28,29,23,10,34,35,3,196,3,9,14,11,3,0,8,7,0,54,5,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,63,93,174,140,109,68,123,130,20,916
SAL13263,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,4,0,0,0,0,0,0,0,15,6,0,0,4,3,0,0,0,0,11,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,11,8,8,12,0,0,9,0,52
SAL13264,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7,0,3,0,0,0,5,0,20,5,3,6,4,3,3,0,0,0,21,0,11,4,0,0,3,0,0,0,27,3,5,0,0,0,0,0,3,0,27,5,4,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,30,29,10,10,6,10,5,9,0,120
SAL13265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,4,6,5,3,0,4,0,0,3,0,19,6,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,9,6,6,3,0,6,0,53
SAL13266,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,3,4,5,3,4,36
SAL13267,0,0,0,3,0,3,0,0,0,11,5,13,3,12,16,10,4,4,0,59,15,99,18,9,27,14,3,0,9,196,37,68,15,16,26,9,6,6,3,193,18,13,4,15,10,6,9,15,5,94,7,18,4,3,9,3,3,11,3,68,0,3,0,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,209,50,59,85,46,32,36,17,624
SAL13268,9,4,0,5,0,3,0,0,0,31,36,91,38,55,42,27,7,12,4,310,302,797,123,140,161,122,26,43,27,1732,327,427,64,79,101,52,12,27,20,1095,181,280,38,42,84,46,11,25,12,718,98,203,24,28,68,25,3,29,9,489,40,88,7,6,37,10,4,5,5,204,9,10,0,0,0,5,0,0,0,28,0,0,0,0,0,0,0,0,0,3,1005,1904,286,355,483,282,58,139,87,4603
SAL13269,0,0,25,53,7,69,12,44,7,218,8,12,36,40,10,27,6,35,0,161,36,123,85,62,40,30,9,32,9,419,138,253,131,101,134,33,20,62,18,892,98,212,130,90,84,48,26,56,4,750,63,90,60,75,75,32,19,41,3,468,16,22,16,20,18,7,8,8,0,114,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,369,706,485,439,366,236,97,267,55,3020
SAL13270,0,3,8,4,0,21,0,12,0,48,10,24,13,15,16,12,9,17,4,118,20,86,28,23,38,7,13,16,3,236,32,48,25,21,51,15,10,21,4,226,32,44,29,14,38,17,25,25,7,225,26,20,25,13,36,5,17,24,5,175,7,10,8,10,9,4,8,7,0,54,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,125,230,127,109,186,92,83,126,33,1101
SAL13271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,3,4,0,4,0,29
SAL13272,9,16,54,45,28,147,29,78,10,412,32,177,83,78,116,112,77,54,15,741,123,371,133,97,192,71,100,62,19,1173,197,361,167,126,268,96,141,81,29,1472,207,329,189,163,326,99,205,124,40,1673,85,173,126,103,173,51,183,124,21,1032,14,28,27,14,29,15,33,27,6,199,0,5,4,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,671,1457,776,627,1132,587,766,563,139,6719
SAL13273,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,3,0,0,0,12,0,0,6,0,4,0,0,0,0,14,4,7,0,4,0,0,0,0,0,17,5,12,3,0,5,0,0,0,0,27,4,10,0,5,0,4,0,3,0,30,6,10,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,11,17,12,10,0,9,0,125
SAL13274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13275,6,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,8,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,3,0,0,0,0,4,0,37
SAL13276,0,0,6,3,5,15,5,5,0,47,0,6,15,11,13,10,3,6,0,66,5,26,27,26,23,11,13,16,0,145,19,31,28,13,27,10,10,8,0,135,20,21,18,9,13,4,21,16,3,131,10,27,17,16,23,11,14,18,0,128,0,0,6,0,6,0,0,6,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,61,120,113,79,101,57,72,70,7,671
SAL13277,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,3,4,0,0,0,5,0,17,3,10,3,0,0,0,0,5,0,19,5,9,0,3,0,0,0,0,0,14,3,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,6,11,9,4,0,11,5,81
SAL13278,5,5,17,19,6,44,5,28,4,126,15,40,36,33,34,26,22,16,8,224,51,158,65,39,81,29,65,15,13,520,84,148,69,53,88,39,48,29,16,580,75,86,60,51,91,23,60,41,17,510,49,60,51,34,95,21,39,33,11,394,19,13,14,16,18,8,11,15,0,114,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,294,507,317,241,424,191,253,186,66,2471
SAL13279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SAL13280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,4,0,0,0,0,16
SAL13281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,3,3,0,0,23
SAL13282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,8,10,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,4,3,0,3,5,0,32
SAL13284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4,0,0,3,0,38
SAL13285,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,0,0,5,0,3,0,0,0,19,0,4,3,0,0,0,3,0,0,14,3,0,3,3,3,0,0,3,0,20,15,5,0,0,0,0,0,0,0,27,3,0,0,0,0,0,4,3,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,9,13,14,8,4,8,12,0,97
SAL13286,4,7,29,22,20,108,15,45,10,279,31,146,107,114,101,156,58,82,31,821,151,492,174,181,266,161,190,113,55,1790,156,260,164,167,224,89,100,119,45,1330,127,156,140,161,175,75,161,133,37,1163,83,69,103,94,131,53,149,152,24,848,14,24,27,18,20,13,18,41,8,175,0,6,4,3,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,564,1165,752,758,937,659,693,682,208,6415
SAL13287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3
SAL13288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL13289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,4,0,46
SAL13290,0,14,3,16,17,35,6,11,0,103,9,59,21,32,36,23,4,7,3,200,47,147,33,21,41,15,9,3,5,309,115,132,25,9,44,29,5,10,4,370,148,185,28,27,78,30,3,5,3,504,125,140,37,22,88,27,18,12,3,476,20,51,15,5,20,8,4,6,3,137,0,6,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,467,729,164,135,322,178,42,67,17,2121
SAL13291,0,0,3,3,0,0,0,0,0,11,0,0,4,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,10,5,3,5,0,0,0,4,0,6,24,3,6,3,0,4,0,0,3,0,23,0,0,0,0,0,0,4,0,3,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,15,16,5,9,0,12,8,6,92
SAL13292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,3,0,0,14,0,0,3,0,5,0,4,0,0,10,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,9,0,8,0,9,3,0,44
SAL13293,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,6,0,23
SAL13294,7,28,16,55,28,65,11,45,11,261,29,185,32,70,67,64,6,18,3,474,108,426,60,43,86,47,0,10,16,796,354,642,48,39,122,73,11,14,27,1326,424,614,44,42,180,55,9,19,33,1426,318,446,38,32,145,49,12,25,17,1075,97,164,14,14,47,22,4,10,8,372,27,32,3,0,11,5,0,0,0,72,0,0,0,0,0,0,0,0,0,9,1361,2529,254,292,688,378,52,133,114,5800
SAL13295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,4,0,26
SAL13296,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,3,0,0,3,0,0,0,0,14,5,7,0,0,3,0,0,0,0,17,7,4,0,3,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,8,8,8,3,3,7,0,69
SAL13297,0,3,6,16,9,37,0,11,6,83,33,151,32,88,47,55,18,25,10,463,353,983,187,244,215,134,58,149,48,2370,566,804,143,141,233,97,23,53,41,2095,309,346,53,69,154,59,20,36,30,1068,220,246,41,47,89,49,25,31,11,764,78,124,13,16,43,21,0,10,6,313,12,22,0,0,8,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,1572,2679,481,617,802,446,145,319,143,7204
SAL13298,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,6,0,6,0,4,7,0,3,0,0,9,0,15,6,9,0,0,0,0,4,5,0,19,3,3,5,0,0,0,9,4,0,30,8,4,0,4,0,0,4,3,0,27,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12,4,17,0,15,21,0,110
SAL13299,12,30,81,85,28,226,34,108,6,605,37,194,166,180,151,232,124,122,27,1233,282,902,350,316,388,192,284,180,85,2981,598,1340,389,341,619,224,247,184,80,4016,390,599,265,239,509,150,232,172,54,2611,234,330,175,161,356,119,159,150,39,1717,42,69,39,45,75,36,56,32,10,396,6,6,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1601,3470,1474,1355,2119,1174,1143,943,290,13568
SAL13300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,9,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,3,0,10,7,0,0,0,5,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,6,0,3,14,0,44
SAL13301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,9
SAL13302,0,0,0,5,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,3,0,0,0,4,0,33
SAL13303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,7,8,4,6,3,0,0,3,0,0,22,5,0,0,0,0,0,0,5,0,7,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,8,3,5,3,0,6,5,0,53
SAL13304,6,3,27,28,4,31,0,20,0,127,13,41,68,53,49,39,18,24,6,307,110,237,151,124,161,88,60,84,31,1042,127,175,96,81,134,38,40,58,16,768,118,145,69,56,116,29,29,42,16,632,68,87,46,60,101,37,46,53,5,498,11,20,7,12,30,6,11,14,5,109,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,451,712,456,411,594,282,204,304,85,3483
SAL13305,0,0,14,13,0,27,0,20,3,71,18,32,42,60,37,32,3,13,3,237,83,200,131,107,116,61,44,57,16,817,90,129,70,69,104,35,31,41,14,583,69,76,41,51,79,18,32,37,13,421,35,50,26,29,48,12,29,36,7,275,9,9,9,7,8,7,5,10,0,65,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,305,500,335,335,392,182,147,216,56,2473
SAL13306,0,0,10,16,6,23,4,14,0,76,5,11,36,22,35,13,4,16,0,144,55,117,75,39,63,24,18,31,12,442,68,84,44,39,65,16,19,22,15,359,67,60,44,27,79,16,21,22,9,343,27,35,35,21,59,16,25,32,7,259,4,11,8,8,16,9,6,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,320,251,174,318,117,101,138,40,1691
SAL13307,0,3,0,9,4,19,4,6,0,40,3,30,5,18,17,15,4,4,8,103,53,129,18,19,24,18,4,3,6,280,122,179,12,15,35,16,3,0,4,383,124,199,17,19,32,26,3,7,15,436,52,123,10,11,28,14,0,5,3,249,15,37,5,5,9,5,0,0,4,82,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,373,715,70,86,153,110,15,29,31,1580
SAL13308,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,4,3,0,20
SAL13309,0,7,5,22,4,19,4,0,0,56,10,32,20,22,15,12,6,7,0,128,148,307,90,69,63,49,22,17,12,779,154,215,60,25,38,31,5,12,10,545,118,130,11,16,39,16,6,3,6,341,62,108,14,15,36,10,4,5,4,263,11,22,3,4,10,3,3,0,0,62,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,505,828,202,173,206,141,44,45,40,2181
SAL13310,0,0,5,0,0,4,0,3,0,13,0,0,5,0,0,0,0,0,0,9,5,0,0,0,0,0,0,4,0,13,0,5,9,5,0,0,0,0,0,24,4,0,8,4,8,0,9,5,0,31,3,4,0,3,3,4,0,0,0,18,5,0,0,3,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,22,17,16,7,9,16,0,119
SAL13311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL13312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6
SAL13313,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,18,5,3,4,0,0,0,0,3,0,21,5,3,0,4,0,0,5,0,0,22,5,0,0,0,5,0,0,0,0,14,4,3,0,0,0,0,3,0,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,14,7,12,13,7,15,14,7,101
SAL13314,5,0,10,8,8,23,6,24,3,79,4,13,20,18,6,11,12,19,0,98,22,55,33,26,14,0,22,21,4,194,21,44,27,36,22,14,49,30,6,255,51,33,30,44,35,17,48,34,3,296,41,26,27,30,35,17,46,42,5,263,32,27,7,13,10,10,14,17,3,129,9,0,0,0,5,0,4,4,0,18,0,0,0,0,0,0,0,0,0,0,180,195,153,176,135,97,190,177,22,1327
