SAL_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SAL13834,10,32,48,42,43,51,44,33,4,304,0,24,78,49,54,71,54,16,7,353,0,17,63,53,65,46,41,12,7,298,0,7,31,42,33,41,29,4,3,179,0,3,32,23,31,24,13,7,0,133,0,5,16,19,25,15,0,4,0,90,0,0,16,25,43,38,9,3,0,129,0,0,4,4,3,4,0,0,0,18,0,0,0,11,12,9,0,3,0,42,20,17,55,35,34,51,49,48,30,342,174,203,478,448,542,646,700,408,135,3738
SAL13835,3,10,15,7,14,11,17,12,0,96,0,11,12,22,17,30,14,8,5,124,0,14,18,20,21,24,18,3,0,120,0,0,16,26,18,15,11,3,0,88,0,4,10,23,23,9,5,0,0,84,0,0,10,10,20,7,5,0,0,47,0,0,13,18,20,11,7,0,0,69,0,0,0,4,6,11,0,0,0,18,0,0,0,5,12,7,5,0,0,32,8,6,10,26,12,13,16,13,3,103,100,82,150,206,215,232,230,124,41,1380
SAL13836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
SAL13837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13838,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,6,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,3,4,9,13,7,21,4,0,0,58
SAL13839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5
SAL13840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,9,3,3,4,38
SAL13842,4,42,26,19,7,10,12,5,0,123,3,44,54,20,17,18,26,7,5,188,0,31,79,18,23,10,22,5,0,190,0,24,71,27,19,22,3,6,0,178,0,8,58,31,14,11,11,3,0,140,0,5,44,18,12,12,5,0,3,105,0,0,66,44,59,30,20,0,0,225,0,0,8,10,5,12,9,0,0,43,0,0,7,30,41,27,19,0,0,124,0,13,26,16,3,14,7,6,3,90,87,267,503,269,238,209,184,79,24,1868
SAL13843,6,7,5,4,7,9,5,3,0,52,0,18,17,9,10,11,7,5,0,76,0,9,16,6,8,18,9,4,0,75,0,4,15,0,9,20,12,6,0,74,0,3,19,8,8,11,5,4,0,51,0,0,11,7,7,9,6,0,0,47,0,0,14,22,21,16,7,0,0,77,0,0,4,0,8,4,0,0,0,17,0,0,4,15,23,21,5,0,0,64,0,0,7,6,11,3,0,5,0,37,56,75,153,99,128,147,104,68,27,859
SAL13844,0,0,0,0,0,4,0,0,0,14,0,3,0,0,5,8,0,0,0,23,3,0,9,3,7,4,0,0,0,25,0,0,8,7,0,5,0,3,0,18,0,0,0,0,0,3,0,0,0,12,0,0,5,3,6,4,0,0,0,14,0,0,5,7,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,3,3,0,3,0,3,0,0,0,23,11,11,33,35,23,53,17,17,4,213
SAL13845,0,3,4,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,8,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,12,3,3,9,3,16,11,8,9,0,62
SAL13846,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,0,0,0,20
SAL13847,14,14,21,28,28,27,22,3,3,146,11,29,33,28,30,23,22,3,0,172,5,25,62,42,50,40,12,3,0,232,0,16,48,31,35,30,16,3,0,184,0,4,53,53,40,18,5,0,0,174,0,0,36,39,28,23,6,0,0,136,0,3,37,70,58,31,15,0,0,212,0,0,4,14,14,7,0,0,0,36,0,0,6,6,16,16,15,4,0,60,15,8,15,27,10,16,20,15,3,130,210,165,365,420,387,332,298,127,33,2339
SAL13848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13849,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,11,13,26,14,6,0,83
SAL13850,0,0,0,3,6,4,4,6,0,22,0,0,3,0,0,0,3,0,0,11,0,0,8,4,0,3,0,0,0,14,0,0,3,6,0,3,0,0,0,14,0,0,0,5,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,3,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,12,5,6,10,0,0,32,16,6,33,35,20,32,37,17,0,201
SAL13851,18,69,71,168,67,34,48,21,7,506,7,54,97,227,133,57,47,27,3,659,6,72,187,322,168,74,39,14,4,875,0,48,192,329,183,73,23,6,4,858,0,23,165,353,177,79,20,4,0,829,0,6,139,354,168,58,12,0,0,746,0,8,236,945,469,120,27,6,0,1803,0,0,38,306,129,24,4,0,0,501,0,3,49,378,171,33,4,0,0,644,35,21,74,136,45,31,39,45,28,447,1008,662,1523,4078,2001,905,786,409,142,11518
SAL13852,0,0,0,5,0,3,0,3,0,10,0,0,3,0,0,0,0,4,0,7,0,4,0,0,6,7,4,5,0,17,0,0,0,4,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,6,0,7,0,26,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,21,4,7,18,21,27,26,18,24,0,146
SAL13853,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,9,0,0,3,31
SAL13854,3,4,9,15,10,13,12,12,0,82,0,6,19,18,21,16,4,5,3,88,0,4,19,13,18,16,5,0,0,73,3,0,14,20,11,21,0,0,0,69,0,0,9,11,14,17,9,0,0,60,0,0,4,10,12,7,5,0,0,36,0,0,9,22,12,11,3,0,0,49,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,7,7,0,7,7,12,15,15,5,10,76,81,37,127,151,145,184,164,97,49,1032
SAL13855,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,4,6,8,13,7,4,58
SAL13856,0,4,3,4,0,0,9,4,0,24,0,0,6,0,8,4,4,4,0,29,0,0,13,3,4,4,4,0,0,32,0,0,8,10,5,9,8,0,0,35,0,0,13,7,3,9,5,0,0,35,0,0,12,7,0,3,4,6,0,30,0,0,27,25,7,14,3,0,0,80,0,0,10,8,5,0,12,0,0,27,0,0,26,33,29,29,22,9,0,154,0,0,10,9,4,0,5,7,0,39,9,18,146,114,86,99,83,32,4,590
SAL13857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SAL13858,0,0,5,0,6,3,3,0,0,16,0,0,3,3,5,3,0,0,0,19,0,0,4,0,3,6,4,0,0,26,0,7,0,4,7,6,3,0,0,28,0,3,3,9,9,0,0,0,0,25,0,0,0,4,9,6,0,0,0,10,0,0,0,8,7,13,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,22,19,31,32,51,58,39,11,7,274
SAL13859,0,0,0,0,0,5,0,0,0,6,0,0,3,4,4,3,0,0,0,18,0,0,3,0,3,4,0,3,0,11,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,15,0,13,22,16,31,27,9,0,132
SAL13860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,4,4,4,8,14,11,11,3,0,59
SAL13861,4,3,0,10,5,0,14,5,0,42,5,5,3,11,5,9,6,0,0,41,0,4,10,9,11,9,16,3,0,64,0,0,0,12,6,0,4,0,0,28,0,0,4,3,11,3,5,0,0,34,0,0,0,6,3,0,0,0,0,19,0,0,3,10,7,6,5,4,0,30,0,0,0,3,0,0,0,0,0,5,0,0,0,4,5,5,5,0,0,21,6,3,4,0,0,0,0,4,3,27,43,34,49,79,80,64,83,39,5,480
SAL13862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,5,8,7,3,0,0,24
SAL13863,23,43,41,48,41,42,35,21,5,301,10,75,76,60,55,53,32,8,4,367,0,44,99,50,63,68,27,0,0,357,0,31,95,48,70,47,13,0,0,299,0,18,71,57,48,28,9,0,0,231,0,9,58,31,38,31,17,0,0,176,0,14,67,74,77,38,12,4,0,275,0,0,8,6,9,16,0,0,0,44,0,0,0,17,18,14,0,0,0,55,16,9,35,22,21,18,39,75,92,329,287,327,684,533,555,568,548,336,171,4018
SAL13864,18,46,33,37,40,46,57,29,9,320,3,42,50,42,64,65,72,23,4,363,4,18,53,66,51,78,61,15,3,346,0,15,70,67,78,82,48,10,3,372,0,9,73,73,75,77,32,6,4,344,0,5,47,70,68,68,19,0,0,280,0,0,65,174,163,133,36,6,0,584,0,0,7,60,59,23,8,0,0,160,0,0,22,99,132,58,13,0,0,329,7,12,15,22,31,20,20,28,21,181,372,295,562,848,901,920,723,337,137,5083
SAL13865,4,0,0,0,0,3,0,0,0,16,0,0,5,3,10,10,5,0,0,32,0,0,0,0,4,0,0,0,0,11,0,0,3,5,3,6,0,0,0,16,0,0,0,0,4,7,0,0,0,15,0,0,0,0,0,0,5,0,0,7,0,0,0,4,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,3,0,0,0,14,17,11,27,28,26,66,54,13,4,250
SAL13866,8,51,42,60,54,54,63,49,16,394,3,56,84,59,80,72,56,30,15,458,3,50,92,106,135,80,49,24,12,543,0,25,86,98,102,76,39,13,4,448,0,18,90,115,113,74,30,14,4,461,0,5,76,109,102,83,21,3,0,401,0,7,128,285,279,153,40,8,0,900,0,0,21,95,93,35,7,0,0,247,0,0,26,141,209,74,7,0,6,473,19,22,26,23,49,28,21,14,11,209,586,496,836,1318,1451,1021,714,456,161,7038
SAL13867,22,118,136,98,78,74,79,26,6,629,7,154,237,138,120,115,36,12,0,822,12,105,253,200,175,144,39,4,0,925,0,70,252,145,127,81,23,0,0,708,0,38,233,141,144,78,17,9,0,659,0,24,132,120,119,74,14,5,0,482,0,3,168,169,163,93,16,0,0,612,0,0,10,24,26,15,5,0,0,83,0,0,9,36,39,16,4,0,0,103,28,34,85,50,39,36,16,11,6,312,674,854,1894,1390,1286,1180,740,293,65,8383
SAL13868,4,7,3,0,0,3,0,0,0,20,0,4,17,4,3,0,0,0,0,32,0,0,11,9,4,4,8,0,0,33,0,0,5,5,7,3,0,0,0,26,0,0,3,9,6,9,0,5,0,19,0,0,0,6,5,3,0,0,0,21,0,0,0,0,11,0,0,4,0,19,0,0,0,5,3,0,0,0,0,7,0,0,0,0,3,3,0,0,0,10,0,15,42,22,16,14,4,5,0,120,14,41,100,52,75,56,23,6,5,367
SAL13869,8,25,29,27,24,15,17,3,0,145,5,27,60,43,28,15,7,3,0,185,0,24,61,38,30,21,11,3,0,182,0,12,53,30,33,18,6,0,0,150,0,3,38,43,22,12,5,0,0,121,0,3,31,17,15,3,6,0,0,77,0,4,29,46,41,12,0,0,0,134,0,0,3,12,0,0,0,0,0,22,0,0,10,11,13,5,0,0,0,43,3,13,24,22,8,12,8,6,0,97,130,158,406,341,264,191,192,68,8,1760
SAL13870,0,0,0,0,3,5,5,0,0,12,0,0,3,3,0,6,3,0,0,13,0,0,0,0,4,0,0,0,0,12,0,0,4,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,13,10,8,25,5,24,37,13,4,0,112
SAL13871,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,8,3,3,0,25
SAL13872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,3,0,0,0,13,0,0,7,3,8,3,9,8,0,29
SAL13873,21,125,131,93,95,78,87,45,7,673,15,122,231,148,106,101,81,22,3,849,5,85,244,217,167,134,71,19,0,948,5,58,210,170,156,100,38,10,0,744,0,22,175,167,131,80,38,11,0,625,0,9,86,133,115,68,12,4,0,432,0,8,121,240,183,84,12,4,0,651,0,0,13,26,29,14,0,0,0,79,0,0,16,46,27,18,10,4,0,122,29,21,70,57,42,43,48,50,21,385,654,709,1579,1543,1289,1077,910,511,107,8380
SAL13874,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,0,0,0,13
SAL13875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
SAL13876,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,6,15,8,0,0,34
SAL13877,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,10,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,3,3,4,0,8,5,6,3,10,18,19,16,8,0,80
SAL13878,0,0,0,4,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,6,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,9,0,12,21,6,13,6,3,0,69
SAL13879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13880,0,29,23,20,17,19,4,0,0,111,3,12,28,27,26,16,8,9,0,117,0,20,37,26,24,22,7,0,0,132,0,10,35,23,15,13,3,0,0,106,0,0,39,19,21,15,6,0,0,100,0,5,31,28,20,12,0,0,0,99,0,0,51,48,33,20,0,0,0,151,0,0,7,13,4,4,0,0,0,35,0,0,0,13,16,4,0,0,0,38,0,13,11,14,16,8,9,6,4,77,85,153,333,273,250,225,117,56,21,1502
SAL13881,0,4,4,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,14,5,5,9,5,18,25,12,12,0,91
SAL13882,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,11,4,3,3,45
SAL13883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,12,0,6,10,3,7,11,0,3,0,40
SAL13885,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,5,5,0,4,3,0,0,32
SAL13886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL13887,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,4,5,0,0,19,0,0,4,7,5,0,0,0,0,13,0,0,0,4,10,0,0,0,0,11,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,8,0,13,12,30,23,9,10,0,101
