SAL_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SAL11454,..,13,13,15,0,15,9,0,9,4,0,4,4,0,4,4,0,4,38,13,49
SAL11455,..,14,14,19,0,19,5,0,5,5,0,5,7,0,7,0,0,0,43,14,53
SAL11456,..,11,11,4,0,4,5,0,5,0,0,0,0,0,0,0,0,0,9,11,18
SAL11457,..,89,89,132,3,138,35,0,35,35,0,35,12,0,12,8,0,8,223,96,315
SAL11458,..,6,6,7,0,7,0,0,0,5,0,5,3,0,3,0,0,0,22,6,25
SAL11459,..,36,36,38,3,39,15,0,15,17,0,17,7,0,7,11,0,11,85,40,128
SAL11460,..,9,9,28,0,28,5,0,5,6,0,6,0,0,0,5,0,5,50,9,51
SAL11461,..,44,44,51,11,56,15,0,15,12,0,12,5,0,5,6,0,6,96,48,148
SAL11462,..,21,21,26,0,31,7,0,7,13,0,13,3,0,3,5,0,5,59,26,78
SAL11463,..,32,32,36,5,37,17,0,15,13,0,14,3,0,3,5,0,5,79,41,117
SAL11464,..,35,35,39,0,41,22,0,22,10,0,10,12,0,14,3,0,3,81,37,122
SAL11465,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,12
SAL11466,..,3,3,16,0,16,0,0,0,3,0,3,0,0,0,0,0,0,26,3,23
SAL11467,..,15,15,48,0,48,21,0,21,14,0,14,15,0,15,5,0,5,102,16,118
SAL11468,..,6,6,8,4,10,3,0,3,4,0,4,6,0,6,6,0,6,20,11,30
SAL11469,..,0,0,10,0,10,0,0,0,12,0,12,0,0,0,5,0,5,26,0,23
SAL11470,..,8,8,29,0,29,6,0,12,8,0,8,4,0,4,4,0,4,56,9,66
SAL11471,..,43,43,81,8,86,27,0,27,36,0,36,21,0,21,12,0,12,181,54,235
SAL11472,..,436,436,477,34,510,122,0,123,108,0,110,40,0,40,29,0,29,778,472,1247
SAL11473,..,16,16,23,0,23,11,0,11,8,0,8,9,0,9,3,0,3,44,16,57
SAL11474,..,92,92,83,12,92,28,3,30,23,5,34,3,0,3,4,0,9,146,117,265
SAL11475,..,3,3,21,5,23,9,0,10,7,0,7,6,0,6,7,0,7,59,8,61
SAL11476,..,16,16,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,16,31
SAL11477,..,38,38,96,6,99,56,4,67,54,6,52,17,7,21,16,0,20,241,64,305
SAL11478,..,94,94,177,6,188,54,0,50,56,0,56,23,0,23,13,0,13,326,97,425
SAL11479,..,69,69,139,5,146,29,0,29,27,0,27,14,0,14,11,0,11,215,73,290
SAL11480,..,1383,1383,1462,102,1570,1094,26,1118,900,15,917,541,0,543,452,3,451,4451,1526,5978
SAL11481,..,310,310,304,38,337,219,8,229,237,0,238,135,0,141,199,0,199,1105,360,1462
SAL11482,..,414,414,446,25,470,340,7,351,425,3,425,317,0,317,321,0,321,1849,446,2297
SAL11483,..,469,469,790,57,839,612,3,617,696,5,700,468,0,469,462,0,464,3029,534,3564
SAL11484,..,0,0,6,0,6,0,0,0,0,0,0,4,0,4,0,0,0,16,0,15
SAL11485,..,572,572,786,96,879,371,51,428,384,6,386,113,0,117,28,0,28,1682,726,2407
SAL11486,..,24,24,66,0,69,26,0,26,16,0,16,11,0,11,6,0,6,119,27,147
SAL11487,..,926,926,861,117,981,410,61,473,361,41,400,139,11,151,57,3,61,1830,1168,2995
SAL11488,..,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8
SAL11489,..,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14
SAL11490,..,57,57,123,9,125,51,0,51,43,0,43,34,0,34,12,0,12,266,62,326
SAL11491,..,14,14,42,0,47,12,0,12,5,0,5,3,0,3,0,0,0,73,13,83
SAL11492,..,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5
SAL11493,..,34,34,67,10,80,46,0,47,31,0,31,12,0,12,6,0,6,161,42,205
SAL11494,..,224,224,447,22,469,271,0,267,319,3,322,80,0,80,49,0,49,1166,247,1408
SAL11495,..,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,9,0,9
SAL11496,..,7,7,19,0,22,7,0,7,10,0,10,0,0,0,0,0,0,32,8,45
SAL11497,..,5,5,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12
SAL11498,..,79,79,79,3,85,28,0,28,34,0,31,3,0,3,3,0,3,158,88,242
SAL11499,..,266,266,514,13,529,246,3,247,277,3,277,121,0,121,34,0,34,1192,291,1483
SAL11500,..,9,9,21,0,23,7,0,7,4,0,4,0,0,0,0,0,0,30,14,41
SAL11501,..,4,4,24,0,24,0,0,6,11,0,11,4,0,4,0,0,0,47,4,53
SAL11502,..,66,66,88,12,96,50,0,56,38,0,38,12,0,12,6,0,6,198,77,273
SAL11503,..,191,191,250,20,266,96,4,99,83,0,83,50,0,50,11,0,11,494,212,698
SAL11504,..,490,490,573,23,594,199,5,203,227,0,229,87,0,87,37,0,37,1124,522,1641
SAL11505,..,6,6,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,6,15
SAL11506,..,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
SAL11507,..,4,4,7,0,7,3,0,3,6,0,6,0,0,0,0,0,0,10,4,14
SAL11508,..,3,3,18,0,18,10,0,10,3,0,3,0,0,0,0,0,0,37,3,40
SAL11509,..,15,15,26,3,28,5,0,5,4,0,4,4,0,4,0,0,0,35,18,56
SAL11510,..,156,156,116,3,120,63,0,68,47,4,49,18,0,18,7,0,13,251,169,424
SAL11511,..,17,17,33,4,38,18,0,22,16,0,16,9,0,9,3,0,3,77,21,100
SAL11512,..,20,20,60,6,62,29,0,32,20,0,20,3,0,3,8,0,8,126,22,150
SAL11513,..,4,4,5,0,5,7,0,7,3,0,3,0,0,0,0,0,0,16,4,21
SAL11514,..,14,14,25,0,30,17,0,17,18,0,18,9,0,9,5,0,5,68,19,87
SAL11515,..,5,5,13,0,13,4,0,4,0,0,0,0,0,0,0,0,0,25,5,33
SAL11516,..,14,14,15,3,20,13,0,13,14,0,14,3,0,3,4,0,4,53,17,68
SAL11517,..,4,4,15,0,15,8,0,8,10,0,10,0,0,0,3,0,3,33,4,36
SAL11518,..,862,862,1242,76,1322,673,22,686,915,16,924,350,5,356,133,0,137,3311,974,4290
SAL11519,..,3,3,6,0,8,4,0,4,0,0,0,0,0,0,0,0,0,7,8,14
SAL11520,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8
SAL11521,..,210,210,337,11,346,69,0,69,46,0,45,26,0,26,3,0,3,486,220,703
SAL11522,..,52,52,80,7,84,39,0,39,25,0,25,15,0,15,5,0,5,168,59,229
SAL11523,..,325,325,359,24,379,87,0,86,86,0,86,47,0,47,20,0,20,597,347,949
SAL11524,..,18,18,48,0,49,8,0,8,12,0,12,4,0,4,5,0,5,77,23,98
SAL11525,..,3,3,20,0,20,6,0,6,0,0,0,3,0,3,0,0,0,24,3,28
SAL11526,..,62,62,79,8,91,21,0,21,22,0,22,7,0,7,6,0,6,139,77,206
SAL11527,..,34,34,19,0,19,7,0,7,4,0,4,4,0,4,0,0,0,32,34,68
SAL11528,..,6,6,8,0,8,0,0,0,6,0,6,4,0,4,0,0,0,13,6,21
SAL11529,..,91,91,189,0,189,64,0,64,50,0,50,19,0,19,16,0,16,333,91,422
SAL11530,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8
SAL11531,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL11532,..,25,25,37,0,37,8,0,8,8,0,8,9,0,9,0,0,0,62,25,90
SAL11533,..,1011,1011,1159,93,1254,600,12,611,683,7,689,196,4,199,66,0,66,2702,1130,3833
SAL11534,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SAL11535,..,6,6,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14
SAL11536,..,205,205,593,52,647,457,31,480,694,12,708,275,3,277,113,0,113,2125,303,2429
SAL11537,..,372,372,695,26,723,417,7,432,575,0,581,175,0,175,99,0,99,1971,404,2380
SAL11538,..,125,125,166,11,174,110,0,110,140,0,140,59,0,59,17,0,17,486,137,629
SAL11539,..,1016,1016,1096,68,1169,351,3,358,335,0,335,193,0,193,99,0,99,2072,1090,3167
SAL11540,..,3,3,9,0,13,7,0,7,6,0,6,0,0,0,0,0,0,18,3,24
SAL11541,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9
SAL11542,..,11,11,31,0,31,3,0,3,8,0,8,8,0,8,5,0,5,49,11,55
SAL11543,..,5,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,5,14
SAL11544,..,7,7,13,0,13,3,0,3,4,0,4,0,0,0,0,0,0,21,7,29
SAL11545,..,0,0,10,0,10,5,0,5,7,0,7,3,0,3,5,0,5,20,0,25
SAL11546,..,5,5,16,5,16,4,0,4,4,0,4,7,0,7,0,0,0,36,3,36
SAL11547,..,160,160,230,14,251,154,0,151,166,0,165,55,0,55,40,0,40,646,182,831
SAL11548,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11549,..,824,824,727,112,841,301,42,343,203,33,235,38,6,41,3,0,10,1277,1020,2294
SAL11550,..,28,28,51,0,56,37,0,37,18,0,18,23,0,23,10,0,10,139,29,172
SAL11551,..,609,609,702,19,719,463,0,468,721,4,725,291,3,296,84,0,84,2263,638,2898
SAL11552,..,286,286,428,17,443,167,0,170,217,0,220,90,3,95,32,0,25,933,311,1240
SAL11553,..,2192,2192,2434,162,2596,604,25,627,539,0,541,197,3,204,89,0,88,3871,2390,6253
SAL11554,..,7,7,11,0,11,0,0,0,3,0,3,0,0,0,0,0,0,8,7,14
SAL11555,..,4,4,14,0,14,3,0,3,0,0,0,0,0,0,5,0,5,20,4,28
SAL11556,..,14,14,20,0,17,3,0,3,3,0,3,0,0,0,0,0,0,27,17,38
SAL11557,..,16,16,80,0,75,37,0,37,45,0,45,25,0,22,19,0,19,196,18,218
SAL11558,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11559,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL11560,..,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,8
SAL11561,..,14,14,28,0,28,4,0,4,11,0,11,6,0,6,0,0,0,49,14,67
SAL11562,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11563,..,16,16,23,0,31,12,0,12,8,0,8,9,0,9,5,0,5,58,15,74
SAL11564,..,140,140,176,6,186,79,4,80,58,0,58,23,0,23,24,0,24,364,148,515
SAL11565,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11566,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11567,..,118,118,199,17,211,101,3,101,120,0,120,65,0,66,43,0,43,525,136,660
SAL11568,..,26,26,7,3,15,5,0,5,8,0,8,3,0,3,3,0,3,23,27,52
SAL11569,..,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,12,0,6
SAL11570,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,6
SAL11571,..,540,540,1069,36,1106,767,9,780,1300,11,1313,479,0,484,192,0,189,3808,610,4408
SAL11572,..,889,889,1143,163,1306,514,13,522,587,5,595,195,5,199,62,3,62,2497,1073,3577
SAL11573,..,14,14,19,0,20,8,0,8,8,0,8,12,0,12,0,0,0,45,15,54
SAL11574,..,15,15,25,0,25,0,0,4,8,0,8,3,0,3,4,0,4,40,17,58
SAL11575,..,5,5,15,0,15,9,0,9,4,0,4,0,0,0,0,0,0,29,5,37
SAL11576,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
SAL11577,..,7,7,12,0,18,0,0,0,0,0,0,0,0,0,5,0,5,15,8,21
SAL11578,..,75,75,186,7,188,9,0,9,20,0,20,9,0,9,6,0,6,228,77,310
SAL11579,..,4,4,5,0,5,0,0,0,3,0,3,6,0,6,0,0,0,15,4,21
SAL11580,..,64,64,191,5,196,207,0,202,320,0,321,111,0,111,63,0,63,886,65,948
SAL11581,..,8,8,8,0,8,4,0,4,5,0,5,0,0,0,0,0,0,16,8,23
SAL11582,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4
SAL11583,..,7,7,4,0,9,6,0,6,12,0,12,0,0,0,0,0,0,22,6,27
SAL11584,..,30,30,23,3,28,9,0,9,10,0,10,10,0,10,0,0,0,49,30,81
SAL11585,..,5,5,13,0,13,6,0,6,0,0,0,5,0,5,5,0,5,22,5,25
SAL11586,..,224,224,330,17,347,131,8,136,205,0,205,96,0,96,67,0,67,825,247,1072
SAL11587,..,7,7,23,0,23,6,0,6,4,0,4,0,0,0,0,0,0,34,7,40
SAL11588,..,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,9,0,11
SAL11589,..,95,95,113,9,122,34,0,30,30,0,30,24,0,24,14,0,15,209,112,316
SAL11590,..,29,29,28,0,29,3,0,8,15,0,15,0,0,0,5,0,5,58,31,86
SAL11591,..,102,102,189,10,200,104,0,104,136,0,140,65,0,65,21,0,21,518,116,634
SAL11592,..,8,8,11,0,11,3,0,3,0,0,0,3,0,3,0,0,0,23,8,33
SAL11593,..,3,3,7,0,7,0,0,0,6,0,6,0,0,0,0,0,0,18,3,24
SAL11594,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL11595,..,5,5,17,0,17,0,0,0,0,0,0,7,0,7,0,0,0,28,5,39
SAL11596,..,9,9,6,0,6,0,0,0,5,0,5,10,0,10,6,0,6,26,9,38
SAL11597,..,14,14,26,0,26,10,0,10,12,0,12,4,0,4,0,0,0,50,14,62
SAL11598,..,349,349,314,48,362,205,4,207,156,0,156,72,0,77,39,0,39,788,395,1186
SAL11599,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11600,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11601,..,4,4,25,0,25,3,0,5,8,0,8,5,0,5,0,0,0,41,11,57
SAL11602,..,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,9,0,9
SAL11603,..,94,94,115,15,123,28,0,28,21,0,21,17,0,17,7,0,7,186,101,289
SAL11604,..,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3
SAL11605,..,392,392,692,23,715,441,3,444,529,6,533,355,0,355,262,0,262,2280,421,2701
SAL11606,..,14,14,25,0,26,14,0,14,18,0,18,4,0,4,4,0,4,62,14,74
SAL11607,..,224,224,289,39,323,141,13,157,118,5,117,34,0,33,8,0,8,589,279,866
SAL11608,..,38,38,36,9,41,3,0,3,8,0,8,4,0,4,8,0,8,56,46,100
SAL11609,..,36,36,74,0,75,26,0,26,37,0,37,18,0,18,14,0,14,170,43,210
SAL11610,..,344,344,533,30,567,180,6,184,216,0,216,128,0,128,39,0,39,1109,382,1489
SAL11611,..,70,70,98,0,101,28,4,31,31,0,30,10,0,10,0,0,0,159,81,237
SAL11612,..,66,66,98,3,103,39,0,39,21,0,21,18,0,18,15,0,15,188,69,258
SAL11613,..,8,8,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,8,18
SAL11614,..,4,4,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,4,15
SAL11615,..,3,3,12,0,12,0,0,0,3,0,3,0,0,0,0,0,0,24,3,27
SAL11616,..,12,12,18,0,18,4,0,4,6,0,6,5,0,6,4,0,4,37,16,53
SAL11617,..,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,10,10
SAL11618,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11619,..,4,4,10,0,10,0,0,0,0,0,0,0,0,0,4,0,4,22,4,18
SAL11620,..,6,6,9,0,9,7,0,7,3,0,3,8,0,8,5,0,5,28,6,26
SAL11621,..,169,169,218,3,219,10,0,10,0,0,0,0,0,0,0,0,0,232,169,397
SAL11622,..,63,63,93,4,98,37,0,37,28,0,28,24,0,24,11,0,11,195,66,255
SAL11623,..,375,375,404,21,429,157,0,153,108,0,105,57,0,57,25,0,25,754,395,1152
SAL11624,..,3,3,7,0,7,0,0,0,4,0,4,0,0,0,0,0,0,8,3,15
SAL11625,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11626,..,9,9,22,0,22,6,0,6,3,0,3,0,0,0,0,0,0,26,9,32
SAL11627,..,8,8,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,9,8,11
SAL11628,..,312,312,508,31,532,296,5,301,337,0,337,139,0,139,64,0,64,1336,351,1686
SAL11629,..,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
SAL11630,..,13,13,31,0,31,9,0,9,9,0,9,16,0,16,0,0,0,68,13,77
SAL11631,..,14,14,11,0,10,9,0,9,10,0,10,7,0,7,4,0,4,29,14,49
SAL11632,..,6,6,12,0,6,3,0,3,3,0,3,0,0,0,0,0,0,16,11,21
SAL11633,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL11634,..,9,9,11,4,15,5,0,5,0,0,0,0,0,0,0,0,0,16,13,28
SAL11635,..,216,216,181,31,214,79,3,83,51,0,53,20,0,23,3,0,3,332,251,588
SAL11636,..,0,0,9,0,9,7,0,7,0,0,0,4,0,4,0,0,0,15,0,26
SAL11637,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11638,..,6,6,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,15,6,21
SAL11639,..,10,10,7,0,7,4,0,4,0,0,0,0,0,0,0,0,0,11,10,18
SAL11640,..,266,266,313,28,336,433,11,443,610,4,616,157,0,158,78,6,82,1590,313,1903
SAL11641,..,26,26,29,6,32,7,0,7,8,0,8,6,0,6,0,0,0,48,25,73
SAL11642,..,1721,1721,1498,101,1603,752,19,769,770,3,769,283,0,287,95,4,97,3387,1845,5238
SAL11643,..,38,38,53,6,56,27,0,27,16,0,16,5,0,5,8,0,8,104,46,151
SAL11644,..,10,10,20,0,20,14,0,14,4,0,4,10,0,10,6,0,6,51,10,61
SAL11645,..,2221,2221,1560,257,1815,507,137,641,349,51,402,88,13,98,46,13,54,2550,2685,5231
SAL11646,..,159,159,441,17,453,391,3,395,507,0,507,214,0,214,87,0,87,1640,180,1821
SAL11647,..,10,10,8,0,10,0,0,0,4,0,4,0,0,0,0,0,0,13,10,22
SAL11648,..,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9
SAL11649,..,108,108,423,11,425,268,0,265,294,0,291,133,0,133,111,0,111,1221,119,1340
SAL11650,..,16,16,20,0,17,5,0,5,0,0,0,4,0,4,0,0,0,30,22,44
SAL11651,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7
SAL11652,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL11653,..,952,952,897,59,959,275,10,284,232,0,235,116,0,120,36,0,35,1551,1025,2577
SAL11654,..,7,7,22,0,22,11,0,11,3,0,3,12,0,12,0,0,0,49,7,56
SAL11655,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11656,..,7,7,37,0,39,34,0,33,29,0,29,13,0,13,12,0,12,114,4,122
SAL11657,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11658,..,14,14,11,0,13,9,0,9,6,0,6,3,0,3,5,0,5,35,18,47
SAL11659,..,7,7,14,0,16,3,0,3,0,0,0,3,0,3,0,0,0,28,6,27
SAL11660,..,331,331,560,23,585,313,6,314,363,0,363,145,0,145,51,0,51,1436,360,1792
SAL11661,..,26,26,30,3,35,3,0,3,0,0,0,4,0,4,3,0,3,48,30,74
SAL11662,..,361,361,365,25,391,207,5,216,190,3,198,69,0,68,30,0,30,873,402,1269
SAL11663,..,135,135,306,26,325,304,6,308,401,0,401,179,0,179,135,0,135,1316,158,1475
SAL11664,..,5,5,14,0,14,7,0,7,8,0,8,5,0,5,0,0,0,31,5,37
SAL11665,..,13,13,35,0,33,19,0,19,21,0,21,7,0,7,9,0,9,94,11,106
SAL11666,..,8,8,6,0,6,0,0,0,6,0,6,0,0,0,0,0,0,12,8,16
SAL11667,..,6,6,22,0,22,6,0,6,4,0,4,0,0,0,0,0,0,33,6,43
SAL11668,..,514,514,785,50,832,682,8,685,771,4,777,269,4,273,149,0,149,2648,577,3228
SAL11669,..,587,587,639,50,686,284,10,295,246,0,252,122,0,122,69,0,69,1362,651,2012
SAL11670,..,16,16,14,0,14,9,0,9,4,0,4,0,0,0,0,0,0,20,16,33
SAL11671,..,403,403,745,20,765,329,0,329,426,0,426,241,0,241,78,0,78,1822,422,2249
SAL11672,..,34,34,62,10,73,20,0,19,26,0,24,4,0,4,3,0,3,111,40,155
SAL11673,..,6,6,10,0,10,4,0,4,10,0,10,4,0,4,5,0,5,29,6,33
SAL11674,..,922,922,1968,83,2050,1577,10,1586,1938,3,1937,899,0,903,403,0,403,6777,1022,7801
SAL11675,..,0,0,3,0,3,3,0,3,0,0,0,3,0,3,0,0,0,10,0,17
SAL11676,..,112,112,225,9,234,124,0,126,146,0,146,61,0,61,27,0,27,580,118,697
SAL11677,..,148,148,312,19,334,169,5,171,238,0,236,137,0,139,105,0,105,957,174,1130
SAL11678,..,12,12,27,0,28,18,0,18,13,0,13,9,0,9,3,0,3,70,11,82
SAL11679,..,53,53,105,12,115,46,0,45,48,0,44,20,0,20,27,0,27,242,68,309
SAL11680,..,38,38,35,3,39,18,0,18,7,0,7,9,0,9,7,0,7,67,46,111
SAL11681,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11682,..,353,353,469,44,517,195,12,205,194,0,194,66,0,63,28,0,28,954,408,1358
SAL11683,..,4,4,15,0,15,5,0,5,3,0,3,0,0,0,0,0,0,29,4,31
SAL11684,..,17,17,33,0,29,16,0,16,7,0,7,5,0,5,4,0,4,64,21,89
SAL11685,..,18,18,34,0,31,15,0,15,4,0,4,6,0,6,7,0,7,55,23,80
SAL11686,..,313,313,864,27,897,952,15,963,1454,6,1460,548,8,560,305,5,311,4132,366,4500
SAL11687,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SAL11688,..,128,128,272,10,283,175,3,174,202,0,202,88,0,88,52,0,52,784,141,916
SAL11689,..,462,462,523,35,554,143,0,143,125,0,124,62,0,62,20,0,20,862,497,1359
SAL11690,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11691,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11692,..,6,6,10,0,10,4,0,4,0,0,0,0,0,0,0,0,0,16,6,19
SAL11693,..,93,93,189,27,212,133,23,151,156,8,171,60,3,61,21,0,21,562,156,714
SAL11694,..,7,7,14,0,14,3,0,3,13,0,13,4,0,4,0,0,0,35,7,44
SAL11695,..,6,6,8,0,8,0,0,0,3,0,3,0,0,0,0,0,0,15,6,23
SAL11696,..,0,0,7,0,7,0,0,0,3,0,3,6,0,6,0,0,0,13,0,14
SAL11697,..,99,99,225,3,227,91,0,91,134,0,134,66,0,66,24,0,24,541,110,648
SAL11698,..,7,7,13,0,15,4,0,4,4,0,4,3,0,3,0,0,0,26,7,36
SAL11699,..,11,11,14,0,16,6,0,6,0,0,0,0,0,0,5,0,5,26,14,37
SAL11700,..,3,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,3,12
SAL11701,..,0,0,8,0,8,0,0,0,6,0,6,0,0,0,0,0,0,16,0,14
SAL11702,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11703,..,3,3,16,0,16,4,0,4,3,0,3,5,0,5,0,0,0,27,3,31
SAL11704,..,4,4,4,0,7,0,0,0,0,0,0,5,0,5,0,0,0,10,0,13
SAL11705,..,19,19,15,3,16,9,0,9,9,0,9,3,0,3,4,0,4,37,19,57
SAL11706,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11707,..,8,8,13,0,13,5,0,5,3,0,3,0,0,0,4,0,4,21,8,29
SAL11708,..,28,28,25,6,28,6,0,6,6,0,6,14,0,14,0,0,0,48,29,80
SAL11709,..,14,14,15,0,17,4,0,4,5,0,5,3,0,3,0,0,0,25,15,36
SAL11710,..,202,202,658,10,668,501,4,505,622,0,622,218,0,211,92,0,92,2084,218,2301
SAL11711,..,35,35,47,0,51,20,0,21,19,0,19,10,0,10,3,0,3,101,35,139
SAL11712,..,7,7,4,0,4,8,0,8,6,0,6,0,0,0,0,0,0,19,7,21
SAL11713,..,8,8,10,0,11,0,0,0,5,0,5,3,0,3,0,0,0,24,11,33
SAL11714,..,6,6,19,3,16,8,0,8,8,0,8,0,0,0,6,0,6,43,9,56
SAL11715,..,51,51,57,8,60,18,0,21,21,0,19,6,0,6,8,0,8,109,56,164
SAL11716,..,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,17,0,16
SAL11717,..,1647,1647,1676,151,1826,719,27,748,614,0,620,257,4,259,173,0,175,3439,1832,5270
SAL11718,..,45,45,48,3,48,25,3,24,13,3,14,4,0,4,4,0,4,93,60,151
SAL11719,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5
SAL11720,..,0,0,8,0,8,0,0,0,0,0,0,4,0,4,0,0,0,13,0,13
SAL11721,..,8,8,8,0,8,7,0,7,3,0,3,4,0,4,0,0,0,21,8,26
SAL11722,..,3,3,12,0,12,3,0,3,3,0,3,0,0,0,0,0,0,15,3,22
SAL11723,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10
SAL11724,..,627,627,992,53,1041,655,11,662,605,3,611,192,0,189,65,0,66,2509,696,3199
SAL11725,..,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
SAL11726,..,117,117,88,7,99,42,3,49,20,0,20,18,0,18,3,0,3,172,129,298
SAL11727,..,1163,1163,1077,110,1194,495,13,507,359,6,361,155,0,158,110,0,110,2191,1300,3492
SAL11728,..,1053,1053,724,145,868,269,25,295,138,0,140,36,0,36,12,0,12,1171,1230,2400
SAL11729,..,0,0,6,0,6,0,0,0,3,0,3,7,0,7,0,0,0,20,0,27
SAL11730,..,4,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4
SAL11731,..,3074,3074,2906,210,3119,1201,32,1229,1096,7,1102,508,5,511,239,5,246,5950,3329,9283
SAL11732,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4
SAL11733,..,0,0,9,0,9,3,0,3,0,0,0,0,0,0,0,0,0,15,0,15
