SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL10996,8,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,3,0,13,0,0,3,0,9,18,3,3,0,32,17,4,6,0,24,27,6,8,0,43,36,11,8,4,60,16,15,9,0,44,36,8,9,0,50,24,50,14,4,92,24,59,6,0,89,17,69,3,0,96,13,75,3,0,99,62,359,18,0,439,11,32,9,0,50,5,0,0,0,3,327,701,104,10,1147
SAL10997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,16
SAL10998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,18,10,4,0,32
SAL10999,39,7,14,0,70,18,4,4,0,29,4,3,7,0,20,10,5,11,0,27,33,8,4,4,46,20,13,26,0,58,169,18,22,0,210,70,15,39,8,131,95,41,38,5,178,101,54,48,6,214,55,57,43,8,164,56,87,32,8,178,118,190,76,8,389,116,183,39,4,347,77,195,21,5,300,52,157,15,5,230,226,972,55,3,1247,46,105,27,0,170,14,17,8,0,39,1309,2134,530,59,4032
SAL11000,13,3,5,0,19,6,0,0,0,6,3,0,4,0,10,5,7,4,0,10,23,9,3,0,33,9,4,10,0,24,55,8,3,0,64,31,8,4,4,47,35,14,16,0,70,36,27,26,0,91,22,20,19,0,62,17,23,16,0,61,65,78,27,0,169,47,82,18,0,143,29,86,11,0,128,19,71,6,0,94,65,404,10,4,492,17,54,13,0,86,4,5,0,0,15,510,889,207,17,1622
SAL11001,40,20,17,0,80,8,4,7,0,18,7,8,15,0,27,10,5,24,0,39,44,17,31,0,89,20,23,44,0,89,148,55,56,0,255,61,78,54,0,195,70,104,60,4,238,59,151,58,4,269,29,126,49,3,204,39,123,48,6,207,68,248,56,4,376,34,186,23,9,251,34,127,23,0,188,16,85,10,8,122,24,242,17,0,289,18,90,31,5,145,28,19,13,0,62,742,1722,638,42,3145
SAL11002,11,4,4,0,18,10,0,0,0,10,0,0,8,3,12,0,0,0,0,4,10,0,6,0,17,3,0,13,0,19,51,0,20,0,76,15,11,22,3,47,26,10,13,5,59,19,16,12,0,49,19,26,10,4,54,25,28,8,0,62,33,50,12,7,100,23,40,0,0,62,22,32,0,0,46,13,11,0,0,25,17,27,0,0,43,20,28,9,0,61,8,6,3,0,19,316,290,142,26,777
SAL11003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,4,0,5,0,5,3,3,0,0,9,3,4,5,0,6,5,3,0,0,11,4,4,0,0,10,3,5,0,0,7,0,0,0,0,4,5,3,0,0,8,0,3,0,0,8,0,5,0,0,5,0,0,0,0,0,32,36,14,0,86
SAL11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SAL11005,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,13,0,0,0,18,11,3,0,0,15,4,0,0,0,4,0,3,0,0,6,0,0,0,0,0,4,0,0,0,7,13,7,0,0,17,3,3,0,0,5,0,3,0,0,3,0,3,0,0,5,4,5,0,0,5,0,9,0,0,16,0,0,0,0,0,67,40,6,0,114
SAL11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,5,0,14,9,0,3,0,9,4,6,0,0,8,7,0,0,0,6,4,0,0,0,3,3,5,0,0,13,5,12,0,0,20,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,0,0,0,0,7,3,0,0,17,0,0,0,0,0,57,39,17,0,106
SAL11007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,0,0,6,3,0,0,0,5,3,0,0,0,0,3,0,0,0,4,4,4,0,0,10,3,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,4,0,0,8,3,3,0,0,4,0,0,0,0,0,36,19,3,0,65
SAL11008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,5,0,0,0,9,3,6,5,0,8,0,0,0,0,7,0,0,0,0,3,3,6,0,0,6,4,7,0,0,8,3,3,0,0,7,0,6,0,0,3,0,4,0,0,6,0,4,4,0,7,0,0,0,0,3,29,28,15,0,70
SAL11009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6
SAL11010,6,0,7,0,13,0,0,0,0,0,6,0,4,0,9,0,0,6,0,0,0,4,7,0,8,4,0,9,0,11,33,3,10,0,52,17,9,16,0,41,16,7,12,3,37,22,10,10,0,39,17,9,7,0,35,18,18,10,0,46,24,32,12,4,70,27,30,5,0,58,17,33,0,0,47,9,13,7,0,29,11,40,3,0,58,6,6,4,0,23,3,0,3,0,5,232,217,113,12,575
SAL11011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,0,0,0,6,0,0,0,0,0,0,4,0,0,3,5,4,0,0,8,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,9,0,0,0,0,0,20,19,0,0,45
SAL11012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,0,0,0,7,3,0,0,0,3,4,3,0,0,10,4,3,0,0,12,4,0,0,0,0,0,0,0,0,7,5,6,0,0,13,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,37,37,3,0,79
SAL11013,9,5,0,0,15,3,0,0,0,3,0,0,0,0,3,0,3,0,0,3,5,0,4,0,10,5,4,4,0,14,18,11,0,0,27,18,3,8,0,25,15,4,3,0,25,17,16,6,0,39,13,13,5,0,32,24,24,15,0,53,20,36,12,4,66,14,36,9,0,66,9,33,0,0,51,10,43,3,0,59,50,194,12,0,257,6,37,6,0,53,5,5,0,0,10,251,468,97,4,817
SAL11014,8,4,3,0,21,5,0,0,0,5,3,5,8,0,13,0,0,8,0,10,11,4,16,0,35,12,0,13,0,30,34,4,23,0,56,22,14,22,0,54,25,18,19,3,67,21,20,34,4,79,18,20,12,3,54,23,18,9,0,50,39,58,27,0,124,26,66,10,3,105,25,64,11,0,96,13,58,0,0,75,33,108,9,0,150,11,28,21,0,58,3,3,0,0,3,332,498,239,21,1089
SAL11015,18,4,6,0,24,8,0,0,0,12,0,0,7,0,9,0,0,3,0,6,12,0,3,0,25,9,6,16,0,28,44,7,17,0,67,20,0,26,4,51,38,10,37,6,85,60,16,28,5,102,42,28,30,3,104,71,17,23,6,127,197,72,64,14,350,187,75,17,12,288,220,109,28,0,362,194,82,9,0,282,674,811,62,13,1556,62,77,31,4,175,19,5,0,3,28,1884,1333,411,80,3701
SAL11016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,4,0,0,0,0,0,9,22,5,0,38
SAL11017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,22
SAL11018,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,3,12,0,0,0,14,3,0,0,0,10,0,0,4,0,4,8,0,0,0,10,4,3,0,0,13,5,4,4,0,15,12,9,3,0,17,7,6,0,0,18,0,10,0,0,8,4,8,0,0,9,6,9,0,0,10,0,3,9,0,14,0,0,0,0,0,65,58,23,0,148
SAL11019,4,0,0,0,5,0,0,0,0,5,0,0,4,0,4,0,0,8,0,8,3,0,3,0,8,3,0,8,3,15,9,5,14,0,23,18,0,11,0,38,22,12,13,3,44,22,5,15,3,41,18,9,15,4,33,22,4,15,0,43,54,21,12,4,91,58,22,6,0,86,54,30,8,0,88,29,27,0,0,56,91,96,9,0,204,16,14,12,0,41,4,0,0,0,3,433,249,146,18,848
SAL11020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,17
SAL11021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,10
SAL11022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,6,0,0,4,3,0,0,0,8,3,4,0,0,6,0,0,0,0,4,4,3,0,0,9,5,5,0,0,9,4,0,0,0,3,0,0,0,0,0,5,3,0,0,7,3,6,3,0,7,0,0,0,0,0,25,28,9,0,56
SAL11023,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,15,0,0,0,14,6,0,0,0,3,0,0,0,0,5,3,0,0,0,7,5,3,0,0,7,0,5,0,0,4,3,5,0,0,8,0,5,0,0,6,7,0,0,0,4,0,5,0,0,0,3,4,0,0,4,0,0,0,0,3,0,0,0,0,0,46,27,16,0,89
SAL11024,5,0,0,0,5,4,0,0,0,4,0,0,0,0,0,3,0,3,0,6,3,0,5,0,8,3,0,0,0,7,19,0,3,0,25,12,4,0,0,15,10,11,3,0,31,19,13,5,0,33,4,10,0,0,14,11,5,0,0,23,17,17,0,0,38,12,15,4,0,28,3,7,0,0,13,0,0,0,0,5,9,11,0,0,19,5,12,3,0,27,7,0,3,0,12,152,110,31,6,300
SAL11025,5,0,3,0,5,8,0,0,0,8,0,0,0,0,0,5,0,0,0,5,11,0,3,0,10,0,4,6,0,15,36,6,10,0,50,26,3,12,3,41,25,9,18,0,51,23,18,17,0,64,10,10,4,0,24,17,16,4,0,37,41,33,9,0,84,19,34,0,0,57,17,31,0,0,47,9,18,0,0,24,13,31,0,0,47,13,30,5,0,52,5,0,0,0,5,287,242,93,4,619
SAL11026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,8,0,0,0,8,3,0,0,0,3,4,0,0,0,5,11,0,0,0,9,4,0,0,0,6,3,0,0,0,6,12,3,0,0,15,4,3,0,0,9,0,5,0,0,7,4,3,0,0,5,3,13,6,0,15,0,0,3,0,5,0,0,0,0,0,57,37,11,4,100
SAL11027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,5,6,0,26
SAL11029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL11031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,4,7,0,0,7,0,0,0,0,0,18,13,3,0,39
SAL11032,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,12,0,0,0,14,11,3,8,0,14,5,4,10,0,11,4,4,0,0,6,6,3,0,0,8,3,0,0,0,4,7,3,0,0,11,0,4,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,59,32,14,0,110
SAL11033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,24
SAL11034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL11035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11036,12,0,4,0,15,5,0,0,0,7,3,0,3,0,7,0,0,8,0,10,17,0,17,0,37,10,5,24,0,36,111,3,28,0,147,40,17,42,4,100,70,24,37,3,129,77,32,27,0,135,31,40,18,0,89,51,38,13,0,108,95,110,30,4,237,65,69,11,0,149,51,77,3,0,132,24,54,7,0,82,54,88,9,0,146,44,46,16,0,107,21,8,7,0,37,786,610,297,16,1716
SAL11037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,5,4,0,0,0,4,3,5,0,0,6,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,3,4,0,0,6,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,28,16,7,0,45
SAL11038,3,0,0,0,3,8,0,0,0,10,3,0,0,0,7,0,0,0,0,8,5,0,3,0,11,9,0,0,0,7,34,0,5,0,36,17,5,4,0,27,20,7,4,0,28,13,3,0,0,23,3,0,0,0,11,6,3,0,0,12,3,0,0,0,12,5,0,0,0,7,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,6,0,0,0,10,8,0,0,0,8,142,39,29,0,212
SAL11039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL11041,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,4,0,0,0,7,0,0,0,0,4,15,0,6,0,25,10,0,0,0,12,9,0,0,0,9,11,11,3,0,22,0,7,0,0,6,3,10,3,0,19,17,12,0,0,30,0,7,0,0,12,0,5,0,0,7,0,4,0,0,3,3,9,0,0,13,5,13,0,0,18,0,3,0,0,5,80,80,31,0,195
SAL11042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
SAL11043,9,0,0,0,14,0,0,0,0,4,4,0,0,0,9,0,0,0,0,9,20,0,10,3,31,6,3,18,0,33,58,0,23,0,83,36,10,23,0,70,47,13,20,0,76,46,29,17,0,95,28,23,11,0,57,31,15,9,0,50,38,43,10,0,97,22,31,9,0,60,9,22,3,0,33,9,8,0,0,20,14,21,3,0,43,16,20,7,6,44,8,0,8,0,17,402,249,177,14,841
SAL11044,4,0,0,0,3,4,0,6,0,3,0,0,0,0,10,0,0,12,0,15,4,0,11,0,14,8,0,23,0,33,30,4,21,0,51,18,5,24,0,49,17,11,19,0,43,25,17,12,4,56,18,7,12,4,41,17,8,6,0,31,24,38,12,0,67,14,21,4,0,37,3,20,3,0,26,5,5,0,0,11,18,18,4,0,42,10,16,14,0,43,13,3,9,0,28,234,180,188,15,611
SAL11045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,3,0,5,0,0,0,0,4,4,4,0,0,9,3,0,3,0,6,5,3,0,0,12,4,7,0,0,9,0,0,0,0,5,6,5,0,0,3,0,0,0,0,0,4,7,0,0,13,4,7,0,0,13,0,0,0,0,3,30,44,11,3,80
SAL11047,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,7,0,9,12,0,7,0,13,9,0,10,0,19,5,5,0,0,14,4,10,0,0,16,4,6,8,0,16,5,9,0,0,16,8,13,0,0,25,6,9,0,0,8,3,0,0,0,3,0,0,0,0,0,0,7,0,0,3,3,7,3,0,16,0,0,0,0,3,66,64,31,7,166
SAL11048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,5,0,4,0,0,4,0,0,0,0,7,3,0,0,0,7,0,0,0,0,3,7,0,0,0,3,6,0,0,0,5,3,0,0,0,3,23,16,4,0,48
SAL11049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,5,5,0,0,0,4,5,3,4,0,7,3,0,0,0,10,6,0,0,0,6,3,0,0,0,6,3,7,0,0,8,0,5,0,0,6,6,4,0,0,9,0,3,0,0,3,7,19,3,0,29,0,4,0,0,3,0,0,0,0,0,44,44,11,0,102
SAL11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,0,4,0,9,0,0,0,0,5,9,3,0,0,10,4,0,0,0,9,4,0,0,0,4,0,3,3,0,9,10,5,0,0,15,3,3,0,0,6,7,7,0,0,11,3,5,0,0,9,8,12,0,0,21,0,3,4,0,11,0,0,0,0,0,59,49,15,0,123
SAL11052,9,0,9,0,14,9,0,0,0,16,7,0,0,0,6,3,0,6,0,9,18,0,17,0,38,22,6,19,0,49,96,8,15,4,125,80,21,34,3,136,81,20,26,0,129,82,46,34,0,156,24,53,18,4,98,41,51,17,0,114,86,142,26,3,264,67,145,11,0,222,54,98,5,0,160,19,75,6,0,101,34,129,0,0,169,34,62,23,0,113,12,3,5,0,22,784,855,268,15,1928
SAL11053,20,0,3,0,22,6,4,0,0,11,3,0,8,0,16,5,0,16,0,23,33,3,14,0,49,21,5,32,3,63,183,11,33,0,229,86,19,48,4,164,100,19,43,6,172,112,41,23,0,177,52,42,26,0,125,44,42,9,0,94,102,92,8,0,206,44,81,4,0,132,34,47,0,0,86,15,35,0,0,54,52,60,0,0,114,37,54,15,0,111,20,4,9,0,38,985,569,296,20,1870
SAL11054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,0,0,8,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,3,0,29
