SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL10895,738,818,1553,35,41,75,150,173,327,0,0,3,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,161,188,347,34,39,73,4,4,3,234,268,500,20,20,43,995,1106,2097
SAL10896,26,22,47,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,5,0,0,0,27,26,51
SAL10897,5952,6144,12089,359,344,704,1741,1743,3481,39,44,86,21,23,47,8,11,21,20,19,38,0,0,0,0,0,0,13,12,21,0,0,0,1851,1840,3699,670,663,1338,14,13,30,2892,2865,5760,215,315,536,9061,9326,18386
SAL10898,3872,3937,7811,311,330,643,1208,1246,2455,11,19,34,10,16,20,4,5,7,14,10,22,0,0,4,0,0,0,7,4,9,0,0,0,1253,1295,2550,356,339,697,42,30,75,1964,2001,3965,596,626,1222,6434,6566,13001
SAL10899,6,3,7,0,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,4,7,0,0,3,12,8,20
SAL10900,1034,1081,2117,81,92,173,316,352,664,0,0,4,8,4,12,0,0,0,4,3,3,0,0,0,0,0,3,0,5,8,0,0,0,327,362,688,54,54,111,11,8,18,467,523,987,96,83,184,1597,1691,3288
SAL10901,3,5,4,3,0,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,3,7,9,0,0,0,9,4,17
SAL10902,85,75,160,16,14,30,20,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,41,0,0,0,0,0,0,43,34,68,0,6,3,127,109,236
SAL10903,67,70,136,4,4,5,15,12,25,0,0,0,4,11,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,30,46,0,0,0,0,0,0,24,36,58,12,10,21,100,112,217
SAL10904,500,457,962,50,49,97,108,104,211,4,9,19,69,65,134,0,0,3,5,4,5,0,0,0,3,0,3,0,0,0,0,0,0,183,186,374,7,13,20,4,10,6,244,254,503,79,68,149,827,784,1610
SAL10905,9,9,21,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,0,7,11,22
SAL10906,725,571,1300,161,137,297,1225,1090,2320,66,65,134,75,69,146,16,23,40,35,40,75,0,9,5,0,0,3,22,25,48,0,0,0,1455,1324,2771,1127,1377,2507,58,47,103,2797,2885,5681,350,316,667,3875,3777,7649
SAL10907,2959,3023,5986,246,257,501,773,835,1603,7,11,18,6,14,18,6,6,12,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,806,869,1671,100,132,232,27,14,41,1176,1273,2450,192,192,383,4331,4489,8813
SAL10908,477,457,933,248,276,530,1103,1167,2274,13,13,31,29,40,79,11,6,21,8,13,22,5,3,10,4,5,5,7,6,17,0,0,0,1196,1258,2459,38,52,94,16,7,24,1497,1604,3104,43,38,79,2015,2097,4116
SAL10909,539,665,1206,129,161,289,363,403,767,13,18,28,4,4,13,5,0,7,6,4,10,0,0,0,0,0,0,4,0,4,0,0,0,392,433,825,64,88,151,7,7,19,596,690,1282,65,147,217,1200,1503,2702
SAL10910,580,622,1201,63,54,118,200,229,429,0,8,5,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,207,245,444,5,15,16,14,5,17,281,316,596,36,38,74,897,975,1867
SAL10911,256,265,519,23,26,51,138,121,258,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,127,269,7,6,13,6,3,6,180,162,342,16,13,30,451,443,891
SAL10912,6,11,10,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,4,3,0,3,10,8,16,13,16,25,22,31,53
SAL10913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,3,5,14
SAL10914,318,317,630,24,21,45,104,131,235,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,130,243,27,25,57,0,0,3,165,180,344,25,27,53,510,519,1028
SAL10915,59,42,101,12,8,18,15,21,33,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,42,0,0,0,3,0,3,34,33,56,12,8,16,98,84,180
SAL10916,8,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,5,6,9,10,11,21
SAL10917,1504,1576,3081,130,112,244,555,559,1111,3,0,9,11,7,17,6,3,6,3,6,12,3,3,8,0,0,0,0,0,0,0,0,0,583,580,1160,35,53,87,19,8,29,766,756,1522,81,79,159,2353,2408,4765
SAL10918,63,61,131,3,0,5,22,16,34,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,23,20,43,0,0,0,0,0,0,27,20,45,11,7,17,99,94,193
SAL10919,614,590,1205,59,77,140,315,304,621,0,8,6,5,4,7,0,0,0,0,0,0,0,0,0,5,4,9,0,0,5,0,0,0,331,317,655,7,6,10,15,16,25,410,414,826,48,38,86,1074,1042,2110
SAL10920,44,53,99,0,0,0,21,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,40,0,0,0,0,0,0,20,18,41,0,3,3,65,76,145
SAL10921,192,192,379,15,22,34,61,54,117,4,0,4,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,59,127,0,4,7,0,0,0,89,88,177,3,11,18,290,281,573
SAL10922,254,263,516,24,27,48,65,84,154,0,3,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,70,89,157,18,7,24,0,0,3,107,124,232,24,28,49,387,409,801
SAL10923,395,519,918,70,87,150,363,424,787,5,3,7,3,0,3,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,377,433,802,39,29,67,14,7,21,492,554,1046,170,189,353,1061,1253,2311
SAL10924,46,49,99,0,0,3,6,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,13,0,0,0,0,0,0,3,13,17,0,0,0,52,60,115
SAL10925,13,8,21,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,6,5,14,0,0,0,0,0,0,4,5,14,0,0,0,16,12,29
SAL10926,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SAL10927,497,544,1042,20,18,38,142,146,284,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,148,291,18,14,32,5,0,4,187,184,375,74,120,191,758,842,1604
SAL10928,82,81,160,0,0,4,11,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,11,15,29,0,0,0,0,0,0,13,18,35,4,3,3,94,106,200
SAL10929,3,5,7,0,0,0,7,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,12,0,0,0,0,0,0,7,9,12,0,0,0,12,6,22
SAL10930,5,10,18,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0,0,0,9,17,24
SAL10931,159,162,320,91,93,188,632,691,1323,3,0,4,9,18,34,0,0,0,0,0,8,0,0,0,4,4,7,4,11,14,0,0,0,656,723,1380,15,22,39,18,23,43,781,862,1645,35,33,68,980,1057,2036
SAL10932,11,7,16,0,0,0,5,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,15,0,0,0,0,0,0,7,11,21,0,0,5,19,18,36
SAL10933,300,302,600,53,53,102,79,66,149,0,5,0,11,3,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,95,82,170,3,0,8,3,0,3,153,132,282,13,8,23,468,438,903
SAL10934,523,599,1116,70,63,130,146,149,292,5,3,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,152,152,307,55,48,105,0,0,0,275,270,543,18,18,36,810,886,1694
SAL10935,85,74,156,5,6,11,24,21,47,0,3,7,8,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,76,6,10,10,6,6,7,53,53,109,5,5,14,140,137,280
SAL10936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10937,1160,1244,2403,140,134,268,582,615,1200,34,37,67,19,20,46,5,0,3,0,5,9,0,0,0,0,0,6,4,12,12,0,0,0,646,690,1342,177,201,378,15,19,32,982,1041,2022,86,76,160,2227,2359,4584
SAL10938,228,222,451,20,14,32,108,109,216,11,20,29,12,13,33,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,150,286,7,11,15,6,8,12,173,175,347,37,33,69,440,426,867
SAL10939,51,50,103,8,12,22,15,16,26,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,32,23,17,40,0,0,0,46,41,88,3,8,18,108,100,213
SAL10940,3,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,5,0,9
SAL10941,32,21,60,0,0,0,10,17,29,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,34,0,0,0,0,0,0,17,21,36,3,4,10,54,46,106
SAL10942,536,557,1102,62,58,118,173,172,347,4,3,8,8,14,17,0,0,0,5,0,13,0,3,0,4,3,7,3,0,4,0,0,0,199,198,395,10,19,21,0,0,0,265,273,538,27,22,47,829,852,1689
SAL10943,66,71,136,0,0,0,25,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,49,5,0,0,3,0,0,32,31,60,4,3,9,107,96,206
SAL10944,19,21,42,6,0,9,8,10,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,5,13,0,0,0,0,0,0,11,8,20,3,5,12,37,36,71
SAL10945,5,11,18,0,0,0,7,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,0,0,0,0,0,0,7,7,15,3,3,8,14,20,31
SAL10946,68,70,141,3,6,9,0,7,8,3,0,5,5,8,12,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,21,30,0,9,10,0,0,0,19,28,48,3,0,9,91,97,195
SAL10947,16,18,33,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,5,4,8,0,0,0,25,23,41
SAL10948,811,813,1625,254,269,523,185,183,363,14,18,33,35,44,77,13,6,17,14,7,23,9,4,11,0,0,0,0,6,0,0,0,0,271,267,537,36,49,78,5,8,11,565,591,1155,293,273,568,1672,1676,3344
SAL10949,13,16,28,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,22,16,35
SAL10950,216,233,442,35,46,84,58,59,118,6,3,6,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,7,7,13,0,0,0,71,80,152,3,5,3,0,0,0,111,135,241,28,29,50,345,391,737
SAL10951,24,19,41,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,5,4,0,4,26,25,47
SAL10952,44,35,72,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,0,0,0,0,0,3,8,12,0,0,3,46,39,86
SAL10953,741,791,1534,42,43,84,914,1022,1931,7,4,9,6,4,10,11,4,11,5,8,14,0,0,0,0,0,0,0,0,0,0,0,0,938,1034,1979,40,43,84,8,5,17,1032,1132,2162,74,67,148,1854,1989,3845
SAL10954,11,7,14,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,5,15,11,21
SAL10955,20,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,28,16,41
SAL10956,12,3,14,0,0,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,0,0,4,6,4,0,0,4,13,6,22
SAL10957,30,32,55,0,0,0,7,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,12,9,18,0,0,0,0,0,0,12,8,21,4,0,4,40,44,84
SAL10958,76,73,146,3,0,9,3,5,10,0,0,0,0,5,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,15,21,0,0,0,0,0,0,14,13,26,6,11,22,101,103,198
SAL10959,5947,6703,12649,1016,1110,2116,2844,3260,6108,131,173,300,267,292,562,33,33,68,46,40,85,14,23,44,17,14,29,22,26,49,0,0,0,3383,3866,7245,635,669,1306,139,123,263,5164,5761,10929,1054,1102,2154,12168,13569,25737
SAL10960,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SAL10961,8,3,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,6,7,13
SAL10962,11,10,25,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,4,9,3,4,13,24,20,44
SAL10963,16,17,33,4,3,5,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,11,4,17,10,5,10,31,28,61
SAL10964,342,334,683,83,72,156,44,55,91,8,8,18,8,7,16,0,0,0,0,0,3,3,5,7,0,0,4,0,0,0,0,0,0,66,78,140,3,9,12,0,0,5,153,153,311,58,42,96,558,530,1083
SAL10965,769,774,1542,63,58,117,1179,1163,2343,6,8,8,6,7,17,6,5,9,0,3,3,0,0,0,4,0,5,4,3,8,0,0,0,1204,1186,2397,96,124,219,13,16,37,1379,1386,2763,84,77,161,2228,2234,4465
SAL10966,431,419,853,58,45,105,118,120,243,4,0,3,3,4,7,4,3,8,0,0,5,0,0,0,0,0,3,0,3,4,0,0,0,134,139,270,13,19,26,4,0,7,208,201,410,21,31,56,666,647,1314
SAL10967,21,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,5,3,0,0,0,23,21,49
SAL10968,39,35,67,0,5,10,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,17,0,0,0,11,8,22,0,0,0,0,0,0,15,15,30,10,9,14,61,56,118
SAL10969,153,156,308,26,21,45,22,24,47,0,3,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,52,6,7,17,4,3,7,59,60,120,77,89,166,292,308,592
SAL10970,2004,2148,4149,225,228,448,1031,1104,2132,12,18,32,21,18,44,3,6,12,6,10,11,0,0,0,0,0,5,7,4,12,0,0,0,1082,1159,2240,159,189,354,17,22,38,1481,1597,3082,153,148,298,3640,3889,7532
SAL10971,1544,1530,3070,125,125,253,453,461,910,0,3,9,5,5,8,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,458,471,929,62,52,116,14,14,24,661,663,1325,58,67,129,2261,2265,4524
SAL10972,98,99,197,4,10,13,25,36,57,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,28,28,50,0,0,0,50,61,116,5,0,0,0,0,0,64,73,134,6,11,15,163,180,350
SAL10973,41,26,64,0,5,3,9,3,15,3,4,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,25,0,0,0,0,0,0,18,11,25,8,6,13,64,44,106
SAL10974,3,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,5,6,4,10
SAL10975,55,45,105,0,0,4,8,7,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,8,11,18,3,0,4,0,0,0,12,14,29,15,10,23,81,75,157
SAL10976,63,61,129,14,6,25,18,20,35,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,38,0,0,0,0,0,0,37,31,64,28,27,56,130,122,246
SAL10977,11,8,23,0,0,0,11,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,19,4,0,4,0,0,0,13,5,25,0,5,4,33,21,52
SAL10978,44,43,91,0,0,0,9,11,13,6,4,11,12,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,49,0,0,0,5,0,5,27,28,54,8,9,18,78,81,157
SAL10979,200,197,399,7,10,20,66,58,120,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,63,133,0,0,0,0,0,0,80,73,151,40,49,86,320,318,635
SAL10980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10981,8,7,14,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,8,12,22
SAL10982,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
SAL10983,28,17,42,0,0,0,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,0,0,0,0,0,0,8,7,15,3,0,0,41,23,62
SAL10984,112,116,232,3,0,7,33,24,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,52,0,3,3,3,0,6,31,29,58,15,12,26,163,149,314
SAL10985,485,477,960,79,75,149,195,220,411,0,0,6,3,6,6,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,202,230,435,6,6,16,3,8,9,295,316,607,38,38,69,817,826,1647
SAL10986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10987,2542,2537,5079,144,155,300,898,900,1792,9,10,16,24,35,57,0,0,7,7,3,7,0,3,6,4,0,6,0,0,0,0,0,0,950,951,1896,101,118,219,31,20,48,1227,1244,2470,307,306,615,4081,4084,8162
SAL10988,5,6,13,0,0,0,0,4,8,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,0,0,3,0,0,0,0,12,15,0,0,5,9,17,27
SAL10989,35,33,71,6,3,8,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,7,9,18,3,8,12,45,44,94
SAL10990,12,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,29
SAL10991,12,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,4,15,13,27
SAL10992,121,109,229,18,29,46,31,32,63,0,3,3,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40,70,0,0,6,0,0,0,61,68,127,22,16,40,198,195,398
SAL10993,23,21,37,4,5,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,4,11,14,24,35,35,71
SAL10994,6,0,3,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,5,3,11,0,3,3,8,4,19
SAL10995,14,12,30,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,5,8,23,21,38
SAL10996,1402,1386,2792,84,104,183,311,301,608,0,3,7,5,4,14,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,327,317,643,50,54,105,7,0,11,465,476,947,40,40,80,1906,1906,3815
SAL10997,27,12,43,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,5,9,3,6,10,33,26,60
SAL10998,41,32,73,0,0,3,12,5,12,4,0,3,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,10,24,0,0,0,0,0,0,17,13,29,8,3,11,62,50,110
SAL10999,4489,4832,9324,373,412,785,1287,1323,2609,23,31,50,25,23,47,8,5,12,12,9,27,0,0,0,7,5,6,6,9,14,0,0,0,1368,1399,2765,230,287,521,30,38,70,2008,2138,4150,209,212,424,6708,7184,13894
SAL11000,1943,2038,3983,99,93,194,534,552,1092,10,9,22,12,7,15,0,0,4,6,5,15,3,0,3,0,0,0,4,0,12,0,0,0,566,589,1153,120,128,251,14,16,25,799,822,1630,177,140,321,2918,3011,5928
SAL11001,3805,3773,7575,270,263,532,1250,1276,2522,9,11,20,5,5,9,0,5,6,5,4,8,0,0,0,0,0,0,3,3,6,0,0,0,1273,1299,2573,222,242,467,40,47,81,1810,1849,3654,450,443,892,6060,6067,12124
SAL11002,833,807,1640,260,298,558,109,104,217,3,8,9,9,7,19,0,0,0,3,3,7,0,0,0,0,0,0,0,3,3,0,0,0,132,130,265,40,30,69,10,6,22,443,475,914,205,210,407,1474,1486,2966
SAL11003,84,69,154,4,14,22,41,28,68,0,0,0,8,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,40,91,0,0,0,0,0,0,58,58,113,15,10,22,162,133,291
SAL11004,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,3,3,7
SAL11005,108,111,223,7,8,13,42,50,96,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,52,55,103,0,3,3,0,0,0,53,65,118,6,0,10,174,177,356
SAL11006,127,127,256,16,13,25,22,31,55,5,4,9,4,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,63,0,0,4,0,0,0,44,51,95,14,15,38,185,200,383
SAL11007,57,68,131,5,7,18,22,22,40,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,48,0,0,0,0,0,0,31,31,63,8,5,6,94,102,196
SAL11008,62,57,117,18,16,31,20,19,36,4,6,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,26,29,54,0,6,9,0,0,0,48,44,90,16,14,30,120,119,236
SAL11009,7,4,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,3,6,7,0,0,0,10,12,25
