SAL_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SAL11265,24,53,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,51,11,..,37,51
SAL11266,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,0,..,18,23
SAL11267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL11268,191,618,4,19,10,22,18,40,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,208,663,11,..,220,663
SAL11269,114,348,52,113,55,140,109,263,20,33,226,412,268,472,0,0,0,0,513,914,0,0,0,0,0,0,0,0,0,0,0,0,738,1519,79,..,815,1519
SAL11270,26,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,61,4,..,31,61
SAL11271,127,309,3,9,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,318,51,..,185,318
SAL11272,46,127,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,129,0,..,46,129
SAL11273,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,0,..,12,33
SAL11274,260,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,259,663,21,..,284,663
SAL11275,35,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,80,4,..,41,80
SAL11276,141,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,144,280,15,..,156,280
SAL11277,3858,11496,111,209,246,761,358,974,66,117,0,0,0,0,0,0,39,88,103,209,0,0,0,0,0,0,6,9,6,9,0,5,4321,12689,213,..,4539,12689
SAL11278,99,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,307,7,..,107,307
SAL11279,681,1591,4,4,3,3,3,14,10,15,0,0,0,0,0,0,7,7,15,22,0,0,0,0,0,0,0,0,0,0,0,0,705,1624,96,..,791,1624
SAL11280,509,1065,11,25,0,0,16,25,6,10,0,0,0,0,0,0,0,4,8,11,0,0,5,3,0,0,3,6,7,9,0,0,545,1107,77,..,619,1107
SAL11281,44,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,85,4,..,50,85
SAL11282,61,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,149,0,..,61,149
SAL11283,286,795,13,40,170,445,190,484,166,351,641,1189,772,1426,42,77,0,0,1632,3049,0,0,0,0,0,0,21,27,21,27,3,9,2130,4358,399,..,2525,4358
SAL11284,61,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,153,9,..,65,153
SAL11285,411,1259,10,32,0,3,15,34,3,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,427,1300,19,..,443,1300
SAL11286,870,2838,14,37,133,406,141,447,62,159,45,102,183,349,0,0,0,8,297,612,0,0,0,0,0,0,0,0,0,0,3,5,1314,3898,118,..,1433,3898
SAL11287,37,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,98,5,..,44,98
SAL11288,103,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,104,283,13,..,115,283
SAL11289,198,328,8,18,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,7,0,0,218,351,14,..,230,351
SAL11290,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,8,..,22,38
SAL11291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL11292,98,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,103,189,21,..,119,189
SAL11293,35,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,86,12,..,54,86
SAL11294,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,..,8,18
SAL11295,26,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,66,5,..,32,66
SAL11296,1496,4374,377,945,159,382,533,1328,987,1947,842,1587,737,1412,234,452,7,22,2810,5412,0,0,0,0,0,0,70,113,70,113,13,22,4919,11250,599,..,5527,11250
SAL11297,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,50,3,..,19,50
SAL11298,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,10,..,29,37
SAL11299,12898,34911,1335,2315,65,117,1394,2428,1078,1742,8,20,0,0,0,0,18,37,1106,1798,22,36,3,11,0,0,26,56,57,108,40,82,15498,39328,1070,..,16566,39328
SAL11300,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,44,5,..,24,44
SAL11301,33,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,33,86,3,..,40,86
SAL11302,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,6,..,19,38
SAL11303,804,2248,31,57,33,81,66,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,2391,48,..,922,2391
SAL11304,151,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,152,500,9,..,161,500
SAL11305,40,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,117,12,..,48,117
SAL11306,1729,4926,466,1182,185,477,650,1658,996,1700,1063,1812,1113,2193,214,381,28,63,3420,6151,0,0,0,0,0,0,185,336,185,336,12,29,5999,13107,625,..,6622,13107
SAL11307,44,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,107,6,..,46,107
SAL11308,27,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,71,4,..,32,71
SAL11309,25,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,65,3,..,25,65
SAL11310,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0,..,15,30
SAL11311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL11312,126,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,130,364,5,..,134,364
SAL11313,436,894,0,0,0,7,0,7,11,17,6,4,0,0,0,0,0,4,21,30,9,12,3,9,0,0,0,0,9,15,0,0,471,947,99,..,567,947
SAL11314,27,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,66,6,..,32,66
SAL11315,851,2557,64,143,607,1652,676,1802,0,0,3,4,88,218,0,0,4,9,101,235,0,0,0,0,0,0,4,3,4,3,3,11,1631,4605,101,..,1729,4605
SAL11316,1288,3861,145,232,441,1264,588,1495,27,36,5,14,42,80,0,4,19,45,92,186,0,0,0,0,0,0,0,0,0,0,6,12,1964,5554,159,..,2128,5554
SAL11317,55,133,3,11,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,143,22,..,82,143
SAL11318,49,97,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,6,9,0,0,59,111,17,..,69,111
SAL11319,433,952,12,15,0,0,12,15,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,3,9,6,15,451,988,99,..,551,988
SAL11320,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,47,3,..,20,47
SAL11321,80,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,77,209,4,..,81,209
SAL11322,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,..,0,6
SAL11323,807,1780,37,56,0,0,37,56,4,9,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,5,11,5,11,5,6,855,1856,86,..,950,1856
SAL11324,124,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,343,9,..,135,343
SAL11325,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,0,..,14,30
SAL11326,105,269,0,0,6,25,5,23,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,111,295,5,..,116,295
SAL11327,32,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,18,37,0,0,3,0,29,53,0,0,59,128,0,..,59,128
SAL11328,278,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,727,27,..,310,727
SAL11329,187,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,555,7,..,195,555
SAL11330,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,4,..,5,11
SAL11331,2006,6485,55,91,174,496,230,585,102,131,14,20,66,93,0,0,13,45,200,291,6,11,48,77,0,0,8,32,64,113,4,17,2498,7498,149,..,2654,7498
SAL11332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL11333,87,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,87,235,4,..,92,235
SAL11334,72,199,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,211,13,..,90,211
SAL11335,178,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,444,20,..,188,444
SAL11336,31,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,62,0,..,29,62
SAL11337,38,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,103,15,..,52,103
SAL11338,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,5,20,0,0,16,31,31,..,49,31
SAL11339,27,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,86,3,..,35,86
SAL11340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL11341,132,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,335,12,..,146,335
SAL11342,43,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,100,6,..,44,100
SAL11343,30,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,91,0,..,33,91
SAL11344,1613,5011,99,221,73,203,172,422,3,11,0,0,0,0,0,0,7,24,12,27,0,0,0,0,0,0,0,0,0,0,0,0,1797,5468,69,..,1871,5468
SAL11345,72,181,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,182,4,..,79,182
SAL11346,4915,14544,105,278,405,1091,509,1362,221,477,167,341,264,526,27,60,19,53,703,1453,0,0,0,0,0,0,5,12,5,12,3,3,6138,17385,413,..,6550,17385
SAL11347,1993,4856,544,830,49,87,592,919,38,47,0,0,0,0,0,0,0,0,38,47,0,0,0,0,0,0,4,3,4,3,0,0,2627,5826,229,..,2859,5826
SAL11348,1473,3717,250,504,490,1001,738,1505,28,44,112,209,0,0,18,27,8,10,160,288,17,19,11,16,0,0,4,3,34,41,6,5,2409,5559,203,..,2609,5559
SAL11349,555,1558,94,190,11,19,103,212,3,8,0,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,659,1784,44,..,708,1784
SAL11350,78,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,215,9,..,88,215
SAL11351,694,1938,282,478,270,555,545,1035,96,154,44,74,12,17,0,0,9,19,157,258,17,21,0,0,0,0,3,5,19,27,0,3,1422,3263,93,..,1515,3263
SAL11352,749,2016,97,159,521,998,620,1161,498,817,35,57,67,117,0,0,9,8,599,1004,0,0,0,0,0,0,5,0,5,0,3,4,1975,4187,154,..,2133,4187
SAL11353,117,308,0,6,0,0,0,6,3,9,0,0,0,0,0,0,0,0,3,9,5,6,0,0,0,0,0,0,5,6,0,0,131,324,17,..,146,324
SAL11354,778,2253,99,219,176,536,280,763,132,167,11,25,21,36,0,0,0,6,165,235,0,0,0,0,0,0,4,12,4,12,0,0,1234,3263,80,..,1311,3263
SAL11355,299,897,6,17,8,28,18,45,24,85,5,6,0,0,0,0,6,16,40,107,0,0,0,0,0,0,0,0,0,0,0,9,349,1059,128,..,482,1059
SAL11356,27,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,78,8,..,36,78
SAL11357,461,1128,9,15,22,42,32,61,51,79,0,0,0,0,0,0,0,0,51,79,0,0,0,0,0,0,0,0,0,0,0,0,547,1266,49,..,596,1266
SAL11358,878,2818,0,0,3,17,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,882,2839,79,..,962,2839
SAL11359,643,2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,8,0,0,0,0,0,0,0,0,0,0,0,5,648,2182,15,..,662,2182
SAL11360,1027,3460,0,7,3,6,3,13,134,177,0,0,0,0,0,0,4,8,137,185,0,0,0,0,0,0,0,0,0,0,0,3,1169,3663,106,..,1280,3663
SAL11361,1533,3864,221,326,75,134,297,456,88,114,23,28,0,0,0,0,0,0,110,148,0,0,0,0,0,0,0,0,0,0,13,13,1953,4479,130,..,2086,4479
SAL11362,39,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,75,13,..,56,75
SAL11363,3645,9314,601,988,249,411,850,1397,390,518,0,0,0,0,0,0,9,14,397,532,0,0,0,0,0,0,0,0,0,0,0,0,4895,11242,315,..,5209,11242
SAL11364,759,2307,25,55,28,85,49,144,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,3,0,0,818,2452,39,..,850,2452
SAL11365,104,328,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,336,14,..,121,336
SAL11366,1787,4385,175,288,69,107,241,390,107,211,12,18,21,37,0,0,0,0,139,270,15,15,12,17,0,0,0,0,23,37,6,13,2192,5091,235,..,2426,5091
SAL11367,78,183,4,5,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,3,13,0,0,86,207,11,..,99,207
SAL11368,104,275,6,17,0,0,6,17,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,112,300,14,..,128,300
SAL11369,228,764,0,0,5,26,9,25,0,0,0,0,0,0,0,0,3,18,3,18,0,0,0,0,0,3,0,0,0,3,0,0,244,813,16,..,258,813
SAL11370,240,743,27,75,4,14,34,93,0,0,43,95,590,1343,660,1478,0,0,1289,2916,0,0,0,0,0,0,0,0,0,0,5,24,1569,3779,274,..,1849,3779
SAL11371,712,2108,37,100,11,48,51,156,1043,2571,479,859,110,169,90,143,0,0,1724,3743,0,0,0,0,0,0,7,15,4,12,0,8,2499,6028,292,..,2789,6028
SAL11372,3437,10822,699,1759,464,1363,1166,3120,85,203,909,1917,668,1460,143,337,37,75,1837,3996,0,0,0,0,0,3,45,112,49,120,13,26,6504,18091,538,..,7041,18091
SAL11373,74,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,199,11,..,88,199
SAL11374,300,1024,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,305,1037,18,..,324,1037
SAL11375,58,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,140,36,..,95,140
SAL11376,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,6,..,22,23
SAL11377,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,0,4
SAL11378,1075,2497,119,172,44,72,169,248,40,68,7,12,0,0,0,0,0,0,49,76,3,6,41,64,0,0,0,0,40,66,8,28,1342,2917,240,..,1584,2917
SAL11379,57,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,58,113,13,..,72,113
SAL11380,2590,8967,78,211,168,534,244,744,0,0,0,0,0,0,0,0,53,143,53,143,0,0,0,0,0,0,0,0,0,0,5,12,2890,9866,78,..,2963,9866
SAL11381,32,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,65,4,..,35,65
SAL11382,71,175,25,46,259,583,287,625,47,94,254,407,339,571,213,365,0,0,849,1431,0,0,0,0,0,0,0,0,0,0,6,14,1215,2248,247,..,1458,2248
SAL11383,24,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,77,4,..,31,77
SAL11384,2195,5599,83,139,29,45,108,188,159,193,20,21,0,0,0,0,0,5,181,226,0,0,0,0,0,0,0,4,0,4,4,10,2484,6013,130,..,2619,6013
SAL11385,47,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,113,14,..,64,113
SAL11386,2792,10216,62,204,146,410,205,613,3,20,0,0,71,145,227,417,28,81,332,672,0,0,0,0,0,0,0,0,0,0,19,67,3349,11566,268,..,3616,11566
SAL11387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL11388,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,..,7,12
SAL11389,1000,2845,9,30,5,10,15,39,3,5,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,5,3,1026,2900,42,..,1065,2900
SAL11390,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,3,3
SAL11391,78,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,154,23,..,104,154
SAL11392,1322,4274,0,0,0,0,0,5,73,163,8,10,0,9,0,0,7,11,81,194,0,0,0,0,0,0,0,0,0,0,4,8,1413,4489,46,..,1461,4489
SAL11393,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,5,..,12,23
SAL11394,2339,7024,89,134,199,403,286,537,44,55,0,0,0,0,0,0,0,0,42,57,20,27,31,48,0,0,0,0,56,79,0,0,2720,7693,70,..,2793,7693
SAL11395,37,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,124,3,..,44,124
SAL11396,2044,5808,159,252,49,81,206,332,8,17,24,39,0,0,0,0,0,7,35,53,0,0,0,0,0,0,0,0,0,0,0,0,2292,6199,95,..,2380,6199
SAL11397,1820,4735,292,538,147,325,442,861,24,42,6,21,0,0,0,0,0,5,36,66,0,0,0,0,0,0,0,7,0,7,0,3,2298,5673,115,..,2420,5673
SAL11398,10,22,0,0,14,32,14,32,70,120,208,286,1639,2399,924,1353,0,0,2845,4158,0,0,0,0,0,0,0,0,0,0,14,13,2885,4234,762,..,3648,4234
SAL11399,90,216,3,4,3,13,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,234,90,..,183,234
SAL11400,735,2843,0,0,84,262,84,262,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,3,823,3119,19,..,844,3119
SAL11401,432,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,437,1289,30,..,472,1289
SAL11402,119,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,9,0,0,123,312,6,..,130,312
SAL11403,94,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,96,264,3,..,104,264
SAL11404,62,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,144,3,..,67,144
SAL11405,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,38,4,..,13,38
SAL11406,17,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,53,8,..,24,53
SAL11407,55,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,106,0,..,56,106
SAL11408,265,817,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,265,830,6,..,277,830
SAL11409,52,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,56,133,6,..,63,133
SAL11410,55,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,149,8,..,60,149
SAL11411,55,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,128,8,..,72,128
SAL11412,108,294,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,298,14,..,125,298
SAL11413,41,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,78,11,..,47,78
SAL11414,874,2421,13,23,26,55,36,84,10,19,0,0,0,0,0,0,6,14,14,33,7,7,0,0,0,0,0,0,7,7,0,3,934,2544,78,..,1007,2544
SAL11415,48,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,50,127,4,..,57,127
SAL11416,562,1684,0,0,115,366,116,370,25,31,0,0,0,0,0,0,9,27,41,62,0,0,0,0,0,0,0,0,0,0,0,0,716,2110,47,..,766,2110
SAL11417,213,423,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,3,0,0,225,438,61,..,289,438
SAL11418,821,2298,14,31,14,46,34,76,11,24,0,0,0,0,0,0,3,10,19,32,0,0,5,0,0,0,5,4,6,9,0,0,880,2416,83,..,959,2416
SAL11419,69,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,180,8,..,73,180
SAL11420,1063,3081,8,32,11,31,20,62,0,0,0,0,0,0,0,0,5,3,5,3,0,0,0,0,0,0,0,0,0,0,3,3,1093,3146,25,..,1121,3146
