SAL_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SAL14286,0,0,0,0,0,6,0,0,0,0,5,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,22,16,13,31
SAL14287,0,0,0,0,0,3,0,4,4,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,4,12,16
SAL14288,3,0,6,7,8,17,0,6,5,0,0,0,11,17,24,17,8,20,0,0,0,3,0,3,17,8,28,0,0,0,0,0,0,0,3,3,6,0,3,0,0,0,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,0,0,0,0,0,0,0,0,0,0,0,0,7,16,21,42,44,87
SAL14289,0,0,0,6,6,8,0,0,0,0,0,0,8,6,12,8,5,7,4,4,3,0,0,0,5,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,12,33,34,32,67
SAL14290,0,0,0,3,0,8,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,42,25,29,48
SAL14291,0,0,0,6,3,13,0,0,0,0,0,0,14,3,14,0,0,0,0,0,0,0,5,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,12,28
SAL14292,11,7,18,7,10,19,30,20,47,4,9,18,38,39,81,17,9,22,15,34,50,48,67,111,82,110,187,0,0,0,0,0,0,7,6,12,3,11,11,0,0,0,9,10,18,4,6,11,0,0,0,0,0,5,6,3,6,0,0,0,7,13,18,18,18,38,0,0,0,0,0,0,0,0,0,0,4,5,14,9,20,155,187,345
SAL14293,41,40,81,95,86,180,34,30,66,20,11,28,146,128,276,62,61,124,17,26,43,14,27,38,96,115,209,0,7,9,6,3,6,23,3,29,6,15,25,0,0,0,37,28,65,20,28,45,9,12,16,0,13,16,19,27,46,0,0,0,44,82,124,82,108,190,0,0,0,6,12,16,0,0,0,4,11,18,60,61,118,434,463,897
SAL14294,0,0,0,5,4,7,3,0,3,0,0,0,4,4,12,3,6,3,0,0,4,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,15,27,27,24,46
SAL14295,0,0,0,3,3,10,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,9,13,20
SAL14296,4,0,3,3,5,11,16,4,22,0,4,3,27,10,33,7,7,16,6,5,8,3,3,12,15,19,38,0,0,0,0,0,0,3,0,4,0,8,9,0,0,0,8,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,15,16,0,0,0,0,3,3,0,0,0,0,3,3,18,12,28,73,54,129
SAL14297,9,6,14,22,25,54,0,3,3,0,0,0,22,32,57,0,7,8,5,5,7,0,0,0,6,12,17,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,37,43,83,81,96,176
SAL14298,0,0,0,6,0,8,0,0,0,0,0,0,6,0,8,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,13,4,14
SAL14299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11
SAL14300,4,0,6,3,0,3,0,0,6,0,0,0,4,4,8,0,0,4,0,0,0,0,0,3,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,28,26,24,49
SAL14301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14302,11,10,21,17,17,38,4,4,12,0,3,7,24,24,49,6,7,16,0,0,0,0,0,10,9,10,23,10,4,14,4,7,9,3,3,6,7,8,16,0,0,0,25,21,49,29,52,80,24,29,50,3,11,17,29,31,60,0,0,0,84,125,207,108,153,257,5,0,9,7,7,9,0,0,0,12,4,14,32,25,61,192,232,420
SAL14303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,7,4,3,9,14,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,6,13,26
SAL14304,0,0,8,0,5,3,0,3,3,0,0,0,0,3,7,0,0,3,7,3,9,0,0,0,5,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,16,21,17,36
SAL14305,30,42,76,122,110,231,10,11,19,17,7,21,147,127,274,48,35,88,29,26,52,36,34,67,106,92,205,7,9,17,0,0,4,29,9,44,18,27,43,0,0,0,57,48,101,17,25,39,4,5,5,3,7,6,3,12,16,0,0,0,27,51,78,83,98,184,5,0,8,3,6,12,0,0,0,4,8,17,55,47,105,432,423,851
SAL14306,0,0,0,3,0,6,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15
SAL14307,13,11,17,17,16,31,5,0,11,0,0,0,23,19,39,3,17,22,0,0,0,5,0,5,9,12,19,0,0,0,0,0,4,0,0,0,0,5,5,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,5,8,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,99,96,193,143,148,290
SAL14308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14309,0,0,0,6,6,12,0,3,3,0,0,0,13,6,14,0,0,0,3,0,4,4,4,10,9,5,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,11,0,0,0,0,0,4,0,0,0,0,0,4,8,8,11,30,26,57
SAL14310,112,112,227,350,325,680,32,34,60,98,114,211,476,471,948,195,220,409,28,32,56,54,43,98,272,291,564,36,22,55,106,68,171,26,11,37,52,69,120,0,0,0,218,164,385,169,139,300,152,92,242,13,14,24,53,44,97,0,0,0,379,286,672,602,452,1057,97,36,128,57,34,95,3,0,3,155,71,224,485,381,868,2107,1784,3892
SAL14311,0,0,0,0,0,0,0,0,4,0,0,0,5,0,9,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5
SAL14312,0,0,0,0,3,7,0,6,4,0,0,0,5,9,17,4,5,5,0,0,0,0,0,0,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,17,20,33
SAL14313,0,6,7,0,3,7,0,5,4,0,0,0,7,6,12,0,0,3,5,4,7,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,3,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,5,5,12,16,27,44
SAL14314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL14315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,6,16
SAL14316,7,8,13,22,9,27,4,0,9,0,0,0,21,9,35,3,10,17,3,3,3,0,0,0,7,15,24,6,0,3,0,3,3,0,4,5,0,5,7,0,0,0,8,7,16,3,6,11,0,0,0,3,0,3,0,4,4,0,0,0,5,13,21,8,26,37,0,0,0,0,0,0,0,0,0,0,0,0,24,18,47,72,76,152
SAL14317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,11,7,16
SAL14318,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,7,11,21
SAL14319,23,18,41,84,80,163,12,16,23,0,7,8,98,100,197,66,64,131,13,20,28,0,3,8,80,83,168,4,0,5,0,8,12,6,6,13,12,17,27,0,0,0,24,34,52,10,17,27,0,8,8,3,6,9,0,3,6,0,0,0,15,31,44,39,63,98,0,0,3,0,6,6,0,0,0,4,8,13,184,137,322,432,406,835
SAL14320,97,99,203,250,259,510,79,83,161,50,31,80,377,373,749,67,177,250,90,66,151,98,78,179,258,320,574,8,7,13,12,10,17,13,5,21,20,32,43,0,0,0,47,54,102,120,119,234,24,32,55,8,4,20,39,57,97,0,0,0,188,221,404,236,273,510,7,8,8,20,24,42,0,0,0,28,31,55,96,142,238,1090,1237,2328
SAL14321,28,31,58,63,55,123,39,41,74,19,27,47,123,120,244,25,41,62,32,26,61,39,32,75,102,103,199,0,0,0,3,0,3,7,4,6,0,15,15,0,0,0,10,18,27,43,30,73,3,0,10,3,0,3,5,10,13,0,0,0,56,43,100,67,61,123,4,0,3,7,0,7,0,0,0,10,8,17,7,15,22,334,328,663
SAL14322,0,0,4,9,13,14,0,0,0,0,0,0,8,13,19,4,3,11,0,0,0,4,5,4,9,7,14,0,0,4,0,0,0,3,0,6,0,0,3,0,0,0,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,28,24,48,54,46,103
SAL14323,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,0,3,5,0,0,0,0,0,4,5,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,15
SAL14324,16,10,24,20,13,36,7,7,17,4,0,6,29,28,61,19,19,30,5,0,6,3,8,10,21,25,51,0,3,9,0,3,7,6,3,5,6,9,11,0,0,0,10,17,26,4,4,9,0,0,3,0,0,0,0,4,6,0,0,0,5,7,20,17,24,44,0,0,0,4,4,4,0,0,0,4,3,6,15,9,25,99,105,208
SAL14325,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,12,5,18
SAL14326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14328,0,3,5,7,8,18,0,3,4,7,3,10,14,15,33,3,5,11,0,0,0,0,3,7,8,12,24,0,0,0,0,0,4,0,0,0,0,8,8,0,0,0,3,3,9,0,0,0,0,0,5,0,0,0,0,7,7,0,0,0,0,10,14,9,21,24,0,0,0,0,0,0,0,0,0,0,3,4,48,41,85,79,92,169
SAL14329,86,82,175,219,172,390,14,15,28,39,28,71,274,218,488,55,39,91,28,28,53,43,50,99,125,120,244,0,0,3,4,5,7,31,6,40,12,28,34,0,0,0,46,40,85,20,35,55,0,9,13,0,5,5,4,24,34,0,0,0,31,77,106,72,115,192,0,3,9,9,8,11,0,0,0,8,6,15,88,70,162,663,617,1286
SAL14330,4,0,3,0,5,3,0,0,0,0,0,0,0,5,3,7,0,3,0,0,0,0,0,0,7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,10,17
SAL14331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14333,41,46,90,125,126,252,15,12,27,0,8,8,142,144,282,84,95,174,10,0,9,0,3,0,96,94,188,0,3,3,0,16,21,13,11,20,8,19,27,0,0,0,18,53,73,6,7,16,0,7,9,0,4,5,3,19,16,0,0,0,13,28,43,32,80,116,8,6,11,3,12,13,0,0,0,11,16,29,229,250,486,545,635,1181
SAL14334,24,20,39,64,54,113,3,17,18,0,4,12,73,67,138,41,47,90,10,21,36,0,0,5,54,74,123,3,0,3,3,0,5,16,8,19,7,11,13,0,0,0,26,20,40,9,8,18,0,0,0,0,7,4,7,7,16,0,0,0,16,29,46,45,47,89,0,0,0,0,0,7,0,0,0,6,0,9,87,114,201,282,331,609
SAL14335,8,14,27,13,10,17,40,15,52,8,5,15,66,29,94,7,5,13,25,18,40,8,4,13,41,24,68,0,0,0,0,0,0,5,0,10,4,5,7,0,0,0,11,6,17,7,15,17,0,0,0,3,0,4,4,9,6,0,0,0,12,24,36,27,29,50,0,0,0,0,5,5,0,0,0,0,9,3,10,12,22,152,111,256
SAL14336,0,4,5,10,6,23,3,0,7,0,0,0,16,6,24,8,6,18,0,0,4,0,0,0,11,10,23,0,3,3,0,0,0,5,0,5,0,5,4,0,0,0,3,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,17,0,0,0,0,0,0,0,0,0,0,0,0,36,18,56,69,51,116
SAL14337,0,4,4,9,10,21,0,3,3,3,11,19,15,21,36,5,3,8,4,7,3,9,7,11,17,18,29,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,3,0,11,11,0,0,0,0,0,0,3,8,8,0,0,0,3,9,17,3,13,21,0,0,0,0,3,5,0,0,0,0,3,5,0,3,4,41,65,101
SAL14338,4,0,3,5,0,6,0,0,0,6,0,6,6,5,13,0,0,3,0,4,5,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,25
SAL14339,6,5,13,14,22,36,4,0,0,4,10,11,22,30,48,11,13,29,3,3,9,4,5,11,19,22,42,0,0,0,0,0,0,10,9,12,4,10,12,0,0,0,12,14,31,4,9,16,0,3,3,0,4,4,0,7,4,0,0,0,8,19,31,16,36,56,0,0,0,0,0,0,0,0,0,0,3,3,9,12,19,77,109,190
SAL14340,0,0,4,4,4,9,0,0,0,0,0,0,4,3,6,0,7,10,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,15,14,31
SAL14341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL14342,46,30,85,105,81,194,48,52,100,0,7,11,159,143,300,78,63,146,12,34,48,15,13,23,108,106,219,7,0,5,0,10,15,7,11,23,14,31,44,0,0,0,29,54,85,9,20,32,0,13,8,3,9,12,11,30,42,0,0,0,31,67,97,56,123,179,0,4,5,3,9,12,0,0,0,4,8,17,88,94,183,466,513,980
SAL14343,18,20,36,35,34,72,13,11,20,9,7,14,53,56,109,23,19,43,13,9,25,11,21,38,49,52,105,0,11,10,5,4,7,14,8,26,3,8,12,0,0,0,27,27,55,12,14,23,8,28,37,3,4,3,6,10,14,0,0,0,30,52,82,52,87,137,0,7,7,3,5,9,0,0,0,0,8,17,86,68,154,260,293,553
SAL14344,6,11,15,6,5,12,6,18,24,10,4,13,27,26,51,0,5,5,26,11,41,16,9,25,47,26,70,0,0,3,0,0,0,14,10,20,0,8,8,0,0,0,18,16,28,21,18,36,0,0,3,3,0,0,0,8,16,0,0,0,24,34,58,40,50,87,0,0,0,0,0,0,0,0,0,0,0,0,13,16,31,133,123,257
SAL14345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL14347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,10,16
SAL14348,0,7,14,35,19,50,4,4,6,0,0,0,34,26,55,7,12,24,4,3,7,0,0,3,15,19,39,0,0,4,0,0,0,0,3,3,0,8,10,0,0,0,3,11,16,0,0,0,0,3,6,0,0,0,0,4,5,0,0,0,3,10,9,6,20,28,5,0,8,3,0,3,0,0,0,7,3,10,25,21,42,90,95,189
SAL14349,6,3,8,6,5,11,3,3,8,4,3,4,16,12,23,6,0,10,0,0,3,0,0,5,12,5,18,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,3,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,10,14,0,0,0,0,0,0,0,0,0,0,0,0,15,15,33,52,46,91
SAL14350,65,35,100,148,161,311,42,25,66,23,16,38,211,202,413,143,129,273,10,12,24,12,17,32,170,150,323,7,8,13,4,5,13,22,19,41,19,35,52,0,0,0,56,68,118,3,13,18,4,4,10,6,4,5,4,27,35,0,0,0,17,56,68,65,121,190,0,4,12,6,6,11,0,0,0,6,18,24,199,201,400,722,724,1448
SAL14351,0,0,3,0,0,5,0,0,0,4,0,4,8,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,12
SAL14352,98,79,174,240,209,454,66,54,118,29,26,56,328,295,624,208,198,401,54,53,107,19,23,44,276,280,556,10,24,27,3,9,18,42,23,63,29,41,66,4,0,4,83,95,178,39,70,112,16,22,38,10,8,19,35,62,99,0,0,0,102,160,265,186,258,447,5,5,7,7,18,21,0,0,0,13,18,33,49,71,115,945,1001,1944
SAL14353,159,157,311,457,377,833,166,177,345,34,31,64,668,587,1252,308,226,537,155,157,315,39,63,103,511,448,957,9,11,26,6,18,26,52,19,74,39,53,95,0,0,0,111,107,221,127,192,318,29,43,69,21,20,41,65,75,141,0,0,0,233,335,567,343,445,793,15,11,25,13,30,46,0,0,0,31,40,70,94,112,201,1797,1784,3584
SAL14354,0,0,0,0,4,5,0,0,0,0,0,0,0,4,5,0,9,3,4,0,5,3,0,8,5,10,19,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,7,15,0,0,0,0,0,0,0,0,0,0,0,0,9,5,19,22,27,52
SAL14355,10,8,11,14,11,18,4,3,8,11,4,16,24,19,43,7,10,10,4,0,5,3,5,9,14,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,11,0,0,0,0,0,0,6,0,3,0,0,0,0,9,12,5,11,17,0,3,3,0,0,0,0,0,0,0,3,3,18,10,25,64,60,120
SAL14356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
