SSC_CODE_2016,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SSC11936,0,5,27,18,10,42,7,42,3,152,23,66,80,56,35,75,19,71,4,427,181,611,241,114,122,131,61,127,31,1638,286,691,262,66,120,80,77,98,29,1711,208,389,196,41,83,44,64,103,14,1147,108,215,109,39,68,36,58,90,7,719,29,53,21,14,15,11,13,28,3,185,3,5,4,0,3,0,3,4,0,22,0,0,0,0,0,0,3,0,0,3,837,2039,946,358,445,422,300,556,96,5998,3,18,5,41,10,66,0,16,3,156,23,86,12,132,68,93,0,22,7,437,119,578,63,229,248,136,3,51,15,1431,151,527,54,183,250,84,14,47,15,1326,107,339,59,121,248,82,15,72,14,1056,56,192,29,85,148,47,8,82,3,646,10,33,3,15,56,7,0,10,0,137,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,471,1778,220,799,1029,518,41,298,52,5198
SSC11937,4,5,27,19,3,23,3,23,4,109,9,17,26,17,9,26,10,13,7,137,45,56,46,14,25,17,10,11,3,211,94,149,81,21,24,16,13,21,5,414,104,132,68,20,20,12,18,22,3,403,67,89,49,13,27,5,12,22,3,289,16,30,13,0,9,9,7,9,0,83,0,3,6,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,335,484,307,105,119,103,67,119,29,1659,0,3,0,26,9,49,0,14,0,97,7,28,6,37,28,36,0,5,0,135,18,89,10,34,44,17,4,3,7,208,58,177,13,42,76,22,5,10,5,407,61,161,18,49,116,22,6,11,3,442,28,85,8,24,84,14,3,9,3,258,3,24,3,15,27,9,0,5,0,79,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,164,566,57,212,383,161,15,58,16,1631
SSC11938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,3,0,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,3,0,0,0,17
SSC11939,0,0,4,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,11,0,0,3,3,0,0,7,4,3,19,3,0,3,0,0,0,3,6,0,16,4,0,3,0,3,0,3,3,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,18,8,3,4,12,16,3,69,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,3,0,5,3,4,0,0,0,19,0,0,0,9,3,3,0,0,0,17,0,3,0,5,0,0,0,4,0,18,0,5,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0,30,6,5,0,6,6,75
SSC11940,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,0,0,0,6,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,3,3,0,0,0,28
SSC11941,0,0,4,4,0,0,0,3,0,9,0,4,4,0,0,0,0,0,0,13,0,3,5,3,0,0,4,3,0,20,15,10,3,3,0,5,0,0,0,33,0,10,8,0,0,4,5,0,0,36,5,8,4,0,8,0,4,4,0,30,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,31,10,14,10,16,10,0,145,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,3,0,0,0,7,4,6,0,6,0,0,0,0,0,16,5,11,0,3,5,0,0,3,0,36,3,16,0,5,9,3,0,0,0,32,0,9,0,4,3,0,0,0,0,19,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,48,3,17,25,14,0,9,0,124
SSC11942,0,0,37,5,3,31,12,36,3,131,12,8,80,24,7,19,14,25,0,186,54,67,135,31,34,24,48,38,8,434,85,77,145,52,36,14,82,54,14,551,75,55,99,32,31,24,79,40,7,440,34,39,62,18,17,11,60,24,0,270,3,4,3,3,3,0,7,0,0,32,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,265,251,562,163,130,130,298,223,29,2057,0,0,6,36,8,90,0,12,5,164,8,20,4,49,36,39,0,4,0,164,34,112,27,81,138,42,3,16,4,454,50,123,20,63,185,62,4,23,6,532,43,86,18,62,149,59,0,29,0,444,12,34,13,43,69,25,0,16,0,210,0,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,157,382,82,337,594,316,15,102,21,1995
SSC11943,0,0,11,3,0,0,0,6,0,24,4,10,17,3,3,3,3,6,0,53,5,8,29,5,13,4,11,9,5,93,20,11,34,0,6,4,12,9,3,102,28,7,19,0,0,7,14,8,0,92,20,9,21,0,0,3,21,7,4,82,3,3,0,0,3,0,3,3,0,21,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,83,52,130,11,25,24,66,50,15,470,0,0,0,5,0,11,0,0,0,26,0,8,4,7,14,10,0,0,3,44,3,21,3,4,17,8,0,3,3,60,11,16,0,8,29,0,0,0,0,65,10,8,3,9,39,13,3,6,0,86,4,3,3,3,23,5,0,3,0,53,3,0,0,0,7,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,57,15,42,119,51,6,17,9,355
SSC11944,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,7,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,3,3,0,4,0,0,0,0,24,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,0,4,0,3,4,0,48,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,3,0,0,4,0,0,0,0,21,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,3,13,3,0,3,0,49
SSC11945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,4,0,9
SSC11946,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,13
SSC11947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5
SSC11948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,5
SSC11949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11950,0,0,20,5,0,10,0,10,0,40,3,0,15,0,0,3,3,15,0,42,14,3,30,0,3,3,15,13,0,78,32,4,38,5,6,3,20,22,0,125,28,7,27,3,3,10,27,22,4,127,24,7,18,3,4,4,28,15,0,107,13,3,3,0,6,3,0,6,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,109,25,153,15,23,34,99,104,8,573,0,0,3,3,0,15,0,3,0,27,0,6,3,18,11,4,0,3,3,45,4,20,10,16,13,0,0,8,0,75,10,26,5,23,38,14,0,12,0,115,11,13,0,16,27,16,4,17,0,104,12,27,4,19,21,16,0,18,0,117,8,0,0,0,0,0,0,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,93,23,91,107,67,5,64,9,500
SSC11951,0,0,14,3,4,5,0,9,0,41,0,9,23,6,3,18,10,19,12,107,19,22,66,5,25,19,30,28,13,229,32,40,53,7,27,17,49,40,5,272,26,15,45,7,21,16,67,34,10,241,12,7,37,7,11,9,33,13,4,135,5,3,4,3,0,0,5,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,97,240,45,93,79,195,146,42,1037,0,0,4,7,6,32,0,0,3,48,3,15,4,18,25,17,3,8,0,93,14,49,17,30,67,20,3,6,3,222,15,41,5,31,65,27,3,17,0,214,14,32,5,34,63,14,10,28,0,199,3,14,8,15,18,4,3,17,0,91,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,154,44,133,249,120,25,81,10,873
SSC11952,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,4,4,0,12,0,0,0,0,0,0,3,0,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,10,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,3,0,0,0,3,0,21
SSC11953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11954,0,4,12,40,4,27,3,15,8,106,17,31,16,47,19,26,3,5,3,167,47,100,28,21,26,27,3,8,10,273,158,153,35,10,32,22,6,9,5,435,203,204,47,13,30,29,6,10,3,543,135,122,28,11,27,16,7,10,11,360,60,87,7,3,7,19,11,6,6,201,11,11,3,0,7,0,0,0,0,32,3,3,0,0,0,0,0,0,0,10,630,724,174,133,149,167,49,59,38,2133,0,4,3,27,9,40,0,3,3,88,9,34,5,35,32,29,0,7,3,148,51,127,6,26,48,21,0,3,0,285,120,179,7,24,82,21,0,6,7,450,102,197,14,37,99,41,3,7,4,504,42,145,5,23,83,23,0,5,10,331,13,41,4,10,42,7,5,3,8,122,3,5,0,0,5,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,343,729,51,178,407,183,3,37,31,1956
SSC11955,0,0,16,6,0,12,5,20,0,57,7,8,44,8,3,8,12,4,0,87,20,36,72,15,7,9,61,16,3,234,27,21,73,6,5,6,49,13,3,200,23,5,39,12,15,0,65,12,3,175,13,7,16,7,7,0,36,5,0,85,5,0,3,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,82,254,54,35,28,224,72,14,854,0,3,0,9,8,24,0,4,0,48,4,18,8,23,15,10,0,3,3,74,18,50,10,23,31,18,22,6,0,177,12,35,3,25,35,17,10,9,0,153,9,21,3,29,38,22,8,6,0,139,5,9,0,3,13,11,3,4,0,50,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,140,32,104,137,100,41,43,12,654
SSC11956,0,0,6,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,9,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,3,5,0,5,0,28
SSC11957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11958,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,3,0,4,0,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18,0,3,3,3,9,3,53,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,8,3,3,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,9,11,7,0,3,0,42
SSC11959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10
SSC11960,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,17,3,6,3,0,0,3,0,0,3,19,11,13,7,0,3,6,0,0,3,42,13,11,6,0,3,0,0,3,0,34,12,14,0,0,0,6,0,0,0,38,7,6,0,0,4,0,3,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,49,55,13,3,19,21,6,7,6,178,0,0,0,0,0,3,0,0,0,3,0,4,0,3,0,3,0,0,0,15,3,22,0,0,3,0,0,0,0,33,3,18,4,0,8,0,0,0,0,37,8,14,0,3,13,4,0,0,0,46,7,14,0,0,11,0,0,0,0,39,6,7,0,0,9,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,77,9,11,49,23,0,3,0,197
SSC11961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,15,3,5,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,4,0,0,3,3,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,3,6,5,0,0,0,28
SSC11962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,5,3,0,3,0,17
