SSC_CODE_2016,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SSC13686,5,6,4,3,6,0,0,3,0,32
SSC13687,575,1676,340,343,563,308,95,211,70,4179
SSC13688,16,18,18,12,20,3,7,16,0,116
SSC13689,11,7,3,6,4,4,0,7,3,47
SSC13690,85,113,181,134,112,117,86,117,19,963
SSC13691,18,41,18,10,11,7,0,8,0,109
SSC13692,0,3,5,4,6,3,3,5,0,34
SSC13693,5,0,0,0,0,0,0,3,3,11
SSC13694,13,28,25,23,21,14,9,21,0,158
SSC13695,37,61,68,65,43,64,19,28,13,393
SSC13696,9,7,7,3,5,0,0,3,0,36
SSC13697,69,94,94,93,76,81,27,70,14,631
SSC13698,63,48,69,54,73,75,24,46,7,451
SSC13699,1879,4225,674,886,1016,712,119,493,186,10182
SSC13700,110,117,183,156,111,79,76,115,34,974
SSC13701,689,1601,757,661,1022,477,281,311,117,5918
SSC13702,171,116,106,75,114,64,31,58,21,761
SSC13703,63,36,37,14,21,15,10,31,7,225
SSC13704,21,23,19,9,16,17,16,14,4,143
SSC13705,15,12,17,13,10,9,7,15,3,99
SSC13706,5,8,6,3,9,9,0,0,0,40
SSC13707,8,3,0,0,0,0,0,8,0,22
SSC13708,8,3,0,0,0,0,0,0,0,11
SSC13709,3,9,9,11,3,3,7,5,0,45
SSC13710,0,0,0,0,0,0,0,0,0,0
SSC13711,130,217,354,236,217,167,162,247,44,1768
SSC13712,40,58,54,25,26,26,16,28,4,273
SSC13713,3,3,3,0,3,0,3,3,0,25
SSC13714,86,162,96,73,75,62,35,59,5,654
SSC13715,1440,2713,1084,1593,891,792,132,1115,258,10021
SSC13716,150,289,69,77,136,87,20,36,24,891
SSC13717,759,1054,581,426,796,448,216,263,81,4628
SSC13718,315,304,172,110,259,183,83,75,28,1527
SSC13719,4,3,9,0,0,0,0,3,0,21
SSC13720,3,0,0,4,0,0,0,5,0,8
SSC13721,15,0,4,0,5,3,3,6,0,38
SSC13722,149,161,103,54,128,67,41,44,10,755
SSC13723,49,16,8,8,9,10,7,27,3,132
SSC13724,25,26,53,43,45,27,22,54,5,298
SSC13725,15,14,28,8,16,9,11,22,3,127
SSC13726,0,0,0,0,0,0,0,0,0,3
SSC13727,206,275,391,265,248,229,267,291,32,2206
SSC13728,23,7,5,8,3,9,13,18,0,90
SSC13729,14,0,0,0,0,0,0,3,0,18
SSC13730,8,10,8,10,8,5,3,10,3,59
SSC13731,26,4,4,3,4,0,7,16,3,68
SSC13732,38,8,14,8,0,0,3,12,3,88
SSC13733,40,59,69,37,36,33,27,40,3,335
SSC13734,0,0,0,0,0,0,0,0,0,0
SSC13735,0,0,3,3,0,0,0,0,0,10
SSC13736,17,11,8,5,0,3,4,3,0,47
SSC13737,26,57,39,36,36,38,11,17,3,256
SSC13738,14,3,4,0,7,0,0,6,0,33
SSC13739,8,14,12,7,3,3,0,3,0,54
SSC13740,5,10,3,3,3,3,0,0,0,25
SSC13741,197,406,44,81,77,67,13,26,19,930
SSC13742,7,3,3,0,3,0,3,6,0,27
SSC13743,46,8,4,6,4,0,4,13,0,79
SSC13744,0,0,4,3,0,0,0,3,0,9
SSC13745,9,0,14,0,0,0,0,6,0,28
SSC13746,16,14,8,4,9,6,7,23,0,77
SSC13747,3,7,5,5,0,5,0,5,0,42
SSC13748,80,92,190,172,141,114,108,126,24,1054
SSC13749,12,27,9,10,6,0,0,4,0,70
SSC13750,16,3,3,0,0,0,0,3,0,42
SSC13751,10,3,3,0,8,0,0,0,0,20
SSC13752,0,0,0,0,0,0,0,0,0,0
SSC13753,16,15,12,4,7,3,3,11,0,62
SSC13754,9,3,0,0,0,0,0,3,0,18
SSC13755,43,65,39,35,30,29,18,31,4,291
SSC13756,14,0,0,0,0,0,0,0,0,14
SSC13757,10,3,5,0,0,0,0,0,0,15
SSC13758,56,27,41,18,22,14,16,26,3,219
SSC13759,52,26,28,29,21,11,16,27,7,198
SSC13760,31,15,11,4,6,5,0,6,6,84
SSC13761,3,0,0,0,0,0,0,3,0,8
SSC13762,6,8,14,7,11,12,3,10,0,71
SSC13763,73,11,29,20,20,11,14,26,0,207
SSC13764,461,773,659,686,553,722,339,753,70,5021
SSC13765,18,16,13,18,8,10,13,16,4,103
SSC13766,110,139,71,50,104,74,18,31,19,609
SSC13767,15,16,8,15,6,4,6,6,0,77
SSC13768,24,18,19,20,29,26,12,17,0,169
SSC13769,88,169,137,112,128,93,48,66,20,854
SSC13770,27,0,3,0,7,0,11,8,0,55
SSC13771,43,52,102,67,72,76,97,122,10,641
SSC13772,93,197,105,83,120,75,30,54,10,767
SSC13773,27,9,10,8,17,3,10,19,0,104
SSC13774,97,185,103,80,87,58,16,65,5,706
SSC13775,190,366,159,127,198,134,59,68,21,1331
SSC13776,13,4,4,4,0,3,3,9,0,51
SSC13777,5,5,5,6,8,5,8,6,0,50
SSC13778,12,0,6,0,4,0,0,10,0,36
SSC13779,77,91,134,112,78,78,44,90,8,713
SSC13780,52,106,190,118,100,92,113,119,24,920
SSC13781,32,47,67,28,31,26,32,30,6,301
SSC13782,282,645,272,224,340,211,119,180,38,2303
SSC13783,6,17,16,16,6,5,7,11,0,77
SSC13784,260,275,303,212,217,207,142,244,19,1879
SSC13785,273,514,192,158,291,137,86,181,30,1858
SSC13786,0,0,0,0,0,0,0,0,0,0
SSC13787,97,204,192,138,146,112,97,147,19,1147
SSC13788,20,6,3,0,10,0,0,4,4,47
SSC13789,36,26,36,14,33,20,19,19,3,208
SSC13790,151,176,41,40,94,53,17,19,9,585
SSC13791,12,0,0,0,3,0,0,5,0,24
SSC13792,255,181,198,173,150,141,115,215,27,1456
SSC13793,58,77,102,94,71,57,64,91,15,631
SSC13794,14,18,10,15,3,0,0,5,0,73
SSC13795,17,17,20,12,13,9,0,14,6,97
SSC13796,18,5,3,0,3,0,0,3,0,33
SSC13797,16,18,17,13,12,11,10,22,0,123
SSC13798,7,0,0,0,0,0,0,0,0,15
SSC13799,13,3,0,0,0,0,0,6,0,20
SSC13800,10,3,3,7,4,0,3,3,0,37
SSC13801,28,27,24,17,17,16,14,7,5,153
SSC13802,159,288,223,170,217,161,53,104,27,1395
SSC13803,0,0,0,0,0,0,0,0,0,3
SSC13804,271,370,234,124,225,125,49,90,17,1501
SSC13805,815,1484,718,642,743,544,148,336,81,5514
SSC13806,17,0,0,0,3,4,0,8,0,33
SSC13807,44,28,20,10,16,7,6,12,4,138
SSC13808,9,9,4,3,0,3,3,0,0,31
SSC13809,7,0,0,0,0,0,0,9,0,16
SSC13810,33,16,12,7,11,7,0,14,0,97
SSC13811,59,19,24,16,27,23,22,22,3,207
SSC13812,14,14,3,0,3,0,0,8,0,36
SSC13813,7,7,0,5,0,3,0,0,7,28
SSC13814,5,5,8,0,6,3,5,4,0,40
SSC13815,11,0,0,0,0,0,0,4,0,18
SSC13816,30,37,23,16,27,14,9,12,3,170
SSC13817,0,0,0,0,0,0,0,0,0,0
SSC13818,139,205,205,200,153,153,89,188,25,1357
SSC13819,65,103,106,86,69,61,37,78,3,609
SSC13820,0,0,0,3,0,0,0,0,0,3
SSC13821,0,0,0,0,0,0,0,0,0,0
SSC13822,13,6,0,0,4,0,3,8,0,30
SSC13823,0,0,3,0,0,0,0,0,0,5
SSC13824,0,0,0,0,0,0,0,0,0,0
SSC13825,10,0,3,0,4,3,0,0,0,22
SSC13826,114,505,115,155,126,77,26,46,19,1182
SSC13827,71,215,51,56,66,56,6,25,17,571
SSC13828,17,16,26,3,13,8,6,18,5,105
SSC13829,30,3,0,0,0,0,0,5,0,33
SSC13830,0,0,0,0,0,0,3,0,0,6
SSC13831,150,186,226,147,194,102,124,132,25,1289
SSC13832,0,0,0,0,0,0,0,0,0,0
SSC13833,0,9,3,0,7,4,0,3,0,21
SSC13834,26,26,18,13,8,10,4,13,7,135
SSC13835,938,1858,573,437,978,527,263,243,98,5918
SSC13836,13,20,16,11,16,6,0,0,0,89
SSC13837,9,0,3,0,3,0,3,4,5,30
SSC13838,104,79,71,62,45,37,43,58,11,517
SSC13839,8,3,5,3,4,0,0,4,0,32
SSC13840,93,137,11,23,44,19,0,4,12,351
SSC13841,0,0,0,0,0,0,0,0,0,3
SSC13842,18,33,32,25,30,14,14,8,3,179
SSC13843,12,12,0,6,3,5,6,10,0,56
SSC13844,15,3,0,3,3,0,3,7,3,34
SSC13845,58,45,46,22,47,19,19,14,8,278
SSC13846,0,0,0,0,0,0,0,0,0,0
SSC13847,198,271,354,174,248,167,166,191,26,1799
SSC13848,418,936,363,311,381,212,96,146,36,2893
SSC13849,19,27,27,13,10,11,10,21,6,133
SSC13850,643,1531,403,344,598,330,91,201,58,4201
SSC13851,383,553,722,460,628,411,381,471,57,4073
SSC13852,31,50,32,32,24,28,6,12,3,219
SSC13853,27,9,9,7,8,3,7,14,4,75
SSC13854,7,0,0,0,0,0,0,0,0,12
SSC13855,0,0,0,0,0,0,0,0,0,3
SSC13856,446,875,663,584,579,484,260,360,63,4303
SSC13857,9,0,0,0,0,0,0,0,0,12
SSC13858,0,0,0,0,0,0,0,0,0,0
SSC13859,3,0,0,0,0,0,0,0,0,11
SSC13860,27,3,6,4,3,0,3,26,3,77
SSC13861,3,4,3,3,3,3,3,7,0,32
SSC13862,0,0,0,0,0,0,0,0,0,4
SSC13863,67,256,98,122,78,48,34,67,21,793
SSC13864,18,7,3,6,0,3,0,10,0,42
SSC13865,6,5,0,3,3,4,0,3,0,28
SSC13866,0,0,0,0,0,0,0,0,0,0
SSC13867,7,0,0,0,0,0,0,8,0,23
SSC13868,13,3,3,0,0,0,0,0,0,18
SSC13869,3,0,0,0,0,0,0,0,0,3
SSC13870,27,10,10,12,14,8,0,5,4,87
SSC13871,9,3,3,0,3,0,0,5,0,21
SSC13872,13,0,0,0,0,0,3,0,0,17
SSC13873,3,10,5,0,4,0,0,0,0,19
SSC13874,31,16,23,32,20,27,14,62,5,231
SSC13875,104,192,190,116,145,118,64,103,16,1051
SSC13876,43,92,71,58,39,49,25,58,9,451
SSC13877,0,0,0,0,0,0,0,0,0,0
SSC13878,71,93,33,31,39,31,11,23,10,346
SSC13879,22,25,38,20,16,9,12,32,4,175
SSC13880,0,0,0,0,0,0,0,0,0,0
SSC13881,3,3,0,0,0,0,0,0,0,9
SSC13882,0,0,0,0,0,0,0,0,0,0
SSC13883,36,22,16,11,14,9,9,8,3,126
SSC13884,3,0,0,0,0,0,0,0,0,7
SSC13885,3,3,0,0,0,0,0,0,0,14
SSC13886,196,102,144,102,86,62,77,137,18,928
SSC13887,87,169,214,174,162,139,92,234,19,1288
SSC13888,0,0,0,0,0,0,0,0,0,0
SSC13889,7,4,17,5,5,7,21,18,4,101
SSC13890,42,55,59,47,55,34,22,31,6,346
SSC13891,4,0,0,0,0,0,3,3,0,11
SSC13892,5,0,0,0,0,0,0,3,0,9
SSC13893,4,3,0,0,3,0,0,0,0,11
SSC13894,75,92,102,47,64,53,25,44,4,506
SSC13895,8,17,11,7,3,3,3,3,0,50
SSC13896,50,17,10,3,13,6,17,6,8,134
SSC13897,0,3,7,9,0,5,3,3,0,26
SSC13898,3,3,3,0,0,0,3,0,0,13
SSC13899,21,7,0,0,4,0,3,0,0,35
SSC13900,14,3,10,3,10,3,13,9,0,67
SSC13901,18,0,3,0,4,0,0,4,0,34
SSC13902,29,10,23,11,9,3,0,19,3,118
SSC13903,16,11,4,13,3,0,0,5,0,58
SSC13904,5,0,0,0,0,0,3,0,0,9
SSC13905,16,0,3,0,0,0,0,0,0,19
SSC13906,37,6,3,0,4,0,0,9,0,71
SSC13907,632,1574,799,611,1188,528,529,653,153,6675
SSC13908,13,10,3,0,4,3,3,3,0,41
SSC13909,3,4,0,0,0,0,0,0,0,9
SSC13910,0,0,0,0,0,0,0,0,0,3
SSC13911,53,12,6,9,5,0,16,25,5,131
SSC13912,145,313,307,329,268,269,167,307,37,2147
SSC13913,4,3,4,3,4,0,0,0,3,25
SSC13914,13,12,4,13,14,6,3,9,0,77
SSC13915,13,4,3,0,0,0,3,0,0,32
SSC13916,37,38,26,27,22,14,8,25,4,199
SSC13917,9,4,3,0,0,0,0,0,0,20
SSC13918,164,338,265,257,230,186,158,258,37,1903
SSC13919,3,3,0,0,0,0,4,0,0,18
SSC13920,21,12,12,8,7,3,6,5,6,80
SSC13921,20,0,0,0,4,0,0,5,0,29
SSC13922,3,3,3,4,0,0,3,3,0,15
SSC13923,70,21,26,8,6,7,15,11,0,173
SSC13924,0,0,0,0,0,0,0,0,0,0
SSC13925,118,209,286,179,170,169,110,186,20,1449
SSC13926,0,0,0,0,0,0,0,0,0,0
SSC13927,14,11,12,6,9,0,0,14,0,57
SSC13928,20,41,45,44,38,41,34,50,0,323
SSC13929,139,335,215,181,196,102,91,113,32,1398
SSC13930,5,8,16,7,11,6,5,5,3,69
SSC13931,0,0,0,0,3,0,0,0,0,4
SSC13932,117,47,55,45,50,29,49,67,10,462
SSC13933,57,51,20,21,32,13,6,21,0,232
SSC13934,54,65,123,110,136,94,218,204,29,1023
SSC13935,0,0,12,4,8,8,3,3,0,33
SSC13936,8,3,0,4,7,5,0,6,0,32
SSC13937,0,0,0,0,0,0,4,4,0,20
SSC13938,3,0,3,0,0,0,0,0,0,5
SSC13939,13,0,4,3,3,0,6,8,0,35
SSC13940,81,36,31,15,10,9,24,43,4,257
SSC13941,26,4,4,0,3,0,0,0,0,43
SSC13942,15,7,10,7,3,3,8,12,0,51
SSC13943,6,0,0,0,0,0,0,0,0,12
SSC13944,25,0,4,4,0,3,0,8,0,43
SSC13945,19,19,22,19,10,26,21,18,0,149
SSC13946,13,11,13,6,9,7,8,13,0,75
SSC13947,21,39,10,11,8,20,5,11,0,120
SSC13948,3,6,13,3,5,3,0,8,0,42
SSC13949,10,3,0,0,0,0,0,3,0,22
SSC13950,46,68,65,64,58,65,31,37,6,443
SSC13951,56,73,94,69,65,67,43,74,11,558
SSC13952,4,9,3,0,0,0,0,3,0,21
SSC13953,15,5,3,0,3,3,0,8,0,41
SSC13954,97,26,18,9,11,3,11,24,3,200
SSC13955,0,0,0,0,0,0,0,0,0,0
SSC13956,22,30,25,16,20,17,11,15,6,166
SSC13957,55,13,11,6,12,4,3,15,3,115
SSC13958,29,42,56,28,49,19,16,13,6,257
SSC13959,14,0,0,0,0,0,4,6,0,30
SSC13960,9,13,3,6,5,3,8,3,0,50
SSC13961,104,63,103,102,78,60,113,157,19,781
SSC13962,288,393,370,235,315,267,109,207,36,2219
SSC13963,31,10,5,5,5,7,12,17,0,89
SSC13964,30,27,35,37,24,18,10,22,7,210
SSC13965,4,0,0,0,3,0,0,5,0,15
SSC13966,232,335,409,256,264,238,312,367,33,2452
SSC13967,11,5,5,0,0,5,0,3,0,31
SSC13968,7,7,4,3,3,3,3,5,0,39
SSC13969,162,237,245,238,171,220,103,226,43,1641
SSC13970,8,3,0,0,0,0,0,3,0,14
SSC13971,13,18,11,15,14,6,0,12,0,84
SSC13972,8,0,0,0,0,0,0,0,0,11
SSC13973,133,187,169,135,126,151,41,115,15,1080
SSC13974,8,0,3,0,0,0,6,13,3,32
SSC13975,13,14,15,13,10,0,5,8,0,81
SSC13976,9,6,18,6,8,11,3,4,3,75
SSC13977,4,3,8,0,3,0,0,10,0,38
SSC13978,3,0,0,0,0,0,0,3,0,6
SSC13979,76,119,131,103,83,76,25,70,12,690
SSC13980,1193,2209,280,436,743,418,64,149,115,5610
SSC13981,9,5,4,0,4,3,11,3,3,46
SSC13982,149,268,118,153,176,109,74,135,28,1220
SSC13983,195,483,237,179,216,172,58,119,17,1685
SSC13984,314,458,433,434,373,338,145,331,45,2867
SSC13985,193,293,382,437,272,323,155,410,53,2526
SSC13986,170,276,381,353,217,274,148,312,42,2167
SSC13987,0,0,0,0,0,0,0,4,0,7
SSC13988,11,0,7,6,3,4,3,11,4,50
SSC13989,0,0,0,0,0,0,0,0,0,0
SSC13990,0,0,0,0,0,0,0,0,0,0
SSC13991,12,0,0,0,3,0,0,0,0,21
SSC13992,7,4,5,4,10,3,7,9,0,47
SSC13993,10,16,6,13,7,5,0,0,3,71
SSC13994,22,19,35,24,14,17,14,34,3,179
SSC13995,7,5,3,7,3,3,3,7,0,41
SSC13996,10,7,10,3,8,5,3,13,0,59
SSC13997,10,6,6,4,3,6,10,12,0,59
SSC13998,23,0,0,3,3,0,0,3,0,34
SSC13999,11,0,0,0,0,0,0,0,0,14
SSC14000,23,64,45,29,33,13,24,37,10,273
SSC14001,38,12,7,7,4,6,3,15,7,93
SSC14002,0,3,0,4,3,0,7,4,0,21
SSC14003,227,267,370,313,208,324,123,310,34,2175
SSC14004,46,21,43,45,23,40,34,28,19,289
SSC14005,9,9,3,15,4,3,5,18,3,61
SSC14006,420,1034,366,572,393,393,98,337,80,3694
SSC14007,656,1181,1060,925,982,687,391,784,139,6805
SSC14008,118,310,339,240,270,188,168,248,31,1913
SSC14009,11,0,3,0,0,0,0,0,0,13
SSC14010,3,0,0,0,0,0,0,0,0,3
SSC14011,88,20,17,12,15,5,17,32,3,211
SSC14012,5,0,0,0,0,0,0,0,0,13
SSC14013,4,0,0,0,0,0,0,0,0,4
SSC14014,7,0,0,0,3,0,3,0,0,13
SSC14015,18,16,20,6,10,13,4,19,3,117
SSC14016,0,0,0,0,0,0,0,0,0,3
SSC14017,3,8,3,8,0,0,0,8,0,25
SSC14018,7,7,0,0,0,0,0,8,0,17
SSC14019,5,3,3,6,5,0,0,4,0,23
SSC14020,13,9,6,7,8,4,3,13,3,56
SSC14021,12,10,12,6,7,3,11,6,0,70
SSC14022,16,16,11,3,11,3,11,5,0,72
SSC14023,0,0,0,0,0,0,0,0,0,3
SSC14024,9,11,3,8,0,4,0,4,0,46
SSC14025,4,3,4,3,5,0,0,8,0,23
SSC14026,0,0,0,0,0,0,0,0,0,5
SSC14027,0,0,0,0,0,0,0,0,0,6
SSC14028,0,3,4,6,4,3,3,13,0,36
SSC14029,41,3,0,3,0,0,0,10,0,63
SSC14030,18,16,4,4,7,3,0,3,0,53
SSC14031,0,0,0,0,0,0,0,0,0,0
SSC14032,0,0,0,0,0,0,0,0,0,0
SSC14033,39,30,29,18,27,21,13,33,4,214
SSC14034,5,3,0,0,3,0,0,0,0,19
SSC14035,10,20,17,8,8,7,0,5,3,74
SSC14036,0,0,0,0,0,0,0,0,0,0
SSC14037,24,9,4,0,4,3,11,14,0,60
SSC14038,3,0,0,0,0,0,0,0,0,7
SSC14039,12,0,3,0,0,0,0,3,0,19
SSC14040,3,0,0,0,0,0,0,0,0,4
SSC14041,50,68,52,44,44,30,14,41,12,356
SSC14042,6,3,0,0,4,3,0,3,0,21
SSC14043,16,8,7,6,6,3,3,11,0,54
SSC14044,20,6,3,0,0,0,5,9,0,38
SSC14045,9,4,9,3,0,0,4,12,0,42
SSC14046,6,0,0,0,4,0,0,0,0,16
SSC14047,0,0,0,0,0,0,0,0,0,0
SSC14048,8,6,4,0,0,3,0,0,0,19
SSC14049,12,4,3,7,9,4,5,5,0,47
SSC14050,14,28,9,10,9,10,5,10,0,97
SSC14051,132,166,186,124,157,109,72,166,17,1128
SSC14052,35,14,14,8,10,13,13,25,0,132
SSC14053,6,0,0,0,0,0,0,0,0,6
SSC14054,4,0,0,0,3,0,0,0,0,10
SSC14055,74,56,74,61,60,39,32,45,7,447
SSC14056,4,0,0,0,0,0,0,0,0,8
SSC14057,19,8,7,9,7,3,12,15,5,81
SSC14058,4,4,3,0,0,0,0,0,0,17
SSC14059,14,12,9,3,9,4,3,3,4,60
SSC14060,14,14,19,7,8,9,3,5,0,73
SSC14061,112,200,159,125,123,95,87,159,12,1080
SSC14062,15,13,10,6,0,11,8,10,0,71
SSC14063,46,48,65,18,48,24,34,35,3,322
SSC14064,6,24,31,24,20,20,18,31,0,167
SSC14065,354,709,319,277,392,274,103,162,19,2610
SSC14066,9,12,6,9,6,3,3,9,0,65
SSC14067,50,60,82,51,43,36,21,53,3,404
SSC14068,49,130,58,69,61,34,18,45,3,480
SSC14069,64,160,85,61,98,41,29,40,4,582
SSC14070,8,4,8,3,10,7,0,0,3,45
SSC14071,1057,1520,210,325,543,361,57,100,99,4276
SSC14072,5,11,22,7,15,10,8,9,0,93
SSC14073,34,20,21,5,13,6,4,13,3,123
SSC14074,87,175,235,163,208,126,190,218,45,1454
SSC14075,197,353,218,161,146,111,32,77,23,1329
SSC14076,73,58,89,33,81,49,45,54,11,491
SSC14077,0,0,0,0,0,0,0,0,0,0
SSC14078,11,5,0,5,7,4,0,3,0,35
SSC14079,125,252,108,98,159,76,30,48,16,908
SSC14080,147,202,190,153,182,152,81,160,30,1294
SSC14081,0,0,0,0,0,0,0,0,0,0
SSC14082,0,8,4,12,3,3,4,6,0,42
SSC14083,417,990,487,429,397,358,134,336,42,3589
SSC14084,15,31,14,3,10,7,0,3,3,92
SSC14085,1475,3165,461,665,1158,544,114,264,136,7981
SSC14086,324,1182,242,252,383,196,81,152,48,2868
SSC14087,3,16,3,3,5,0,0,0,0,34
SSC14088,7,16,13,6,6,5,6,5,0,68
SSC14089,148,308,281,152,291,175,213,245,51,1870
SSC14090,54,10,16,14,4,4,11,14,0,132
SSC14091,4,9,12,0,5,0,0,0,0,33
SSC14092,49,10,3,7,3,0,6,10,0,79
SSC14093,356,135,126,83,111,81,75,169,11,1148
SSC14094,5,3,4,3,5,0,0,3,0,28
SSC14095,8,3,6,0,0,0,0,0,0,19
SSC14096,156,110,85,119,72,43,44,111,23,758
SSC14097,98,35,44,28,46,18,30,50,6,357
SSC14098,40,17,28,22,19,11,15,27,4,174
SSC14099,44,87,44,37,32,46,4,19,7,316
SSC14100,0,0,0,0,0,0,0,0,0,0
SSC14101,112,84,152,54,153,63,96,75,12,801
SSC14102,20,25,22,21,9,22,10,22,5,168
SSC14103,22,55,49,20,24,28,14,21,4,236
SSC14104,68,81,99,46,82,51,55,38,5,527
SSC14105,17,8,3,8,14,3,8,8,0,62
SSC14106,11,10,3,0,3,3,0,8,0,34
SSC14107,14,3,0,0,0,0,0,12,0,31
SSC14108,17,0,0,0,3,0,0,0,0,19
SSC14109,16,11,27,24,16,16,17,23,0,152
SSC14110,3,0,0,0,0,0,0,4,0,7
SSC14111,12,14,14,9,20,3,3,11,0,86
SSC14112,87,88,43,21,52,20,13,25,11,365
SSC14113,50,13,13,7,13,4,3,12,5,117
SSC14114,50,72,126,111,96,63,114,106,4,747
SSC14115,20,4,0,3,3,0,3,0,0,30
SSC14116,0,0,0,0,0,0,0,0,0,0
SSC14117,0,0,0,0,0,0,0,0,0,0
SSC14118,415,1065,784,624,697,488,384,591,93,5141
SSC14119,8,4,0,0,3,3,0,3,0,24
SSC14120,9,11,4,6,11,4,0,5,0,46
SSC14121,10,3,3,0,9,0,0,7,0,32
SSC14122,477,856,423,342,448,322,71,207,50,3204
SSC14123,184,251,87,79,152,62,27,28,18,880
SSC14124,0,3,3,0,3,0,0,3,0,17
SSC14125,11,5,5,4,0,0,0,3,0,25
SSC14126,28,3,4,0,3,0,0,6,4,48
SSC14127,21,15,28,25,19,13,12,13,0,148
SSC14128,13,14,11,11,3,3,3,11,3,66
SSC14129,0,0,0,3,0,0,0,0,0,3
SSC14130,3,3,0,0,0,4,0,0,0,22
SSC14131,32,7,0,0,3,3,0,16,0,53
SSC14132,3,7,6,0,0,3,0,0,0,20
SSC14133,18,3,0,3,3,3,0,5,0,43
SSC14134,0,4,3,0,0,0,0,3,0,13
SSC14135,116,208,187,125,136,90,81,107,17,1069
SSC14136,29,10,12,4,12,0,5,6,0,83
SSC14137,16,0,0,0,0,0,0,6,0,27
SSC14138,5,0,0,0,0,0,0,3,0,15
SSC14139,11,8,7,7,0,0,0,0,0,30
SSC14140,83,207,94,108,128,91,45,79,9,839
SSC14141,137,516,239,300,290,218,133,179,22,2036
SSC14142,98,265,174,184,138,152,76,145,16,1248
SSC14143,20,3,8,0,4,0,3,8,0,47
SSC14144,23,35,53,30,31,23,23,31,8,262
SSC14145,9,3,10,4,3,7,3,4,0,41
SSC14146,8,0,0,0,0,0,0,0,0,16
SSC14147,15,0,8,3,3,7,5,12,0,60
SSC14148,151,204,74,68,138,80,20,22,12,767
SSC14149,98,78,80,61,56,41,57,91,18,579
SSC14150,13,5,3,4,3,7,3,4,0,45
SSC14151,146,216,354,297,238,257,196,317,53,2065
SSC14152,4,0,8,0,0,0,0,3,0,20
SSC14153,333,731,464,390,525,351,172,295,36,3297
SSC14154,34,37,70,36,39,49,12,36,3,321
SSC14155,0,0,0,0,0,0,0,0,0,0
SSC14156,35,4,0,3,3,3,0,5,0,56
SSC14157,3,0,6,12,4,0,4,4,0,35
SSC14158,42,39,101,82,96,41,97,99,11,606
SSC14159,22,3,3,6,11,8,3,7,0,57
SSC14160,5,0,3,0,4,0,0,5,0,20
SSC14161,12,3,6,7,3,4,9,4,3,39
SSC14162,24,3,0,5,3,0,0,6,0,48
SSC14163,37,36,28,14,25,21,19,20,7,201
SSC14164,4,7,3,0,0,0,0,0,6,20
SSC14165,293,605,69,123,179,107,10,32,24,1445
SSC14166,17,0,0,0,3,6,0,7,0,40
SSC14167,73,146,205,156,132,154,124,224,29,1238
SSC14168,0,0,3,0,0,0,0,4,0,8
SSC14169,3,0,0,4,0,3,3,0,0,8
SSC14170,10,8,17,13,11,10,15,9,3,109
SSC14171,93,79,89,55,56,42,61,83,15,567
SSC14172,14,18,3,3,11,3,3,3,4,61
SSC14173,664,919,443,392,603,381,115,191,50,3758
SSC14174,177,388,176,160,170,96,45,91,20,1318
SSC14175,36,6,7,0,5,0,4,16,0,74
SSC14176,0,0,0,0,0,0,0,0,0,3
SSC14177,94,340,285,219,258,147,245,322,56,1954
SSC14178,0,0,0,0,0,0,0,0,0,0
SSC14179,5,0,0,3,0,0,3,0,0,15
SSC14180,3,11,13,10,6,3,0,3,0,46
SSC14181,138,186,231,223,173,171,132,270,27,1547
SSC14182,29,54,40,21,45,19,24,14,5,251
SSC14183,1235,2633,571,656,825,603,161,338,131,7156
SSC14184,0,4,0,4,0,0,0,0,0,13
SSC14185,11,0,0,3,5,0,3,8,0,41
SSC14186,56,79,82,75,80,59,60,41,8,549
SSC14187,146,134,14,47,30,25,0,14,3,409
SSC14188,15,6,4,6,0,3,0,6,0,38
SSC14189,10,12,4,0,0,3,0,0,0,24
SSC14190,13,9,15,7,10,9,5,21,3,93
SSC14191,16,10,10,14,9,6,9,9,0,86
SSC14192,566,1051,625,548,904,401,299,301,84,4783
SSC14193,57,79,107,45,72,52,95,34,8,553
SSC14194,0,0,0,0,0,0,0,0,0,4
SSC14195,19,3,0,0,0,0,0,6,0,29
SSC14196,7,10,4,9,5,3,0,4,0,37
SSC14197,167,234,353,294,258,253,206,301,37,2114
SSC14198,0,0,0,0,0,0,0,3,0,5
SSC14199,19,4,0,0,0,3,3,7,0,42
SSC14200,359,866,127,183,215,175,26,77,42,2069
SSC14201,14,4,0,0,5,0,0,6,0,27
SSC14202,354,887,65,110,200,98,8,30,39,1791
SSC14203,13,34,20,10,6,9,5,10,4,112
SSC14204,14,11,6,9,6,5,7,4,0,67
SSC14205,15,0,0,0,0,0,0,4,0,18
SSC14206,7,0,3,0,0,0,0,0,0,13
SSC14207,4,7,0,0,0,3,0,0,0,11
SSC14208,9,4,5,3,0,0,0,3,3,24
SSC14209,39,47,58,30,47,22,23,26,0,296
SSC14210,12,11,10,5,0,0,0,8,0,47
SSC14211,125,101,95,59,81,85,116,107,22,801
SSC14212,3,3,0,0,0,0,3,4,0,7
SSC14213,21,0,3,0,0,0,4,11,0,38
SSC14214,3,0,0,0,0,3,0,4,0,11
