SSC_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
SSC10874,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,4,0,11,9,27
SSC10875,0,3,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,3,0,30,17,55
SSC10876,3,18,8,95,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,9,66,3,107,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,5,3,0,7,0,19,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,9,0,11,14,0,0,6,0,22,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,12,0,28,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,9,0,0,0,0,15,15,63,27,10,144,20,264
SSC10877,0,12,6,85,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,21,3,9,86,8,118,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,26,0,39,7,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,25,0,35,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,9,3,0,0,0,32,38,56,13,8,169,42,288
SSC10878,38,419,255,5891,134,6743,0,3,0,84,0,84,40,6,3,19,3,75,6,4,0,3,0,16,42,24,12,39,0,116,413,376,238,5093,118,6243,47,0,22,6,0,81,11,8,3,25,4,50,66,26,24,416,8,536,6,6,0,20,0,38,9,3,0,6,0,22,38,0,0,0,0,42,92,60,34,1233,36,1459,26,20,0,122,5,168,3,0,0,0,0,3,0,0,0,18,0,21,0,0,0,0,0,3,3,4,0,12,4,29,28,13,11,11,0,63,31,26,16,22,0,94,14,5,3,33,3,59,9,4,7,12,0,33,188,145,97,1399,27,1848,0,0,0,0,0,0,15,3,0,12,0,31,9,0,0,23,0,34,7,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,12,11,3,95,3,123,173,44,20,97,11,344,15,5,3,140,1809,1969,1091,728,443,10835,2080,15177
SSC10879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10880,11,96,52,851,27,1040,0,0,0,7,0,5,3,3,0,10,0,15,0,0,0,0,0,4,25,9,4,11,0,48,186,91,59,787,24,1154,5,0,0,0,4,5,7,0,0,5,0,6,14,0,7,69,0,95,3,0,0,7,0,7,3,0,0,0,0,5,4,0,0,0,0,4,28,23,14,262,4,320,19,6,0,35,0,63,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,10,4,24,5,0,0,3,0,11,9,6,0,0,0,17,9,0,0,3,0,12,7,0,0,0,0,8,69,21,12,158,10,262,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,10,0,26,33,16,3,18,0,73,3,4,3,28,112,151,381,169,95,1657,167,2459
SSC10881,0,3,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,7,4,3,5,28,7,47
SSC10882,0,3,0,19,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,32,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,40,8,55
SSC10883,0,3,0,48,12,64,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,10,4,3,45,5,61,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,15,5,3,90,14,131
SSC10884,0,13,9,157,0,184,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,7,14,7,99,0,128,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22,0,22,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,6,0,0,3,50,0,59,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,3,3,29,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,17,0,0,0,0,0,3,47,18,21,247,3,340
SSC10885,27,458,331,4349,69,5228,0,4,0,31,0,41,184,8,13,20,4,226,23,0,3,4,0,29,43,29,15,70,3,160,491,421,285,4261,62,5517,72,0,14,0,0,86,15,5,6,39,0,71,91,43,40,369,3,547,67,12,13,48,3,137,15,3,0,3,0,24,118,3,3,3,0,126,124,95,81,1400,14,1715,141,57,14,184,4,398,48,0,0,0,0,53,8,0,0,14,0,22,131,19,4,39,0,196,10,4,3,15,0,30,22,7,6,8,0,43,38,24,17,9,0,90,61,9,7,44,0,128,19,0,3,11,0,32,160,137,63,1213,10,1588,17,3,3,3,0,24,20,4,11,0,0,32,21,8,4,18,0,50,6,0,3,0,0,12,7,3,0,0,0,8,17,4,3,0,0,24,31,13,3,81,3,126,384,90,66,166,6,707,18,4,0,93,431,542,2014,842,580,8906,572,12912
SSC10886,0,3,3,20,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,15,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,3,7,33,5,65
SSC10887,0,8,6,52,0,67,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,9,7,56,4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,19,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,13,19,21,17,9,112,16,172
SSC10888,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,16,4,26
SSC10889,5,105,69,1011,27,1219,0,0,0,17,0,17,15,0,0,4,0,21,0,0,0,0,0,0,8,4,0,9,0,24,135,105,81,766,16,1099,8,5,3,0,0,15,4,0,0,5,0,14,12,5,10,39,0,63,6,3,0,5,0,15,0,0,0,0,0,3,0,3,0,0,0,3,46,25,24,233,3,330,12,15,0,33,0,58,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,8,0,3,7,0,19,9,0,4,4,0,20,9,0,3,8,0,20,5,0,0,3,0,10,9,0,0,0,0,10,31,24,10,170,4,234,0,3,0,3,0,4,0,0,0,3,0,5,4,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,3,0,15,68,8,18,45,0,146,10,0,0,28,143,179,315,186,128,1739,189,2551
SSC10890,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,18,0,25
SSC10891,0,3,6,27,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,5,20,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,10,7,3,8,57,10,91
SSC10892,178,396,419,1676,29,2705,3,0,0,7,0,14,9658,81,187,107,63,10102,117,22,5,17,0,158,72,22,16,28,0,136,1278,360,287,1589,47,3559,432,4,20,3,3,467,92,11,12,24,0,133,162,33,32,134,3,367,80,14,8,27,0,134,54,5,5,15,0,82,1032,6,13,6,3,1065,280,116,89,801,12,1294,297,58,29,117,6,512,1881,3,22,4,10,1912,63,7,3,12,4,92,21,0,0,4,0,22,14,11,3,9,0,38,38,3,0,0,0,41,88,22,12,4,0,125,83,12,7,11,0,115,88,6,3,7,3,106,247,104,86,507,11,952,29,0,4,0,0,38,91,12,7,3,0,106,116,5,0,4,0,127,33,3,0,3,0,40,26,7,0,0,0,35,178,3,7,4,0,195,54,10,8,19,0,90,2998,93,149,88,24,3362,126,3,3,9,1277,1418,18228,836,823,3557,1462,24913
SSC10893,17,55,44,249,3,370,0,0,0,0,0,0,287,12,19,13,0,325,11,0,0,3,0,18,15,0,0,0,0,19,130,49,36,199,0,420,14,0,5,0,0,18,10,4,3,3,0,20,24,7,7,18,0,57,13,3,3,7,0,26,8,0,0,0,0,13,28,3,0,0,0,31,30,10,8,90,0,141,26,10,9,26,5,76,29,0,0,0,0,29,5,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,13,0,3,0,0,13,7,0,0,0,0,11,8,0,3,0,0,10,27,10,9,65,0,112,9,0,0,0,0,9,21,3,3,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,15,3,3,0,3,0,13,111,16,12,12,0,153,4,3,0,0,38,46,753,113,102,483,42,1499
SSC10894,0,0,3,56,4,71,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,55,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,9,0,10,12,6,11,114,15,163
SSC10895,4,3,4,24,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,18,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,14,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,6,6,22,5,9,46,3,87
SSC10896,24,96,52,453,5,631,0,0,0,0,0,0,424,11,12,9,4,464,8,0,0,0,0,8,15,0,9,8,0,30,137,78,48,424,3,686,15,0,0,0,0,15,10,0,0,12,0,19,16,5,7,22,0,54,13,0,0,0,0,16,3,0,0,0,0,8,103,0,9,0,0,111,31,12,4,171,3,226,19,3,3,18,0,46,38,0,0,0,0,37,17,0,0,10,0,23,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,8,3,5,3,0,11,4,0,0,3,0,8,11,0,3,9,0,26,34,20,16,159,0,221,0,0,0,0,0,3,7,10,3,0,0,26,10,0,0,0,0,10,20,0,0,0,0,20,0,0,0,0,0,0,22,0,0,0,0,25,5,3,0,7,0,11,133,20,13,23,0,187,8,0,4,3,46,59,1014,152,109,915,60,2243
SSC10897,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,12,0,0,3,52,12,68
SSC10898,196,538,374,2384,37,3530,0,0,0,4,0,4,3610,37,84,31,20,3779,52,10,9,17,0,86,154,21,11,20,0,209,1381,436,330,2302,30,4486,235,4,19,3,3,262,54,4,3,36,0,103,141,38,30,198,3,406,116,18,14,39,3,186,65,7,0,3,0,73,1849,28,20,4,7,1907,325,116,86,929,15,1472,269,58,31,174,3,534,593,0,7,0,3,605,137,20,11,58,3,224,0,0,0,0,0,8,36,6,4,28,0,69,19,0,0,0,0,20,81,27,16,11,0,138,98,5,6,14,0,130,91,4,3,10,0,103,271,115,79,743,9,1213,25,0,3,7,0,36,275,19,8,3,0,303,103,11,12,5,0,130,553,9,6,0,0,574,35,3,0,0,0,37,87,0,4,0,0,91,52,8,5,33,0,97,2138,113,107,101,19,2482,70,5,0,31,444,549,11564,961,731,4929,582,18765
SSC10899,335,353,148,1071,37,1945,0,0,3,12,0,18,1450,9,22,23,19,1523,81,7,4,13,3,111,30,3,0,3,3,37,480,169,73,847,39,1612,159,6,19,0,8,194,20,0,0,4,0,30,81,15,6,62,5,173,131,18,15,41,0,206,23,6,0,0,0,28,133,5,0,0,0,142,73,44,17,324,5,465,197,49,12,81,7,343,126,0,0,0,3,129,1717,412,143,252,33,2560,33,3,3,3,0,39,27,3,0,0,0,29,93,12,17,3,3,124,36,16,0,0,0,56,91,7,0,14,0,110,35,3,0,4,0,45,60,33,21,199,3,313,24,0,3,0,0,31,6,3,0,0,0,14,39,4,0,6,0,54,31,0,3,3,0,36,120,15,0,12,0,153,1482,6,23,18,20,1540,10,0,0,10,0,17,2144,115,68,77,28,2430,144,11,11,37,633,831,8438,897,431,2228,821,12814
SSC10900,0,3,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,4,3,4,0,10,5,29
SSC10901,34,104,94,665,15,906,0,0,8,30,0,35,211,7,23,12,0,245,12,0,3,0,0,17,8,0,5,6,0,21,203,94,65,520,13,891,26,0,13,0,0,40,37,3,5,8,0,54,24,12,4,48,0,89,90,8,11,69,0,177,15,3,0,6,0,26,46,3,3,0,0,49,99,31,33,296,6,457,65,19,9,55,0,153,3,0,0,0,0,3,24,5,0,9,0,40,0,0,0,0,0,0,39,10,9,22,0,75,19,0,7,0,0,35,22,11,10,3,0,47,21,4,0,0,0,23,29,0,5,0,0,35,49,19,16,124,3,217,18,0,4,0,0,17,31,0,3,0,0,35,31,0,3,5,0,46,4,0,0,0,0,4,12,3,3,4,0,25,15,0,0,0,0,18,7,0,3,13,0,24,286,48,23,30,3,379,18,0,3,10,186,222,1253,213,200,1338,227,3233
