SSC_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC12000,0,6,18,11,10,34,3,29,0,114,16,17,53,47,28,27,14,24,6,236,72,148,140,92,121,64,60,43,14,754,75,92,83,50,120,40,53,42,11,560,54,66,57,44,97,27,53,43,7,447,43,50,59,40,99,33,60,45,7,420,12,16,9,12,25,3,15,6,4,94,0,0,0,0,4,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,270,391,413,285,493,239,255,231,57,2635
SSC12001,0,3,16,32,7,43,3,32,3,126,16,32,42,61,29,25,7,23,0,251,68,212,95,66,64,44,18,29,19,615,147,265,73,60,163,35,25,30,8,806,116,164,97,67,131,30,26,35,9,683,52,91,49,38,84,22,32,25,4,404,8,10,12,9,21,6,6,8,0,82,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,407,784,390,341,498,205,120,180,56,2985
SSC12002,0,0,0,0,0,3,0,0,0,5,3,3,0,3,0,3,0,0,0,10,3,4,9,0,3,3,0,3,0,25,4,5,0,0,5,0,3,3,0,30,3,12,7,3,5,3,0,0,0,40,10,8,0,0,3,8,0,3,0,36,13,4,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,22,3,17,13,8,14,0,169
SSC12003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SSC12004,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,9,3,5,6,0,0,3,0,0,0,22,9,12,4,0,3,0,0,0,0,31,8,7,9,0,3,0,0,0,0,35,10,9,0,0,3,0,0,3,0,30,9,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,42,18,7,11,4,5,9,4,143
SSC12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,3,0,6,7,0,0,0,40
SSC12006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,4,0,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,3,0,3,4,0,0,28
SSC12007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,0,0,0,0,0,0,18
SSC12008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,3,12,0,34
SSC12009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8
SSC12010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,3,0,0,3,0,21
SSC12011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,9,3,3,0,0,0,0,0,3,0,14,3,0,0,0,0,0,0,3,0,13,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,3,4,3,6,0,3,9,0,51
SSC12012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,3,3,8,6,3,3,0,0,3,28,4,3,3,0,0,4,0,0,0,20,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,16,8,10,13,3,6,3,74
SSC12013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12014,3,0,12,0,3,3,0,4,0,19,3,0,6,6,0,3,0,4,0,27,15,11,11,11,14,8,7,8,0,76,20,6,13,3,8,4,4,7,0,71,19,3,17,8,15,12,10,11,0,95,34,16,9,7,13,11,6,10,3,111,5,3,3,0,3,0,6,0,0,24,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,113,37,67,30,55,41,31,51,9,431
SSC12015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11
SSC12016,7,18,42,92,28,175,7,70,4,431,28,38,75,92,93,74,3,26,8,439,125,227,132,69,148,39,16,32,18,799,369,399,91,101,231,46,20,30,30,1320,493,391,137,123,389,58,32,31,42,1697,147,161,70,39,159,36,20,28,20,675,10,32,4,9,17,4,13,8,0,96,0,0,0,0,3,0,0,5,0,6,0,0,0,0,0,0,0,0,0,3,1177,1267,550,524,1076,433,107,221,113,5469
SSC12017,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,6,3,0,0,0,0,0,0,0,14,3,6,0,0,3,0,0,0,0,16,3,3,0,3,0,0,0,3,0,15,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,3,5,5,3,0,7,0,60
SSC12018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,3,0,0,14,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,3,0,9,4,0,32
SSC12019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,9,5,3,0,0,6,3,0,32
SSC12020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
SSC12021,0,0,0,0,0,4,0,3,0,10,0,0,3,0,0,0,0,16,0,19,5,9,13,3,4,3,4,14,0,54,9,3,3,0,6,0,10,0,0,37,10,5,5,4,7,0,6,7,0,48,10,4,3,0,0,0,8,3,0,30,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17,37,8,15,5,22,40,5,198
SSC12022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,3,0,7,0,0,0,0,6,0,0,0,0,14,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,3,3,8,3,10,0,44
SSC12023,0,0,0,9,0,15,4,13,3,43,0,19,19,61,8,54,14,20,3,200,15,86,40,53,25,24,14,36,9,312,15,46,22,32,13,10,9,27,3,191,11,20,18,18,21,4,7,24,4,127,3,14,13,12,12,3,5,10,0,80,0,3,4,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,196,120,182,82,117,59,135,15,958
SSC12024,0,3,5,13,3,30,0,10,0,69,3,8,21,20,10,15,3,10,0,84,11,47,59,25,34,8,10,18,3,216,22,45,51,28,35,16,15,18,3,237,31,44,40,33,46,20,20,10,0,242,30,46,27,21,53,14,13,17,0,222,6,15,4,3,17,3,3,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,211,209,134,196,102,67,86,9,1117
SSC12025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12026,0,0,0,0,0,5,0,4,0,5,0,0,0,0,3,0,0,0,0,6,0,8,0,5,3,0,0,3,0,20,7,12,4,3,11,0,0,3,0,34,4,8,4,9,9,3,6,3,0,46,5,3,5,4,6,0,0,5,0,33,3,3,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,30,18,21,24,10,11,25,0,165
SSC12027,0,0,8,11,0,34,0,26,0,79,3,5,15,9,3,7,3,13,0,60,10,29,18,7,12,4,8,10,0,103,38,34,32,18,28,12,3,12,5,173,41,50,42,9,42,9,18,14,3,233,27,32,30,13,21,12,9,9,0,154,0,9,3,3,6,3,0,3,0,27,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,129,164,147,73,113,76,47,78,14,836
SSC12028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,3,0,20
SSC12029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC12030,4,0,11,15,3,21,5,11,4,82,13,6,43,51,11,21,28,38,9,217,52,50,76,75,28,43,17,54,10,409,46,60,67,51,39,20,13,29,6,329,69,42,43,30,55,40,19,31,6,332,40,15,22,17,21,19,10,28,4,189,18,9,3,3,6,6,8,9,0,62,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,247,183,274,245,165,174,92,212,33,1619
SSC12031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,7
SSC12032,0,0,22,10,0,25,3,11,0,71,5,10,22,14,5,10,3,15,0,83,8,26,39,12,22,20,10,21,0,161,29,43,48,17,33,20,18,17,5,216,31,32,48,30,42,16,27,20,7,255,33,35,26,20,37,14,22,14,8,209,9,3,6,3,4,0,0,4,0,40,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,122,157,214,105,139,105,76,102,16,1042
SSC12033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,8,12,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,3,0,0,32
SSC12034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,15
SSC12035,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,3,3,3,0,0,0,0,0,0,10,9,3,0,0,0,0,0,0,3,16,6,0,5,0,3,3,0,0,0,23,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,10,4,8,7,3,4,3,62
SSC12036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
SSC12037,0,0,0,3,0,0,3,3,0,6,0,0,3,0,0,5,3,0,0,12,3,3,3,0,3,0,0,0,0,15,3,5,3,0,0,5,0,0,0,22,6,7,8,4,3,3,3,4,0,36,7,7,4,3,3,0,4,3,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,18,11,15,14,14,14,0,122
SSC12038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12039,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,13
SSC12040,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,3,3,0,3,0,0,0,0,9,3,0,0,0,0,0,0,3,0,12,4,3,3,0,0,0,0,3,0,15,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,3,9,4,3,11,0,50
SSC12041,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,0,0,3,3,0,0,27
SSC12042,4,5,21,11,4,35,6,24,0,111,15,28,55,62,53,41,17,40,6,316,118,257,167,123,179,95,97,78,26,1132,83,199,91,59,142,49,52,54,29,754,52,54,40,35,56,19,41,22,4,312,28,36,11,12,37,18,18,11,4,171,0,3,4,3,8,0,10,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,287,582,391,294,479,254,239,218,79,2823
SSC12043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,12
SSC12044,0,0,3,3,0,0,0,5,0,8,0,0,3,0,0,0,0,3,0,9,3,3,0,0,0,0,0,3,0,17,3,0,3,3,0,0,3,3,0,25,5,0,0,3,0,0,3,4,0,22,9,3,3,0,3,0,8,0,0,29,3,0,3,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,7,11,13,3,5,10,22,0,116
SSC12045,0,0,0,4,0,14,0,8,0,30,0,7,0,3,4,4,3,3,0,28,4,18,24,15,6,11,6,7,3,98,10,29,15,14,14,4,13,11,4,105,20,27,10,23,23,8,3,9,0,133,15,31,6,11,13,11,6,9,0,110,7,7,4,0,3,3,5,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,117,61,65,73,59,43,49,5,536
SSC12046,0,0,23,15,5,21,0,29,0,98,6,8,26,26,10,28,10,47,0,159,20,37,53,45,29,25,26,107,3,349,36,39,29,42,32,16,36,44,9,286,32,42,41,67,53,20,42,53,3,359,31,42,29,44,48,19,48,50,7,312,17,6,6,12,3,3,12,11,0,66,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,3,141,168,210,250,183,129,177,336,24,1624
SSC12047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,4,9,0,0,0,3,0,0,0,0,16,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,5,0,3,6,3,0,3,0,47
SSC12048,0,4,3,12,0,18,0,14,0,59,4,16,11,12,7,22,0,10,0,91,28,98,40,30,40,14,12,18,0,276,40,114,47,24,38,14,15,20,4,310,24,68,34,20,48,11,21,15,4,249,14,45,19,10,30,13,9,15,0,160,4,4,4,3,5,3,0,6,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,116,350,165,115,166,92,59,96,10,1170
SSC12049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,3,0,0,10,0,3,0,0,4,0,6,0,0,17,0,3,5,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,0,7,4,10,4,0,48
SSC12050,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,8,3,6,3,0,0,0,0,21,4,17,5,0,0,3,0,0,0,26,8,3,0,6,3,4,0,3,0,26,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,13,10,13,5,0,10,0,91
SSC12051,0,0,3,4,0,0,0,6,0,15,0,0,0,3,0,4,0,3,0,10,4,12,7,4,9,3,0,8,0,49,3,19,17,7,11,0,3,0,3,66,4,13,17,7,9,9,0,5,0,72,4,16,5,9,6,4,5,6,0,65,0,6,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,68,55,34,42,28,13,37,4,297
SSC12052,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,3,8,0,0,0,3,0,21,3,3,10,0,3,6,0,7,0,29,6,5,0,0,0,0,3,8,0,24,6,9,0,4,4,0,0,0,0,18,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,16,17,12,12,6,13,0,114
SSC12053,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,0,11,3,0,3,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,3,0,0,0,3,0,42
SSC12054,0,0,0,0,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,4,0,3,0,3,0,0,0,0,14,3,3,3,0,0,0,0,0,0,9,3,3,4,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,12,0,6,4,0,4,0,51
SSC12055,3,6,28,15,10,42,3,24,5,132,3,16,55,40,25,26,7,24,0,194,36,73,97,58,52,30,28,36,4,420,53,116,77,66,67,41,50,43,13,525,67,71,73,58,94,35,50,61,10,513,34,70,37,44,60,21,55,27,3,351,5,16,4,9,8,9,7,12,0,75,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,211,357,380,291,310,205,207,227,33,2220
SSC12056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12057,0,0,4,0,0,3,0,0,0,9,0,0,9,4,0,3,0,3,0,23,0,4,14,3,3,5,0,11,0,37,6,3,11,10,4,0,6,9,3,55,3,15,15,9,5,3,16,20,0,92,3,11,7,10,11,3,13,11,4,78,0,0,3,3,0,0,3,0,0,10,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,19,28,59,46,29,23,45,56,8,315
SSC12058,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,6,0,0,0,0,0,3,0,18,5,6,0,3,4,0,0,0,0,13,8,3,0,3,3,0,0,0,0,17,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,11,8,7,0,0,4,0,63
SSC12059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,4,6,3,6,0,3,0,40
SSC12060,0,0,0,0,3,8,0,3,0,15,3,4,3,0,3,10,0,0,0,28,10,12,3,0,4,3,0,0,0,30,17,16,4,0,7,4,0,0,0,56,26,23,3,0,10,3,0,0,0,70,13,13,9,0,11,3,3,3,3,51,10,10,6,0,9,4,0,0,0,41,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,76,88,25,8,40,39,3,10,3,293
