SSC_CODE_2016,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC12131,..,18,5,12,16,7,10,4,0,73,..,7,12,19,31,65,96,73,34,353,10,32,16,4,11,6,9,4,6,104,683,432,419,475,406,452,360,190,71,3482,..,14,304,476,365,430,371,162,50,2170,..,39,172,106,99,67,20,10,0,519,..,18,72,130,127,87,33,22,12,498,1370,..,..,..,..,..,..,..,..,1370,..,276,..,..,..,..,..,..,..,276,..,314,136,50,44,19,3,0,0,569,..,54,20,8,11,33,34,20,8,182,..,24,15,15,12,9,8,0,0,80,..,31,27,26,23,19,21,3,3,156,..,13,34,59,83,124,154,109,50,626,28,55,29,21,23,24,16,8,8,208,1394,837,811,891,792,810,664,336,132,6659
SSC12132,..,0,0,0,4,0,0,0,0,4,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,12,6,3,8,9,13,13,3,0,75,..,0,0,11,12,20,25,5,0,70,..,0,0,0,0,3,0,0,0,7,..,0,3,3,0,0,0,0,0,5,31,..,..,..,..,..,..,..,..,31,..,7,..,..,..,..,..,..,..,7,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,0,4,0,0,0,0,3,..,0,0,0,0,3,4,3,0,11,0,0,0,0,0,0,3,0,0,3,31,13,10,17,13,22,32,12,3,157
SSC12133,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,11,10,4,4,29,0,3,0,0,0,0,3,0,0,8,33,25,15,26,31,37,39,9,5,213,..,0,9,22,32,41,39,19,0,160,..,3,6,4,12,6,0,0,0,36,..,0,3,5,5,0,0,0,0,23,71,..,..,..,..,..,..,..,..,71,..,15,..,..,..,..,..,..,..,15,..,10,3,3,0,0,0,0,0,16,..,0,0,0,0,8,0,3,0,10,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,4,0,0,0,3,..,0,0,4,3,9,16,7,10,47,3,3,3,0,0,3,4,0,0,19,76,38,30,50,55,67,62,23,13,408
SSC12134,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,9,13,3,7,35,0,0,5,3,0,0,3,0,0,10,67,28,25,47,48,55,61,16,9,361,..,0,15,58,60,58,90,28,3,317,..,4,10,13,19,10,11,0,0,69,..,0,0,7,9,3,4,0,3,27,127,..,..,..,..,..,..,..,..,127,..,43,..,..,..,..,..,..,..,43,..,16,15,3,5,0,0,0,0,40,..,0,0,0,0,3,3,0,5,10,..,3,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,3,6,0,3,16,23,7,6,65,0,0,8,0,0,5,3,0,0,22,130,70,54,82,99,102,129,35,16,715
SSC12135,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12136,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,15,..,0,4,3,4,6,0,0,0,17,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,6,0,0,0,29
SSC12137,..,0,0,0,0,3,0,0,0,3,..,0,3,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,8,61,39,36,46,54,62,11,3,0,316,..,5,21,61,76,101,26,3,0,296,..,3,10,8,11,4,0,0,0,37,..,0,4,5,10,7,0,0,0,31,127,..,..,..,..,..,..,..,..,127,..,37,..,..,..,..,..,..,..,37,..,58,26,0,0,0,0,0,0,90,..,3,0,0,0,3,0,0,0,12,..,4,5,0,0,0,0,0,0,10,..,0,0,0,0,3,0,0,0,7,..,0,5,5,3,0,4,3,0,21,7,3,0,0,0,0,0,0,0,13,133,106,75,93,107,121,30,4,3,661
SSC12138,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,15,..,0,3,3,3,3,4,0,0,13,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,7,3,3,0,0,30
SSC12139,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,4,9,6,13,9,3,0,57,..,0,3,10,8,14,15,0,0,49,..,0,0,0,0,0,0,0,0,8,..,0,0,3,3,0,0,3,0,8,13,..,..,..,..,..,..,..,..,13,..,5,..,..,..,..,..,..,..,5,..,7,7,4,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,3,0,0,3,..,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,11,10,14,15,23,23,4,0,119
SSC12140,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,3,3,4,0,12,0,0,0,0,0,0,0,0,0,3,17,7,3,8,18,24,20,9,3,115,..,0,4,20,27,21,33,8,0,111,..,6,0,0,0,5,3,0,0,16,..,0,0,0,3,0,0,0,0,7,28,..,..,..,..,..,..,..,..,28,..,3,..,..,..,..,..,..,..,3,..,6,3,4,3,3,0,0,0,14,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,3,0,0,0,5,..,0,0,0,0,7,5,10,3,22,0,0,3,0,0,0,0,0,0,9,28,20,9,17,39,42,48,17,8,230
SSC12141,..,5,0,3,8,11,14,3,0,42,..,3,9,10,32,72,162,196,155,640,7,15,7,5,7,10,6,15,6,75,587,336,304,376,441,446,451,430,229,3606,..,14,234,474,482,510,453,368,141,2679,..,33,101,81,69,47,33,16,3,383,..,3,37,74,116,68,26,18,16,356,1154,..,..,..,..,..,..,..,..,1154,..,320,..,..,..,..,..,..,..,320,..,240,149,49,28,12,3,0,0,478,..,17,8,3,10,19,17,21,5,107,..,21,21,10,3,6,3,0,0,68,..,11,21,3,19,15,22,10,0,96,..,9,26,26,58,110,222,223,197,879,17,28,19,16,17,20,9,16,6,140,1165,704,610,738,800,807,795,678,370,6662
SSC12142,..,0,0,0,0,0,3,0,0,5,..,0,0,0,5,18,52,33,13,131,0,0,0,0,0,0,5,0,0,3,26,13,14,27,23,54,121,68,21,356,..,0,5,26,25,42,95,57,6,261,..,0,8,4,3,4,13,0,0,34,..,0,0,7,4,3,4,6,3,23,40,..,..,..,..,..,..,..,..,40,..,21,..,..,..,..,..,..,..,21,..,9,9,9,0,3,0,0,0,24,..,0,0,0,0,0,7,0,0,9,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,3,6,0,0,16,..,0,0,6,7,39,93,46,17,213,0,0,3,0,0,0,3,0,0,10,40,30,23,50,50,97,216,115,30,658
SSC12143,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,12,3,10,6,0,0,44,..,0,0,5,3,9,13,0,0,34,..,0,4,8,4,3,0,0,0,15,..,0,0,0,3,0,0,0,0,3,14,..,..,..,..,..,..,..,..,14,..,7,..,..,..,..,..,..,..,7,..,0,0,0,0,0,0,0,0,4,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,5,14,11,21,8,3,0,87
SSC12144,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,..,0,0,3,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,3,4,0,0,0,0,11
SSC12145,..,0,0,0,0,3,0,0,0,11,..,0,0,0,7,7,3,10,0,28,0,5,3,0,0,3,0,0,0,12,132,74,54,95,122,124,85,27,5,727,..,0,39,129,181,163,144,43,0,699,..,6,29,27,22,13,16,3,0,110,..,0,3,12,8,6,3,3,0,35,297,..,..,..,..,..,..,..,..,297,..,85,..,..,..,..,..,..,..,85,..,48,22,8,0,5,0,0,0,82,..,4,0,0,6,3,9,5,3,23,..,9,0,0,0,0,0,0,0,7,..,3,6,4,0,6,6,0,0,28,..,0,0,0,5,9,14,8,6,42,3,3,3,0,0,9,3,3,0,28,300,160,97,180,226,224,181,57,13,1443
SSC12146,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,13,4,13,7,11,12,6,3,4,79,..,0,6,11,13,15,8,13,0,73,..,0,6,0,5,0,0,0,0,16,..,0,0,0,0,0,0,0,0,8,33,..,..,..,..,..,..,..,..,33,..,3,..,..,..,..,..,..,..,3,..,4,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,7,0,4,0,0,14,0,0,0,0,3,3,0,0,0,4,32,18,23,16,23,19,15,13,4,158
SSC12147,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12148,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,..,0,0,0,0,0,3,0,0,9,..,0,0,0,0,4,3,0,0,3,..,0,0,0,3,0,0,0,0,3,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,6,3,3,11,3,5,0,0,39
SSC12149,..,3,7,3,8,8,7,0,0,36,..,0,6,13,21,62,73,39,28,241,11,13,9,3,0,9,10,0,0,63,913,497,545,664,615,642,443,137,53,4512,..,8,482,975,911,913,680,160,33,4165,..,35,112,107,89,46,17,3,0,409,..,3,18,67,93,73,25,20,3,310,1869,..,..,..,..,..,..,..,..,1869,..,589,..,..,..,..,..,..,..,589,..,353,304,85,34,12,0,0,0,784,..,34,44,21,5,25,41,23,13,204,..,23,21,6,6,3,0,3,0,67,..,11,27,4,13,14,8,4,0,91,..,5,29,37,49,92,104,58,36,410,17,28,16,7,3,14,15,3,0,117,1882,1083,1053,1314,1205,1198,900,282,93,9005
SSC12150,..,3,3,3,3,7,0,0,0,24,..,0,10,3,13,17,19,16,6,83,8,9,15,0,0,3,3,0,0,34,385,157,292,285,168,196,118,43,16,1662,..,3,310,396,206,250,155,45,7,1368,..,28,74,58,32,3,3,0,0,206,..,4,19,47,40,25,12,3,7,161,779,..,..,..,..,..,..,..,..,779,..,155,..,..,..,..,..,..,..,155,..,100,88,26,18,5,0,0,0,234,..,16,22,3,8,18,11,9,4,94,..,14,7,3,3,4,0,0,0,29,..,3,16,9,11,8,7,0,0,58,..,0,19,25,25,42,32,19,8,173,8,18,16,16,5,3,3,0,0,73,785,343,573,577,343,369,225,86,25,3335
SSC12151,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,3,3,13,8,4,0,0,51,..,0,0,7,13,13,7,3,0,50,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,19,..,..,..,..,..,..,..,..,19,..,8,..,..,..,..,..,..,..,8,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,19,13,3,10,16,18,7,3,0,104
SSC12152,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8
SSC12153,..,5,0,0,0,0,3,3,0,14,..,0,0,0,0,5,3,4,3,19,0,0,0,0,3,4,0,0,0,5,53,28,33,31,44,47,34,15,8,287,..,0,21,25,33,57,39,14,8,197,..,7,10,3,16,9,10,0,0,61,..,0,5,7,10,3,3,3,4,35,95,..,..,..,..,..,..,..,..,95,..,25,..,..,..,..,..,..,..,25,..,8,7,4,3,5,0,0,0,31,..,0,4,0,0,3,3,0,0,11,..,0,0,0,0,3,0,0,0,3,..,5,3,0,0,3,3,4,0,20,..,0,0,4,4,7,12,8,3,36,3,0,0,4,6,3,0,0,0,14,96,55,61,55,74,93,65,25,16,529
SSC12154,..,18,18,9,12,25,6,11,3,106,..,5,19,23,50,107,113,120,58,498,6,15,18,8,5,19,11,18,5,103,560,318,340,444,478,549,412,291,100,3495,..,15,246,496,470,564,502,258,62,2616,..,40,140,111,120,88,33,8,0,538,..,11,35,87,117,43,15,24,5,325,1180,..,..,..,..,..,..,..,..,1180,..,336,..,..,..,..,..,..,..,336,..,171,65,32,22,12,0,0,0,309,..,23,20,3,9,27,21,13,13,129,..,10,10,8,5,8,3,0,0,51,..,25,41,23,22,46,18,22,9,217,..,13,32,48,87,182,175,166,94,779,25,33,25,25,19,20,22,24,9,189,1202,674,617,830,876,998,787,512,186,6673
SSC12155,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,4,4,11,9,11,10,3,0,72,..,0,8,15,22,19,17,9,0,89,..,0,0,4,0,3,3,0,0,11,..,0,0,0,0,0,0,0,0,0,34,..,..,..,..,..,..,..,..,34,..,3,..,..,..,..,..,..,..,3,..,7,0,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,34,16,4,24,23,32,19,7,0,161
SSC12156,..,1235,371,47,32,16,16,3,3,1722,..,87,85,72,70,71,91,92,54,612,6,56,31,10,7,8,7,3,6,144,804,2142,1334,790,728,544,376,325,130,7171,..,34,678,938,823,602,427,315,87,3917,..,194,402,150,110,59,22,5,0,939,..,5,24,64,129,97,37,56,35,448,1668,..,..,..,..,..,..,..,..,1668,..,544,..,..,..,..,..,..,..,544,..,179,273,84,83,41,6,0,0,660,..,218,124,32,19,35,43,37,23,539,..,362,201,40,12,7,3,0,0,623,..,2615,977,116,64,48,28,9,8,3866,..,176,191,159,148,159,141,115,81,1173,19,106,73,25,11,21,15,4,5,283,1688,4440,2947,1609,1394,1065,724,544,241,14661
SSC12157,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC12158,..,29,37,17,12,10,11,3,0,123,..,12,22,18,37,61,74,125,89,435,12,12,15,9,16,14,15,10,3,106,1030,726,773,844,835,745,578,399,197,6133,..,25,569,1121,1060,885,787,461,130,5034,..,30,137,101,86,38,19,8,0,417,..,5,44,102,157,112,67,57,49,594,2124,..,..,..,..,..,..,..,..,2124,..,754,..,..,..,..,..,..,..,754,..,398,427,156,126,58,8,0,0,1189,..,85,75,33,41,64,61,34,33,416,..,52,76,20,15,12,7,4,3,192,..,73,101,39,23,18,22,8,0,290,..,20,51,69,77,120,122,151,113,727,26,32,32,21,35,22,19,9,3,213,2157,1471,1521,1660,1634,1332,1113,736,341,11962
SSC12159,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,6,0,0,0,18,..,0,3,0,4,6,0,0,0,16,..,0,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,4,9,4,4,6,0,0,0,38
SSC12160,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,3,6,3,8,3,0,0,42,..,0,3,9,3,17,4,0,0,34,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,3,22,..,..,..,..,..,..,..,..,22,..,5,..,..,..,..,..,..,..,5,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,6,22,8,8,13,7,22,7,0,0,87
SSC12161,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,17,3,5,9,14,10,8,8,0,84,..,0,15,3,14,18,16,17,0,80,..,0,0,3,3,8,0,0,0,10,..,0,0,0,4,0,0,0,0,7,34,..,..,..,..,..,..,..,..,34,..,6,..,..,..,..,..,..,..,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,4,0,0,8,0,0,0,0,3,0,0,0,0,3,34,6,17,14,28,23,25,17,0,155
SSC12162,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9
SSC12163,..,40,40,15,24,16,6,0,0,149,..,16,54,60,77,111,110,69,26,531,17,16,19,8,9,9,11,15,0,99,862,555,766,613,523,459,338,157,57,4329,..,31,595,577,418,433,323,141,30,2540,..,119,232,141,99,42,15,3,0,656,..,50,117,166,168,64,35,25,10,637,1775,..,..,..,..,..,..,..,..,1775,..,327,..,..,..,..,..,..,..,327,..,317,166,48,40,15,3,0,0,587,..,77,56,15,23,50,37,17,14,284,..,31,40,24,14,8,4,0,0,116,..,72,91,46,50,47,17,6,3,344,..,34,121,132,172,226,194,97,37,1023,42,47,47,33,27,23,19,18,0,240,1814,1099,1465,1186,1007,916,643,303,93,8528
SSC12164,..,0,0,0,0,0,0,0,0,0,..,0,3,0,4,0,4,4,0,17,4,0,0,0,0,0,6,0,0,9,87,46,42,57,71,79,48,18,0,443,..,0,30,86,113,114,82,26,8,463,..,3,10,12,16,11,3,0,0,54,..,0,0,3,5,5,3,3,0,16,185,..,..,..,..,..,..,..,..,185,..,47,..,..,..,..,..,..,..,47,..,35,10,7,0,3,0,0,0,55,..,0,0,0,0,3,0,0,0,9,..,5,3,0,4,4,0,0,0,11,..,0,3,0,0,0,0,0,0,3,..,0,4,3,8,5,10,9,0,32,4,0,5,0,0,0,8,0,0,17,185,103,67,113,145,149,105,33,11,903
SSC12165,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,4,3,0,15,0,0,0,0,0,0,3,0,0,7,9,8,5,5,11,22,24,5,3,108,..,0,0,5,7,26,25,16,6,95,..,4,5,6,10,5,0,0,0,32,..,0,3,0,0,0,0,0,0,7,22,..,..,..,..,..,..,..,..,22,..,9,..,..,..,..,..,..,..,9,..,4,3,3,0,0,0,0,0,9,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,8,0,0,0,0,0,0,7,..,0,0,3,11,18,12,3,0,48,0,0,0,0,0,0,7,0,0,15,22,14,17,17,35,52,48,25,8,234
SSC12166,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,6,3,0,0,23,..,0,5,0,5,6,4,0,0,22,..,0,0,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,4,3,0,10,6,6,0,0,49
