SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC10655,26,27,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,29,24,59
SSC10656,492,487,977,14,23,38,44,35,79,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,50,45,93,3,0,4,0,0,0,70,68,134,52,53,99,608,601,1211
SSC10657,16,19,33,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,3,7,9,0,0,0,21,20,41
SSC10658,43,36,78,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,4,0,4,10,15,26,61,47,109
SSC10659,24,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,27,17,42
SSC10660,38,43,87,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,10,17,50,56,108
SSC10661,12,11,22,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,13,10,23
SSC10662,2369,2536,4901,98,104,201,201,200,407,3,9,5,10,7,10,0,0,0,3,3,7,0,0,0,0,0,3,3,0,6,0,0,0,218,222,443,24,31,53,3,3,5,347,359,702,208,212,416,2925,3099,6028
SSC10663,17,20,43,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,3,23,25,45
SSC10664,28,28,61,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,12,8,16,46,41,86
SSC10665,9,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,15
SSC10666,43,32,78,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,4,0,8,14,8,22,56,47,100
SSC10667,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,5,3,8,0,0,0,0,0,0,5,3,8,0,7,7,12,12,24
SSC10668,39,37,80,0,3,4,5,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,18,0,0,0,3,0,3,12,19,24,0,0,0,47,58,103
SSC10669,51,49,104,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,3,13,0,3,3,0,0,0,9,10,17,14,7,22,72,59,140
SSC10670,1050,1160,2212,40,55,93,88,116,202,4,5,11,0,7,9,0,6,6,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,95,135,225,3,3,3,14,6,21,151,199,348,74,82,159,1277,1439,2718
SSC10671,266,272,535,8,3,8,17,31,48,0,0,3,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,59,0,0,0,0,0,3,35,41,73,29,29,62,328,339,671
SSC10672,759,854,1614,40,43,82,44,37,75,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,36,80,0,3,3,0,0,0,88,82,167,59,45,106,909,984,1893
SSC10673,32,30,57,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,9,0,8,7,33,35,67
SSC10674,19,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,21,22,42
SSC10675,18,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,27,22,48
SSC10676,44,30,75,0,3,4,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,7,9,11,5,7,16,56,44,102
SSC10677,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6
SSC10678,32,33,66,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,13,22,49,47,91
SSC10679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10680,25,29,54,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,5,7,7,0,3,0,28,33,64
SSC10681,34,34,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,40,38,71
SSC10682,996,970,1970,26,25,50,191,172,368,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,197,178,370,31,30,64,0,0,0,257,233,490,57,45,105,1310,1254,2565
SSC10683,52,32,86,0,0,0,3,0,8,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,11,0,0,0,0,0,0,8,8,8,11,7,16,68,50,120
SSC10684,1592,1573,3168,100,106,207,89,99,192,6,6,12,9,10,19,3,4,8,4,3,9,0,3,3,8,8,12,48,49,101,0,0,0,173,179,352,20,11,28,4,0,4,293,302,597,176,171,351,2061,2049,4115
SSC10685,148,155,302,0,3,3,14,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,30,0,0,0,0,0,0,13,14,29,18,17,38,182,191,366
SSC10686,75,76,146,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,4,4,5,79,76,162
SSC10687,90,84,173,4,8,13,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,13,0,0,0,0,0,0,16,15,28,15,15,31,118,113,227
SSC10688,45,46,97,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,49,53,101
SSC10689,46,38,79,0,0,0,4,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,14,0,0,0,0,0,0,4,12,14,4,3,7,58,50,100
SSC10690,59,62,125,0,0,0,7,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,0,0,0,0,0,0,7,8,11,3,0,3,66,71,140
SSC10691,69,74,144,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,3,73,79,152
SSC10692,30,25,56,4,3,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,3,8,11,7,15,41,40,83
SSC10693,24,15,41,9,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,15,0,3,3,35,25,57
SSC10694,73,74,144,3,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,4,4,5,4,10,0,0,0,75,74,152
SSC10695,14,13,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,17,15,27
SSC10696,458,445,898,15,18,31,13,19,35,42,47,92,3,0,3,5,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,73,140,3,3,5,3,5,3,81,99,178,66,55,116,602,595,1196
SSC10697,307,324,636,0,0,0,13,16,30,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,19,37,0,0,0,33,36,66,0,0,0,0,0,0,35,36,71,45,48,93,384,402,791
SSC10698,15,24,39,3,3,4,0,3,7,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,0,0,0,0,0,0,6,8,14,4,3,8,28,39,65
SSC10699,33,29,60,0,0,3,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,8,4,14,0,5,11,38,39,82
SSC10700,26,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,0,5,10,30,32,63
SSC10701,981,1072,2052,49,56,109,102,126,224,0,3,5,0,4,6,0,0,3,0,0,0,0,0,3,0,0,0,7,8,12,0,0,0,113,138,253,8,8,14,3,4,9,174,211,379,89,102,200,1245,1385,2635
SSC10702,35,30,64,3,3,5,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,3,8,8,6,3,14,51,43,92
SSC10703,38,43,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,6,5,5,12,44,51,103
SSC10704,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,21
SSC10705,1504,1572,3077,39,28,67,85,93,177,4,0,4,3,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,94,98,196,15,6,26,0,3,3,146,142,285,99,102,202,1749,1812,3559
SSC10706,100,105,205,7,5,12,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,9,14,24,0,6,12,111,124,237
SSC10707,20,15,40,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,12,5,18,32,31,59
SSC10708,133,149,278,9,7,9,21,16,43,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,50,0,0,0,0,0,0,37,25,56,8,10,19,175,186,364
SSC10709,86,90,180,3,3,5,7,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,12,18,0,0,0,0,0,0,14,13,20,11,12,16,107,106,220
SSC10710,125,103,225,5,6,8,4,0,8,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,0,0,0,0,0,0,19,6,25,12,15,23,153,117,270
SSC10711,21,16,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,24,18,44
SSC10712,559,573,1131,43,38,72,44,48,95,3,0,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,8,7,16,0,0,0,63,57,119,3,3,6,0,0,0,109,100,202,61,62,122,724,729,1454
SSC10713,324,336,661,10,15,26,18,27,50,0,0,0,5,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,39,63,3,0,3,0,0,0,35,51,88,44,50,96,406,436,840
SSC10714,7,5,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,3,5,9,5,19
SSC10715,48,42,93,3,3,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,5,7,9,8,14,64,60,118
SSC10716,158,143,294,3,3,5,6,8,12,3,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,12,7,23,0,0,0,0,0,0,9,17,24,22,20,39,188,176,364
SSC10717,56,53,111,3,0,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,6,5,10,12,18,24,69,73,143
SSC10718,4974,5444,10417,367,430,794,951,1023,1980,28,35,68,24,24,42,9,9,18,14,12,22,0,4,6,0,0,0,8,6,19,0,0,0,1036,1114,2147,682,718,1398,25,31,57,2105,2285,4391,528,557,1089,7608,8287,15898
SSC10719,325,394,715,16,22,35,48,66,119,0,3,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,55,74,131,9,15,27,0,0,0,82,107,191,32,43,78,439,544,983
SSC10720,1653,1722,3374,42,35,76,110,123,235,0,4,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,126,240,9,24,32,4,7,9,178,183,358,237,258,496,2064,2166,4231
SSC10721,16,12,21,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,3,7,3,3,3,6,21,14,37
SSC10722,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,18
SSC10723,451,425,869,19,24,49,46,50,92,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,50,93,0,0,0,0,0,0,67,76,142,34,34,67,548,537,1084
SSC10724,26,31,55,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,28,29,54
SSC10725,53,63,117,0,0,0,11,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,20,0,0,0,3,3,3,13,8,25,6,0,4,73,69,144
SSC10726,845,828,1673,34,36,69,59,54,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,64,57,120,9,5,11,0,0,0,106,94,200,63,71,130,1010,993,2004
SSC10727,123,130,256,0,0,0,18,14,31,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,43,0,0,0,3,0,3,25,18,45,8,18,27,160,169,328
SSC10728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10729,55,61,121,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,3,6,6,7,3,10,68,73,133
SSC10730,7,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,9,23
SSC10731,21,22,46,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,30,26,50
SSC10732,22,19,34,0,5,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,7,12,3,0,6,30,24,50
SSC10733,1655,1718,3367,149,164,311,132,175,301,31,44,71,40,50,92,3,0,10,8,5,9,0,3,5,3,0,3,0,3,4,0,0,0,215,279,493,60,81,145,13,10,25,433,537,972,568,564,1134,2659,2817,5478
SSC10734,51,48,99,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,5,3,9,6,10,16,67,61,124
SSC10735,557,539,1095,8,11,16,20,14,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,28,52,0,0,0,52,46,92,3,3,9,0,0,3,63,54,119,48,45,91,664,640,1312
SSC10736,808,836,1646,27,29,60,54,42,97,0,3,5,0,0,3,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,60,52,111,4,9,12,0,4,4,94,93,188,52,54,115,958,990,1945
SSC10737,38,37,77,0,0,0,9,3,7,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21,0,0,0,0,0,0,12,10,23,3,6,6,48,51,105
SSC10738,32,33,64,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,4,4,3,3,41,34,76
SSC10739,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,8
SSC10740,8427,9029,17456,430,382,810,657,601,1255,12,11,28,10,14,29,7,7,12,6,0,9,0,0,0,0,0,0,3,0,3,3,0,3,702,630,1334,241,319,556,23,27,51,1392,1350,2748,686,658,1343,10503,11038,21546
SSC10741,2911,3070,5985,56,57,114,244,270,511,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,277,525,36,52,87,14,8,18,342,396,744,222,212,431,3484,3680,7158
SSC10742,8,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13,20,13,37
SSC10743,408,459,867,34,37,69,168,173,336,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,173,344,20,12,31,0,0,0,227,222,446,72,60,127,702,733,1441
SSC10744,20,20,36,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,22,23,41
SSC10745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10746,23,24,46,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,8,25,27,49
SSC10747,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
SSC10748,1441,1429,2868,127,141,269,181,198,378,3,3,5,7,12,20,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,0,200,212,417,3,8,15,7,4,8,337,369,712,141,146,288,1924,1942,3870
SSC10749,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,11,13
SSC10750,77,57,133,3,0,3,12,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,24,0,0,0,0,0,0,12,14,23,11,3,13,100,77,173
SSC10751,19,9,28,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,19,16,32
SSC10752,58,54,106,3,7,11,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,0,0,0,0,0,0,10,9,24,8,3,8,67,68,137
SSC10753,3,6,10,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,0,0,0,5,6,11
SSC10754,30,21,54,0,0,0,3,4,6,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,0,0,0,0,0,0,7,5,8,4,0,4,40,26,70
SSC10755,252,272,525,49,57,101,175,258,438,0,4,7,7,3,10,0,0,0,0,3,3,0,0,0,0,0,0,0,6,8,0,0,0,189,278,462,72,94,163,0,0,0,303,431,733,34,38,70,593,734,1326
SSC10756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,4
SSC10757,893,885,1781,27,28,53,78,85,168,0,3,3,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,91,95,182,3,6,9,0,7,4,122,134,253,82,76,155,1096,1093,2189
SSC10758,298,305,602,17,17,29,53,30,81,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,56,34,87,0,0,0,0,0,0,68,50,120,40,43,79,402,397,799
SSC10759,36,39,77,3,4,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,9,15,10,8,18,46,57,103
SSC10760,30,26,61,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,4,3,9,14,8,20,46,44,84
SSC10761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10762,34,30,64,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,3,3,3,7,9,10,4,4,8,39,39,83
SSC10763,90,95,183,7,7,13,12,11,22,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,25,0,0,0,0,0,0,20,18,34,11,7,23,119,119,238
SSC10764,484,501,983,31,35,60,24,24,54,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,31,63,4,5,10,0,0,0,66,68,137,29,21,51,583,591,1170
SSC10765,17,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,15,22,39
SSC10766,16,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,30
SSC10767,823,870,1697,18,16,26,76,70,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,72,141,6,4,5,0,0,3,94,86,183,45,60,111,967,1021,1992
SSC10768,2611,2657,5269,61,66,126,297,346,641,0,0,0,10,7,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,309,359,663,3,17,20,7,3,12,376,445,817,283,258,538,3270,3356,6628
SSC10769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10770,1161,1299,2460,58,53,113,164,172,333,0,0,0,3,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,170,180,343,8,12,24,0,3,4,236,250,483,107,136,240,1500,1685,3186
