SSC_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
SSC12071,0,0,0,8,0,6,0,0,0,11,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,3,6,34,22,15,9,11,3,101,16,38,34,76,52,43,31,15,10,304,237,545,547,1105,625,538,347,170,55,4172,0,0,0,3,0,0,0,0,0,6,484,990,973,1729,881,693,405,159,34,6354,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,11,0,3,0,0,0,0,0,0,0,7,0,3,0,4,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,7,0,0,3,8,3,3,3,0,0,18,0,0,0,0,3,8,17,10,0,37,0,0,0,0,0,0,0,0,0,3,0,3,3,22,28,33,24,23,7,149,0,0,3,12,4,3,0,0,0,23,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,12,17,4,5,47
SSC12072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,3,5,16,7,6,3,0,0,36,14,56,30,74,41,36,31,13,5,296,0,0,0,0,0,0,0,0,0,0,18,88,52,94,70,56,39,24,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,4,8,3,0,47,0,6,5,8,7,3,10,7,3,39,94,253,179,395,234,192,277,91,19,1729,0,0,0,0,0,0,0,0,0,0,216,457,330,582,319,241,343,112,29,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,17,0,0,4,49,19,24,4,3,0,111,0,0,0,3,0,0,3,3,0,9,0,3,0,3,0,4,3,4,0,15,0,10,0,22,19,8,20,15,3,107,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,7,0,14,3,0,39
SSC12074,0,0,0,3,0,0,0,0,0,4,0,3,0,4,3,0,0,0,0,11,0,0,0,4,0,0,0,0,0,3,0,3,3,18,19,3,9,3,3,61,5,12,17,33,23,23,6,11,8,141,222,483,465,824,500,339,171,108,33,3143,0,0,0,0,0,0,0,0,0,0,421,907,915,1262,698,430,188,111,27,4950,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,16,0,0,0,9,0,3,0,0,0,10,0,3,0,19,4,8,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,6,19,63,60,76,51,30,7,317,0,0,0,9,5,8,0,3,0,18,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,8,0,6,3,17
SSC12075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,10,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,7,13,10,11,20,7,0,68,29,75,68,118,94,108,129,48,10,670,0,0,0,0,0,0,0,0,0,0,65,137,135,184,147,175,185,77,21,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,5,6,13,18,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12077,0,0,0,6,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,20,15,13,16,10,4,87,12,21,26,72,50,67,48,35,9,336,193,428,375,954,644,710,553,231,83,4180,0,0,0,0,0,0,0,0,0,0,355,781,671,1365,840,902,577,230,73,5788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,12,0,0,0,4,7,6,3,0,0,23,0,0,0,3,3,8,3,0,0,16,0,0,3,18,14,10,3,0,0,48,0,0,0,0,0,3,3,3,0,12,0,0,0,0,0,0,9,0,0,10,0,0,3,44,78,129,115,60,12,440,0,0,0,3,0,3,5,0,0,9,0,0,4,4,6,4,5,3,0,24,0,3,0,4,17,14,27,10,3,75
SSC12078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,8,0,7,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,8,4,10,4,6,13,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,9,7,0,0,57,4,0,5,13,11,8,8,0,3,50,86,156,225,386,222,170,59,32,15,1351,0,0,0,0,0,0,0,0,0,4,181,337,424,555,279,228,62,19,10,2088,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,3,3,0,0,0,13,0,0,0,3,0,3,0,0,0,4,0,0,0,0,3,3,4,0,0,13,0,0,0,5,0,0,3,0,0,4,0,5,0,10,19,19,9,0,0,70,0,0,5,12,12,10,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC12080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,4,3,0,0,24,33,64,47,102,54,53,24,13,5,401,0,0,0,0,0,0,0,0,0,0,60,139,108,192,107,86,48,24,11,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
SSC12081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,3,9,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,10,3,11,11,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,16,3,15,7,23,11,9,11,4,0,79,0,0,0,0,0,0,0,0,0,0,7,26,8,30,19,12,12,4,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,18,7,6,6,7,0,63,0,0,0,0,0,0,0,0,0,0,10,8,11,37,8,11,12,4,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12085,0,3,14,3,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,13,21,4,8,10,0,3,67,0,0,16,14,12,9,0,0,4,60,70,172,505,376,169,186,133,112,65,1789,0,3,0,0,0,0,0,0,0,5,111,311,710,429,213,212,148,123,67,2328,0,0,6,10,0,0,0,0,0,11,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,7,136,139,17,18,7,0,0,325,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,3,13,15,26,24,19,13,8,108,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,4,7,3,0,13
SSC12086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,5,3,0,0,20,0,9,12,19,10,7,13,0,0,77,0,0,0,0,0,0,0,0,0,0,7,18,14,33,16,11,13,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,14,12,22,17,14,8,3,0,90,0,0,0,0,0,0,0,0,0,0,6,22,21,24,22,24,11,7,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12088,0,0,0,22,13,10,5,0,0,51,0,0,0,4,3,3,0,0,0,10,0,0,3,9,13,6,0,0,0,26,0,35,33,143,63,53,38,19,3,396,19,56,59,132,69,49,29,8,4,426,1007,2352,1885,4199,2029,1452,875,312,98,14205,0,0,15,63,41,30,9,3,0,158,1925,4073,2862,4056,1864,1205,773,273,56,17085,0,4,9,32,11,7,0,0,0,64,0,0,0,4,11,4,0,5,0,27,0,0,0,10,4,0,0,0,0,15,0,4,3,21,8,5,0,0,0,42,0,0,0,13,19,4,8,0,0,58,14,27,48,631,146,178,80,26,6,1154,0,0,3,4,18,14,7,10,0,67,0,7,4,45,32,29,27,9,0,156,10,72,82,202,191,152,97,42,12,850,0,0,18,81,73,41,10,3,0,227,0,0,3,3,3,5,0,0,0,15,0,3,8,16,12,6,21,7,7,74
SSC12089,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,0,0,13,4,11,24,60,28,18,15,3,0,160,23,31,26,87,18,14,11,3,0,214,528,1018,600,1965,613,346,191,50,14,5320,0,0,4,46,20,15,3,3,0,95,983,1736,809,1777,464,191,106,19,6,6085,0,3,9,50,15,10,3,0,0,92,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,3,6,3,0,0,0,0,19,0,4,0,14,5,0,4,0,0,31,3,6,11,117,33,27,19,5,0,224,0,0,0,4,13,10,0,0,0,30,0,3,3,20,7,13,11,0,0,62,0,18,13,78,40,31,21,10,0,199,0,8,13,101,44,25,19,3,0,211,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,0,0,0,17
SSC12090,0,0,0,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,3,3,3,9,0,0,3,4,26,14,24,39,60,37,38,35,40,33,323,337,700,603,1165,557,484,373,232,130,4583,0,0,0,3,0,0,0,0,0,5,667,1351,1093,1959,881,776,563,292,120,7703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,3,7,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,3,14,26,20,38,21,11,137,0,0,0,4,3,8,0,0,0,18,0,0,0,4,0,0,0,0,0,3,0,0,0,0,4,0,10,3,3,15
SSC12091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,19,4,17,6,14,4,3,3,85,0,0,0,0,0,0,0,0,0,0,8,27,12,40,22,27,14,8,3,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,9,3,18,19,24,23,24,7,6,0,129,0,0,0,0,0,0,0,0,0,0,11,35,35,38,31,37,13,5,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC12093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,6,13,16,11,3,4,0,0,62,0,0,0,0,0,0,0,0,0,0,12,22,21,18,17,11,4,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12094,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,6,3,0,0,35,3,8,17,14,9,21,20,16,17,123,59,145,157,245,146,146,108,74,41,1127,0,0,0,0,0,0,0,0,0,0,101,259,298,340,161,115,57,29,15,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,9,0,5,6,19,32,14,3,0,0,82,0,0,0,3,4,10,4,4,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,0,3,25,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9
SSC12095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,4,8,5,6,0,35,14,23,25,47,26,34,28,17,0,217,0,0,0,0,0,0,0,0,0,0,14,51,53,72,46,48,44,19,3,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,10,14,7,13,3,0,62,31,87,57,120,101,75,80,23,13,591,0,0,0,0,0,0,0,0,0,0,81,140,123,190,142,126,109,44,8,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,8,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SSC12097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,11,3,3,3,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
