SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC11922,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,4,3,0,3,0,24
SSC11923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,4,4,0,0,3,29
SSC11924,46,0,0,0,0,0,0,4,50,26,6,0,0,0,0,0,3,39,13,11,8,0,0,0,0,0,36,12,7,12,3,0,0,0,0,43,3,0,17,11,3,0,0,0,36,3,6,19,15,0,0,0,7,54,3,3,21,11,3,0,0,4,50,3,6,11,16,5,0,0,3,49,3,5,29,9,4,3,0,0,60,0,3,22,12,4,0,0,6,49,6,0,16,17,4,0,0,5,44,0,0,3,7,3,0,0,0,11,0,0,4,3,0,0,4,3,13,0,0,4,0,0,0,0,3,7,0,0,0,0,0,0,3,0,6,129,58,166,106,26,8,8,41,540
SSC11925,17,0,0,0,0,0,0,3,21,25,10,4,0,0,0,0,4,41,42,17,15,0,0,0,0,12,85,43,36,22,3,0,0,0,7,107,16,26,14,4,3,0,3,0,67,7,7,10,3,7,0,0,3,32,6,3,3,0,3,0,0,3,19,5,3,12,0,5,0,4,0,26,0,5,10,3,4,0,0,3,23,0,6,7,0,4,0,0,0,21,0,3,4,4,0,0,0,3,22,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,11,168,118,97,28,19,9,7,41,480
SSC11926,180,0,0,0,0,0,0,21,202,171,12,3,0,0,0,0,17,206,133,33,16,8,0,0,0,14,210,59,60,79,17,3,0,0,17,234,25,38,88,38,10,0,3,12,215,24,28,106,44,14,4,0,9,237,19,27,95,33,9,7,0,7,193,14,25,57,39,9,3,0,7,150,11,17,52,21,12,3,0,7,115,5,11,24,16,0,0,0,3,57,5,3,16,9,3,0,0,4,46,0,4,9,5,3,3,0,3,24,0,0,11,4,3,0,3,0,26,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,646,263,568,226,69,19,10,119,1918
SSC11927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,4,0,0,0,4,24
SSC11929,160,0,0,0,0,0,0,30,191,228,5,0,0,0,0,0,40,280,361,58,11,3,0,0,0,53,492,221,126,71,6,3,0,0,28,456,64,50,85,19,6,0,0,16,240,46,46,75,10,15,0,0,11,210,34,45,73,22,7,3,0,9,190,19,48,74,25,0,0,3,13,194,17,45,59,17,8,3,0,9,164,9,32,51,15,10,6,0,9,132,11,15,31,15,3,0,0,5,77,3,7,18,15,3,4,3,6,63,9,3,15,18,4,3,0,4,54,3,0,5,8,4,0,0,0,31,0,3,13,7,0,3,5,7,37,1191,482,576,188,68,24,19,252,2795
SSC11930,140,0,0,0,0,0,0,23,158,288,14,3,0,0,0,0,62,370,455,95,40,4,3,0,0,120,711,276,219,93,7,4,3,0,92,699,96,86,93,24,0,0,0,45,349,45,57,84,26,3,0,0,20,230,36,52,58,18,3,0,0,25,189,20,67,58,22,4,0,0,21,199,17,51,46,18,8,0,0,19,155,25,57,33,10,4,0,0,9,144,9,17,28,4,0,0,3,7,73,7,5,12,11,4,4,0,10,48,4,5,9,6,5,0,5,5,41,4,3,11,3,8,0,4,4,35,0,0,4,0,0,3,5,0,13,1418,734,577,151,46,12,16,465,3420
SSC11931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,6,0,0,3,0,0,0,0,0,5,0,0,3,0,0,3,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,8,3,9,0,5,47
SSC11932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SSC11933,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,4,5,0,0,5,32
SSC11934,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,3,4,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,11,3,0,0,0,39
SSC11935,161,0,0,0,0,0,0,24,180,113,3,3,0,0,0,0,10,127,60,13,15,4,0,0,0,8,99,30,22,52,15,7,0,5,3,130,16,15,65,26,14,0,4,8,157,9,31,66,46,16,3,0,7,187,8,13,83,38,9,5,3,4,165,5,19,52,34,14,7,0,5,137,3,8,31,16,13,3,4,7,80,0,8,29,8,9,8,5,0,64,5,4,9,18,4,3,0,4,55,5,0,4,12,7,0,0,3,31,0,0,3,3,4,3,0,3,13,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,3,0,9,422,140,411,232,96,29,20,87,1438
SSC11936,470,0,0,0,0,0,0,44,511,545,21,7,0,0,0,0,54,624,636,136,43,5,0,0,0,61,891,510,335,200,25,4,0,0,70,1147,246,315,347,68,10,3,0,61,1061,191,231,323,92,22,4,3,36,907,179,196,284,94,17,8,6,39,823,147,160,219,82,32,5,0,33,678,109,131,228,98,25,9,3,23,620,104,146,164,88,22,11,5,24,562,52,73,199,91,28,8,4,34,480,28,48,130,54,26,6,3,17,316,16,28,85,50,32,8,7,20,247,7,16,57,55,26,18,13,11,202,29,31,70,42,32,15,13,21,258,3267,1856,2371,854,273,91,60,564,9332
SSC11937,196,0,0,0,0,0,0,19,211,155,3,0,0,0,0,0,12,170,80,17,7,0,0,0,0,12,121,47,39,50,16,0,0,0,3,151,23,37,106,37,12,0,0,8,226,28,37,129,69,15,0,3,3,284,31,36,111,52,15,3,0,3,253,34,38,89,72,11,0,0,16,253,29,34,81,57,15,0,0,13,224,22,15,71,41,12,7,0,9,176,19,19,66,59,15,0,0,3,186,3,10,52,40,14,0,0,3,126,4,4,22,24,4,9,0,5,76,4,6,8,11,11,0,0,4,40,3,4,7,10,4,0,0,8,33,681,301,808,489,127,20,10,108,2543
SSC11938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,4,0,0,0,0,0,11,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,5,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15,11,7,0,0,0,43
SSC11939,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,13,7,3,3,0,0,0,0,0,17,7,3,3,0,0,0,0,3,12,3,0,0,0,0,0,0,0,8,3,0,3,3,9,0,0,5,17,3,3,3,5,0,0,0,0,13,4,0,3,5,0,0,0,0,14,0,3,8,3,0,0,0,3,16,0,4,3,4,6,0,0,0,15,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,38,19,38,29,19,4,0,17,154
SSC11940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,9,3,0,0,0,36
SSC11941,15,0,0,0,0,0,0,5,20,8,3,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,8,7,3,0,0,0,0,0,0,15,0,12,5,0,0,0,0,0,18,7,0,11,6,0,0,0,3,25,3,4,3,3,0,0,0,0,20,6,0,10,3,0,0,0,6,27,0,0,9,6,0,0,0,0,26,0,4,8,3,3,0,0,7,28,0,5,10,3,3,0,0,0,20,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,56,29,72,33,8,0,3,24,220
SSC11942,289,0,0,0,0,0,0,22,314,173,16,9,3,0,0,0,11,217,138,57,41,7,0,0,0,5,256,75,83,101,42,4,0,0,10,318,29,47,129,81,27,10,0,14,329,12,49,157,72,23,3,3,3,334,24,34,139,75,19,8,3,13,312,20,31,115,80,23,5,0,4,279,32,28,100,56,10,0,3,7,235,5,21,100,56,14,5,0,3,207,3,15,60,43,8,5,0,4,140,16,12,38,26,15,3,3,3,113,4,5,38,34,5,3,3,7,104,0,0,13,25,4,3,3,4,59,0,3,12,14,4,7,3,3,49,818,404,1050,603,173,65,26,110,3249
SSC11943,46,0,0,0,0,0,0,14,57,55,0,0,0,0,0,0,3,56,29,4,8,0,0,0,0,6,44,12,3,21,4,0,0,0,3,42,6,4,20,5,9,0,0,3,47,6,5,18,15,13,0,4,4,55,4,5,27,20,10,0,0,4,67,5,3,18,24,3,5,0,0,62,7,6,12,16,6,0,0,4,50,3,0,13,23,11,3,3,3,62,0,4,17,17,3,4,0,3,51,0,3,12,12,16,3,3,3,56,0,3,8,16,7,3,3,0,40,0,0,10,6,11,7,6,3,35,0,0,4,5,3,3,0,3,12,177,41,170,161,86,22,20,58,734
SSC11944,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,8,0,4,3,0,0,0,0,0,10,0,0,3,4,0,0,0,0,5,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,17,8,3,0,0,9,75
SSC11945,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,3,19
SSC11946,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,12,4,3,0,0,0,29
SSC11947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,0,0,3,14
SSC11948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,4,0,0,19,43
SSC11949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11950,55,0,0,0,0,0,0,10,72,48,3,10,0,0,0,0,8,60,16,11,8,4,0,0,0,3,40,15,4,34,9,3,0,0,6,71,10,12,27,15,5,0,7,8,76,7,14,30,16,12,0,0,5,80,4,8,36,18,3,0,0,4,69,11,11,16,20,4,4,0,4,67,9,11,43,22,10,4,0,13,116,13,16,33,25,19,6,3,8,120,13,7,48,26,21,3,5,7,120,9,3,26,25,7,5,8,6,87,6,0,19,12,10,11,3,3,65,3,0,10,6,13,3,0,4,41,4,4,4,11,6,3,0,3,39,228,104,332,207,116,33,22,108,1141
SSC11951,149,3,0,0,0,0,0,28,176,110,11,3,0,0,0,0,16,139,88,22,25,3,3,0,0,7,151,55,29,50,29,12,0,0,12,182,24,29,75,43,18,4,0,9,197,18,18,66,26,16,6,0,5,157,8,18,72,36,16,6,4,7,168,9,20,63,24,12,5,4,14,153,6,11,49,34,16,3,9,10,134,10,5,32,14,14,9,3,3,89,6,5,16,15,13,4,3,4,68,0,3,8,6,6,3,6,0,32,0,0,9,3,0,3,3,3,26,0,3,5,7,0,0,0,0,19,0,0,0,3,0,0,3,0,12,480,174,476,248,123,48,35,113,1697
SSC11952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,3,13,10,10,0,6,6,51
SSC11953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
SSC11954,236,0,0,0,0,0,0,22,252,183,3,0,0,0,0,0,22,213,141,16,5,3,0,0,0,19,180,85,39,47,6,0,0,0,16,187,59,44,88,50,0,3,0,12,269,45,44,149,81,21,3,0,15,359,52,59,131,97,24,3,0,18,385,51,46,125,68,21,4,3,15,322,42,36,103,63,23,3,3,12,287,37,36,100,51,22,9,0,14,258,39,40,91,52,17,3,5,13,258,33,20,82,16,21,3,4,21,194,19,13,44,37,19,9,3,22,162,17,4,25,36,7,5,13,26,135,65,23,61,55,27,9,10,148,402,1111,422,1053,606,202,46,45,385,3867
SSC11955,90,0,0,0,0,0,0,4,96,69,18,3,3,0,0,0,15,113,56,20,37,8,0,0,0,4,124,31,30,51,20,8,3,0,11,151,8,21,40,33,10,3,0,5,123,11,12,44,26,11,0,0,6,104,8,10,40,29,9,3,0,0,99,0,10,37,26,6,4,0,5,91,0,9,26,12,5,0,0,4,64,0,4,15,15,3,0,0,6,45,4,5,15,16,3,0,0,0,41,0,0,4,4,3,0,0,3,20,0,0,4,4,3,0,3,0,14,0,0,0,3,0,0,0,0,4,0,4,3,0,3,0,0,0,14,276,141,311,211,60,21,9,63,1098
SSC11956,9,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,11,6,0,0,0,41
SSC11957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11958,11,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,5,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,16,14,0,0,0,0,62
