SSC_CODE_2016,P_Mng_0,P_Mng_1_15,P_Mng_16_24,P_Mng_25_34,P_Mng_35_39,P_Mng_40,P_Mng_41_48,P_Mng_49over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_15,P_Pro_16_24,P_Pro_25_34,P_Pro_35_39,P_Pro_40,P_Pro_41_48,P_Pro_49over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_15,P_TTW_16_24,P_TTW_25_34,P_TTW_35_39,P_TTW_40,P_TTW_41_48,P_TTW_49over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_15,P_CPS_16_24,P_CPS_25_34,P_CPS_35_39,P_CPS_40,P_CPS_41_48,P_CPS_49over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_15,P_CA_16_24,P_CA_25_34,P_CA_35_39,P_CA_40,P_CA_41_48,P_CA_49over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_15,P_Sal_16_24,P_Sal_25_34,P_Sal_35_39,P_Sal_40,P_Sal_41_48,P_Sal_49over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_15,P_MOD_16_24,P_MOD_25_34,P_MOD_35_39,P_MOD_40,P_MOD_41_48,P_MOD_49over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_15,P_Lab_16_24,P_Lab_25_34,P_Lab_35_39,P_Lab_40,P_Lab_41_48,P_Lab_49over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
SSC12744,3,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,9,3,18
SSC12745,23,19,23,38,99,157,116,294,5,776,43,75,102,102,206,278,117,153,10,1089,28,31,37,36,191,260,125,181,17,901,21,127,91,109,131,86,63,39,17,683,42,89,129,139,286,224,86,95,10,1109,14,175,94,80,101,83,48,50,12,654,16,22,16,27,108,105,46,109,16,470,23,105,65,46,71,90,37,44,7,472,9,3,6,7,19,21,9,19,28,111,216,645,565,583,1207,1304,654,984,109,6261
SSC12746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12747,0,0,0,0,3,3,0,4,0,18,0,0,3,3,4,0,0,0,0,16,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,3,4,9,11,15,11,3,12,0,68
SSC12748,0,3,3,3,18,18,19,28,3,97,10,17,14,14,61,26,11,20,0,179,3,13,5,20,93,69,23,28,0,266,7,29,34,38,38,18,12,14,9,205,9,9,19,15,55,31,15,7,0,157,3,39,31,25,28,17,10,15,3,172,0,3,3,12,23,18,7,24,0,103,12,48,32,28,48,47,16,20,4,256,0,3,0,0,3,4,0,0,11,25,47,172,135,171,371,245,111,154,40,1446
SSC12749,0,0,0,0,3,3,0,8,0,12,0,3,0,0,3,0,0,0,0,9,0,0,0,4,0,0,0,3,0,9,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,13,6,8,14,6,4,8,0,72
SSC12750,14,14,23,43,75,120,84,175,3,549,29,89,118,112,178,270,125,174,4,1090,10,27,37,40,86,181,57,90,5,531,10,87,74,59,65,47,23,19,0,373,20,71,83,85,122,115,53,41,3,587,12,101,44,44,41,39,12,23,0,312,4,11,9,5,28,30,12,34,0,139,13,62,43,27,33,34,11,3,9,235,4,4,0,9,11,17,5,6,13,68,108,450,437,419,628,848,388,560,37,3873
SSC12751,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SSC12752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12753,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,12
SSC12754,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,6,0,14
SSC12755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC12756,8,15,19,14,94,104,43,49,6,359,21,55,57,58,260,268,50,68,14,849,10,43,50,52,264,190,92,76,23,802,26,105,116,128,139,89,44,65,22,736,27,51,68,72,369,176,69,59,21,913,24,135,109,82,116,58,20,23,11,578,8,54,75,93,295,200,104,116,22,971,15,123,107,124,237,128,38,45,31,851,5,13,9,8,34,19,10,11,39,154,151,592,622,627,1806,1232,463,511,198,6202
SSC12757,0,0,0,0,0,3,0,3,0,14,3,3,10,3,4,3,4,5,0,34,0,0,0,3,0,3,0,3,0,15,0,0,0,3,3,0,0,0,0,8,0,0,3,3,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,9,12,11,16,15,4,16,3,85
SSC12758,0,0,3,0,0,3,7,5,0,19,0,10,0,0,0,3,3,0,0,16,0,0,0,3,3,4,3,5,0,21,0,0,0,3,0,0,0,4,0,7,0,0,0,0,7,3,0,0,0,17,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,17,6,13,13,15,18,18,3,105
SSC12759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12760,0,0,0,0,0,3,8,11,0,21,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,3,0,6,0,0,0,3,3,0,0,0,0,6,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,7,3,8,5,14,9,21,0,64
SSC12761,0,0,0,3,0,3,0,9,0,18,0,3,4,0,0,0,0,0,0,9,0,0,0,3,3,4,3,0,0,9,0,0,0,3,0,0,0,0,0,8,0,0,4,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,4,0,5,0,8,3,3,8,0,0,3,0,5,0,18,0,0,0,0,0,0,0,0,0,0,4,8,12,17,9,18,7,13,4,98
SSC12762,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12
SSC12763,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,13
SSC12764,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,3,0,16
SSC12765,0,5,3,3,3,10,11,22,3,55,3,5,12,7,3,18,12,11,0,67,0,4,3,0,4,20,8,16,0,64,0,10,9,9,11,3,3,0,0,35,0,13,5,13,9,15,7,6,0,66,3,8,0,4,0,7,3,5,0,30,4,3,0,3,9,8,4,11,0,43,0,3,3,3,3,4,0,8,0,23,0,0,3,0,0,0,0,3,3,9,18,40,38,33,42,91,45,75,8,381
SSC12766,3,5,5,4,34,32,21,34,0,144,7,12,24,30,43,65,30,44,3,258,11,8,16,13,52,68,32,25,0,227,4,35,22,40,25,26,13,9,4,175,9,24,45,42,57,33,21,8,0,231,6,43,30,36,29,16,10,7,3,177,3,9,11,11,24,25,17,26,5,112,4,35,23,27,21,28,4,10,3,152,0,0,3,0,3,3,3,0,3,23,51,164,182,202,289,283,138,165,18,1494
SSC12767,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,6
SSC12768,4,4,3,12,17,19,15,42,0,114,12,23,36,33,52,58,20,32,3,265,0,5,3,4,17,30,13,7,0,87,9,27,3,12,15,5,9,3,0,79,0,10,21,14,32,22,4,12,0,121,0,27,9,5,5,3,4,10,3,62,0,3,0,4,7,3,7,7,0,36,0,9,3,0,7,10,0,0,0,40,0,0,0,0,3,0,0,0,4,15,21,109,85,81,163,147,72,119,13,814
SSC12769,0,0,6,12,4,13,14,32,0,82,7,16,13,16,21,21,21,30,0,148,0,6,3,3,26,12,17,16,0,89,3,16,8,8,7,5,3,6,3,56,8,12,10,18,12,13,7,6,0,81,0,15,12,3,4,3,0,4,0,45,0,0,0,0,3,0,4,3,0,15,0,7,5,4,3,7,0,3,0,27,0,0,0,0,0,3,0,0,3,8,17,72,60,61,88,80,58,93,5,543
SSC12770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC12771,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,7,0,16
SSC12772,0,3,8,8,17,27,15,44,0,119,9,14,24,20,50,55,19,42,0,241,3,9,5,9,18,43,13,15,3,113,0,22,22,18,12,12,3,3,7,100,3,15,15,13,23,24,19,4,0,124,3,21,8,7,8,11,3,3,0,75,3,3,3,4,4,10,3,10,0,39,0,19,11,6,9,6,3,7,0,55,0,3,0,0,4,4,0,0,3,14,21,108,103,85,152,189,83,130,10,876
SSC12773,0,0,0,3,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,11,4,13,0,40
SSC12774,0,0,0,3,9,18,8,14,0,55,5,10,10,7,17,25,4,4,0,80,3,5,5,0,7,14,6,11,5,56,0,3,3,6,5,5,3,0,3,29,4,3,3,6,25,13,5,3,3,61,0,14,13,9,7,8,0,4,0,57,0,3,0,0,7,3,0,10,0,22,0,10,9,4,6,5,0,0,0,38,0,0,0,0,4,0,0,0,0,12,10,42,39,40,83,96,32,41,19,414
SSC12775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12776,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,7,0,7,3,3,0,10,3,27
SSC12777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12778,0,0,0,0,0,3,0,10,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,13,0,36
SSC12779,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,3,3,0,3,0,24
SSC12780,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7
SSC12781,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,3,0,0,0,8,0,0,0,0,3,3,3,4,0,14,0,3,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,8,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,15,3,4,11,17,5,16,0,79
SSC12782,6,0,3,9,18,23,11,21,0,93,13,23,29,26,38,49,19,41,3,234,7,0,8,5,9,21,4,19,0,79,5,25,20,14,9,10,0,7,0,80,4,12,17,14,19,23,3,3,0,102,3,22,9,9,9,5,0,9,0,71,3,7,5,5,7,6,4,11,0,38,0,16,12,4,6,4,0,0,0,52,0,3,0,0,0,3,0,0,0,6,39,102,100,88,111,140,52,111,4,750
SSC12783,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,5,5,3,5,3,6,0,39
SSC12784,0,4,3,3,16,20,17,42,0,108,14,34,29,20,36,52,21,43,0,260,0,7,3,8,9,7,12,8,0,58,3,22,8,9,10,6,3,7,0,59,3,19,12,10,18,14,0,3,0,84,0,14,3,3,3,4,0,7,0,34,0,0,0,0,7,4,0,3,0,19,0,7,4,3,3,10,0,3,0,29,0,3,0,0,3,0,0,0,4,11,19,107,71,56,108,107,58,124,8,659
SSC12785,3,8,8,24,51,63,20,61,9,241,12,30,36,39,104,106,40,48,8,419,12,24,42,62,160,178,72,87,21,664,15,69,54,69,59,41,18,30,12,366,16,43,64,48,171,103,36,32,10,515,3,87,62,40,51,48,16,15,5,328,14,22,31,41,158,94,51,61,16,489,14,67,56,54,154,83,32,19,12,494,0,12,5,0,13,11,4,3,39,93,82,375,345,378,923,733,287,353,127,3609
SSC12786,0,0,7,3,3,5,3,9,0,33,3,0,6,0,4,8,0,10,0,31,0,3,6,0,4,7,4,8,0,36,0,8,4,0,6,0,0,0,0,20,0,6,0,4,14,4,3,0,0,35,0,4,0,3,3,0,0,0,0,14,0,0,0,0,7,0,0,5,0,11,0,4,4,0,0,7,3,0,0,16,0,0,0,0,0,0,0,3,0,5,6,26,21,12,47,23,16,37,0,200
SSC12787,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,6,0,10,0,24
SSC12788,8,6,13,9,33,40,22,69,0,188,18,44,44,50,70,81,56,78,0,442,5,10,10,12,43,59,27,35,5,199,3,31,23,21,22,21,8,8,0,138,3,26,33,25,57,50,18,21,3,242,0,29,12,10,15,20,3,14,0,105,0,7,0,9,13,11,3,12,0,54,0,32,17,7,13,15,11,12,0,102,0,0,0,0,3,5,3,0,4,23,49,173,157,138,262,294,159,246,16,1501
SSC12789,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9
SSC12790,0,0,3,0,0,4,0,5,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,3,3,0,0,0,0,4,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,8,9,13,0,8,0,49
SSC12791,0,0,0,6,19,21,8,19,0,82,3,10,11,23,40,35,14,18,3,157,0,3,0,7,28,33,9,9,3,101,6,18,17,14,16,10,7,5,3,91,4,7,18,15,34,24,7,0,0,109,3,13,4,11,4,10,0,0,5,49,0,3,0,0,15,7,4,3,0,34,3,11,7,8,5,4,3,3,0,53,0,0,3,0,4,3,0,0,3,16,25,74,66,82,159,138,59,66,13,681
SSC12792,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,13
SSC12793,0,3,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,12
SSC12794,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,3,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,8,3,8,3,7,0,29
SSC12795,0,0,0,0,0,3,0,3,0,12,5,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3,4,3,3,5,4,3,0,36
SSC12796,4,4,3,12,17,35,8,42,9,129,7,8,7,6,9,32,8,16,3,95,3,6,3,8,19,33,5,21,3,97,0,9,5,3,5,5,0,0,0,35,8,16,31,15,25,23,3,3,3,123,3,14,6,3,9,3,0,4,0,44,3,3,4,4,0,13,5,10,0,42,0,3,3,7,10,6,4,6,3,40,0,0,0,0,0,4,0,0,7,10,28,66,67,54,96,149,42,96,24,621
SSC12797,0,3,7,5,4,9,4,11,0,47,4,9,9,10,11,19,7,10,0,89,3,7,5,16,16,11,9,16,0,85,0,22,8,10,5,4,3,0,0,62,0,9,9,7,9,8,3,0,0,48,0,8,8,3,8,3,0,3,0,33,0,0,0,0,4,0,3,7,0,15,0,10,6,3,4,6,0,0,0,32,0,0,0,0,0,0,0,0,0,3,16,76,56,55,60,62,31,49,3,412
SSC12798,0,0,3,3,3,5,0,3,0,13,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,7,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,11,7,6,8,0,9,0,51
SSC12799,0,0,3,3,4,6,3,21,0,40,0,3,3,0,3,8,0,6,0,22,0,0,3,3,7,6,5,5,0,36,0,6,0,5,0,3,0,0,0,11,0,3,3,0,7,0,0,7,0,22,0,3,3,0,0,0,0,0,0,16,0,0,0,0,0,4,3,4,0,9,3,7,3,4,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,6,21,21,17,29,32,14,48,0,175
SSC12800,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,8,0,20
SSC12801,3,3,3,11,32,40,14,38,4,150,10,19,29,32,36,45,25,26,3,228,8,17,20,25,85,97,35,37,3,326,6,31,42,46,36,23,19,13,0,225,9,36,29,42,74,36,23,15,0,257,3,56,45,39,28,15,8,14,3,204,3,9,7,12,46,32,34,28,7,164,9,40,23,42,45,40,13,9,4,225,0,0,0,4,6,3,3,0,0,15,59,204,205,248,389,323,169,181,27,1790
SSC12802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12803,0,0,0,0,0,3,0,8,0,13,0,0,0,0,0,3,3,3,0,12,0,0,4,0,3,8,0,3,0,15,0,3,3,3,0,3,0,0,0,9,0,0,3,4,0,0,0,0,0,11,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,9,0,0,3,4,3,0,0,3,0,18,0,0,0,0,0,0,0,0,0,5,3,6,20,7,11,20,8,18,4,97
SSC12804,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,3,0,21
SSC12805,3,0,3,0,0,0,0,7,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,0,11,0,32
SSC12806,0,0,0,0,0,0,0,5,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,9,4,9,3,0,0,10,0,35
