SSC_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SSC13621,..,0,0,0,9,8,3,0,0,24,..,0,0,0,0,3,3,0,0,12,..,0,0,0,0,0,0,0,0,3,10,..,..,..,..,..,..,..,..,10,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,4,10,6,0,4,9,12,11,3,0,63,..,0,4,0,6,7,3,0,0,25,..,0,0,4,5,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,7,..,..,..,..,..,..,..,7,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC13622,..,3,34,53,51,68,60,37,6,312,..,11,29,12,15,9,5,0,0,78,..,0,3,3,10,6,0,0,0,24,200,..,..,..,..,..,..,..,..,200,..,27,..,..,..,..,..,..,..,27,..,39,20,3,7,0,0,0,0,67,..,11,0,0,0,0,0,0,0,12,..,3,3,0,3,0,0,0,0,16,..,9,7,10,7,3,0,0,0,33,..,3,17,8,24,23,10,9,3,101,6,3,6,3,3,0,4,0,0,24,207,108,113,94,111,105,84,46,12,897,..,8,42,62,59,70,49,29,0,314,..,14,24,20,12,6,0,0,0,76,..,9,25,27,29,13,3,0,0,105,202,..,..,..,..,..,..,..,..,202,..,40,..,..,..,..,..,..,..,40,..,19,7,3,0,0,0,0,0,32,..,7,0,0,3,0,3,0,0,13,..,3,0,0,0,0,3,0,0,11
SSC13623,..,4,84,167,174,155,87,37,6,711,..,9,50,31,30,17,5,0,0,136,..,0,3,10,11,7,4,6,0,45,451,..,..,..,..,..,..,..,..,451,..,125,..,..,..,..,..,..,..,125,..,106,40,24,7,12,0,0,0,192,..,11,4,0,3,4,3,0,0,25,..,12,5,3,5,3,0,0,0,32,..,5,3,3,10,9,7,0,0,37,..,3,14,8,22,32,15,8,3,100,5,5,8,5,3,3,0,0,0,23,452,275,217,249,263,241,120,57,13,1887,..,3,118,168,188,156,60,24,6,727,..,14,45,33,32,12,0,0,0,142,..,7,26,59,61,32,6,9,5,213,416,..,..,..,..,..,..,..,..,416,..,119,..,..,..,..,..,..,..,119,..,78,23,6,8,0,0,0,0,119,..,13,4,0,0,3,3,7,3,41,..,5,0,0,0,3,0,0,0,5
SSC13624,..,0,0,3,3,0,3,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,3,0,0,18,..,0,0,4,4,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC13625,..,0,7,12,20,13,7,3,0,62,..,0,3,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,29,..,..,..,..,..,..,..,..,29,..,12,..,..,..,..,..,..,..,12,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,31,14,15,21,24,15,10,3,0,139,..,0,7,21,10,15,13,0,0,66,..,0,3,3,4,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,23,..,..,..,..,..,..,..,..,23,..,10,..,..,..,..,..,..,..,10,..,4,0,3,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3,..,0,3,0,0,0,0,0,0,3
SSC13626,..,0,3,12,13,16,14,8,0,75,..,0,0,3,0,3,0,0,0,12,..,0,0,0,0,0,4,0,0,4,39,..,..,..,..,..,..,..,..,39,..,11,..,..,..,..,..,..,..,11,..,4,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,12,..,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,39,15,11,22,18,18,18,10,0,155,..,0,7,19,15,16,13,6,0,69,..,0,0,3,4,0,0,0,0,13,..,0,0,0,0,0,3,0,0,3,28,..,..,..,..,..,..,..,..,28,..,7,..,..,..,..,..,..,..,7,..,6,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC13627,..,0,0,0,4,0,3,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,4,0,3,0,0,22,..,0,0,3,4,3,3,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC13628,..,0,8,90,144,89,41,19,3,401,..,3,0,3,3,4,0,0,0,18,..,0,0,0,3,3,0,0,0,4,220,..,..,..,..,..,..,..,..,220,..,72,..,..,..,..,..,..,..,72,..,55,16,0,3,0,0,0,0,80,..,0,0,0,0,0,0,0,0,4,..,0,0,3,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,3,3,0,4,0,0,0,11,3,3,4,0,4,3,3,0,0,19,222,133,34,106,161,101,51,17,3,827,..,0,16,121,154,82,27,8,0,415,..,0,3,0,3,3,0,0,0,16,..,0,0,0,10,3,0,0,0,21,201,..,..,..,..,..,..,..,..,201,..,67,..,..,..,..,..,..,..,67,..,30,3,0,0,0,0,0,0,40,..,0,0,4,0,5,0,3,4,15,..,3,3,0,0,0,0,0,0,3
SSC13629,..,13,131,295,340,388,270,131,35,1597,..,16,65,64,64,36,16,3,0,273,..,0,0,11,23,15,3,5,0,64,699,..,..,..,..,..,..,..,..,699,..,234,..,..,..,..,..,..,..,234,..,153,78,31,13,12,0,0,0,293,..,12,7,3,0,3,10,4,4,50,..,10,0,0,6,0,3,0,0,23,..,5,15,14,14,14,9,6,0,74,..,5,24,45,49,48,76,38,21,302,3,15,12,6,0,3,7,6,0,49,696,463,324,476,514,531,397,194,70,3660,..,18,182,317,361,351,259,101,22,1609,..,32,76,62,65,48,19,0,0,299,..,3,26,55,84,49,18,16,13,261,694,..,..,..,..,..,..,..,..,694,..,228,..,..,..,..,..,..,..,228,..,107,41,10,13,7,0,0,0,178,..,13,0,0,6,16,6,14,6,57,..,9,5,0,0,3,0,0,0,23
SSC13630,..,0,0,0,6,6,11,3,0,25,..,0,0,5,0,0,5,0,0,7,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,8,3,0,12,0,0,0,0,0,3,0,0,0,7,3,4,0,5,13,7,20,11,0,62,..,0,0,3,7,4,7,0,0,23,..,0,0,0,3,0,4,0,0,7,..,0,0,0,0,0,0,0,0,4,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC13631,..,3,134,207,235,283,156,27,6,1060,..,7,46,34,27,25,5,0,0,143,..,0,6,9,19,12,3,0,4,52,617,..,..,..,..,..,..,..,..,617,..,192,..,..,..,..,..,..,..,192,..,173,154,38,13,3,0,0,0,375,..,22,20,10,3,13,8,3,0,78,..,7,11,5,6,0,0,0,0,38,..,5,8,7,3,3,3,3,0,38,..,3,16,25,29,29,19,8,0,133,5,13,12,12,0,5,0,0,0,54,623,430,409,349,340,376,205,43,14,2778,..,15,187,196,266,267,98,26,0,1060,..,22,51,33,25,21,5,0,0,152,..,5,62,52,75,63,17,6,8,280,542,..,..,..,..,..,..,..,..,542,..,165,..,..,..,..,..,..,..,165,..,125,100,18,4,5,0,0,0,248,..,23,7,3,9,13,21,10,11,92,..,13,10,0,3,3,0,0,0,25
SSC13632,..,23,505,777,819,1023,531,111,18,3807,..,53,200,151,109,71,21,5,0,608,..,3,14,23,58,38,22,3,3,160,2032,..,..,..,..,..,..,..,..,2032,..,542,..,..,..,..,..,..,..,542,..,603,518,103,45,13,0,0,0,1280,..,71,53,23,18,35,19,8,5,232,..,42,38,20,16,9,6,0,0,122,..,12,27,19,16,22,11,4,0,105,..,13,70,68,81,78,61,22,5,385,31,41,39,28,20,15,6,5,0,172,2063,1393,1456,1197,1178,1308,673,159,30,9448,..,49,637,844,848,1016,365,56,9,3828,..,77,211,158,105,65,17,0,0,636,..,41,152,200,202,127,52,28,12,805,1900,..,..,..,..,..,..,..,..,1900,..,565,..,..,..,..,..,..,..,565,..,445,322,45,10,11,3,0,0,841,..,52,20,13,34,60,48,44,23,290,..,40,21,9,8,4,4,0,0,97
SSC13633,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC13634,..,0,3,11,14,8,11,3,0,52,..,0,0,3,3,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,25,..,..,..,..,..,..,..,..,25,..,13,..,..,..,..,..,..,..,13,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,0,25,14,5,15,24,10,19,5,3,113,..,0,8,7,13,10,12,0,0,48,..,0,3,3,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,17,..,..,..,..,..,..,..,..,17,..,3,..,..,..,..,..,..,..,3,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,3,3,3,..,0,0,0,0,0,0,0,0,0
SSC13635,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC13636,..,0,34,77,104,110,155,85,10,573,..,14,18,21,23,11,11,3,0,96,..,3,0,3,6,7,3,0,0,28,235,..,..,..,..,..,..,..,..,235,..,51,..,..,..,..,..,..,..,51,..,55,28,8,10,3,0,0,0,104,..,4,3,0,0,3,4,0,0,14,..,9,0,3,0,0,0,0,0,10,..,0,3,0,0,3,3,0,0,17,..,0,5,14,15,30,32,16,10,120,10,12,3,3,4,9,3,5,0,47,246,146,87,125,164,175,215,106,21,1289,..,3,49,87,114,129,139,56,4,579,..,18,20,19,17,9,8,3,0,93,..,3,24,23,19,11,11,5,5,88,217,..,..,..,..,..,..,..,..,217,..,58,..,..,..,..,..,..,..,58,..,35,9,4,3,0,0,0,0,55,..,5,0,0,0,3,4,6,0,25,..,4,0,0,0,0,3,0,0,11
SSC13637,..,3,202,262,265,165,137,25,0,1063,..,38,84,56,35,17,3,0,0,241,..,4,10,14,22,19,8,0,3,76,828,..,..,..,..,..,..,..,..,828,..,174,..,..,..,..,..,..,..,174,..,198,106,32,11,9,0,0,0,349,..,22,9,3,8,9,3,3,0,57,..,8,6,4,10,0,0,0,0,31,..,4,13,0,9,16,3,4,0,51,..,9,25,36,33,22,13,11,0,137,17,12,13,16,5,4,0,0,0,64,844,469,471,420,393,257,176,45,7,3079,..,19,255,282,237,166,95,14,0,1069,..,58,77,46,40,13,3,0,0,240,..,18,76,110,90,42,10,13,3,357,713,..,..,..,..,..,..,..,..,713,..,189,..,..,..,..,..,..,..,189,..,156,72,18,7,4,0,0,0,259,..,21,14,4,7,18,22,7,11,106,..,10,4,3,3,3,0,0,0,27
SSC13638,..,4,12,31,35,55,72,39,15,266,..,0,3,8,10,3,3,0,0,29,..,0,0,0,0,0,0,0,0,5,62,..,..,..,..,..,..,..,..,62,..,22,..,..,..,..,..,..,..,22,..,26,16,3,0,0,0,0,0,48,..,3,0,0,0,0,0,0,0,6,..,0,0,0,4,0,0,0,0,7,..,0,0,0,3,0,5,0,0,9,..,0,0,3,3,10,17,9,9,42,0,0,0,0,3,0,0,3,0,6,62,53,33,43,59,74,95,55,24,495,..,3,20,33,36,65,73,33,4,266,..,0,3,4,9,7,4,0,0,30,..,0,0,6,3,8,3,3,4,26,56,..,..,..,..,..,..,..,..,56,..,20,..,..,..,..,..,..,..,20,..,16,7,0,3,4,0,0,0,35,..,3,0,0,0,0,0,0,4,7,..,0,0,0,0,0,0,0,0,3
SSC13639,..,7,266,868,1003,736,608,436,135,4050,..,3,61,61,62,34,16,10,0,253,..,0,4,14,24,26,8,9,4,87,1787,..,..,..,..,..,..,..,..,1787,..,669,..,..,..,..,..,..,..,669,..,213,204,58,33,10,0,0,0,527,..,37,24,8,0,11,7,4,7,101,..,12,15,4,4,8,0,0,0,44,..,6,11,4,6,9,15,8,3,60,..,19,26,25,42,31,33,41,45,269,9,11,8,5,3,4,7,5,0,58,1803,984,621,1051,1179,868,696,505,198,7902,..,8,399,988,995,756,599,313,60,4124,..,11,67,73,56,23,15,9,0,249,..,0,17,77,147,83,28,29,26,405,1709,..,..,..,..,..,..,..,..,1709,..,684,..,..,..,..,..,..,..,684,..,184,143,29,29,16,0,0,0,407,..,36,12,8,11,44,42,31,28,208,..,15,7,11,3,7,3,0,0,36
SSC13640,..,0,27,175,202,144,116,85,15,770,..,5,7,5,12,3,3,0,0,40,..,0,0,0,0,0,0,0,0,3,359,..,..,..,..,..,..,..,..,359,..,133,..,..,..,..,..,..,..,133,..,50,37,12,9,0,0,0,0,109,..,0,0,0,0,0,0,7,0,10,..,3,3,0,0,0,0,0,0,13,..,0,3,3,3,0,0,0,0,4,..,0,0,0,5,4,7,12,3,36,0,3,9,0,0,0,0,0,0,13,359,195,85,198,230,161,130,109,24,1489,..,0,43,195,230,135,112,67,6,790,..,6,4,8,12,3,5,0,0,41,..,0,3,14,18,13,3,10,6,66,308,..,..,..,..,..,..,..,..,308,..,143,..,..,..,..,..,..,..,143,..,36,28,6,4,3,4,0,0,85,..,3,3,0,0,7,9,3,6,29,..,0,0,0,0,0,0,0,0,8
SSC13641,..,6,100,148,244,321,274,92,20,1196,..,8,22,22,13,12,3,0,0,73,..,0,0,13,12,12,12,4,4,52,488,..,..,..,..,..,..,..,..,488,..,215,..,..,..,..,..,..,..,215,..,142,224,86,28,14,0,0,0,485,..,17,23,18,26,6,12,10,5,109,..,4,9,8,7,5,0,0,0,33,..,3,5,0,5,8,6,3,0,25,..,3,6,5,10,11,9,7,0,62,3,6,15,7,5,5,5,3,0,52,495,406,400,300,347,384,318,121,32,2805,..,25,130,197,266,337,200,49,7,1210,..,6,24,22,8,7,3,0,0,73,..,3,38,48,79,61,33,19,12,291,422,..,..,..,..,..,..,..,..,422,..,226,..,..,..,..,..,..,..,226,..,103,165,32,19,15,7,0,0,342,..,25,18,11,18,29,20,25,24,174,..,8,13,6,6,3,0,0,0,27
SSC13642,..,3,288,297,109,92,63,24,7,881,..,38,221,79,38,13,13,0,0,396,..,0,0,0,8,3,4,0,0,18,235,..,..,..,..,..,..,..,..,235,..,48,..,..,..,..,..,..,..,48,..,20,38,8,4,0,0,0,0,69,..,19,27,3,0,6,0,4,0,63,..,8,19,3,3,0,0,0,0,37,..,24,132,41,6,3,0,0,0,211,..,24,155,119,69,35,15,4,0,428,3,7,19,4,5,0,3,0,0,45,235,190,898,566,241,156,99,35,15,2428,..,8,345,259,109,93,41,30,3,890,..,51,240,54,16,6,5,0,0,378,..,0,7,20,24,20,13,0,0,87,239,..,..,..,..,..,..,..,..,239,..,46,..,..,..,..,..,..,..,46,..,13,26,4,0,0,0,0,0,43,..,24,21,4,6,12,3,0,0,75,..,7,20,3,0,0,0,0,0,32
SSC13643,..,13,309,368,264,250,225,114,23,1563,..,81,168,82,77,43,11,5,0,467,..,3,5,30,52,42,9,3,0,150,1156,..,..,..,..,..,..,..,..,1156,..,219,..,..,..,..,..,..,..,219,..,260,169,58,43,18,4,0,0,562,..,65,49,33,30,34,17,16,0,235,..,26,33,18,18,9,7,0,0,115,..,31,46,33,38,34,17,8,3,207,..,29,90,108,138,158,105,30,19,681,33,27,31,32,18,14,6,3,3,164,1190,764,899,763,682,605,392,176,47,5525,..,38,393,367,262,244,176,78,13,1570,..,117,166,79,58,40,5,0,0,461,..,48,169,164,139,92,42,28,21,698,1121,..,..,..,..,..,..,..,..,1121,..,265,..,..,..,..,..,..,..,265,..,167,107,31,18,9,3,0,0,334,..,42,23,14,31,33,34,18,16,216,..,19,19,3,11,4,0,0,0,55
SSC13644,..,0,83,92,76,47,22,17,6,347,..,8,114,88,52,29,6,0,0,302,..,0,0,4,10,6,0,0,0,24,173,..,..,..,..,..,..,..,..,173,..,31,..,..,..,..,..,..,..,31,..,21,25,9,3,3,0,0,0,66,..,6,22,4,3,3,3,0,3,48,..,9,21,4,0,3,0,0,0,42,..,59,119,23,21,13,0,0,0,231,..,3,25,36,29,27,16,9,8,144,6,3,12,4,4,3,0,0,0,30,176,148,416,265,199,126,52,29,18,1428,..,4,89,110,66,42,21,11,4,351,..,11,122,82,44,11,0,0,0,270,..,0,4,13,22,16,9,5,0,62,184,..,..,..,..,..,..,..,..,184,..,23,..,..,..,..,..,..,..,23,..,17,18,7,3,0,0,0,0,45,..,12,19,3,3,8,5,3,0,50,..,12,22,3,0,0,0,0,0,42
SSC13645,..,0,0,3,3,0,3,3,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,0,3,3,4,3,3,0,34,..,0,0,0,3,4,7,0,0,19,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC13646,..,0,4,4,5,5,6,5,0,38,..,0,0,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,21,..,..,..,..,..,..,..,..,21,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,23,5,6,11,11,7,6,12,0,88,..,0,4,10,3,3,8,5,0,37,..,0,3,0,0,0,0,0,0,3,..,0,0,3,0,0,0,0,0,7,15,..,..,..,..,..,..,..,..,15,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC13647,..,0,9,13,11,24,22,4,3,96,..,0,3,5,3,3,0,0,0,18,..,0,0,0,3,0,0,0,0,4,43,..,..,..,..,..,..,..,..,43,..,9,..,..,..,..,..,..,..,9,..,6,5,0,5,0,0,0,0,25,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,7,..,0,0,0,3,0,0,0,0,3,..,5,4,3,3,4,7,3,3,27,0,0,0,0,3,0,0,0,0,4,43,30,32,20,32,40,33,11,4,250,..,4,12,16,12,25,18,3,0,93,..,4,7,7,3,0,0,0,0,21,..,4,6,7,3,4,3,0,0,31,49,..,..,..,..,..,..,..,..,49,..,9,..,..,..,..,..,..,..,9,..,13,0,4,0,0,0,0,0,18,..,3,0,0,3,0,3,0,0,10,..,0,3,0,0,0,0,0,0,3
