SSC_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SSC11748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11749,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11750,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11752,0,4,3,0,11,6,0,0,0,20,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,12,4,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,3,12,7,5,0,0,35,0,0,0,0,3,9,11,3,0,23,0,0,0,0,3,3,3,0,0,10,4,4,4,3,19,15,19,3,0,73,0,0,0,4,3,0,0,0,0,9,3,0,0,0,10,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,13,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11753,16,58,193,244,277,231,22,0,3,1047,61,52,33,24,43,46,42,7,0,299,0,0,0,4,7,9,3,0,0,27,0,7,9,6,10,5,0,0,0,36,74,118,234,277,334,289,68,5,3,1409,7,13,19,3,8,12,0,0,0,64,15,12,0,0,6,5,0,0,0,41,26,26,20,8,14,12,0,0,0,102,100,139,254,279,347,304,68,5,3,1507,96,19,35,37,57,119,292,169,56,876,5,5,4,14,24,22,12,20,9,101,196,161,292,330,427,448,371,191,67,2489,6,44,106,111,192,129,17,0,0,606,88,63,88,143,167,143,49,3,0,741,4,7,15,16,9,6,6,3,0,67,0,3,3,7,5,3,0,0,0,23,100,119,211,270,373,285,72,3,0,1432,3,3,3,8,3,3,0,0,0,25,14,7,3,13,11,3,3,0,0,56,19,10,8,21,11,10,3,0,0,85
SSC11754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,12,19,20,46,0,0,0,0,0,0,14,21,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11755,0,4,5,14,18,19,0,0,0,54,3,4,9,3,8,5,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,10,18,25,26,5,0,0,97,0,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,12,5,9,10,19,25,26,5,0,0,109,10,5,0,3,13,22,37,21,5,112,0,0,0,0,0,0,3,3,0,5,18,11,18,25,41,51,43,18,5,228,0,4,0,4,17,12,0,0,0,40,4,3,8,12,11,15,3,0,0,54,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,4,14,24,27,32,3,0,0,108,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,4,0,0,0,14
SSC11756,43,186,500,450,521,366,43,3,0,2110,78,100,91,87,116,101,24,0,0,598,3,4,11,8,14,8,0,0,0,50,8,8,16,23,18,13,0,0,0,91,130,294,615,576,665,491,66,3,0,2852,16,34,42,29,21,23,0,0,0,168,18,24,10,7,6,21,0,0,0,84,39,53,49,38,26,41,3,0,0,245,168,350,667,605,692,531,69,3,0,3098,377,108,110,112,132,202,276,115,35,1458,22,27,47,23,39,31,13,11,0,216,567,483,820,744,859,766,365,132,36,4775,19,151,354,266,304,189,12,0,0,1302,111,161,138,207,217,92,13,0,0,943,7,10,16,11,10,14,0,0,0,60,3,13,12,16,15,9,0,0,0,77,139,342,515,496,546,305,25,0,0,2376,8,17,25,19,19,14,0,0,0,100,33,23,17,21,20,18,0,0,0,133,36,38,37,45,41,32,0,0,0,227
SSC11757,73,301,784,729,699,461,78,7,0,3137,149,224,230,223,227,194,52,11,3,1317,12,14,26,23,8,16,5,0,0,105,14,28,65,39,34,24,4,0,0,218,250,570,1108,1015,975,695,143,19,0,4770,24,45,78,56,51,31,0,0,0,285,52,42,11,12,21,30,6,0,0,173,74,90,91,68,70,58,4,0,0,460,326,662,1197,1081,1046,749,144,19,0,5227,601,241,208,214,301,405,636,431,186,3219,61,45,105,87,92,68,52,37,15,568,984,944,1513,1385,1433,1221,838,485,202,9013,26,221,475,333,370,208,24,0,0,1660,148,251,251,337,328,179,39,3,4,1548,3,16,48,28,12,13,3,0,0,128,14,21,39,29,19,8,0,3,0,126,194,514,814,727,733,403,71,9,3,3459,7,33,31,24,29,16,0,0,0,136,46,33,24,45,33,24,0,0,3,200,56,61,54,67,58,34,0,0,3,335
SSC11758,0,0,3,3,0,4,0,3,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,10,0,3,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,4,10,0,3,0,20,0,0,0,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,8,3,3,0,34,0,4,0,3,4,3,0,0,0,11,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,9,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11759,4,7,12,12,15,14,4,0,0,64,0,8,3,0,0,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,15,15,17,16,3,0,0,91,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,14,18,19,17,16,3,0,0,92,4,0,0,0,0,0,9,8,0,15,0,3,3,0,6,0,3,0,0,15,9,13,21,14,21,25,17,7,0,127,0,3,8,7,10,3,0,0,0,32,0,0,3,5,9,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,10,21,5,7,0,0,64,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6
SSC11760,0,0,0,7,4,8,3,0,0,27,0,3,0,0,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,11,8,17,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,8,17,3,0,0,44,0,0,3,0,11,5,9,6,0,37,0,0,3,4,0,3,4,7,0,19,4,3,8,13,17,18,16,12,3,99,0,0,0,0,8,3,0,0,0,13,0,0,3,0,3,12,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,15,4,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SSC11761,17,77,195,155,170,141,20,0,0,767,27,40,47,35,52,33,9,0,0,238,0,3,3,5,0,9,0,0,0,22,0,0,15,8,9,11,0,0,0,55,47,116,261,202,229,188,37,0,0,1078,3,19,18,5,8,4,0,0,0,54,19,8,3,4,9,6,0,0,0,45,20,23,17,12,15,7,0,0,0,102,65,142,280,213,249,194,35,0,0,1179,142,48,40,51,93,130,174,82,24,778,12,13,9,9,7,7,10,9,0,74,212,198,335,281,352,329,216,84,26,2030,7,52,123,73,83,72,8,3,0,428,53,55,54,60,72,69,5,3,0,374,0,3,10,3,3,8,0,0,0,29,0,5,9,5,0,3,0,0,0,22,64,114,195,142,162,152,13,3,0,851,3,3,4,3,14,0,0,0,0,24,16,3,9,5,8,11,0,0,0,53,19,11,11,8,19,15,0,0,0,81
SSC11762,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11763,0,3,15,13,17,4,8,0,0,65,9,3,3,7,3,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,9,5,19,22,20,15,6,0,0,104,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,14,7,23,19,22,15,6,0,0,113,12,0,12,8,12,17,43,16,7,134,0,4,3,0,7,5,3,3,0,34,29,16,30,31,38,37,57,22,14,275,0,6,3,5,11,8,0,0,0,35,7,3,12,10,12,4,0,0,0,44,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,7,12,17,19,26,14,0,0,0,90,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,6
SSC11764,5,12,20,56,64,31,0,0,0,185,18,10,3,3,9,9,0,0,0,44,0,0,0,4,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,4,19,23,26,60,70,41,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,27,23,26,61,70,41,0,0,0,240,15,3,0,3,3,12,3,0,0,41,3,0,0,0,3,0,0,0,0,12,41,27,24,64,78,48,8,0,0,291,0,9,23,18,33,16,0,0,0,102,19,9,6,20,26,10,0,0,0,91,0,0,3,5,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,17,32,52,61,27,0,0,0,213,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5
SSC11765,3,0,0,6,3,4,0,0,0,15,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,5,0,0,0,18,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,3,3,0,4,8,5,0,3,0,30,0,0,0,3,3,0,0,0,0,10,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11766,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11767,0,14,22,30,47,29,9,0,0,153,5,4,0,0,8,4,8,0,0,30,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,19,27,30,53,35,15,0,0,186,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,13,19,27,30,53,37,15,3,0,193,13,3,0,4,3,12,27,10,0,84,0,4,0,4,3,5,3,0,0,17,28,23,27,38,58,54,49,12,0,291,0,11,11,21,40,22,7,0,0,108,14,7,3,10,16,19,5,0,0,79,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,24,12,27,56,46,6,0,0,195,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,5,0,0,0,0,3,0,0,0,11
SSC11768,0,3,4,3,11,6,0,0,0,23,0,0,4,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,9,6,7,9,4,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,9,10,9,4,0,0,41,3,0,0,0,0,0,4,0,0,8,3,0,4,0,0,0,0,0,0,6,7,3,12,10,12,8,8,0,0,56,0,0,4,0,7,0,0,0,0,12,4,0,0,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11769,4,10,25,44,36,39,3,0,0,156,7,6,12,6,11,10,6,3,0,66,0,0,0,0,6,5,0,0,0,13,0,0,0,0,0,4,0,0,0,6,12,18,40,45,46,57,16,4,0,239,0,0,3,3,4,0,0,0,0,12,0,0,0,0,3,6,0,0,0,7,0,0,3,3,6,4,0,0,0,19,12,18,43,54,51,65,16,4,0,259,18,0,3,6,11,40,121,53,20,275,0,3,0,8,3,3,15,8,3,42,29,19,48,63,66,107,149,71,22,571,3,10,11,14,30,21,3,0,0,89,0,3,18,21,18,19,3,0,0,86,0,0,5,0,6,4,0,0,0,20,0,0,0,0,0,0,0,0,0,7,4,9,37,32,53,46,7,0,0,194,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,11
SSC11770,3,46,313,293,260,179,51,3,0,1139,28,69,45,43,30,34,51,8,4,311,4,4,4,0,9,0,0,3,0,23,0,3,7,7,6,5,0,0,0,22,34,118,371,338,303,218,104,14,5,1503,0,0,7,5,10,6,0,0,0,31,12,14,6,8,3,0,3,0,0,43,12,15,14,12,10,9,6,0,0,75,52,130,384,353,309,223,107,14,5,1579,98,28,26,16,11,48,133,101,53,519,10,15,31,34,27,14,15,3,6,155,158,177,438,402,348,290,250,117,64,2245,0,48,254,183,181,125,23,0,0,823,46,52,69,118,105,103,42,10,0,540,5,5,13,21,3,0,0,0,0,57,5,3,3,3,0,0,3,0,0,17,52,115,339,327,298,232,74,9,0,1437,0,0,6,3,13,5,0,0,0,27,10,3,0,10,3,3,4,0,0,39,10,3,9,13,11,7,4,0,0,61
SSC11771,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,21,0,0,0,0,4,6,11,3,0,24,0,0,0,0,3,0,0,0,0,3,3,7,0,7,17,11,11,5,0,50,0,0,0,3,3,0,0,0,0,9,3,0,3,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,7,8,3,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11772,0,0,3,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,6,0,0,0,21,0,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11773,0,3,10,4,19,5,3,0,0,46,3,0,0,3,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,8,21,10,4,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,8,21,10,4,0,0,66,9,0,0,0,0,4,4,4,0,13,0,0,4,0,3,0,0,0,0,11,8,3,11,9,21,19,6,7,0,87,0,3,4,8,11,4,0,0,0,29,5,7,0,5,7,11,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,13,16,12,3,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
