SSC_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
SSC13491,11,54,3,15,7,0,0,0,0,98,3,33,0,3,8,3,0,0,0,52,14,13,0,8,37,8,0,4,0,87,0,13,0,12,7,3,0,3,0,43,0,0,0,3,3,3,0,0,0,14,5,0,8,5,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,6,40,128,11,49,77,30,4,11,4,337,4,9,0,0,0,3,0,0,0,15,3,7,0,0,3,3,0,0,0,14,25,18,24,0,5,10,13,3,0,104,13,3,24,0,0,3,0,3,0,56,0,3,3,0,0,0,0,6,0,16,11,97,0,21,10,0,0,3,0,146,3,48,3,3,6,3,0,0,0,69,33,28,0,5,46,16,0,4,0,139,9,25,0,23,6,3,0,3,0,72,3,3,0,3,3,3,0,0,0,13
SSC13492,5,83,3,18,5,3,0,3,0,131,6,76,0,8,8,3,0,3,0,108,26,23,5,24,83,20,0,0,0,179,11,26,3,37,15,8,0,4,0,108,0,10,0,3,3,0,0,0,0,24,8,0,13,12,6,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,4,0,0,0,3,0,0,0,7,67,245,38,106,132,49,4,11,7,666,0,8,3,0,4,0,0,0,0,29,5,12,3,0,7,0,0,0,0,24,33,24,71,6,12,11,7,14,0,188,30,9,91,0,3,0,3,17,0,157,3,4,11,3,4,0,3,0,0,26,7,117,3,20,7,7,0,3,0,171,13,102,0,12,7,3,3,3,0,143,65,40,8,20,95,31,8,6,0,277,18,39,4,48,14,10,0,10,3,147,8,25,8,3,3,4,0,3,0,58
SSC13493,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13494,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SSC13495,0,7,0,3,0,0,0,0,0,12,0,10,0,0,4,0,0,0,0,18,5,8,0,0,9,6,0,0,0,27,0,4,3,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,7,10,17,8,0,3,0,89,3,6,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,3,13,0,0,0,0,11,0,28,0,0,5,0,0,0,0,0,3,10,3,3,0,0,0,5,0,0,0,14,0,11,0,7,0,0,0,0,0,16,3,14,0,0,4,0,0,0,0,19,3,10,3,0,16,6,0,0,0,31,0,3,3,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3
SSC13496,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13498,14,74,3,19,6,5,0,0,0,122,12,73,0,19,3,0,0,4,0,112,12,18,3,15,70,19,0,4,0,139,3,34,0,37,8,3,0,3,0,92,4,11,0,4,3,4,0,0,0,23,8,0,11,9,9,0,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,4,0,3,0,17,54,227,22,110,117,40,0,18,4,583,9,11,0,0,0,0,0,0,0,28,3,8,0,0,0,0,0,0,0,7,21,23,48,4,5,3,16,16,0,136,25,6,44,3,6,3,6,12,0,102,8,11,8,0,6,0,0,9,0,49,18,117,3,28,6,5,0,4,3,177,13,97,0,20,3,0,3,4,3,140,38,42,7,18,72,28,0,3,3,218,12,47,4,46,10,3,4,4,0,137,7,17,3,4,6,4,0,0,0,38
SSC13499,0,7,0,3,0,3,0,0,0,17,0,3,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,14,0,3,0,8,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,15,8,8,11,6,0,3,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,21,0,0,0,12,3,0,45,3,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,10,0,3,0,3,0,0,0,21,0,3,0,0,0,0,0,0,0,3,5,4,0,0,7,3,0,0,0,24,0,3,0,5,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3
SSC13500,3,9,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,9,3,3,0,4,8,0,0,0,0,12,0,3,0,0,0,0,0,0,0,8,0,5,0,3,5,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,0,6,14,3,0,0,0,68,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,3,0,0,12,3,0,3,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,9,7,3,0,6,8,0,0,0,0,25,7,13,0,0,3,0,0,0,0,18,0,9,0,3,5,0,0,0,0,13
SSC13501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13502,3,54,3,18,10,3,0,0,0,97,9,65,0,13,11,0,0,4,0,103,25,47,5,13,121,25,0,7,0,236,15,26,4,52,26,12,0,8,0,140,6,13,0,5,7,4,0,0,0,38,7,0,18,7,14,5,0,3,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,7,5,0,0,0,5,0,0,3,3,11,75,247,46,114,203,55,5,30,8,788,7,12,7,3,3,4,0,0,0,49,29,74,20,3,7,6,6,7,0,152,47,57,123,12,24,10,33,21,4,321,15,3,62,0,3,4,4,16,3,118,6,3,12,0,7,3,0,3,0,35,3,71,7,18,13,6,3,3,0,124,9,90,0,13,11,3,0,4,0,132,60,113,13,18,151,34,18,8,3,412,25,43,4,74,29,9,4,9,0,196,4,17,8,5,7,8,0,3,0,56
SSC13503,8,75,15,14,8,8,0,10,0,140,6,104,0,17,6,0,0,0,0,132,31,21,3,10,82,19,3,16,0,181,3,19,0,36,15,0,7,10,0,83,3,3,0,5,4,0,0,0,0,18,5,0,16,13,3,8,5,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,0,0,3,3,3,0,3,0,26,68,243,46,104,138,48,21,43,9,727,8,5,0,0,0,3,0,3,0,24,3,3,6,0,3,0,0,0,0,13,27,21,201,6,3,3,76,27,10,374,26,0,49,3,0,3,36,8,3,128,17,13,11,4,11,4,12,17,0,92,9,95,24,21,8,8,3,12,0,188,14,131,3,16,6,0,4,3,0,178,61,31,9,9,88,32,9,19,0,266,5,30,8,47,14,0,5,17,0,129,3,7,3,5,4,0,3,0,0,26
SSC13504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13505,4,12,0,0,3,3,0,0,0,20,0,5,0,0,0,0,0,0,0,11,4,3,0,3,5,0,0,0,0,26,6,15,0,3,0,0,0,0,0,22,3,15,0,0,0,0,0,0,0,16,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,57,4,14,18,5,0,0,0,114,4,11,0,0,3,0,0,0,0,16,3,3,0,0,0,0,0,0,0,6,4,8,8,0,0,4,0,3,0,34,3,4,9,3,0,0,0,0,0,18,0,3,3,0,0,0,0,0,0,8,4,15,0,0,3,3,0,0,0,27,0,9,0,0,0,0,0,0,0,14,11,12,6,3,7,3,0,0,0,40,11,17,0,3,0,0,0,0,0,30,5,14,0,0,0,0,0,0,0,21
SSC13506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC13508,0,17,3,6,0,0,0,0,0,23,0,14,0,0,0,0,0,0,0,20,0,0,0,0,12,0,0,0,3,18,0,5,0,12,3,3,0,0,0,23,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,3,21,20,8,0,0,4,101,0,3,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,9,13,0,0,0,3,5,0,30,3,3,12,0,0,0,0,0,0,19,0,0,0,0,0,0,3,3,0,11,0,20,3,6,0,0,0,0,0,29,3,25,0,3,0,0,0,0,0,34,6,3,0,0,11,3,0,0,3,30,0,9,0,12,3,3,0,0,0,33,3,0,0,0,0,0,0,0,0,4
SSC13509,6,124,3,13,15,3,0,0,0,172,20,84,0,12,7,3,0,0,3,124,112,122,3,27,124,38,3,3,0,438,50,119,3,30,37,13,0,3,6,258,22,38,7,9,19,5,0,0,3,97,5,4,14,8,13,4,0,3,0,52,0,0,0,0,0,0,0,0,0,0,6,8,0,0,3,3,0,0,0,22,7,3,0,3,7,3,0,0,3,22,254,559,35,112,240,71,4,13,21,1324,37,59,7,3,6,0,0,3,3,111,38,42,4,3,9,0,0,0,4,106,82,81,46,3,9,10,3,14,3,254,47,26,37,9,10,3,0,0,0,136,5,11,9,0,4,0,0,3,0,37,13,180,4,12,19,3,4,3,0,238,24,103,0,12,7,4,0,0,3,159,309,312,12,37,163,63,10,11,10,926,101,219,6,44,44,14,0,3,12,446,29,63,7,13,23,7,0,3,3,156
SSC13510,0,21,4,7,4,0,0,0,0,40,0,14,0,3,0,0,0,0,0,18,8,4,0,4,25,0,0,0,0,45,0,6,0,11,3,0,0,0,0,19,0,0,0,0,4,0,0,0,0,3,0,0,5,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,52,13,31,43,3,3,3,3,168,0,0,0,0,0,3,0,0,0,9,0,4,0,0,3,0,0,0,0,6,13,16,56,0,3,4,9,4,0,100,8,0,19,0,0,0,3,0,0,31,4,0,0,0,0,0,0,0,0,5,0,24,4,7,4,0,0,0,0,41,0,17,0,3,0,0,0,0,0,25,16,12,0,4,24,4,3,0,0,66,0,6,3,16,3,0,0,0,0,27,0,0,0,0,6,0,0,0,0,8
SSC13511,0,4,4,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,14,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,4,12,10,0,3,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,22,0,0,0,5,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3,0,14,0,3,0,0,0,0,0,0,0,3,3,0,0,0,9,3,0,0,0,20,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SSC13512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SSC13513,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13514,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,7,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,8,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC13515,3,9,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,6,5,3,0,0,3,3,0,0,0,11,4,3,4,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,22,6,3,11,3,0,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,20,3,0,5,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,12,6,3,0,0,5,3,0,0,0,20,4,3,4,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
SSC13516,4,52,0,18,4,3,0,0,0,79,3,36,0,13,6,0,0,3,5,62,16,43,3,7,73,18,0,12,0,163,4,24,0,44,10,9,3,3,0,89,0,6,0,0,3,4,0,0,0,27,3,0,12,11,4,3,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,5,4,0,0,0,24,35,179,24,106,117,43,12,19,14,542,0,15,8,4,3,0,0,0,0,39,19,34,5,5,6,4,5,3,0,88,21,31,102,4,13,15,32,17,5,249,8,13,35,0,3,0,9,11,0,81,0,0,4,0,0,0,3,0,0,9,4,65,0,17,7,3,0,3,0,109,3,53,0,16,7,0,3,7,5,86,36,67,10,13,87,27,18,19,0,280,15,31,3,47,20,8,13,3,0,138,6,11,4,0,4,9,3,0,0,45
