SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC10972,0,0,0,8,0,0,0,3,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,15,0,8,0,0,0,0,5,47
SSC10973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,14
SSC10974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,7
SSC10975,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,3,0,0,0,21
SSC10976,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,4,0,0,0,0,0,23
SSC10977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
SSC10978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,15
SSC10979,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,18,0,12,0,4,0,10,5,61
SSC10980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4
SSC10984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,13,0,0,0,7,0,32
SSC10985,0,0,0,12,3,0,0,6,0,4,0,0,0,3,12,25,0,0,0,0,0,0,0,0,0,0,0,3,30,8,0,67,5,43,0,15,6,13,12,208
SSC10986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10987,0,3,0,42,17,0,6,18,0,14,3,8,5,14,40,123,0,0,0,0,0,0,0,0,0,4,7,12,219,34,11,201,33,251,8,55,18,137,52,1028
SSC10988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,15
SSC10990,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6
SSC10991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC10992,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,9,0,0,0,5,3,37
SSC10993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,0,9
SSC10994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC10996,3,3,0,238,11,0,0,18,0,4,0,0,0,3,32,71,0,0,0,0,0,0,0,0,0,0,0,3,170,16,7,289,26,92,3,14,7,18,31,673
SSC10997,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4
SSC10998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9
SSC10999,0,12,0,597,45,12,0,43,3,26,0,6,3,31,85,259,3,0,3,4,0,4,0,0,0,0,3,15,549,70,18,632,58,368,18,98,14,204,92,2131
SSC11000,3,4,0,269,18,3,0,13,0,9,0,0,0,10,35,91,0,0,3,0,0,0,0,0,0,0,0,4,237,27,7,250,29,154,10,34,10,101,41,891
SSC11001,0,6,0,111,16,0,7,15,0,17,0,9,3,33,62,174,3,0,0,0,3,0,0,0,0,7,12,22,271,56,19,282,35,379,10,154,28,310,84,1627
SSC11002,0,0,0,11,12,3,0,11,0,8,0,0,0,7,20,51,0,0,0,0,0,0,0,0,0,0,0,3,65,9,10,101,9,62,4,14,7,36,20,335
SSC11003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,0,3,0,0,0,4,0,34
SSC11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,12,0,6,0,3,0,0,0,39
SSC11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,18,0,7,0,0,0,5,3,46
SSC11007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,3,0,3,0,0,0,14
SSC11008,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,5,7,22
SSC11009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11010,0,0,0,4,4,0,0,9,0,0,0,0,0,7,6,22,0,0,0,0,0,0,0,0,0,0,0,0,38,10,0,68,8,42,3,16,0,41,6,230
SSC11011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,17
SSC11012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,8,0,0,0,0,4,34
SSC11013,0,0,0,127,13,5,0,11,0,4,0,0,0,0,26,57,0,0,0,0,0,0,0,0,0,3,3,3,126,15,3,118,8,82,3,22,7,30,26,439
SSC11014,0,0,0,53,9,0,0,13,3,8,0,4,0,3,20,58,0,0,0,0,0,3,0,0,0,3,0,4,118,13,7,105,20,97,3,34,6,65,19,488
SSC11015,7,4,0,534,18,3,0,11,3,8,0,0,0,3,101,160,0,0,3,0,0,5,0,0,0,0,4,9,349,61,11,434,87,248,3,45,11,50,106,1409
SSC11016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,7,0,0,0,0,3,15
SSC11017,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
SSC11018,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,6,0,10,0,6,6,51
SSC11019,0,0,0,83,0,0,0,7,3,3,0,0,0,0,12,26,0,0,0,0,0,0,0,0,0,0,0,3,50,11,0,89,7,43,4,5,3,9,14,238
SSC11020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3
SSC11021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11022,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,10,0,5,0,0,0,0,0,22
SSC11023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,3,3,23
SSC11024,0,0,0,10,7,0,0,6,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,3,23,10,0,46,0,18,0,3,0,5,7,117
SSC11025,0,3,0,15,3,0,0,3,0,0,0,0,0,0,19,30,0,0,0,3,0,0,0,0,0,0,0,4,66,4,0,63,13,39,5,3,0,19,17,235
SSC11026,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,17,0,5,0,3,0,0,5,42
SSC11027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9
SSC11029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
SSC11032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,5,0,3,0,3,0,4,4,33
SSC11033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,9
SSC11034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11036,0,0,0,38,21,3,0,13,0,4,0,3,0,3,23,77,0,0,0,0,0,0,0,0,0,0,3,6,150,28,4,160,23,92,9,26,10,34,33,566
SSC11037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,10
SSC11038,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,3,0,3,0,12,0,34
SSC11039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SSC11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11041,0,0,0,4,0,3,0,5,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,5,15,3,4,23,0,6,0,0,3,9,5,73
SSC11042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11043,0,0,0,3,8,5,0,0,0,4,0,3,0,7,15,46,0,0,0,0,0,0,0,0,0,0,0,4,43,17,0,73,12,27,5,16,3,37,17,252
SSC11044,0,0,0,6,7,0,0,7,0,0,0,0,0,7,9,33,0,0,0,0,0,0,0,0,0,0,4,4,46,7,8,43,10,27,5,13,4,23,13,198
SSC11045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11046,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,9,0,6,0,3,4,0,7,38
SSC11047,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,13,0,14,0,3,0,7,0,55
SSC11048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,3,20
SSC11049,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,3,0,0,0,0,5,23
SSC11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11051,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,0,10,0,3,0,5,3,42
SSC11052,0,0,0,41,15,3,3,11,0,12,0,3,0,3,32,78,0,0,3,0,0,0,0,0,0,0,4,9,117,17,5,189,11,101,12,52,3,65,35,609
SSC11053,0,3,0,27,23,4,0,19,0,11,0,3,0,7,28,96,3,0,0,3,0,0,0,0,0,0,3,12,126,28,6,189,21,83,4,16,8,67,32,583
SSC11054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,15
SSC11055,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,11
SSC11056,0,0,0,51,10,3,0,13,0,4,0,4,0,0,17,52,0,0,0,0,0,0,0,0,0,0,0,0,72,21,0,140,12,58,4,21,3,15,20,373
SSC11057,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,5,0,0,3,0,0,13
SSC11058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC11059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC11060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,15
SSC11061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11063,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,19,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,31,5,16,0,15,0,19,9,105
SSC11064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,14
SSC11065,0,0,0,3,0,0,0,4,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,20,0,16,0,4,0,4,8,90
SSC11066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,4,0,4,0,3,0,26
SSC11069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11070,0,0,0,146,19,0,0,18,0,4,3,3,0,5,25,87,0,0,0,0,0,0,0,0,0,0,3,6,214,37,0,277,21,110,13,30,9,41,24,771
SSC11071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
SSC11072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,14
SSC11073,0,0,0,8,0,0,0,6,0,4,3,3,0,4,9,28,0,0,0,0,0,0,0,0,0,0,0,3,37,10,4,74,11,45,3,7,0,19,11,209
SSC11074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,7
SSC11075,0,4,0,65,10,0,0,11,0,3,3,3,0,11,55,98,0,0,0,0,0,0,0,0,0,0,0,0,120,21,7,186,12,89,8,26,5,52,60,584
SSC11076,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,9,0,4,0,6,0,4,0,42
SSC11077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5
SSC11078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC11079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0,9
SSC11080,0,0,0,22,13,3,0,12,5,3,0,0,0,4,26,71,0,0,0,3,0,0,0,0,0,3,3,12,103,24,12,148,15,71,11,28,5,31,33,480
SSC11081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11082,0,3,0,61,17,3,0,21,4,11,0,0,3,11,36,101,0,0,0,0,0,0,0,0,0,0,0,4,127,39,7,263,31,118,4,27,6,80,42,746
SSC11083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SSC11086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC11087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SSC11090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
SSC11091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SSC11092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11093,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,14,0,8,0,0,0,0,5,45
SSC11094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,22,3,24,3,15,3,13,7,109
SSC11095,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,9
SSC11096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11097,0,0,0,13,0,0,0,5,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,47,0,10,0,8,0,6,0,105
SSC11098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
SSC11099,0,0,0,46,27,3,4,18,3,7,0,3,0,16,33,117,0,0,0,0,0,0,0,0,0,4,0,8,221,40,10,301,27,133,13,38,15,103,41,936
SSC11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8
SSC11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11102,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,4,0,3,0,3,4,34
SSC11103,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,16
SSC11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11105,0,3,0,243,44,3,0,42,0,21,0,11,0,18,62,203,0,0,4,3,0,5,0,0,0,0,3,18,617,51,22,644,103,438,19,76,22,113,70,2172
SSC11106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,12
SSC11108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC11110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
SSC11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC11112,0,3,0,491,9,5,0,9,0,9,0,3,0,4,74,122,3,0,0,0,0,0,0,0,0,0,0,4,283,40,5,293,76,256,15,44,9,32,80,1143
SSC11113,0,0,0,115,0,0,0,3,0,8,0,0,0,0,15,29,0,0,0,0,0,0,0,0,0,0,0,0,60,12,3,54,8,60,3,8,4,10,15,230
SSC11114,0,0,0,9,3,0,0,5,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,3,24,10,6,26,6,21,0,17,3,12,3,131
SSC11115,0,0,0,40,3,0,0,3,0,3,0,0,0,4,13,32,0,0,0,0,0,0,0,0,0,0,6,6,112,14,9,113,20,81,7,17,5,34,24,445
SSC11116,0,0,0,7,3,0,0,0,0,3,0,3,0,6,16,30,0,0,0,0,0,0,0,0,0,6,0,6,29,5,0,16,3,56,0,36,13,88,13,262
SSC11117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC11118,3,6,0,267,21,4,0,16,3,17,0,4,0,3,44,113,0,0,0,0,0,3,0,3,0,0,3,14,308,42,8,430,38,158,14,39,12,55,53,1158
SSC11119,0,8,0,405,32,3,0,44,0,19,0,11,9,13,90,225,0,0,0,10,0,0,0,0,0,0,3,19,317,51,14,556,84,286,23,66,19,89,98,1614
SSC11120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5
SSC11121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,3,0,18
SSC11122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
SSC11123,0,0,0,7,3,0,0,9,0,0,0,0,0,3,12,26,0,0,0,0,0,0,0,0,0,0,0,0,48,10,5,93,12,33,3,11,8,24,13,254
SSC11124,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,17
SSC11125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,15
SSC11126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
