SSC_CODE_2016,M_AgriForestFish_0,M_AgriForestFish_1_15,M_AgriForestFish_16_24,M_AgriForestFish_25_34,M_AgriForestFish_35_39,M_AgriForestFish_40,M_AgriForestFish_41_48,M_AgriForestFish_49over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_15,M_Min_16_24,M_Min_25_34,M_Min_35_39,M_Min_40,M_Min_41_48,M_Min_49over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_15,M_Mnfg_16_24,M_Mnfg_25_34,M_Mnfg_35_39,M_Mnfg_40,M_Mnfg_41_48,M_Mnfg_49over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_15,M_EGW_WS_16_24,M_EGW_WS_25_34,M_EGW_WS_35_39,M_EGW_WS_40,M_EGW_WS_41_48,M_EGW_WS_49over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_15,M_Cnstn_16_24,M_Cnstn_25_34,M_Cnstn_35_39,M_Cnstn_40,M_Cnstn_41_48,M_Cnstn_49over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_15,M_WTrade_16_24,M_WTrade_25_34,M_WTrade_35_39,M_WTrade_40,M_WTrade_41_48,M_WTrade_49over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_15,M_RTrade_16_24,M_RTrade_25_34,M_RTrade_35_39,M_RTrade_40,M_RTrade_41_48,M_RTrade_49over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_15,M_AccomFoodS_16_24,M_AccomFoodS_25_34,M_AccomFoodS_35_39,M_AccomFoodS_40,M_AccomFoodS_41_48,M_AccomFoodS_49over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_15,M_TransPostWhse_16_24,M_TransPostWhse_25_34,M_TransPostWhse_35_39,M_TransPostWhse_40,M_TransPostWhse_41_48,M_TransPostWhse_49over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_15,M_InfoMedTelecom_16_24,M_InfoMedTelecom_25_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40,M_InfoMedTelecom_41_48,M_InfoMedTelecom_49over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_15,M_FinInsurS_16_24,M_FinInsurS_25_34,M_FinInsurS_35_39,M_FinInsurS_40,M_FinInsurS_41_48,M_FinInsurS_49over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_15,M_RentHirREserv_16_24,M_RentHirREserv_25_34,M_RentHirREserv_35_39,M_RentHirREserv_40,M_RentHirREserv_41_48,M_RentHirREserv_49over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_15,M_ProScieTechServ_16_24,M_ProScieTechServ_25_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40,M_ProScieTechServ_41_48,M_ProScieTechServ_49over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_15,M_AdminSupServ_16_24,M_AdminSupServ_25_34,M_AdminSupServ_35_39,M_AdminSupServ_40,M_AdminSupServ_41_48,M_AdminSupServ_49over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_15,M_PubAdmiSafety_16_24,M_PubAdmiSafety_25_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40,M_PubAdmiSafety_41_48,M_PubAdmiSafety_49over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_15,M_EducTrain_16_24,M_EducTrain_25_34,M_EducTrain_35_39,M_EducTrain_40,M_EducTrain_41_48,M_EducTrain_49over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_15,M_HealthCareSocA_16_24,M_HealthCareSocA_25_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40,M_HealthCareSocA_41_48,M_HealthCareSocA_49over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_15,M_ArtRecServ_16_24,M_ArtRecServ_25_34,M_ArtRecServ_35_39,M_ArtRecServ_40,M_ArtRecServ_41_48,M_ArtRecServ_49over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_15,M_OthServ_16_24,M_OthServ_25_34,M_OthServ_35_39,M_OthServ_40,M_OthServ_41_48,M_OthServ_49over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_15,M_ID_NS_16_24,M_ID_NS_25_34,M_ID_NS_35_39,M_ID_NS_40,M_ID_NS_41_48,M_ID_NS_49over,M_ID_NS_hours_NS,M_ID_NS_Tot
SSC12280,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12281,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12283,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,4,0,0,0,21,0,0,0,0,0,0,0,3,0,3,3,0,3,9,3,9,9,3,0,35,0,0,0,0,0,3,0,0,0,7,0,7,3,4,3,3,3,3,0,25,0,0,0,4,0,0,0,0,0,7,0,0,5,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,3,0,0,11,3,3,0,5,3,0,0,3,0,15,0,5,3,0,4,0,0,0,0,10,0,0,3,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,0,10,0,3,0,0,0,0,0,0,4,12
SSC12284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,3,4,0,17,0,0,0,0,0,4,0,0,0,11,0,0,0,0,3,8,3,0,0,13,0,7,6,0,9,0,0,5,0,20,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,7,0,9,0,0,0,3,3,11,7,15,0,40,0,0,0,0,0,4,0,3,0,10,0,3,3,0,9,26,7,21,0,74,0,0,0,3,3,0,3,0,0,8,0,0,0,0,0,0,0,8,0,10,0,3,3,0,3,0,3,0,0,11,0,0,0,3,0,3,0,4,0,16,0,0,3,0,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,7,0,0,3,0,0,0,0,4,0,16
SSC12286,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12287,0,0,4,3,0,9,5,7,0,26,0,0,0,0,0,0,3,4,0,4,11,15,11,15,95,118,84,53,0,417,0,0,0,3,13,12,7,9,0,38,17,18,5,28,78,145,66,87,7,451,0,0,0,3,21,24,23,18,0,96,9,46,18,37,59,49,28,33,0,272,0,41,15,21,29,22,13,24,3,163,3,12,12,28,34,45,38,76,3,240,0,3,0,0,0,6,3,7,0,24,0,3,3,0,3,3,3,3,0,16,3,0,0,0,0,3,0,3,0,14,0,3,4,14,12,21,8,15,0,70,0,13,11,15,18,12,7,15,3,92,9,3,13,11,48,31,24,17,3,156,0,3,3,18,20,27,9,20,0,95,9,11,13,20,27,23,12,16,3,138,0,4,0,4,0,3,3,3,0,21,4,9,10,6,37,31,16,16,3,132,3,11,12,12,37,27,4,18,29,148
SSC12288,0,0,3,0,0,3,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,3,3,0,25,0,0,0,0,0,0,0,0,0,4,0,3,0,4,4,3,3,0,0,23,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,13,0,0,0,0,3,3,0,0,0,7,0,3,0,0,0,3,0,9,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,3,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7
SSC12289,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,11,11,0,37,0,0,0,0,0,4,3,3,0,10,0,8,5,9,16,23,4,15,0,91,3,0,0,0,3,5,0,3,0,16,3,10,3,13,6,0,3,12,0,47,0,8,6,0,3,9,3,8,0,40,0,5,0,5,5,15,3,14,0,51,0,0,0,0,4,0,0,3,0,9,0,0,0,0,3,7,3,7,0,16,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,10,3,7,0,35,0,0,0,0,4,5,0,0,0,10,5,0,3,3,31,18,9,3,0,69,3,12,3,9,10,9,6,12,0,59,0,5,4,6,10,4,3,3,0,36,0,7,0,0,5,3,0,0,0,18,3,0,3,6,3,6,3,7,0,34,0,4,6,0,5,6,0,4,6,27
SSC12290,0,0,0,3,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12291,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0
SSC12292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12293,12,7,11,16,25,65,22,80,0,236,0,0,0,0,0,0,3,18,0,26,7,16,3,7,103,194,72,87,8,498,5,0,0,0,36,29,13,17,3,96,8,6,7,9,31,69,33,42,3,214,3,9,3,0,9,17,12,24,0,70,0,13,3,5,22,16,12,18,0,99,0,22,5,11,9,8,5,14,0,75,9,8,3,10,13,22,10,49,0,128,0,0,0,0,0,0,3,3,0,8,0,0,0,0,3,3,3,5,0,11,0,0,0,0,4,3,0,0,0,13,0,10,0,3,18,7,8,7,0,58,0,7,9,3,4,6,3,9,0,38,3,4,0,11,51,21,11,7,7,112,3,9,5,11,18,25,14,22,3,106,3,0,0,3,11,13,4,12,0,43,0,0,0,0,0,4,0,3,0,8,0,6,4,9,14,14,10,19,0,76,3,3,5,4,7,29,10,12,29,115
SSC12294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12295,0,3,0,0,0,5,3,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC12296,0,0,0,0,0,3,4,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12297,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,3,7,11,39,54,32,34,3,182,4,0,0,0,8,8,5,11,0,41,6,3,10,16,36,89,47,98,6,315,0,5,3,3,29,47,16,48,0,151,0,32,36,25,52,48,31,49,3,265,3,38,33,30,41,32,18,59,5,256,5,3,9,14,24,38,21,23,0,136,8,9,7,10,54,74,32,82,0,273,13,8,4,7,48,97,52,86,3,322,0,3,4,0,10,13,17,22,0,68,12,24,21,19,72,183,93,220,3,644,0,10,9,9,23,28,15,31,0,132,10,3,5,10,78,70,29,44,0,244,4,31,19,14,51,56,36,54,3,276,14,10,12,35,29,63,21,40,0,221,3,12,10,14,11,27,16,26,3,131,0,13,4,10,23,37,14,18,3,123,0,9,9,3,20,34,14,32,25,143
SSC12298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12300,0,4,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,7,0,10,0,8,0,3,16,15,10,13,0,58,0,0,0,0,0,0,5,4,0,11,3,8,4,5,6,22,10,19,0,73,0,0,0,0,0,3,5,6,0,18,0,8,0,8,3,4,3,9,0,38,0,8,11,3,3,0,3,4,0,33,4,3,0,4,4,12,10,19,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,12,0,0,0,0,5,0,0,0,0,4,0,5,3,0,4,3,5,6,0,27,0,3,0,3,3,3,0,0,0,12,6,0,4,0,13,12,12,8,0,47,0,3,0,0,4,0,0,0,0,10,0,0,0,0,3,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,6,0,21,0,5,6,0,4,9,7,3,7,32
SSC12301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12302,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12303,0,6,3,7,3,5,3,4,0,31,3,0,0,0,0,0,0,20,0,24,0,6,3,6,14,9,5,20,0,71,0,0,0,4,9,0,0,8,0,23,10,10,21,33,43,72,27,64,4,280,3,3,3,3,12,5,3,5,0,34,3,28,12,19,23,21,9,16,0,131,5,45,19,13,20,12,11,22,3,153,3,4,6,10,9,13,4,9,0,54,0,0,0,3,4,9,0,5,0,24,0,0,3,6,4,10,0,7,0,30,0,4,0,3,0,9,11,13,0,43,0,8,9,6,11,34,7,20,0,103,3,8,0,6,9,11,3,9,0,40,4,7,5,9,23,21,22,14,0,103,0,8,13,14,30,23,11,41,0,135,0,3,18,24,32,37,15,19,0,152,0,5,0,3,0,3,4,3,0,19,0,5,0,0,8,4,0,6,3,34,3,3,4,8,7,14,0,9,17,67
SSC12304,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,4,5,0,21,17,16,15,0,67,0,0,0,0,3,3,5,7,0,15,4,4,4,3,14,41,19,35,3,124,0,0,0,0,6,0,8,8,0,26,0,8,4,3,5,8,4,15,0,46,3,9,10,3,0,4,0,3,0,34,0,0,4,0,5,7,7,17,0,47,0,0,0,0,4,0,0,0,0,8,0,0,0,0,3,5,0,8,0,21,0,0,0,0,0,0,0,9,0,10,0,3,3,3,3,8,4,14,0,38,0,0,0,0,0,0,0,3,0,3,6,0,0,3,16,16,13,10,0,62,0,3,0,0,4,15,0,3,0,33,0,0,0,0,6,3,3,0,0,21,0,0,4,0,0,3,0,6,0,16,0,0,0,0,7,10,3,6,0,26,0,3,5,0,7,9,3,3,4,36
SSC12305,0,5,3,3,4,8,3,16,3,51,0,0,0,0,0,0,0,0,0,0,0,3,0,3,22,18,15,13,0,72,3,0,0,0,3,8,0,0,0,11,0,5,7,8,31,48,19,48,3,178,0,0,0,0,3,5,9,5,0,23,4,7,3,4,19,13,3,8,0,72,0,0,3,0,5,5,4,3,0,25,3,6,8,0,19,17,11,25,0,88,0,0,0,0,0,0,4,0,0,6,0,0,0,0,7,14,3,7,0,32,0,3,3,0,8,4,0,3,0,18,0,0,6,0,9,8,14,11,0,46,0,0,0,0,8,7,3,8,0,27,0,0,3,5,17,12,6,10,0,53,0,4,0,3,9,3,3,0,0,26,0,0,0,0,9,9,0,3,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,3,10,9,0,8,0,37,0,3,3,8,13,10,6,7,28,78
SSC12306,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12307,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,3,26,35,11,15,3,98,0,0,0,0,5,5,0,7,0,11,0,7,0,13,31,42,23,14,4,136,0,3,0,0,19,11,3,7,0,50,0,5,8,11,13,13,8,3,0,65,0,7,3,3,10,0,0,0,0,27,3,9,9,12,16,25,8,30,0,102,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,3,0,5,0,8,0,0,0,0,5,3,0,4,0,10,0,0,3,3,4,6,0,0,0,12,0,0,3,0,5,10,4,0,0,25,0,0,0,0,12,14,4,0,0,32,0,3,0,4,4,0,0,3,0,13,0,0,0,3,5,4,3,4,0,17,0,4,0,0,0,0,0,0,0,8,0,0,0,0,3,11,3,0,0,24,3,8,3,4,16,11,12,7,26,93
