SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC13479,3,5,7,6,14,0,0,0,0,27,0,9,18,8,8,6,0,0,0,47,51,82,190,194,189,217,20,0,0,956
SSC13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,6,0,6,3,0,0,12
SSC13481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,4,0,0,16
SSC13482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SSC13483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,8,12,11,4,0,44
SSC13484,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,16
SSC13485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10
SSC13486,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,13,4,4,14,16,19,13,0,0,0,70
SSC13487,0,3,3,3,5,3,0,0,0,16,0,0,3,3,4,0,4,0,0,18,15,35,50,69,98,54,15,3,0,326
SSC13488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SSC13489,4,16,33,43,42,44,14,4,0,198,4,22,38,57,68,39,15,3,0,250,177,330,857,1120,1158,806,234,30,4,4718
SSC13490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,4,4,0,0,25
SSC13491,0,3,7,6,6,3,7,0,0,35,4,0,4,9,5,4,0,0,0,27,47,47,161,201,239,223,60,3,0,980
SSC13492,3,14,20,23,17,20,3,0,0,96,0,3,10,18,11,11,6,0,0,63,133,157,345,409,441,328,78,4,0,1895
SSC13493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,0,0,14
SSC13494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,13,4,0,0,0,40
SSC13495,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,3,17,20,30,51,68,32,12,0,0,233
SSC13496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,6,19,3,0,0,49
SSC13497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
SSC13498,0,6,6,11,19,9,0,0,0,56,4,0,10,13,8,14,3,0,0,52,98,107,249,359,351,342,58,3,0,1573
SSC13499,0,3,3,0,3,3,0,0,0,12,0,3,3,0,0,3,0,0,0,14,13,29,37,42,70,40,10,0,0,243
SSC13500,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,4,9,13,24,41,38,24,10,0,0,167
SSC13501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SSC13502,10,9,44,22,24,14,3,0,0,121,3,11,32,31,31,10,3,0,0,126,139,229,753,665,463,240,54,3,0,2539
SSC13503,5,11,16,19,16,10,9,3,0,92,11,3,18,16,21,20,4,4,0,88,169,188,566,537,556,398,98,21,5,2538
SSC13504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11
SSC13505,0,0,0,4,0,0,0,0,0,9,0,0,0,0,12,3,0,0,0,13,15,14,17,60,104,69,22,3,0,297
SSC13506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SSC13507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,5,0,0,0,24
SSC13508,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,4,0,0,0,9,8,24,48,76,66,75,20,3,0,313
SSC13509,4,13,9,21,28,7,8,0,0,97,9,11,10,34,40,20,11,0,0,149,181,301,352,893,968,560,170,23,3,3457
SSC13510,3,3,3,13,7,7,0,0,0,36,0,0,8,3,3,0,0,0,0,20,48,45,52,98,170,86,23,3,0,518
SSC13511,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,4,11,28,36,38,22,3,0,0,150
SSC13512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,11
SSC13513,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,7,7,3,4,8,3,3,0,42
SSC13514,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,6,5,5,20,18,11,9,0,0,76
SSC13515,0,0,0,0,4,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,10,14,23,28,51,49,9,0,0,184
SSC13516,3,3,16,26,27,8,0,0,0,80,4,18,32,53,45,22,3,3,0,175,107,257,470,449,530,287,44,4,0,2148
SSC13517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,9,37,20,17,20,8,4,0,121
SSC13518,9,18,87,80,63,56,7,0,0,321,22,71,158,134,117,62,11,0,0,586,370,826,2185,2190,1752,1210,242,20,4,8802
SSC13519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,12,8,0,0,0,29
SSC13520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,9
SSC13521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,10,3,7,11,7,3,0,0,41
SSC13522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,13
SSC13523,0,3,6,4,0,10,3,0,0,26,10,22,33,26,24,16,3,0,0,133,80,149,248,205,229,178,31,0,0,1124
SSC13524,0,0,3,0,0,0,0,0,0,14,3,3,4,0,0,0,0,0,0,15,15,34,31,34,45,32,5,0,0,195
SSC13525,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,3,3,0,8,4,7,9,22,16,16,3,8,0,78
SSC13526,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,5,3,9,23,21,12,3,0,77
SSC13527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,8,3,3,0,0,26
SSC13528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,12,5,9,5,4,0,36
SSC13529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC13530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
SSC13531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,0,0,0,28
SSC13532,3,10,21,49,26,4,3,0,0,117,10,10,11,24,22,12,0,0,0,82,193,246,408,795,693,323,56,7,0,2724
SSC13533,5,5,19,19,16,8,0,0,0,70,0,14,19,13,12,20,0,0,0,79,86,166,294,314,400,314,44,4,0,1620
SSC13534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,16,10,9,3,3,0,0,52
SSC13535,0,0,0,3,3,0,0,0,0,15,0,0,3,8,4,5,0,0,0,22,38,43,95,134,121,113,13,0,0,560
SSC13536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,19
SSC13537,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,0,5,3,4,11,11,25,26,7,0,0,78
SSC13538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17
SSC13539,0,3,3,9,4,0,0,0,0,15,0,3,0,0,10,10,3,0,0,31,22,43,74,114,133,96,24,3,0,509
SSC13540,0,4,6,12,4,7,0,0,0,33,0,7,3,3,10,10,3,0,0,34,60,83,199,254,211,237,42,8,0,1088
SSC13541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,3,0,0,22
SSC13542,5,13,35,23,6,6,3,0,0,85,4,7,16,18,11,4,3,0,0,63,83,287,464,317,260,188,30,0,0,1628
SSC13543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC13544,6,12,21,31,21,13,0,0,0,113,4,12,7,15,27,21,5,0,0,91,137,229,308,434,470,325,57,8,0,1968
SSC13545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,4,0,0,27
SSC13546,0,0,3,3,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,15,18,31,24,19,5,0,0,116
SSC13547,3,7,13,17,9,7,0,0,0,48,0,6,28,23,20,4,0,0,0,74,22,91,386,316,170,101,11,0,0,1104
SSC13548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,9
SSC13549,7,12,24,21,27,12,0,0,0,100,0,9,17,12,18,12,0,0,0,65,144,209,469,434,497,336,57,7,0,2151
SSC13550,8,14,28,20,13,9,0,0,0,92,3,10,10,12,16,10,3,0,0,71,137,231,524,482,450,246,40,3,0,2114
SSC13551,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,7,122,120,46,13,12,3,0,0,0,314
SSC13552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13554,0,0,0,3,0,3,0,0,0,16,0,0,0,4,3,0,3,0,0,17,53,29,55,103,156,96,38,0,0,533
SSC13555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,9,6,6,0,0,30
SSC13556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,4,8,7,3,0,0,40
SSC13557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,11,5,13,0,3,0,50
SSC13558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,12
SSC13559,10,26,44,50,43,30,8,0,0,207,10,39,79,68,67,43,7,8,0,322,211,466,952,916,871,612,108,12,0,4147
SSC13560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC13561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,8,0,0,0,22
SSC13562,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,9,4,3,10,27,38,24,8,5,0,111
SSC13563,0,0,5,5,0,0,0,0,0,19,7,0,3,0,5,5,0,0,0,21,23,17,51,106,106,85,14,3,0,412
SSC13564,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,11,8,22,40,48,49,47,7,0,0,222
SSC13565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC13566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,4,0,0,38
SSC13569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,13,5,0,0,35
SSC13570,0,0,8,3,5,8,0,0,0,29,0,3,5,6,4,6,3,0,0,24,30,31,66,114,136,124,55,4,0,569
SSC13571,3,0,3,4,7,3,0,0,0,26,0,3,3,6,5,4,0,3,0,35,30,32,67,83,151,102,33,12,3,510
SSC13572,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,7,8,27,20,21,27,12,0,0,143
SSC13573,0,3,11,10,0,3,0,0,0,24,4,9,8,5,3,5,0,0,0,37,38,92,168,124,126,104,19,0,0,666
SSC13574,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,6,19,25,18,11,4,0,98
SSC13575,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,10,12,9,18,37,13,0,0,106
SSC13576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,18
SSC13577,3,8,0,12,5,0,0,0,0,26,0,0,5,3,0,0,0,0,0,17,28,78,138,132,121,108,21,0,0,630
SSC13578,0,0,3,6,5,0,0,0,0,9,5,0,3,0,3,0,0,0,0,18,43,24,105,94,117,89,21,0,0,496
SSC13579,7,6,17,10,12,10,0,0,0,58,3,6,17,22,28,20,3,0,0,100,101,198,397,558,632,310,100,10,5,2318
SSC13580,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,11,9,22,22,41,28,5,0,0,135
SSC13581,0,0,0,0,4,0,0,0,0,10,0,0,0,10,6,3,0,0,0,20,18,18,47,118,92,58,7,0,0,356
SSC13582,3,12,22,16,18,9,7,0,0,92,5,15,10,22,16,11,8,0,0,79,108,155,329,377,401,336,84,6,0,1799
SSC13583,0,3,19,22,17,7,0,0,0,67,11,21,50,31,17,22,0,0,0,151,79,196,420,363,267,180,21,0,0,1517
SSC13584,0,0,3,3,3,0,0,0,0,12,10,5,4,6,3,4,0,0,0,31,43,24,53,45,86,72,18,3,3,355
SSC13585,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,8,4,11,38,44,38,20,3,0,174
SSC13586,0,3,0,0,0,0,0,0,0,7,0,0,5,4,3,4,0,0,0,17,13,8,22,31,41,30,8,3,0,148
SSC13587,4,13,21,25,24,5,5,0,0,90,9,11,26,17,40,13,3,0,0,122,100,209,552,539,548,299,79,3,0,2330
SSC13588,3,0,0,4,5,7,0,0,0,23,0,5,9,4,9,9,4,0,0,31,35,43,97,136,145,130,25,8,0,625
SSC13589,0,3,7,9,8,3,0,0,0,29,3,3,11,14,6,8,0,0,0,46,59,72,121,160,191,120,20,0,0,748
SSC13590,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,10,29,37,20,16,7,0,0,119
SSC13591,0,0,0,0,3,4,0,0,0,9,0,3,3,0,0,0,0,0,0,9,7,18,36,23,43,19,8,3,0,151
SSC13592,0,3,4,7,0,0,0,0,0,8,3,0,5,0,4,0,0,0,0,16,17,21,37,56,71,49,16,4,0,267
SSC13593,0,0,4,4,3,3,0,0,0,12,0,0,3,3,6,5,3,0,0,27,28,28,56,80,113,83,26,3,0,407
SSC13594,0,3,11,8,6,0,3,0,0,29,0,5,5,11,0,4,0,0,0,32,40,83,286,180,106,77,18,0,0,790
SSC13595,0,0,0,0,10,0,0,0,0,11,0,0,3,0,0,3,0,0,0,5,16,12,36,48,58,42,5,0,0,223
SSC13596,14,23,60,32,37,27,8,0,0,195,16,38,60,78,55,41,4,0,0,296,322,507,1238,1362,1051,825,195,15,0,5518
SSC13597,0,7,27,18,16,21,3,0,0,104,10,15,31,27,20,14,7,4,0,127,141,273,610,439,464,422,97,14,0,2452
SSC13598,4,3,0,10,16,11,3,0,0,49,0,7,3,11,20,7,4,0,0,49,104,107,135,343,445,233,91,16,3,1464
SSC13599,5,7,23,23,23,4,0,0,0,96,8,17,60,45,25,26,9,0,0,193,117,249,757,655,488,347,67,12,0,2695
SSC13600,0,4,8,18,9,12,5,0,0,54,6,3,8,9,8,11,3,3,0,50,74,95,190,295,333,308,83,10,0,1375
SSC13601,7,10,35,26,25,21,0,0,0,126,17,12,33,22,40,23,4,0,0,155,165,307,653,521,548,390,77,7,0,2667
SSC13602,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,19,13,20,8,0,0,70
SSC13603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,5,0,0,0,11
SSC13604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,5,16,12,29,23,5,3,0,102
SSC13605,0,6,12,11,18,11,0,0,0,61,0,6,11,12,10,10,9,0,0,62,81,142,275,298,368,285,83,7,0,1523
SSC13606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,15,5,0,0,42
SSC13607,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,8,8,18,32,23,9,0,0,100
SSC13608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,7,3,3,0,33
SSC13609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,4,0,0,0,20
SSC13610,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,8,4,13,29,40,36,22,0,0,143
SSC13611,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,7,0,3,6,21,25,6,0,0,71
SSC13612,4,5,48,18,10,8,0,0,0,94,4,10,36,31,16,7,7,0,0,110,97,180,992,620,296,196,34,3,0,2405
SSC13613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,16,25,21,4,0,0,95
SSC13614,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,10,10,21,49,48,44,11,3,0,199
SSC13615,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,4,12,40,61,55,41,3,5,0,231
SSC13616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC13618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,9,3,6,3,3,0,39
SSC13619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,27,19,27,25,3,5,0,131
SSC13620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7,3,16,11,16,3,3,0,60
SSC13621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,4,10,22,8,0,0,0,51
SSC13622,0,4,10,3,4,9,0,0,0,36,0,4,5,6,7,7,0,0,0,32,44,66,164,155,162,134,28,0,0,752
SSC13623,0,11,19,25,23,14,3,0,0,91,3,14,11,24,17,9,3,0,0,79,125,179,361,440,467,318,56,3,0,1949
SSC13624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,3,0,3,0,24
SSC13625,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,7,9,29,42,36,23,10,5,0,162
SSC13626,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,6,9,16,42,31,32,21,3,0,168
SSC13627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,5,0,0,0,16
SSC13628,0,4,3,9,28,7,0,0,0,61,3,4,0,11,11,3,0,0,0,35,103,58,58,229,322,153,22,0,0,948
SSC13629,13,23,23,20,32,24,4,0,0,141,6,12,19,19,20,19,7,3,0,114,239,321,563,843,968,770,191,22,0,3923
SSC13630,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,0,7,15,11,11,0,0,60
SSC13631,0,10,26,18,16,17,0,0,0,98,5,19,37,24,32,17,5,0,0,145,155,297,634,488,580,507,75,6,0,2745
SSC13632,18,45,116,70,76,68,13,0,0,418,27,57,121,97,97,93,13,0,0,511,588,1070,2362,2074,2018,1849,266,16,0,10245
SSC13633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC13634,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,12,18,31,20,3,0,0,103
SSC13635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13636,3,8,9,7,8,3,0,0,0,39,3,4,5,11,9,6,4,0,0,43,71,90,138,217,283,166,45,3,0,1019
SSC13637,5,22,27,19,19,3,3,0,0,105,12,19,33,33,34,16,3,0,0,152,198,383,766,719,660,349,78,0,0,3145
SSC13638,0,4,6,0,9,12,3,0,0,27,3,0,0,4,3,9,0,0,0,20,32,43,59,82,105,107,34,4,0,466
SSC13639,14,33,41,51,67,43,20,0,0,274,12,19,42,76,77,47,32,8,0,322,405,623,1063,1902,2066,1361,524,108,15,8072
SSC13640,3,5,3,4,9,8,3,4,0,39,3,3,7,15,26,12,0,0,0,64,85,132,143,373,424,236,84,17,3,1487
SSC13641,3,6,30,19,18,19,3,0,0,96,6,24,41,38,48,29,13,0,0,195,93,258,623,435,483,408,77,3,0,2382
SSC13642,0,3,31,8,8,8,0,0,0,61,0,8,54,38,14,8,3,0,0,123,30,227,1664,960,395,236,74,5,0,3597
SSC13643,11,30,47,29,39,19,3,0,0,172,16,44,95,68,76,33,6,0,0,350,228,641,1367,1092,901,634,132,8,3,5005
SSC13644,4,12,20,17,17,3,0,0,0,76,4,7,35,15,18,7,0,0,0,81,30,192,764,502,332,165,28,4,0,2026
SSC13645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,7,3,4,0,0,31
SSC13646,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,3,3,13,14,17,11,4,7,0,81
SSC13647,0,3,5,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,13,32,45,40,39,49,3,0,0,219
SSC13648,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,8,0,11,12,19,8,3,0,0,74
SSC13649,10,14,36,40,31,22,9,0,0,170,4,13,41,85,33,29,3,0,0,203,200,325,950,1572,956,498,109,0,0,4617
SSC13650,0,16,61,24,25,9,0,0,0,137,8,23,60,38,25,6,3,0,0,153,73,444,1610,1149,827,423,113,9,0,4655
SSC13651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,6,7,0,0,0,17
SSC13652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,9,0,0,0,17
SSC13653,3,3,4,4,3,0,0,0,0,21,0,0,6,3,9,4,7,0,0,31,47,62,102,143,201,167,30,0,0,754
SSC13654,0,3,0,3,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,3,22,34,29,56,65,39,7,3,0,252
SSC13655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,8
SSC13656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC13657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,7,3,0,0,25
SSC13658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
SSC13659,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,4,0,7,16,12,3,0,0,52
SSC13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,7,19,19,35,29,8,0,3,131
SSC13661,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,8,7,8,6,0,0,0,40
SSC13662,3,3,14,13,17,18,3,3,0,72,4,4,17,9,13,10,5,0,0,55,82,115,288,316,391,357,65,4,0,1627
SSC13663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,10,0,0,0,0,13
SSC13664,4,0,4,3,4,0,0,0,0,14,0,3,0,0,4,7,0,0,0,19,10,16,35,61,61,76,19,0,0,270
SSC13665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,11,10,22,13,3,0,0,65
SSC13666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,9
SSC13667,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,8,15,27,3,0,0,51
SSC13668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,8,4,4,9,9,29,13,8,3,0,72
SSC13669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,7,10,9,0,0,0,32
SSC13670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC13671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13672,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,9,6,11,19,0,0,0,53
SSC13673,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,5,10,6,0,0,0,33
SSC13674,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,9,11,18,24,27,7,4,0,117
SSC13675,4,36,90,57,69,42,15,0,0,325,23,155,299,132,114,88,12,4,4,830,398,1725,4456,2195,2159,1544,448,81,20,13024
SSC13676,6,0,18,23,20,11,3,0,0,77,4,16,19,17,14,8,6,0,0,83,83,209,391,390,373,249,64,5,0,1749
SSC13677,0,3,5,0,3,0,3,0,0,17,3,0,0,4,3,3,0,3,0,14,31,30,43,83,90,69,13,11,3,367
SSC13678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,17
SSC13679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,5,12,18,42,18,4,0,0,100
SSC13680,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,3,16,12,18,26,8,7,0,91
SSC13681,0,0,0,0,0,0,0,0,0,4,0,0,7,3,3,0,0,0,0,10,10,15,43,46,49,51,12,0,0,214
SSC13682,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,12,21,12,13,7,0,92
SSC13683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,9,11,3,3,0,31
