SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
116031316,843,1469,1253,72,3640,758,98,219,4715,47,10,43,0,101,59,0,10,178,10,22,56,0,86,12,5,17,119,54,36,99,0,195,76,8,29,294,7,0,6,5,14,128,0,7,157,8,0,17,3,29,90,10,20,145,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,18,0,20,7,48,220,11,24,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,1513,1369,79,3880,1048,115,270,5310,1107,2098,1307,104,4618,897,139,393,6041,10,16,16,0,40,38,4,15,95,31,74,71,9,185,73,0,32,295,36,95,85,9,229,112,3,50,394,4,11,16,0,28,82,0,30,141,3,4,8,0,16,83,9,37,142,0,0
116031317,680,1673,870,78,3302,647,82,146,4175,90,260,97,15,461,155,11,20,649,87,344,105,7,538,59,15,20,627,175,605,206,24,1000,207,26,35,1276,14,4,6,0,25,120,4,7,154,129,203,112,15,456,199,28,38,730,102,194,102,16,421,121,25,42,613,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,249,405,223,37,902,443,61,92,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,0,7,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,1104,2681,1295,132,5215,1300,166,278,6961,650,1626,806,62,3148,621,108,214,4087,81,301,77,14,482,164,16,40,698,105,465,155,8,734,99,13,49,894,192,769,229,24,1215,265,35,85,1599,6,3,9,0,17,67,0,23,106,79,110,53,10,252,119,20,49,440,162,300
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,865,2347,660,64,3937,506,81,122,4643,98,196,108,11,412,109,12,15,542,88,273,77,11,440,69,14,13,537,184,466,181,18,848,178,24,22,1073,0,0,0,0,3,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,4,5,0,0,3,0,6,0,0,9,13,0,0,26,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,11,0,0,0,0,0,0,0,0,0,1056,2814,840,87,4796,694,106,151,5746,969,2571,682,64,4282,578,75,159,5095,28,57,38,6,132,45,7,12,201,101,370,80,10,565,65,11,49,692,131,432,123,17,699,117,20,56,890,14,21,14,0,49,20,4,5,86,0,3,0,0,4,4,0,7,13,3,6
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,235,618,155,19,1025,160,31,47,1266,65,128,39,0,236,84,5,13,338,106,270,91,8,472,76,15,25,587,179,396,126,7,705,161,17,37,927,57,54,25,8,141,131,10,20,302,62,50,37,4,152,134,18,32,329,73,75,21,3,171,67,7,25,271,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,189,169,83,19,459,331,33,80,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,31,5,3,0,42,10,14,0,0,31,5,3,0,42,0,4,0,0,5,11,0,0,21,613,1199,372,39,2226,668,85,172,3155,231,617,152,23,1023,136,31,35,1220,66,115,26,3,213,69,11,15,308,120,353,84,3,552,88,18,13,674,180,464,109,9,765,162,28,28,980,38,39,29,9,108,125,8,17,267,130,187,65,3,392,128,34,35,579,194,165
117011323,305,630,162,26,1126,291,43,58,1526,65,90,62,3,218,92,14,11,327,33,70,30,0,135,51,10,11,206,98,157,92,6,352,139,24,18,533,27,27,30,3,89,159,6,32,287,307,460,233,35,1032,416,96,79,1618,38,36,15,0,92,63,16,4,182,..,..,..,..,..,..,..,..,..,3,0,0,0,3,0,0,0,3,378,527,275,41,1220,635,117,121,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,775,1320,528,78,2701,1075,187,190,4154,261,635,160,25,1091,228,32,67,1421,60,70,37,6,170,105,17,13,317,55,101,74,8,238,136,15,28,420,112,174,108,20,415,244,31,48,729,16,15,8,0,40,109,3,18,169,281,390,201,23,894,375,87,135,1482,134,148
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,291,561,151,23,1027,189,43,47,1300,16,41,22,3,81,22,4,6,111,24,50,5,0,79,19,8,7,107,37,95,30,3,160,43,10,12,224,56,64,20,7,150,115,13,25,296,194,387,147,24,744,234,78,71,1130,95,92,105,11,305,350,25,60,740,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,340,541,273,44,1193,705,118,157,2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,0,13,5,3,3,27,7,8,7,0,13,5,3,3,27,0,0,0,0,0,3,0,0,3,681,1196,450,69,2400,934,166,221,3723,289,569,135,25,1025,213,49,47,1331,32,60,28,0,127,39,3,3,176,4,17,5,0,24,5,3,4,36,33,74,33,0,147,49,7,12,211,156,313,110,23,592,170,71,27,860,134,181,91,23,420,306,47,44,822,44,68
117011635,363,713,209,30,1319,270,52,53,1693,83,136,51,9,280,54,16,6,363,12,33,14,0,64,32,3,9,107,101,167,67,14,341,87,18,14,470,18,34,15,10,67,34,7,9,123,87,112,50,11,262,148,32,22,463,373,192,47,42,647,236,125,79,1088,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,477,335,109,59,979,421,169,110,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,4,3,0,0,0,4,3,0,0,4,0,0,0,0,4,4,3,0,10,942,1214,386,105,2648,785,240,180,3853,348,727,212,36,1320,278,65,57,1711,68,116,38,0,221,59,20,13,323,9,4,7,3,18,3,0,3,33,72,120,41,8,243,70,23,20,350,57,82,38,14,182,140,23,15,362,60,90,31,6,190,62,25,20,290,944,485
117021327,479,752,222,36,1490,417,223,101,2229,365,384,110,23,880,313,161,53,1404,291,315,85,11,708,236,172,113,1222,658,699,199,38,1590,547,326,166,2629,302,95,82,20,499,657,153,149,1453,250,67,46,28,392,432,121,88,1031,162,47,17,11,230,236,56,39,566,..,..,..,..,..,..,..,..,..,14,0,4,0,13,16,0,3,37,722,207,146,51,1133,1339,324,284,3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,17,7,5,70,36,28,14,150,40,17,7,5,70,36,28,14,150,0,3,0,0,3,3,0,0,4,1905,1677,579,132,4297,2338,898,573,8098,339,563,153,34,1083,262,201,94,1649,415,527,148,35,1117,343,190,83,1742,301,407,84,20,813,178,169,82,1238,713,930,236,53,1930,521,361,173,2985,391,123,86,15,613,710,192,273,1798,312,87,46,12,458,401,144,121,1125,172,44
117021328,366,442,180,24,1009,279,129,73,1496,168,134,67,12,383,174,62,40,655,86,57,25,9,180,56,59,34,325,251,195,93,25,560,229,120,72,978,15,15,6,5,35,40,16,9,101,5,0,8,0,14,13,5,7,45,66,22,9,5,100,77,30,18,226,..,..,..,..,..,..,..,..,..,0,0,0,0,0,7,0,0,8,93,32,16,11,150,137,55,38,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,10,4,3,5,14,4,5,0,0,10,4,3,5,15,7,0,0,4,9,6,4,0,18,717,675,289,58,1737,652,309,189,2892,268,430,151,18,874,246,138,64,1323,188,187,60,15,446,181,65,38,732,111,108,24,10,261,51,75,20,409,293,299,89,27,708,227,139,60,1139,36,12,3,0,54,38,17,12,116,76,17,7,5,101,51,21,36,215,59,17
117021636,407,578,215,33,1231,241,121,64,1664,233,228,93,16,575,175,89,33,871,96,85,23,8,211,47,48,21,331,330,314,122,25,790,225,133,53,1201,114,60,40,12,225,235,56,46,564,121,74,72,7,279,242,62,26,606,56,20,19,5,90,43,16,10,164,..,..,..,..,..,..,..,..,..,3,0,4,0,5,10,4,0,13,292,155,128,28,598,532,140,89,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,10,3,0,23,17,8,8,53,13,11,3,0,26,19,8,11,57,4,0,3,0,8,7,0,0,9,1036,1062,470,82,2653,1012,403,213,4284,338,520,207,21,1082,212,122,70,1481,251,275,75,10,618,205,112,39,984,81,118,29,7,234,40,56,29,360,333,395,108,17,857,248,170,69,1341,145,78,62,13,302,229,89,87,704,171,108,55,12,336,241,64,58,700,61,19
117021637,443,841,284,38,1610,296,115,60,2077,127,141,62,8,335,101,28,26,498,31,40,23,4,102,70,29,27,223,160,179,86,19,442,169,58,54,723,172,114,84,13,393,371,67,77,899,290,189,103,31,613,486,116,75,1291,78,51,24,12,160,133,32,32,352,..,..,..,..,..,..,..,..,..,6,0,0,0,5,12,0,5,24,549,357,214,52,1170,999,218,182,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,16,5,0,35,11,10,11,64,12,16,5,0,32,12,10,7,69,0,0,0,0,0,0,0,0,0,1159,1390,589,114,3253,1470,404,307,5432,381,719,228,39,1372,241,135,82,1835,134,187,52,11,385,97,67,28,573,12,45,10,6,80,19,12,10,124,145,235,70,13,462,121,81,35,697,173,83,70,6,334,269,89,76,779,308,167,119,16,610,483,152,91,1336,315,129
117031329,41,20,0,0,63,41,18,12,128,14,5,0,0,20,13,18,10,55,270,127,45,13,455,272,208,131,1070,286,133,47,13,475,283,223,141,1128,92,21,7,4,136,211,51,73,469,141,11,10,0,170,262,66,91,587,839,86,37,34,1002,1448,245,472,3165,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,6,1070,124,60,46,1302,1925,360,641,4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5,4,0,0,13,13,9,12,41,5,4,0,0,13,13,9,46,80,4,0,0,0,6,16,4,6,25,1414,283,114,57,1854,2276,608,846,5590,8,6,5,0,15,7,7,12,32,76,25,9,3,110,68,40,16,239,238,118,55,14,422,229,185,142,980,307,146,60,19,534,295,230,156,1218,151,28,18,3,195,280,69,90,627,194,23,12,4,230,344,37,138,755,921,152
117031330,68,96,18,7,190,87,41,12,332,288,184,73,12,564,281,109,40,987,477,367,110,28,983,316,259,66,1625,762,553,191,41,1547,601,366,102,2611,83,25,22,8,140,210,42,34,425,339,78,27,11,457,327,160,68,1019,825,208,68,34,1143,880,301,123,2441,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,4,1253,312,121,55,1738,1417,501,226,3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,6,0,0,0,3,0,4,0,14,6,0,0,0,3,0,4,9,25,0,0,0,0,5,3,0,0,9,2093,964,329,100,3477,2119,911,357,6866,71,65,17,9,155,60,25,11,258,301,167,76,14,558,262,107,52,988,490,452,110,26,1084,293,292,113,1784,792,618,190,41,1638,559,405,168,2770,58,21,20,0,96,179,31,70,380,238,66,27,9,340,219,112,55,721,1292,357
117031331,147,137,56,4,342,134,50,34,567,193,147,92,20,452,300,96,56,901,510,402,259,41,1213,509,298,152,2173,707,547,347,63,1657,808,395,210,3072,212,59,47,15,336,410,69,131,943,236,51,50,14,350,453,99,112,1018,659,122,64,51,891,1103,213,300,2503,..,..,..,..,..,..,..,..,..,4,4,5,0,8,6,0,0,16,1111,236,163,76,1579,1973,383,537,4477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,6,7,3,0,19,15,20,9,65,6,7,3,0,19,15,20,28,82,0,0,0,0,3,0,0,0,6,1972,926,567,142,3607,2931,855,808,8204,60,84,28,3,176,75,22,22,298,159,130,66,5,363,251,83,70,766,664,524,257,42,1489,702,393,234,2811,827,654,323,49,1850,951,473,306,3583,100,28,14,7,154,203,55,57,461,363,123,71,23,581,678,164,165,1588,993,240
117031333,7,12,5,0,29,18,0,9,50,8,0,0,0,12,19,10,5,42,117,52,91,13,270,184,71,127,649,122,51,93,13,285,204,74,134,693,34,9,4,0,49,82,20,32,185,252,60,34,11,356,667,117,241,1373,1912,319,163,64,2449,4141,580,1338,8523,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,3,11,2196,389,198,75,2862,4897,716,1610,10088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,150,6,0,0,0,6,26,5,5,42,2333,455,298,84,3178,5143,796,1897,11014,9,6,3,0,25,14,6,14,53,6,0,5,0,7,5,0,0,18,203,61,85,15,372,330,104,100,906,209,65,89,15,373,342,109,101,924,62,14,9,5,92,144,30,38,305,366,52,38,16,468,796,127,238,1625,2036,330
117031336,29,13,0,3,38,37,20,8,100,34,12,0,3,56,34,14,11,111,551,265,75,49,936,447,438,219,2045,586,275,75,51,985,481,454,232,2154,82,11,0,9,103,139,39,38,314,181,42,40,13,282,372,131,117,903,1184,131,91,56,1462,1920,408,652,4441,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,1451,191,133,75,1845,2430,576,809,5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,15,9,6,0,32,19,15,7,71,15,9,6,0,32,19,15,28,89,8,0,0,0,11,11,0,5,20,2080,493,222,132,2915,2971,1062,1085,8033,8,0,4,0,21,3,3,3,28,31,14,0,0,48,27,12,14,96,581,274,103,40,990,514,500,197,2202,613,291,103,44,1043,543,507,213,2300,37,8,3,0,40,67,25,22,151,201,44,37,7,285,324,117,138,870,1393,190
117031638,53,50,10,0,119,42,37,18,224,144,91,29,13,276,131,74,25,508,206,156,50,27,436,161,211,54,865,350,244,84,33,712,293,285,82,1370,66,23,0,3,96,85,37,41,262,127,21,7,12,164,176,63,53,454,120,27,7,15,170,170,87,47,469,..,..,..,..,..,..,..,..,..,0,0,0,0,0,6,0,0,3,313,69,15,28,428,441,185,138,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,6,0,0,0,4,0,0,0,0,6,0,0,12,12,3,0,0,0,3,10,0,0,16,721,371,105,59,1264,786,512,250,2816,29,31,6,0,63,12,20,8,100,148,99,27,9,282,103,91,19,493,250,196,52,16,514,187,268,64,1037,398,294,81,24,796,289,356,89,1529,44,13,0,0,55,78,26,23,179,160,41,15,12,229,203,83,54,563,191,44
117031639,12,3,0,5,22,20,10,0,46,0,0,0,0,0,0,0,0,4,92,41,21,8,161,78,96,45,376,92,41,21,8,162,75,99,43,379,20,9,4,0,31,69,13,25,139,76,10,9,12,104,99,65,51,323,279,33,25,34,367,407,181,146,1110,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,375,55,32,43,506,582,254,225,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,18,0,0,0,0,4,5,0,5,18,4,0,4,0,4,7,0,0,8,489,96,54,59,695,684,362,276,2017,0,4,0,0,10,0,4,3,16,7,0,0,0,8,0,12,0,19,91,38,14,7,153,75,122,41,387,94,46,14,8,160,82,127,40,408,17,3,0,0,20,37,9,11,77,111,24,15,4,155,160,86,78,477,688,86
117031640,135,133,34,15,311,122,76,25,540,465,251,93,19,833,375,221,79,1498,502,398,129,42,1071,340,334,97,1844,969,648,219,65,1902,716,555,180,3342,99,37,24,9,167,229,64,73,536,168,29,25,16,237,425,93,89,839,274,30,17,17,343,562,139,156,1197,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,5,546,92,67,44,746,1217,295,316,2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,25,10,0,4,39,22,21,16,94,25,10,0,4,39,22,21,30,110,5,0,0,0,7,8,4,0,22,1670,886,324,126,3005,2083,956,552,6592,74,80,17,4,173,45,35,20,274,480,344,107,27,956,405,271,85,1722,443,411,108,31,994,338,342,126,1796,926,749,217,58,1947,742,608,217,3519,121,27,13,9,173,188,56,71,481,218,35,19,15,290,404,97,105,895,333,45
117031641,0,4,0,0,4,4,0,0,12,27,12,14,0,58,20,9,7,97,63,39,15,7,120,49,24,23,214,94,54,30,9,179,67,33,34,315,21,13,6,3,37,25,3,8,62,99,35,22,9,168,137,71,41,413,1515,570,246,93,2430,1275,551,554,4811,..,..,..,..,..,..,..,..,..,3,0,0,0,5,0,0,0,3,1639,621,277,104,2635,1433,620,601,5298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,7,12,7,5,32,1735,676,314,111,2836,1518,663,634,5656,22,0,4,0,33,13,11,5,55,21,3,0,0,25,9,8,11,52,90,76,23,14,198,61,44,34,339,113,78,26,14,226,68,49,42,394,8,3,3,0,17,6,0,0,26,59,25,14,8,105,80,43,13,235,1586,703
117031642,109,66,24,6,208,115,79,46,444,54,22,21,0,98,29,32,14,168,303,217,121,31,670,298,314,162,1438,352,238,141,34,764,328,343,175,1609,41,7,3,4,56,73,20,33,180,194,39,56,18,315,410,118,175,1013,696,167,113,45,1020,1311,352,304,2996,..,..,..,..,..,..,..,..,..,8,0,5,0,15,5,3,10,28,944,217,176,63,1402,1797,490,521,4216,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,6,3,0,0,0,7,7,6,0,24,10,0,0,0,8,7,12,4,31,0,0,0,0,0,13,0,0,11,1412,531,341,109,2390,2251,924,750,6315,16,9,0,0,28,17,7,3,55,107,54,26,0,189,104,53,17,366,331,282,123,32,760,277,320,105,1470,436,331,145,33,951,389,371,123,1835,53,7,8,0,73,92,19,57,241,250,51,65,20,398,492,135,188,1204,832,201
