SA2_CODE_2021,C21_1500_1999_R100_149,C21_1500_1999_R150_199,C21_1500_1999_R200_224,C21_1500_1999_R225_274,C21_1500_1999_R275_349,C21_1500_1999_R350_449,C21_1500_1999_R450_549,C21_1500_1999_R550_649,C21_1500_1999_R650more,C21_1500_1999_R_NS,C21_1500_1999_R_Tot,C21_2000_2499_R1_74,C21_2000_2499_R75_99,C21_2000_2499_R100_149,C21_2000_2499_R150_199,C21_2000_2499_R200_224,C21_2000_2499_R225_274,C21_2000_2499_R275_349,C21_2000_2499_R350_449,C21_2000_2499_R450_549,C21_2000_2499_R550_649,C21_2000_2499_R650more,C21_2000_2499_R_NS,C21_2000_2499_R_Tot,C21_2500_2999_R1_74,C21_2500_2999_R75_99,C21_2500_2999_R100_149,C21_2500_2999_R150_199,C21_2500_2999_R200_224,C21_2500_2999_R225_274,C21_2500_2999_R275_349,C21_2500_2999_R350_449,C21_2500_2999_R450_549,C21_2500_2999_R550_649,C21_2500_2999_R650more,C21_2500_2999_R_NS,C21_2500_2999_R_Tot,C21_3000_3999_R1_74,C21_3000_3999_R75_99,C21_3000_3999_R100_149,C21_3000_3999_R150_199,C21_3000_3999_R200_224,C21_3000_3999_R225_274,C21_3000_3999_R275_349,C21_3000_3999_R350_449,C21_3000_3999_R450_549,C21_3000_3999_R550_649,C21_3000_3999_R650more,C21_3000_3999_R_NS,C21_3000_3999_R_Tot,C21_4000more_R1_74,C21_4000more_R75_99,C21_4000more_R100_149,C21_4000more_R150_199,C21_4000more_R200_224,C21_4000more_R225_274,C21_4000more_R275_349,C21_4000more_R350_449,C21_4000more_R450_549,C21_4000more_R550_649,C21_4000more_R650more,C21_4000more_R_NS,C21_4000more_R_Tot,C21_PI_S_R1_74,C21_PI_S_R75_99,C21_PI_S_R100_149,C21_PI_S_R150_199,C21_PI_S_R200_224,C21_PI_S_R225_274,C21_PI_S_R275_349,C21_PI_S_R350_449,C21_PI_S_R450_549,C21_PI_S_R550_649,C21_PI_S_R650more,C21_PI_S_R_NS,C21_PI_S_R_Tot,C21_AI_NS_R1_74,C21_AI_NS_R75_99,C21_AI_NS_R100_149,C21_AI_NS_R150_199,C21_AI_NS_R200_224,C21_AI_NS_R225_274,C21_AI_NS_R275_349,C21_AI_NS_R350_449,C21_AI_NS_R450_549,C21_AI_NS_R550_649,C21_AI_NS_R650more,C21_AI_NS_R_NS,C21_AI_NS_R_Tot,C21_Tot_R1_74,C21_Tot_R75_99,C21_Tot_R100_149,C21_Tot_R150_199,C21_Tot_R200_224,C21_Tot_R225_274,C21_Tot_R275_349,C21_Tot_R350_449,C21_Tot_R450_549,C21_Tot_R550_649,C21_Tot_R650more,C21_Tot_R_NS,C21_Tot_R_Tot
119031370,0,3,0,3,20,42,56,23,17,8,176,0,0,3,0,4,5,16,35,45,35,21,7,170,0,0,0,0,4,0,8,21,39,33,24,0,128,0,0,0,3,0,0,3,20,35,37,35,3,142,0,0,0,0,0,0,3,9,17,25,45,3,106,0,0,4,3,5,3,10,12,16,14,13,11,76,0,0,11,6,0,0,0,0,3,0,0,4,30,18,22,202,136,59,87,166,295,326,225,167,71,1774
119031371,0,0,0,0,7,37,31,17,9,3,114,0,0,0,4,0,0,5,36,48,26,20,0,145,0,0,0,0,0,3,3,20,21,19,16,0,88,0,0,0,0,0,7,0,17,49,24,40,5,143,0,0,0,0,0,0,0,6,15,15,59,0,102,0,0,0,0,0,5,0,6,5,11,10,7,44,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,8,5,21,53,212,236,145,175,28,882
119031372,4,8,3,6,7,23,49,33,27,3,150,0,0,0,0,0,0,3,16,49,30,24,6,132,0,0,0,0,0,0,0,8,31,28,26,3,98,0,0,0,0,0,5,0,8,32,28,42,3,117,0,0,0,0,0,4,3,9,22,14,51,4,112,0,0,0,4,0,3,5,10,12,11,12,4,57,0,0,16,3,0,0,0,0,0,0,0,8,33,16,21,203,70,35,47,91,167,280,203,208,67,1408
119031373,3,9,11,10,17,69,70,12,0,3,214,0,0,3,3,4,5,7,51,77,38,17,8,206,0,0,4,0,3,4,5,18,46,20,8,3,99,0,0,0,4,4,6,6,19,55,26,17,0,136,0,0,3,0,3,3,4,9,26,18,11,4,75,0,3,4,6,0,6,14,17,21,10,4,11,93,3,0,26,3,4,5,0,0,4,4,0,16,67,24,74,466,288,131,139,146,384,448,178,65,120,2458
119031374,0,0,0,4,4,83,124,46,22,4,305,0,0,3,0,8,6,9,92,130,68,46,13,370,0,0,0,0,0,0,9,38,78,48,23,3,204,0,0,0,3,5,7,6,45,116,68,57,7,308,0,0,0,3,0,3,0,10,63,45,99,8,234,0,0,0,5,3,0,6,22,41,23,16,14,123,0,0,4,0,0,0,0,5,3,7,0,5,26,4,9,61,49,35,51,98,524,793,425,333,103,2484
119031664,0,0,3,3,17,113,110,43,7,5,318,0,0,6,0,0,11,19,106,153,55,8,5,358,0,0,0,0,0,0,10,62,103,40,4,0,227,0,0,0,5,0,0,10,47,144,76,15,3,302,0,0,0,0,0,6,6,23,66,58,22,5,186,0,0,0,0,0,3,4,29,43,15,4,16,113,0,0,0,0,0,0,0,0,0,3,0,7,21,11,7,35,35,30,57,134,712,925,390,105,73,2514
119031665,0,0,0,0,4,20,51,33,18,5,137,0,0,0,0,0,6,5,28,53,37,16,7,155,0,0,0,4,0,4,3,22,35,25,12,5,97,0,0,0,0,0,4,3,19,36,38,32,4,139,0,0,0,3,0,0,0,8,18,8,35,10,83,0,0,0,0,0,0,0,9,12,11,4,3,45,0,0,0,0,0,0,0,0,0,3,0,5,16,5,0,59,52,28,42,60,188,317,215,139,61,1157
119031666,0,0,0,8,25,122,40,16,17,6,242,0,0,0,0,0,4,14,90,51,23,32,3,217,0,0,0,0,4,7,7,38,33,27,26,0,135,0,0,0,0,4,4,6,40,29,29,41,6,170,0,0,0,0,0,0,6,18,27,32,87,3,178,0,0,0,0,0,0,5,17,7,5,14,10,51,0,0,0,0,0,0,0,5,0,0,0,6,12,8,3,29,24,21,32,161,609,266,179,232,39,1610
119031667,3,3,0,6,37,134,45,15,6,0,251,0,0,0,4,0,0,25,112,42,21,19,7,230,0,0,0,0,0,0,7,67,33,15,4,0,124,0,0,0,0,0,0,11,33,34,24,19,3,129,0,0,0,0,0,0,0,13,12,12,17,4,59,0,0,0,0,0,3,5,14,11,6,6,8,60,0,0,4,4,0,0,0,4,0,0,0,3,17,0,3,39,27,18,38,224,698,248,125,68,39,1538
119041377,4,3,0,6,8,23,45,34,10,9,145,0,0,0,0,0,4,8,13,32,28,31,8,132,0,0,0,0,0,0,0,3,33,32,26,0,95,0,0,0,0,0,0,4,14,25,40,36,5,123,0,0,0,0,0,0,0,0,15,33,56,6,125,0,0,0,0,0,0,3,9,10,9,15,0,46,0,0,5,4,0,0,0,0,4,0,0,4,20,5,13,102,40,32,51,61,132,255,263,203,48,1201
119041378,0,0,3,5,26,122,111,58,17,3,345,0,0,0,0,0,7,25,127,151,66,35,0,405,0,0,0,0,0,8,8,49,94,36,11,0,216,0,0,0,4,0,3,6,63,100,76,32,4,290,0,0,0,0,0,0,4,10,71,59,36,0,178,0,0,0,0,0,0,10,15,23,19,13,12,98,0,0,0,0,0,0,0,0,0,0,0,11,16,3,4,19,24,17,42,153,644,749,377,172,60,2268
119041379,0,0,4,3,20,132,89,30,17,5,309,0,0,0,0,4,5,13,104,109,45,32,4,320,0,0,0,0,0,6,10,47,71,32,32,0,197,0,0,0,0,0,0,0,45,77,47,48,0,217,0,0,0,0,0,0,0,19,46,42,41,3,154,0,0,0,0,0,3,4,16,25,15,4,10,84,0,0,3,3,0,0,0,7,4,0,4,4,23,0,3,50,41,21,43,153,675,627,284,208,52,2148
119041380,0,0,3,5,12,106,94,34,36,6,305,0,0,0,0,0,0,5,82,91,48,44,11,291,0,0,0,0,0,0,0,27,40,39,38,5,142,0,0,0,0,3,4,3,29,49,40,63,0,190,0,0,3,0,0,0,0,8,27,27,69,0,136,0,0,0,0,0,0,4,18,16,16,15,7,70,0,0,0,0,0,0,0,8,3,0,0,11,27,3,0,55,30,34,45,141,622,541,281,326,60,2134
119041381,0,9,4,10,34,140,139,35,27,6,410,0,0,0,0,0,9,21,143,217,98,24,12,529,0,0,0,5,0,5,8,56,93,54,17,8,252,0,0,0,5,7,5,4,58,154,82,52,8,365,0,0,0,0,3,4,9,19,80,49,48,11,225,0,0,0,0,4,0,10,18,49,28,17,21,142,0,0,0,3,0,0,5,8,9,4,0,16,37,4,10,63,70,48,88,210,771,1019,439,239,108,3062
119041382,0,0,0,0,12,81,89,59,47,11,300,3,0,0,0,0,0,9,43,91,53,54,4,258,0,0,0,0,0,0,0,15,38,39,31,3,123,0,0,0,0,0,9,4,29,42,47,65,0,192,0,0,0,0,0,0,3,4,24,30,110,5,170,0,0,0,0,0,0,0,6,13,8,16,5,60,0,0,6,0,0,0,0,3,0,3,0,3,23,11,11,87,17,19,15,74,427,485,314,409,64,1937
119041668,0,0,0,4,16,70,109,72,32,6,301,0,0,0,4,0,0,6,55,155,85,42,0,351,0,0,0,0,4,0,3,26,73,58,29,6,197,0,0,0,0,0,0,3,15,74,92,67,9,256,0,0,0,0,5,3,8,9,36,40,76,5,173,0,0,0,0,0,3,7,7,30,24,19,11,97,0,0,0,0,0,0,0,0,0,3,0,13,24,8,10,65,50,26,50,82,320,667,458,313,79,2124
119041669,0,0,0,0,5,14,34,25,13,0,102,0,0,0,0,0,0,5,14,29,25,22,3,108,0,0,0,0,0,0,0,10,22,17,20,0,59,0,0,0,0,0,0,0,0,6,27,28,3,67,0,0,0,0,0,0,0,0,13,13,35,0,68,0,0,0,0,0,0,0,0,9,5,14,0,36,0,0,0,0,0,0,0,0,8,0,0,4,7,0,3,7,15,6,21,40,102,189,168,167,26,751
119041670,0,6,4,3,23,143,70,21,16,8,298,0,0,5,0,0,7,27,102,59,33,19,10,250,0,0,0,3,0,0,8,65,46,12,18,8,167,0,0,0,0,0,7,11,51,52,32,33,3,192,0,0,0,0,0,3,0,34,28,30,36,0,130,0,0,0,0,4,0,7,32,13,13,0,6,75,0,0,0,0,0,0,3,4,7,0,3,3,20,6,8,33,33,24,48,194,794,393,198,149,60,1940
119041671,0,3,3,3,3,50,176,108,54,5,403,0,0,0,0,0,8,8,67,212,170,59,0,526,0,0,0,0,0,3,4,14,95,111,45,11,289,0,0,0,4,0,0,6,21,111,171,96,3,421,0,0,0,0,0,5,9,13,66,107,93,3,297,0,0,0,0,0,3,11,11,24,40,23,11,125,0,0,0,0,0,0,0,0,4,0,0,12,18,0,0,12,24,9,49,84,275,1028,911,457,73,2929
120011383,0,0,4,3,9,52,72,52,73,12,279,0,0,0,0,0,3,6,37,88,66,103,0,304,0,0,0,0,3,0,4,21,41,53,107,7,239,0,0,0,4,0,5,8,18,45,69,159,3,306,0,0,0,0,0,3,8,7,49,83,436,11,601,0,0,0,0,0,0,3,3,6,14,44,6,75,0,0,0,0,0,0,0,3,3,0,3,15,31,4,10,61,45,26,40,67,266,443,420,1084,100,2573
120011385,0,0,0,0,3,50,82,46,36,5,234,0,0,0,0,0,4,12,31,87,75,88,3,295,0,0,0,0,0,0,3,12,29,43,62,0,158,0,0,0,0,0,0,3,23,69,84,172,11,361,0,0,0,0,0,0,4,12,52,80,431,9,592,0,0,0,0,0,0,0,3,11,6,48,7,79,0,0,7,0,0,0,0,0,5,0,0,5,20,5,7,88,32,11,17,53,236,449,405,919,63,2280
120011386,0,0,5,0,9,31,105,65,68,6,291,0,0,4,0,5,0,3,27,150,122,117,10,433,0,0,0,0,0,0,0,11,55,73,80,4,228,0,0,0,0,0,7,5,12,67,134,202,5,439,0,0,4,0,0,5,0,5,52,129,399,3,604,0,0,0,5,0,3,5,0,18,23,41,13,101,0,0,9,0,0,4,5,0,5,0,5,16,38,18,21,163,84,51,49,68,211,638,659,1035,99,3084
120011672,9,0,0,5,12,30,64,24,27,11,176,0,0,6,0,0,9,14,42,78,38,44,3,230,0,0,0,0,5,6,0,17,56,28,34,3,137,0,0,3,3,0,12,0,17,71,61,55,8,231,0,0,0,0,0,6,6,9,53,44,121,6,242,0,0,9,0,3,5,9,0,12,16,18,9,83,0,0,0,0,0,0,3,0,0,0,0,0,8,3,11,83,36,21,55,83,217,440,249,339,50,1593
120011673,0,0,0,3,4,40,108,98,51,4,318,0,0,0,5,0,4,4,51,169,144,89,13,479,0,0,0,0,0,0,0,15,65,113,57,3,256,0,0,0,0,0,0,0,20,115,183,115,10,439,0,0,0,6,0,4,3,8,79,184,196,7,492,0,0,0,0,0,0,3,0,11,35,34,8,99,0,0,0,0,0,0,5,0,4,9,4,10,32,4,0,9,4,10,31,45,258,855,992,694,95,3006
120021387,0,0,5,0,14,40,46,34,56,4,210,0,0,0,0,4,4,4,37,60,71,108,4,297,0,0,0,0,0,0,0,8,15,17,62,0,111,0,0,0,0,0,0,4,15,29,61,179,5,297,3,0,0,0,0,5,5,10,22,66,671,8,795,0,0,0,0,0,0,3,0,0,10,54,0,78,0,0,3,0,0,0,0,6,0,0,5,17,36,17,20,165,62,55,82,92,218,244,301,1238,70,2562
120021389,0,0,3,0,13,58,56,38,53,4,213,0,0,0,0,0,5,12,22,74,64,84,5,268,0,0,0,0,3,5,0,9,25,24,55,0,119,0,0,0,0,0,5,5,16,27,53,155,0,263,0,0,3,0,4,0,6,6,34,53,545,7,651,0,0,3,0,0,0,3,11,8,0,51,0,83,0,0,3,0,0,0,0,0,0,0,3,5,17,12,12,137,35,34,48,111,196,289,271,1008,48,2208
120021674,0,0,4,0,25,58,28,21,36,4,176,0,0,0,0,3,6,9,30,46,32,65,4,195,0,0,0,0,0,0,6,8,14,17,40,0,90,0,0,0,0,0,0,0,11,24,33,120,3,188,0,0,0,0,0,3,3,13,14,36,301,0,370,0,0,0,0,0,0,3,5,6,7,45,3,71,0,0,0,0,0,0,0,0,3,0,0,8,12,3,3,40,27,32,63,150,223,186,180,650,31,1596
120021675,0,6,0,3,11,86,66,57,72,6,314,0,0,0,0,4,0,12,36,77,98,127,4,355,0,0,0,0,0,3,4,18,26,41,93,0,191,0,0,0,0,0,5,4,17,37,89,239,4,394,0,0,5,0,0,0,0,12,28,67,427,9,548,0,0,0,0,0,0,3,7,18,11,53,6,108,0,0,6,0,0,0,0,0,0,0,5,4,20,8,17,115,51,39,66,121,372,365,420,1106,52,2722
120031392,0,4,0,4,8,82,104,36,17,8,257,0,0,0,0,0,3,14,61,96,48,22,4,244,0,0,0,0,0,0,0,28,63,37,27,4,158,0,0,0,0,0,0,0,24,71,55,40,0,188,0,0,0,0,0,0,0,6,36,33,53,0,136,0,0,0,0,0,3,0,9,20,8,6,7,64,0,0,0,0,0,3,0,4,0,0,0,9,13,0,5,24,25,22,34,85,421,530,271,190,41,1667
120031393,0,4,0,4,24,87,58,46,24,5,255,0,0,3,0,0,7,11,69,77,35,27,0,231,0,0,0,0,0,4,4,29,40,27,18,3,121,0,0,0,3,0,4,3,25,43,42,53,7,172,0,0,0,0,0,0,0,8,20,26,75,4,138,0,0,3,0,3,3,4,19,16,14,23,10,78,0,0,0,0,0,0,0,0,0,0,0,6,15,9,18,129,51,33,75,184,492,397,250,269,74,1979
120031394,0,8,0,6,32,176,173,60,44,9,506,0,0,0,4,0,11,17,119,199,106,79,4,540,0,0,0,0,0,0,3,35,95,81,61,3,277,0,0,3,0,0,3,3,40,111,150,135,8,454,0,0,0,0,0,0,4,13,61,81,245,3,406,0,0,0,0,0,0,5,15,21,26,49,6,129,0,0,0,0,0,0,5,7,3,3,0,12,26,4,9,60,81,53,106,247,812,880,578,672,70,3577
120031395,0,7,0,3,16,101,79,33,23,4,258,0,0,0,0,0,4,10,86,99,38,49,3,297,0,0,0,0,0,7,3,18,54,32,20,0,143,0,0,0,0,0,7,0,22,75,48,78,3,232,0,0,4,0,0,0,0,9,30,23,168,7,244,0,0,0,0,0,0,0,4,13,11,20,4,60,0,0,6,4,0,0,0,3,0,0,0,9,21,4,0,52,46,27,60,106,475,468,213,393,51,1892
120031396,10,8,7,12,45,246,207,48,22,7,613,0,0,3,10,3,11,24,259,308,76,36,12,749,0,0,7,8,0,8,10,108,155,58,13,9,374,0,0,8,3,0,9,10,126,269,92,35,11,567,0,0,3,3,3,3,6,54,161,69,52,13,365,0,0,6,0,10,3,10,40,66,28,16,24,201,0,0,0,0,0,0,0,10,10,0,0,18,35,7,16,146,80,52,80,212,1401,1598,478,208,161,4436
120031576,0,0,0,0,5,13,13,11,5,5,53,0,0,0,0,0,0,3,17,15,13,3,3,57,0,0,0,0,0,0,0,7,17,0,4,0,32,0,0,0,0,0,0,0,6,16,11,7,0,45,0,0,0,0,0,0,0,0,15,8,18,0,39,0,0,0,0,0,0,0,5,6,0,0,3,14,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,14,9,14,11,32,113,124,53,58,18,433
120031676,0,3,0,6,41,158,114,20,12,6,378,0,0,0,3,4,0,28,168,142,45,21,9,416,0,0,5,0,0,0,4,76,95,24,14,7,226,0,0,0,0,6,4,4,79,90,44,38,6,272,0,0,0,0,0,0,4,28,52,33,56,3,188,0,0,0,0,0,0,6,34,24,10,15,8,90,0,0,0,4,0,0,0,4,0,0,0,10,19,3,4,41,67,42,88,253,970,678,205,161,59,2575
120031677,0,0,0,4,27,102,86,36,24,3,287,0,0,0,4,6,0,17,90,130,43,36,0,329,0,0,0,0,3,7,6,29,51,32,20,0,146,0,0,4,0,0,3,0,36,68,60,70,7,252,0,0,0,3,0,0,0,26,55,51,90,4,228,0,0,0,0,0,0,9,21,20,20,21,7,93,0,0,0,0,0,0,0,0,0,3,0,12,20,9,6,49,57,37,48,171,544,591,325,296,54,2176
120031678,6,5,7,8,26,81,147,94,56,10,438,0,0,0,9,0,5,18,75,170,119,56,8,466,0,0,0,0,3,0,5,45,85,80,44,9,283,0,0,4,3,3,9,11,25,122,116,60,9,363,0,3,3,5,0,3,3,21,68,106,89,10,306,0,0,0,3,0,4,3,17,56,31,40,17,170,0,0,0,0,0,6,5,0,6,4,4,12,39,15,11,119,74,65,101,203,527,1098,899,510,130,3748
120031679,0,3,0,4,16,38,25,21,24,4,133,0,0,0,8,0,8,8,47,49,31,27,5,175,0,0,0,0,0,0,7,18,26,20,30,0,95,0,0,0,0,0,0,0,9,30,35,47,3,126,0,0,0,0,5,3,0,8,21,22,64,0,123,0,0,0,4,0,0,0,3,8,13,21,6,54,0,0,0,0,0,0,0,0,0,0,4,5,10,5,7,56,34,27,49,91,250,224,174,249,33,1193
120031680,0,11,6,19,33,93,123,79,33,13,404,0,0,8,0,0,6,23,100,201,69,48,11,469,0,0,4,6,0,6,8,54,139,64,33,11,310,0,0,8,9,4,5,10,62,200,97,65,9,460,0,0,4,12,4,5,9,17,90,119,102,6,378,0,0,8,0,0,6,4,33,46,45,15,13,167,0,0,0,0,0,0,3,5,4,4,0,8,30,7,4,72,72,62,99,192,601,1045,618,347,131,3244
120031681,0,4,0,3,0,17,13,10,16,0,68,0,0,0,0,0,0,0,5,20,10,17,3,65,0,0,0,0,0,0,0,5,12,4,19,0,50,0,0,0,0,0,0,0,4,10,9,34,4,61,0,0,0,0,0,0,0,3,3,12,62,0,85,0,0,0,0,0,0,0,3,0,4,13,0,23,0,0,0,0,0,0,0,0,0,0,0,7,9,0,7,17,25,11,15,31,80,103,72,203,36,597
121011399,0,5,4,3,20,123,143,67,55,4,416,0,0,0,3,0,10,8,117,190,80,72,4,480,0,0,0,0,0,3,4,36,73,57,60,0,239,0,0,0,0,3,8,5,38,117,104,105,6,396,0,0,0,0,0,4,5,33,79,109,311,6,554,0,3,0,4,5,0,3,19,25,15,41,9,119,0,0,0,0,0,0,0,7,3,0,0,11,21,15,4,28,59,27,59,110,621,842,524,727,73,3093
121011401,0,0,0,4,7,79,103,48,62,3,318,0,0,0,0,3,12,5,85,145,112,106,10,480,0,0,0,0,0,0,4,6,35,51,74,0,170,0,0,0,0,0,3,5,30,67,141,200,9,440,0,0,0,0,0,0,4,21,76,163,577,4,844,0,0,0,0,0,6,4,3,10,18,42,5,79,0,0,0,0,0,0,0,0,0,0,8,7,19,7,0,31,24,15,36,72,411,526,617,1175,61,2965
121011682,0,0,4,4,6,33,90,54,19,3,201,0,0,0,0,0,0,5,21,104,88,18,6,249,0,0,0,0,0,0,0,7,67,54,12,0,149,0,0,0,0,0,0,4,11,101,113,40,3,276,0,0,0,0,0,3,4,5,85,103,136,0,343,0,0,0,0,0,0,3,3,18,16,14,5,62,0,0,0,0,0,0,0,0,0,0,0,10,17,8,6,42,66,30,41,53,153,598,491,275,49,1814
121011683,0,0,3,0,0,8,11,10,23,0,60,0,0,0,0,0,5,0,7,11,15,34,0,70,0,0,0,0,0,0,0,0,3,8,20,0,31,0,0,0,0,0,0,0,0,4,17,69,3,90,0,0,0,0,0,0,0,0,9,11,243,4,266,0,0,0,0,0,0,0,0,0,0,22,4,32,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,4,3,3,12,10,38,56,75,439,34,674
121011684,0,4,3,0,11,54,126,93,127,14,429,0,0,3,6,5,3,8,56,161,126,211,8,583,0,0,0,0,0,8,0,13,55,61,95,4,237,0,0,0,0,4,4,4,24,97,124,186,17,460,0,0,3,3,3,8,3,27,75,133,539,13,795,0,0,0,0,0,3,6,13,20,26,54,23,143,0,0,0,0,0,0,0,0,5,3,7,18,42,12,0,32,51,32,41,87,386,838,778,1502,146,3913
121011685,0,0,0,4,9,39,41,20,25,0,133,0,0,0,0,0,4,4,20,55,26,38,7,149,0,0,0,0,0,0,0,8,28,13,33,5,87,0,0,0,0,0,0,6,5,34,34,71,3,157,0,0,0,0,0,4,4,8,34,46,297,8,402,0,0,0,0,0,3,0,4,10,5,29,0,50,0,0,0,0,0,0,0,0,0,0,4,3,6,0,5,10,10,5,34,42,120,247,173,522,41,1202
121011686,0,0,0,0,3,55,100,56,45,6,260,0,0,0,0,0,5,7,60,125,94,62,11,357,0,0,0,0,0,0,4,33,58,44,49,0,187,0,0,0,0,0,0,3,23,87,97,115,3,322,0,0,0,0,0,0,4,23,83,110,346,4,568,0,0,3,0,0,0,0,8,21,11,22,6,74,0,0,0,0,0,0,0,0,0,0,0,4,16,12,21,43,47,23,30,55,336,595,476,697,58,2382
121011687,0,0,0,0,10,19,46,26,34,4,142,0,0,0,0,0,5,3,14,51,27,35,0,139,0,0,0,0,0,0,0,8,22,22,42,4,96,0,0,0,0,0,4,7,6,26,37,87,4,166,0,0,0,0,0,5,4,0,15,25,301,6,362,0,0,0,0,0,0,0,6,10,3,29,0,45,0,0,0,0,0,0,0,3,0,0,0,4,7,0,3,21,24,16,38,54,109,269,173,575,46,1320
121021403,0,3,6,4,8,70,87,33,21,0,220,0,0,0,0,0,4,4,37,97,59,36,0,240,0,0,0,0,0,0,0,15,59,41,33,0,146,0,0,0,0,0,0,0,20,86,55,62,4,222,0,0,0,0,0,0,0,12,43,42,109,3,207,0,0,0,0,0,0,0,5,17,12,17,8,54,0,0,0,0,0,0,0,0,4,0,0,7,16,0,0,13,14,12,27,36,309,520,298,301,54,1578
121021404,0,0,0,4,6,12,23,29,3,0,74,0,0,0,0,0,0,6,10,17,24,18,0,69,0,0,0,0,0,0,3,4,9,16,8,0,42,0,0,0,0,0,0,0,4,9,27,18,0,61,0,0,0,0,0,0,0,6,6,17,47,0,76,0,0,0,0,0,0,0,3,3,6,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,14,29,50,100,150,118,19,486
121021406,0,0,0,0,9,15,28,23,22,7,102,0,0,0,0,0,3,6,19,29,40,53,6,151,0,0,0,0,4,0,3,8,22,23,41,3,102,0,0,0,0,4,3,3,7,27,28,62,5,137,0,0,0,0,0,7,0,4,15,35,140,11,215,0,0,0,0,0,0,0,7,3,13,20,3,43,0,0,0,0,0,0,0,0,0,0,0,5,7,6,10,33,55,21,32,58,130,169,196,362,65,1136
121021577,3,3,3,0,14,170,130,27,6,0,363,0,0,0,0,3,3,3,169,158,44,12,3,397,0,0,0,0,3,4,0,68,89,12,7,3,192,0,0,0,0,4,0,0,83,116,38,21,0,275,0,0,0,0,0,0,0,38,82,35,17,7,186,0,0,0,0,0,0,0,26,30,13,10,7,81,0,0,0,3,0,0,0,5,0,0,0,0,11,5,8,38,71,47,38,112,1021,915,204,91,68,2622
121021578,0,3,0,8,18,38,29,31,14,0,144,0,0,0,0,0,4,14,26,38,25,20,5,129,0,0,0,0,0,0,0,16,19,9,17,0,65,0,0,0,0,0,0,0,16,29,26,48,3,114,0,0,0,0,0,0,0,9,8,20,56,9,105,0,0,0,0,0,0,0,6,6,3,4,0,24,0,0,0,0,0,0,5,4,0,0,3,3,11,0,7,27,49,24,52,119,223,186,148,183,48,1063
121021579,0,0,0,3,0,69,89,28,12,9,211,0,0,0,0,0,4,9,62,151,29,24,0,285,0,0,0,0,0,0,0,21,85,30,12,0,155,0,0,0,0,0,3,0,34,134,48,42,0,271,0,0,0,0,0,0,0,25,133,55,70,3,292,0,0,0,0,0,0,0,3,28,14,9,3,55,0,0,0,0,0,0,0,5,0,0,0,6,13,4,8,20,40,30,38,49,391,776,241,209,45,1851
121031407,0,0,0,0,3,51,84,48,62,7,252,0,0,0,0,0,3,4,47,86,66,82,7,298,0,0,0,0,0,0,0,7,37,39,57,0,140,0,0,0,0,0,0,0,19,51,68,116,6,271,0,0,0,0,0,0,0,12,37,92,391,9,552,0,0,0,0,0,0,3,6,10,20,37,9,85,0,0,0,0,0,0,0,0,9,0,4,3,18,0,3,6,7,14,11,41,271,456,450,900,66,2222
121031408,0,0,0,0,3,37,58,38,45,6,201,0,0,3,0,0,0,7,22,74,65,90,8,267,0,0,0,0,0,4,4,15,20,34,67,0,155,0,0,0,0,0,6,0,19,51,69,143,3,289,0,0,0,0,0,5,8,16,37,65,399,5,538,0,0,0,0,0,5,0,4,13,18,52,4,97,0,0,0,0,0,0,0,0,0,0,11,7,21,0,4,16,11,13,40,67,183,348,368,914,67,2037
121031409,0,0,0,0,0,4,19,27,34,0,83,0,0,0,0,0,0,4,17,28,34,28,9,119,0,0,0,0,0,0,0,4,14,16,33,0,67,0,0,0,0,0,0,0,0,20,34,81,0,140,0,0,0,0,0,4,7,3,17,40,240,4,317,0,0,0,0,0,0,0,0,4,7,34,4,45,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,7,9,10,16,64,140,199,510,29,987
121031410,0,0,0,0,0,3,18,23,30,7,88,0,0,0,0,0,0,0,5,21,38,73,4,134,0,0,0,0,0,0,0,0,6,28,30,0,68,0,0,0,0,0,0,0,3,10,43,104,0,160,0,0,0,0,0,0,3,3,3,42,306,0,363,0,0,0,0,0,0,0,0,0,5,32,5,44,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,5,4,3,14,38,111,270,650,28,1127
121031411,0,0,0,0,0,17,29,18,23,4,94,0,0,0,0,0,0,0,9,36,34,46,5,128,0,0,0,0,0,0,0,6,16,26,29,0,78,0,0,0,0,0,0,4,3,16,32,64,7,125,0,0,0,0,0,0,0,7,11,35,228,7,292,0,0,0,0,0,0,0,4,3,7,23,0,41,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,10,13,12,26,22,96,183,183,468,34,1048
121031412,0,0,0,0,9,20,24,11,32,8,107,0,0,0,0,0,0,0,12,18,23,36,0,94,0,0,0,0,0,0,0,8,21,7,26,0,68,0,0,0,3,0,0,0,3,24,19,69,0,129,0,0,0,0,0,0,0,8,35,30,227,9,311,0,0,0,0,0,0,0,5,9,9,31,3,44,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,3,3,3,8,21,97,167,134,486,31,956
