SA2_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
117031646,6,0,89,65,0,0,74,13,0,151,25,5,3,29,9,3,79,1171,155,132,487,92,11,2045,3,4,0,0,0,0,11,0,6,0,0,0,0,10,3,31,3,7,0,0,45,12,20,11,13,3,0,55,12,7,8,14,9,0,44,17,0,11,25,3,0,63,37,16,22,38,17,0,135,239,5,28,31,7,0,318,441,0,5,62,10,0,518,257,0,0,41,3,0,311,161,0,4,31,3,0,203,103,0,0,21,4,0,121,48,0,0,11,0,0,53,56,0,0,8,0,0,66,23,8,3,22,7,4,73,1419,95,98,328,69,7,2020
117031647,4,0,116,135,0,0,13,0,0,155,22,80,3,28,6,0,138,2317,1761,64,368,72,20,4603,0,69,0,3,0,0,81,0,223,6,0,4,0,231,0,758,27,3,0,7,796,6,219,11,6,4,0,250,3,77,3,3,0,0,94,11,70,3,12,0,4,102,41,43,6,32,5,0,130,221,43,3,39,5,0,312,830,19,4,73,24,0,946,1063,8,3,73,37,6,1184,900,19,0,59,27,0,999,284,0,6,34,13,0,327,125,5,0,17,8,0,149,94,0,0,12,0,0,112,61,91,3,33,4,9,200,3644,1648,81,385,125,28,5916
117031648,0,0,94,99,0,0,26,0,0,126,37,0,3,25,3,5,72,2030,55,81,393,51,12,2616,0,0,0,0,0,0,5,0,0,6,0,0,0,6,0,0,11,0,0,0,10,5,3,28,0,0,0,38,0,4,16,7,0,0,24,12,0,15,4,4,0,38,29,4,20,38,4,0,95,193,8,19,29,11,0,266,804,0,13,63,31,0,912,1092,0,3,66,16,0,1184,927,0,5,54,14,0,1002,301,0,0,27,8,4,338,112,0,0,7,0,0,126,155,0,0,9,4,0,166,59,0,0,34,12,9,110,3697,30,136,352,105,10,4323
118011339,0,0,221,295,0,0,81,0,6,380,45,12,7,22,0,7,87,2489,134,11,681,31,18,3360,5,3,0,0,0,0,11,0,12,0,0,0,0,15,0,66,0,4,0,0,70,5,13,6,5,0,0,31,7,7,5,10,0,0,23,6,4,0,17,3,0,33,71,0,7,20,3,0,93,187,3,5,45,3,0,244,331,0,4,77,9,0,415,553,0,0,109,8,0,671,612,0,0,92,6,0,716,417,0,0,55,4,0,475,248,0,0,33,0,0,279,529,0,0,112,6,0,649,54,14,4,29,8,9,119,3031,123,25,615,46,18,3856
118011340,3,0,321,506,0,0,142,3,0,650,67,0,0,41,3,8,125,3318,136,19,807,31,22,4333,0,3,0,3,0,0,4,0,3,0,0,0,0,3,0,68,0,0,0,0,76,7,15,4,3,0,0,26,8,5,3,3,0,0,26,13,4,3,8,4,0,29,65,0,0,29,0,0,97,289,5,0,49,6,0,344,511,8,6,91,13,0,620,682,0,0,100,15,3,798,649,0,0,97,6,0,759,543,0,0,101,3,4,643,379,0,0,54,4,0,443,750,0,0,148,6,0,906,66,11,0,43,3,10,137,3955,115,24,746,53,23,4915
118011341,0,0,184,342,0,0,77,0,0,425,40,8,0,25,5,9,92,2085,116,46,510,36,15,2811,0,5,0,0,0,0,10,0,6,3,0,0,0,15,7,49,6,6,0,0,65,9,15,12,4,0,0,41,3,8,7,9,4,0,27,12,5,5,21,0,0,43,75,0,8,29,8,0,120,227,3,0,38,14,0,286,308,0,9,70,7,0,396,469,0,0,61,0,0,531,518,0,0,53,4,0,577,308,0,0,48,0,0,352,246,0,0,31,0,0,286,509,0,0,72,8,0,580,38,0,3,30,3,10,93,2724,101,59,456,47,19,3409
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,0,0,71,162,0,0,39,0,0,202,30,0,0,11,0,0,41,1099,11,16,228,14,3,1378,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,9,0,0,12,3,0,0,3,0,0,7,0,0,0,4,0,0,7,0,0,0,0,0,0,8,20,0,0,8,0,0,36,90,0,13,14,0,0,117,168,0,0,28,0,0,199,241,0,0,23,0,0,264,196,0,0,31,0,0,228,112,0,0,22,4,0,137,69,0,0,12,0,0,90,202,0,0,38,3,0,246,33,0,0,21,3,4,62,1153,11,21,215,14,9,1419
118011345,0,0,143,543,0,0,108,5,0,646,47,5,9,17,8,0,90,2354,45,19,534,31,10,2986,5,0,0,0,0,0,3,4,0,0,0,0,0,3,3,32,3,3,0,0,38,14,9,4,10,3,0,39,4,0,0,6,0,0,13,57,0,0,14,0,0,77,219,0,0,44,3,0,265,417,0,0,61,11,0,485,355,0,7,65,7,0,434,262,0,0,41,4,0,303,192,0,0,31,0,0,229,173,0,0,35,0,0,206,140,0,0,25,0,0,168,641,0,0,103,3,0,746,34,0,0,18,4,3,63,2518,43,16,456,37,8,3072
118011346,0,0,60,189,0,0,69,3,0,262,16,0,3,16,3,0,39,781,3,14,222,22,4,1040,0,0,0,0,4,0,8,0,0,0,0,0,0,0,4,0,0,3,3,0,8,0,0,0,0,0,0,4,0,0,0,5,0,0,5,0,0,0,3,0,0,12,6,0,0,10,6,0,23,25,0,0,10,4,0,38,106,0,0,14,0,0,123,163,0,0,32,4,0,199,126,0,5,22,3,0,150,78,0,0,24,0,0,100,48,0,0,21,0,0,63,254,0,0,90,3,0,348,16,0,0,14,7,0,43,830,0,8,242,35,10,1123
118011347,0,0,73,193,0,0,61,0,0,258,12,4,0,12,5,0,34,816,16,8,212,14,3,1063,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,4,3,0,0,12,0,0,3,6,5,0,10,0,0,4,3,0,0,12,4,0,0,5,0,0,8,7,0,3,12,0,0,23,48,0,0,7,0,0,65,136,0,0,10,0,0,147,147,0,0,34,0,0,182,138,0,0,19,0,0,163,79,0,0,15,0,0,91,52,0,0,14,0,0,66,227,0,0,50,0,0,276,13,0,0,6,0,0,23,856,13,12,182,12,0,1077
118011649,0,0,107,262,0,0,71,7,0,339,19,0,0,17,4,0,48,1497,0,3,344,27,14,1884,0,0,0,4,0,0,4,0,0,0,0,0,0,4,3,0,0,6,0,0,7,3,0,0,3,0,0,7,4,0,0,0,0,0,4,0,0,0,7,0,0,13,26,0,0,11,4,0,42,89,0,0,16,3,0,114,268,0,0,33,5,0,304,350,0,0,48,4,0,406,261,0,0,38,0,0,294,180,0,0,37,0,0,220,103,0,0,24,0,0,122,323,0,0,75,4,0,401,22,0,0,30,0,4,65,1639,3,6,336,24,8,2015
118011650,7,0,174,280,0,0,79,5,0,362,38,0,0,15,4,0,57,1405,0,0,398,20,12,1836,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,6,0,0,0,9,0,0,11,5,0,0,14,0,0,15,36,0,0,21,0,0,54,128,0,0,20,0,3,150,158,0,0,30,0,0,194,248,0,0,45,0,0,297,257,0,0,45,0,0,303,194,0,0,47,0,0,241,138,0,0,32,0,0,170,447,0,0,80,3,0,524,30,0,0,24,3,3,61,1653,0,0,362,6,6,2034
118021564,0,0,62,107,0,0,41,3,0,153,33,3,5,33,7,6,81,1892,91,116,435,109,22,2668,0,5,0,4,0,0,10,0,4,0,0,0,0,4,0,19,10,4,0,0,38,4,9,5,16,0,0,29,3,6,0,7,0,0,23,6,0,0,11,4,0,36,86,0,9,24,11,0,122,399,4,4,35,12,0,458,621,0,3,58,3,0,692,393,0,0,34,0,0,429,151,0,0,14,3,0,171,128,0,0,20,0,0,142,58,0,0,14,0,0,71,116,0,0,22,0,0,138,25,4,0,14,0,7,56,1998,52,36,277,46,4,2410
118021565,9,0,138,113,0,0,59,6,0,179,46,8,5,42,6,3,109,2126,136,28,538,59,4,2888,0,9,0,0,0,0,12,3,11,4,0,0,0,20,5,65,8,5,3,0,87,21,9,9,25,0,0,74,27,13,6,17,6,0,61,47,7,0,20,4,0,76,169,3,6,30,0,0,209,452,6,9,43,0,0,508,551,4,0,48,3,0,614,307,0,0,32,0,0,342,181,0,0,28,0,0,213,108,0,0,13,0,0,127,59,0,0,5,0,0,69,116,0,0,17,0,0,135,43,12,3,22,0,4,81,2087,125,47,327,30,5,2622
118021566,0,0,53,88,0,0,26,0,0,117,11,3,0,9,0,0,25,832,67,6,176,12,3,1095,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,31,6,0,0,0,36,0,6,0,5,0,0,13,6,0,0,0,0,0,4,6,6,0,4,0,0,17,21,0,0,8,0,0,38,68,0,3,10,3,0,80,187,0,0,26,0,0,216,220,0,0,27,0,0,251,134,0,0,11,0,0,143,89,0,0,12,0,0,106,52,0,0,6,0,0,62,137,0,0,15,0,0,152,27,0,0,13,0,0,39,939,47,23,142,6,0,1154
118021567,0,0,63,60,0,0,9,0,0,71,18,51,0,15,5,3,89,1044,863,26,188,31,11,2163,0,32,0,0,0,0,27,0,67,7,0,0,0,72,0,400,8,0,0,0,415,5,121,6,0,0,0,138,3,66,3,4,0,0,81,3,54,8,8,0,0,74,14,32,7,7,6,0,73,88,33,0,17,5,0,139,290,11,3,45,0,0,351,303,8,0,32,0,0,347,189,0,0,26,4,0,219,106,0,0,5,0,0,115,73,0,0,10,0,0,81,124,0,0,10,0,0,144,21,54,0,14,8,5,99,1222,882,47,189,25,9,2371
118021568,0,0,64,68,0,0,11,0,0,78,23,3,0,16,3,0,47,1157,42,11,215,16,3,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,5,0,0,23,5,0,3,8,0,0,17,3,3,5,6,0,0,13,18,4,3,11,0,0,37,37,0,5,13,0,0,63,125,4,3,28,0,0,157,389,0,0,24,0,0,414,331,0,0,35,5,0,375,166,0,0,18,0,0,183,97,0,0,15,0,0,109,49,0,0,9,0,0,55,81,0,0,6,0,0,94,31,3,0,21,4,4,62,1340,35,19,200,12,8,1610
118021569,0,0,104,132,0,0,34,3,0,162,45,3,3,12,3,0,73,2642,66,29,509,26,11,3284,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,5,7,10,0,0,26,11,3,14,13,0,0,40,4,3,7,9,0,0,21,15,6,3,16,4,0,48,29,4,0,25,3,0,64,256,5,5,32,7,0,300,719,0,0,95,6,0,815,872,0,0,75,3,3,955,452,0,0,39,0,0,501,155,0,0,21,0,0,180,91,0,0,20,0,0,109,163,0,0,38,3,0,205,35,0,3,21,5,7,76,2810,28,46,432,25,14,3354
118021570,0,0,92,127,0,0,35,3,0,164,32,3,0,8,7,6,60,1927,100,32,381,48,8,2498,0,0,0,0,0,0,5,0,5,0,3,0,0,10,0,41,5,0,0,0,51,8,9,3,6,0,0,30,8,6,3,5,0,0,21,16,7,0,7,3,0,38,49,0,3,19,16,0,85,230,5,4,27,28,0,289,469,0,5,65,4,0,547,571,0,0,45,4,0,624,321,0,0,33,0,0,363,124,0,0,17,0,0,149,112,0,0,16,0,0,127,208,0,0,35,0,0,248,30,3,0,16,8,5,60,2156,84,22,303,73,6,2641
118021651,3,0,204,295,0,0,54,7,0,352,47,4,0,24,0,4,72,3170,56,17,631,32,8,3911,0,0,0,0,0,0,7,0,3,0,0,0,0,4,3,28,0,4,0,0,36,0,4,0,3,0,0,16,6,0,0,11,0,0,14,22,4,4,13,0,0,37,39,0,0,25,4,0,63,148,0,0,48,0,0,196,480,3,0,88,6,0,573,821,0,0,99,4,0,924,718,0,0,95,0,0,818,451,0,0,60,0,0,510,250,0,0,38,0,0,289,462,0,0,74,3,0,533,51,3,0,31,0,9,88,3451,44,11,577,19,12,4115
118021652,0,0,50,98,0,0,14,0,0,109,8,35,3,7,3,0,58,467,462,27,95,49,6,1109,0,19,0,0,0,0,22,0,34,0,0,0,0,33,0,233,8,6,0,0,241,0,55,34,0,4,0,92,0,24,7,0,0,0,29,0,22,5,3,8,0,38,9,8,5,7,13,0,39,7,16,0,8,10,4,49,82,0,6,8,0,0,91,132,0,0,14,0,0,152,93,0,0,7,0,0,107,96,0,0,14,0,0,115,39,0,0,5,0,0,45,160,0,0,18,0,0,182,16,32,8,6,3,7,63,639,433,70,106,39,12,1303
118021653,0,0,47,46,0,0,16,3,0,59,15,35,5,7,4,0,65,665,568,43,138,16,9,1438,0,23,0,0,0,0,20,0,35,3,0,0,0,39,0,207,15,0,0,0,230,0,66,39,5,0,0,110,0,42,15,6,0,0,62,8,29,12,6,0,0,44,10,32,3,10,5,0,55,105,21,0,12,5,0,153,131,13,4,22,0,0,166,133,15,0,17,4,0,173,119,5,0,12,0,0,136,72,0,0,13,0,0,82,53,0,0,3,0,0,57,156,0,0,14,0,0,175,11,31,7,16,0,4,74,789,518,88,139,16,8,1562
118021654,0,0,19,87,0,0,18,3,0,113,4,39,0,3,5,0,44,240,657,23,58,54,9,1036,0,18,0,0,0,0,18,0,27,0,0,0,0,27,0,275,13,0,0,0,287,0,85,14,0,0,0,103,0,29,11,4,0,0,39,0,28,9,0,7,0,48,4,27,6,4,16,0,58,5,17,6,0,35,0,70,22,3,0,6,0,0,28,24,0,0,5,0,0,35,22,0,0,3,0,0,28,21,0,0,3,0,0,28,18,0,0,0,0,0,22,98,0,0,14,0,0,108,0,38,0,0,0,5,52,230,562,52,46,67,5,958
119011354,0,0,0,3,0,0,0,0,0,3,15,58,7,12,7,5,101,669,994,56,241,81,19,2065,0,29,0,0,0,0,34,0,75,8,0,0,0,78,0,302,17,0,0,0,324,10,153,11,7,0,0,186,3,65,11,13,0,0,87,3,94,8,16,0,0,130,27,36,22,21,12,0,113,123,54,7,49,13,0,242,293,32,9,75,32,0,439,190,4,3,45,14,0,256,118,0,0,22,7,0,149,46,0,0,6,0,0,48,13,0,0,0,0,0,10,5,0,0,0,0,0,6,22,50,4,33,4,9,123,849,892,102,280,89,10,2226
119011355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,3,11,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,4,5,0,0,0,0,0,7,7,0,8,0,0,0,20,59,0,0,0,0,0,59,35,0,0,0,0,0,32,13,0,0,6,0,0,16,8,0,0,0,0,0,14,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,8,128,12,20,13,3,0,180
119011356,0,0,6,0,0,0,0,0,0,0,12,5,3,21,0,0,41,457,87,21,189,40,3,797,0,0,0,4,0,0,7,0,9,0,0,0,0,9,0,29,0,5,0,0,30,0,13,6,6,0,0,21,0,4,4,7,0,0,20,6,10,3,7,5,0,41,15,3,7,14,10,0,50,85,0,5,42,7,0,149,170,11,5,57,16,0,256,140,6,0,30,8,0,183,82,0,0,22,0,0,109,32,0,0,5,0,0,40,7,0,0,0,0,0,11,7,0,0,4,0,0,7,19,6,0,15,8,0,46,573,84,29,218,68,9,973
119011358,0,0,3,10,0,0,0,0,0,10,17,33,0,11,3,0,64,801,376,68,187,14,0,1455,3,12,3,0,0,0,17,0,23,5,0,0,4,34,0,143,15,9,0,0,172,8,53,19,5,4,0,88,8,27,0,0,0,0,38,14,21,6,8,7,0,56,32,18,3,15,0,0,68,175,21,7,36,0,0,238,309,16,0,54,4,0,386,233,4,0,26,0,0,263,160,0,0,11,0,0,176,74,0,0,5,0,0,74,12,0,0,0,0,0,15,3,0,0,3,0,0,6,23,26,0,23,3,7,87,1045,367,66,194,25,11,1708
119011360,0,0,7,4,0,0,0,0,0,3,6,13,3,13,0,4,53,831,514,41,208,31,10,1633,0,16,0,0,0,0,19,0,18,7,0,0,0,26,3,175,17,4,3,0,199,0,82,19,9,0,0,112,0,47,12,12,0,0,68,19,51,10,9,7,0,104,21,30,5,18,4,0,89,171,19,3,42,4,0,241,312,28,0,53,8,0,404,243,3,4,18,8,0,274,210,0,0,19,0,0,225,80,0,0,3,0,0,81,11,0,0,0,0,0,14,7,0,0,0,0,0,11,16,29,3,17,10,3,81,1106,495,83,215,42,13,1953
119011361,0,0,0,6,0,0,0,0,0,6,23,42,5,30,9,7,108,863,622,79,346,70,23,2011,3,9,3,0,0,0,22,0,29,5,0,0,3,41,9,158,14,7,0,0,185,8,97,35,15,0,0,159,16,54,10,29,5,0,112,30,49,17,19,0,0,112,54,39,17,32,5,0,157,351,29,24,113,25,0,546,421,23,12,81,24,0,557,163,3,5,24,10,0,206,95,0,0,19,4,0,114,32,0,0,13,0,0,47,13,0,0,0,0,0,13,0,0,0,0,6,0,3,33,51,0,51,9,9,156,1220,550,144,400,96,22,2424
119011571,0,0,3,8,0,0,0,0,0,7,39,21,3,20,9,3,94,1729,398,29,332,54,13,2547,4,8,0,4,0,0,13,0,35,0,0,0,0,32,5,122,6,3,0,3,148,9,63,8,10,0,0,96,11,27,4,16,3,0,65,34,29,7,15,0,0,91,147,23,10,35,7,0,216,1112,19,9,121,32,0,1296,476,5,0,65,17,0,567,124,0,0,17,3,0,147,49,0,0,3,0,0,55,15,0,0,4,0,0,26,3,0,0,4,0,0,9,6,0,0,4,0,0,14,27,15,0,28,8,10,84,2030,359,58,331,74,17,2867
119011572,0,0,10,0,0,0,0,0,0,5,17,25,4,21,7,9,86,1126,375,62,341,86,14,2004,0,9,3,3,0,0,12,0,28,0,0,0,0,27,3,107,16,8,0,0,135,6,60,16,16,4,0,95,7,31,12,12,0,0,63,20,27,15,20,0,0,79,126,24,23,40,14,0,225,805,8,32,107,34,3,992,577,0,6,93,33,0,712,161,0,3,25,11,0,203,47,0,0,12,0,0,56,21,0,0,5,0,0,30,5,0,0,3,0,0,9,8,0,0,0,0,0,13,38,18,5,31,9,9,106,1821,307,129,369,107,22,2762
119011655,0,0,5,0,0,0,0,0,0,4,9,31,3,20,0,3,63,513,534,31,183,38,14,1317,0,11,0,0,0,0,15,0,36,0,0,0,0,36,3,195,8,0,0,0,204,16,64,14,5,0,0,100,13,34,7,4,0,0,64,8,48,16,3,0,0,81,30,22,11,18,6,0,81,130,25,9,31,3,0,199,146,11,3,43,9,0,222,104,0,4,20,8,0,139,84,0,0,18,8,5,109,53,0,0,13,3,0,67,11,0,0,3,0,0,12,0,0,0,3,0,0,4,10,19,4,27,6,8,80,607,470,85,189,51,14,1413
119011656,0,0,0,0,0,0,4,0,0,4,3,14,0,14,3,0,36,373,337,34,170,35,6,951,0,6,0,0,0,0,9,0,18,0,0,0,0,18,0,84,5,6,0,0,97,3,50,13,0,0,0,70,6,33,0,0,5,0,45,3,31,8,6,3,0,45,10,23,0,16,4,0,53,75,7,6,31,7,0,125,147,14,0,54,16,0,231,129,0,0,37,16,0,189,56,0,0,7,4,0,78,29,0,0,11,0,0,32,10,0,0,0,0,0,13,3,0,0,3,0,0,9,13,16,0,12,6,3,57,501,275,39,184,64,6,1073
119011657,0,0,0,0,0,0,0,0,0,0,5,20,3,5,0,0,34,431,225,20,85,3,4,767,0,4,0,0,0,0,5,0,11,0,0,0,0,11,0,75,8,0,0,0,84,0,48,14,3,0,0,62,0,14,0,8,0,0,22,3,23,3,4,0,0,39,8,18,0,12,0,0,38,69,9,3,24,0,0,110,153,3,4,31,3,0,197,135,6,0,17,0,0,156,106,0,0,8,0,0,110,33,0,0,3,0,0,35,8,0,0,0,0,0,8,4,0,0,0,0,0,7,13,13,0,9,3,5,42,533,212,41,116,13,9,921
119011658,0,0,3,0,0,0,0,0,0,4,8,17,0,5,4,0,40,578,359,13,118,23,3,1100,3,10,0,0,0,0,17,0,17,0,0,0,0,21,0,155,11,0,0,0,169,0,57,0,0,0,0,60,0,28,0,3,0,0,39,13,18,0,3,0,0,36,18,21,0,12,0,0,56,96,10,6,30,3,0,149,205,7,0,39,0,0,251,176,8,0,15,0,0,200,140,0,3,13,0,0,151,53,0,0,6,0,0,63,12,0,0,0,0,0,12,9,0,0,0,0,0,10,18,23,0,14,0,3,60,735,363,23,145,12,4,1287
119021362,0,0,6,7,0,0,0,0,0,10,29,30,7,29,7,0,96,1605,410,58,278,53,8,2414,3,8,0,5,0,0,15,0,27,0,0,0,0,30,7,152,10,11,0,0,175,5,51,25,9,0,0,94,10,32,4,7,4,0,60,65,26,16,12,5,0,130,323,23,7,39,13,0,399,549,22,6,75,18,0,677,433,13,6,52,7,3,511,271,0,0,35,11,0,319,103,0,0,19,0,0,126,34,0,0,8,4,0,43,21,0,0,4,0,0,22,10,0,0,8,0,0,20,33,30,11,27,15,8,117,1869,377,84,305,80,15,2739
119021366,0,0,5,0,0,0,0,0,0,0,22,28,3,22,10,7,87,1233,402,32,314,76,22,2074,0,13,0,4,0,0,22,0,23,3,0,0,0,32,0,139,16,7,3,0,163,5,71,19,16,4,0,119,14,33,9,11,0,0,70,68,43,11,19,10,0,152,260,32,9,38,16,0,349,389,16,7,85,19,0,521,307,7,4,72,18,0,407,227,3,4,35,12,0,281,92,0,0,15,4,0,117,23,0,0,10,0,0,34,9,0,0,0,0,0,9,7,0,0,4,0,0,5,36,22,7,29,12,5,110,1454,408,89,337,101,9,2394
119021367,0,0,7,4,0,0,0,0,0,3,15,8,0,11,8,5,43,743,193,32,128,25,12,1137,0,4,0,0,0,0,4,0,9,0,0,0,0,9,8,63,9,4,0,0,87,3,30,9,11,0,0,56,10,17,11,10,0,0,46,20,15,11,7,0,0,47,126,13,7,18,0,0,169,223,8,3,22,8,0,267,208,3,5,39,6,0,257,160,6,0,18,7,0,183,109,0,0,14,0,0,120,39,0,0,4,0,0,46,19,0,0,0,0,0,19,6,0,0,0,0,0,6,17,15,4,9,5,0,59,942,183,60,155,31,7,1377
119021573,0,0,0,7,0,0,5,0,0,5,31,8,0,16,3,0,67,2231,110,15,293,63,17,2730,0,0,0,0,0,0,0,0,9,0,0,0,0,15,12,27,4,10,0,0,51,15,23,9,13,6,0,63,16,11,0,12,0,0,44,140,8,6,17,3,0,177,830,5,5,60,16,0,913,906,9,10,90,22,0,1027,257,0,0,54,14,0,323,92,0,0,21,0,0,116,39,0,0,5,3,0,44,14,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,49,8,0,17,5,11,98,2370,96,36,298,74,16,2889
119021574,0,0,0,3,0,0,0,0,0,3,21,11,0,8,0,5,41,1427,96,10,142,28,8,1721,0,0,0,0,0,0,8,3,5,0,0,0,0,9,5,29,4,0,0,0,43,7,10,5,5,3,0,36,18,10,0,10,0,0,38,117,5,4,12,0,0,143,503,6,4,12,5,0,536,527,7,5,42,11,5,583,122,0,0,19,3,0,142,64,0,0,11,8,0,78,16,0,0,3,0,0,26,4,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,5,28,8,0,17,3,4,56,1416,86,21,138,33,12,1703
119021659,0,0,3,5,0,0,0,0,0,7,25,4,0,19,4,7,59,1433,87,17,276,57,11,1883,3,3,0,3,0,0,8,5,5,0,0,0,0,10,8,26,3,3,4,0,50,17,10,7,15,5,0,59,9,12,0,9,3,0,32,28,7,3,13,5,0,59,250,0,3,31,8,0,300,605,5,7,80,12,0,708,342,0,0,50,15,4,412,122,3,0,25,3,0,159,42,0,0,10,0,0,54,17,0,0,5,6,0,33,10,0,0,0,0,0,9,11,0,0,4,0,0,12,25,9,5,34,14,6,84,1488,81,45,281,81,14,1985
119021660,0,0,0,0,0,0,8,0,0,9,22,8,0,13,5,0,45,1367,92,12,255,50,10,1792,4,0,0,0,0,0,5,0,3,3,0,0,0,10,9,29,4,12,5,0,62,9,25,16,10,3,5,61,22,3,4,14,0,0,50,46,8,0,13,0,0,68,256,3,0,31,11,0,300,692,6,8,75,19,0,804,228,0,7,40,14,0,285,100,0,0,17,8,0,119,26,0,0,5,0,0,33,9,3,0,0,0,0,15,4,0,0,0,0,0,6,0,0,0,0,0,0,0,20,7,4,13,13,4,62,1424,83,39,238,80,7,1872
