SA2_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
106041129,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,8,6,12,0,19,61,7,8,98,13,0,0,0,13,37,0,19,64,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,4,9,14,0,0,0,16,43,0,27,83,14,16,5,0,29,8,0,5,38,947,845,290,19,2096,806,69,313,3288,1027,822,246,14,2105,822,70,243,3240,16,3,10,0,27,46,4,15,92,0,0,0,0,0,0,0,0,0,16,3,10,0,27,46,4,15,92,5,0,0,0,7,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,4,0,0,11,12,0,3,0,18,24,0,8,51,3,0,0,0,3,0,0,5,8,4,0,0,0
107011131,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,23,9,35,0,65,204,7,26,299,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,8,4,0,14,0,0,0,20,0,8,4,0,14,3,0,0,20,8,6,3,0,17,13,0,0,28,2364,2723,1212,89,6391,2007,158,241,8795,2264,2554,1147,78,6044,1544,163,236,7984,161,69,83,11,318,370,11,21,730,99,79,61,10,248,188,10,28,474,259,146,144,15,569,553,28,55,1200,16,8,25,0,55,123,4,11,190,5,0,0,0,5,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,13,10,0,0,28,27,15,31,0,71,138,7,10,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011132,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,683,1301,335,20,2342,317,26,47,2733,978,1771,444,21,3209,400,54,56,3718,47,32,22,0,102,59,3,12,174,23,15,8,0,50,9,0,3,63,71,48,30,0,149,68,3,17,241,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,3,4,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011133,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,16,8,6,3,46,113,4,18,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,7,3,0,14,6,0,5,28,4,7,3,0,16,10,3,10,33,3,3,0,0,6,3,0,0,10,1331,2106,584,68,4086,1017,84,181,5366,1362,1962,578,38,3946,760,86,103,4901,28,17,14,3,59,83,6,7,154,19,33,27,0,77,54,7,9,149,50,42,44,4,134,136,8,19,303,52,9,7,3,70,176,6,18,267,0,3,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,14,52,15,7,3,83,186,4,20,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
107011545,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,7,4,0,11,11,3,0,30,53,48,49,0,151,219,9,27,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,8,3,0,0,0,6,0,0,0,8,3,5,3,0,11,10,4,0,19,1103,1508,858,64,3531,1207,145,204,5086,1072,1406,791,61,3328,1020,155,183,4689,18,3,3,0,21,19,4,4,44,17,38,19,0,78,37,6,9,130,29,42,26,0,102,51,7,10,175,59,35,41,4,140,219,10,39,400,5,3,6,0,15,19,0,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,30,15,0,6,46,70,48,59,4,181,253,8,48,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
107011546,3,0,8,31,0,0,38,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,80,61,93,6,236,427,25,99,786,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,5,0,4,3,0,12,3,0,0,16,0,4,3,0,11,8,0,6,22,0,0,0,0,3,4,0,0,10,761,904,664,40,2376,1173,110,239,3898,676,789,472,24,1959,683,68,120,2821,17,18,17,0,54,80,0,12,147,34,43,68,3,152,99,9,32,288,56,66,87,4,208,181,7,41,437,64,39,52,13,164,225,18,31,443,19,7,28,3,51,144,6,42,242,0,0,0,0,0,43,0,5,41,0,0,0,0,0,0,0,0,0,11,4,5,0,14,4,0,0,24,86,54,83,10,233,412,27,78,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
107011547,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,11,11,7,0,24,53,4,3,92,8,6,5,0,20,20,5,18,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,0,20,20,5,19,63,4,0,0,0,6,3,0,0,9,471,406,191,28,1096,682,47,100,1926,407,381,146,27,958,478,33,90,1564,15,9,13,0,36,88,0,11,137,6,9,3,3,27,22,0,6,57,24,19,18,5,63,108,4,15,196,12,4,15,0,31,56,5,11,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,12,4,15,0,31,56,5,11,106,21,0,3,0,29,50,0,18,87,0,0,0,0,0,0,0,0,0,0,0,0,0
107021135,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,4,0,3,0,0,4,14,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,4,4,6,0,0,3,5,0,0,11,1167,2057,594,24,3842,654,68,139,4694,1579,2555,672,36,4841,677,77,104,5694,115,54,60,13,242,153,5,7,410,108,90,60,6,266,85,11,5,364,227,141,122,14,506,239,19,14,780,6,3,0,0,8,8,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,0,15,8,0,0,23,12,6,3,0,26,16,3,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031137,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,4,0,0,9,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,4,4,23,0,0,0,22,34,0,11,71,665,722,426,23,1830,543,49,123,2549,582,632,326,23,1566,386,53,70,2077,89,23,52,6,169,184,14,19,385,47,25,34,4,106,57,5,6,179,137,47,83,9,277,242,20,24,564,0,0,0,0,6,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,8,0,14,11,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031138,4,4,71,121,6,23,211,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,133,20,22,3,189,261,12,52,510,6,4,0,0,8,10,0,49,65,0,0,0,0,0,0,0,3,3,3,3,4,0,10,5,5,0,22,5,8,4,0,18,10,5,48,86,3,4,0,0,12,5,0,3,23,1069,790,266,27,2146,811,72,212,3243,803,708,182,23,1720,337,38,76,2168,66,23,14,0,106,95,6,7,205,223,86,54,7,371,204,21,23,622,292,114,65,4,478,300,21,30,828,45,18,17,0,75,83,0,14,175,53,15,8,0,81,56,3,8,152,106,12,4,4,128,175,7,16,325,0,0,0,0,0,0,0,0,0,11,3,3,0,17,3,0,0,17,217,44,30,5,292,320,14,40,668,0,0,0,0,0,5,0,11,23,0,0,0,0,0,0,0,0,0,10,6,0,0
107031139,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,16,8,10,0,29,16,0,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,666,804,188,13,1661,319,37,85,2102,673,754,162,7,1601,297,31,66,1987,13,9,7,0,31,15,0,5,50,31,18,12,0,62,35,3,9,107,42,27,14,0,92,48,3,14,157,14,3,5,0,19,14,0,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,14,3,4,0,20,16,0,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031140,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,34,11,4,3,53,97,3,44,194,7,4,0,0,11,3,0,14,30,0,0,0,0,0,0,0,4,6,5,0,0,0,4,0,0,0,5,7,4,0,0,18,3,0,16,38,4,4,0,0,7,8,18,18,60,911,896,205,15,2037,529,76,271,2916,932,895,174,20,2028,432,47,150,2652,34,16,11,0,62,76,4,15,159,50,32,12,3,92,44,9,7,154,80,44,21,4,154,122,9,24,309,15,3,3,0,24,30,0,4,53,13,0,5,0,14,18,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,5,9,0,40,46,5,3,94,0,0,4,0,8,8,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0
107031141,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,61,23,20,0,94,49,9,34,189,8,3,4,0,15,49,0,22,82,0,0,0,0,0,0,0,5,5,7,3,7,0,9,3,0,3,19,13,6,6,0,26,50,0,34,102,10,6,6,0,19,0,0,0,16,1474,2484,569,41,4565,789,95,240,5690,1508,2456,515,34,4514,542,73,133,5258,98,41,56,5,198,141,10,14,367,174,206,113,8,505,195,24,24,744,271,245,174,8,701,335,37,46,1107,56,26,27,0,105,100,4,10,223,48,3,4,0,51,35,0,3,93,0,0,0,0,3,7,0,0,9,0,0,0,0,0,0,0,0,0,11,11,0,0,24,13,0,0,34,117,41,30,0,189,152,6,16,362,6,0,0,0,12,41,0,6,54,0,0,0,0,0,0,0,0,0,4,4,0,0
107031142,0,0,3,0,0,0,3,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,7,4,7,0,23,36,0,3,73,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,5,0,0,0,4,3,7,0,14,5,0,0,0,4,3,7,7,17,5,7,0,0,7,3,0,0,14,982,1175,512,35,2705,788,71,155,3712,935,1038,392,40,2408,521,65,101,3097,94,31,70,8,200,222,16,21,461,74,74,65,9,213,119,15,13,360,163,99,138,13,416,342,35,33,819,7,7,9,0,26,34,4,0,69,0,0,0,0,0,0,0,0,0,33,6,0,0,40,48,3,3,95,0,0,0,0,0,0,0,0,0,3,4,0,0,7,3,0,5,14,42,13,16,0,75,90,3,9,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
107031143,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,96,41,130,12,280,378,23,56,735,68,4,14,7,90,153,6,21,259,0,0,0,0,0,0,0,4,4,0,3,0,0,10,9,0,4,14,75,8,18,7,100,154,0,25,279,6,6,4,0,11,10,0,0,18,1954,1994,1331,104,5376,2084,183,431,8080,1721,1759,1204,78,4759,1341,149,256,6497,57,18,31,0,109,179,4,16,303,98,52,81,7,234,233,20,37,524,157,67,113,7,345,408,20,59,830,98,49,93,9,251,414,20,52,735,3,0,3,0,9,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,9,14,0,0,17,110,50,97,9,270,429,27,52,775,53,4,15,0,74,144,9,49,272,0,0,0,0,0,0,0,0,0,4,0,0,0
107041144,23,5,175,117,51,21,365,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,186,84,65,15,349,314,101,46,810,0,3,0,0,4,0,0,34,42,0,0,0,0,0,0,0,0,4,8,9,5,0,27,18,5,3,54,11,9,5,0,29,20,5,41,99,9,6,0,0,9,5,0,3,20,1964,2409,910,89,5367,2105,346,311,8129,1503,2043,657,66,4272,1050,231,166,5722,142,94,85,11,334,305,30,41,711,201,148,144,7,496,428,51,53,1027,345,240,234,14,829,735,84,94,1742,87,34,28,3,150,243,28,31,457,6,5,9,0,25,29,8,6,70,101,32,40,4,179,165,53,35,427,0,0,0,0,0,0,0,0,0,10,14,3,0,24,9,0,3,36,205,82,77,13,373,442,91,77,986,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,13,8,0
107041145,0,0,24,22,6,7,58,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,145,68,83,6,305,402,40,42,794,0,5,0,0,7,11,0,33,53,0,0,0,0,0,0,0,11,7,5,5,8,0,17,4,0,4,25,8,8,8,0,23,19,0,43,89,0,0,4,0,5,6,0,0,13,1412,1662,880,78,4029,1905,182,275,6389,974,1347,470,56,2847,686,102,110,3749,153,75,129,9,368,400,27,42,843,232,196,208,17,655,426,48,69,1202,386,276,338,25,1020,826,79,117,2041,70,44,71,5,188,269,26,22,502,52,22,37,0,109,150,12,12,286,47,4,15,0,67,63,15,8,147,0,0,0,0,0,0,0,0,0,8,4,6,0,11,11,0,0,23,171,74,119,11,380,498,48,32,957,8,0,0,0,8,13,0,16,31,0,0,0,0,0,0,0,0,0,4,3,0,0
107041146,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,5,0,0,5,104,74,53,7,240,354,86,44,718,25,11,17,3,57,105,3,21,187,0,0,0,0,0,0,0,4,4,3,0,3,0,9,12,4,0,25,26,12,23,3,65,113,9,28,211,3,7,4,0,12,16,0,0,35,1827,2581,767,86,5263,1611,384,257,7516,1601,2617,593,43,4858,939,272,118,6190,55,55,46,0,163,196,32,24,411,104,91,53,6,259,167,39,24,485,161,146,102,5,421,362,73,52,898,83,44,45,11,177,291,65,32,569,3,0,8,0,12,23,5,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,18,3,4,0,30,92,50,56,16,210,312,71,43,639,28,5,9,7,48,92,7,17,166,0,0,0,0,0,0,0,0,0,4,6,5,3
107041147,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,90,63,44,0,188,74,9,11,279,0,0,0,0,0,5,0,3,10,0,0,0,0,0,0,0,0,0,0,5,4,0,8,0,0,3,8,0,5,3,0,9,10,0,7,23,0,8,0,0,6,4,0,0,17,669,1383,263,13,2331,381,49,95,2855,665,1316,213,13,2201,305,37,65,2603,14,6,0,0,17,5,0,0,25,24,16,5,3,49,25,0,0,77,33,28,7,3,68,29,0,0,99,64,59,39,0,161,65,5,9,241,23,12,7,0,49,23,4,6,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,11,3,0,0,19,95,71,48,0,219,95,10,14,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
107041148,0,0,5,4,0,10,27,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,102,48,31,0,178,122,17,32,347,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,6,5,10,0,16,3,0,0,22,6,3,10,0,18,3,0,3,27,3,5,0,0,8,15,0,0,24,1118,1546,351,28,3039,726,119,163,4052,1074,1501,267,20,2867,487,77,105,3542,28,13,7,0,44,55,3,3,108,86,76,38,0,202,100,6,12,316,109,83,49,0,246,157,12,12,428,48,17,14,0,86,81,3,15,182,44,19,10,0,76,48,3,5,125,7,3,0,0,15,13,0,5,24,0,0,0,0,0,0,0,0,0,3,6,0,0,14,8,0,0,22,104,48,28,6,184,146,5,17,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
107041150,5,0,25,28,3,5,64,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,222,128,130,8,489,534,42,62,1129,3,0,3,0,4,12,0,24,35,0,0,0,0,0,0,0,4,4,7,4,0,0,10,6,5,0,17,9,4,5,0,16,13,7,26,57,8,14,6,0,30,8,0,0,40,1734,2621,812,58,5225,1669,151,278,7322,1416,2429,508,33,4389,805,79,111,5393,50,34,48,4,144,184,6,18,348,160,167,127,6,462,282,19,25,786,208,201,177,11,603,470,22,47,1135,175,120,127,8,437,463,21,54,973,21,11,15,0,51,76,4,11,142,17,0,8,0,24,39,4,4,74,0,0,0,0,0,0,0,0,0,13,5,3,0,22,14,0,0,37,227,141,150,12,525,589,39,71,1225,3,0,0,0,8,5,0,4,12,0,0,0,0,0,0,0,0,0,9,8,0,0
107041548,176,49,1475,944,295,313,3026,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,4,1408,462,332,81,2288,1901,644,658,5489,0,0,0,0,0,4,0,51,47,0,0,0,0,0,0,0,31,31,3,6,0,0,12,9,0,3,28,3,6,0,0,12,8,0,86,107,69,6,4,0,76,135,8,14,235,1712,693,432,104,2940,2321,810,867,6939,170,181,67,9,431,153,75,29,693,12,3,0,0,19,14,6,6,42,88,48,32,4,165,90,38,9,300,100,53,30,4,184,100,44,13,347,175,66,62,11,316,397,98,38,848,306,105,105,19,533,687,215,92,1523,909,260,157,33,1363,943,239,133,2672,721,180,82,13,1000,710,170,89,1964,0,0,0,0,0,3,0,0,5,2114,611,406,77,3206,2741,721,347,7020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,26,13,5,0
107041549,47,16,287,241,133,35,694,..,..,..,..,..,..,..,..,..,0,0,3,0,3,0,0,0,11,395,274,209,48,926,901,340,145,2317,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,67,67,0,6,0,0,13,9,0,0,20,0,6,0,0,10,5,0,65,85,3,3,6,0,13,10,4,6,31,1382,1603,668,112,3772,1750,696,363,6578,791,1127,340,29,2287,590,249,93,3215,61,51,33,0,146,100,18,12,283,207,163,93,15,482,225,103,46,856,264,214,130,22,628,329,125,58,1139,158,103,59,16,338,395,94,56,878,124,49,48,11,233,306,91,84,722,157,60,44,15,274,281,67,46,671,56,39,7,0,105,36,56,5,206,4,5,0,0,10,9,6,3,28,498,254,165,52,965,1016,317,191,2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0
