SA2_CODE_2021,C21_P_35_39_Tot_LF,C21_P_35_39_Not_LF,C21_P_35_39_LF_NS,C21_P_35_39_Tot,C21_P_40_44_Em_FT,C21_P_40_44_Em_PT,C21_P_40_44_Em_AFW,C21_P_40_44_Em_Hrs_NS,C21_P_40_44_Em_Tot,C21_P_40_44_Unem_Look_FT,C21_P_40_44_Unem_Look_PT,C21_P_40_44_Unem_Tot,C21_P_40_44_Tot_LF,C21_P_40_44_Not_LF,C21_P_40_44_LF_NS,C21_P_40_44_Tot,C21_P_45_49_Em_FT,C21_P_45_49_Em_PT,C21_P_45_49_Em_AFW,C21_P_45_49_Em_Hrs_NS,C21_P_45_49_Em_Tot,C21_P_45_49_Unem_Look_FT,C21_P_45_49_Unem_Look_PT,C21_P_45_49_Unem_Tot,C21_P_45_49_Tot_LF,C21_P_45_49_Not_LF,C21_P_45_49_LF_NS,C21_P_45_49_Tot,C21_P_50_54_Em_FT,C21_P_50_54_Em_PT,C21_P_50_54_Em_AFW,C21_P_50_54_Em_Hrs_NS,C21_P_50_54_Em_Tot,C21_P_50_54_Unem_Look_FT,C21_P_50_54_Unem_Look_PT,C21_P_50_54_Unem_Tot,C21_P_50_54_Tot_LF,C21_P_50_54_Not_LF,C21_P_50_54_LF_NS,C21_P_50_54_Tot,C21_P_55_59_Em_FT,C21_P_55_59_Em_PT,C21_P_55_59_Em_AFW,C21_P_55_59_Em_Hrs_NS,C21_P_55_59_Em_Tot,C21_P_55_59_Unem_Look_FT,C21_P_55_59_Unem_Look_PT,C21_P_55_59_Unem_Tot,C21_P_55_59_Tot_LF,C21_P_55_59_Not_LF,C21_P_55_59_LF_NS,C21_P_55_59_Tot,C21_P_60_64_Em_FT,C21_P_60_64_Em_PT,C21_P_60_64_Em_AFW,C21_P_60_64_Em_Hrs_NS,C21_P_60_64_Em_Tot,C21_P_60_64_Unem_Look_FT,C21_P_60_64_Unem_Look_PT,C21_P_60_64_Unem_Tot,C21_P_60_64_Tot_LF,C21_P_60_64_Not_LF,C21_P_60_64_LF_NS,C21_P_60_64_Tot,C21_P_65_69_Em_FT,C21_P_65_69_Em_PT,C21_P_65_69_Em_AFW,C21_P_65_69_Em_Hrs_NS,C21_P_65_69_Em_Tot,C21_P_65_69_Unem_Look_FT,C21_P_65_69_Unem_Look_PT,C21_P_65_69_Unem_Tot,C21_P_65_69_Tot_LF,C21_P_65_69_Not_LF,C21_P_65_69_LF_NS,C21_P_65_69_Tot,C21_P_70_74_Em_FT,C21_P_70_74_Em_PT,C21_P_70_74_Em_AFW,C21_P_70_74_Em_Hrs_NS,C21_P_70_74_Em_Tot,C21_P_70_74_Unem_Look_FT,C21_P_70_74_Unem_Look_PT,C21_P_70_74_Unem_Tot,C21_P_70_74_Tot_LF,C21_P_70_74_Not_LF,C21_P_70_74_LF_NS,C21_P_70_74_Tot,C21_P_75over_Emp_Wor_ft,C21_P_75over_Em_Work_pt,C21_P_75over_Em_Aw_fr_w,C21_P_75over_Emp_Hou_w_ns,C21_P_75over_Em_Tot,C21_P_75over_Unem_Lo_ft_w,C21_P_75over_Unem_Lo_pt_w,C21_P_75over_Unemp_Tot,C21_P_75over_Tot_lab_for,C21_P_75over_N_lab_forc,C21_P_75over_LF_NS,C21_P_75over_Tot,C21_P_Tot_Em_FT,C21_P_Tot_Em_PT,C21_P_Tot_Em_AFW,C21_P_Tot_Em_Hrs_NS,C21_P_Tot_Em_Tot,C21_P_Tot_Unem_Look_FT,C21_P_Tot_Unem_Look_PT,C21_P_Tot_Unem_Tot,C21_P_Tot_Tot_labo_for,C21_P_Tot_Not_LF,C21_P_Tot_LF_NS,C21_P_Tot_Tot
124011450,1020,133,35,1184,760,286,66,8,1125,12,10,23,1153,145,33,1332,814,279,66,5,1168,26,13,38,1207,127,30,1363,722,277,63,3,1063,14,7,21,1085,155,23,1261,587,291,59,6,947,15,10,21,972,214,16,1199,393,265,60,6,717,16,14,24,741,470,16,1229,152,166,41,0,368,10,7,9,377,802,18,1204,48,78,18,0,140,0,3,3,143,862,18,1019,12,40,11,0,68,0,0,0,71,1249,64,1382,5380,3015,913,72,9387,174,165,338,9721,5133,339,15190
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,3,0,7
124011452,555,157,25,741,297,212,67,3,579,17,10,24,605,142,36,779,366,259,57,4,678,19,5,25,704,192,43,936,377,257,62,11,704,14,16,28,736,232,35,1004,335,236,54,3,634,18,5,19,655,262,29,954,222,251,74,4,546,32,21,52,599,505,41,1148,111,183,46,6,348,9,7,21,367,757,48,1179,52,93,13,0,162,0,0,0,162,843,45,1043,25,44,7,3,77,0,3,3,76,1241,112,1431,2567,2303,736,59,5664,188,139,323,5987,5084,550,11613
124011453,588,116,20,720,354,191,53,4,604,7,3,9,609,107,20,744,421,204,52,5,678,9,3,12,698,94,30,822,400,227,45,5,669,14,3,24,694,134,29,856,371,207,62,5,637,15,9,24,662,198,21,884,244,203,48,6,497,5,12,21,519,333,22,872,83,114,22,0,219,3,3,11,229,488,20,732,27,39,9,0,76,0,5,5,80,535,9,628,6,19,0,0,24,0,0,0,29,649,34,712,2916,1975,600,47,5541,117,109,226,5763,3367,273,9402
124011454,1189,170,26,1384,757,335,71,12,1177,11,10,16,1193,141,33,1368,864,358,75,19,1312,11,8,23,1334,188,30,1548,849,344,93,10,1295,11,12,21,1316,191,24,1529,665,336,84,5,1092,6,4,16,1108,252,33,1393,465,317,96,5,886,19,17,42,922,568,25,1517,143,197,47,4,391,3,8,12,409,929,25,1352,36,83,17,0,144,0,0,3,144,1056,31,1234,14,35,3,0,51,0,0,0,55,1779,164,2004,5957,3539,1054,92,10648,160,185,343,10991,6328,478,17791
124011455,244,65,24,335,151,110,14,3,282,8,0,5,284,59,11,363,178,107,24,0,304,12,4,15,324,66,31,422,178,111,34,8,322,5,0,5,327,59,21,404,175,99,40,0,315,3,5,6,320,101,12,439,135,111,23,4,271,4,4,14,285,204,27,508,58,86,24,0,172,0,3,3,170,358,18,545,21,55,0,0,81,0,3,5,88,439,21,545,0,17,3,0,32,0,0,0,29,722,45,796,1257,1008,294,31,2592,64,51,115,2704,2370,285,5361
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,8
124031457,954,183,80,1209,502,214,64,15,796,15,10,27,820,176,60,1054,499,150,47,12,709,13,6,20,728,175,67,968,407,149,47,18,621,14,5,20,639,158,52,852,350,143,73,4,573,17,0,17,587,187,47,826,267,180,65,9,526,9,8,20,548,370,33,953,106,90,33,3,231,4,3,9,238,604,27,867,23,28,11,0,63,0,0,0,64,654,23,740,7,6,0,0,17,0,0,0,20,672,66,759,4267,2095,830,150,7340,206,116,319,7663,4217,720,12600
124031459,769,101,36,908,536,216,64,8,815,17,10,23,838,103,27,976,607,194,57,9,860,9,6,14,870,121,23,1023,480,158,53,6,697,10,6,16,711,123,14,855,379,188,46,5,614,18,3,21,634,162,21,818,243,166,50,7,464,8,7,12,475,287,13,780,94,88,31,0,216,5,6,9,222,511,28,762,35,51,4,0,93,0,0,0,93,662,31,784,6,21,6,3,35,0,0,0,35,1021,90,1142,4043,2002,759,79,6891,123,96,220,7109,3757,375,11248
124031460,1256,187,50,1490,900,296,70,5,1267,13,8,21,1294,179,50,1518,1008,300,112,9,1429,22,9,30,1459,164,20,1649,883,265,88,8,1244,10,9,23,1264,185,46,1501,688,224,82,9,1004,16,3,19,1024,209,18,1255,443,208,59,4,714,22,6,26,746,371,18,1136,157,84,33,0,271,9,4,13,287,519,18,822,20,31,17,0,71,0,0,0,71,531,7,612,6,9,3,0,24,0,0,0,21,593,32,646,6993,3114,1191,128,11430,218,150,374,11801,4123,417,16346
124031461,1046,187,73,1299,647,248,91,14,1000,24,12,32,1030,149,44,1227,560,195,57,14,826,24,15,33,861,173,40,1066,449,182,57,15,697,16,9,21,724,154,43,925,395,167,65,5,639,14,10,25,664,215,23,905,302,160,65,3,543,11,11,21,568,334,39,942,112,78,26,8,223,3,0,6,227,653,35,913,29,38,18,0,88,0,0,0,88,781,39,908,9,17,9,4,31,0,0,0,31,989,147,1166,4676,2354,981,158,8163,213,146,362,8524,4699,697,13916
124031462,1756,371,134,2261,890,310,82,20,1297,50,12,60,1362,273,118,1751,730,280,79,21,1114,32,10,43,1154,282,113,1559,618,218,81,14,938,35,11,45,983,307,101,1395,456,163,52,10,684,30,16,42,723,293,61,1079,274,152,50,10,479,23,16,36,518,419,59,999,101,70,23,7,198,0,5,5,204,569,52,831,23,25,11,0,68,0,0,0,64,600,53,721,8,9,4,0,21,0,0,0,21,978,148,1146,6603,3049,1112,229,10999,469,255,723,11725,5871,1480,19067
124031463,830,113,33,974,473,175,52,7,712,6,0,12,722,93,23,841,462,156,44,7,673,13,3,12,686,110,32,825,383,167,50,11,619,4,3,9,623,96,24,745,327,154,43,9,528,14,4,16,542,135,23,695,211,109,38,4,366,8,0,13,373,209,14,604,80,54,22,3,161,0,0,0,164,286,12,461,21,43,7,3,73,0,0,0,72,346,9,429,17,31,3,3,54,0,0,0,54,463,27,542,3605,1852,685,95,6245,104,60,159,6410,2509,299,9219
124031464,954,249,92,1299,512,188,69,10,784,25,9,39,824,224,96,1143,446,153,50,16,669,24,0,32,699,226,89,1015,427,156,47,0,635,30,17,47,681,242,83,1006,349,133,43,9,529,20,9,27,562,282,76,922,232,119,46,0,392,18,6,23,424,352,60,836,71,71,12,0,154,3,0,8,160,510,56,728,23,28,9,0,62,0,0,0,61,586,103,746,7,21,0,0,33,0,0,3,30,1139,420,1590,5000,2157,896,152,8209,379,164,538,8750,4977,1560,15284
124031465,318,53,16,384,200,88,33,9,325,0,3,0,330,48,24,390,220,95,28,10,351,4,0,4,353,49,18,417,236,78,23,4,342,0,0,3,344,61,14,418,174,74,21,0,272,0,0,3,273,81,15,369,115,85,35,4,236,3,0,7,242,112,16,370,35,31,5,3,78,0,0,3,81,159,9,246,13,14,0,0,29,0,0,0,29,156,10,189,3,6,0,0,10,0,0,0,10,199,21,229,1835,919,350,61,3165,48,29,79,3238,1259,199,4691
124031707,1010,166,63,1239,574,192,68,3,835,15,9,26,864,165,56,1090,558,203,63,7,838,16,7,22,860,185,35,1081,514,231,60,9,811,15,4,20,831,195,49,1076,473,193,79,10,747,16,3,19,772,228,47,1048,319,174,74,4,571,14,6,13,587,354,24,961,109,83,20,0,208,0,3,3,213,457,25,698,23,30,6,0,56,0,0,5,59,441,17,518,4,12,4,0,19,0,0,0,19,522,39,585,4856,2431,960,124,8369,210,129,342,8716,3824,596,13133
124031708,1298,170,39,1513,597,199,55,7,863,17,6,24,883,110,46,1033,464,150,44,6,666,17,3,22,685,105,19,815,282,92,35,6,410,8,3,9,426,89,18,527,171,73,24,5,271,9,4,13,286,96,17,400,103,54,26,7,189,7,5,8,195,142,10,347,39,23,9,0,72,0,0,0,76,181,14,265,5,17,7,0,31,0,0,0,35,221,6,262,0,5,0,0,9,0,0,0,9,278,26,306,4189,1773,708,141,6812,147,97,250,7068,2194,327,9586
124041466,712,148,55,914,408,177,50,16,650,7,8,12,662,125,34,823,434,178,48,11,669,15,8,24,693,171,40,907,431,196,50,4,679,17,14,31,709,170,45,920,340,154,65,3,556,15,7,20,574,183,36,797,247,147,45,5,436,8,5,14,452,314,32,802,97,82,35,0,212,3,5,4,221,492,38,744,33,40,10,4,83,0,0,0,85,688,42,812,11,29,4,6,54,0,0,0,54,1536,220,1803,3909,2140,732,131,6904,179,109,290,7194,4666,791,12654
124041467,747,157,65,964,429,202,64,11,702,13,5,19,724,126,48,900,427,154,49,5,643,11,7,24,661,167,46,875,436,233,51,11,732,11,3,17,750,194,50,994,454,193,61,8,713,20,3,27,742,297,58,1097,303,139,42,4,489,10,10,19,504,315,37,855,101,70,27,0,197,4,4,3,201,439,28,669,23,45,5,4,73,3,0,3,80,415,25,518,9,21,3,6,42,0,0,0,42,685,62,779,4263,2233,788,119,7409,189,113,305,7717,3802,635,12154
124041468,288,252,20,555,154,91,36,8,292,3,6,12,303,201,36,540,216,83,29,4,332,4,5,11,343,170,25,547,207,107,47,0,364,5,0,5,372,142,18,534,194,107,29,8,331,9,0,8,340,147,28,519,118,84,23,5,225,8,0,11,232,183,14,432,52,51,19,0,117,0,3,3,118,208,27,352,12,24,8,0,42,0,0,0,39,235,25,302,3,11,4,0,18,0,0,0,18,292,30,342,1712,1006,390,54,3170,53,47,103,3272,2703,333,6308
124051469,328,59,18,401,215,84,27,7,336,10,5,12,344,68,14,431,211,80,19,11,314,7,4,8,324,44,15,389,251,89,27,8,375,7,4,12,385,78,20,481,286,95,34,3,420,8,0,15,433,109,17,565,151,73,35,8,269,4,3,7,274,171,3,451,61,46,12,0,119,0,0,0,118,187,8,310,3,5,0,0,14,0,0,0,16,179,4,197,0,0,0,0,0,0,0,0,0,163,13,182,2011,955,368,69,3409,93,60,157,3564,1512,193,5270
124051470,1113,257,65,1443,651,256,82,19,1011,25,5,35,1042,218,74,1327,629,241,69,11,944,11,7,14,962,189,55,1212,605,194,80,15,890,22,6,25,913,227,47,1189,525,226,78,14,839,23,10,32,872,307,48,1228,481,277,84,5,846,23,10,30,881,567,33,1480,147,118,44,3,306,7,6,8,318,747,34,1099,34,33,7,0,74,0,4,4,73,637,35,748,5,10,5,0,20,0,0,0,20,623,51,692,5555,2699,1046,174,9477,283,158,438,9917,5128,733,15779
124051580,694,220,94,1008,358,161,56,6,585,15,11,32,613,164,64,839,340,103,56,12,513,16,11,30,546,178,58,774,307,103,55,7,476,22,6,26,498,211,56,770,271,95,40,8,409,13,5,18,427,214,41,682,170,85,27,5,288,10,7,20,310,302,18,637,74,45,17,0,138,0,0,4,140,351,36,524,11,13,3,0,25,0,0,0,27,432,27,489,7,5,0,0,13,0,0,0,14,573,64,650,3008,1433,577,117,5137,230,124,359,5498,3746,795,10036
124051581,862,324,140,1323,447,175,56,24,699,32,18,45,747,241,122,1115,414,140,61,10,628,34,9,49,678,271,116,1071,378,142,50,13,585,21,14,38,615,306,97,1016,313,127,68,13,523,32,11,43,565,310,95,968,220,114,40,9,383,17,16,26,413,357,70,838,89,51,17,5,162,0,3,3,169,464,68,700,17,11,5,0,38,0,0,0,41,482,82,607,0,8,0,0,16,0,0,0,16,804,213,1033,3764,1841,739,199,6550,339,198,533,7080,4986,1572,13643
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,6
125011582,815,560,150,1529,266,142,71,28,502,48,16,64,568,448,135,1155,191,103,62,8,365,54,9,61,427,420,102,953,195,109,70,17,389,51,21,67,452,471,104,1036,189,95,51,11,343,39,10,39,386,462,95,934,110,71,43,6,234,24,19,40,278,435,84,793,49,38,14,3,108,7,0,6,113,473,63,654,13,14,6,0,32,0,0,0,30,387,53,475,3,3,0,0,16,0,0,0,16,693,79,786,2688,2560,836,306,6385,519,379,897,7281,7189,1655,16126
125011583,509,265,49,827,171,101,38,10,323,24,13,38,361,227,48,636,113,48,38,11,209,29,0,31,237,209,34,480,86,52,28,14,182,19,7,31,212,230,24,465,101,57,35,8,209,14,4,21,230,209,33,473,48,31,27,4,112,18,7,22,137,211,22,365,12,11,5,0,33,3,0,3,35,221,27,289,5,6,4,0,12,0,0,0,12,176,21,211,3,0,0,0,5,0,0,0,5,335,109,442,1674,1850,468,200,4198,297,229,525,4724,3598,719,9047
125011584,319,205,70,589,123,69,34,8,234,15,6,16,250,221,46,517,133,56,43,6,243,3,7,14,258,205,49,504,128,50,46,7,238,10,3,15,254,216,45,506,140,60,39,11,249,17,16,37,280,230,50,561,73,55,22,4,155,11,6,15,170,273,40,481,26,24,17,0,68,6,5,10,70,261,19,355,22,9,0,0,35,0,0,6,40,225,24,286,3,5,0,0,6,0,0,0,6,414,27,453,1294,758,447,102,2600,171,113,286,2885,3423,654,6963
125011585,343,218,44,603,140,75,28,5,259,9,5,18,276,176,43,491,170,71,51,9,292,13,4,21,305,189,32,530,179,69,52,11,314,21,10,36,354,194,43,581,175,86,59,11,326,21,6,25,352,205,37,597,109,73,20,0,205,17,10,25,231,279,16,530,53,34,14,3,106,8,4,11,119,286,16,422,8,10,8,0,27,0,0,0,31,282,13,323,0,3,0,0,11,0,0,0,11,469,32,505,1620,923,472,123,3143,191,120,306,3450,3339,476,7272
125011586,1246,491,83,1817,481,203,106,26,812,31,13,49,861,345,81,1289,390,161,116,22,684,32,16,52,732,336,55,1126,422,208,93,25,746,30,15,43,792,420,75,1287,356,189,116,14,676,32,18,51,724,496,74,1297,274,161,107,8,549,25,20,43,594,597,51,1245,101,84,46,3,240,5,9,17,254,673,46,971,21,31,15,3,66,0,0,0,66,517,26,605,5,9,0,0,14,0,0,0,14,896,102,1011,4707,2996,1363,317,9384,392,322,722,10102,7111,1074,18282
125011587,206,127,21,353,93,50,21,4,166,9,3,8,180,102,21,295,84,48,24,8,163,13,6,13,176,97,13,287,92,49,20,3,168,9,7,21,185,106,16,311,89,46,26,0,159,8,3,9,165,140,16,320,71,32,20,3,133,14,8,27,156,174,16,345,29,20,9,0,58,0,0,0,58,210,13,278,6,7,0,0,14,0,0,0,14,181,7,194,0,0,3,0,5,0,0,0,5,239,18,258,928,547,276,53,1806,123,70,196,2001,1996,217,4220
125011709,634,340,21,997,375,157,55,12,594,10,10,16,613,317,22,953,319,127,51,3,499,13,8,24,520,244,16,775,300,101,34,7,445,10,10,16,460,186,11,654,195,69,29,0,294,14,4,15,317,147,9,466,110,61,16,3,190,3,6,12,197,162,4,367,48,39,14,0,106,3,0,5,107,201,12,321,13,20,0,0,33,0,0,0,33,220,8,258,0,6,0,0,10,0,0,0,10,242,6,251,2323,1055,427,68,3867,110,84,198,4065,3256,190,7520
125011710,2312,505,156,2974,673,217,111,15,1015,43,15,54,1071,247,94,1407,418,136,62,9,630,29,9,43,665,176,45,887,269,108,42,8,423,28,6,38,456,159,28,649,227,81,35,11,352,18,5,23,372,222,24,625,149,78,31,0,263,14,9,20,281,249,27,559,66,61,22,0,150,0,9,8,162,274,27,461,12,16,5,0,29,0,0,0,29,169,4,202,3,4,3,0,17,0,0,0,16,179,16,205,7698,2584,1298,237,11821,488,259,748,12563,4099,935,17605
125021477,1596,378,95,2070,814,339,132,21,1309,40,10,49,1360,325,103,1778,770,276,121,15,1180,38,17,51,1233,365,70,1668,662,278,108,12,1055,22,18,40,1096,387,73,1554,537,237,149,16,936,26,26,52,978,489,56,1526,319,182,106,12,622,36,23,59,678,639,57,1381,112,101,52,0,265,9,4,14,281,727,63,1072,34,46,20,3,109,0,0,0,110,709,38,858,8,24,5,0,39,0,0,0,39,1228,110,1377,6398,3048,1555,188,11188,354,286,640,11830,7082,1052,19957
125021478,1067,289,70,1413,552,243,84,16,890,28,17,49,942,268,81,1293,585,273,102,13,977,23,7,33,1012,253,57,1318,515,234,90,5,849,22,18,37,892,308,58,1259,454,223,113,7,793,27,17,35,833,419,60,1311,278,187,72,6,544,24,15,41,576,529,60,1162,117,94,33,4,251,3,0,11,258,633,36,933,38,39,17,0,97,0,0,0,98,566,34,698,8,14,6,3,34,0,0,0,36,1187,56,1280,4461,2389,1023,135,8008,242,165,408,8416,5818,741,14979
125021711,662,135,29,830,437,170,48,10,657,21,11,32,687,160,24,873,382,171,62,11,624,18,5,26,652,150,15,820,365,148,54,5,572,13,6,12,588,157,20,771,309,153,57,5,529,12,3,12,543,201,15,758,208,115,45,13,382,10,7,18,400,288,17,699,65,76,26,0,171,7,10,13,185,395,13,593,19,28,17,6,67,3,0,5,70,388,10,470,7,27,0,4,38,0,0,0,39,1020,51,1113,2948,1547,572,75,5147,137,120,253,5399,3741,277,9419
125021712,1456,350,73,1879,729,288,87,17,1118,31,23,53,1170,275,49,1485,528,228,73,8,837,31,7,42,873,239,41,1156,493,222,76,13,807,20,14,36,836,263,24,1127,409,190,86,12,696,28,9,37,740,307,35,1075,276,187,75,10,540,14,15,28,568,478,33,1076,117,111,35,0,263,0,8,7,271,629,30,925,37,48,15,4,105,0,7,3,108,641,16,764,19,34,11,0,67,0,3,3,71,1156,45,1270,4900,2489,954,141,8486,267,200,466,8957,5725,488,15173
125031479,671,560,133,1367,317,153,94,18,574,33,3,36,614,540,124,1277,383,180,77,11,646,18,15,34,686,454,108,1247,348,157,97,15,617,34,10,48,662,486,106,1254,308,147,110,8,573,26,24,40,619,536,84,1237,198,135,75,12,418,13,19,32,447,587,83,1116,78,49,41,3,173,5,3,10,175,647,68,888,15,14,14,0,44,0,0,0,44,582,51,669,7,6,0,3,15,0,0,0,15,1023,221,1256,3002,1843,1030,200,6075,305,208,513,6594,8242,1476,16311
125031480,502,379,87,972,208,102,62,7,386,31,12,43,433,408,92,931,237,114,67,9,433,24,10,39,470,406,80,960,234,92,66,14,408,30,16,44,449,447,98,995,176,102,67,13,360,29,11,37,390,458,95,948,153,63,60,5,278,29,12,40,319,483,62,866,53,43,22,0,114,4,0,6,127,577,82,786,22,16,8,0,44,0,0,0,46,495,97,635,6,6,6,3,11,0,0,3,19,786,386,1185,2145,1229,738,128,4242,319,163,487,4728,6426,1514,12660
125031481,1098,586,179,1863,397,183,91,28,704,46,24,72,777,486,133,1392,360,138,85,16,599,33,20,56,652,453,113,1220,281,134,75,23,515,31,19,46,559,513,99,1166,257,141,84,13,492,27,17,41,537,519,87,1140,194,98,54,13,358,24,17,37,396,538,82,1016,65,50,29,5,150,7,5,8,157,616,57,831,21,14,13,0,40,0,0,0,44,550,43,634,5,11,3,0,19,0,0,0,24,811,79,914,4083,2973,1097,329,8480,512,393,907,9386,7963,1695,19043
125031483,719,683,250,1654,276,146,76,17,517,44,13,53,573,560,174,1302,252,132,69,25,476,29,12,42,521,541,162,1225,201,105,73,19,402,31,9,43,440,547,121,1106,186,111,72,20,389,34,12,47,434,561,119,1117,167,83,65,9,322,18,12,34,357,652,89,1101,63,38,21,0,127,0,0,0,132,659,89,877,20,7,3,5,34,0,0,0,34,530,45,615,0,4,0,0,6,0,0,0,13,997,96,1104,2648,1703,898,273,5520,455,218,673,6188,8841,1952,16990
125031484,982,557,165,1706,422,184,105,20,732,41,8,57,790,557,131,1473,408,181,98,14,698,32,8,42,741,494,97,1337,382,166,89,12,651,35,21,56,702,508,81,1303,344,132,93,16,579,19,14,39,621,500,68,1186,219,128,59,9,410,16,15,33,439,559,59,1062,95,65,28,6,196,3,7,13,212,588,63,851,19,13,13,0,48,0,3,4,47,594,44,692,10,7,4,0,18,0,0,0,18,1158,111,1285,3852,2122,1124,239,7343,446,269,718,8060,8374,1447,17883
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,6,5,0,8
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,6,4,4,13
125031713,813,259,66,1135,484,212,108,18,819,10,6,20,837,268,54,1160,492,204,90,12,798,30,10,35,830,254,39,1120,451,156,90,10,707,21,3,27,733,282,46,1063,345,139,75,11,571,18,11,24,598,284,34,916,219,144,61,6,425,9,11,16,443,358,16,825,89,60,33,7,191,0,6,10,194,568,32,797,35,32,12,0,81,0,0,5,86,801,38,927,0,6,0,0,14,0,0,0,18,1251,135,1402,3552,1877,1018,136,6590,191,117,308,6894,5577,630,13105
125031714,1121,654,245,2020,497,227,105,21,841,42,13,56,904,528,156,1592,401,194,96,21,710,41,16,56,767,450,142,1353,330,165,84,16,600,28,19,52,645,495,104,1254,333,150,88,23,592,35,12,48,639,548,112,1299,201,120,70,11,403,23,12,34,434,544,96,1074,87,59,26,0,178,4,7,11,191,600,66,859,28,20,17,3,60,0,0,0,61,590,52,699,5,6,6,0,17,0,0,0,17,1038,95,1152,4129,2431,1118,285,7962,523,295,818,8785,8254,1928,18958
125031715,624,158,37,819,526,170,72,8,773,19,7,21,797,159,28,984,432,137,49,6,622,4,4,10,629,127,31,785,339,112,52,4,509,11,5,12,521,120,22,657,283,90,43,3,416,13,3,22,437,151,23,609,142,66,29,3,237,3,5,9,245,177,32,453,62,45,11,0,122,0,0,5,122,294,26,441,13,20,10,0,44,0,0,0,44,355,29,430,0,5,7,0,16,0,0,0,16,654,135,809,2895,1252,614,69,4826,115,84,203,5029,2994,472,8493
125031716,391,170,62,626,212,81,51,6,351,16,3,25,374,141,53,569,177,63,32,12,280,6,7,13,293,142,38,464,133,69,27,4,237,8,0,11,248,140,29,414,123,54,34,0,218,12,0,14,226,156,22,402,87,60,19,0,161,3,0,4,167,163,31,362,21,29,7,0,53,4,0,8,59,181,12,252,3,7,0,0,12,0,0,0,12,215,13,247,0,4,0,0,7,0,0,0,7,361,42,414,1454,774,393,89,2711,114,70,181,2891,2421,460,5775
125041489,2064,440,188,2698,1002,290,100,21,1414,59,19,79,1493,311,146,1947,635,190,76,13,904,23,18,34,942,307,87,1329,508,190,72,7,777,39,9,49,823,248,61,1136,427,168,77,7,682,25,17,43,722,333,49,1109,311,145,46,6,508,16,15,31,537,422,79,1043,118,67,29,4,217,6,10,14,228,549,52,830,21,28,11,0,61,5,4,5,70,495,47,611,9,14,3,0,27,0,0,0,26,909,138,1073,7175,2715,1120,170,11177,464,281,744,11925,5716,1336,18970
125041490,513,86,20,613,337,123,38,6,505,11,3,16,518,96,12,627,347,126,53,6,524,0,0,4,532,94,20,642,297,105,46,5,448,13,4,15,464,73,11,546,248,94,46,6,396,12,8,20,414,106,11,531,147,90,32,0,265,4,8,13,277,204,15,495,59,59,22,0,142,0,6,6,146,279,8,424,16,24,13,3,64,0,0,0,64,382,9,454,7,19,3,0,36,0,0,0,33,672,24,726,2304,1108,508,43,3962,84,73,158,4115,2478,179,6773
