SA2_MAINCODE_2016,C06_SH_FH_CF_no_ch,C06_SH_FH_CF_w_ch,C06_SH_FH_One_PFam,C06_SH_FH_oth_fa,C06_SH_FH_Tot,C06_SH_LP_H,C06_SH_GH,C06_SH_OH,C06_SH_Tot,C06_SDRTHT1S_FH_CF_no_ch,C06_SDRTHT1S_FH_CF_w_ch,C06_SDRTHT1S_FH_One_PFam,C06_SDRTHT1S_FH_oth_fa,C06_SDRTHT1S_FH_Tot,C06_SDRTHT1S_LP_H,C06_SDRTHT1S_GH,C06_SDRTHT1S_OH,C06_SDRTHT1S_Tot,C06_SDRTHT2S_FH_CF_no_ch,C06_SDRTHT2S_FH_CF_w_ch,C06_SDRTHT2S_FH_One_PFam,C06_SDRTHT2S_FH_oth_fa,C06_SDRTHT2S_FH_Tot,C06_SDRTHT2S_LP_H,C06_SDRTHT2S_GH,C06_SDRTHT2S_OH,C06_SDRTHT2S_Tot,C06_SDRTHT_FH_CF_no_ch,C06_SDRTHT_FH_CF_w_ch,C06_SDRTHT_FH_One_PFam,C06_SDRTHT_FH_oth_fa,C06_SDRTHT_FH_Tot,C06_SDRTHT_LP_H,C06_SDRTHT_GH,C06_SDRTHT_OH,C06_SDRTHT_Tot,C06_F_u_a_1_2_FH_CF_no_ch,C06_F_u_a_1_2_FH_CF_w_ch,C06_F_u_a_1_2_FH_One_PFam,C06_F_u_a_1_2_FH_oth_fa,C06_F_u_a_1_2_FH_Tot,C06_F_u_a_1_2_LP_H,C06_F_u_a_1_2_GH,C06_F_u_a_1_2_OH,C06_F_u_a_1_2_Tot,C06_F_u_a_3_FH_CF_no_ch,C06_F_u_a_3_FH_CF_w_ch,C06_F_u_a_3_FH_One_PFam,C06_F_u_a_3_FH_oth_fa,C06_F_u_a_3_FH_Tot,C06_F_u_a_3_LP_H,C06_F_u_a_3_GH,C06_F_u_a_3_OH,C06_F_u_a_3_Tot,C06_F_u_a_4m_FH_CF_no_ch,C06_F_u_a_4m_FH_CF_w_ch,C06_F_u_a_4m_FH_One_PFam,C06_F_u_a_4m_FH_oth_fa,C06_F_u_a_4m_FH_Tot,C06_F_u_a_4m_LP_H,C06_F_u_a_4m_GH,C06_F_u_a_4m_OH,C06_F_u_a_4m_Tot,C06_F_u_a_a_h_FH_CF_no_ch,C06_F_u_a_a_h_FH_CF_w_ch,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch
124051469,305,1213,221,14,1749,102,18,63,1935,0,0,7,0,9,0,0,0,12,3,0,0,0,3,0,0,0,3,4,3,6,0,13,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,1211,226,14,1755,106,18,59,1948,336,1094,216,16,1663,154,21,61,1896,0,5,9,0,12,0,0,0,15,9,16,3,0,33,3,0,0,33,11,22,12,0,43,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124051470,1151,3248,866,53,5323,556,82,131,6086,0,6,0,0,9,3,0,0,10,0,0,3,0,8,0,0,3,13,3,11,3,0,13,5,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,10,14,0,0,22,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,22,3,0,0,24,3,6,0,0,14,0,0,0,15,1163,3283,877,51,5373,566,82,132,6150,1250,2962,897,59,5170,630,85,112,6000,3,0,3,0,3,4,0,0,11,7,27,11,0,43,3,0,0,51,12,30,13,0,49,3,0,0,56,21,61,22,0,109,14,5,11,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
124051580,704,1236,546,33,2517,528,92,174,3312,40,41,49,0,134,48,6,9,192,17,14,25,3,64,13,5,10,96,57,61,71,8,194,63,9,14,284,7,0,4,0,13,12,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,6,5,3,6,0,12,19,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,773,1297,622,38,2728,604,96,196,3629,702,1219,559,49,2528,557,86,119,3296,35,39,41,10,124,77,11,13,228,35,64,67,0,165,43,6,16,229,73,98,114,11,290,119,17,32,455,3,0,0,0,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124051581,755,1132,672,55,2619,746,116,150,3630,66,53,54,6,184,207,17,20,424,94,102,117,12,323,122,19,29,506,162,156,169,20,504,328,39,54,933,23,29,29,6,85,147,14,27,277,21,26,39,5,89,160,16,28,295,3,3,3,0,10,13,0,5,32,0,0,0,0,0,0,0,0,3,46,59,80,6,187,328,29,64,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,6,0,0,18,3,4,0,0,11,11,0,0,17,0,0,0,0,0,0,0,0,0,970,1345,922,81,3320,1410,176,273,5181,729,1091,783,72,2673,794,126,165,3764,72,54,74,8,210,200,21,14,446,116,182,144,15,463,198,32,41,734,191,242,220,17,665,398,53,54,1176,47,44,46,10,146,159,19,27,351,33,33,46,7,117,119,5,12,255,0,4,0,0,3,3,0,0,11,9,0
125011473,168,418,85,15,688,104,18,66,870,0,7,3,0,9,3,3,0,13,85,155,24,0,270,27,16,21,334,89,160,26,0,278,27,15,21,347,6,7,0,0,12,4,0,3,17,142,100,29,12,286,95,30,68,475,282,183,42,16,522,251,54,206,1034,0,0,0,0,3,5,0,0,9,426,295,70,32,815,357,85,278,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,4,33,32,3,3,69,23,5,15,116,721,909,184,44,1854,511,125,380,2873,256,676,110,21,1062,108,30,41,1252,3,0,0,0,4,0,0,0,4,33,67,7,3,112,16,7,9,136,31,67,7,3,112,16,7,9,145,15,35,6,3,62,18,14,3,85,261,201,64,21,547,211,44,66,867,528,257,93,19,897,447,77,224,1643,0,0
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,327,1280,286,33,1931,290,51,94,2367,22,69,22,0,121,47,3,6,171,46,171,66,7,288,51,19,17,378,76,243,84,7,408,98,22,28,553,63,156,63,3,289,105,23,56,473,34,52,18,4,106,24,14,6,153,107,135,49,20,312,53,105,117,597,0,3,0,0,4,0,0,0,4,203,348,132,28,710,188,143,181,1228,0,8,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,5,0,0,11,7,0,0,15,0,0,0,0,0,0,0,0,0,602,1879,501,72,3059,579,220,304,4157,363,1277,303,45,1979,300,58,92,2428,12,19,5,6,40,22,0,7,71,46,176,64,10,301,26,16,29,372,56,192,74,16,340,51,16,31,441,115,163,51,15,342,97,29,35,506,54,158,65,14,293,60,40,56,440,146,170,38,26,377,51,60,100,588,0,7
125011583,131,315,105,15,570,120,42,30,765,5,8,8,0,14,5,3,0,21,11,25,8,0,39,6,0,3,51,8,31,11,0,57,12,3,3,76,251,456,174,37,920,242,107,141,1415,75,171,50,9,306,72,38,37,450,66,105,26,17,219,113,49,58,438,0,0,0,0,0,0,0,0,0,397,738,253,66,1451,424,195,236,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,7,0,4,3,0,3,0,0,3,8,0,0,0,0,0,0,0,0,5,543,1092,372,88,2085,553,244,269,3160,85,271,83,14,460,102,39,27,623,8,13,3,0,21,13,3,3,42,8,12,4,0,20,0,0,0,26,12,26,5,0,45,17,3,3,69,203,394,110,49,749,174,107,65,1097,133,220,63,24,435,118,43,43,640,187,266,92,24,572,131,86,61,850,0,0
125011584,229,786,199,19,1231,209,28,96,1565,26,75,12,3,113,41,3,12,177,9,4,8,0,25,23,4,3,48,37,78,16,3,138,67,5,16,226,14,34,18,0,68,15,0,9,92,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,18,0,72,15,0,9,100,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,0,10,0,0,7,0,0,0,11,292,913,232,22,1457,296,30,128,1909,246,903,192,19,1357,213,36,51,1653,10,25,9,3,46,27,0,12,86,69,147,49,7,270,45,11,19,350,82,168,59,7,319,80,14,31,433,18,32,12,3,59,41,3,6,111,3,3,3,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
125011585,292,831,191,31,1345,299,35,47,1722,10,31,25,0,71,17,3,0,85,28,66,23,3,125,18,4,4,147,39,101,51,3,191,32,7,5,234,21,57,25,4,107,68,4,42,221,66,97,60,3,225,99,16,47,392,10,24,11,3,49,10,3,3,59,0,0,0,0,0,0,0,0,3,93,179,93,11,380,174,31,90,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,17,5,3,3,28,0,10,4,0,17,5,3,3,28,0,6,3,0,6,0,0,3,16,423,1123,346,45,1942,506,69,151,2668,239,735,190,25,1193,223,37,42,1490,43,115,41,8,206,37,9,15,272,31,101,26,3,161,18,5,9,191,78,213,68,6,365,59,15,25,462,97,139,76,18,328,109,23,25,486,49,87,27,8,167,54,25,3,249,0,7,0,3,9,0,0,0,9,0,0
125011586,513,1310,375,79,2270,475,89,201,3037,36,65,13,0,121,31,4,18,174,77,185,67,13,343,40,18,25,426,119,249,81,16,463,76,24,39,599,56,63,20,12,154,86,24,79,335,78,111,49,14,251,56,40,58,407,46,44,16,3,120,23,18,54,216,4,0,0,0,4,7,0,3,13,186,215,86,30,522,169,85,194,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,4,0,30,11,0,8,47,4,23,4,0,33,11,0,8,51,0,0,0,0,0,0,0,0,0,826,1799,538,125,3288,732,195,437,4655,616,1427,398,80,2514,431,118,130,3193,110,209,58,11,387,56,25,13,477,105,212,68,14,397,101,31,34,565,209,417,127,22,778,161,61,47,1042,34,32,15,6,86,37,9,0,135,89,110,31,14,243,62,30,16,355,179,174,62,21,440,88,43,23,595,0,3
125011587,226,575,158,19,969,201,28,44,1241,5,3,0,0,4,31,0,3,38,0,6,4,3,15,7,0,0,18,10,5,4,3,19,34,0,3,58,26,38,29,3,93,100,8,10,208,30,44,33,3,121,31,12,19,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,83,63,4,210,129,21,35,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,9,6,3,11,30,3,3,3,0,9,6,3,11,30,0,0,0,0,0,0,0,0,0,292,674,226,26,1211,372,51,84,1719,168,418,144,14,739,149,23,50,967,26,69,20,0,124,32,5,17,181,3,37,13,0,57,9,3,9,69,34,109,39,3,175,40,9,22,247,13,23,13,5,49,77,11,12,154,43,83,38,8,169,38,12,21,239,3,6,3,0,13,5,4,3,23,0,0
125021476,1605,3237,598,54,5490,653,91,126,6368,24,58,27,4,118,28,7,5,155,145,298,105,16,567,110,8,34,728,174,358,128,16,678,141,18,43,880,78,29,10,3,123,225,10,15,362,37,45,27,4,115,66,15,11,208,55,61,39,3,165,47,17,4,228,4,0,0,0,5,8,0,0,12,174,141,75,13,403,340,37,32,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,3738,798,84,6573,1143,145,203,8065,1582,3220,611,72,5481,668,98,101,6351,39,68,31,0,147,29,3,11,184,142,350,85,15,595,105,16,26,741,185,419,114,17,743,129,20,31,927,61,41,17,4,117,198,0,7,330,79,83,40,3,210,83,13,15,316,86,77,19,3,187,84,13,13,306,0,3
125021477,1011,1892,682,65,3643,814,112,145,4711,41,66,31,0,136,108,3,18,267,130,319,90,16,554,114,22,34,729,166,389,119,17,694,220,26,50,991,11,13,3,0,33,147,0,3,182,50,24,26,3,106,117,12,38,275,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,4,64,46,32,3,142,263,11,44,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,0,0,0,3,0,0,5,6,0,0,0,0,0,0,0,0,0,1243,2323,831,85,4480,1300,152,243,6173,981,1857,636,62,3529,782,127,135,4576,70,106,44,7,224,122,6,18,366,185,489,111,7,792,60,30,31,918,254,603,152,13,1019,185,37,45,1285,41,78,35,3,153,194,5,14,376,61,41,31,0,138,142,16,41,341,3,9,8,0,25,10,5,0,39,0,0
125021478,727,1404,350,36,2521,597,71,145,3329,113,151,70,3,341,209,20,30,603,145,233,80,10,465,130,20,16,631,258,382,152,15,803,335,40,49,1231,24,22,14,5,60,163,5,35,267,70,51,63,8,190,226,17,40,473,23,3,11,0,38,92,5,0,136,0,3,0,0,3,0,3,0,6,118,82,86,8,295,476,29,78,881,3,3,0,0,7,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,6,3,0,0,14,4,0,0,15,0,0,0,0,0,0,0,0,0,1109,1874,589,60,3634,1414,144,265,5458,710,1520,402,44,2677,549,70,111,3402,122,160,70,3,352,254,22,41,670,170,252,77,8,507,153,28,42,734,297,408,142,12,859,408,50,80,1403,84,98,27,0,206,163,16,43,430,65,52,63,3,175,205,21,45,450,29,0,6,0,39,86,0,8,137,0,0
125031479,801,1688,599,57,3141,754,79,166,4141,49,90,33,9,179,140,4,4,329,64,131,49,10,246,97,8,33,379,110,220,83,12,422,238,11,36,705,35,17,9,0,59,146,6,23,230,13,31,23,0,65,18,5,17,105,11,3,0,0,15,17,5,13,50,0,3,0,0,3,0,0,3,6,66,48,30,0,147,187,12,52,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,9,0,3,18,0,4,3,0,10,9,0,3,18,0,0,0,0,0,0,0,0,0,973,1958,710,71,3716,1179,100,257,5253,738,1773,665,67,3246,755,83,95,4180,43,101,56,8,210,129,8,15,362,48,163,82,9,303,64,3,8,370,97,265,137,11,512,197,15,18,735,30,15,13,7,57,156,3,13,237,24,44,22,0,87,25,4,3,119,5,0,0,0,5,0,0,0,3,3,9
125031480,511,1365,499,64,2440,546,61,121,3171,18,24,15,0,58,40,0,4,107,22,53,35,10,118,27,7,4,159,40,77,57,8,177,73,6,12,268,49,25,36,0,111,220,10,22,370,56,39,47,6,148,180,17,46,389,11,35,23,3,70,51,3,9,129,0,5,3,0,6,8,0,0,11,119,103,103,14,339,457,31,76,897,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,12,4,5,4,0,12,7,0,4,24,0,0,0,0,0,0,0,0,0,669,1555,660,85,2972,1083,103,208,4366,477,1313,549,59,2401,443,64,77,2986,50,74,22,0,149,82,8,9,239,35,134,53,4,227,32,10,8,276,83,211,75,6,374,110,18,19,517,94,101,99,12,306,320,17,45,696,24,25,23,0,75,73,4,17,169,21,19,12,5,60,50,9,8,131,3,7
125031481,623,1784,543,81,3038,606,100,99,3843,42,123,31,4,202,66,12,10,286,39,95,9,4,144,7,10,7,165,82,213,44,8,344,75,16,12,457,71,81,48,9,202,190,30,32,448,101,127,53,16,297,134,31,32,493,23,24,22,3,70,40,3,15,128,3,0,0,0,0,3,0,0,7,196,227,115,24,569,370,65,77,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,8,5,26,0,3,3,0,7,9,8,5,28,0,0,0,0,0,3,0,0,3,904,2233,709,114,3956,1065,190,198,5409,573,1750,507,62,2896,515,98,204,3716,30,57,20,3,113,56,3,9,180,90,187,66,8,348,76,31,30,479,121,245,89,10,457,135,31,33,658,165,165,74,16,427,233,40,58,759,94,118,53,15,285,125,35,50,489,26,16,5,0,52,44,5,10,107,3,0
125031482,1782,2976,770,69,5598,829,95,159,6681,19,16,24,0,69,40,4,3,115,39,57,31,3,133,25,5,8,171,57,78,58,4,193,64,10,13,282,3,0,0,0,4,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,11,7,3,0,23,8,5,3,0,11,25,3,0,38,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,3,0,0,6,4,0,0,6,0,0,0,0,0,0,0,0,0,1839,3068,835,74,5814,927,107,170,7010,1890,3243,854,95,6088,849,91,138,7166,53,72,36,3,166,54,5,7,234,39,92,45,0,177,38,6,3,235,96,166,86,7,343,99,13,12,465,18,0,0,0,21,23,0,4,46,29,17,18,0,66,24,4,8,100,0,0,0,0,0,0,0,0,0,0,5
125031483,591,1818,604,55,3069,601,64,236,3971,22,58,24,3,106,49,0,8,170,42,106,55,3,202,24,7,33,266,65,163,73,9,309,72,11,42,436,40,41,24,7,117,247,11,48,416,10,9,4,0,28,19,3,8,53,19,14,7,5,46,61,8,28,143,0,3,0,0,5,3,0,3,12,78,67,37,16,195,330,16,81,616,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,6,0,3,6,0,7,3,0,3,19,0,7,6,0,8,5,0,3,24,0,0,0,0,0,0,0,0,0,735,2052,722,71,3578,1013,96,361,5044,556,1923,592,72,3147,633,71,211,4053,23,46,28,4,106,85,8,11,206,76,159,56,13,301,112,15,36,463,101,202,89,11,403,195,23,47,674,59,82,53,4,197,233,9,55,490,94,107,46,7,247,87,13,32,380,0,3,0,0,9,0,0,3,18,4,6
125031484,879,1706,582,57,3230,689,78,144,4133,54,55,36,3,147,249,5,13,422,47,107,47,5,204,49,5,14,271,102,157,88,11,351,301,10,24,688,52,54,43,3,157,173,13,40,387,97,125,109,21,349,269,29,91,729,46,58,62,4,167,77,16,30,299,0,0,0,0,4,3,0,0,9,199,236,212,24,672,526,57,161,1421,0,0,0,0,3,0,0,0,3,0,3,3,0,7,0,0,0,3,9,9,5,0,23,9,0,4,40,12,11,11,0,33,15,0,3,45,15,12,4,0,32,16,0,0,44,1206,2125,890,94,4316,1538,141,340,6332,774,1622,555,69,3019,801,66,136,4023,89,178,76,9,346,124,6,20,503,76,200,59,9,346,76,16,22,459,173,372,136,19,694,202,18,39,964,114,141,93,12,359,239,23,47,678,139,176,163,23,504,239,43,73,856,15,16,19,0,46,33,0,9,88,0,3
125031485,995,2057,690,76,3811,853,90,186,4942,92,127,63,11,292,185,11,28,521,91,171,55,11,324,50,13,25,418,182,303,118,22,618,237,30,53,936,276,353,201,37,868,471,78,204,1627,132,202,158,24,513,264,40,72,892,23,9,3,3,42,24,12,13,82,4,3,0,0,7,13,0,0,17,444,562,355,68,1434,772,129,295,2624,3,0,5,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,5,0,10,6,0,0,14,0,0,0,0,0,0,0,0,0,1615,2917,1170,160,5865,1865,243,532,8509,884,2014,727,75,3694,797,100,188,4775,129,210,95,15,441,259,18,39,758,94,302,79,16,487,98,11,21,623,221,516,174,27,927,359,30,62,1382,236,263,127,24,651,318,48,117,1135,235,340,211,37,817,324,58,123,1323,77,89,32,13,205,63,27,40,334,0,3
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,313,615,214,28,1171,317,69,86,1649,63,59,32,3,158,75,4,16,257,151,182,65,21,412,156,34,41,644,217,239,96,24,578,225,41,54,902,296,201,132,30,658,699,74,171,1604,361,354,158,49,922,564,149,197,1831,267,211,92,29,597,315,67,208,1197,0,0,0,0,0,0,0,0,0,918,761,390,113,2180,1586,293,574,4632,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,12,3,7,0,0,10,3,0,0,10,0,0,0,0,0,0,0,0,0,1450,1624,699,160,3938,2132,410,722,7193,350,633,227,28,1237,290,64,85,1676,68,113,35,3,217,151,17,33,416,163,223,73,16,468,110,43,44,666,230,327,109,16,689,260,63,73,1082,380,299,153,30,859,688,96,121,1762,613,574,261,64,1510,716,164,145,2532,213,144,59,20,438,210,69,105,813,0,3
