SA2_MAINCODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,2321,1898,1640,1553,1963,1382,557,320,62,11703,5,9,10,6,7,3,0,0,0,39,67,36,41,12,22,19,3,0,0,192,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,9,7,3,11,7,10,4,0,0,0,40,10,3,11,9,14,4,4,0,0,54,646,367,415,233,188,103,27,23,0,1999,315,166,173,147,145,108,37,28,3,1115,3374,2488,2299,1973,2347,1624,625,372,69,15175,7,11,13,22,19,8,3,0,0,90,657,474,633,556,640,700,293,128,43,4124,0,0,0,0,0,0,0,0,0,3,10,17,30,13,24,28,14,4,0,140,6,11,3,3,5,0,3,3,0,32,1134,718,754,666,642,661,274,113,40,4999,0,0,3,0,4,0,3,0,0,8,33,24,27,28,34,33,16,8,0,207,11,0,6,3,7,10,6,0,0,41
124031458,3087,1860,1808,1896,1774,1009,462,196,39,12125,14,12,15,7,6,7,0,3,0,68,29,13,23,14,12,12,8,0,0,117,3,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,11,11,6,8,7,3,0,3,0,0,48,13,9,12,7,8,0,3,0,0,57,779,389,432,284,187,85,23,10,7,2202,409,249,225,221,191,120,48,18,5,1488,4348,2555,2531,2462,2201,1240,553,222,48,16168,30,16,17,31,22,15,4,3,0,139,823,637,606,723,742,506,238,93,29,4398,0,0,0,0,0,0,0,0,0,0,39,21,27,24,32,21,17,4,0,175,0,0,0,0,0,0,0,0,0,0,1676,1058,829,925,859,562,276,123,20,6329,4,4,0,0,3,8,0,0,0,22,45,29,25,36,31,14,13,7,0,197,10,8,0,5,10,8,6,3,0,48
124031459,2096,1416,1405,1424,1557,1492,680,411,156,10634,8,3,3,5,7,3,0,0,0,28,16,5,4,5,6,3,0,0,0,48,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,6,8,4,10,0,0,0,35,0,5,6,8,9,6,0,0,0,40,466,294,331,199,193,152,48,31,8,1716,221,165,217,166,132,134,51,51,27,1158,2817,1893,1966,1826,1912,1796,782,489,191,13670,9,6,3,15,14,16,4,0,0,71,698,391,448,554,500,608,430,198,85,3912,0,0,0,0,0,0,0,0,0,0,42,31,24,26,33,29,13,10,3,215,45,17,22,12,11,8,3,0,0,126,1019,599,521,620,581,586,306,166,51,4436,3,0,3,4,0,5,0,0,0,17,43,23,31,32,29,28,29,6,4,224,0,10,0,3,5,8,3,3,0,34
124031460,4285,2187,2549,2750,2055,1120,401,174,36,15556,56,39,27,49,36,14,4,0,0,221,60,24,31,25,36,4,5,0,0,197,3,4,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,61,32,22,44,28,6,3,0,0,204,9,17,18,4,11,3,0,0,0,58,68,52,37,47,42,12,3,0,0,261,776,380,428,344,198,68,29,15,0,2239,392,216,207,207,164,88,24,20,4,1321,5660,2907,3303,3452,2566,1315,470,208,45,19921,29,36,20,22,41,26,3,0,0,177,1283,622,716,1045,807,576,235,104,25,5419,3,7,5,0,3,0,0,0,0,19,34,25,23,32,25,19,5,6,3,178,3,3,0,3,0,0,0,0,0,7,2240,1190,1011,1366,1070,613,239,90,20,7844,3,0,0,3,0,3,0,0,0,17,68,51,51,62,44,32,17,8,6,341,15,13,9,13,13,7,4,0,0,71
124031461,2283,1864,1819,1557,1953,1783,765,475,148,12649,10,7,6,11,11,7,0,3,0,62,33,31,26,19,21,17,5,3,0,152,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,17,10,6,17,5,6,11,4,5,0,64,13,10,22,10,6,11,4,5,0,79,569,360,458,246,228,143,58,28,3,2093,250,189,213,140,141,160,62,42,17,1200,3177,2483,2554,2008,2379,2130,904,554,167,16348,17,22,23,19,25,12,8,0,0,125,720,490,650,587,589,831,396,190,97,4551,0,0,0,0,0,0,0,0,0,3,32,23,26,17,26,28,17,9,4,178,42,23,17,12,8,11,3,0,0,115,1171,725,858,664,696,741,398,181,54,5485,12,3,4,4,6,3,9,3,3,37,41,28,35,31,33,34,41,4,3,243,8,3,3,14,6,8,9,0,0,52
124031462,2164,1528,1682,1481,1428,1089,594,362,120,10443,88,47,65,80,50,15,12,0,0,358,85,76,58,54,45,18,6,0,0,349,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,36,18,23,15,14,6,0,0,0,112,16,14,17,22,10,9,0,3,0,93,48,40,46,35,20,16,5,3,0,206,628,445,465,291,182,83,22,14,5,2138,405,246,251,213,157,116,66,37,15,1507,3444,2396,2604,2188,1895,1348,716,424,144,15165,26,31,33,42,29,13,3,0,0,181,697,457,563,526,514,464,271,144,48,3690,3,0,0,0,4,0,0,0,0,13,53,31,46,37,25,32,13,11,0,251,4,8,6,6,4,0,0,3,0,37,1157,717,811,742,613,523,279,145,41,5024,9,4,13,8,0,5,3,0,0,43,50,42,46,41,41,38,19,10,4,282,8,5,14,10,7,16,14,4,0,81
124031463,1102,794,545,738,773,685,319,163,44,5173,4,0,0,0,7,3,3,0,0,20,17,9,4,12,7,3,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6,4,3,9,0,3,0,3,0,0,26,165,77,84,59,74,55,19,13,3,540,119,89,78,78,90,94,44,9,4,612,1423,984,732,896,961,838,390,192,57,6476,3,9,8,3,8,3,3,0,0,35,259,184,120,225,230,245,138,41,23,1458,0,0,0,0,0,0,0,0,0,0,13,10,11,13,9,9,4,3,0,71,11,3,4,0,0,0,0,0,0,15,644,485,283,415,418,323,224,116,21,2913,0,3,0,0,0,4,0,0,0,9,31,30,20,30,16,34,22,4,3,192,3,7,6,5,3,3,3,3,0,33
124031464,1261,1054,1179,973,946,911,684,693,272,7971,15,10,28,15,12,3,3,0,0,94,41,25,23,21,16,6,8,0,0,145,0,4,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,10,14,11,19,17,12,4,4,0,0,83,14,15,22,22,12,4,4,0,0,94,356,319,335,199,165,88,54,36,17,1571,232,219,249,163,144,119,87,99,70,1385,1939,1672,1854,1432,1321,1147,845,834,361,11398,26,18,46,38,27,18,8,0,0,187,412,316,370,352,354,356,281,273,195,2922,0,0,0,0,0,0,0,0,0,4,15,10,26,13,22,21,8,8,4,139,3,3,3,0,0,0,0,0,0,11,574,438,475,445,439,350,272,201,97,3286,8,0,0,3,0,4,3,3,3,25,14,15,22,18,17,33,24,16,4,169,9,4,0,3,12,7,3,0,4,46
124031465,931,548,436,648,581,348,173,107,25,3788,0,0,0,0,0,3,0,0,0,3,4,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,189,112,69,74,74,25,0,5,0,553,108,64,54,52,78,40,24,11,3,447,1231,729,561,785,734,425,208,123,31,4822,4,4,5,8,6,0,0,0,0,27,286,193,152,222,270,185,88,39,17,1447,0,0,0,0,0,0,0,0,0,0,6,4,6,3,14,12,6,13,0,62,0,0,0,0,0,0,0,0,0,0,563,308,230,326,309,185,77,54,13,2064,0,0,0,0,0,0,0,0,0,0,8,4,0,14,11,16,3,6,0,68,0,0,5,3,0,0,0,0,0,11
124041466,1767,1345,1292,1271,1175,1062,693,576,256,9419,0,4,14,3,0,0,0,0,0,24,8,18,14,8,5,11,0,0,0,59,4,4,0,0,0,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,9,11,13,15,14,9,0,0,0,77,10,16,22,18,14,9,0,0,0,80,502,442,376,233,216,108,46,49,14,1979,284,225,187,184,147,99,61,53,43,1277,2586,2058,1914,1723,1575,1292,810,679,318,12949,10,20,25,16,18,16,6,3,0,108,626,444,451,531,477,474,396,291,167,3857,0,0,0,0,0,0,0,0,0,0,71,53,52,29,43,30,26,11,3,312,19,6,0,8,0,9,3,7,0,48,698,514,412,448,394,375,254,161,72,3329,0,0,4,4,3,4,9,0,4,29,44,28,38,29,58,35,32,34,7,308,12,4,9,10,0,11,3,3,0,54
124041467,2679,1636,1648,1844,1474,850,588,354,117,11187,3,4,7,0,10,5,0,0,0,24,12,11,5,6,10,3,0,0,0,41,0,4,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,16,6,6,5,4,0,0,46,5,3,16,6,6,5,4,0,0,46,744,419,391,307,216,89,30,14,5,2212,457,269,239,235,179,98,58,31,6,1566,3910,2344,2303,2420,1906,1047,677,402,134,15158,3,17,12,11,18,15,4,0,0,71,861,552,595,713,701,517,283,166,79,4456,0,0,0,0,0,0,0,0,0,0,44,34,41,28,33,36,16,6,0,238,39,18,15,16,6,8,3,3,0,113,1261,853,683,637,656,373,213,104,32,4801,4,0,3,3,3,14,7,3,0,36,33,9,32,18,22,20,9,3,0,150,15,14,8,7,12,9,4,3,0,73
124041468,1167,740,586,793,744,578,256,106,27,4994,7,0,0,3,0,7,0,0,0,12,10,3,11,7,4,3,3,0,0,44,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,6,0,7,0,3,7,3,0,0,0,13,179,103,87,79,92,66,20,3,0,628,165,405,280,193,149,96,38,14,3,1351,1535,1267,965,1079,1007,746,317,128,33,7088,6,3,9,3,7,10,7,0,0,47,286,175,128,236,232,226,111,37,12,1441,0,0,0,0,0,0,0,0,0,0,16,5,3,5,13,6,16,3,0,71,0,0,0,0,0,0,0,0,0,3,639,426,296,363,399,291,139,40,9,2598,0,0,0,0,3,0,0,0,0,4,19,17,13,18,18,14,10,3,0,111,4,3,0,3,0,0,0,0,0,21
124051469,1470,880,605,1089,812,346,103,52,10,5358,33,22,13,19,27,5,5,3,0,129,47,29,31,22,22,6,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,4,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,5,13,6,4,3,8,0,0,0,0,31,237,117,65,104,84,20,0,0,0,643,151,88,52,87,77,53,17,7,3,532,1968,1144,776,1344,1037,436,126,62,15,6918,17,9,4,13,22,3,0,0,0,76,286,221,131,236,289,149,51,15,5,1388,0,3,0,0,0,3,0,0,0,5,18,20,14,3,16,18,0,0,0,83,0,0,0,0,0,9,0,0,0,9,624,589,342,394,486,256,63,34,12,2797,3,0,4,4,3,3,3,0,0,23,45,27,19,28,32,11,3,0,0,162,6,4,0,4,4,3,0,0,0,23
124051470,3419,2867,2076,2343,2833,1414,414,231,52,15652,68,52,22,54,60,21,0,0,0,272,176,94,97,96,62,46,11,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,4,5,0,0,0,0,36,3,8,7,9,14,5,0,0,0,57,18,19,17,15,24,5,6,3,0,94,643,435,318,257,223,96,23,16,3,2008,368,264,147,211,204,102,25,24,3,1352,4711,3754,2703,2995,3448,1700,483,281,62,20131,20,21,33,16,29,36,7,3,0,164,689,561,595,608,747,615,161,56,24,4046,0,0,0,0,0,0,0,0,3,5,32,35,31,24,60,28,6,3,3,225,0,0,0,0,0,0,0,0,0,10,1771,1455,1116,1068,1303,913,318,124,31,8104,7,3,11,3,0,8,0,0,0,32,121,78,74,83,60,67,31,11,0,524,19,6,10,9,8,16,0,0,0,69
124051580,1455,1056,1094,1047,1092,1055,485,233,38,7550,50,18,40,36,13,8,6,4,0,176,98,59,63,41,32,24,9,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,3,0,0,0,0,19,3,3,3,3,5,0,0,0,0,19,4,9,3,9,6,0,0,0,0,39,430,199,224,129,84,54,28,12,3,1163,313,170,147,141,138,97,53,32,11,1094,2358,1520,1576,1414,1377,1250,584,282,50,10404,13,20,18,15,18,6,3,0,0,101,385,241,314,319,324,337,196,70,21,2204,0,0,0,0,0,0,0,0,0,0,24,13,22,21,11,19,12,4,0,127,5,0,3,0,0,3,0,0,0,12,792,533,520,516,500,485,283,130,33,3787,5,5,3,3,3,4,0,3,0,24,77,40,58,56,41,38,51,23,3,379,14,8,8,4,6,3,9,6,0,60
124051581,1761,1235,1241,1278,1300,1155,806,585,154,9514,36,31,34,41,22,20,7,0,0,193,90,44,77,37,25,17,7,3,0,310,0,4,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,5,7,5,0,0,0,0,0,28,3,4,5,7,7,3,8,0,0,39,13,13,11,11,9,3,8,0,0,71,547,340,286,232,143,89,50,29,4,1725,418,172,221,180,150,148,77,76,20,1453,2880,1837,1894,1807,1681,1437,966,699,175,13365,30,16,31,22,29,25,6,3,0,166,471,324,380,366,425,398,294,156,57,2876,0,0,0,0,0,3,0,0,0,5,22,28,26,21,24,19,15,5,3,167,0,0,0,0,0,0,0,0,0,0,1016,651,665,671,645,521,400,239,69,4874,3,9,0,6,8,5,0,0,0,36,47,36,47,47,44,53,40,28,3,340,10,13,11,13,18,13,8,4,0,81
125011473,677,462,962,699,468,351,108,54,27,3805,27,13,40,28,10,10,3,0,0,140,159,70,110,68,26,8,6,0,0,454,0,0,3,0,0,5,3,0,0,9,0,0,0,0,0,0,0,0,0,0,8,4,16,3,3,0,0,0,0,27,10,0,7,15,7,0,0,0,0,32,14,5,20,14,10,3,0,0,0,59,276,148,319,261,148,100,29,9,3,1291,193,544,1011,640,327,169,32,7,7,2933,1402,1303,2578,1784,1051,692,190,79,34,9108,56,40,153,99,54,44,21,8,4,480,99,55,199,152,101,137,56,15,13,828,0,0,3,0,0,0,0,0,0,4,36,22,55,37,23,17,3,0,0,203,0,0,0,0,0,0,0,0,0,0,530,244,592,514,327,223,96,35,7,2578,0,0,0,0,0,4,0,0,0,3,53,17,53,66,15,11,15,8,0,234,4,0,3,3,3,6,0,0,0,26
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,635,564,426,459,481,447,338,303,129,3772,49,28,51,27,22,11,7,7,0,199,2122,1334,1092,918,555,299,130,29,8,6482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,13,0,0,3,0,0,0,22,5,11,4,4,6,0,0,0,0,24,3,17,12,3,3,6,0,0,0,51,219,389,271,186,162,70,43,22,0,1370,355,352,286,173,158,93,53,38,12,1530,3504,2832,2277,1908,1566,1016,605,432,154,14301,110,168,162,147,199,124,53,37,4,1003,26,27,27,23,48,65,43,61,29,349,0,0,0,0,0,0,0,0,0,0,19,18,26,13,14,11,9,4,3,113,0,0,0,0,0,0,0,0,0,0,287,298,222,202,262,239,196,134,93,1944,0,0,0,0,0,0,0,0,0,0,26,11,32,38,26,45,48,27,8,259,8,4,0,5,0,0,4,0,0,28
125011583,399,307,287,333,275,209,144,99,22,2070,72,114,202,84,37,23,19,16,0,574,1020,618,834,523,243,134,73,21,3,3472,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,13,23,6,3,0,0,0,0,49,0,6,9,3,8,3,0,0,0,24,6,21,27,9,8,3,0,0,0,74,198,223,234,207,198,77,44,8,7,1196,240,210,215,189,125,64,27,24,5,1097,2026,1585,1928,1470,992,566,346,185,35,9138,74,126,130,108,133,80,36,13,5,701,27,32,32,19,33,23,12,15,11,197,0,0,0,0,0,0,0,0,0,0,8,16,15,14,13,6,4,3,0,80,0,0,0,0,4,0,0,0,0,5,175,167,148,134,156,94,96,31,15,1029,0,0,5,0,0,0,0,0,0,6,22,13,13,17,14,12,22,10,3,115,0,0,3,3,0,4,6,0,0,19
125011584,385,316,235,275,300,289,236,229,88,2349,12,18,10,13,13,8,0,3,0,78,858,421,371,311,191,94,43,15,4,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,4,0,0,0,0,13,0,3,6,4,3,3,0,0,0,26,5,6,9,5,5,3,0,0,0,41,114,81,66,87,85,39,17,22,12,523,198,115,99,89,101,64,37,23,13,734,1660,1022,832,867,803,546,368,301,124,6534,93,87,69,113,142,98,32,23,7,666,28,21,31,28,49,76,34,72,44,380,0,0,0,0,0,0,0,0,0,0,7,6,6,0,9,3,7,3,0,52,0,0,0,0,0,0,0,0,0,0,192,169,161,122,166,159,95,93,44,1209,0,0,0,0,0,0,0,0,0,0,20,15,20,17,20,18,17,23,3,156,8,0,0,3,3,0,3,0,0,17
125011585,566,491,432,408,494,413,328,251,57,3436,37,29,21,31,34,5,4,0,0,156,377,209,227,131,88,43,20,8,0,1098,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,17,3,0,3,0,0,0,0,25,3,3,3,3,3,3,0,0,0,21,7,13,12,3,4,4,0,0,0,44,250,148,114,209,192,61,53,28,0,1061,209,110,117,131,79,61,38,30,5,782,1683,1158,1074,1174,1168,689,506,355,82,7890,192,185,155,221,300,181,63,64,20,1386,39,29,41,42,57,80,44,43,24,393,0,0,0,0,0,0,0,0,0,0,36,23,26,24,31,14,11,12,3,172,0,0,0,0,0,0,0,0,0,5,300,256,278,198,233,264,143,111,33,1822,3,0,0,0,3,0,0,0,3,11,21,14,19,25,18,34,47,13,11,190,3,3,3,0,3,7,3,0,0,23
125011586,1079,904,899,834,808,639,477,374,185,6199,116,153,188,104,117,69,31,8,3,787,458,380,288,243,189,123,45,7,0,1733,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,33,32,9,4,11,3,0,0,109,0,7,7,4,3,6,0,0,0,24,15,38,36,11,11,16,3,0,0,134,313,372,334,317,299,90,57,30,9,1817,336,311,310,276,225,143,73,55,24,1746,2552,2374,2325,2118,1990,1261,771,537,244,14164,229,273,360,299,367,289,126,65,27,2037,79,85,79,82,117,91,61,62,58,708,0,0,0,0,0,0,0,0,0,0,40,24,60,49,61,28,10,26,0,300,3,11,0,3,0,0,0,0,0,16,715,554,593,532,505,429,252,187,71,3843,0,0,0,0,0,3,3,0,0,9,50,27,58,38,45,48,75,30,21,387,9,5,10,6,9,0,0,0,0,51
125011587,458,330,280,341,338,307,188,223,49,2511,12,30,12,10,12,3,0,0,0,80,251,135,113,92,65,32,10,0,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,6,3,0,0,3,0,0,0,0,0,13,4,4,0,3,3,0,0,0,0,19,113,66,74,96,70,41,21,8,0,492,96,81,57,50,64,37,24,24,7,442,1072,728,635,751,695,472,282,284,65,4982,109,79,59,96,136,74,20,24,5,596,19,29,23,24,47,70,36,23,13,278,0,0,0,0,0,0,0,0,0,0,18,25,11,17,23,15,9,4,0,123,0,0,0,0,0,3,0,0,0,3,247,154,135,173,146,134,96,65,26,1180,0,0,0,0,0,0,0,0,0,3,14,15,15,21,12,25,18,10,0,131,3,0,0,0,3,3,3,0,0,11
125021476,2565,1906,1371,1998,2131,1989,1540,831,258,14579,173,110,84,133,162,56,22,12,0,745,116,90,54,81,62,40,10,6,0,447,11,4,3,3,4,0,9,4,0,40,0,0,0,0,0,0,0,0,0,0,4,9,6,4,6,4,3,0,0,48,17,20,12,17,23,12,0,3,0,105,24,34,17,25,29,14,4,6,0,147,1014,761,518,815,762,423,207,107,17,4634,382,280,223,273,277,183,142,69,29,1863,4491,3353,2364,3587,3691,2823,1992,1062,307,23668,224,177,165,228,340,206,80,37,6,1468,486,292,232,382,387,474,513,371,104,3238,0,0,0,0,0,0,0,0,0,4,118,129,58,94,179,91,81,32,7,793,23,21,25,5,8,12,8,4,5,118,1073,711,493,692,805,723,567,301,63,5439,10,5,3,13,3,8,5,3,0,56,103,47,43,67,69,53,54,16,11,459,3,5,0,8,0,0,0,0,0,24
