SA2_MAINCODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
114011283,0,0,17,0,7,19,40,0,0,3,0,6,0,7,15,0,31,0,4,3,54,41,0,29,0,4,0,68,16,0,18,0,3,0,39,10,0,4,0,3,0,14,0,0,4,0,0,0,4,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,10,79,0,120,0,31,16,253,0,0,21,0,4,18,41,0,0,4,0,0,0,3,0,0,18,0,4,0,22,15,0,28,0,4,3,50,22,0,21,0,3,0,42,33,0,24,0,0,0,55,20,0,8,0,3,0,32,4,0,3,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
114021284,0,20,22,5,10,23,79,0,10,0,8,0,0,25,54,16,15,3,7,3,101,74,8,28,3,7,3,120,82,4,23,0,3,0,118,150,0,30,0,0,0,183,168,0,23,0,3,0,199,82,0,14,0,0,0,93,22,0,0,0,0,0,28,3,0,0,0,0,0,4,5,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,8,9,0,6,0,24,646,73,179,30,40,30,991,0,3,25,3,9,16,52,0,0,0,0,0,0,6,7,19,7,16,3,0,45,32,19,21,18,6,3,102,26,5,13,3,7,0,53,72,4,22,9,0,0,105,124,15,38,0,11,0,181,164,0,23,0,0,0,190,98,0,15,0,0,0,112,46,0,3,0,3,0,52,13,0,0,0,0,0,11,4,0,0,0,0,0,5,4,0,0,0
114021285,0,0,10,0,0,4,18,0,0,0,0,0,0,0,3,0,6,3,0,0,20,62,0,22,0,3,0,87,39,0,10,0,0,0,49,38,0,9,0,0,0,47,12,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,168,0,55,3,7,9,243,0,0,12,0,0,6,20,0,0,4,0,0,0,4,6,4,3,0,0,0,11,6,0,11,0,0,0,15,14,0,11,0,3,0,24,48,0,12,0,0,0,58,68,0,8,0,3,0,82,43,0,6,0,3,0,55,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021286,0,31,6,10,0,16,71,0,13,4,10,8,0,29,37,29,38,11,13,0,135,119,15,32,9,3,3,185,95,7,14,0,3,0,119,93,6,12,0,0,0,110,47,0,4,0,0,0,53,11,0,4,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,4,3,0,5,0,27,422,108,126,38,32,20,744,3,6,10,3,3,13,33,0,3,0,7,0,0,13,3,28,21,9,5,3,75,38,34,32,4,5,0,118,43,9,21,3,0,0,84,71,10,29,3,0,0,126,97,10,21,3,3,0,140,101,0,20,0,0,0,121,16,0,3,0,0,0,24,11,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021287,4,69,18,15,7,14,117,4,38,3,0,3,4,47,39,37,17,13,0,0,110,154,51,27,5,6,0,242,114,8,20,0,0,0,140,86,3,16,0,0,0,107,43,0,12,0,0,0,53,13,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,14,8,7,3,0,3,0,24,456,215,125,27,26,20,873,5,9,23,4,7,15,66,0,8,3,0,0,0,9,16,56,8,19,7,0,106,58,44,26,6,9,0,140,35,15,23,0,0,0,77,116,49,29,8,4,3,208,135,17,45,3,5,0,205,109,3,7,0,3,0,122,18,0,4,0,0,0,22,0,3,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
114021288,0,0,13,0,13,17,49,0,0,3,0,0,0,3,0,0,10,0,3,0,12,18,0,22,0,3,0,42,34,0,11,0,3,0,44,29,0,5,0,0,0,35,18,0,3,0,0,0,20,7,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,13,103,0,69,0,34,20,228,0,0,18,0,9,19,46,0,0,3,0,0,0,4,0,0,3,0,7,0,8,4,0,9,0,3,0,14,6,0,8,0,3,0,20,20,0,12,0,0,0,35,29,0,12,0,4,0,43,12,0,4,0,0,0,15,6,0,3,0,0,0,9,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021289,0,0,19,3,15,35,72,0,0,9,0,3,0,8,22,0,19,0,3,0,43,43,0,27,0,4,0,77,24,0,10,0,0,0,35,39,0,7,0,0,0,46,15,0,3,0,0,0,20,3,0,3,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,3,0,19,153,0,110,4,32,40,334,0,0,19,0,17,32,66,0,0,0,0,0,0,6,12,0,18,0,0,0,28,25,0,18,0,3,0,43,16,0,11,0,4,0,24,37,0,20,0,0,0,55,45,0,17,0,0,0,65,27,0,10,0,0,0,34,13,0,3,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011290,0,9,16,7,3,15,49,0,12,3,9,0,0,29,7,10,9,0,9,0,33,13,5,10,3,6,0,44,21,0,19,0,0,0,43,156,0,36,0,3,0,191,723,0,88,0,6,5,819,194,0,24,0,0,0,219,9,0,4,0,0,0,16,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,9,3,8,8,0,0,29,1143,52,217,27,24,23,1490,0,3,30,3,0,12,54,0,14,0,0,0,0,10,0,12,3,15,0,0,29,5,12,4,0,0,0,27,9,0,10,0,7,0,30,8,4,16,0,3,0,35,59,0,48,0,3,0,118,446,3,80,3,3,0,534,376,0,25,0,0,3,402,49,0,8,0,0,0,59,13,0,0,0,0,0,16,3,0,0,0,0,0,3,0,0,0,0
115011291,3,0,14,0,3,11,29,0,5,0,0,0,0,5,0,6,3,0,11,0,23,5,6,3,0,19,0,35,5,0,4,0,0,0,6,15,0,18,0,0,0,29,95,0,31,0,7,0,134,162,0,11,0,0,0,181,75,0,12,0,0,0,88,19,0,0,0,0,0,21,3,0,5,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,16,0,7,3,4,0,29,402,22,125,6,42,10,609,0,0,19,4,3,8,36,0,4,0,0,0,0,4,0,5,0,0,3,0,11,0,3,3,0,8,0,12,3,0,0,0,5,0,8,7,0,3,0,11,0,16,17,4,14,0,4,0,36,58,0,21,0,3,0,80,122,0,20,0,3,0,143,86,0,11,6,0,0,105,48,0,3,0,0,0,57,17,0,0,3,0,0,21,12,0,0,0
115011294,0,0,3,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,10,0,0,0,0,0,0,3,0,0,4,0,0,0,3,16,0,8,0,0,0,17,40,0,10,0,0,0,50,26,0,5,0,0,0,29,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,41,0,4,4,145,0,0,10,0,0,4,17,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,3,0,0,5,0,0,0,7,0,0,0,0,0,0,3,4,0,3,0,0,0,9,11,0,3,0,0,0,11,27,0,0,0,0,0,28,17,0,3,0,0,0,18,16,0,3,0,0,0,21,3,0,0,0,0,0,6,3,0,0,0
115011296,0,0,8,3,0,5,17,0,0,0,8,0,0,12,0,0,0,4,3,0,11,3,0,3,0,3,0,6,0,0,5,0,0,0,9,4,0,3,0,0,0,11,43,0,5,0,5,0,54,69,0,3,0,0,3,75,50,0,3,0,0,0,53,27,0,5,0,0,0,32,23,0,3,0,0,0,32,7,0,0,0,0,0,7,9,0,0,0,0,0,9,6,0,5,0,0,0,11,5,0,3,4,3,0,22,249,3,61,21,18,9,364,0,0,17,0,0,7,24,0,0,0,3,0,0,3,0,0,6,10,0,0,17,3,0,0,14,0,0,26,0,0,0,0,6,0,10,4,0,0,0,3,0,9,9,0,4,0,0,0,12,28,3,6,0,0,0,38,60,0,15,0,0,0,74,45,0,5,0,0,0,57,36,0,3,0,0,0,40,27,0,3,0,0,0,29,15,0,3,0
115011553,3,0,8,0,0,5,23,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,0,6,0,0,0,12,4,0,0,0,0,0,3,30,0,7,0,0,0,39,362,0,43,0,0,0,403,115,0,15,0,0,0,131,14,0,0,0,0,0,10,7,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,6,14,0,5,0,0,0,18,550,0,95,0,5,12,671,0,0,8,0,0,3,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,0,0,0,6,0,0,4,0,3,0,7,3,0,10,0,0,0,12,11,0,7,0,3,0,23,187,0,33,0,3,0,224,181,0,26,0,0,0,210,50,0,4,0,0,0,53,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0
115011554,0,0,3,51,0,0,58,0,0,0,43,0,0,43,0,0,0,8,0,0,9,0,0,0,3,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,5,8,0,3,0,0,0,10,27,0,5,0,0,0,33,26,0,6,0,0,0,34,8,0,0,0,0,0,11,8,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,35,0,0,44,90,0,18,148,0,3,267,0,0,4,7,0,0,11,0,0,0,18,0,0,20,0,0,0,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,6,19,0,4,0,0,0,23,26,0,0,0,0,0,26,22,0,0,0,0,0,25,8,0,0,0,0,0,8,4,0,0,0
115011555,3,12,4,0,0,7,30,0,4,0,0,0,0,8,0,13,6,4,0,0,22,0,3,9,0,8,0,19,7,0,6,0,0,0,14,27,7,11,0,0,0,43,64,0,14,0,0,4,84,96,0,15,0,0,0,106,41,0,7,0,0,0,49,13,0,4,0,0,0,18,6,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,6,0,0,0,10,261,45,73,3,13,14,409,3,9,15,0,0,9,25,0,12,0,0,0,0,14,0,4,5,5,0,0,15,0,11,4,0,0,0,12,0,3,3,0,4,0,10,4,0,7,0,3,0,11,22,3,16,0,0,0,39,71,0,18,3,0,0,87,125,0,17,0,0,0,139,59,0,10,0,0,0,69,42,0,10,0,0,0,47,11,0,0,0,0,0,14,8,0,0,0
115011556,0,0,6,0,0,8,14,0,0,0,0,0,0,0,0,0,4,0,6,0,10,3,0,9,0,3,0,10,10,0,3,0,0,0,11,25,0,8,0,0,0,38,155,0,27,0,3,0,187,83,0,7,0,0,3,93,19,0,13,0,0,0,29,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,6,0,0,0,11,304,5,77,4,19,7,419,0,0,6,0,0,5,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,5,3,0,3,0,3,0,14,8,0,6,0,0,0,13,10,0,5,0,0,0,21,146,0,31,0,0,4,181,192,0,16,0,0,0,209,42,0,9,0,0,0,49,13,0,0,0,0,0,13,7,0,0,0,0,0,12,4,0,0,0
115011557,0,0,8,0,0,4,15,0,0,0,0,0,0,3,0,0,0,0,8,0,7,0,0,4,0,15,0,17,0,0,4,0,0,0,6,6,0,0,0,0,0,8,27,0,0,0,0,0,32,57,0,3,0,3,0,64,32,0,3,0,0,0,32,14,0,4,0,0,0,15,10,0,0,0,0,0,10,3,0,0,0,0,0,3,3,0,0,0,0,0,3,7,0,0,0,0,0,9,3,0,0,0,3,0,4,159,3,26,0,29,4,217,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,6,0,0,4,0,10,0,17,4,0,0,0,3,0,13,9,0,3,0,0,0,17,35,0,6,0,0,0,42,21,0,5,0,0,0,22,20,0,6,0,0,0,21,18,0,0,0,0,0,22,5,0,0,0
115011558,3,0,8,0,0,15,24,0,0,0,3,0,0,3,0,3,3,7,8,0,18,0,0,0,3,10,0,12,0,0,8,0,0,0,7,9,0,9,0,0,0,15,131,0,17,0,3,0,155,220,3,37,0,0,0,265,127,0,20,0,0,0,152,34,0,7,0,0,0,41,14,0,0,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,0,0,17,547,9,124,16,23,15,734,3,0,17,0,3,3,24,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,0,0,9,0,0,11,0,0,4,0,4,0,7,9,0,6,4,3,0,18,8,0,13,3,0,0,20,54,4,18,0,3,0,82,159,0,18,0,0,0,182,141,0,14,0,0,0,158,74,0,9,0,0,0,89,26,0,3,0,0,0,32,8,0,0,0
115011559,0,0,3,0,3,6,16,0,0,0,0,0,0,0,3,0,3,0,12,0,19,7,0,5,0,16,0,22,8,0,7,0,0,0,14,19,0,9,0,0,0,30,101,0,22,0,0,0,126,247,0,28,0,0,0,277,86,0,6,0,0,0,90,9,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,10,0,0,0,17,485,3,95,0,38,11,633,0,0,15,0,3,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,9,0,0,3,0,9,0,12,3,0,9,0,7,0,15,12,0,11,0,4,0,32,63,0,29,0,3,0,87,168,7,32,0,0,0,208,164,0,21,0,0,0,183,72,0,4,0,0,0,73,29,0,4,0,0,0,33,9,0,0,0
115021297,0,0,49,5,12,58,122,3,0,4,3,0,0,7,7,0,32,0,15,0,49,8,0,41,0,13,0,60,19,0,29,0,3,0,54,39,0,33,0,10,0,76,107,0,38,0,0,0,143,96,0,31,0,0,0,122,54,0,11,0,0,0,62,25,0,5,0,3,0,36,11,0,3,0,0,0,19,5,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,8,8,0,20,3,3,3,38,379,4,288,10,53,61,804,0,0,69,3,21,59,157,0,0,0,0,0,0,0,3,0,21,3,6,0,39,6,0,29,3,11,0,41,3,0,29,3,6,0,42,13,0,35,3,0,0,52,52,0,37,0,9,0,91,95,0,49,0,7,0,152,84,0,24,0,3,0,117,58,0,16,0,0,0,78,45,0,7,0,4,0,52,20,0,8,0,0,0,29,9,0,0,0
115021298,0,0,24,5,3,26,61,0,0,0,0,0,0,3,0,0,5,3,0,0,15,3,0,15,0,6,0,22,4,0,15,0,0,0,18,16,0,10,0,4,0,28,19,0,21,0,0,0,40,27,0,4,0,0,0,34,12,0,4,0,0,0,11,3,0,6,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,0,13,94,0,115,12,20,28,263,0,0,21,0,4,18,46,0,0,0,8,0,0,7,0,0,8,0,0,0,5,3,0,4,0,3,0,13,4,0,9,0,0,0,17,6,0,17,0,0,0,21,16,0,25,0,0,0,40,21,0,17,0,5,0,48,29,0,9,0,0,0,36,16,0,8,0,0,0,16,4,0,4,0,0,0,11,0,0,3,0,0,0,3,0,0,0,0
115031299,0,0,10,0,3,21,34,0,0,3,0,0,0,5,3,0,16,0,3,0,21,4,0,16,0,3,0,26,3,0,9,0,0,0,10,3,0,3,0,0,0,8,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,59,0,8,19,114,0,0,7,0,8,17,35,0,0,0,0,5,0,5,0,0,7,0,0,0,7,3,0,14,0,0,0,19,8,0,9,0,3,0,18,3,0,12,0,0,0,9,9,0,0,0,0,0,9,9,0,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115031300,3,0,36,7,23,30,98,0,0,6,0,7,0,14,15,0,36,0,32,0,81,46,0,45,0,21,0,105,57,0,42,0,4,0,104,122,0,37,0,4,0,166,70,0,26,0,0,0,98,43,0,12,0,0,0,57,13,0,3,0,0,0,22,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,11,0,34,376,3,267,11,102,28,791,0,0,42,12,21,23,98,3,0,7,3,0,0,10,5,0,23,0,6,0,36,16,0,33,0,37,0,85,8,0,24,0,5,0,48,44,0,41,0,4,0,94,111,0,33,0,4,0,153,112,0,38,0,3,0,152,52,0,15,0,0,0,67,31,0,5,0,0,0,29,8,0,0,0,0,0,12,0,0,4,0,0,0,3,0,0,0,0
115041301,0,0,11,0,3,17,35,0,0,3,0,0,0,3,3,0,13,0,11,0,28,11,0,23,0,24,0,56,25,0,22,0,7,0,58,65,0,34,0,6,0,104,47,0,15,0,0,0,59,25,0,10,0,0,0,41,24,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,9,0,6,0,4,0,14,214,3,148,0,55,20,442,0,0,24,0,8,16,43,0,0,0,0,0,0,0,3,0,12,0,3,0,14,6,0,10,0,10,0,33,16,0,19,0,10,0,37,21,0,21,0,8,0,48,49,0,24,0,4,0,76,80,0,23,0,11,0,110,42,0,4,0,0,0,44,29,0,9,0,0,0,38,5,0,3,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0
115041302,0,0,18,0,4,20,42,0,0,0,0,0,0,0,4,4,6,0,6,0,18,12,3,11,0,18,0,42,4,0,8,0,0,0,20,11,0,12,0,4,0,22,87,0,28,0,0,0,111,244,0,34,0,0,0,275,65,0,13,0,0,0,79,9,0,3,0,0,0,12,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,10,0,0,0,20,448,4,144,0,37,25,659,3,0,16,0,3,14,44,0,0,0,0,0,0,0,3,0,11,0,0,0,12,12,0,6,0,3,0,23,4,0,6,0,7,0,23,4,0,8,0,5,0,22,10,0,23,0,8,0,45,46,0,17,0,3,0,69,158,0,18,0,0,0,183,182,0,29,0,0,0,209,62,0,5,0,0,0,70,22,0,3,0,0,0,27,7,0,0,0
116011303,4,57,19,12,0,15,108,3,16,0,4,0,0,22,14,31,20,0,4,3,73,285,15,58,0,4,3,364,403,12,59,3,9,5,483,552,3,68,0,10,0,630,83,0,22,0,3,0,108,4,0,3,0,0,3,13,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,8,19,16,10,5,0,4,52,1387,143,256,28,31,28,1870,3,26,10,6,3,15,65,0,71,0,4,0,0,77,4,52,14,5,3,0,79,11,38,25,9,3,0,83,20,10,25,0,3,0,54,143,19,53,9,3,4,235,682,4,119,3,9,3,826,586,9,78,0,17,3,696,40,0,9,0,0,0,49,3,0,0,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
116011304,4,167,19,7,0,10,210,0,80,0,3,0,0,83,19,149,17,6,0,3,190,93,50,55,0,4,3,201,180,33,61,0,5,4,287,319,51,55,0,11,3,442,75,0,16,3,0,0,96,4,0,4,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,19,41,14,0,3,8,81,717,586,243,22,28,35,1629,6,67,19,0,3,13,98,0,165,0,0,0,0,168,3,138,12,12,0,4,164,14,86,18,3,5,0,130,20,21,19,0,0,0,65,58,31,25,3,6,3,120,249,38,93,0,4,0,391,342,8,79,0,10,0,437,38,0,6,0,0,0,47,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
116011306,0,264,9,0,0,16,288,0,142,0,3,0,4,151,11,267,13,5,3,0,301,58,129,39,4,3,3,228,154,141,58,0,5,0,351,287,34,46,3,3,3,383,87,0,26,0,3,0,115,4,0,0,0,0,0,5,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,20,10,60,10,3,0,5,88,620,1053,203,14,19,35,1940,0,97,16,0,0,12,121,0,266,3,0,0,0,272,3,216,6,4,4,0,227,3,149,11,3,0,0,172,14,45,17,3,0,0,84,40,154,33,0,0,0,230,228,44,62,5,5,0,345,283,0,51,3,14,0,348,54,3,16,0,0,0,67,7,0,0,0,0,0,11,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
