SA2_MAINCODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
116021309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,124,5,7,10,10,18,23,43,79,292,390,460,450,484,219,265,2752,0,0,0,0,4,0,15,17,47,39,11,19,9,3,10,176,0,0,0,7,11,3,16,14,16,12,3,3,0,0,7,93,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,12,4,4,0,4,7,3,0,0,3,0,0,0,0,0,0,22,3,3,6,6,16,0,11,11,17,6,7,3,3,0,16,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,5,7,14,39,13,33,47,88,62,21,30,11,3,37,421,49,15,32,37,65,115,137,183,459,561,592,572,606,272,357,4041,0,0,0,0,0,0,0,0,6,23,50,54,68,42,4,256,0,0,0,0,0,0,0,0,3,3,8,4,0,0,0,29,0,0,0,0,0,0,0,3
116021310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,177,23,6,21,14,18,20,73,120,355,532,590,696,765,306,339,3878,0,0,0,0,6,0,7,29,65,43,29,33,10,4,22,256,0,0,4,3,17,0,15,13,17,6,3,0,0,0,5,84,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,17,0,0,0,0,7,0,3,0,3,3,0,0,0,3,3,28,3,5,4,12,18,7,25,14,25,15,0,3,4,0,17,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,11,16,53,7,45,56,111,72,40,41,16,7,54,536,70,24,51,39,83,118,185,232,610,783,876,937,1046,400,485,5948,0,0,0,0,0,0,0,0,12,42,133,121,199,126,10,649,0,0,0,0,0,0,0,7,16,11,7,3,3,3,0,57,0,0,0,0,0,0,3,3
116021312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,70,8,3,7,7,6,17,52,84,236,259,197,120,136,66,218,1415,0,3,0,0,6,3,24,16,29,23,15,7,10,0,18,155,0,0,7,9,23,4,21,12,9,8,4,3,3,0,8,116,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,18,0,0,3,9,12,0,3,3,0,0,0,0,0,0,0,29,9,7,14,16,37,19,42,26,35,10,12,3,6,0,23,260,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,23,9,5,23,38,77,28,94,61,83,52,26,14,16,0,80,594,29,14,46,47,99,214,222,231,465,417,303,175,199,80,368,2925,0,3,0,0,0,0,3,3,17,50,118,120,109,58,11,500,0,0,0,0,0,4,4,6,9,4,7,0,0,0,0,34,0,0,0,0,0,0,0,0
116021562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,3,0,3,8,3,22,77,96,125,114,118,51,59,665,0,0,0,0,0,0,0,5,10,11,6,10,5,0,8,65,0,0,0,0,4,3,3,3,5,5,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,4,10,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,11,0,5,12,23,20,6,14,5,0,12,120,6,3,6,5,16,24,25,46,123,134,178,151,154,52,81,1007,0,0,0,0,0,0,0,0,3,9,25,18,20,12,0,90,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0
116021563,0,0,0,0,0,0,0,0,0,0,3,0,0,0,134,136,10,11,28,15,21,42,77,117,506,623,613,519,515,183,358,3634,3,0,3,0,5,0,13,31,90,84,34,34,15,3,33,357,0,3,4,14,24,3,34,33,35,21,9,0,4,0,13,196,0,0,0,0,3,0,5,0,3,3,0,0,0,0,4,24,4,3,3,5,4,0,6,0,7,0,0,0,0,0,3,42,8,9,20,14,46,18,35,20,34,21,11,3,0,0,13,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,15,7,30,32,93,21,92,89,173,123,56,41,19,4,79,890,61,23,86,59,132,191,232,297,897,980,950,704,677,224,540,6050,0,0,0,0,0,0,0,0,12,48,145,116,111,59,10,506,0,0,0,0,0,0,3,4,14,11,6,0,0,3,0,42,0,0,0,0,0,0,3,3
116031313,0,0,0,0,3,0,5,3,4,0,3,0,0,0,104,127,13,4,33,16,13,102,91,179,441,311,224,112,82,15,297,1935,0,0,0,0,7,4,39,47,66,32,14,6,8,0,37,277,0,4,4,15,34,23,28,28,35,8,3,3,0,0,19,216,0,0,0,3,6,0,13,3,4,0,0,3,0,0,9,44,0,4,16,24,35,8,15,7,5,6,0,0,0,0,16,147,12,21,93,175,195,86,123,56,98,25,13,3,3,0,130,1044,0,0,0,0,0,0,3,0,0,0,0,0,0,0,41,53,22,33,118,220,282,126,225,146,213,79,30,19,9,3,253,1778,52,37,174,249,313,469,403,450,812,489,319,153,98,25,648,4699,0,0,0,0,0,0,0,0,21,25,56,27,14,4,6,158,0,0,0,0,0,0,0,7,8,7,0,0,0,0,0,27,0,0,0,0,0,0,0,3
116031314,0,0,3,0,0,0,3,0,0,0,0,0,0,0,40,54,3,8,6,0,12,21,52,84,256,271,235,121,90,27,121,1318,0,0,0,0,6,0,13,13,39,15,13,11,4,0,5,122,0,0,0,6,11,0,13,6,10,3,0,0,3,0,0,69,0,0,0,0,0,0,3,0,4,5,0,0,0,0,3,18,0,0,3,9,4,0,6,0,3,0,0,0,0,0,0,30,6,0,6,13,33,9,11,9,24,12,0,0,0,0,16,134,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,16,10,4,9,34,50,10,47,32,82,34,16,15,9,0,40,390,18,10,29,44,76,87,123,140,417,363,332,154,122,29,202,2143,0,0,0,0,0,0,0,0,7,24,52,27,29,3,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
116031315,0,0,0,0,3,0,0,0,4,3,4,0,0,0,136,156,14,16,21,8,23,70,98,180,567,638,516,317,274,94,398,3242,0,0,0,0,3,0,28,29,88,44,35,11,12,5,30,283,0,0,0,6,16,3,28,25,27,13,7,3,0,0,20,156,0,0,0,0,3,3,4,4,5,0,3,0,0,0,4,26,0,0,0,11,15,0,7,3,4,0,0,0,0,0,3,51,5,11,17,29,62,22,39,25,40,17,8,0,3,0,18,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,12,17,26,52,102,30,109,90,160,72,48,17,19,5,87,832,51,29,55,76,134,214,264,347,899,857,687,386,331,104,559,4994,0,0,0,0,0,0,0,0,16,63,94,49,37,23,3,285,0,0,0,0,0,3,0,3,4,5,3,4,3,0,0,30,0,0,0,0,0,0,0,0
116031316,0,0,0,0,0,0,4,0,3,0,0,0,0,0,88,104,12,5,19,25,18,71,88,115,333,260,163,86,70,24,259,1563,0,0,0,3,4,3,33,29,60,33,8,9,7,0,21,208,3,0,7,15,30,18,26,29,24,4,3,0,0,0,18,176,0,0,0,8,7,3,7,4,4,0,0,0,0,0,3,35,3,3,23,18,21,14,16,12,3,0,0,0,0,0,16,135,10,14,63,119,175,68,97,67,80,27,9,4,0,3,105,846,0,0,9,0,0,0,6,0,3,0,0,0,0,0,56,70,24,23,101,160,235,104,186,142,171,61,29,17,8,3,219,1476,48,27,162,197,271,442,380,354,652,428,286,129,101,30,553,4060,0,0,0,0,0,0,0,0,29,54,111,64,51,24,8,332,0,0,0,0,0,0,3,8,7,0,6,0,0,0,3,26,0,0,0,0,0,0,0,0
116031317,0,0,0,0,0,0,3,0,6,0,0,0,0,0,148,161,30,13,49,46,51,167,200,235,609,449,284,151,106,36,337,2751,0,0,0,5,7,5,33,42,76,42,23,21,4,0,19,274,0,0,13,10,23,8,44,25,26,7,3,3,4,0,15,180,3,0,3,0,3,3,9,9,12,0,0,0,0,0,8,53,3,0,17,15,14,6,17,10,10,0,4,0,0,0,5,103,21,18,49,81,121,54,99,60,93,40,9,3,8,6,80,743,0,0,0,0,0,0,3,0,4,0,0,0,0,0,43,53,32,17,84,108,173,80,207,136,225,86,41,28,13,5,172,1400,94,35,174,175,258,485,549,519,1023,670,422,211,137,44,606,5396,0,0,0,0,0,0,0,3,30,49,68,37,18,3,4,210,0,0,0,0,0,3,0,3,20,3,3,0,0,0,0,30,0,0,0,0,0,0,3,7
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,3,0,0,0,0,0,0,3,5,0,0,0,106,118,13,7,24,24,27,54,81,155,495,508,496,288,308,112,311,2906,0,0,0,3,3,3,27,28,94,46,26,21,8,0,34,294,0,4,9,12,29,7,32,20,22,13,5,7,0,0,11,157,0,0,0,0,3,0,3,3,3,5,0,0,0,0,3,25,4,4,0,5,15,4,4,4,13,0,0,0,0,0,3,53,13,3,20,31,51,18,46,36,52,28,19,3,5,0,33,362,0,0,0,0,0,0,3,0,0,4,0,0,0,0,7,20,19,9,30,54,96,37,113,92,182,96,46,35,10,3,96,911,55,23,83,92,155,286,300,350,855,772,698,379,368,129,492,5026,0,0,0,0,0,0,0,3,22,63,111,62,47,14,6,336,0,0,0,0,0,0,4,7,17,4,3,3,0,0,0,38,0,0,0,0,0,0,0,7
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,0,0,0,0,3,0,0,0,0,0,0,57,60,0,0,3,7,3,13,24,34,130,199,185,171,212,85,150,1219,0,0,0,0,5,0,11,13,33,29,19,22,10,0,17,153,0,0,3,0,7,0,13,11,16,9,0,3,0,0,6,68,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,12,0,3,11,6,16,10,16,14,24,14,7,3,3,0,17,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,4,13,12,31,13,40,40,72,53,29,24,10,0,43,395,13,4,30,29,49,117,101,123,287,313,290,253,300,122,238,2271,0,0,0,0,0,3,0,3,14,26,76,53,78,53,3,307,0,0,0,0,0,0,0,0,9,3,3,3,0,0,0,21,0,0,0,0,0,0,0,3
117011322,0,0,0,0,0,0,0,0,3,0,0,0,0,0,104,113,22,12,22,18,36,62,114,159,448,359,272,246,268,130,295,2449,0,3,0,0,10,5,23,40,69,45,19,15,4,4,22,260,0,3,4,8,28,4,27,15,30,8,8,3,3,0,10,169,0,0,0,0,5,0,4,3,5,4,3,0,3,0,0,26,0,0,3,3,5,0,3,0,3,3,0,0,0,0,0,22,8,7,16,24,41,30,52,37,83,30,14,3,3,0,38,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,12,25,39,88,42,115,90,192,94,44,27,14,7,86,884,74,28,87,73,148,392,374,400,860,610,506,358,438,202,533,5085,0,0,3,0,0,0,0,3,38,62,157,153,211,147,9,776,0,0,0,0,3,6,11,15,47,15,7,3,4,3,0,117,0,0,0,0,0,0,4,6
117011323,0,0,0,0,0,0,3,0,3,0,0,0,0,0,60,71,15,0,7,7,15,45,75,83,217,180,163,147,154,86,155,1331,0,0,0,0,3,3,14,22,27,20,14,21,9,0,19,150,0,0,3,3,26,12,21,7,10,5,3,3,3,0,18,108,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,4,0,3,0,3,0,6,0,0,0,0,0,3,21,5,6,20,23,30,18,27,23,36,16,9,0,5,3,26,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,5,8,25,27,60,30,61,50,86,47,26,21,12,3,81,548,36,17,59,44,96,232,190,210,420,324,261,205,211,111,311,2721,0,0,0,0,0,0,0,0,22,26,54,33,46,22,0,209,0,0,0,0,0,0,3,4,16,9,0,0,0,0,0,33,0,0,0,0,0,0,0,0
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,0,0,0,0,0,0,0,0,3,0,0,3,0,0,114,124,15,13,28,18,30,78,89,135,355,307,316,280,381,175,280,2501,3,0,0,7,7,0,31,24,55,56,23,36,7,0,37,291,3,4,10,8,27,5,31,24,44,18,4,7,3,0,27,217,0,0,0,4,0,0,3,0,0,8,5,3,0,0,9,25,0,3,9,8,10,4,3,0,4,0,0,0,0,0,6,59,10,17,29,45,57,49,61,45,79,32,19,7,10,7,55,514,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,17,12,25,51,67,101,66,126,96,185,118,49,54,23,3,134,1120,67,41,125,114,153,482,360,380,787,663,660,505,689,348,598,5975,0,0,0,0,0,0,0,0,29,83,191,197,254,199,16,967,0,0,0,0,3,0,13,14,43,11,12,0,5,3,0,112,0,0,0,0,0,0,0,6
117021327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,94,3,5,4,0,8,23,26,39,139,161,174,278,372,272,179,1688,0,0,0,0,0,0,12,12,52,42,15,35,13,5,29,213,0,0,3,4,13,0,16,21,20,14,3,10,5,0,8,123,0,0,0,0,3,0,0,0,3,3,0,3,0,0,3,13,0,0,4,4,0,3,3,0,6,3,0,0,0,0,3,24,9,4,13,18,18,16,27,22,31,20,9,11,6,0,26,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,10,18,21,36,15,53,57,118,79,25,57,17,5,73,596,24,14,38,38,67,178,164,179,459,457,478,520,708,491,417,4230,0,0,0,0,0,0,0,0,19,57,156,134,248,268,8,890,0,0,0,0,0,7,3,12,36,12,14,3,3,7,0,95,0,0,0,0,0,0,3,6
117021328,0,0,0,0,0,0,0,0,3,3,0,0,0,0,28,38,0,3,3,3,5,16,16,40,104,94,100,91,101,40,69,687,0,0,0,0,3,0,5,12,21,17,6,15,4,0,10,107,0,0,0,0,9,0,18,6,7,3,0,0,0,0,3,51,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,12,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,3,9,8,14,8,12,8,14,10,5,3,3,0,14,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,4,14,12,29,11,35,29,51,29,17,27,5,3,40,299,9,10,28,13,39,97,84,102,234,212,209,189,240,104,166,1746,0,0,0,0,0,0,0,3,6,21,43,62,94,105,7,352,0,0,0,0,3,0,4,0,9,4,3,0,0,0,0,28,0,0,0,0,0,0,0,5
117031329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3,3,0,10,21,21,17,56,53,58,39,282,0,0,0,0,0,0,3,0,9,7,6,15,0,3,9,49,0,0,0,0,3,0,3,3,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,6,0,3,9,3,0,0,3,0,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,5,4,4,9,16,8,6,18,3,3,14,109,12,3,6,6,21,26,39,67,147,165,205,226,365,335,183,1809,0,0,0,0,0,0,0,3,4,37,103,98,167,385,7,807,0,0,0,0,3,0,4,10,41,8,4,3,0,10,0,87,0,0,0,0,0,0,0,0
117031330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,5,3,4,7,17,28,60,87,118,151,251,143,87,961,0,3,0,0,0,4,12,15,21,23,9,31,3,0,7,129,0,3,7,3,9,0,10,9,7,9,4,3,0,0,6,71,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,12,5,0,11,8,11,7,9,12,18,4,6,0,3,0,15,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,17,23,13,26,35,50,35,17,35,6,0,35,332,16,9,27,28,35,57,75,115,258,325,509,433,779,460,287,3405,0,0,0,0,0,0,0,3,21,56,193,272,438,438,8,1427,0,0,0,0,6,0,3,3,18,14,5,4,5,4,3,67,0,0,0,0,0,0,0,3
117031331,0,0,0,0,0,0,0,4,0,0,0,0,0,0,50,53,3,0,6,4,3,15,24,24,59,70,70,115,211,212,113,930,0,0,0,3,3,0,9,12,26,11,13,33,15,0,14,142,0,0,3,3,11,3,14,14,13,4,0,3,0,0,9,92,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,15,0,0,7,5,4,0,3,3,0,0,0,0,0,0,5,33,12,3,28,33,31,34,43,20,25,11,6,6,8,0,26,287,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,9,9,3,44,43,49,47,61,54,68,35,21,41,24,0,68,577,33,8,75,59,73,140,150,158,299,280,353,367,628,548,343,3505,0,0,0,0,0,0,0,0,18,51,146,160,259,394,7,1047,0,0,0,0,0,3,7,10,23,20,11,3,9,15,3,95,0,0,0,0,0,0,4,3
117031332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,55,0,0,5,11,7,21,20,43,112,125,132,189,280,200,112,1253,0,0,0,0,3,3,4,5,27,39,15,37,10,0,14,162,0,0,4,3,9,0,15,6,19,11,0,3,0,0,5,87,0,0,0,0,3,0,0,0,4,3,0,0,0,0,3,18,0,0,7,3,3,0,0,0,4,3,0,3,0,0,3,27,4,7,4,7,15,7,18,16,23,11,5,4,0,0,18,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,11,11,16,30,12,40,34,81,65,24,56,10,0,55,438,17,12,29,31,57,104,125,163,416,443,532,500,797,516,354,4108,0,0,0,0,0,0,0,5,20,63,179,207,325,391,14,1211,0,0,0,0,3,3,9,18,32,15,15,9,5,14,3,125,0,0,0,0,0,3,0,0
117031333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,3,3,5,5,8,3,9,19,32,37,36,82,67,90,55,458,0,0,0,0,4,0,3,8,25,6,4,13,8,3,13,83,0,0,3,0,13,5,6,3,5,3,0,3,0,0,6,51,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,14,8,3,12,14,18,14,13,15,17,6,3,4,0,0,18,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,3,20,18,34,16,23,22,47,16,10,18,11,3,40,301,32,8,31,30,61,94,86,137,274,281,327,337,532,544,332,3095,0,0,0,0,0,0,0,0,21,58,179,149,301,516,10,1241,0,0,0,0,0,0,6,11,41,14,9,4,13,13,3,132,0,0,0,0,0,0,0,3
