SA2_MAINCODE_2016,C16_1PF_Cu15DS_4000ov,C16_1PF_Cu15DS_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_0_299,C16_1PF_CU15_NDS_300_449,C16_1PF_CU15_NDS_450_599,C16_1PF_CU15_NDS_600_799,C16_1PF_CU15_NDS_800_999,C16_1PF_CU15_NDS_1000_1399,C16_1PF_CU15_NDS_1400_1799,C16_1PF_CU15_NDS_1800_2399,C16_1PF_CU15_NDS_2400_2999,C16_1PF_CU15_NDS_3000_3999,C16_1PF_CU15_NDS_4000ov,C16_1PF_CU15_NDS_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_0_299,C16_1PF_NCu15DS_300_449,C16_1PF_NCu15DS_450_599,C16_1PF_NCu15DS_600_799,C16_1PF_NCu15DS_800_999,C16_1PF_NCu15DS_1000_1399,C16_1PF_NCu15DS_1400_1799,C16_1PF_NCu15DS_1800_2399,C16_1PF_NCu15DS_2400_2999,C16_1PF_NCu15DS_3000_3999,C16_1PF_NCu15DS_4000ov,C16_1PF_NCu15DS_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_0_299,C16_1PF_NDCO_300_449,C16_1PF_NDCO_450_599,C16_1PF_NDCO_600_799,C16_1PF_NDCO_800_999,C16_1PF_NDCO_1000_1399,C16_1PF_NDCO_1400_1799,C16_1PF_NDCO_1800_2399,C16_1PF_NDCO_2400_2999,C16_1PF_NDCO_3000_3999,C16_1PF_NDCO_4000ov,C16_1PF_NDCO_NS,C16_1PF_NDCO_Tot,C16_1PF_T_0_299,C16_1PF_T_300_449,C16_1PF_T_450_599,C16_1PF_T_600_799,C16_1PF_T_800_999,C16_1PF_T_1000_1399,C16_1PF_T_1400_1799,C16_1PF_T_1800_2399,C16_1PF_T_2400_2999,C16_1PF_T_3000_3999,C16_1PF_T_4000ov,C16_1PF_T_NS,C16_1_PF_T_T,C16_T_0_299,C16_T_300_449,C16_T_450_599,C16_T_600_799,C16_T_800_999,C16_T_1000_1399,C16_T_1400_1799,C16_T_1800_2399,C16_T_2400_2999,C16_T_3000_3999,C16_T_4000ov,C16_T_NS,C16_T_T
127021509,3,0,35,4,3,0,0,3,14,20,39,8,14,5,3,123,3,0,0,4,5,5,10,9,3,4,0,3,51,7,4,0,4,4,19,8,24,22,17,0,4,109,16,9,8,6,19,41,43,82,33,42,12,18,325,68,30,17,57,79,202,230,408,189,164,78,88,1607
127021510,0,5,21,3,0,3,6,3,4,11,14,3,4,3,7,66,0,0,0,3,0,6,4,6,3,4,8,0,38,10,0,3,3,10,23,19,18,4,5,4,4,104,15,3,11,12,13,34,33,41,18,15,17,17,226,98,36,32,51,71,207,241,410,244,273,118,97,1885
127021511,3,0,34,8,5,5,5,17,30,46,22,12,13,0,8,169,0,4,3,4,7,22,23,19,4,4,0,5,97,19,4,9,11,13,17,20,24,11,12,0,9,139,30,17,18,18,35,79,95,70,32,28,3,20,446,122,61,37,70,119,296,290,291,109,103,42,88,1639
127021512,3,0,34,11,0,3,0,11,16,29,32,13,10,7,6,139,5,0,0,0,4,8,14,13,7,3,0,6,64,12,4,0,7,8,16,14,31,10,3,3,3,115,32,3,7,5,27,45,62,84,40,17,14,16,354,97,39,25,37,81,204,233,396,202,139,67,85,1612
127021513,0,0,40,12,4,0,6,3,23,35,35,15,14,5,12,155,4,3,3,7,4,17,10,15,5,3,0,3,77,4,7,3,9,9,19,17,19,13,10,3,3,116,27,14,7,21,14,74,65,81,29,32,12,14,392,121,32,38,65,83,269,281,356,145,138,74,85,1692
127021514,0,0,12,3,3,0,0,6,7,6,18,5,10,3,3,58,0,0,0,0,0,6,3,8,7,0,6,0,27,4,4,0,0,4,10,3,13,4,9,0,9,60,7,6,0,5,10,16,21,34,18,13,8,9,151,57,20,10,17,32,113,140,248,132,133,68,58,1046
127021515,0,6,18,0,3,0,0,0,9,16,11,3,0,0,0,45,3,0,0,0,0,9,8,6,4,3,0,5,34,7,7,0,7,9,7,16,19,10,5,0,3,90,13,7,0,10,12,32,41,37,14,7,0,12,191,62,22,18,26,37,157,197,202,90,80,29,48,974
127021516,0,3,43,4,0,3,3,0,13,18,24,9,16,5,0,98,8,0,0,3,6,0,12,15,0,8,0,3,58,5,0,0,7,0,9,22,15,14,7,0,6,92,16,4,5,16,12,27,59,60,28,38,7,8,287,89,22,17,46,50,175,229,407,177,186,72,70,1544
127021517,0,0,9,3,0,0,0,0,6,6,18,6,3,3,0,44,0,0,0,0,0,0,4,7,3,0,0,4,28,3,0,3,6,4,8,3,16,0,4,0,0,46,9,3,3,7,3,17,17,42,8,11,4,4,125,40,14,15,17,18,84,105,224,107,92,40,47,803
127021518,3,0,4,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,5,6,13,3,0,0,0,0,3,0,4,3,8,8,6,30,18,9,4,5,3,29,38,44,35,52,107,39,382
127021519,0,0,26,3,3,0,3,4,14,24,32,10,14,3,3,102,0,0,0,5,4,9,3,17,6,0,0,0,46,0,6,0,7,10,17,12,20,11,13,4,11,110,5,12,3,12,19,44,44,80,20,29,7,9,282,56,34,17,38,55,182,236,427,202,193,75,54,1579
127021520,0,0,24,6,0,0,3,6,6,6,18,10,6,3,0,73,7,3,0,0,4,8,0,8,0,0,0,0,41,8,3,3,3,6,17,9,23,5,4,0,0,76,21,7,9,12,16,36,18,59,20,13,11,3,218,79,30,27,43,50,125,112,251,143,96,52,34,1045
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127031522,0,0,15,4,0,0,0,0,7,14,15,6,4,3,6,69,0,0,0,3,0,7,3,10,3,0,0,3,34,0,6,3,0,3,8,10,19,9,6,3,3,78,7,8,5,3,4,26,34,45,17,14,10,13,188,56,23,19,28,50,167,269,403,306,272,93,95,1795
127031523,0,3,20,5,0,0,4,3,5,13,27,16,18,11,3,104,5,0,0,3,5,5,3,6,4,3,8,4,43,4,10,0,3,4,8,15,20,11,11,4,5,92,11,10,3,8,11,21,39,56,28,39,18,18,257,97,20,31,54,60,174,273,509,413,529,248,106,2515
127031524,0,3,35,0,4,0,0,3,3,7,25,6,8,3,4,72,0,5,0,3,6,9,13,11,9,3,0,0,55,5,0,3,4,3,8,20,16,9,12,3,5,90,11,5,3,11,11,32,54,54,26,26,6,11,253,119,45,35,59,77,240,340,716,463,455,208,104,2844
127031598,0,0,9,4,0,3,0,0,14,18,26,7,0,8,5,93,0,0,0,3,6,13,10,17,3,0,0,3,51,4,3,0,4,9,18,15,20,12,5,3,10,102,15,7,6,7,16,47,41,58,27,8,10,20,257,100,27,19,41,73,272,328,370,146,94,64,85,1629
127031599,0,0,24,6,3,0,0,0,6,7,21,6,3,3,6,67,0,0,0,0,3,6,11,5,4,0,0,3,34,0,0,0,0,6,14,12,11,0,0,3,5,58,9,3,0,5,11,34,28,46,14,7,7,13,177,36,20,17,19,36,133,209,281,127,64,24,67,1031
127031600,0,0,24,4,3,4,0,0,12,16,27,14,14,4,9,111,0,3,0,0,0,8,3,16,3,6,3,5,54,0,4,5,0,0,12,5,23,15,10,3,3,85,12,7,9,3,5,29,36,79,40,32,8,13,275,77,28,23,30,48,185,308,726,559,458,165,118,2737
127031601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,14,3,0,0,0,3,4,3,5,0,0,0,0,17,3,0,0,0,8,10,9,4,0,4,0,0,39,13,0,0,4,13,59,64,55,10,9,3,15,257
128011529,0,0,14,0,0,0,0,0,3,10,12,3,12,4,7,58,0,0,0,0,0,7,3,11,0,3,10,3,40,3,3,0,5,5,5,8,12,10,4,0,3,57,3,3,0,3,5,18,24,39,18,26,19,10,177,79,40,19,32,55,150,198,321,314,507,428,98,2245
128011530,3,4,18,3,0,0,0,3,9,7,19,7,5,3,3,70,4,3,0,0,3,3,3,11,4,3,4,3,43,3,3,0,0,6,9,9,8,6,11,9,3,67,12,3,3,5,17,28,19,43,22,20,16,16,198,75,33,23,26,47,141,178,352,266,360,312,95,1905
128011531,0,0,10,4,0,0,0,0,3,3,10,6,16,4,3,56,0,0,0,0,0,4,4,3,3,3,3,5,31,4,3,0,0,3,3,10,15,4,6,8,3,62,13,9,0,7,4,7,22,36,15,32,19,8,163,75,20,18,24,44,127,126,236,197,352,382,99,1705
128011602,0,0,13,3,0,0,0,3,9,8,13,10,10,0,5,67,0,0,0,0,3,3,9,14,4,3,4,4,41,8,0,0,3,4,3,16,10,3,4,0,4,56,8,0,3,3,16,16,40,36,20,16,7,7,168,45,7,12,19,37,73,142,258,213,264,133,55,1250
128011603,0,0,13,3,0,0,0,0,0,3,8,0,12,4,3,33,0,0,0,4,0,3,7,0,0,4,3,4,29,0,0,0,0,0,5,6,7,0,5,6,0,30,10,0,3,4,3,8,16,20,7,17,9,11,111,64,13,12,24,24,77,86,190,162,306,434,78,1483
128011604,3,0,17,0,0,0,3,4,10,11,3,7,9,13,3,66,0,0,0,0,3,8,8,3,9,7,4,0,47,9,0,0,0,3,11,5,13,6,12,12,3,80,5,3,0,9,12,36,27,27,24,34,29,9,208,92,43,21,39,59,190,210,352,302,390,410,98,2199
128011605,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,3,0,0,3,0,15,23,0,0,4,12,24,9,39,33,80,157,20,409
128011606,7,0,9,3,0,0,0,0,3,7,7,3,3,5,7,39,0,0,0,0,0,0,0,3,0,0,5,0,16,0,4,0,0,0,0,3,5,0,3,3,0,19,6,4,0,5,0,6,13,12,10,11,21,5,84,42,15,6,15,25,79,57,131,102,184,272,47,984
128021533,0,0,8,0,4,0,0,0,7,6,9,3,3,3,0,38,0,0,0,0,0,3,0,3,0,0,3,0,9,3,3,0,0,0,3,0,0,0,3,0,0,20,3,7,0,0,0,18,9,14,4,10,3,0,79,42,15,13,17,15,91,71,166,177,207,63,30,908
128021534,0,3,17,3,0,0,0,0,0,3,3,3,0,4,0,28,0,0,0,0,0,3,5,7,3,4,0,3,35,0,0,0,0,0,4,11,7,0,12,5,0,41,7,0,0,7,3,8,16,22,12,21,12,6,110,64,12,24,29,23,109,122,218,155,292,223,63,1334
128021535,3,0,28,3,0,0,0,0,8,5,21,9,13,4,6,84,4,4,0,5,8,6,19,15,12,12,5,0,88,11,10,4,0,3,17,16,22,15,11,0,7,116,14,14,5,15,21,42,48,66,39,40,17,11,322,148,53,44,74,89,261,256,550,475,633,368,131,3076
128021536,3,0,23,7,0,0,0,0,9,10,12,14,22,7,12,90,4,0,0,3,0,3,4,9,3,8,10,0,47,3,0,3,3,0,4,9,14,6,8,5,3,52,15,4,3,4,7,24,21,42,27,30,20,11,219,126,30,23,43,63,232,224,519,409,736,504,116,3030
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,0,0,19,3,0,0,3,0,6,11,34,10,15,5,3,99,0,4,0,3,3,8,6,9,10,3,3,0,50,3,6,3,4,3,8,11,13,10,5,4,0,84,14,5,3,7,7,25,37,61,35,30,16,3,246,72,23,20,44,50,156,250,526,399,461,207,76,2288
128021607,3,0,24,0,0,0,4,3,8,16,30,15,18,7,3,99,0,0,0,3,3,7,9,9,3,3,0,0,38,0,0,4,0,0,14,7,22,5,0,3,11,58,4,0,5,11,9,31,28,65,25,22,16,11,224,66,31,31,46,59,180,230,513,476,556,197,84,2470
128021608,0,0,0,0,0,0,0,0,0,4,13,3,6,7,0,36,0,0,0,3,0,3,3,3,4,0,0,0,18,3,0,3,0,0,8,11,3,0,0,3,4,29,3,0,3,3,0,11,17,23,10,8,10,4,89,44,15,14,16,40,100,116,216,182,227,87,40,1089
128021609,0,0,3,0,0,0,0,0,3,0,6,0,5,0,0,13,0,0,0,0,0,5,0,0,0,3,0,0,15,0,0,0,0,0,0,0,3,3,3,0,0,12,0,3,0,3,0,9,4,6,6,9,0,0,48,26,9,9,12,17,55,46,100,73,119,82,19,568
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
