SA2_MAINCODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
101041017,0,4,14,20,11,10,12,4,4,91,0,0,0,0,0,0,0,0,0,3,3,0,0,5,4,6,3,4,0,23,17,12,39,39,58,65,81,64,25,405,37,52,207,240,280,387,416,223,65,1900,0,0,0,0,8,0,0,7,0,21,0,0,4,3,4,0,0,0,0,11,0,0,3,8,3,6,3,10,0,27,0,0,0,4,0,0,0,0,0,6,0,3,12,5,3,0,0,0,0,26,0,4,20,19,54,37,32,12,3,183,0,0,11,14,34,33,16,6,0,117,7,24,55,47,57,46,39,16,3,300,0,5,30,27,25,18,9,3,0,129,0,3,3,4,7,4,6,4,0,29,8,12,30,28,22,15,4,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,23,5,29,40,42,45,63,69,28,343,35,62,192,210,270,202,176,124,42,1321
101041018,0,4,23,13,15,18,19,6,3,106,0,0,0,0,0,0,0,3,0,6,0,0,4,0,3,4,5,3,3,23,23,19,38,44,71,45,83,69,32,414,37,63,195,245,347,405,487,269,84,2133,0,0,3,3,0,3,0,0,0,16,0,0,0,0,3,0,0,0,0,9,0,0,5,5,3,3,3,8,0,29,0,3,3,0,0,0,0,0,0,6,0,0,3,7,12,0,0,0,0,20,0,0,22,45,63,54,36,20,8,253,0,5,16,39,50,53,32,13,7,216,3,18,53,47,72,86,37,24,0,339,8,4,23,24,42,31,13,3,0,147,0,0,4,8,6,10,9,3,0,35,3,17,16,24,19,16,11,7,0,110,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,17,26,12,30,23,33,45,75,85,28,351,42,60,184,227,294,302,231,169,40,1545
101041019,3,6,28,23,20,17,13,3,0,105,0,0,0,0,0,0,0,0,4,4,0,0,0,5,6,5,10,0,0,29,38,18,35,42,55,77,51,46,21,381,50,89,238,306,356,437,284,171,52,1978,0,0,4,7,3,7,4,0,0,17,0,0,3,0,6,0,0,0,0,5,0,0,4,8,6,3,4,0,5,28,0,0,3,3,0,0,0,0,0,10,0,0,10,7,5,0,0,0,0,16,0,0,30,45,83,40,27,15,3,246,0,0,16,29,68,42,17,11,3,192,4,28,56,68,63,43,9,7,7,289,0,12,24,31,41,26,7,5,0,148,0,0,5,12,10,0,4,0,0,35,3,17,23,31,13,11,6,4,0,113,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,6,26,7,26,29,45,30,48,69,21,306,41,73,208,261,348,207,128,113,42,1414
101041020,0,9,11,14,21,20,7,0,0,84,0,0,0,0,0,0,0,0,0,4,0,0,3,7,8,10,7,3,0,43,44,20,31,40,94,103,73,34,5,439,60,79,201,253,492,674,438,133,28,2362,0,3,10,13,10,7,4,0,0,41,0,0,0,6,5,0,0,0,0,12,0,0,3,17,14,4,0,0,0,40,0,0,4,0,3,4,0,0,0,17,0,3,7,25,26,8,3,0,0,67,0,4,23,68,118,66,24,6,0,316,0,0,11,29,90,70,16,3,0,222,3,9,42,91,86,60,22,3,3,325,0,3,18,55,69,46,12,3,0,200,0,3,15,25,34,11,0,0,0,89,6,11,18,31,34,11,5,0,0,111,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,19,44,8,23,42,74,52,51,39,8,330,55,46,172,394,565,343,133,62,13,1784
101041021,0,3,10,11,7,9,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,16,14,16,33,35,32,10,164,13,33,91,124,138,212,167,114,37,925,0,0,3,4,0,5,0,0,0,8,0,0,0,3,0,0,0,0,0,8,0,0,3,0,5,0,0,4,0,12,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,11,0,0,4,21,27,17,9,6,3,88,0,0,11,16,21,13,6,3,0,63,0,3,13,23,16,15,12,5,0,86,0,0,11,23,5,11,3,0,0,49,0,0,0,4,3,4,0,0,0,9,0,0,4,5,4,3,4,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,9,9,9,13,13,12,29,31,3,122,9,13,58,109,95,82,58,53,13,491
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,3,10,7,9,3,0,3,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,0,0,0,12,8,12,10,20,23,33,32,33,22,195,11,29,76,78,107,165,150,87,37,744,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,6,8,20,15,6,4,0,60,0,0,3,4,19,9,6,3,0,50,0,11,19,15,25,15,5,3,3,89,0,7,9,20,5,3,0,0,0,44,0,0,4,0,3,0,0,0,0,11,3,4,13,8,13,3,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,13,14,23,22,24,19,4,130,14,26,61,73,112,71,50,32,11,451
101041024,0,5,3,9,7,3,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,16,18,12,12,19,21,28,28,16,3,153,20,41,76,103,193,218,198,58,16,914,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,9,0,0,0,4,3,0,0,0,0,4,0,0,9,3,3,3,0,0,0,20,0,0,11,21,27,21,8,0,0,88,0,0,0,10,16,15,4,3,0,54,0,8,10,14,37,28,6,0,0,104,3,0,5,12,18,11,3,0,0,55,0,0,3,8,3,4,0,0,0,12,0,0,15,10,6,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,3,9,16,14,13,12,13,5,99,20,17,59,105,138,98,44,15,9,492
101041025,0,10,35,33,36,30,24,7,0,172,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,9,12,7,4,39,21,28,33,38,56,74,91,82,34,453,30,108,248,334,452,601,561,307,106,2751,0,0,0,4,6,0,0,0,0,14,0,5,3,4,0,0,0,0,0,17,0,0,3,10,10,11,5,10,0,41,0,0,3,0,0,0,0,0,0,4,0,3,4,0,10,3,3,0,0,24,0,5,37,66,77,75,42,16,14,333,0,3,21,39,81,60,30,12,8,250,6,16,46,67,81,69,42,31,9,373,6,11,29,40,44,26,17,8,0,169,0,0,12,9,12,10,11,0,0,60,3,17,36,37,19,23,11,3,0,161,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,5,0,0,0,17,27,4,13,25,33,40,62,90,36,333,43,78,199,313,384,320,239,166,70,1803
101041026,3,10,15,13,21,23,15,5,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,3,3,28,28,10,25,47,54,73,57,47,14,351,38,62,173,238,363,508,471,232,60,2142,0,0,7,0,7,6,3,4,0,30,0,0,0,3,3,8,3,0,0,17,0,0,0,3,3,5,5,3,0,27,0,0,3,0,0,0,0,0,0,8,0,0,6,6,10,0,6,0,0,21,0,5,15,54,86,61,53,19,0,293,0,0,11,38,61,68,22,7,3,214,3,17,43,48,61,58,38,16,3,286,0,9,20,39,54,48,18,8,0,192,0,0,10,9,11,4,3,0,3,41,6,5,11,19,20,18,7,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,9,31,9,20,46,45,44,71,69,26,354,41,47,145,278,357,326,224,127,35,1581
101041027,4,12,18,17,21,21,20,4,0,111,0,0,0,0,0,0,3,0,0,4,0,0,3,5,3,3,5,3,4,24,24,12,33,37,50,89,99,78,29,453,31,63,173,238,334,592,649,281,97,2461,0,0,5,4,8,7,3,3,0,26,0,0,5,0,4,0,0,0,0,18,0,0,5,4,9,10,15,4,0,48,0,0,3,0,0,0,0,0,0,7,0,3,3,11,7,6,0,0,0,31,0,10,11,52,77,61,36,24,11,274,3,3,14,34,91,62,34,8,0,244,0,19,41,53,69,65,31,25,8,321,3,9,23,42,40,46,18,4,0,187,0,3,10,8,12,14,5,4,0,61,5,13,22,31,21,17,7,3,5,125,0,0,0,0,3,0,0,0,0,5,0,0,0,4,11,0,3,0,0,15,32,7,21,32,46,54,80,111,33,412,41,70,160,278,401,347,237,192,57,1776
101051539,3,20,53,51,38,17,13,6,4,207,0,0,0,0,3,0,0,5,0,10,0,0,9,13,17,11,11,7,3,67,73,144,323,284,207,132,156,117,61,1504,119,415,1077,1010,949,843,673,352,139,5577,0,3,6,12,4,4,4,4,0,38,3,10,10,14,11,3,0,0,0,47,0,0,4,14,4,6,15,4,3,48,0,0,4,3,3,0,0,0,0,9,0,4,17,14,3,5,0,0,0,47,8,26,97,119,215,97,54,35,8,646,0,8,52,87,122,71,39,26,7,416,14,100,178,184,136,71,31,34,6,760,9,46,138,109,71,50,10,9,0,443,4,8,17,21,14,4,6,8,0,91,19,59,61,53,23,25,3,0,0,248,0,0,0,0,0,0,0,0,0,3,0,0,5,3,7,4,0,0,0,22,72,29,78,104,97,117,153,167,59,878,127,298,673,725,715,469,320,273,89,3690
101051540,4,5,7,18,20,16,11,4,0,87,0,0,0,0,0,0,0,0,0,5,0,4,3,3,9,10,0,0,0,32,67,19,50,83,122,127,121,64,21,670,92,134,332,487,665,681,575,241,49,3260,0,0,5,4,10,10,0,0,0,37,3,0,0,6,3,3,0,0,0,13,0,0,3,3,5,12,11,3,0,40,0,0,4,0,3,3,0,0,0,11,3,7,14,20,22,3,0,0,0,78,0,10,41,78,120,85,40,11,4,388,0,4,32,36,84,54,27,11,0,251,11,27,65,126,78,77,32,14,3,436,8,11,44,62,48,31,18,0,0,217,0,3,7,7,9,16,3,0,0,46,3,12,31,31,18,13,3,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,3,0,0,18,33,12,37,67,71,85,73,47,13,437,69,89,293,442,485,399,212,84,18,2094
101061541,3,4,7,11,7,5,3,7,0,52,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,0,4,0,0,26,18,17,28,37,30,43,31,37,33,272,30,73,231,277,260,256,179,110,47,1473,0,0,3,12,3,0,4,0,0,22,0,0,3,6,8,3,0,0,0,15,0,0,0,7,3,0,0,0,0,14,0,0,3,0,0,0,0,0,0,5,0,5,4,8,8,0,0,0,0,26,3,9,23,38,37,32,17,14,0,160,0,0,20,16,42,24,17,7,3,125,6,23,39,60,40,26,9,7,3,211,0,9,35,42,22,22,4,0,0,145,0,3,9,13,3,4,0,5,3,41,3,5,23,19,6,8,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,13,17,8,14,20,20,20,37,28,21,184,31,65,179,234,193,133,96,64,31,1027
101061542,0,0,15,15,23,15,11,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,3,16,13,11,8,3,0,55,44,22,35,67,74,90,46,27,9,406,54,108,319,612,736,608,415,138,32,3030,0,4,21,26,31,9,3,0,0,95,0,3,7,7,8,6,0,0,0,30,0,0,4,7,14,6,3,0,0,38,0,0,3,8,4,4,0,0,0,15,3,3,19,23,10,10,10,0,0,81,3,8,30,68,87,57,22,11,0,282,0,5,20,41,72,73,27,3,3,250,7,25,77,131,91,61,12,4,0,401,0,9,47,72,101,70,14,0,0,321,0,8,19,29,23,7,14,0,0,92,0,5,15,18,16,7,3,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,8,0,3,0,32,39,8,20,40,43,43,28,20,4,253,49,77,292,488,497,367,134,56,8,1972
101061543,3,8,27,19,24,9,15,5,0,108,0,0,0,0,0,0,5,0,0,14,0,0,3,6,9,7,0,3,0,33,48,21,55,52,63,57,86,45,12,439,73,133,325,388,363,328,332,143,38,2126,0,0,0,7,8,3,0,0,0,18,0,6,5,3,0,0,0,0,0,16,0,3,6,3,4,3,0,0,0,18,0,0,0,5,0,0,0,0,0,7,0,3,12,9,11,4,3,0,0,44,3,10,37,55,108,68,35,14,3,345,0,17,48,38,48,36,16,13,10,219,9,32,96,89,57,40,13,3,0,348,0,7,38,34,21,10,0,0,0,116,0,3,9,4,0,3,8,0,0,28,0,13,34,20,18,13,0,3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,39,18,22,49,41,39,62,76,36,379,54,122,325,311,317,222,137,116,54,1649
101061544,3,6,9,8,7,13,14,0,0,54,0,0,0,0,0,0,3,0,0,9,0,0,0,3,6,4,6,0,0,14,28,17,23,29,48,81,67,46,19,355,42,78,171,233,272,333,287,130,33,1585,0,0,0,4,6,3,0,0,0,17,0,0,4,0,4,0,0,0,0,10,0,0,0,4,5,0,0,4,0,15,0,0,0,0,0,0,0,0,0,5,0,9,13,19,17,10,0,3,0,67,0,13,20,48,65,37,14,12,0,203,0,0,37,32,40,37,10,7,0,166,3,18,40,66,54,31,13,3,0,229,0,9,26,36,18,22,3,4,0,117,0,0,5,5,0,10,0,0,0,21,0,3,14,23,12,8,4,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,18,13,14,30,24,35,50,57,15,262,31,62,170,271,253,193,102,87,19,1183
102011028,0,3,9,10,12,12,7,5,0,56,0,0,0,0,3,0,0,0,0,7,0,3,3,4,8,5,5,0,0,30,21,14,22,30,38,27,20,12,3,184,36,80,243,374,466,385,278,109,27,1995,0,4,7,8,4,3,0,0,0,19,0,0,0,9,3,3,0,0,0,18,0,0,4,3,0,0,3,3,0,19,0,0,0,5,0,0,0,0,0,8,0,0,4,6,4,0,0,0,0,11,0,8,44,90,82,34,15,7,3,284,0,4,34,65,87,46,22,3,0,273,5,19,55,79,85,50,22,16,7,324,0,9,27,46,48,22,9,0,0,168,0,4,23,26,7,6,6,4,0,74,3,5,35,25,11,4,0,3,0,86,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,13,29,12,22,56,46,29,21,35,10,269,42,71,265,421,386,190,105,66,16,1562
102011029,0,0,3,19,19,14,19,6,4,81,0,0,0,0,0,0,0,0,3,10,0,0,0,4,6,3,4,0,3,22,25,8,16,31,48,50,42,36,14,275,46,103,264,461,552,598,531,248,66,2875,0,0,8,9,13,11,0,4,0,42,0,0,5,12,3,0,3,0,0,17,0,3,5,9,10,5,5,14,3,52,3,0,4,8,5,4,0,0,0,24,0,5,0,8,9,3,0,0,0,27,3,16,29,88,106,67,31,15,0,358,0,4,35,55,92,52,34,15,3,291,11,29,91,107,119,89,41,23,3,512,0,9,28,56,55,43,16,6,3,220,0,7,17,22,13,6,7,0,0,80,6,19,30,21,25,22,9,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,24,31,14,37,41,55,66,84,82,26,427,57,101,292,432,520,370,231,163,45,2209
102011030,0,0,3,9,12,3,7,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,15,25,14,34,36,52,42,44,26,6,277,42,50,157,191,288,270,210,87,23,1307,0,0,0,3,4,3,3,0,0,11,0,0,0,5,3,0,0,0,0,11,0,0,3,6,7,3,0,4,0,19,0,0,0,4,3,0,0,0,0,9,0,5,9,12,9,3,0,0,0,32,0,0,11,21,26,18,12,6,0,102,0,0,8,16,27,23,11,0,0,90,7,3,30,47,35,23,16,0,0,153,0,5,14,16,14,19,0,0,0,65,0,0,5,7,19,8,3,0,0,38,0,0,10,9,8,12,0,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,16,8,22,27,36,49,15,10,6,196,24,28,112,180,192,164,57,21,5,784
102011031,3,13,23,18,22,19,15,4,0,119,0,0,0,0,0,0,0,0,0,7,0,0,3,13,9,12,6,8,0,49,25,16,30,36,52,67,57,93,98,473,39,110,377,525,643,619,473,384,224,3396,0,3,10,18,8,3,3,0,0,41,0,5,3,5,5,5,0,0,0,21,0,0,3,9,12,9,8,11,6,58,0,3,0,3,3,3,0,0,0,16,0,0,0,0,4,0,0,0,0,6,0,16,49,92,120,62,63,40,17,455,0,11,49,68,97,74,32,30,12,372,8,42,120,155,134,79,71,38,11,660,3,26,34,58,48,35,16,6,0,226,3,13,17,23,23,7,10,9,7,111,3,22,40,36,14,21,7,8,4,159,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,3,3,0,19,41,17,24,42,59,52,112,229,154,728,59,147,355,512,535,348,331,374,211,2873
102011032,0,27,78,39,30,24,12,5,0,212,0,0,0,0,0,3,0,0,0,8,0,4,7,10,8,10,3,0,3,44,48,47,117,105,118,118,75,52,27,701,65,258,1064,884,849,772,509,265,117,4777,0,9,25,12,8,7,6,3,0,67,0,10,13,17,8,3,0,0,0,50,0,0,14,21,10,4,12,12,6,88,0,3,9,4,0,0,0,0,0,17,0,9,14,9,6,0,0,0,0,30,5,38,170,114,156,76,47,20,4,623,0,16,81,62,115,64,30,19,5,392,25,101,199,165,143,101,46,40,3,817,9,40,95,64,80,46,12,5,3,359,3,19,44,25,14,4,7,4,3,125,11,52,52,61,24,22,15,8,0,252,0,0,0,0,0,0,0,0,0,7,3,0,10,11,5,11,0,3,0,43,83,76,124,131,119,94,119,201,88,1031,141,365,844,693,690,442,297,310,113,3895
102011033,0,5,10,12,9,10,3,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,0,17,53,39,56,52,31,39,14,9,0,292,64,120,280,356,335,252,114,58,4,1589,0,0,7,5,8,3,0,0,0,25,0,0,8,10,3,0,0,0,0,22,0,3,4,9,5,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,8,37,70,49,21,8,3,0,201,0,9,25,27,26,13,5,3,0,99,6,22,94,104,51,19,19,4,0,319,0,15,47,30,25,14,3,0,0,131,0,0,8,8,3,0,0,0,0,27,3,11,20,32,13,9,0,0,0,91,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,18,11,20,41,22,29,25,17,3,191,29,74,284,348,205,113,64,30,9,1150
102011034,0,6,12,16,12,10,3,5,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,3,18,6,10,16,18,15,15,27,28,26,167,15,80,237,279,274,283,244,180,124,1724,0,0,3,3,5,3,0,0,0,18,0,3,5,3,0,0,0,0,0,7,0,0,0,7,3,0,6,6,3,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,11,43,47,62,23,23,20,12,235,0,8,21,35,46,14,13,10,4,153,9,27,51,72,55,40,25,42,13,330,4,15,18,27,43,6,5,9,0,137,0,0,4,8,3,3,3,4,0,32,3,17,17,21,18,7,3,9,3,95,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,12,30,12,10,17,35,33,46,132,66,385,57,83,173,243,271,137,134,245,103,1448
102011035,3,5,23,17,5,6,11,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,0,0,0,16,18,12,19,29,29,17,17,11,6,151,24,80,279,323,293,289,185,63,24,1564,0,0,9,3,6,10,3,0,0,32,0,0,3,14,8,0,0,0,0,26,0,0,3,5,3,7,3,0,0,35,0,0,0,3,0,0,0,0,0,3,0,3,4,4,3,0,0,0,0,21,0,13,57,57,58,31,9,3,0,235,0,8,35,40,45,23,15,5,0,164,7,28,77,94,87,44,7,3,0,346,0,17,44,40,29,19,4,3,0,149,0,10,7,9,9,3,3,0,0,41,5,13,20,26,11,13,3,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,0,0,0,17,23,8,21,37,36,22,18,24,7,209,49,106,282,330,310,180,74,41,13,1378
102011036,0,3,10,19,10,9,7,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,7,3,0,0,29,15,15,33,33,38,23,12,9,9,179,39,103,307,378,431,381,208,82,36,1966,0,0,11,11,5,0,0,0,0,32,0,0,4,7,0,0,3,0,0,23,0,3,4,10,3,0,0,3,0,28,0,0,3,6,0,0,0,0,0,11,0,0,4,7,0,0,0,0,0,21,0,4,39,65,59,27,10,0,5,212,0,6,39,40,55,23,8,4,0,174,0,23,81,105,70,39,15,6,0,347,0,14,37,33,45,11,4,0,0,151,0,8,9,17,5,3,3,0,0,45,3,4,19,23,17,9,0,5,0,76,0,0,0,0,0,0,0,0,0,4,0,0,3,7,0,3,0,0,0,16,30,16,26,25,27,29,17,20,7,188,42,84,284,366,285,152,67,41,10,1324
