SA2_MAINCODE_2016,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_CF_T,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_CF_T,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_CF_T,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_CF_T,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_CF_T,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_CF_T,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_CF_T,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_CF_T,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_CF_T,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_CF_T,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_CF_T,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_CF_T,C16_950over_CF_NC,C16_950ov_CF_Cu15DS_,C16_950ov_CF_CU15_NDS,C16_950ov_CF_NCU15_DS,C16_950ov_CF_NDCO,C16_950ov_CF_T,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_CF_T,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_CF_Tot
120031394,0,0,0,0,5,0,3,0,0,4,7,0,0,0,0,9,9,0,5,0,0,15,11,0,3,0,0,13,44,0,9,0,0,61,209,3,75,3,17,314,257,4,110,5,9,387,106,8,71,7,10,207,42,0,47,3,3,100,23,3,25,0,0,51,14,0,26,0,0,38,3,0,8,5,0,19,18,0,0,0,0,18,769,33,387,34,53,1268
120031395,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,5,0,3,0,0,6,7,0,3,0,0,7,9,3,3,0,0,17,153,3,49,6,3,220,157,4,94,4,7,260,71,0,46,0,4,120,22,3,30,0,0,61,15,0,21,5,8,46,4,3,24,3,0,30,7,0,23,3,0,37,8,0,8,0,0,14,479,19,313,23,18,857
120031396,0,0,0,3,3,0,4,0,0,11,10,0,0,0,0,11,4,0,4,0,0,12,17,0,0,3,0,17,19,0,23,6,3,43,235,19,221,30,19,518,346,36,331,30,20,762,106,13,73,14,9,218,34,5,16,7,3,68,7,3,7,3,0,28,4,3,0,0,0,9,3,0,4,0,0,6,14,0,9,4,3,35,814,86,709,97,57,1753
120031575,0,0,0,0,13,0,3,0,0,12,12,0,4,0,3,17,9,0,6,3,0,11,15,0,5,0,0,20,32,3,11,0,8,51,144,3,94,4,6,255,339,16,195,24,18,583,214,17,123,31,15,395,54,4,45,18,13,134,30,3,36,8,9,81,6,3,14,8,4,34,8,10,20,11,5,53,27,0,9,4,3,41,917,71,575,109,82,1757
120031576,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,24,0,20,4,0,46,23,3,27,4,0,57,11,3,18,3,4,39,3,3,9,3,0,19,0,0,3,4,0,9,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,71,10,90,17,12,205
121011398,0,0,0,0,8,0,0,0,0,5,13,0,3,0,0,23,13,0,0,0,0,16,10,3,3,3,0,16,21,0,4,0,0,26,68,0,27,4,3,108,358,10,244,37,18,662,423,20,363,31,14,844,150,13,174,14,15,364,88,7,157,20,13,288,44,5,91,12,7,156,57,30,153,37,15,290,35,0,27,5,0,67,1318,88,1291,164,89,2955
121011399,0,0,0,0,3,0,0,0,0,3,7,0,3,0,0,7,6,0,3,0,0,8,13,0,4,0,0,13,15,0,4,0,3,23,118,0,70,4,3,200,349,8,183,4,10,558,167,8,141,13,8,331,103,3,93,12,5,222,30,7,69,5,5,112,17,3,39,6,0,68,23,10,45,15,3,100,27,0,10,6,4,41,884,43,674,72,50,1721
121011400,0,0,0,0,5,0,4,0,0,7,4,0,0,0,0,4,4,0,3,0,0,5,3,0,6,0,3,9,24,3,4,3,0,33,82,0,41,3,0,132,247,3,127,15,11,402,201,9,110,9,3,329,80,3,79,4,4,165,55,6,75,7,0,136,30,3,63,11,10,110,31,20,124,29,5,218,14,0,11,0,3,35,795,49,654,83,43,1626
121011401,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,3,0,0,0,0,3,3,0,0,0,0,4,6,0,0,0,0,11,51,0,11,0,0,60,194,0,35,4,3,234,192,3,68,6,0,274,157,3,77,3,0,236,52,0,42,5,0,104,23,6,33,3,0,66,41,3,60,6,0,115,13,0,6,0,0,25,758,15,351,33,18,1169
121011402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,16,0,0,3,4,17,22,3,20,3,0,48,91,3,58,7,6,167,78,4,52,9,3,141,43,3,55,8,3,115,25,3,61,4,6,98,33,3,72,6,7,115,36,42,209,35,10,341,7,0,15,8,0,31,368,71,570,84,47,1135
121021403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,3,7,0,0,0,0,5,8,0,5,0,5,14,20,5,14,0,5,39,37,7,54,3,3,108,32,7,66,9,16,133,15,10,38,7,6,80,3,0,16,3,0,28,4,3,9,0,3,19,3,0,4,0,0,5,5,0,7,0,0,13,153,39,223,32,40,487
121021404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,11,13,3,18,0,0,32,19,0,36,4,4,64,31,3,46,4,4,89,12,4,23,7,0,41,3,3,3,0,0,15,0,0,3,0,0,4,0,0,0,0,0,0,3,0,3,0,0,8,89,16,143,19,11,278
121021406,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,4,3,8,0,0,15,10,0,10,0,0,14,16,4,12,0,3,36,35,12,39,3,12,100,41,16,64,13,10,141,21,14,47,6,3,92,4,3,29,8,4,44,0,3,14,4,5,24,3,4,7,0,0,16,7,0,7,8,3,21,150,53,255,47,39,541
121021577,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,14,0,0,3,0,13,12,0,4,3,0,18,18,0,5,0,0,29,168,3,156,26,5,357,321,21,360,18,18,743,62,12,87,8,7,181,9,0,13,3,6,29,0,0,7,3,0,11,0,0,0,0,0,6,0,0,3,0,0,3,12,0,11,0,4,24,643,39,648,62,43,1440
121021578,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,8,5,0,0,0,0,10,30,0,7,0,0,38,62,0,33,3,0,100,54,4,71,5,3,138,29,4,55,7,6,99,11,3,33,11,3,59,3,0,14,8,0,23,0,0,0,0,0,9,0,0,0,0,0,0,7,0,3,0,0,15,225,20,233,35,19,535
121021579,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,4,0,4,0,0,8,15,0,0,0,0,10,68,0,30,0,4,101,142,15,230,9,5,398,57,11,118,12,11,209,16,0,26,4,3,50,9,0,11,3,0,23,4,3,10,0,0,14,3,3,12,0,0,17,11,0,3,4,0,23,333,35,454,36,30,882
121031407,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,3,0,0,3,8,0,4,0,0,9,5,0,6,0,0,12,16,0,12,0,0,30,94,0,31,14,6,144,75,5,78,13,3,175,56,15,96,27,7,196,22,14,53,20,13,122,11,3,46,31,4,105,29,40,106,65,11,263,8,3,8,3,3,26,347,89,463,181,53,1129
121031408,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,6,0,0,0,0,6,6,0,10,0,0,19,8,0,4,0,0,17,42,0,15,3,0,60,99,4,55,8,6,165,56,8,64,6,3,139,40,3,66,6,4,111,18,5,47,12,3,83,20,5,44,9,3,73,35,40,142,46,17,282,11,0,10,6,3,30,359,72,474,101,45,1041
121031409,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,0,13,7,0,0,0,0,9,31,0,13,0,4,50,31,0,35,7,7,85,19,8,43,10,0,83,14,12,25,3,3,58,15,6,34,3,3,58,17,26,86,24,5,156,5,0,3,0,0,13,149,52,261,60,25,546
121031410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,7,9,0,4,0,0,6,18,0,7,0,0,31,38,7,65,4,7,119,34,10,44,5,6,98,19,4,42,17,5,84,10,6,62,4,3,81,23,32,108,30,5,196,12,4,5,3,0,27,165,67,348,73,31,692
121031411,0,0,0,0,4,0,0,0,0,6,6,0,0,0,0,6,4,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,16,5,5,0,0,26,41,0,16,3,0,67,32,4,45,5,8,95,19,6,28,5,0,56,14,8,32,6,3,60,8,8,28,3,0,45,25,20,72,18,13,145,0,0,4,3,0,11,178,47,244,50,30,547
121031412,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,14,3,8,0,3,28,38,5,14,0,0,64,47,7,54,4,4,119,15,11,36,9,7,74,13,3,25,3,4,54,3,0,19,0,3,24,16,24,72,16,0,128,8,0,3,0,0,15,176,56,247,42,29,544
121041413,0,0,0,0,3,0,3,0,0,8,9,0,0,0,0,9,6,0,0,0,0,6,6,0,0,0,0,8,18,0,4,0,0,22,94,0,19,0,0,107,239,4,65,6,5,315,292,6,145,4,7,463,190,5,119,3,4,329,76,3,80,4,6,167,49,3,44,3,3,102,58,6,145,27,8,245,21,3,12,3,0,38,1079,40,644,57,45,1858
121041414,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,10,9,0,0,0,0,7,3,0,0,0,0,4,19,0,3,0,0,19,146,0,21,0,4,167,332,0,88,5,6,432,379,0,146,3,0,534,191,5,91,5,3,289,78,3,83,3,7,174,58,0,56,3,5,121,63,3,88,25,11,193,15,0,14,0,0,36,1297,20,599,52,45,2011
121041415,0,0,0,3,6,0,0,0,0,6,3,0,3,0,0,3,3,0,0,0,0,3,12,0,3,0,0,11,11,0,10,0,0,16,148,0,25,3,0,183,274,0,80,3,6,359,226,3,98,12,3,342,127,3,74,5,5,213,82,5,62,4,3,156,43,4,59,9,3,117,85,54,296,60,9,502,19,3,14,4,0,45,1037,77,730,107,37,1995
121041416,0,0,0,0,9,0,0,0,0,11,15,0,0,3,0,20,4,0,0,0,0,4,3,0,3,0,0,9,29,0,0,0,0,32,205,0,33,4,3,243,338,3,65,6,4,419,303,0,85,6,7,393,216,3,100,7,3,323,100,3,69,6,8,182,55,5,43,3,3,105,99,15,90,23,13,238,13,0,3,0,0,17,1418,32,500,54,33,2037
121041417,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,3,0,3,0,0,3,15,0,0,0,0,15,81,0,12,0,0,94,177,0,23,0,3,206,205,0,43,3,0,243,155,0,47,3,4,212,110,0,42,9,0,154,73,0,23,3,4,111,100,9,83,29,15,232,16,0,6,6,0,26,947,19,294,48,27,1326
122011418,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,4,0,3,3,0,13,6,0,12,3,5,18,15,3,5,0,0,29,65,3,50,0,4,127,66,0,40,3,4,117,35,0,39,4,4,86,20,0,41,8,3,68,11,4,44,0,0,61,35,36,163,28,21,277,10,3,12,3,0,23,285,50,426,52,38,857
122011419,0,0,0,0,4,0,0,0,0,6,10,0,0,0,0,10,3,0,0,0,0,3,12,0,0,0,0,13,12,0,7,0,0,22,70,0,8,0,0,81,224,0,46,3,0,277,288,0,78,3,3,374,236,0,109,3,0,355,178,3,84,9,3,278,97,3,73,0,3,171,157,20,196,39,18,429,25,3,10,3,0,40,1345,38,631,56,27,2100
122021420,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,13,0,6,0,0,23,20,0,9,0,0,36,15,0,23,3,3,42,17,3,26,5,6,58,12,6,25,4,4,52,3,0,20,8,3,31,17,19,51,13,6,103,4,0,6,0,0,11,124,36,169,35,23,390
122021421,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,9,8,0,3,0,0,18,14,0,3,3,0,21,9,0,12,0,0,27,10,0,11,3,0,23,7,4,10,3,5,24,3,0,13,3,3,20,7,9,32,9,8,57,3,0,3,0,3,15,77,11,106,20,19,235
122021422,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,6,0,5,0,0,6,37,0,14,0,0,44,41,0,44,3,0,89,27,5,16,0,8,57,15,0,26,3,8,49,8,3,34,3,0,51,6,3,19,3,3,41,15,21,47,7,11,104,6,0,9,0,0,11,175,31,212,22,27,466
122021423,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,5,4,0,3,0,0,10,9,0,15,0,0,19,46,0,17,0,0,64,65,6,52,8,3,130,66,4,62,0,3,138,55,7,104,10,8,180,37,12,61,7,11,129,21,10,53,11,7,98,28,18,59,14,15,132,10,0,5,0,3,20,355,58,445,58,63,975
122031424,0,0,0,0,7,0,0,0,0,10,12,0,0,0,0,14,0,0,0,0,0,3,5,0,4,0,0,11,6,0,8,4,0,14,13,0,14,3,3,27,10,0,10,3,3,34,16,5,20,6,3,51,22,8,30,6,12,76,23,4,44,3,9,78,7,13,26,3,8,54,3,8,36,4,4,63,6,0,3,0,0,13,146,34,198,39,42,465
122031425,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,7,0,3,0,0,12,7,0,3,0,0,16,13,0,10,0,0,22,8,0,17,3,0,24,6,4,13,0,0,21,5,0,27,4,0,41,11,7,9,0,0,26,3,0,18,4,0,24,3,0,0,0,0,12,71,17,103,13,8,209
122031426,0,0,0,4,7,0,0,0,0,10,6,0,0,0,0,8,7,0,3,0,0,7,7,0,0,0,0,15,15,0,9,0,0,27,203,8,82,11,8,311,522,31,285,29,24,891,230,6,178,14,15,442,118,6,93,6,12,231,31,4,44,4,4,94,9,0,32,4,0,46,24,17,62,5,9,118,21,0,11,0,3,38,1229,86,807,74,82,2278
122031427,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,7,0,0,3,0,0,3,10,3,6,0,0,18,13,0,8,0,3,22,13,0,23,0,4,40,15,3,23,3,5,56,13,8,34,11,3,74,6,5,47,14,3,75,10,11,48,4,4,73,10,0,0,0,0,11,107,25,200,37,31,396
122031428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,4,0,11,0,0,19,7,0,5,0,0,10,13,0,5,0,0,22,15,0,17,3,3,37,17,10,34,12,5,78,20,7,63,11,13,117,14,15,63,8,13,112,26,23,90,19,16,169,0,3,8,3,0,16,118,70,311,59,56,614
122031429,0,0,0,0,3,0,3,0,0,3,6,0,0,0,0,5,5,0,3,0,0,8,5,0,8,0,0,12,15,0,12,0,0,26,98,0,24,0,0,123,287,3,71,3,0,373,231,5,103,4,6,351,100,9,63,3,5,184,48,6,54,7,5,114,21,4,26,3,0,64,47,12,97,10,5,164,7,0,7,0,0,13,888,45,478,37,26,1473
122031430,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,0,0,0,0,0,5,4,0,4,0,0,10,0,0,5,0,0,7,45,0,23,0,3,70,96,7,61,9,3,172,56,0,48,3,6,120,30,6,42,4,9,88,9,3,40,5,5,64,10,4,36,4,6,55,10,17,68,6,0,98,11,4,3,0,0,21,312,37,331,33,34,743
122031431,0,0,0,0,11,0,3,0,0,16,13,0,0,0,0,12,5,0,4,0,0,9,7,0,8,0,0,21,12,3,6,0,0,26,78,0,25,0,0,107,221,5,84,4,8,320,144,3,126,3,3,280,79,3,79,5,8,177,51,9,54,9,5,131,24,8,31,7,0,69,24,10,75,12,9,133,11,3,8,0,3,30,706,49,518,44,46,1354
122031432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0,0,10,7,0,7,0,0,10,4,0,3,0,0,10,4,3,4,3,0,14,5,0,9,0,0,12,3,8,12,3,3,32,0,0,0,0,0,5,33,11,48,12,6,106
123011433,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,8,0,0,0,0,7,3,0,0,0,0,7,23,0,11,0,0,31,44,0,29,4,3,81,34,8,46,3,8,98,0,5,18,3,3,31,4,0,3,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,130,13,121,10,15,295
123011434,0,0,0,4,0,0,0,0,0,8,10,0,0,0,0,13,0,0,4,0,3,10,7,0,12,0,0,28,9,0,14,0,0,22,37,5,50,3,16,108,88,27,122,15,33,278,25,21,66,14,10,135,3,3,14,3,5,28,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,3,23,205,58,288,36,77,668
123011435,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,16,3,0,0,4,0,6,4,0,6,0,3,15,9,0,12,0,4,26,127,12,143,16,30,326,148,51,233,30,52,515,25,18,51,8,11,117,0,0,6,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,3,24,353,92,463,65,105,1072
123021436,3,0,0,3,10,0,11,3,3,26,53,4,17,3,11,87,14,0,9,4,7,30,13,8,9,7,12,46,39,13,54,7,13,129,138,34,222,17,61,464,37,15,59,4,21,131,3,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,5,7,34,329,74,408,45,125,985
123021437,0,0,0,7,7,0,5,0,0,8,15,3,3,0,0,22,11,0,5,0,0,22,16,3,11,0,0,28,69,3,64,3,8,144,243,31,217,16,34,535,76,21,101,14,14,226,10,8,13,0,8,48,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11,0,3,20,466,70,434,42,75,1089
123021438,0,0,0,3,5,3,3,0,3,13,25,4,16,4,3,52,14,3,20,6,10,53,13,11,16,8,10,59,34,7,41,3,9,95,100,30,169,15,16,332,24,12,64,7,12,120,4,0,4,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,18,251,70,345,45,73,787
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,3,3,0,3,0,0,5,22,0,8,0,0,35,6,0,6,0,0,17,17,8,17,0,3,38,56,7,76,9,12,165,127,32,211,13,30,415,33,27,95,15,14,191,18,11,40,0,7,72,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,11,0,5,16,323,84,474,48,76,1008
123021441,0,0,0,0,3,0,0,0,0,10,22,0,6,0,0,29,15,0,4,0,3,20,13,4,9,0,0,32,63,3,70,3,10,152,126,22,160,12,30,355,35,4,49,6,19,116,6,0,3,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,16,301,41,319,26,69,750
123021442,0,0,0,5,15,3,9,0,0,26,60,4,17,6,15,97,14,3,14,3,4,37,17,5,19,3,8,59,54,22,98,17,32,222,127,40,266,22,30,491,77,17,113,13,18,228,14,3,37,3,3,59,4,0,0,0,0,6,0,0,4,0,0,5,0,0,0,0,0,3,0,0,3,0,0,3,7,0,15,3,4,30,395,100,593,66,128,1283
123021443,0,0,0,0,8,0,3,0,0,10,38,0,7,0,7,53,9,4,0,0,3,16,8,3,9,0,11,34,51,14,64,3,15,141,96,38,207,19,34,400,21,15,57,14,14,128,15,4,17,3,3,45,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,3,3,28,274,93,382,46,89,884
123021444,0,0,0,3,5,3,3,0,0,12,33,3,19,0,3,51,8,0,13,0,5,30,5,7,5,0,14,36,50,16,38,5,14,126,133,28,197,29,46,428,23,18,45,10,17,105,6,8,17,0,3,35,3,3,3,0,5,7,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,0,7,29,297,82,359,48,104,889
123031445,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,7,3,0,6,0,0,15,8,3,19,0,4,39,7,0,15,4,4,25,3,3,3,0,0,11,3,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,16,45,10,14,116
123031446,0,0,0,0,0,0,3,0,0,7,3,0,0,0,0,3,0,0,5,0,0,6,4,0,0,0,0,3,5,0,11,0,0,18,9,3,3,3,4,29,9,0,16,0,5,39,14,7,21,3,3,45,5,0,7,0,3,17,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,3,12,65,16,80,11,21,199
123031447,0,0,0,3,0,0,0,0,0,3,14,0,3,0,0,14,9,0,3,0,0,20,15,0,11,0,0,23,37,7,31,0,6,80,75,12,104,9,6,212,31,15,52,3,7,112,6,3,11,0,3,23,0,0,7,0,0,10,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,15,211,39,236,23,37,542
123031448,0,0,0,0,3,0,3,0,0,6,6,0,0,0,0,6,0,0,6,0,0,8,9,0,5,0,0,6,11,0,5,3,0,19,14,0,24,0,6,46,10,3,16,4,0,33,4,0,6,0,0,9,0,0,0,0,0,6,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,71,3,87,9,13,182
124011449,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,3,9,0,3,0,0,10,4,0,3,0,0,14,21,0,20,0,0,45,41,3,35,0,0,75,11,0,8,0,0,24,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,99,6,83,4,5,194
124011450,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,6,0,3,0,3,11,14,0,12,0,3,29,11,3,21,3,0,38,64,8,68,0,10,148,43,19,63,11,6,135,17,12,25,3,3,58,0,3,6,3,0,19,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,7,0,5,0,0,12,163,50,212,20,31,473
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,3,4,0,0,0,0,5,3,0,3,0,0,5,4,0,0,0,0,11,18,0,3,0,6,25,54,3,31,0,4,97,90,11,63,10,9,187,30,3,28,0,0,64,6,0,16,0,0,17,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,0,5,0,3,14,232,19,165,14,25,457
124011453,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,3,0,6,0,0,9,18,4,14,0,3,45,47,5,58,9,9,124,4,5,18,3,0,33,3,3,8,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,98,12,112,9,20,246
124011454,0,0,0,3,3,0,0,0,0,4,0,0,3,0,0,3,3,0,3,0,0,7,10,0,5,0,0,12,34,0,23,0,0,65,74,18,107,5,5,204,26,13,72,6,14,122,5,6,13,10,0,31,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,3,11,179,34,237,18,19,495
124011455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,0,8,12,0,9,0,0,26,29,5,38,0,3,88,10,4,21,0,3,37,3,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,79,12,97,9,11,208
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,8,7,0,0,0,0,9,12,0,8,0,0,17,34,7,32,0,6,82,111,24,135,12,25,311,30,10,55,11,7,114,3,0,4,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,203,47,246,25,51,565
124031458,0,0,0,0,3,0,0,0,0,4,26,3,9,0,5,42,5,0,9,3,3,18,24,7,23,0,3,59,13,7,22,7,3,59,115,18,145,13,21,308,145,30,163,18,38,389,55,17,80,7,16,176,10,3,9,0,6,23,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,11,3,8,4,4,29,411,88,481,46,112,1134
124031459,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,4,0,0,0,0,10,3,0,3,0,0,10,8,3,20,0,3,32,54,12,71,8,11,156,31,11,54,11,9,111,8,12,22,3,4,44,0,3,10,0,3,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,121,38,189,20,39,408
