SA2_MAINCODE_2016,C11_CF_NCu15DS_1000_1399,C11_CF_NCu15DS_1400_1799,C11_CF_NCu15DS_1800_2399,C11_CF_NCu15DS_2400_2999,C11_CF_NCu15DS_3000_3999,C11_CF_NCu15DS_4000ov,C11_CF_NCu15DS_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_0_299,C11_CF_NDCO_300_449,C11_CF_NDCO_450_599,C11_CF_NDCO_600_799,C11_CF_NDCO_800_999,C11_CF_NDCO_1000_1399,C11_CF_NDCO_1400_1799,C11_CF_NDCO_1800_2399,C11_CF_NDCO_2400_2999,C11_CF_NDCO_3000_3999,C11_CF_NDCO_4000ov,C11_CF_NDCO_NS,C11_CF_NDCO_Tot,C11_CF_T_0_299,C11_CF_T_300_449,C11_CF_T_450_599,C11_CF_T_600_799,C11_CF_T_800_999,C11_CF_T_1000_1399,C11_CF_T_1400_1799,C11_CF_T_1800_2399,C11_CF_T_2400_2999,C11_CF_T_3000_3999,C11_CF_T_4000ov,C11_CF_T_NS,C11_CF_T_Tot,C11_1PF_Cu15DS_0_299,C11_1PF_Cu15DS_300_449,C11_1PF_Cu15DS_450_599,C11_1PF_Cu15DS_600_799,C11_1PF_Cu15DS_800_999,C11_1PF_Cu15DS_1000_1399,C11_1PF_Cu15DS_1400_1799,C11_1PF_Cu15DS_1800_2399,C11_1PF_Cu15DS_2400_2999,C11_1PF_Cu15DS_3000_3999,C11_1PF_Cu15DS_4000ov,C11_1PF_Cu15DS_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_0_299,C11_1PF_CU15_NDS_300_449,C11_1PF_CU15_NDS_450_599,C11_1PF_CU15_NDS_600_799,C11_1PF_CU15_NDS_800_999,C11_1PF_CU15_NDS_1000_1399,C11_1PF_CU15_NDS_1400_1799,C11_1PF_CU15_NDS_1800_2399,C11_1PF_CU15_NDS_2400_2999,C11_1PF_CU15_NDS_3000_3999,C11_1PF_CU15_NDS_4000ov,C11_1PF_CU15_NDS_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_0_299,C11_1PF_NCu15DS_300_449,C11_1PF_NCu15DS_450_599,C11_1PF_NCu15DS_600_799,C11_1PF_NCu15DS_800_999,C11_1PF_NCu15DS_1000_1399,C11_1PF_NCu15DS_1400_1799,C11_1PF_NCu15DS_1800_2399,C11_1PF_NCu15DS_2400_2999,C11_1PF_NCu15DS_3000_3999,C11_1PF_NCu15DS_4000ov,C11_1PF_NCu15DS_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_0_299,C11_1PF_NDCO_300_449,C11_1PF_NDCO_450_599,C11_1PF_NDCO_600_799,C11_1PF_NDCO_800_999,C11_1PF_NDCO_1000_1399,C11_1PF_NDCO_1400_1799,C11_1PF_NDCO_1800_2399,C11_1PF_NDCO_2400_2999,C11_1PF_NDCO_3000_3999,C11_1PF_NDCO_4000ov,C11_1PF_NDCO_NS,C11_1PF_NDCO_Tot,C11_1PF_T_0_299,C11_1PF_T_300_449,C11_1PF_T_450_599,C11_1PF_T_600_799,C11_1PF_T_800_999,C11_1PF_T_1000_1399,C11_1PF_T_1400_1799,C11_1PF_T_1800_2399,C11_1PF_T_2400_2999,C11_1PF_T_3000_3999,C11_1PF_T_4000ov,C11_1PF_T_NS,C11_1PF_T_T,C11_T_0_299,C11_T_300_449,C11_T_450_599,C11_T_600_799,C11_T_800_999,C11_T_1000_1399,C11_T_1400_1799,C11_T_1800_2399,C11_T_2400_2999,C11_T_3000_3999,C11_T_4000ov,C11_T_NS,C11_T_T,C16_CFNC_0_299,C16_CFNC_300_449,C16_CFNC_450_599,C16_CFNC_600_799,C16_CFNC_800_999,C16_CFNC_1000_1399,C16_CFNC_1400_1799,C16_CFNC_1800_2399,C16_CFNC_2400_2999,C16_CFNC_3000_3999,C16_CFNC_4000ov,C16_CFNC_NS,C16_CFNC_T,C16_CF_Cu15DS_0_299,C16_CF_Cu15DS_300_449,C16_CF_Cu15DS_450_599,C16_CF_Cu15DS_600_799,C16_CF_Cu15DS_800_999,C16_CF_Cu15DS_1000_1399,C16_CF_Cu15DS_1400_1799,C16_CF_Cu15DS_1800_2399,C16_CF_Cu15DS_2400_2999,C16_CF_Cu15DS_3000_3999,C16_CF_Cu15DS_4000ov,C16_CF_Cu15DS_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_0_299,C16_CF_Cu15NDS_300_449,C16_CF_Cu15NDS_450_599,C16_CF_Cu15NDS_600_799,C16_CF_Cu15NDS_800_999,C16_CF_Cu15NDS_1000_1399,C16_CF_Cu15NDS_1400_1799,C16_CF_Cu15NDS_1800_2399,C16_CF_Cu15NDS_2400_2999,C16_CF_Cu15NDS_3000_3999,C16_CF_Cu15NDS_4000ov,C16_CF_Cu15NDS_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_0_299,C16_CF_NCu15DS_300_449,C16_CF_NCu15DS_450_599,C16_CF_NCu15DS_600_799,C16_CF_NCu15DS_800_999,C16_CF_NCu15DS_1000_1399,C16_CF_NCu15DS_1400_1799,C16_CF_NCu15DS_1800_2399,C16_CF_NCu15DS_2400_2999,C16_CF_NCu15DS_3000_3999,C16_CF_NCu15DS_4000ov,C16_CF_NCu15DS_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_0_299,C16_CF_NDCO_300_449,C16_CF_NDCO_450_599,C16_CF_NDCO_600_799,C16_CF_NDCO_800_999,C16_CF_NDCO_1000_1399,C16_CF_NDCO_1400_1799,C16_CF_NDCO_1800_2399,C16_CF_NDCO_2400_2999,C16_CF_NDCO_3000_3999,C16_CF_NDCO_4000ov,C16_CF_NDCO_NS,C16_CF_NDCO_Tot,C16_CF_T_0_299,C16_CF_T_300_449,C16_CF_T_450_599,C16_CF_T_600_799,C16_CF_T_800_999,C16_CF_T_1000_1399,C16_CF_T_1400_1799,C16_CF_T_1800_2399,C16_CF_T_2400_2999,C16_CF_T_3000_3999,C16_CF_T_4000ov,C16_CF_T_NS,C16_CF_T_T,C16_1PF_Cu15DS_0_299,C16_1PF_Cu15DS_300_449,C16_1PF_Cu15DS_450_599,C16_1PF_Cu15DS_600_799,C16_1PF_Cu15DS_800_999,C16_1PF_Cu15DS_1000_1399,C16_1PF_Cu15DS_1400_1799,C16_1PF_Cu15DS_1800_2399,C16_1PF_Cu15DS_2400_2999,C16_1PF_Cu15DS_3000_3999
116031314,23,23,32,9,11,3,3,113,4,3,3,0,8,20,14,19,15,5,10,3,101,9,6,10,15,25,105,155,328,145,67,28,36,933,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,3,4,4,5,13,21,14,4,0,8,71,0,0,0,0,0,8,0,5,3,0,0,0,19,0,0,0,3,5,6,5,10,4,0,0,4,35,0,0,3,7,15,20,18,39,20,7,3,5,136,16,9,15,30,41,152,203,471,202,88,39,66,1323,7,3,0,3,6,16,34,82,38,18,5,9,236,3,0,0,0,4,11,24,38,20,7,0,3,121,9,0,0,7,7,39,82,186,107,54,17,14,515,3,3,0,7,4,21,27,37,22,11,3,8,154,6,3,0,3,8,21,27,12,17,13,4,5,117,26,3,6,20,18,93,156,278,164,88,22,37,907,0,0,0,3,0,0,3,0,0,0
116031315,47,43,91,73,42,16,16,366,15,9,6,13,8,39,42,93,55,35,16,5,328,42,21,18,36,64,223,322,738,426,234,94,82,2311,3,4,0,0,4,3,4,9,10,4,0,4,32,0,0,0,7,4,25,25,46,18,17,6,7,155,4,3,0,0,3,14,10,14,0,3,0,0,53,3,0,3,7,8,12,6,25,10,9,4,7,109,7,7,3,9,26,57,47,95,39,28,12,24,348,60,36,30,67,104,332,448,1003,549,296,115,125,3156,14,9,8,10,14,63,86,143,76,39,18,22,504,7,3,5,3,10,41,69,115,48,27,19,21,376,22,7,4,11,17,64,160,328,168,125,33,35,971,5,13,9,12,13,51,62,107,55,49,12,16,401,17,14,3,9,12,41,78,107,44,46,13,17,404,49,32,21,42,51,192,378,656,310,244,75,90,2142,0,0,0,0,0,8,4,17,7,0
116031316,13,15,14,5,3,3,9,81,0,3,3,11,6,20,19,26,6,4,3,4,118,18,5,5,25,29,89,139,176,94,59,16,35,693,0,0,0,0,0,4,3,3,0,3,0,0,21,3,0,5,3,11,17,26,22,4,0,0,4,107,0,0,0,0,0,9,0,0,0,0,0,0,15,0,3,3,3,8,6,16,9,7,5,0,3,69,9,3,7,13,19,37,56,35,18,10,0,12,209,33,9,25,42,68,171,256,283,164,87,31,63,1233,12,0,3,7,15,38,72,137,103,38,14,14,454,0,3,0,3,6,12,20,30,25,19,3,5,131,18,5,0,7,8,48,108,270,207,93,27,22,809,3,0,0,7,3,18,25,39,7,15,0,0,117,6,0,3,11,9,19,26,34,19,8,0,6,135,27,9,7,26,27,101,167,376,259,124,38,37,1193,0,0,0,0,4,5,4,3,3,4
116031317,18,25,39,17,6,3,11,131,8,4,0,4,12,18,33,40,14,9,0,12,163,26,9,11,17,44,187,285,353,130,67,18,65,1218,4,0,0,0,6,3,6,9,0,0,0,0,30,0,0,4,4,6,26,24,26,6,5,0,6,120,0,0,0,0,0,7,4,13,0,0,3,3,35,3,4,3,3,9,26,8,20,10,4,0,10,95,7,6,3,9,22,60,43,72,18,8,3,20,279,69,18,23,38,94,306,406,498,172,96,34,98,1844,24,7,3,15,28,48,83,80,25,23,10,15,353,7,4,0,7,9,27,38,46,19,11,6,13,188,12,4,6,11,21,94,182,201,64,32,22,21,681,10,4,0,3,9,26,29,42,19,5,10,8,160,7,3,3,3,4,33,45,43,11,14,7,11,179,37,17,16,20,42,181,292,331,115,62,36,48,1207,3,0,0,0,8,3,3,9,0,0
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,26,37,56,62,39,11,18,275,7,5,3,8,10,46,38,72,40,25,8,21,287,35,12,12,32,46,192,228,557,357,229,53,86,1840,0,0,0,3,4,8,3,13,5,0,0,0,35,6,3,0,0,8,18,14,32,12,13,0,7,109,0,3,0,5,4,9,8,12,4,0,0,0,49,12,3,0,7,0,13,25,22,8,4,0,0,111,17,5,4,15,13,50,48,86,35,16,5,12,308,59,24,28,59,74,284,338,775,473,311,77,118,2630,28,6,7,9,15,60,69,140,97,46,20,19,517,4,0,3,3,3,32,42,77,32,30,11,14,259,20,6,5,7,17,80,159,307,188,100,51,26,968,14,5,5,8,6,31,57,101,48,41,6,17,330,12,7,5,9,19,32,37,77,43,40,17,18,314,55,19,19,35,42,169,289,564,314,209,86,77,1873,0,0,0,0,4,3,3,7,6,0
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,6,7,13,7,17,22,10,86,3,3,0,4,0,11,12,19,14,20,4,3,88,11,3,8,11,17,54,67,103,115,209,122,38,759,0,0,0,0,0,0,4,0,3,3,0,3,10,3,0,0,0,3,3,6,14,7,8,3,5,46,0,0,0,0,0,4,4,4,4,3,0,7,23,3,0,0,0,3,4,5,10,3,5,0,5,45,9,3,0,3,7,11,22,23,12,18,9,15,129,29,7,14,15,35,81,105,171,169,290,164,67,1131,16,8,0,3,12,16,21,56,49,56,53,12,288,3,0,0,0,5,5,7,11,8,16,12,3,75,6,4,4,3,8,36,29,87,92,178,120,23,597,4,0,0,3,7,7,13,20,16,21,13,7,105,10,4,0,0,8,11,7,15,11,18,13,3,101,22,9,4,10,19,62,52,136,126,237,163,40,877,0,0,0,0,0,3,0,3,0,4
117011322,9,17,25,25,28,27,10,163,9,0,0,5,4,13,16,26,19,28,18,10,138,28,6,11,18,17,75,105,189,156,232,181,55,1082,0,0,0,0,0,0,5,0,0,0,3,0,13,0,0,0,9,0,13,3,12,7,12,10,5,66,0,0,3,0,0,3,3,9,4,5,0,0,37,3,0,3,4,5,7,10,21,11,7,9,4,84,7,3,6,15,3,21,22,43,23,20,23,11,196,46,15,27,39,34,129,171,321,275,377,263,97,1789,18,3,7,10,20,33,49,90,86,101,67,33,516,4,0,0,0,3,7,9,21,20,36,25,10,135,18,3,6,13,12,38,68,127,131,176,134,18,738,12,0,3,10,3,31,12,29,18,33,23,7,185,13,0,0,8,3,23,17,31,16,21,16,12,161,49,5,10,28,18,100,103,211,179,261,194,53,1220,0,0,0,0,0,0,0,3,3,3
117011323,4,16,15,12,6,18,5,81,3,0,0,0,0,7,7,20,7,7,10,16,82,15,3,5,3,9,35,71,99,77,113,101,39,568,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,3,11,8,5,3,6,3,42,0,0,0,0,0,3,0,4,0,3,4,0,18,0,0,0,0,0,3,7,3,3,0,6,0,30,3,0,0,3,4,12,15,12,10,11,11,8,93,34,11,5,10,18,52,108,145,114,153,135,61,844,3,0,4,0,9,17,17,27,26,31,22,10,164,3,0,0,3,3,4,5,16,14,16,19,3,83,10,0,0,7,9,12,31,53,37,77,80,15,323,5,3,3,0,4,11,12,22,17,9,16,3,101,3,4,3,5,0,6,4,12,4,14,13,7,72,22,7,9,7,13,29,48,96,71,112,135,23,580,0,0,0,0,0,0,0,4,0,3
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,11,14,14,12,20,11,4,98,3,3,0,0,8,21,9,17,6,16,14,7,105,33,5,6,21,15,95,101,204,170,266,168,52,1133,0,0,3,0,3,7,4,3,6,0,4,0,24,5,3,0,3,4,11,7,16,19,12,7,7,106,3,0,0,0,0,10,3,7,4,7,0,3,40,0,0,0,5,5,11,7,9,6,5,8,6,67,12,3,7,13,17,33,22,36,32,28,22,17,238,55,20,19,37,42,169,179,385,304,467,291,97,2063,33,7,7,13,11,41,45,116,101,146,97,25,632,10,0,0,0,0,13,10,10,17,21,18,7,100,20,12,0,11,17,56,60,152,128,240,184,39,906,3,0,0,3,3,12,11,16,9,23,15,6,106,10,4,0,0,6,9,10,15,11,16,13,7,98,38,18,0,16,25,87,90,193,156,298,225,54,1210,0,0,0,0,0,3,0,0,0,6
117021327,10,12,17,12,9,20,3,89,3,0,3,4,3,11,3,6,3,10,15,3,54,18,9,3,24,19,49,64,134,120,223,259,29,951,0,0,0,0,0,0,3,0,3,0,4,0,8,3,0,0,0,0,4,10,13,13,7,7,0,52,3,0,0,0,0,3,8,7,8,5,10,3,48,6,0,0,3,4,11,5,3,7,4,0,0,44,11,5,0,6,4,14,17,32,24,21,16,3,152,42,20,12,27,31,104,123,262,223,366,428,48,1692,25,4,3,8,9,25,36,73,60,124,134,17,515,7,0,0,3,3,6,5,17,10,16,40,4,111,25,9,7,4,8,28,38,110,86,185,237,10,753,4,0,0,0,7,12,4,15,11,17,21,6,104,4,3,0,0,5,5,10,10,5,15,17,3,75,38,8,10,7,24,55,62,153,114,237,309,26,1039,0,0,0,0,0,0,0,0,0,0
117021328,8,0,6,3,4,9,0,31,7,0,0,0,0,8,5,4,3,6,0,5,35,13,5,5,3,14,26,30,60,63,110,49,15,389,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,4,8,0,4,10,11,3,3,43,0,0,0,3,3,3,4,3,4,0,0,0,23,0,0,4,0,0,0,3,6,3,3,3,3,30,6,3,5,3,6,12,13,14,16,17,10,5,103,26,8,14,11,25,53,62,112,147,219,124,33,822,5,4,0,8,6,17,21,37,53,64,68,7,289,0,0,0,0,3,0,0,5,10,4,4,0,27,10,0,4,0,7,17,24,56,68,104,63,12,369,0,3,0,3,0,4,7,4,5,8,7,3,43,0,0,0,0,0,3,9,3,11,5,4,4,34,13,3,3,3,11,28,42,70,86,112,75,18,470,0,0,0,0,0,0,0,3,3,0
117031329,0,0,0,0,3,11,0,15,0,0,0,0,0,3,0,3,0,0,4,0,12,3,0,0,0,0,7,0,13,10,23,58,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,15,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,3,5,3,0,26,8,6,8,3,5,32,28,76,70,100,199,8,536,11,8,6,0,6,32,30,38,54,80,105,7,381,0,0,0,0,0,0,0,0,0,3,6,0,12,4,0,3,3,6,0,6,12,11,24,38,13,121,3,0,0,0,0,3,0,0,0,3,8,0,21,0,0,0,0,0,0,0,0,0,0,5,0,17,5,3,3,3,8,11,6,18,12,36,58,13,163,0,0,0,0,0,0,0,0,0,0
117031330,0,3,10,5,13,9,0,40,0,0,0,0,0,0,3,7,3,3,7,3,28,16,3,3,10,9,13,36,86,112,137,130,16,560,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,3,4,9,12,5,6,0,42,0,0,0,0,0,0,3,0,7,0,0,0,20,0,0,3,3,0,3,3,11,4,3,8,0,33,5,0,0,3,4,6,13,14,20,8,11,3,98,34,3,10,19,20,49,88,248,293,375,326,43,1521,37,3,4,9,8,50,50,158,132,194,158,18,814,3,0,0,0,0,3,0,3,7,6,10,0,37,18,4,3,4,3,22,42,83,88,148,136,15,570,0,0,0,0,0,0,5,16,4,10,10,0,56,3,0,0,0,0,4,3,4,4,9,7,0,27,23,4,3,3,6,30,53,108,98,170,166,16,694,0,0,0,0,3,0,0,0,0,0
117031331,3,6,7,10,8,13,0,45,3,0,0,0,0,0,0,0,6,5,6,8,37,11,0,10,5,3,18,31,44,50,88,131,18,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,4,0,30,0,0,0,0,0,0,0,3,0,5,0,0,13,3,0,0,3,0,3,0,6,4,3,9,3,26,4,0,0,3,3,5,0,11,8,14,11,0,66,25,9,15,17,15,43,58,133,141,203,279,49,987,24,4,3,9,8,23,39,71,54,93,125,11,468,3,0,0,0,0,0,0,9,0,5,9,0,32,15,0,4,10,5,10,23,44,31,72,129,8,355,3,3,0,4,0,3,3,9,7,9,13,3,61,5,0,0,0,0,5,3,3,9,9,8,0,37,26,4,4,11,10,26,24,66,40,95,161,17,489,0,0,0,0,0,0,0,0,0,0
117031332,3,7,5,5,12,10,0,54,3,0,0,0,3,0,3,4,4,5,3,3,36,14,3,11,10,10,29,54,83,86,176,167,16,656,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,3,5,9,11,5,3,50,0,0,0,0,0,0,3,9,4,7,0,0,26,0,0,0,5,0,4,4,6,3,0,0,6,35,9,4,0,3,3,7,14,21,18,21,8,7,116,41,20,10,30,34,65,121,202,198,395,351,41,1513,21,11,9,4,17,45,42,95,86,142,166,21,655,0,0,0,0,0,0,5,3,3,13,15,7,48,17,3,3,3,5,27,38,70,68,142,165,23,553,8,0,0,0,6,10,10,9,3,17,14,0,75,3,0,3,0,3,0,3,3,7,8,6,0,36,25,3,4,7,16,34,49,83,84,175,199,26,704,3,0,0,0,0,0,0,0,3,3
117031333,0,0,5,0,3,8,0,19,0,0,0,0,0,0,0,4,0,6,7,3,19,6,0,0,0,3,10,7,19,12,32,45,10,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,4,0,0,5,4,4,17,0,0,0,0,3,0,6,3,3,8,6,4,50,12,4,4,10,13,34,51,105,89,135,187,27,676,25,6,4,11,15,33,33,72,48,83,133,17,486,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,11,17,11,25,34,0,117,0,0,0,0,0,0,0,4,0,0,4,0,13,0,0,0,0,0,4,0,0,0,0,9,0,12,6,0,3,0,0,15,11,27,12,31,50,3,147,0,0,0,0,0,0,0,0,0,0
117031334,4,0,7,3,7,5,0,28,3,0,0,3,0,0,6,3,6,4,23,3,45,22,0,3,5,7,17,21,59,34,58,95,15,333,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,8,4,3,0,32,0,0,0,0,0,3,3,0,0,0,9,0,18,0,0,0,0,0,0,0,6,7,3,3,0,29,5,0,0,4,4,7,8,15,19,7,16,6,85,50,8,3,12,17,46,56,161,139,211,266,39,1004,20,3,3,11,10,40,38,77,56,93,120,15,476,0,0,0,0,0,0,0,4,3,3,10,0,16,16,5,0,8,4,20,22,55,43,49,67,9,287,0,0,0,4,3,3,0,4,3,7,8,5,38,4,0,0,0,3,3,3,3,4,5,14,0,44,24,5,0,5,9,22,30,70,56,56,92,17,383,0,0,0,0,0,0,0,0,0,0
117031335,0,3,11,0,7,4,4,30,5,0,0,0,0,3,3,0,3,3,3,3,22,12,3,4,3,4,23,28,51,43,83,68,14,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,5,6,3,7,4,0,33,0,0,0,0,0,0,3,4,3,4,0,0,19,0,0,0,0,3,0,3,4,3,4,0,0,22,0,5,0,3,11,8,13,14,9,14,8,3,83,28,10,6,16,27,68,77,180,149,231,182,35,1009,14,3,3,7,11,35,41,82,84,133,120,19,549,0,0,0,0,0,3,0,3,0,0,4,0,11,12,0,6,0,3,14,28,45,37,69,87,6,301,0,0,0,0,0,0,0,5,7,6,7,0,29,3,0,0,0,0,3,0,7,4,0,3,0,27,16,0,6,0,3,25,26,63,46,77,98,6,363,0,0,0,0,0,0,0,0,0,0
117031336,0,0,3,3,4,4,0,17,0,0,0,0,0,3,0,0,6,3,5,0,12,8,0,3,3,0,13,13,31,25,40,64,5,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,8,0,19,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,3,0,0,0,3,3,4,0,0,0,19,3,3,0,0,3,0,3,5,10,6,9,0,43,30,9,11,3,14,36,63,136,114,174,240,27,847,24,3,3,4,12,28,40,66,66,106,148,17,517,0,0,0,0,0,0,0,0,0,3,3,0,9,7,0,0,0,0,9,12,35,16,31,57,9,174,3,0,0,3,0,0,3,3,3,0,3,3,21,3,0,0,0,0,0,0,3,4,0,4,0,21,15,3,0,4,0,6,10,43,25,38,64,12,222,0,0,0,0,0,0,0,0,0,0
117031337,4,3,6,4,10,10,3,35,0,0,0,0,0,0,0,5,5,10,4,3,33,8,0,0,0,0,14,11,37,29,39,59,12,222,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,3,9,7,0,37,5,0,0,0,0,0,0,6,0,3,8,3,27,0,0,0,0,0,0,0,6,3,3,5,4,21,5,0,0,0,4,7,0,15,7,18,25,3,84,42,8,0,11,10,43,41,137,101,147,208,44,784,30,0,4,5,8,22,20,69,43,90,95,17,415,0,0,0,0,0,0,0,5,0,0,4,0,12,12,3,0,3,3,6,17,26,23,28,52,4,167,0,0,0,3,0,3,3,3,11,9,12,3,47,10,0,0,0,0,5,3,10,3,6,11,0,42,24,3,0,8,5,14,19,40,31,42,72,9,267,0,0,0,0,0,0,0,0,0,0
117031338,7,3,17,13,18,13,0,74,4,0,3,0,0,3,0,14,6,12,7,3,55,15,3,12,4,8,28,45,127,111,143,95,27,616,0,0,0,0,0,4,0,0,0,3,0,0,10,0,0,0,0,0,4,4,12,11,8,5,3,43,0,0,0,0,0,3,3,11,3,4,0,3,27,0,0,4,0,0,0,4,5,6,9,0,5,32,3,3,3,0,4,13,9,30,17,18,9,11,111,35,7,14,12,14,72,96,298,299,358,193,59,1457,46,13,4,13,26,63,93,230,170,240,128,20,1043,3,0,0,4,0,5,7,9,6,10,11,0,59,25,0,3,5,15,30,40,127,105,144,116,32,638,6,0,0,0,0,4,12,16,4,23,11,3,77,10,0,0,5,0,5,0,11,9,12,8,5,63,36,7,9,14,17,45,62,167,125,188,142,37,838,0,0,0,0,0,0,0,3,0,0
118011339,3,5,10,8,19,27,12,102,5,0,0,0,3,3,6,0,3,10,3,7,49,27,12,0,6,9,31,32,72,66,133,298,49,736,0,0,0,0,0,0,3,0,0,3,0,0,8,7,0,0,0,0,9,6,14,7,13,3,7,56,0,0,0,0,0,0,0,0,0,6,3,4,16,0,0,0,0,0,7,3,4,0,4,7,3,23,8,0,0,0,3,8,10,17,9,26,16,9,107,50,19,0,9,20,55,71,142,118,238,426,83,1234,18,8,7,6,7,24,18,35,31,57,113,9,349,4,3,0,0,0,5,3,8,3,8,41,7,89,23,4,3,4,4,12,23,58,49,86,292,30,590,14,0,0,3,0,5,3,11,6,14,39,13,103,3,0,0,5,0,11,3,15,5,3,7,0,53,42,9,3,14,6,36,34,83,62,111,380,52,833,0,0,0,0,0,0,0,0,0,0
