SA2_MAINCODE_2016,C06_PI_S_R225_274,C06_PI_S_R275_349,C06_PI_S_R350_449,C06_PI_S_R450_549,C06_PI_S_R550_649,C06_PI_S_R650m,C06_PI_S_R_NS,C06_PI_S_R_Tot,C06_AI_NS_R0_74,C06_AI_NS_R75_99,C06_AI_NS_R100_149,C06_AI_NS_R150_199,C06_AI_NS_R200_224,C06_AI_NS_R225_274,C06_AI_NS_R275_349,C06_AI_NS_R350_449,C06_AI_NS_R450_549,C06_AI_NS_R550_649,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650m,C11_Ne_Ni_inc_R_NS,C11_N_inc_R_Tot,C11_1_149_R0_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650m,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R0_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650m,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R0_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650m,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R0_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650m,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R0_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650m,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649
114011278,25,5,0,0,0,0,9,164,15,5,20,10,3,5,0,0,0,0,3,14,76,324,199,566,455,168,216,57,0,0,0,17,76,2087,4,3,4,3,0,0,0,3,0,0,0,5,28,11,17,9,7,3,0,3,0,0,0,0,3,44,33,50,45,30,12,5,5,0,0,0,0,4,183,33,81,68,43,14,15,7,3,0,0,0,7,273,12,16,71,70,27,45,17,3,0,0,0,8,277,11,4,51,34,19,22,20,3,0,0,0,4,162,11,7,46,58,33,34,49,8,0,0,0,3,255,10,3,23,37,29,35,49,11,0,0,0,4,206,12,0,11,27,20,39,54,18,3,0,0,5,189,0,0,6,24,20,21,38,31,0,0,3,7,155,7,0,10,17,30,26,29,30,0,3,0,5,148,3,0,0,10,12,10,30,16,0,0,0,0,85,0,0,4,3,0,7,13,10,3,3
114011279,4,0,0,0,0,0,0,68,6,0,3,10,0,0,0,0,0,0,0,3,23,73,36,162,494,155,86,14,0,0,0,10,19,1042,0,0,0,0,3,0,0,0,0,0,0,0,12,3,0,0,0,3,0,0,0,0,0,0,0,13,7,0,6,23,15,18,5,0,0,0,0,0,76,9,3,14,27,14,24,10,0,0,0,5,0,109,3,0,15,45,38,47,20,0,0,0,0,4,173,7,0,3,15,18,29,3,0,0,0,0,0,79,3,0,4,24,32,57,20,0,0,0,0,4,144,3,0,7,17,32,49,18,6,0,0,0,0,133,3,0,3,12,23,39,19,4,0,0,0,0,104,3,0,3,3,15,14,23,4,0,0,0,0,60,5,0,3,6,12,25,16,0,0,0,0,0,64,3,0,0,3,3,8,7,0,0,0,0,0,27,0,0,0,0,8,0,0,0,0,0
114011280,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,0,0,0,0,7,20,35,20,68,138,30,14,6,0,0,0,3,18,327,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0,0,0,3,0,4,7,3,10,9,0,0,0,0,0,0,32,4,4,15,16,11,0,0,0,0,0,0,4,54,0,0,9,11,16,9,3,0,0,0,0,0,54,3,0,3,9,8,3,0,0,0,0,0,0,34,3,0,0,14,8,19,3,0,0,0,0,0,53,3,0,6,13,14,11,0,0,0,0,0,0,39,0,0,0,6,6,9,3,0,0,0,0,0,27,0,0,0,3,9,3,4,0,0,0,0,0,19,3,0,0,0,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
114011281,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,15,3,20,15,16,14,7,0,3,0,0,7,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,3,0,0,0,0,0,11,7,0,0,0,3,3,0,0,0,0,0,0,15,0,0,3,0,0,5,3,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,5,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0
114011282,16,0,0,0,0,0,0,70,6,0,3,10,4,5,0,0,0,0,3,16,43,141,55,184,410,259,169,26,3,0,0,9,41,1298,0,0,0,0,0,4,3,0,0,0,0,3,12,3,0,4,0,3,4,0,0,0,0,0,0,13,4,5,21,21,15,20,5,0,0,0,0,3,91,7,11,35,22,12,40,8,3,0,0,0,7,153,12,3,35,43,26,58,28,0,0,0,0,0,207,4,0,12,32,17,32,18,5,0,0,0,3,117,4,0,11,37,32,65,48,5,0,0,0,6,209,6,0,4,18,22,61,46,9,3,0,3,0,173,5,0,0,11,15,42,38,9,0,0,0,0,127,0,0,4,11,8,37,23,3,0,0,0,6,95,4,0,6,7,3,27,26,14,0,0,0,3,79,0,0,0,0,0,15,11,3,0,0,0,3,35,0,0,0,0,0,4,7,0,0,0
114011283,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,3,11,40,7,54,68,39,14,4,7,0,3,0,10,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,3,4,3,0,0,0,0,0,0,0,18,3,4,4,8,4,4,3,0,0,0,0,0,32,10,0,7,10,6,9,3,0,0,0,0,0,46,3,0,0,3,5,5,3,0,0,0,0,0,22,5,0,0,3,9,10,0,3,0,0,0,3,33,0,0,0,3,8,3,4,0,0,0,0,0,20,0,0,0,5,4,3,3,0,0,0,0,0,28,0,0,0,3,0,10,0,0,0,0,0,0,21,3,0,0,3,0,4,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0
114021284,15,18,6,3,0,4,0,76,0,0,3,3,0,5,4,4,0,0,3,9,28,79,25,101,120,118,183,199,93,28,4,15,24,991,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,3,3,3,0,0,0,0,0,0,16,3,0,8,3,3,8,0,4,5,0,0,4,35,3,0,17,26,7,4,9,11,0,0,0,5,84,9,0,7,25,5,15,15,10,0,3,0,0,88,0,0,0,8,3,0,10,3,3,0,0,0,27,3,0,6,11,11,16,11,16,5,7,3,8,95,7,0,0,10,4,15,17,22,9,6,0,5,90,3,0,0,5,7,15,31,15,10,0,0,0,87,0,0,0,6,4,13,21,22,13,5,3,0,84,4,0,0,3,0,4,24,28,15,3,3,0,95,0,0,0,0,0,4,17,11,13,8,6,3,58,0,0,0,0,0,3,7,14,14,10
114021285,5,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,20,87,49,47,18,0,0,0,0,3,243,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,3,0,0,0,0,3,21,4,0,0,3,0,3,0,0,0,0,0,0,12,3,0,3,0,0,10,7,0,0,0,0,0,26,0,0,3,0,0,4,3,0,0,0,0,0,15,0,0,0,0,0,4,12,3,0,0,0,0,20,4,0,0,0,3,10,12,9,0,0,0,0,35,0,0,0,4,3,5,16,3,0,0,0,0,38,0,0,0,0,3,3,15,10,0,0,0,0,25,0,0,0,0,3,12,8,7,3,0,0,0,31,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0
114021286,8,5,0,0,0,0,0,41,3,3,3,4,0,0,0,0,0,0,0,6,14,71,29,135,185,119,110,50,13,3,0,3,27,743,0,0,3,3,0,0,0,0,0,0,0,3,8,0,0,0,3,0,0,0,0,0,0,0,0,8,4,4,11,16,0,3,4,3,0,0,0,0,49,4,3,24,19,4,6,4,0,0,0,0,3,61,3,3,12,21,12,16,15,4,0,0,0,4,89,0,0,3,13,12,8,3,3,0,0,0,0,44,0,0,3,13,12,30,12,7,7,0,0,3,87,4,0,4,8,6,27,19,14,0,0,0,0,88,3,0,0,7,10,8,14,13,3,0,0,0,66,3,0,3,3,7,10,14,18,3,0,0,0,59,3,0,0,0,7,12,21,30,5,3,0,0,87,0,0,0,3,0,5,8,10,0,0,0,0,25,0,0,0,0,0,0,3,4,0,0
114021287,9,9,0,0,0,0,3,63,5,0,6,3,0,0,0,0,0,0,0,4,21,117,47,110,242,140,107,53,18,0,0,10,24,873,0,0,4,0,3,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,9,4,0,12,11,3,14,0,0,0,0,0,7,52,9,3,34,22,9,11,11,3,0,0,0,0,96,5,7,28,26,14,20,18,0,0,0,0,3,128,0,0,0,13,3,13,10,0,0,0,0,3,38,9,0,10,20,4,32,30,7,0,0,0,4,117,3,0,6,19,12,25,15,10,0,0,3,6,95,4,0,0,6,6,38,26,19,3,0,0,3,111,8,0,0,5,3,13,19,12,3,0,0,4,68,7,0,0,0,7,14,35,17,5,0,0,3,91,10,0,0,0,3,8,13,12,0,0,0,0,45,0,0,0,3,0,4,7,13,0,0
114021288,7,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,49,3,12,42,44,35,20,8,0,0,0,13,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,3,3,0,0,0,0,7,4,0,0,0,3,0,0,0,0,0,0,0,14,0,3,0,3,3,4,10,0,0,0,0,3,32,5,0,0,0,0,0,3,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,3,0,3,0,0,0,0,0,18,11,0,3,6,3,0,3,0,3,0,0,0,32,3,0,0,0,3,4,5,3,0,0,0,0,26,3,0,0,0,0,0,0,3,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0
114021289,6,0,0,0,0,0,6,23,0,0,3,0,0,0,0,0,0,0,0,0,6,72,8,43,71,35,46,20,6,3,0,0,19,336,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,3,5,0,0,0,0,0,0,17,5,3,7,3,0,0,3,0,0,0,0,3,27,5,0,3,9,4,10,3,0,0,0,0,3,37,3,0,0,0,0,0,3,0,5,0,0,0,17,8,0,10,6,3,9,6,6,0,0,0,0,43,10,0,3,4,0,8,7,5,3,0,0,0,34,3,0,0,3,3,8,8,9,0,0,0,6,37,3,0,3,4,3,6,4,3,0,0,0,0,34,9,0,0,8,0,6,4,5,0,0,0,0,41,0,0,0,0,0,3,8,5,3,0,0,0,18,3,0,0,0,3,0,0,3,3,0
115011290,16,60,16,0,0,0,0,110,0,0,0,0,0,0,10,0,0,0,0,3,17,49,29,33,44,43,191,821,219,16,4,9,29,1490,3,0,0,0,0,0,0,8,0,0,0,0,14,3,0,0,0,0,0,0,3,0,0,0,0,4,0,6,3,3,0,0,4,7,4,0,0,0,30,4,4,8,0,0,0,3,11,6,0,0,3,36,11,0,9,8,0,0,8,20,8,3,0,4,68,4,0,4,0,0,0,3,6,3,0,0,7,25,0,0,3,3,0,0,9,32,12,0,0,3,73,0,0,0,0,0,6,10,45,17,0,5,4,92,0,0,0,0,3,10,13,54,29,0,0,0,119,7,0,0,0,3,3,6,49,40,6,0,0,116,5,0,0,0,3,0,19,97,66,7,3,7,211,3,0,0,0,7,3,9,72,67,8,6,0,170,4,0,0,4,0,3,11,56,72,13
115011291,4,9,23,11,3,0,3,78,3,0,0,0,0,0,0,0,0,0,0,3,8,29,5,23,35,6,29,134,181,88,21,19,25,605,0,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,4,0,0,4,0,13,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,4,3,6,3,3,0,17,6,0,0,0,0,0,3,0,0,3,0,0,17,0,0,0,0,0,0,3,8,11,7,3,3,33,0,0,0,0,0,0,3,9,8,3,3,3,36,3,0,0,0,0,0,3,8,6,4,12,3,40,4,0,4,0,3,0,3,7,7,11,0,3,33,5,0,0,3,0,3,7,11,20,10,12,7,77,0,0,0,0,8,4,7,9,23,13,7,0,75,3,0,0,0,0,0,3,8,29,15
115011294,0,3,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,3,3,17,50,29,7,7,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,3,0,3,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,4,3,0,3,0,14,3,0,0,0,0,0,0,0,4,7
115011296,0,6,5,9,3,8,4,42,0,0,0,0,0,0,0,3,0,0,0,3,12,17,12,11,6,9,11,54,75,53,32,59,22,364,3,0,0,0,0,0,0,3,3,0,0,4,7,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,0,0,0,9,0,3,3,4,0,0,0,0,0,0,0,0,14,4,0,3,9,0,0,5,0,0,0,0,3,20,0,0,0,3,0,0,0,0,3,0,0,0,11,4,0,3,3,0,0,0,3,8,3,0,0,26,3,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,3,0,0,4,3,3,0,3,23,0,0,0,0,4,0,0,0,3,9,5,3,20,0,0,0,0,0,0,0,7,17,9,11,0,36,0,0,0,0,0,0,3,3,12,4,8,0,27,0,0,0,0,0,3,0,4,14,16
115011553,0,25,14,0,0,0,4,48,0,0,0,0,0,0,8,3,0,0,0,3,15,23,0,3,12,3,39,403,131,10,7,9,18,671,0,0,0,0,0,0,0,4,10,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,3,0,0,4,0,0,0,15,0,0,0,3,0,0,0,13,3,3,0,0,28,0,0,0,0,0,0,5,3,0,0,0,0,11,6,0,0,0,0,0,3,8,11,0,0,0,25,0,0,0,3,0,3,0,16,11,3,0,0,44,0,0,0,0,0,0,3,20,16,0,0,0,43,0,0,0,0,0,0,3,20,19,3,0,0,49,3,0,0,0,0,0,0,40,43,4,8,0,101,0,0,0,0,0,0,0,23,26,5,0,3,59,0,0,0,0,0,0,0,38,25,9
115011554,0,0,3,4,4,3,6,12,0,3,0,0,0,0,0,0,0,0,0,3,9,58,43,9,4,3,5,10,33,34,11,17,44,266,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,4,0,0,0,0,0,0,0,0,4,28,0,8,3,0,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,5,3
115011555,3,5,19,5,6,0,0,39,0,0,4,0,0,0,0,0,0,0,0,0,6,30,8,22,19,14,43,84,106,49,18,10,10,409,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,0,6,7,5,3,0,0,0,0,0,5,0,0,6,22,3,6,4,0,0,0,3,3,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,6,7,3,0,0,0,22,4,0,0,3,0,0,0,5,11,6,3,3,35,0,0,0,0,3,0,6,7,3,11,0,0,28,4,0,0,0,0,0,3,11,11,3,4,0,35,3,0,0,0,0,4,10,19,17,8,5,0,66,0,0,0,3,0,0,0,5,18,9,4,0,51,5,0,0,0,0,0,3,17,16,11
115011556,5,15,10,3,0,0,0,34,0,0,0,0,0,0,0,6,0,0,0,0,11,14,0,10,10,11,38,187,93,29,7,5,11,419,0,0,0,0,0,0,0,3,5,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,3,0,12,4,0,0,0,27,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,9,7,0,0,0,23,0,0,0,0,0,0,0,14,10,0,0,3,28,3,0,0,3,3,0,0,17,14,4,0,3,54,0,0,0,0,0,0,7,21,26,0,3,0,50,0,0,0,0,3,4,4,30,37,12,3,4,89,0,0,0,0,0,0,3,11,22,9,0,0,43,0,0,0,0,0,0,0,21,38,7
115011557,0,0,9,6,3,0,3,23,0,0,0,0,0,0,0,0,0,0,0,4,4,15,3,7,17,6,8,32,64,32,15,23,4,217,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,4,3,4,0,6,3,0,0,0,0,0,0,0,6,0,3,0,6,0,0,0,0,0,3,5,0,5,3,7,0,19,0,0,0,0,0,0,0,0,5,0,4,0,22,0,0,0,0,3,7,0,3,7,4
115011558,0,15,25,25,6,5,3,78,0,0,0,0,0,0,4,3,3,0,0,3,13,24,3,18,12,7,15,155,265,152,41,20,17,734,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,15,3,0,0,4,0,3,0,4,5,3,0,3,33,7,0,0,0,3,0,0,4,3,3,0,0,17,0,0,0,0,0,0,3,4,4,3,3,0,21,3,0,3,0,0,3,0,7,12,0,7,0,41,0,0,0,0,0,0,3,10,12,12,6,0,41,3,0,0,0,0,4,0,3,16,14,3,4,51,7,0,0,0,0,3,3,11,32,16,19,3,94,3,0,0,0,0,0,0,9,22,17,5,0,57,0,0,0,0,0,0,0,3,27,32
115011559,3,7,30,10,4,0,6,74,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,19,22,14,30,126,277,90,9,7,17,633,0,0,0,0,0,0,0,0,0,3,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,11,3,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,3,0,0,3,7,4,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,12,4,0,0,3,0,0,0,4,3,4,3,4,24,0,0,0,0,0,0,6,14,10,4,0,3,37,0,0,0,0,4,0,5,9,14,5,9,0,44,0,0,0,0,0,0,3,16,14,16,7,0,62,8,0,0,0,4,0,5,21,30,22,7,3,103,4,0,0,0,0,3,0,7,17,18,5,0,66,0,0,0,0,0,3,4,3,39,42
115021297,8,12,9,9,3,6,3,64,3,0,3,0,0,3,0,0,0,0,0,4,15,122,7,49,60,54,76,143,122,59,36,34,34,799,3,0,0,0,0,0,0,0,0,0,3,6,16,6,0,0,0,0,0,3,0,3,0,0,0,13,6,0,4,0,0,3,0,3,0,0,0,4,22,10,0,4,4,4,6,5,3,0,0,3,5,36,12,0,8,8,7,3,8,3,3,0,0,0,52,9,0,0,0,0,0,3,3,0,3,0,3,30,13,0,0,3,5,6,6,19,12,0,7,0,77,11,0,3,6,5,8,8,19,4,5,0,7,79,19,0,3,4,4,5,9,24,16,9,8,0,101,9,0,0,4,3,6,12,19,11,4,3,3,84,14,0,3,3,3,10,9,22,14,15,14,4,111,8,0,3,0,0,0,8,12,11,14,12,0,58,16,0,0,3,0,0,5,13,15,10
115021298,0,0,4,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,8,61,3,15,22,18,28,40,34,11,7,6,13,263,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,9,3,0,0,0,0,3,0,0,3,0,0,0,15,0,0,0,0,3,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,3,3,3,0,3,0,3,31,5,0,0,8,0,0,3,6,4,0,0,0,29,4,0,0,4,0,6,3,3,3,3,0,0,34,0,0,0,0,0,0,4,3,3,3,0,0,27,4,0,0,0,3,3,9,9,3,3,4,0,31,3,0,0,0,0,3,3,4,3,0,6,0,25,4,0,0,0,0,0,0,0,6,0
115031299,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,34,5,21,26,10,8,5,0,0,0,0,5,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,9,9,0,0,0,3,0,0,0,0,0,0,0,13,3,0,3,0,3,3,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,4,3,0,3,3,0,0,0,3,26,0,0,0,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,3,0,0,0,0,14,0,0,0,5,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
115031300,21,8,5,0,0,0,0,51,0,0,3,3,0,6,0,0,3,0,0,3,24,98,14,81,105,104,166,98,57,22,7,4,34,791,0,0,0,0,0,0,5,0,0,3,0,3,14,0,0,0,0,3,0,0,0,0,0,0,0,10,4,0,3,10,6,0,0,0,0,0,0,3,31,11,3,7,9,4,5,3,0,0,0,0,0,50,8,0,6,4,0,9,12,6,0,0,0,4,51,4,0,3,3,0,4,11,3,0,0,0,0,27,12,0,4,13,4,14,11,9,0,0,0,4,81,9,3,3,11,9,15,17,8,7,4,0,4,95,8,0,0,8,3,13,28,20,5,0,0,0,93,8,0,0,3,3,10,13,8,4,0,0,3,62,5,0,4,0,0,8,15,26,7,3,7,0,80,11,0,0,0,0,9,10,20,4,8,3,4,68,0,0,0,0,0,3,3,14,3,3
115041301,10,5,7,0,0,0,3,33,0,0,0,0,0,0,0,0,3,0,0,0,9,35,3,28,56,58,104,59,41,29,0,9,14,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,11,3,0,3,0,3,0,4,0,0,0,0,0,21,3,0,0,10,6,5,3,0,3,0,0,3,36,0,0,3,0,3,3,3,0,0,0,0,0,14,3,0,4,3,4,5,10,5,3,0,0,3,45,4,0,0,0,3,4,6,7,0,6,4,0,37,4,0,0,0,4,4,11,10,3,0,0,4,51,7,0,0,0,3,6,3,10,3,4,0,3,35,8,0,0,3,9,5,14,20,3,3,3,4,70,3,0,0,3,0,7,3,15,6,9,0,3,49,0,0,0,0,4,0,0,13,3,3
