SA2_MAINCODE_2016,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_BP_B_OS,C06_Pol_Fa_O_B_OS,C06_Pol_Mo_O_B_OS,C06_Pol_BP_B_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_BP_B_OS,C06_Rus_Fa_O_B_OS,C06_Rus_Mo_O_B_OS,C06_Rus_BP_B_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_SAf_BP_B_OS,C06_SAf_Fa_O_B_OS,C06_SAf_Mo_O_B_OS,C06_SAf_BP_B_Aus,C06_SAf_Bplace_NS,C06_SAf_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinha_Fa_O_B_OS,C06_Sinha_Mo_O_B_OS,C06_Sinha_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Wel_BP_B_OS,C06_Wel_Fa_O_B_OS,C06_Wel_Mo_O_B_OS,C06_Wel_BP_B_Aus,C06_Wel_Bplace_NS,C06_Wel_Tot_resp,C06_Oth_BP_B_OS,C06_Oth_Fa_O_B_OS,C06_Oth_Mo_O_B_OS,C06_Oth_BP_B_Aus,C06_Oth_Bplace_NS,C06_Oth_Tot_resp,C06_Anc_ns_BP_B_OS,C06_Anc_ns_Fa_O_B_OS,C06_Anc_ns_Mo_O_B_OS,C06_Anc_ns_BP_B_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_T_P_BP_B_OS,C06_T_P_Fa_only_bor_os,C06_T_P_Mo_O_B_OS,C06_T_P_BP_B_Aus,C06_T_P_Bplace_NS,C06_T_P_Tot_resp,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS
122031428,224,1300,929,6708,158,9322,0,0,0,3,0,3,784,33,28,30,23,896,103,25,4,5,0,138,228,63,35,50,3,375,2827,973,662,3996,143,8607,99,3,14,3,3,116,99,24,30,60,5,221,337,69,31,294,8,735,158,28,15,79,12,302,54,9,0,7,0,74,180,15,0,8,3,210,559,185,129,1433,40,2346,401,109,46,198,21,776,75,3,0,0,0,74,31,18,4,3,8,60,18,0,0,3,3,21,35,4,4,18,6,63,31,7,3,0,10,46,189,54,60,15,5,328,97,11,12,21,4,149,65,11,8,16,3,100,562,232,174,1066,28,2054,51,19,7,7,0,88,255,11,20,4,0,288,98,8,8,13,0,131,16,8,4,3,0,26,24,3,0,0,0,25,10,0,0,0,3,18,103,15,10,53,0,183,1813,228,187,139,51,2421,202,54,27,239,496,1020,8148,2127,1477,11022,917,23688,207,1342
122031429,120,906,641,4816,160,6647,0,0,0,5,0,6,294,10,20,28,6,356,101,18,7,28,3,153,192,55,17,57,3,337,2262,702,526,2920,141,6551,114,5,13,0,3,139,84,23,10,37,3,149,224,68,42,234,16,580,98,30,10,35,3,171,41,7,4,6,0,59,81,10,6,0,3,106,493,142,120,1328,43,2120,672,136,42,223,32,1103,59,0,0,0,0,58,21,4,3,6,4,37,15,0,0,4,0,23,21,11,11,10,3,49,114,11,9,3,5,147,186,47,39,11,8,292,53,13,9,8,0,88,38,4,3,10,0,58,486,150,127,890,20,1674,65,3,0,3,0,76,105,13,12,0,10,134,61,3,0,13,6,82,15,5,5,3,0,32,13,0,0,0,0,13,37,0,0,0,0,40,102,20,13,48,4,191,1156,137,146,126,34,1605,102,26,9,214,1041,1400,6226,1567,1106,8300,1433,18630,148,948
122031430,158,765,553,4167,118,5760,0,0,0,10,0,10,450,10,24,25,21,526,54,7,3,11,0,76,120,39,28,45,3,242,1792,609,399,2593,130,5524,97,0,15,0,0,117,76,13,4,36,0,133,222,53,26,206,16,517,120,27,11,50,7,212,35,14,0,7,0,51,105,12,0,0,3,119,373,154,76,1075,33,1703,460,79,38,172,22,773,109,3,0,0,0,105,44,0,9,11,0,62,27,0,0,3,0,32,41,6,3,7,0,57,52,16,3,0,0,70,101,35,18,3,0,157,70,11,3,10,0,94,42,6,3,9,0,64,381,132,70,650,13,1249,71,3,3,5,0,82,130,7,10,0,0,143,46,0,3,17,0,63,8,3,0,0,3,20,6,3,4,0,0,10,20,0,0,0,0,21,71,23,4,38,3,141,812,119,114,100,35,1185,115,18,25,160,439,759,5203,1299,889,7131,764,15283,170,797
122031431,142,1091,735,6535,225,8730,0,0,0,10,0,12,250,22,27,31,10,338,135,21,11,18,0,190,272,68,29,95,8,472,2320,909,608,4121,195,8157,100,0,15,0,3,116,79,21,8,85,5,196,250,63,53,296,20,689,89,34,13,55,0,192,40,15,6,3,0,70,59,5,4,4,0,71,400,186,112,1675,53,2429,575,124,60,246,26,1028,61,0,0,3,0,71,26,7,6,19,0,52,10,0,0,0,0,16,37,8,14,15,0,77,81,13,6,0,0,101,158,47,44,15,9,271,73,3,10,27,0,114,49,10,8,8,0,72,457,172,124,1136,38,1929,109,15,3,11,10,144,83,18,12,6,3,114,55,3,3,24,0,89,12,3,0,0,0,10,11,0,0,3,0,11,24,0,0,0,0,22,66,16,3,62,0,147,878,171,124,169,20,1364,136,31,31,241,1285,1726,5888,1862,1252,11134,1778,21914,172,1095
122031432,15,155,160,1050,34,1420,0,0,0,0,0,0,35,0,5,3,0,39,13,3,0,3,0,32,51,13,10,19,0,92,404,123,119,650,32,1328,3,0,0,0,0,3,5,3,0,17,0,25,47,26,5,61,0,134,9,3,3,9,0,23,3,3,3,0,0,11,6,3,0,0,0,8,47,26,20,219,8,322,70,13,3,37,13,132,0,0,0,0,0,4,3,5,0,3,0,14,0,0,0,0,0,0,3,0,0,0,0,4,7,0,0,0,0,6,28,3,9,0,0,44,9,0,4,0,0,11,10,0,0,0,0,10,62,33,16,199,3,313,5,3,0,0,0,7,23,0,4,0,0,30,7,0,0,0,0,7,0,0,3,4,0,6,0,0,0,0,0,0,3,0,0,0,0,3,12,3,0,10,0,20,110,29,19,23,3,188,11,7,7,59,351,431,838,273,235,1788,423,3560,37,170
123011433,46,513,302,4097,124,5082,3,0,0,6,0,11,39,4,5,21,3,72,29,14,0,14,3,57,88,21,20,33,6,160,834,412,240,2316,114,3928,24,0,8,0,8,38,23,4,7,35,0,73,87,30,15,223,6,363,27,11,3,15,0,58,26,4,0,13,3,44,27,8,0,0,0,34,174,81,55,850,24,1191,138,62,26,144,3,374,3,0,0,0,0,7,15,5,0,11,4,29,5,0,0,3,0,9,55,15,4,36,0,112,3,5,3,0,0,8,37,23,13,10,0,89,48,12,7,18,0,79,9,0,0,0,0,13,189,100,62,500,9,873,15,4,0,4,4,26,19,0,3,3,0,28,29,3,3,7,0,42,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,35,9,6,28,0,82,225,60,20,89,12,408,40,15,13,180,412,661,1912,874,492,6668,675,10620,60,589
123011434,81,613,391,4677,105,5875,0,0,0,3,0,3,95,3,4,18,0,118,75,3,17,28,3,126,73,28,5,34,0,143,981,421,336,2532,85,4354,57,3,3,0,9,70,17,4,0,21,0,46,124,35,32,213,10,417,60,22,20,40,0,144,30,4,5,4,0,44,89,0,3,4,7,98,207,69,49,827,31,1190,257,86,29,236,26,638,0,0,0,3,0,5,58,16,12,11,3,96,18,7,0,9,0,34,98,33,15,81,9,236,11,8,0,3,0,24,34,13,12,11,3,74,44,5,6,29,0,90,16,7,9,5,0,36,235,96,68,493,29,917,36,8,0,0,0,47,55,8,8,4,0,75,40,5,5,7,0,53,32,0,0,0,0,33,7,0,0,3,0,13,9,3,0,0,0,16,38,17,5,30,0,90,441,73,54,95,18,679,67,21,6,263,464,818,2920,984,680,7571,718,12865,101,693
123011435,128,1039,734,7979,155,10041,0,6,0,51,0,53,139,16,3,27,3,189,99,20,9,27,10,168,116,47,36,63,6,273,1371,816,531,4253,166,7134,150,8,27,0,3,187,50,6,9,29,0,90,191,64,47,359,8,672,72,34,12,70,6,188,62,12,5,15,0,91,184,17,8,7,4,218,279,149,82,1250,46,1817,328,138,37,316,16,838,8,0,0,0,0,10,85,11,7,25,5,138,25,12,6,3,0,43,197,60,26,120,3,408,69,12,5,3,7,101,87,32,37,14,0,173,93,19,27,36,0,177,38,3,6,7,0,61,366,172,128,882,37,1581,73,9,9,18,0,105,60,17,6,4,0,82,101,22,6,16,6,151,31,3,3,0,0,32,16,3,0,0,0,24,31,3,6,0,0,36,58,27,11,28,3,127,1009,196,96,158,23,1477,122,40,23,351,459,996,4753,1816,1157,12417,857,20995,131,1139
123021436,140,712,490,5787,260,7389,0,7,0,82,8,100,144,3,8,27,4,186,93,14,6,15,3,128,118,35,19,44,4,222,1218,500,402,3483,207,5810,183,8,22,0,11,218,46,6,3,29,4,94,154,38,35,257,23,499,92,21,7,29,4,159,39,8,4,7,0,61,193,14,0,3,4,207,264,95,52,1025,46,1482,169,53,13,157,16,410,8,0,0,0,0,8,233,32,6,16,10,301,28,4,3,3,0,38,97,30,13,58,3,201,128,17,14,13,8,178,77,34,20,18,4,156,98,15,11,26,4,151,31,8,3,3,3,44,280,107,61,640,27,1117,52,13,3,16,6,92,74,4,3,3,0,88,127,13,5,14,7,162,21,0,0,0,0,24,14,3,0,0,0,22,119,3,0,0,0,121,36,11,10,27,3,87,1542,185,63,118,81,1988,206,51,21,419,1040,1730,5281,1254,831,9574,1631,18571,163,712
123021437,178,556,381,3822,148,5089,0,0,0,17,5,22,272,3,3,21,8,305,94,6,0,5,0,110,66,22,11,24,0,129,1000,383,271,2278,122,4044,550,11,32,5,15,614,41,3,4,16,6,78,160,26,19,221,6,430,115,20,4,40,0,181,26,3,8,7,0,45,454,5,7,3,17,483,193,86,40,779,20,1124,160,44,16,99,9,332,10,0,0,0,0,11,207,28,7,16,13,274,27,3,3,0,0,31,67,21,13,31,3,126,79,10,0,10,3,104,78,18,7,12,0,120,89,10,5,14,7,121,30,3,3,0,0,41,216,93,70,522,16,913,44,8,0,3,0,56,143,10,4,0,0,153,110,6,4,10,11,142,55,0,0,0,0,55,25,4,0,0,0,24,68,3,0,0,9,85,37,5,4,16,0,69,1427,100,71,97,64,1758,229,25,21,173,730,1171,5454,941,617,6304,1113,14428,155,547
123021438,270,744,553,5978,200,7742,7,7,3,49,3,65,231,9,8,35,10,294,126,14,9,15,8,179,69,30,12,52,0,155,1205,560,395,3578,237,5986,401,11,29,3,16,449,100,3,0,27,3,142,165,48,26,322,16,581,97,21,5,34,10,164,57,17,0,15,0,90,405,3,3,7,11,427,240,134,83,1020,28,1503,282,92,49,271,17,705,13,0,0,0,0,14,395,74,11,42,33,547,70,3,3,8,7,91,154,55,27,102,3,356,138,16,12,10,13,185,92,22,26,16,8,166,129,15,3,32,4,179,49,8,3,19,3,84,331,117,85,708,21,1260,82,12,3,17,0,119,113,11,8,3,4,138,196,18,6,27,14,254,64,3,0,0,0,66,29,11,0,0,0,42,90,0,0,0,0,88,25,12,10,18,3,56,2415,178,116,104,137,2950,386,55,54,338,856,1690,7307,1409,955,9828,1519,21016,264,750
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,169,565,339,3980,159,5216,0,0,0,23,0,30,493,13,21,11,12,558,151,11,17,14,6,196,81,39,15,11,0,144,1084,380,285,2260,142,4152,649,5,18,3,16,693,62,3,3,23,0,94,154,44,15,209,8,434,130,33,12,29,8,209,27,5,5,3,0,41,658,9,19,0,11,707,247,87,40,749,38,1161,318,84,32,162,19,621,31,0,0,0,0,34,115,19,11,10,12,172,38,0,0,0,4,51,80,26,13,34,3,153,72,6,0,0,3,84,62,32,6,3,0,106,129,22,13,11,0,175,77,3,3,6,0,83,209,85,59,477,17,845,83,7,3,7,0,102,70,5,3,4,3,82,149,3,5,10,3,175,46,0,3,3,0,55,14,0,0,0,0,18,56,0,0,0,4,61,44,13,5,22,0,84,1646,121,79,88,60,1989,269,28,28,195,860,1380,6625,1019,654,6492,1288,16078,199,475
123021441,163,671,422,4864,143,6259,0,4,0,29,3,35,193,11,18,12,9,239,91,15,3,11,0,120,88,42,8,41,4,181,1131,543,350,2821,137,4979,240,3,19,0,16,274,38,4,3,37,3,82,181,41,28,221,12,480,100,21,6,45,9,183,71,4,9,6,0,86,324,3,4,6,4,355,220,84,69,938,35,1336,165,58,17,125,6,370,0,0,0,0,0,7,154,25,0,19,4,198,18,5,3,0,0,28,82,28,12,53,0,170,104,6,5,3,12,126,60,24,10,11,3,106,102,11,3,28,0,141,81,3,4,3,0,93,277,125,67,575,15,1065,38,0,3,4,0,49,65,8,10,5,11,96,54,6,11,17,0,86,30,3,3,0,0,37,3,0,0,0,0,3,40,0,0,0,0,45,39,8,3,28,3,85,1010,119,78,99,49,1353,143,27,24,245,588,1020,4580,1156,715,7912,978,15339,120,623
123021442,257,666,402,4491,208,6020,0,0,4,62,4,76,526,17,19,36,17,606,149,11,7,15,3,188,80,21,9,41,0,157,977,454,288,2552,216,4490,606,7,31,3,45,688,58,6,4,14,0,87,185,46,26,184,10,458,160,28,17,36,11,251,49,5,0,9,0,65,1020,7,0,0,25,1058,195,109,52,749,42,1145,189,72,19,116,12,410,17,0,0,0,0,17,260,41,13,26,14,358,43,9,4,0,0,55,80,21,15,30,11,154,133,13,3,3,6,159,67,37,30,7,7,152,190,8,12,21,4,235,61,9,3,11,3,92,242,102,71,568,15,1001,84,6,4,3,3,95,53,5,6,7,0,80,179,6,8,12,8,209,82,3,0,0,0,88,24,3,0,0,0,25,189,3,0,3,13,213,27,8,8,24,0,71,2603,168,77,111,112,3077,377,53,32,245,1993,2700,8217,1202,743,7253,2661,20074,318,541
123021443,298,640,402,4377,230,5946,0,4,6,65,10,82,339,8,13,5,30,395,81,3,3,18,0,105,88,45,10,42,7,191,1046,421,274,2605,231,4575,704,8,37,3,24,781,46,7,9,26,0,94,166,36,21,181,18,423,103,29,15,29,5,186,45,7,4,16,0,79,859,16,13,3,30,930,219,83,44,791,41,1177,206,64,16,127,11,424,7,0,0,0,0,13,269,34,14,13,9,339,55,0,3,5,0,63,99,29,17,53,4,205,203,22,15,9,27,274,71,6,15,10,0,100,132,7,12,21,0,176,35,7,0,8,0,53,286,102,62,488,28,958,56,6,12,8,0,80,101,3,8,9,7,125,181,17,17,11,9,230,57,10,3,0,0,67,43,0,0,0,0,41,83,9,0,0,4,102,24,9,4,23,4,61,2812,171,102,104,103,3296,368,39,48,230,750,1434,8023,1126,731,7228,1433,18542,278,559
123021444,231,758,553,5869,279,7692,6,4,0,50,3,68,307,12,18,37,24,395,101,7,9,21,3,140,77,34,22,45,0,174,1306,600,405,3357,192,5859,346,3,25,4,20,401,66,10,4,37,3,123,193,62,47,272,17,582,108,30,5,45,6,192,68,10,7,12,0,93,428,21,6,8,8,473,211,108,65,1076,38,1497,267,81,22,221,19,613,12,0,0,3,0,13,177,43,8,35,15,280,79,10,4,0,0,100,128,38,10,99,6,283,175,11,19,12,18,232,70,33,28,5,0,132,172,14,8,30,7,234,44,9,3,7,0,58,348,152,106,649,33,1294,112,4,3,5,3,133,102,4,3,0,4,112,212,19,6,6,6,242,73,4,0,0,3,84,19,11,0,7,0,34,186,3,3,0,4,195,28,10,3,24,5,69,2209,173,93,138,87,2693,244,55,34,371,827,1523,7041,1412,923,9529,1471,20371,182,708
123031445,25,226,170,2111,52,2588,0,3,0,16,6,24,8,0,0,9,0,16,27,0,0,5,3,39,42,10,13,17,0,82,362,205,151,1090,38,1849,8,0,4,0,0,12,7,0,4,3,0,19,69,8,9,89,7,194,12,5,0,14,0,36,24,5,0,5,0,38,6,0,0,0,0,6,62,39,21,309,15,443,52,32,5,55,3,149,4,0,0,0,0,4,11,0,0,4,0,15,3,0,0,3,0,5,34,10,10,28,7,87,4,4,0,4,0,14,21,11,12,3,4,44,23,3,6,0,0,25,9,0,0,0,0,8,54,36,22,238,5,362,20,10,0,17,0,47,12,0,3,0,0,16,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,3,10,0,23,96,28,20,32,5,177,20,7,4,89,235,357,881,387,264,3278,357,5172,29,207
123031446,23,333,245,2684,71,3359,0,0,0,6,0,10,23,3,3,4,0,32,24,4,0,0,0,28,53,20,6,16,0,102,492,249,191,1445,48,2427,15,0,3,0,0,17,10,5,0,11,3,25,79,29,7,94,9,216,19,10,9,14,3,45,20,3,0,4,0,25,13,5,8,3,0,24,108,45,35,519,21,720,113,27,14,85,14,250,0,0,0,0,0,0,8,3,0,7,0,21,5,0,0,4,0,10,69,9,6,34,4,128,4,0,0,0,0,7,31,16,10,7,3,64,32,5,3,3,0,43,12,3,0,6,0,20,121,68,46,308,18,563,31,0,5,11,7,53,14,8,0,7,0,26,7,3,0,0,0,15,3,0,5,0,0,12,3,0,0,0,0,3,5,0,0,0,0,3,27,7,4,9,0,46,172,43,40,47,9,308,40,16,13,136,234,425,1335,560,392,4277,385,6945,34,313
123031447,89,663,448,5716,199,7113,0,5,0,56,0,60,37,7,0,13,4,58,59,5,0,14,0,76,120,38,15,44,3,223,1118,511,439,3132,118,5307,42,0,6,0,0,50,15,3,10,27,0,57,139,43,27,262,14,484,62,24,0,27,0,111,27,7,0,6,0,39,14,5,3,0,0,24,182,89,67,1010,40,1396,144,46,19,132,9,340,0,0,0,0,0,0,122,10,11,12,4,154,0,0,0,0,0,0,87,27,22,38,3,176,16,7,0,9,0,31,60,30,29,14,0,136,49,4,4,18,3,80,20,5,0,11,0,42,241,98,74,592,27,1035,32,7,3,4,0,54,35,4,0,4,0,46,16,0,0,16,0,37,0,0,0,0,0,0,11,3,0,0,0,13,0,0,0,0,0,3,29,16,6,40,3,95,473,89,46,120,8,740,56,23,30,307,439,857,2740,1070,783,9082,787,14466,91,661
123031448,37,362,217,3138,66,3808,0,0,0,4,0,3,25,6,0,11,4,47,21,9,0,14,3,44,62,23,6,30,7,119,537,265,171,1739,52,2759,14,0,0,0,0,15,15,6,3,14,0,39,81,21,19,149,6,278,32,6,5,18,0,59,8,3,0,5,4,26,21,6,3,0,0,23,107,56,32,521,13,730,175,56,23,138,7,399,0,0,0,0,0,0,26,0,0,8,0,40,3,0,0,0,0,8,159,55,8,85,6,323,20,8,0,0,0,22,32,12,14,9,0,64,18,4,0,0,0,29,3,3,3,6,0,14,96,63,20,347,4,529,18,7,0,0,0,22,5,6,0,0,0,15,13,0,0,3,0,12,0,0,0,0,0,0,10,3,0,0,0,15,0,0,0,0,0,0,14,3,3,20,0,46,169,42,24,51,9,290,23,26,8,166,468,695,1481,635,354,5092,619,8174,42,331
124011449,25,281,151,1575,50,2083,0,0,0,11,0,12,23,3,3,9,0,34,8,3,0,0,0,11,56,16,11,17,0,100,484,289,145,1134,38,2094,7,0,3,0,0,10,33,3,5,5,0,46,87,28,12,100,7,235,9,5,0,13,0,32,16,3,0,5,0,24,5,0,0,0,0,8,112,62,31,518,17,737,34,16,6,27,3,82,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,5,3,0,4,0,12,9,4,3,0,0,15,25,11,6,3,0,43,17,4,3,6,0,35,12,5,0,3,0,23,122,65,31,349,3,579,11,0,0,0,0,15,11,3,0,0,0,11,10,3,0,0,0,11,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,31,0,63,171,45,25,50,5,294,14,12,0,76,389,487,1069,516,258,2873,486,5204,26,249
124011450,74,1025,698,7065,186,9050,3,0,6,17,0,19,82,19,18,22,0,142,29,14,0,3,0,39,244,82,47,115,7,500,1549,774,540,4212,145,7229,36,0,8,3,0,51,37,12,6,47,0,96,201,85,46,368,17,721,50,14,6,35,7,104,52,7,5,12,0,79,60,4,10,5,5,87,321,169,121,1635,48,2298,113,61,16,146,6,342,3,0,0,3,0,7,25,5,3,16,3,51,7,0,0,0,0,8,59,22,9,43,3,141,24,3,4,12,0,44,74,43,19,16,4,149,122,33,9,33,0,192,42,0,6,35,0,89,360,190,120,1008,29,1708,25,9,0,8,0,43,26,0,12,3,0,47,34,4,0,10,0,49,19,3,4,0,0,22,3,0,0,0,0,5,8,0,0,0,0,14,56,25,9,44,3,140,483,160,84,182,16,917,46,34,29,207,316,633,3517,1631,1077,11337,659,18230,89,1030
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
124011452,59,631,385,3392,154,4621,0,0,0,29,3,32,154,4,4,22,4,193,22,10,8,5,0,44,101,50,16,54,0,219,1154,533,347,2546,132,4715,32,3,9,0,0,41,58,10,14,45,0,125,218,55,46,266,21,600,74,14,13,24,3,121,84,14,3,9,4,116,30,3,0,3,0,39,250,145,75,1202,43,1709,125,47,19,114,9,311,31,0,0,0,3,31,19,13,0,10,0,41,0,0,0,0,0,3,31,8,11,7,4,69,24,12,3,4,7,48,78,31,21,5,0,145,89,8,7,15,5,125,31,6,3,12,0,60,316,147,100,760,34,1347,14,8,0,4,0,29,20,0,5,0,0,30,37,4,3,9,0,53,24,0,0,0,0,25,13,3,0,0,0,13,8,0,4,0,0,12,49,25,3,53,5,136,506,112,65,134,24,832,58,29,21,209,979,1294,2987,1125,704,6323,1325,12468,68,609
