SA2_MAINCODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
125011585,0,0,0,0,0,0,0,0,43,28,11,5,6,0,6,101,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,3,17,9,0,0,0,0,0,36,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,6,17,9,10,0,0,0,0,0,3,49,0,0,3,3,3,3,5,3,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,6,3,0,97,35,11,10,16,9,0,0,0,0,5,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,21,12,8,5,103,50,31,32,94,51,15,12,15,0,51,477,0,0,0,0,3,9,0,3,52,61,44,18,13,3,25,233,0,0,0,0,0,3,3,3
125011586,0,0,0,0,0,0,3,3,72,44,41,38,20,3,0,228,0,0,0,0,0,4,0,4,8,0,0,0,0,0,3,28,0,0,0,3,0,0,0,4,32,15,9,3,3,0,0,76,0,0,0,0,0,0,3,0,7,6,0,0,4,0,0,27,0,0,4,4,0,18,20,27,38,7,0,0,0,0,4,131,0,4,3,3,5,19,3,6,5,0,0,0,0,0,0,57,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,16,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,34,29,9,11,125,52,10,0,19,0,0,0,0,0,13,307,0,0,0,0,0,0,0,0,0,0,0,3,0,0,54,65,35,32,20,18,138,116,42,48,192,79,47,50,26,9,80,936,0,3,3,0,0,8,0,10,90,88,85,42,36,22,39,430,0,0,0,0,3,7,0,5
125011587,0,0,0,0,0,0,0,0,17,15,11,0,0,0,0,51,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8,13,7,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,8,8,10,6,4,0,0,0,0,0,47,0,0,0,0,0,8,0,3,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,3,4,58,29,0,3,13,0,0,0,0,0,0,133,0,0,4,0,3,0,0,0,0,0,0,0,0,0,19,24,13,14,12,5,60,45,17,24,62,25,19,5,4,0,24,320,0,0,0,0,0,0,0,0,32,39,29,10,5,3,10,127,0,0,0,0,0,0,0,4
125021476,0,0,0,0,0,3,0,0,72,80,103,76,64,25,5,426,0,3,0,0,0,5,0,8,39,11,0,4,3,0,0,82,0,3,0,0,0,0,9,12,68,49,24,24,21,3,4,222,0,0,0,0,0,3,0,3,5,9,6,6,3,4,0,42,0,0,0,0,0,9,17,23,60,29,14,22,12,0,8,202,0,6,4,7,11,27,15,14,41,15,4,3,7,0,3,154,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,14,42,40,18,10,182,180,44,65,183,29,16,7,0,5,17,845,3,0,0,0,4,3,0,0,3,0,0,0,0,0,98,123,41,47,25,20,197,234,101,122,483,230,180,148,115,36,142,2126,3,0,0,0,0,5,3,13,77,108,165,148,153,98,91,872,0,0,0,4,3,7,7,10
125021477,0,0,0,0,0,0,0,0,60,81,104,55,44,8,5,365,0,0,0,0,0,0,0,8,4,3,8,0,0,0,0,28,0,0,0,0,0,3,4,8,42,17,28,3,5,0,0,118,0,0,0,0,0,0,0,7,9,3,4,8,0,0,0,31,0,3,0,0,0,13,21,18,39,12,10,3,4,0,0,124,0,0,0,3,3,8,11,10,12,6,3,0,0,0,0,54,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,14,15,25,11,6,173,109,31,25,52,7,5,3,0,3,16,487,0,0,0,0,8,0,3,0,0,0,0,0,0,0,79,86,18,29,11,16,185,143,73,69,237,135,158,76,56,20,106,1322,0,0,0,0,3,8,0,4,67,106,104,54,61,24,43,479,0,0,0,0,0,5,4,7
125021478,0,0,0,0,0,3,0,3,55,51,90,45,40,19,0,305,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,22,0,0,0,0,0,5,0,12,25,26,20,5,15,0,0,105,0,0,0,0,0,3,0,3,7,8,3,3,8,0,0,34,0,0,0,0,0,4,13,18,34,18,3,15,0,0,3,116,0,0,0,6,3,17,7,3,7,7,0,3,0,0,0,54,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,11,19,28,3,3,142,86,11,35,55,9,3,4,4,5,11,420,0,0,0,0,5,0,0,0,3,0,0,0,0,0,67,79,22,29,5,11,159,126,38,68,207,124,115,85,66,25,80,1159,0,0,3,0,0,5,0,3,39,61,83,62,76,44,47,412,0,0,0,0,0,3,3,3
125031479,0,0,0,0,0,0,0,0,57,35,46,17,9,7,3,180,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,14,0,0,0,0,0,6,6,12,28,17,4,3,0,0,3,79,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,16,0,0,0,0,0,20,15,15,33,9,0,3,0,0,0,103,0,0,4,0,3,12,7,4,10,0,0,3,0,0,3,51,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,16,29,42,5,3,239,113,16,16,41,3,0,0,0,0,21,527,0,4,0,0,5,3,0,0,0,0,0,0,0,0,54,71,32,45,16,9,253,157,49,55,190,77,54,21,20,7,83,1073,0,0,0,0,3,0,4,6,80,89,75,52,27,15,30,382,0,0,0,0,0,4,3,3
125031480,0,0,0,0,0,0,0,0,47,27,16,12,3,0,0,113,0,3,0,0,0,0,0,4,6,0,0,0,0,0,0,18,0,0,0,0,0,3,0,8,25,7,4,0,0,0,0,37,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,17,3,0,0,4,0,14,17,15,20,5,0,3,0,0,3,80,0,0,7,3,5,15,7,3,3,0,0,0,0,0,0,40,0,0,0,3,0,4,0,4,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,17,29,12,7,198,51,3,16,29,4,3,0,0,0,18,383,3,3,0,0,13,3,0,0,0,0,0,0,0,0,43,62,24,31,16,16,216,94,31,41,129,45,23,14,7,3,78,769,0,0,0,0,3,4,0,4,77,57,32,18,15,6,20,246,0,3,0,0,0,3,3,5
125031481,0,0,0,0,0,0,3,3,76,59,44,25,16,0,6,241,0,6,0,0,0,3,3,3,10,0,0,0,0,0,0,24,3,0,0,0,0,4,3,8,34,17,3,0,4,0,0,84,0,0,0,0,0,0,0,4,8,3,0,4,0,0,0,22,0,3,0,7,0,27,30,17,41,11,4,3,0,0,9,143,0,0,3,17,3,17,5,3,0,0,0,0,0,0,4,52,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,12,18,22,10,8,180,55,9,9,22,0,0,0,0,0,19,367,3,0,0,0,7,3,0,0,3,0,0,0,0,0,53,73,26,29,18,35,192,110,60,49,199,100,58,34,20,4,89,1027,3,0,0,0,0,7,3,4,74,78,48,40,16,9,35,317,0,0,0,0,0,11,3,3
125031482,3,0,0,0,0,6,0,5,114,113,123,63,36,6,5,473,0,0,0,0,0,3,3,4,18,5,0,0,0,0,0,39,0,0,0,0,3,3,6,23,90,47,28,6,7,0,3,226,0,0,0,0,0,0,0,0,10,9,4,0,0,0,4,35,0,0,0,0,3,21,39,41,73,11,3,4,0,0,11,211,0,3,3,6,3,26,11,14,18,3,0,0,0,0,5,105,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,21,29,14,7,298,155,35,34,57,5,4,0,4,0,33,697,3,0,0,0,9,5,0,0,3,0,0,0,0,0,104,124,29,34,20,18,314,227,103,133,401,196,162,86,55,11,163,1940,0,0,0,0,0,0,3,4,87,114,150,125,79,44,79,699,0,0,0,0,0,8,4,3
125031483,0,0,0,0,0,0,0,3,41,42,34,7,4,3,3,150,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,8,28,6,4,0,3,0,3,54,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,3,8,3,12,7,15,19,3,0,0,0,0,3,81,0,4,5,4,6,12,8,4,4,0,0,0,0,0,3,47,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,43,15,4,186,46,13,3,27,3,0,0,0,0,23,377,0,9,0,0,4,3,0,0,0,0,0,0,0,0,50,65,23,55,20,17,204,86,37,33,131,56,44,16,8,3,78,812,0,0,0,0,0,3,3,10,44,53,36,30,20,3,25,230,0,0,0,0,0,4,0,0
125031484,0,0,0,0,0,0,4,4,91,81,71,35,13,3,0,298,0,0,0,0,0,8,3,0,10,5,4,0,0,0,0,37,0,0,0,0,0,3,6,7,61,33,17,3,3,0,0,132,0,0,0,0,0,0,0,3,10,3,0,3,0,0,0,26,0,0,0,4,4,16,19,35,41,15,3,4,3,0,8,142,0,0,6,3,4,20,10,3,9,0,0,0,0,0,0,53,0,0,0,0,0,3,7,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,11,6,33,18,8,241,89,15,15,37,0,3,3,0,0,17,485,0,3,0,0,9,6,0,0,3,0,0,0,0,0,66,96,12,40,25,16,259,145,60,71,266,136,94,49,16,3,107,1295,5,0,0,0,0,8,3,3,85,93,64,55,33,9,35,380,0,0,0,3,0,0,3,3
125031485,3,0,0,0,3,0,0,8,126,109,78,58,24,6,3,418,0,0,0,0,0,7,0,6,11,3,3,0,0,0,0,39,0,0,0,0,4,0,12,12,61,31,14,6,8,0,0,144,0,0,0,0,3,0,0,0,12,3,6,6,3,0,3,44,0,0,0,3,0,24,37,41,57,11,3,11,0,0,5,201,0,4,4,6,7,24,12,5,10,5,0,0,0,0,3,81,0,0,0,0,0,8,3,3,6,4,0,0,0,0,0,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,23,50,20,11,320,109,22,24,45,0,0,3,0,0,34,663,0,0,0,0,11,4,0,0,4,0,0,0,0,0,89,117,29,56,30,24,348,178,84,100,340,175,107,76,30,13,152,1741,0,5,0,0,0,4,3,14,78,120,92,51,41,23,38,457,0,0,0,0,0,0,3,7
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,0,0,0,0,0,3,0,3,110,132,150,70,66,9,4,550,0,0,0,0,3,5,3,4,13,10,3,0,3,0,0,48,0,0,0,0,0,4,5,18,67,35,30,7,13,3,3,179,0,0,0,0,0,0,0,3,14,6,8,3,3,0,0,41,0,0,0,3,3,16,39,23,47,20,5,8,3,0,7,170,0,3,5,9,4,8,7,0,6,3,0,0,5,0,3,58,0,0,0,0,0,3,0,3,4,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,16,25,35,13,6,138,52,11,9,27,7,3,0,0,0,10,340,0,0,0,0,0,3,0,0,0,0,0,0,0,0,93,100,30,39,16,24,145,107,59,70,293,218,209,101,92,12,110,1517,0,0,0,3,0,0,3,11,72,69,62,39,37,16,16,332,0,0,0,0,4,3,4,4
125041490,0,0,0,0,0,3,0,0,21,20,33,34,28,15,6,162,0,0,0,0,0,3,0,7,13,3,0,0,3,0,3,31,0,0,0,0,0,3,0,3,21,27,17,7,5,0,0,94,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,14,0,0,0,0,0,5,11,15,24,9,3,14,0,0,0,81,0,0,0,3,0,3,5,7,9,7,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,3,30,46,13,15,52,11,3,0,0,3,16,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,8,12,4,6,35,62,27,46,153,75,60,64,43,20,62,671,0,3,0,0,0,0,0,0,20,25,52,50,59,27,32,264,0,0,0,0,0,0,0,3
125041491,0,0,0,0,0,0,0,3,94,117,120,73,49,9,10,479,0,0,0,0,3,3,5,3,12,0,0,0,0,0,0,34,0,0,0,0,0,0,0,4,68,37,20,12,4,3,3,157,0,0,0,0,0,0,0,0,11,13,7,0,0,0,0,34,0,0,0,0,3,18,32,21,74,22,3,11,3,0,4,194,0,0,3,4,3,6,5,7,15,0,3,0,0,0,0,50,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,16,12,6,0,87,76,13,23,46,11,3,0,0,0,13,306,0,0,0,0,3,0,0,3,3,0,0,0,0,0,65,80,19,15,9,5,96,110,61,68,323,211,155,109,62,20,92,1353,0,0,0,0,0,0,0,0,53,61,84,62,60,14,22,366,0,0,0,0,0,7,3,3
125041492,0,0,0,0,0,3,3,8,182,168,149,57,35,14,13,628,0,0,3,0,11,25,7,0,27,8,3,0,3,0,0,86,0,3,0,0,0,8,12,30,97,28,15,11,9,0,3,206,0,0,0,3,0,0,3,3,14,5,10,3,0,0,0,49,3,0,0,8,0,34,53,43,82,23,0,10,0,0,6,260,0,3,18,13,4,27,15,0,9,3,0,0,0,0,3,99,0,0,0,0,0,8,4,0,0,3,0,0,0,0,0,13,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,13,59,36,16,3,128,23,9,3,14,0,3,0,0,0,12,312,0,0,0,0,3,3,0,0,3,0,0,0,0,0,98,117,66,38,38,27,151,139,103,89,434,247,181,78,46,14,141,1787,0,0,0,0,0,7,3,3,74,77,64,24,19,4,13,294,0,0,0,0,4,4,0,7
125041493,0,0,0,0,0,5,3,3,86,112,99,62,40,9,8,429,0,0,0,0,3,0,3,10,17,6,7,0,0,0,0,41,0,0,0,0,0,0,6,9,75,34,22,7,4,0,5,171,0,0,0,0,0,0,0,0,11,9,8,4,0,0,3,28,0,0,0,3,3,19,25,30,64,9,4,7,0,0,9,186,0,3,3,10,6,11,6,5,17,8,0,0,0,0,3,69,0,0,0,0,3,7,0,3,3,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,24,31,14,5,265,181,37,39,88,3,0,0,3,0,27,726,0,3,0,0,5,0,0,0,4,0,0,0,0,0,77,100,26,39,19,23,292,231,76,111,369,182,141,86,53,6,131,1787,0,3,0,0,0,3,3,3,79,130,139,96,73,38,51,621,0,0,0,0,3,0,4,12
125041494,0,0,0,0,0,3,0,3,42,52,62,55,35,7,3,261,0,0,0,0,0,3,0,3,18,3,4,0,0,0,3,38,0,0,0,0,3,4,4,8,43,28,21,11,10,0,3,129,0,0,0,0,0,0,0,0,3,5,12,0,3,0,0,29,0,0,0,0,0,11,7,14,35,14,0,16,0,0,6,111,3,0,0,0,0,14,8,9,10,11,5,0,3,0,7,69,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,6,0,77,77,15,25,54,6,3,0,0,0,8,293,0,0,0,0,3,0,0,0,4,0,0,0,0,0,46,52,11,11,6,9,82,119,39,64,214,114,107,88,47,6,67,997,0,0,0,0,0,0,3,0,27,62,79,63,69,23,27,360,0,0,0,0,0,0,3,0
125041588,0,0,0,0,0,3,0,3,65,66,50,16,9,0,0,216,0,0,0,0,0,0,0,4,10,3,3,0,0,0,0,20,0,0,0,0,0,0,0,10,37,8,6,3,3,0,0,71,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,13,0,0,0,0,0,9,24,15,25,3,3,5,0,0,9,87,0,0,0,3,0,8,6,0,5,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,18,12,11,7,119,55,11,8,21,9,0,0,0,0,9,284,0,0,0,0,6,4,0,0,0,0,0,0,0,0,52,65,21,17,10,9,133,81,44,48,172,91,61,21,9,3,73,791,0,0,0,0,0,3,0,3,44,61,71,37,35,14,24,283,0,0,0,0,0,3,0,3
125041589,0,0,0,0,0,0,0,0,75,83,76,46,19,4,0,301,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,17,0,0,0,0,0,6,0,11,46,24,12,6,0,0,0,110,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,21,5,0,0,0,0,13,26,32,44,14,5,8,0,0,8,154,0,3,0,3,3,9,5,6,9,0,0,0,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,12,7,5,138,59,9,13,17,3,0,0,0,0,14,301,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,65,30,19,11,12,146,83,45,64,211,131,106,58,21,8,88,1026,0,0,0,0,0,7,3,3,52,72,90,58,46,13,24,369,0,0,0,0,0,9,3,3
126011495,0,0,0,0,0,0,3,6,54,73,93,81,95,58,0,472,0,0,0,0,3,7,7,8,29,8,6,5,0,0,3,80,0,0,0,0,0,0,3,5,61,35,21,15,25,10,0,187,0,0,0,0,0,0,0,3,15,6,3,6,5,3,3,46,0,0,0,0,0,6,9,20,41,28,16,24,6,0,3,164,3,3,6,3,3,14,20,14,45,12,4,0,4,0,3,134,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,3,3,3,0,0,4,0,15,37,24,5,12,126,154,47,59,143,32,13,13,8,0,25,703,0,0,0,0,0,3,0,0,3,4,0,0,0,0,95,113,47,36,14,17,136,186,82,120,404,213,165,148,147,77,137,1934,0,3,0,0,3,5,0,6,76,82,108,142,170,137,69,807,0,0,0,0,0,13,6,9
126011496,0,0,0,0,3,0,0,0,39,36,72,59,82,39,7,339,0,0,0,0,0,7,3,3,18,12,4,8,9,4,0,64,0,0,0,0,0,0,0,5,35,30,20,32,46,8,0,181,0,0,0,0,0,0,0,0,5,5,3,9,0,0,0,30,0,0,0,0,0,6,14,9,30,24,11,30,16,8,3,147,0,3,3,3,8,16,10,16,41,21,3,9,11,3,5,142,0,0,0,0,0,0,0,0,5,3,7,0,3,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,11,5,7,65,109,41,46,131,49,29,19,15,11,24,577,0,0,0,0,4,3,0,0,0,0,5,3,0,0,85,100,18,20,12,8,76,143,70,79,306,182,151,164,186,79,127,1613,0,0,0,0,0,5,3,4,32,47,89,90,175,125,83,659,0,0,0,0,0,6,5,5
126021497,0,0,0,0,0,0,0,3,51,78,81,72,82,30,3,404,0,0,0,3,4,16,0,4,16,12,4,7,4,0,3,68,0,0,0,0,0,3,8,10,53,44,29,18,15,0,0,186,0,0,0,0,0,0,0,5,7,3,7,5,0,3,0,33,0,0,0,3,0,17,15,19,44,23,8,24,8,3,6,162,0,3,7,3,3,14,11,14,25,10,3,4,3,0,3,101,0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,19,69,37,10,6,181,138,33,53,100,42,18,4,6,0,22,712,0,0,0,0,3,0,3,0,3,0,0,0,0,0,100,113,78,40,18,21,194,192,65,108,302,208,153,130,125,44,142,1813,3,0,0,0,0,10,4,4,71,89,111,91,148,95,60,697,0,0,0,0,3,16,3,9
