SA2_MAINCODE_2016,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_Owned_Outright_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_Owned_with_mortgage_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_Real_Estate_Agent_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_ST_House_Auth_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_Psn_NI_SameHsehld_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_Oth_Llord_Type_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_Llord_Type_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_FUA,C16_OO_DS_OD,C16_OO_DS_NS_,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_FUA,C16_OWM_DS_OD,C16_OWM_DS_NS_,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_FUA,C16_R_REA_DS_OD,C16_R_REA_DS_NS_,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_FUA,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS_,C16_R_STHA_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemiDRTHT,C16_R_PNISH_DS_FUA,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS_,C16_R_PNISH_Tot,C16_R_HCCCG_DS_Sep_house,C16_R_HCCCG_DS_SemiDRTHT,C16_R_HCCCG_DS_FUA,C16_R_HCCCG_DS_OD,C16_R_HCCCG_DS_NS_,C16_R_HCCCG_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemiDRTHT,C16_R_OLT_DS_FUA,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS_,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemiDRTHT,C16_R_LT_NS_DS_FUA,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS_,C16_R_LT_NS_T,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_FUA,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS_,C16_R_T_T,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT
115041301,952,3,76,40,0,1077,1160,9,0,0,0,1173,176,35,3,0,0,214,3,0,0,0,0,3,134,11,3,3,0,148,0,0,0,0,0,0,32,3,0,21,0,55,16,0,0,0,0,20,358,44,6,28,0,442,20,0,0,0,0,23,130,4,7,9,0,157,2616,71,94,82,0,2862,983,76,0,38,0,1093,1243,16,3,5,0,1265,207,31,0,0,0,246,4,0,0,0,0,4,146,10,0,3,0,160,3,0,0,0,0,3,28,0,0,20,0,52,16,0,0,0,0,22,410,46,6,31,0,488,13,3,0,3,0,18,106,20,0,13,0,145,2756,158,5,84,0,3004,1032,63,3,28,12,1131,1466,21,8,5,6,1508,223,16,35,3,0,278,0,0,0,0,0,0,120,9,5,3,4,139,4,0,0,0,0,3,31,0,0,17,0,53,13,3,0,0,0,15,393,25,45,22,7,488,22,3
115041302,925,3,3,0,0,933,3138,26,0,0,0,3167,436,15,4,0,0,448,4,0,0,0,0,4,144,0,0,0,0,144,0,0,0,0,0,0,30,11,0,0,0,37,25,0,0,0,0,25,630,19,4,0,0,659,7,0,0,0,0,7,212,6,0,0,0,221,4916,61,5,0,0,4994,1157,8,11,0,0,1179,3049,43,21,0,0,3119,471,25,37,0,0,530,5,0,0,0,0,7,151,5,4,0,0,165,5,0,0,0,0,5,27,4,0,0,0,33,20,0,0,0,0,16,677,34,43,0,0,757,14,0,0,0,0,11,180,4,20,0,0,205,5075,101,99,0,0,5275,1315,145,13,0,9,1485,2989,569,16,0,6,3574,724,147,49,0,5,930,4,3,3,0,0,14,122,22,7,0,3,154,0,0,3,0,0,7,55,7,3,0,0,62,13,4,0,0,0,18,919,186,66,0,13,1174,18,4
116011303,1025,39,52,0,0,1118,1156,86,169,4,0,1412,441,151,795,0,0,1387,47,48,50,0,0,143,166,21,71,0,0,256,6,8,12,0,0,28,17,0,9,0,0,31,17,3,11,0,0,28,703,225,945,0,0,1870,25,3,13,0,0,44,201,19,144,0,0,362,3103,367,1325,3,0,4806,1038,44,89,0,0,1171,1185,133,434,0,0,1743,517,112,896,3,0,1535,44,49,155,0,0,244,209,39,107,0,0,356,9,9,35,0,0,50,26,0,19,0,0,44,20,0,9,0,0,32,814,213,1229,3,0,2264,22,12,8,0,0,41,181,44,158,0,0,387,3237,443,1916,4,0,5599,956,56,77,0,0,1091,1124,149,319,0,0,1599,702,167,1102,0,5,1977,36,59,143,0,0,243,209,43,102,0,4,356,6,12,38,0,0,59,16,9,14,0,0,40,11,9,13,0,0,30,989,295,1406,0,9,2699,21,6
116011304,1432,163,3,9,0,1607,1696,202,6,0,0,1906,541,146,14,5,0,717,408,91,83,0,0,586,203,35,5,0,0,243,13,8,0,0,0,22,28,3,0,0,0,28,23,8,0,0,0,35,1225,286,108,8,0,1629,31,4,0,0,0,35,286,45,11,0,0,339,4672,700,130,13,0,5523,1557,35,12,0,0,1602,1951,114,7,0,0,2074,651,77,14,0,0,753,431,44,108,0,0,588,256,29,6,0,0,293,20,6,0,0,0,27,26,0,0,3,0,35,24,3,3,0,0,27,1402,169,139,3,0,1717,25,13,0,0,0,32,272,17,21,0,0,313,5210,346,178,3,0,5737,1397,112,0,3,0,1515,1614,306,0,0,5,1929,881,176,52,4,12,1122,355,104,95,0,0,557,253,45,4,3,8,314,6,5,0,0,0,16,30,0,3,0,0,35,21,0,0,0,0,23,1557,331,160,10,16,2078,30,5
116011306,1135,65,3,0,0,1204,2139,142,0,0,0,2281,493,120,10,0,0,620,816,173,59,3,0,1053,167,25,3,0,0,203,11,0,0,0,0,14,17,3,0,0,0,19,24,7,3,0,0,35,1532,332,76,4,0,1940,20,0,0,0,0,20,272,44,12,0,0,328,5089,577,91,4,0,5768,1237,54,0,0,0,1286,2205,277,0,0,0,2480,503,141,10,6,0,654,841,186,0,0,0,1027,198,24,4,0,0,227,12,0,0,0,0,15,24,3,0,0,0,27,22,0,0,0,0,21,1597,355,10,6,0,1967,34,8,0,0,0,38,262,35,0,3,0,302,5328,730,16,5,0,6076,1353,41,3,0,0,1405,2577,279,0,3,6,2868,692,162,27,0,6,881,753,158,25,0,0,940,225,40,9,0,5,277,25,0,0,0,0,27,22,3,0,0,0,24,19,0,0,0,0,23,1732,368,57,0,12,2175,38,5
116011307,2542,25,13,0,0,2575,3266,87,18,3,0,3372,699,78,12,3,0,793,599,71,244,0,3,915,260,10,3,0,0,269,11,0,33,0,0,43,12,0,4,0,0,21,47,5,8,0,0,62,1639,154,298,3,3,2094,31,0,13,0,0,44,351,13,61,0,0,430,7825,277,399,8,4,8518,2403,34,16,3,0,2451,3458,86,11,0,0,3558,727,59,21,7,0,812,561,101,155,0,0,823,301,13,10,0,0,327,15,17,31,0,0,59,19,0,3,3,0,25,25,3,0,0,0,32,1651,188,218,14,3,2080,26,3,13,0,0,48,288,18,70,0,0,384,7830,325,334,24,3,8517,2377,36,11,0,0,2421,3210,94,10,5,3,3316,1017,78,17,20,13,1141,487,104,194,0,0,784,281,11,3,10,11,320,7,34,3,0,0,45,31,3,0,0,0,36,30,4,8,3,0,45,1854,234,230,31,15,2365,46,7
116011308,2107,421,3,3,0,2532,2076,610,17,3,0,2707,546,331,63,0,0,946,108,344,69,0,0,527,252,71,8,0,0,325,11,32,16,0,0,57,23,5,0,0,0,26,27,12,4,0,0,44,970,792,160,0,0,1921,24,8,0,0,0,30,250,109,16,0,0,378,5423,1936,206,5,0,7575,2278,139,17,0,22,2459,2450,408,47,3,12,2920,653,200,107,5,6,974,98,312,98,0,0,512,280,49,21,3,0,346,11,28,6,0,0,44,23,3,0,0,0,27,18,3,3,0,0,27,1089,590,239,9,8,1933,33,7,3,0,0,40,234,85,19,4,0,348,6086,1224,325,13,42,7693,2289,103,8,4,0,2411,2236,500,67,3,9,2815,870,270,82,6,13,1242,75,373,19,0,0,467,246,39,16,3,3,305,14,29,0,0,0,44,29,5,0,3,0,43,18,5,0,0,0,28,1259,724,118,12,17,2127,27,8
116011560,1026,76,3,15,0,1120,1060,292,0,10,0,1365,321,235,18,6,0,579,34,163,29,0,0,224,111,39,5,0,0,159,8,3,0,0,0,11,11,3,0,0,0,20,14,3,0,0,0,17,499,452,52,9,0,1009,8,3,3,0,0,9,190,75,12,3,0,284,2780,902,74,35,0,3786,1037,99,0,0,0,1135,1119,424,0,0,0,1545,308,253,9,0,0,573,81,154,6,0,0,236,121,53,0,0,0,178,5,0,0,0,0,12,20,8,0,0,0,23,13,4,0,0,0,16,548,477,21,3,3,1045,17,3,0,0,0,20,135,60,0,0,0,196,2857,1057,24,3,3,3942,961,112,0,0,0,1072,1096,383,0,0,4,1487,456,297,14,0,0,769,46,155,16,0,0,213,130,72,3,0,0,204,3,6,0,0,0,11,19,3,0,0,0,21,6,4,0,0,0,10,659,536,28,6,3,1226,8,6
116011561,1439,38,25,0,0,1502,1439,152,18,3,7,1621,597,150,127,0,0,877,11,51,20,0,0,85,207,18,16,0,0,243,3,0,7,0,0,13,26,0,3,0,0,33,28,3,3,0,0,33,876,226,176,0,0,1281,14,0,9,0,0,27,227,36,25,0,0,291,3998,458,254,3,7,4717,1349,58,13,0,3,1423,1634,263,30,0,0,1929,601,162,92,6,3,862,24,73,0,0,0,99,260,36,20,3,3,329,7,0,38,0,0,46,25,9,0,0,3,40,9,4,0,0,0,20,924,285,158,15,9,1389,13,3,0,0,0,22,153,17,12,0,0,180,4074,631,214,13,8,4946,1258,68,21,0,0,1354,1451,283,28,0,7,1766,813,254,115,0,6,1188,16,57,38,0,0,115,201,40,19,0,6,267,3,6,3,0,0,12,30,5,4,0,0,41,19,4,0,0,0,22,1087,362,179,0,16,1641,14,5
116021309,562,9,0,0,0,576,2532,32,0,0,0,2567,602,34,0,0,0,635,3,0,0,0,0,3,102,8,0,0,0,109,4,0,0,0,0,4,40,0,0,0,0,40,11,0,0,0,0,9,760,39,0,0,0,797,8,0,0,0,0,8,138,0,0,0,0,139,3997,84,0,0,0,4085,750,30,0,0,0,781,2520,105,0,0,0,2622,548,42,0,0,0,591,3,0,0,0,0,6,117,12,0,0,0,127,16,0,0,0,0,17,35,0,0,0,0,35,4,3,0,0,0,5,730,56,0,0,0,780,17,0,0,0,0,17,97,5,0,0,0,97,4113,196,0,0,0,4310,973,17,0,0,0,989,2460,45,0,0,4,2515,623,44,0,0,0,671,4,0,0,0,0,4,113,13,3,0,0,128,22,0,0,0,0,22,20,0,0,0,0,16,0,0,0,0,0,5,784,52,5,0,3,843,14,0
116021310,215,0,0,217,3,436,2033,8,5,4,5,2052,383,4,12,6,0,402,3,0,0,0,0,3,80,0,0,7,0,90,0,0,0,0,0,0,37,0,0,42,3,81,4,0,0,0,0,8,504,4,10,52,3,580,5,0,0,5,0,11,222,3,35,28,0,291,2978,16,51,304,5,3367,707,49,3,0,0,761,3887,580,42,0,0,4509,586,169,137,0,0,893,3,0,0,0,0,3,142,33,6,0,0,177,0,0,0,0,0,0,66,6,0,0,0,72,9,3,0,0,0,11,815,201,148,0,0,1161,24,0,0,0,0,24,121,16,9,0,0,149,5553,850,201,0,0,6604,1163,148,13,0,3,1323,4714,864,94,0,4,5680,987,335,134,0,5,1462,8,0,0,0,0,7,167,38,13,3,0,213,0,12,0,0,0,8,60,22,0,0,0,81,15,0,0,0,0,12,1231,408,145,3,5,1795,18,19
116021312,1287,6,0,125,0,1427,1016,9,0,11,0,1037,451,28,3,15,0,501,142,11,0,0,0,156,211,10,0,10,0,228,7,0,0,0,0,7,22,0,0,109,0,130,27,0,0,5,0,29,858,41,3,141,0,1043,18,0,0,0,0,24,195,6,0,36,0,232,3378,67,4,314,0,3765,1266,14,3,109,3,1394,1120,29,0,12,0,1168,524,30,7,24,0,586,110,8,0,0,0,119,228,10,0,18,0,255,22,3,0,0,0,21,25,0,3,126,3,157,27,3,0,4,0,33,938,55,13,166,0,1173,28,0,0,0,0,34,242,3,0,44,0,296,3594,103,19,337,4,4058,1156,49,0,127,10,1345,2080,244,0,32,13,2379,854,109,8,17,14,998,102,9,0,0,0,109,180,12,0,9,5,206,26,0,0,0,0,27,32,0,0,43,0,82,30,0,0,4,0,30,1215,131,9,77,16,1454,22,0
116021562,130,4,0,0,0,132,595,41,0,0,0,634,77,29,0,0,0,101,0,0,0,0,0,0,21,5,0,0,0,27,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,106,33,0,0,0,139,0,0,0,0,0,0,20,0,0,0,0,20,850,87,0,0,0,933,176,7,0,0,0,177,612,117,0,0,0,732,87,30,0,0,0,123,0,0,0,0,0,0,29,5,0,0,0,34,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,3,122,34,0,0,0,162,0,0,0,0,0,0,24,4,0,0,0,24,933,164,0,0,0,1099,36,187,5,0,0,228,149,515,24,0,3,684,36,99,7,0,0,145,0,0,0,0,0,0,7,21,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,39,125,10,0,0,178,0,0
116021563,1116,81,0,0,0,1197,2999,438,6,0,0,3442,756,510,5,0,0,1267,112,48,23,0,0,182,202,82,3,0,0,287,5,0,0,0,0,4,41,11,0,0,0,53,19,6,0,0,0,32,1135,658,35,0,0,1829,23,4,0,0,0,23,209,52,4,0,0,266,5478,1235,41,3,0,6757,1224,120,0,0,0,1346,3015,663,0,0,0,3679,656,501,3,0,0,1162,105,59,16,0,0,180,174,94,0,0,0,270,17,0,0,0,0,14,24,9,0,0,0,39,8,3,0,0,0,13,984,668,20,0,0,1673,17,4,0,0,0,21,135,72,3,0,0,210,5379,1522,26,4,0,6927,514,845,34,0,5,1395,1053,2192,210,0,15,3477,489,746,167,0,16,1420,70,84,11,0,0,163,110,140,19,0,3,272,3,7,0,0,0,8,5,12,3,0,0,20,7,14,0,0,0,23,686,995,203,0,17,1908,11,4
116031313,966,86,0,0,0,1056,1485,140,0,0,0,1625,466,107,0,0,0,569,1063,576,127,0,0,1768,166,16,0,0,0,185,9,3,0,0,0,15,16,5,3,0,0,25,33,15,3,0,0,53,1757,720,140,0,0,2615,22,3,4,0,0,26,348,122,24,0,0,496,4576,1070,166,4,0,5818,1070,21,0,0,0,1092,1585,25,3,0,0,1610,595,68,3,0,0,667,1108,498,125,0,0,1731,189,8,0,0,0,202,12,3,26,0,0,45,32,3,0,0,0,36,17,4,3,0,0,21,1957,589,161,3,0,2710,26,3,0,0,0,30,267,72,17,0,0,356,4905,704,181,3,0,5799,1067,30,0,0,0,1101,1375,36,4,3,0,1417,743,72,25,5,4,851,982,509,71,0,0,1564,211,13,7,0,4,225,12,20,0,0,0,32,26,6,0,0,0,30,27,4,0,0,0,31,2001,623,99,5,4,2733,21,6
116031314,298,11,0,0,0,307,1343,21,0,0,0,1372,322,10,0,0,0,333,73,0,0,0,0,73,104,0,0,0,0,105,9,0,0,0,0,9,9,0,0,0,0,9,6,0,0,0,0,6,519,12,0,0,0,531,11,9,0,0,0,17,149,3,3,0,0,156,2320,56,3,0,0,2379,327,3,0,0,0,328,1381,12,0,0,0,1387,333,3,0,0,0,338,83,0,0,0,0,83,121,0,0,0,0,119,6,0,0,0,0,6,7,0,0,0,0,9,11,0,0,0,0,11,558,3,0,0,0,565,14,0,0,0,0,14,90,0,0,0,0,90,2371,23,0,0,0,2395,396,7,0,0,0,406,1269,25,0,0,0,1299,400,17,3,0,0,424,75,0,0,0,0,75,99,4,0,0,0,101,6,0,0,0,0,12,12,0,0,0,0,10,3,0,0,0,0,3,599,26,3,0,0,623,7,8
116031315,733,39,0,0,0,775,3050,90,4,0,0,3149,682,92,0,0,0,770,35,0,0,0,0,40,223,21,0,0,0,248,28,4,0,0,0,37,28,0,0,0,0,26,5,3,0,0,0,10,1007,115,0,0,0,1129,8,22,0,0,0,28,209,10,0,0,0,221,5017,272,4,3,0,5293,835,50,3,0,0,886,3092,137,0,0,0,3238,647,82,4,0,0,736,31,9,0,0,0,37,235,21,0,0,0,255,32,8,0,0,0,44,20,4,0,0,0,27,14,3,0,0,0,17,979,120,4,0,0,1114,19,22,0,0,0,44,217,13,0,0,0,228,5145,356,11,0,0,5512,985,54,0,0,0,1041,2840,190,0,3,0,3028,791,153,0,3,5,955,46,12,0,0,0,56,238,33,0,0,0,275,20,18,0,0,0,33,21,7,0,0,0,29,11,0,0,0,0,15,1124,222,0,3,9,1356,18,16
116031316,815,6,3,0,0,818,1101,7,0,0,0,1111,444,7,3,0,0,454,1387,213,200,0,0,1802,139,0,0,0,0,145,12,0,0,0,0,11,14,0,0,0,0,22,34,4,10,0,0,48,2039,229,214,0,0,2479,22,4,3,0,0,25,318,33,40,0,0,393,4288,278,262,0,0,4830,857,47,3,0,0,900,1378,17,0,0,0,1399,652,24,0,0,0,674,1234,147,217,0,0,1599,148,7,0,0,0,159,14,10,10,0,0,27,21,0,0,0,0,23,17,5,3,0,0,24,2089,186,232,0,0,2511,28,20,6,0,0,52,354,34,56,0,0,457,4716,300,298,0,0,5312,1018,10,0,0,0,1026,1972,34,0,0,3,2015,1015,68,18,15,0,1120,1142,179,182,3,4,1507,166,7,0,5,3,181,25,22,0,0,0,44,25,8,3,0,3,39,23,0,3,0,0,27,2395,283,202,24,12,2923,80,0
116031317,1134,128,75,0,0,1341,1338,275,171,0,0,1779,560,323,564,0,0,1445,493,123,101,0,0,719,242,59,55,0,0,361,10,6,0,0,0,23,27,3,8,0,0,44,32,7,11,0,0,55,1370,532,743,0,0,2644,12,0,4,0,0,18,368,98,221,0,0,685,4223,1025,1212,0,0,6467,1168,115,76,0,0,1363,1311,459,239,0,0,2009,582,443,721,0,0,1739,475,55,207,0,0,742,260,91,73,6,0,428,16,15,19,0,0,48,35,12,9,0,0,58,31,3,11,0,0,42,1398,624,1033,4,0,3059,16,0,3,0,0,23,282,73,145,0,0,502,4177,1273,1500,9,0,6956,1116,134,80,0,0,1329,1217,497,173,3,4,1895,703,577,791,11,6,2081,403,158,165,0,0,730,222,70,67,10,0,370,25,8,22,0,0,57,38,13,4,0,0,64,25,3,6,0,0,37,1417,833,1063,17,10,3344,23,4
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0
116031319,1366,36,0,0,3,1403,2393,86,8,3,0,2495,620,76,4,4,0,702,133,45,30,0,0,207,201,26,0,3,0,231,25,3,0,0,0,24,20,6,0,0,0,22,24,0,0,0,0,24,1015,150,44,11,0,1214,10,0,0,4,0,15,288,17,3,0,0,314,5067,296,56,18,3,5438,1253,202,0,0,0,1455,2302,378,0,0,0,2687,511,279,3,0,0,786,103,96,13,0,0,202,188,60,4,3,0,257,14,0,0,0,0,17,15,10,0,0,0,22,17,6,0,0,0,26,842,446,18,5,0,1310,23,3,0,0,0,29,220,44,3,0,0,273,4642,1073,20,8,0,5747,1429,64,0,0,0,1488,2314,342,18,8,0,2685,703,280,53,8,0,1050,108,58,22,0,0,181,213,66,3,3,0,280,4,5,0,0,0,12,18,5,0,0,0,26,11,3,0,0,0,18,1058,413,73,11,7,1563,23,3
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,554,179,89,4,0,833,500,297,233,4,3,1036,90,102,239,12,0,438,31,32,88,0,0,153,55,20,46,8,0,137,6,0,0,0,0,9,7,29,13,3,0,46,7,7,5,0,0,22,190,192,388,29,0,806,6,3,4,0,0,18,89,47,93,5,0,237,1334,721,816,44,3,2922,480,217,93,6,0,805,546,414,310,3,8,1282,74,118,223,13,5,430,16,65,104,0,3,186,57,25,45,18,0,147,13,3,13,0,0,21,4,28,14,3,0,52,6,5,3,0,0,11,162,242,395,28,10,842,11,3,9,0,0,22,70,49,95,4,0,217,1269,926,904,43,23,3159,474,221,160,4,0,860,506,447,495,8,3,1458,95,146,547,11,5,805,10,61,106,0,0,189,44,21,75,9,8,159,3,3,11,0,0,20,3,19,33,5,0,59,4,4,4,0,0,13,170,255,771,25,14,1235,8,3
117011322,1476,192,394,8,0,2070,826,144,570,0,0,1550,282,123,1057,22,0,1482,21,129,493,0,0,638,122,42,179,4,0,344,12,0,9,0,0,21,12,4,28,0,0,42,22,6,36,0,0,67,468,299,1804,29,0,2595,16,5,14,0,0,38,165,47,346,6,0,562,2953,688,3131,43,3,6810,1409,179,463,3,0,2051,886,224,992,6,0,2109,323,116,1202,16,4,1666,30,64,561,0,0,652,118,34,220,4,3,380,16,12,11,0,0,36,12,5,22,0,0,41,18,8,27,0,0,51,516,233,2040,20,13,2828,12,8,19,0,0,38,167,47,332,4,0,552,2995,695,3843,36,10,7573,1376,127,569,10,4,2078,958,181,1108,6,8,2262,377,79,2380,48,22,2899,18,92,519,0,0,628,112,27,319,13,7,478,12,4,18,0,0,35,13,3,70,0,4,88,13,0,25,0,0,32,538,214,3327,58,31,4161,12,3
117011323,684,103,304,3,0,1098,376,136,356,3,0,868,106,69,755,0,0,940,133,255,219,0,0,600,39,19,136,3,0,197,5,3,13,0,0,18,0,8,20,0,0,26,16,11,24,0,0,48,301,362,1166,6,4,1835,3,3,9,0,0,19,69,40,179,0,0,292,1431,646,2016,11,7,4107,702,108,335,0,0,1144,445,109,436,0,0,988,99,43,744,0,0,888,130,214,221,0,0,566,46,12,125,0,0,178,9,3,25,0,0,38,3,0,13,0,0,16,9,3,12,0,0,21,294,279,1131,3,3,1705,9,8,15,0,0,24,83,32,171,0,0,290,1524,533,2090,3,3,4152,618,107,333,0,0,1061,445,144,387,0,0,979,97,66,862,4,0,1024,80,305,174,0,0,562,47,24,128,0,0,197,5,7,12,0,0,28,3,5,7,0,0,14,0,9,11,0,0,21,237,411,1200,3,0,1847,14,13
