SA2_MAINCODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
117031335,0,37,3,0,0,0,0,3,21,0,0,0,0,25,241,89,38,0,0,367,206,121,112,23,0,470,55,44,68,42,20,235,13,0,4,0,3,20,534,259,224,69,26,1114,87,7,0,0,0,97,889,67,14,3,0,972,836,285,112,23,13,1267,147,97,74,18,7,349,12,10,5,4,3,37,36,3,0,7,4,50,2012,482,205,56,26,2780,0,0,0,0,0,0,5,0,0,0,0,5,4,3,0,0,0,6,3,0,0,0,0,4,5,0,0,0,0,7,0,0,0,0,0,0,17,3,3,3,0,23,18,3,3,0,0,25,2597,753,443,127,54,3975
117031336,0,19,3,0,0,0,0,3,77,3,3,3,0,88,243,68,31,4,0,342,195,112,68,19,4,403,58,41,49,28,14,192,15,4,4,0,0,19,587,223,155,52,23,1046,63,7,0,0,0,67,886,46,8,3,0,944,602,191,65,14,12,882,66,21,20,3,3,120,3,3,6,0,0,8,19,5,0,0,4,26,1636,272,105,22,16,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,11,8,10,3,0,0,19,2241,511,258,79,38,3140
117031337,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,23,10,0,0,4,36,8,3,0,0,0,14,3,0,0,0,0,3,45,13,0,0,4,70,65,9,5,0,0,77,1000,168,42,18,0,1232,987,485,506,158,130,2259,322,147,143,55,80,750,12,3,18,3,6,49,51,19,16,17,21,119,2439,831,729,256,240,4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,4,3,0,0,10,2501,853,734,258,245,4589
117031338,32,568,0,0,0,0,0,0,29,4,0,0,0,38,152,52,23,0,0,232,131,125,102,26,10,385,27,27,40,20,9,127,6,0,0,0,0,13,354,204,170,45,18,793,25,0,0,0,4,25,1342,98,13,4,0,1457,2029,1042,400,76,27,3571,239,217,178,49,19,699,5,5,7,7,5,26,51,15,9,0,5,82,3687,1384,600,134,54,5859,0,0,0,0,0,0,3,0,0,0,0,3,0,5,3,0,0,11,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,14,18,5,4,3,0,28,4246,1716,941,248,107,7258
118011339,57,967,0,0,0,0,0,0,0,0,0,0,0,3,55,39,25,3,0,125,123,99,127,30,0,386,44,57,116,63,18,292,4,4,0,0,0,7,236,204,269,97,19,821,21,5,0,0,0,28,322,26,4,0,0,342,905,423,152,14,0,1499,144,92,88,14,14,357,14,11,18,11,4,61,23,8,3,0,0,32,1422,561,267,42,17,2318,0,0,0,0,0,0,7,3,0,0,0,13,8,3,0,0,0,13,0,3,0,5,0,8,0,0,0,3,0,8,0,0,0,0,0,0,21,9,7,3,0,40,20,4,5,0,0,31,1980,958,847,303,97,4179
118011340,46,662,3,0,0,0,0,4,5,0,0,0,0,5,128,59,60,7,0,254,125,122,161,33,3,445,61,81,173,81,26,423,3,3,0,0,0,14,326,263,393,125,34,1142,41,0,0,0,0,40,542,31,6,0,0,582,1032,462,201,26,3,1724,109,108,81,17,3,322,14,13,11,8,5,49,26,12,0,3,0,44,1758,628,303,58,14,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,3,3,3,0,9,2269,1013,909,289,94,4578
118011341,33,677,0,0,0,0,0,3,10,0,0,0,0,16,171,61,40,3,0,278,199,155,180,48,9,588,87,88,147,62,28,406,6,0,0,0,0,12,467,301,371,116,33,1292,36,3,0,0,0,38,326,26,4,0,0,353,546,268,106,15,3,931,144,76,49,14,3,284,4,9,3,7,0,22,16,3,7,0,0,23,1072,380,161,32,5,1656,0,0,0,0,0,0,21,0,0,0,0,25,30,19,3,0,0,53,9,8,3,4,0,26,0,0,0,3,0,0,0,0,0,0,0,0,62,27,13,5,3,107,3,7,0,3,3,16,1791,871,762,242,77,3743
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,97,1699,0,0,0,0,0,0,7,0,0,0,0,7,66,18,3,0,0,90,124,64,66,13,0,264,32,26,46,26,3,138,4,0,0,0,0,6,235,109,117,40,4,504,12,3,0,0,0,14,341,28,4,0,0,375,1309,430,145,16,0,1902,703,275,247,45,12,1284,59,24,39,31,8,165,33,13,0,0,0,43,2453,781,436,99,23,3789,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11,7,3,10,0,5,22,3215,1201,1019,461,129,6019
118011344,58,1180,0,0,0,0,0,0,0,0,0,0,0,0,35,31,8,3,0,82,48,48,53,22,10,177,27,26,50,33,3,138,3,0,0,0,0,4,114,103,110,57,11,403,3,0,0,0,0,4,89,10,6,0,0,101,433,192,82,12,3,724,131,103,91,25,15,369,11,7,15,14,3,49,7,3,0,0,0,14,667,326,199,50,17,1254,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,7,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,17,4,0,4,0,0,17,1164,630,666,318,89,2869
118011345,10,179,4,0,0,0,0,4,33,5,0,0,0,39,403,102,47,5,0,555,492,302,279,37,9,1114,140,120,177,86,22,552,12,4,3,0,0,18,1083,530,502,136,28,2275,31,4,0,3,0,38,319,13,0,0,0,336,316,101,36,3,0,456,45,18,13,3,0,76,3,4,4,0,0,7,7,0,0,0,0,7,722,136,53,12,0,926,0,0,0,0,0,0,8,0,0,0,0,8,4,4,0,0,0,6,3,3,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,11,7,0,0,0,26,14,3,3,0,0,17,1896,723,598,167,37,3426
118011346,98,1675,0,0,0,0,0,0,0,0,0,0,0,0,27,10,8,0,0,43,45,29,37,5,0,126,20,16,36,14,9,92,0,0,0,0,0,0,97,58,82,27,7,265,3,0,0,0,0,3,53,0,0,0,0,54,321,171,65,8,0,562,165,75,90,17,3,346,10,14,12,7,0,50,6,3,3,0,0,11,555,258,168,35,3,1021,0,0,0,0,0,0,3,3,0,0,0,7,15,3,4,0,0,20,0,3,7,3,0,15,0,0,0,0,0,4,0,0,0,0,0,0,18,10,10,3,0,45,4,3,6,4,0,17,1179,626,737,367,107,3019
118011347,9,379,0,0,0,0,0,0,12,0,0,0,0,11,98,24,17,3,0,141,171,97,99,13,0,384,58,55,47,27,11,197,0,0,4,0,0,4,339,181,168,43,14,738,3,0,0,0,0,3,105,4,0,0,0,108,268,104,33,4,0,408,98,52,31,6,3,184,12,3,4,0,0,20,7,0,0,0,0,10,491,161,67,10,4,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,9,0,0,0,0,12,965,420,356,106,31,1870
118021348,88,1557,0,0,0,0,0,0,8,0,0,0,0,8,88,45,31,9,0,173,168,145,185,41,8,550,67,71,133,63,21,350,5,4,9,0,0,15,326,267,354,111,27,1095,5,0,0,0,0,5,378,40,4,0,0,427,1294,536,223,19,7,2077,280,207,204,35,5,728,5,12,25,14,8,57,33,11,3,0,0,49,1997,810,463,67,14,3345,0,0,0,0,0,0,3,0,0,0,0,3,17,3,3,0,0,22,3,3,8,3,0,21,0,0,3,3,0,7,0,0,0,0,0,0,25,8,14,5,0,48,5,4,7,9,4,23,2765,1410,1355,413,133,6071
118021350,212,3187,0,0,0,0,0,0,10,0,0,0,0,19,87,42,33,0,0,169,218,198,225,62,24,733,54,70,136,63,44,365,11,4,3,0,0,16,381,318,403,135,66,1309,3,0,0,0,0,3,154,20,3,0,0,174,305,163,68,10,6,549,87,55,56,17,0,215,8,3,7,6,4,26,32,9,0,0,0,43,589,242,133,35,7,1014,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,14,4,0,4,3,3,15,1944,1232,1445,610,290,5530
118021564,49,670,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,17,40,44,51,9,3,142,6,10,20,17,5,57,3,0,0,0,0,3,62,60,69,28,11,219,20,0,0,0,0,18,297,21,4,0,0,327,514,275,138,35,5,973,97,71,62,21,5,257,3,6,8,7,4,23,10,9,0,0,0,14,944,383,213,60,9,1605,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,7,3,3,0,0,10,0,5,7,3,3,12,0,0,0,0,0,0,12,9,8,3,3,28,3,0,0,0,0,3,1191,563,513,194,68,2528
118021565,67,1355,0,0,0,0,0,0,5,0,0,0,0,8,62,37,21,6,0,130,74,45,92,12,8,231,14,20,32,23,9,93,3,3,0,0,0,3,164,98,143,39,12,462,34,3,0,0,0,32,206,39,9,0,0,255,303,217,124,45,9,709,43,49,64,14,14,190,4,0,8,3,3,20,10,4,9,0,0,23,599,316,219,63,30,1227,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,4,4,3,3,3,18,0,3,3,0,0,9,1207,716,728,294,114,3065
118021566,89,1187,0,0,0,0,0,0,5,0,0,0,0,8,75,34,23,3,0,143,65,65,85,22,0,232,18,19,71,32,10,147,0,0,0,0,0,0,166,116,182,51,10,530,3,0,0,0,0,0,122,4,6,0,0,131,252,97,59,13,0,412,33,32,33,3,3,104,0,0,0,5,0,5,3,4,3,0,0,12,414,141,96,22,5,671,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,0,16,3,0,0,0,0,12,965,480,641,226,101,2420
118021567,43,741,0,0,0,0,0,0,12,3,0,0,0,17,87,40,23,6,0,158,157,99,130,42,9,432,17,30,41,15,10,111,3,0,0,0,0,9,278,172,190,66,18,728,0,0,0,0,0,3,79,13,0,0,0,92,467,186,80,13,3,745,115,89,69,16,7,300,4,0,0,7,3,14,18,5,0,0,0,23,685,289,153,36,18,1181,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,3,0,0,9,1201,623,561,196,77,2660
118021568,72,893,0,0,0,0,0,0,0,0,0,0,0,6,75,33,38,6,0,156,58,62,96,22,3,245,27,22,57,23,7,128,5,0,0,0,0,8,177,115,188,54,11,541,3,0,0,0,0,5,112,30,6,0,0,151,329,199,124,24,3,684,54,51,46,20,8,173,0,0,7,0,0,5,12,0,0,0,0,14,511,278,186,47,12,1025,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,3,0,0,0,0,6,956,588,623,211,91,2473
118021569,27,638,0,0,0,0,0,0,8,3,0,0,0,7,72,35,27,3,0,130,127,119,164,34,0,439,51,47,94,33,9,234,4,3,0,0,0,6,258,198,283,72,11,825,3,0,0,4,0,4,315,24,3,0,0,343,1124,525,248,23,6,1927,89,95,85,17,3,292,4,3,5,0,0,9,17,5,0,0,0,25,1556,654,336,52,5,2605,0,0,0,0,0,0,17,0,0,0,0,16,18,4,4,0,0,28,6,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,3,36,6,9,4,0,54,6,3,3,0,0,11,2032,989,836,232,51,4136
118021570,32,674,0,0,0,0,0,0,10,0,0,0,0,11,66,28,22,0,0,117,80,111,98,28,3,324,17,45,65,28,9,159,4,0,0,0,0,3,177,191,179,53,12,612,14,0,0,0,0,14,208,24,4,0,0,229,595,286,134,26,4,1043,77,64,61,14,10,225,0,8,5,3,0,21,11,8,3,0,0,20,908,386,203,44,17,1554,0,0,0,0,0,0,4,0,0,0,0,6,16,9,3,0,0,27,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,20,12,3,0,3,37,0,0,0,0,0,3,1308,730,585,203,59,2882
119011354,531,4191,0,0,0,0,0,0,3,0,0,0,0,3,39,15,6,0,0,66,90,107,93,55,26,364,34,49,68,57,63,268,9,10,3,5,3,23,173,180,163,114,94,723,0,0,0,0,0,0,12,4,0,3,0,16,39,4,7,0,0,48,22,16,17,13,8,71,3,3,0,3,0,10,0,3,0,0,0,3,80,25,17,17,9,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,3,3,3,3,0,9,1464,1041,1165,785,632,5087
119011355,17,105,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,4,5,7,12,0,0,27,5,5,3,0,7,17,0,0,0,0,0,0,14,10,13,3,8,53,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,30,9,3,4,4,3,28,0,0,0,0,0,0,0,0,0,0,0,0,31,11,4,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,50,56,29,27,212
119011356,303,1834,0,0,0,0,0,0,0,0,0,0,0,3,33,16,9,0,0,54,103,94,120,59,35,412,45,63,74,57,43,283,4,0,0,5,0,12,183,175,198,122,82,762,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,3,0,0,7,0,0,0,3,0,3,0,0,0,0,0,0,5,3,3,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,12,5,3,3,0,3,19,659,541,657,408,383,2641
119011357,789,3979,3,0,0,3,0,5,28,4,0,0,0,36,122,55,32,19,6,236,166,203,205,135,96,807,59,69,90,101,100,422,8,9,4,3,8,32,390,337,333,257,210,1534,0,0,0,0,0,3,14,0,3,0,0,15,36,24,15,5,3,78,21,25,17,13,5,89,0,0,0,4,3,4,0,0,0,0,0,4,75,51,36,17,14,195,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,12,3,0,0,0,0,11,0,0,0,0,3,4,0,0,0,0,0,0,8,4,3,4,3,25,8,0,8,0,5,20,1362,1147,1211,1009,1023,5759
119011358,207,3104,0,0,0,0,0,0,8,0,0,0,0,8,87,18,6,5,0,121,163,107,97,30,17,409,69,84,143,72,36,398,3,3,9,0,0,15,332,216,247,103,53,953,0,0,0,0,0,0,14,0,0,0,0,19,58,31,14,0,0,99,5,3,9,0,3,31,0,0,0,0,0,3,3,0,0,0,0,3,82,35,27,4,3,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,11,1454,985,1050,465,266,4228
119011359,306,5317,0,0,0,0,0,0,14,0,0,0,0,18,49,29,14,3,0,94,231,158,158,44,12,603,132,140,196,88,58,615,7,3,3,0,3,21,432,333,381,137,71,1355,0,0,0,0,0,0,9,3,0,0,0,14,14,9,0,0,0,26,0,3,0,0,0,3,0,0,4,0,0,4,3,0,0,0,0,3,26,9,3,0,0,44,0,0,0,0,0,0,4,0,0,0,0,4,7,8,3,0,0,18,0,3,0,3,0,7,3,0,3,0,0,7,0,0,0,0,0,0,15,14,5,3,0,38,3,4,5,0,0,18,2248,1487,1845,811,381,6769
119011360,216,2711,0,3,0,0,0,3,9,0,0,0,0,9,60,17,9,3,0,88,159,120,98,40,18,431,108,133,196,110,79,620,6,4,0,0,3,15,345,272,302,150,94,1165,0,0,0,0,0,0,24,3,0,0,0,23,59,29,7,3,0,88,3,5,3,0,0,12,0,0,0,0,4,5,3,3,0,0,0,8,89,39,13,7,4,145,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,0,0,19,7,4,0,9,0,24,1333,905,1008,498,315,4056
119011361,551,3486,3,0,0,0,0,0,0,0,0,0,0,5,54,31,23,12,0,115,71,100,81,56,20,322,46,39,74,51,51,265,6,7,3,3,0,17,181,177,187,113,69,730,3,0,0,0,0,5,31,4,0,0,0,34,135,114,69,23,5,346,11,24,22,9,3,63,4,4,9,3,7,29,9,0,3,0,0,12,190,146,102,36,19,489,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,7,0,4,0,0,0,3,0,0,0,0,0,0,0,4,3,0,4,14,4,0,3,3,7,16,1265,1019,1121,687,647,4734
119011571,203,1096,0,3,0,0,0,3,0,0,0,0,0,0,18,14,8,3,0,49,51,65,63,40,22,238,11,19,26,29,24,113,6,0,0,0,0,14,87,102,96,75,50,410,8,7,4,0,0,14,42,5,3,0,0,51,649,533,446,154,48,1826,58,84,94,59,42,352,0,3,0,3,0,4,20,13,11,3,0,52,781,648,554,220,94,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,1137,964,883,485,355,3817
119011572,343,1595,0,0,0,0,0,0,5,0,0,0,0,5,11,11,9,0,0,40,60,61,78,45,27,269,15,32,37,25,40,150,0,4,0,0,0,8,101,100,123,73,66,471,6,0,3,3,0,9,23,6,0,0,0,36,366,295,277,95,29,1063,46,60,70,30,28,232,0,0,3,4,5,14,10,3,7,3,0,25,454,369,361,133,63,1390,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,23,3,11,5,3,0,21,0,0,0,0,3,8,0,0,0,0,0,0,15,11,16,5,6,47,7,0,3,3,0,10,949,792,818,476,472,3510
119021362,316,2843,0,0,0,0,0,0,14,0,0,0,0,17,133,69,47,9,3,263,73,63,78,32,19,264,23,24,26,30,20,116,3,0,0,4,0,14,248,158,149,77,40,677,0,3,0,0,0,3,52,13,7,0,0,73,402,272,168,57,10,905,34,41,38,13,13,147,5,7,5,7,0,23,20,5,6,0,0,31,518,342,220,82,21,1184,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,14,0,0,3,0,3,8,0,0,4,0,0,3,0,0,0,0,0,0,11,3,9,0,3,28,3,3,6,3,0,18,1605,1099,1098,548,382,4741
119021363,311,2537,0,0,0,0,0,0,14,0,3,0,0,18,128,113,76,20,9,349,72,87,80,53,22,314,28,44,58,39,52,226,8,0,8,3,3,19,255,246,223,111,97,926,8,3,0,0,0,13,213,70,10,3,3,297,1265,1016,676,203,68,3227,89,111,116,60,38,410,5,8,11,14,8,55,41,20,17,8,4,89,1615,1230,839,289,124,4092,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,5,7,0,0,0,12,16,6,7,0,3,24,2577,2076,1693,721,534,7597
119021364,335,5221,0,0,0,0,0,0,3,0,0,0,0,3,71,33,27,8,0,137,63,66,73,19,12,227,23,21,45,24,4,119,3,0,0,0,3,7,163,123,148,51,18,496,0,0,0,0,0,4,24,5,0,0,0,25,142,69,44,3,0,258,31,27,22,11,9,94,5,3,5,9,0,21,0,3,0,0,0,7,197,106,72,29,7,411,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,10,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,0,0,22,5,0,3,3,0,16,2185,1359,1614,644,360,6169
119021366,616,2937,0,0,0,0,0,3,8,0,0,0,0,12,56,62,34,11,4,160,83,84,105,56,46,380,39,28,58,67,49,241,4,7,0,3,3,16,187,183,200,137,108,817,0,0,0,0,0,0,21,6,3,0,0,35,265,198,144,55,26,686,17,15,23,12,7,68,0,0,0,3,5,8,15,6,4,0,0,27,311,226,175,73,45,830,0,0,0,0,0,0,7,0,0,0,0,7,5,12,5,6,3,29,0,0,0,6,9,13,0,0,0,3,3,6,0,0,0,0,0,3,9,11,8,7,11,51,8,9,3,3,3,21,1213,977,969,709,781,4653
119021367,256,2372,0,0,0,0,0,0,4,0,0,0,0,4,47,36,12,0,3,98,75,62,75,35,10,257,42,25,53,28,32,172,3,4,0,3,0,11,177,127,133,64,41,551,0,0,0,0,0,3,12,4,0,0,0,15,140,104,69,12,4,337,8,21,13,14,3,56,0,0,0,0,0,8,3,3,3,0,0,5,167,129,90,26,13,421,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,15,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,6,4,3,7,0,19,3,3,0,0,0,11,1020,742,858,437,317,3375
119021573,213,1001,0,0,0,0,0,0,0,0,0,0,0,0,12,21,22,10,6,72,8,11,10,8,18,52,3,4,5,7,7,22,0,0,0,0,0,5,26,34,38,32,34,152,3,4,0,0,0,10,56,28,12,5,4,103,567,610,588,281,124,2165,27,36,32,36,52,185,3,3,3,3,6,14,25,16,13,3,3,58,680,695,650,324,185,2535,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,0,0,0,0,4,3,0,0,0,3,0,7,0,0,0,0,0,0,4,3,4,4,5,20,0,3,0,0,3,9,915,914,927,529,440,3721
119021574,150,765,0,0,0,0,0,0,0,0,0,0,0,0,14,6,5,3,0,38,14,12,16,5,3,48,8,4,5,8,6,27,0,0,0,0,3,6,34,26,25,20,10,124,0,0,0,0,0,3,27,14,3,0,0,46,410,390,340,132,44,1321,11,15,19,23,13,84,0,0,4,3,3,8,11,9,9,0,3,37,468,436,370,162,58,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,3,674,601,581,314,228,2394
