SA2_MAINCODE_2016,C06_N_in_1PF_1C,C06_N_in_1PF_2C,C06_N_in_1PF_3C,C06_N_in_1PF_4mor_c,C06_N_in_1PF_T,C06_1_149_1PF_1C,C06_1_149_1PF_2C,C06_1_149_1PF_3C,C06_1_149_1PF_4mC,C06_1_149_1PF_T,C06_150_299_1PF_1C,C06_150_299_1PF_2C,C06_150_299_1PF_3C,C06_150_299_1PF_4mC,C06_150_299_1PF_T,C06_300_399_1PF_1C,C06_300_399_1PF_2C,C06_300_399_1PF_3C,C06_300_399_1PF_4mC,C06_300_399_1PF_T,C06_400_499_1PF_1C,C06_400_499_1PF_2C,C06_400_499_1PF_3C,C06_400_499_1PF_4mC,C06_400_499_1PF_T,C06_500_649_1PF_1C,C06_500_649_1PF_2C,C06_500_649_1PF_3C,C06_500_649_1PF_4mC,C06_500_649_1PF_T,C06_650_799_1PF_1C,C06_650_799_1PF_2C,C06_650_799_1PF_3C,C06_650_799_1PF_4mC,C06_650_799_1PF_T,C06_800_999_1PF_1C,C06_800_999_1PF_2C,C06_800_999_1PF_3C,C06_800_999_1PF_4mC,C06_800_999_1PF_T,C06_1000_1499_1PF_1C,C06_1000_1499_1PF_2C,C06_1000_1499_1PF_3C,C06_1000_1499_1PF_4mC,C06_1000_1499_1PF_T,C06_1500_1999_1PF_1C,C06_1500_1999_1PF_2C,C06_1500_1999_1PF_3C,C06_1500_1999_1PF_4mC,C06_1500_1999_1PF_T,C06_2000_2499_1PF_1C,C06_2000_2499_1PF_2C,C06_2000_2499_1PF_3C,C06_2000_2499_1PF_4mC,C06_2000_2499_1PF_T,C06_2500_2999_1PF_1C,C06_2500_2999_1PF_2C,C06_2500_2999_1PF_3C,C06_2500_2999_1PF_4mC,C06_2500_2999_1PF_T,C06_3000_3999_1PF_1C,C06_3000_3999_1PF_2C,C06_3000_3999_1PF_3C,C06_3000_3999_1PF_4mC,C06_3000_3999_1PF_T,C06_4000m_1PF_1C,C06_4000m_1PF_2C,C06_4000m_1PF_3C,C06_4000m_1PF_4mo_ch,C06_4000m_1PF_T,C06_Par_inc_st_1PF_1C,C06_Par_inc_st_1PF_2C,C06_Par_inc_st_1PF_3C,C06_Par_inc_st_1PF_4mC,C06_Par_inc_st_1PF_T,C06_All_inc_ns_1PF_1Ch,C06_All_inc_ns_1PF_2C,C06_All_inc_ns_1PF_3C,C06_All_inc_ns_1PF_4mC,C06_All_inc_ns_1PF_T,C06_Tot_1PF_1C,C06_Tot_1PF_2C,C06_Tot_1PF_3C,C06_Tot_1PF_4mC,C06_Tot_1PF_T,C11_N_in_1PF_1C,C11_N_in_1PF_2C,C11_N_in_1PF_3C,C11_N_in_1PF_4mor_c,C11_N_in_1PF_T,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_1PF_T,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_1PF_T,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_1PF_T,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_1PF_T,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_1PF_T,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_1PF_T,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_1PF_T,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_1PF_T,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_1PF_T,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_1PF_T,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_1PF_T,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_1PF_T,C11_4000m_1PF_1C,C11_4000m_1PF_2C,C11_4000m_1PF_3C,C11_4000m_1PF_4mo_ch,C11_4000m_1PF_T,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_1PF_T,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_1PF_T,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_1PF_T,C16_N_in_1PF_1C,C16_N_in_1PF_2C,C16_N_in_1PF_3C,C16_N_in_1PF_4mor_c,C16_N_in_1PF_T,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_1PF_T,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_1PF_T,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_1PF_T,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_1PF_T,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_1PF_T
114011280,0,0,0,0,4,0,0,0,0,3,12,4,0,0,20,19,16,0,3,41,6,0,0,0,6,37,11,9,0,59,3,6,0,0,11,5,3,3,0,15,10,3,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,19,3,0,0,0,3,115,55,21,10,193,0,0,0,0,0,3,0,0,0,3,4,5,0,0,6,13,9,3,0,19,18,14,4,0,39,11,3,0,0,13,15,15,7,0,36,24,3,0,0,26,15,3,0,0,23,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,18,6,0,0,0,8,119,58,19,7,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,8,14,3,0,0,17,11,8,3,0,20
114011281,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,5,0,0,7,3,0,0,0,3,15,7,3,0,22,4,0,0,0,7,0,0,0,0,7,9,3,0,0,13,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,46,24,8,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,9,3,0,0,11,8,0,0,0,8,4,3,0,0,10,6,0,0,0,11,9,3,3,3,15,7,5,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,12,3,0,0,0,3,57,22,11,3,95,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,3,0,0,0,3,7,0,0,0,9,8,0,4,0,10
114011282,0,7,0,0,5,4,0,0,0,3,31,15,4,0,46,56,24,7,0,92,13,6,0,0,20,96,73,24,11,203,46,24,8,3,78,17,11,3,3,35,34,15,8,0,60,3,5,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,16,3,5,56,16,3,3,0,21,350,200,68,26,636,3,3,0,0,10,8,0,0,0,8,20,15,0,0,35,45,22,3,0,69,77,44,12,0,133,31,14,0,3,42,63,41,15,9,125,56,24,13,8,98,40,28,12,4,88,19,0,0,0,23,3,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,30,21,10,4,65,14,0,3,3,16,407,214,68,28,720,3,3,0,0,12,6,0,0,0,5,18,6,0,0,21,15,8,3,0,33,26,13,3,0,44,38,27,11,3,86
114011283,0,0,0,0,0,4,0,0,0,4,9,3,0,0,13,20,5,6,0,37,8,0,0,0,9,22,9,8,0,41,4,5,0,0,9,3,3,3,0,7,14,0,0,0,14,4,0,0,0,7,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,17,5,0,0,0,5,98,35,22,3,160,0,0,0,0,0,3,0,0,0,3,5,0,3,0,7,10,3,0,0,13,11,11,3,0,28,10,0,0,0,9,23,3,6,0,38,16,9,3,0,24,7,7,0,0,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,6,4,0,15,3,0,0,0,7,105,48,18,0,175,0,0,0,0,0,4,0,0,0,4,4,3,0,0,3,0,3,0,0,3,5,3,5,0,12,14,15,3,0,27
114021284,3,3,0,0,3,7,3,0,0,11,13,3,3,0,16,21,10,6,4,43,10,0,0,0,10,42,29,17,8,88,16,20,6,5,47,11,15,3,0,32,44,14,7,0,70,17,6,0,0,21,3,0,0,0,6,0,4,7,0,9,3,0,0,0,3,0,0,0,0,0,28,23,8,10,61,3,3,0,0,11,228,130,50,26,433,3,3,0,0,11,5,0,0,0,6,12,4,0,0,21,11,18,0,0,26,26,14,7,3,43,11,3,3,0,20,26,14,3,0,49,29,10,5,3,40,53,23,9,5,92,16,8,9,0,30,7,3,3,0,13,9,10,0,0,18,4,0,0,0,5,0,0,0,0,0,17,15,10,0,44,11,6,0,0,12,246,127,40,17,436,4,0,0,0,8,0,0,3,0,3,6,0,0,0,5,10,3,0,0,15,14,3,3,0,18,16,6,3,0,23
114021285,0,0,0,0,0,0,0,0,0,0,8,5,0,0,13,19,12,4,0,34,3,0,3,0,9,24,14,8,4,56,13,10,3,3,26,16,3,0,0,13,17,10,3,0,35,3,4,3,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,4,19,6,0,0,3,11,118,57,29,17,223,3,0,0,0,3,3,0,0,0,3,5,6,0,3,19,7,3,0,0,7,15,5,5,0,30,7,0,0,0,9,23,8,9,8,42,25,7,0,3,33,29,13,0,0,46,10,12,0,0,21,4,3,0,0,5,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,8,9,4,0,24,3,0,0,0,8,149,67,29,17,262,0,0,0,0,3,0,0,0,0,0,4,3,0,0,7,6,3,0,0,11,10,3,5,0,18,12,3,3,0,16
114021286,0,0,0,0,4,3,0,0,0,6,9,6,3,0,17,18,13,5,0,42,8,0,0,0,11,42,21,10,3,73,24,10,3,0,40,22,5,3,5,30,24,11,3,3,41,6,4,3,0,11,3,4,0,0,8,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,15,5,3,30,11,0,0,0,10,190,96,35,17,338,5,0,0,0,5,5,5,0,0,11,7,4,0,0,11,15,3,0,0,17,28,16,0,3,49,10,3,3,3,17,34,16,8,0,62,29,15,3,3,52,39,21,0,4,68,21,8,0,0,29,3,3,0,0,11,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,22,20,4,62,0,0,0,0,7,229,114,34,14,399,6,0,0,0,3,0,3,0,0,8,3,3,0,0,3,6,0,0,0,9,9,3,3,0,8,21,11,0,0,30
114021287,0,0,0,0,0,9,3,0,0,8,17,6,0,0,25,30,17,9,3,58,13,3,0,0,18,35,18,19,3,74,15,19,8,3,42,16,8,3,0,31,36,13,4,3,56,6,3,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,18,18,10,4,48,6,3,0,0,13,204,115,55,16,390,0,0,0,0,5,3,3,0,0,3,10,5,0,0,22,15,14,4,3,34,41,22,7,3,76,9,9,0,0,20,42,18,5,7,71,17,10,6,4,37,52,20,0,3,72,18,6,3,3,31,5,0,3,0,9,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,14,15,9,4,38,6,0,0,0,10,234,125,40,26,431,0,0,0,0,5,5,3,0,0,10,3,3,0,0,4,10,3,0,0,16,14,9,4,3,30,21,20,4,3,45
114021288,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,11,3,0,0,16,3,0,0,0,3,15,9,3,3,26,3,3,0,0,6,3,7,0,0,12,9,9,0,0,20,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,4,8,3,3,18,0,0,0,0,0,57,41,14,6,123,0,0,0,0,0,0,3,0,0,5,0,0,0,0,8,3,0,0,0,4,3,8,0,0,15,3,0,0,0,3,11,6,3,0,18,13,3,3,0,17,3,5,0,0,6,3,3,0,0,5,6,0,0,0,8,3,3,0,0,8,3,0,0,0,3,0,0,0,0,0,6,0,0,0,11,5,0,0,0,5,53,40,11,4,105,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,3,3,0,10,0,0,0,0,3
114021289,3,0,0,0,3,0,0,0,0,4,4,0,0,0,4,23,9,3,0,35,0,0,0,0,0,22,14,0,0,36,6,6,3,0,15,4,9,0,0,17,12,6,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,5,3,0,16,3,0,0,0,8,101,47,11,3,162,0,0,0,0,0,4,0,0,0,3,5,0,3,0,11,11,4,3,0,11,16,11,3,0,26,3,3,0,0,6,22,9,7,4,43,4,8,0,0,12,17,10,3,0,32,17,7,0,0,22,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,12,6,3,0,18,0,0,0,0,0,113,63,22,9,203,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,3,6,0,0,9,12,6,4,3,26
115011290,3,0,0,0,4,5,0,0,0,7,12,9,0,0,16,38,14,0,0,50,11,0,0,0,6,38,29,11,0,75,42,25,4,0,72,31,21,0,0,57,107,34,3,0,148,47,25,3,0,74,24,14,3,0,40,19,7,7,0,31,6,3,0,0,9,0,3,0,0,9,37,30,9,3,82,5,8,0,0,18,425,220,46,12,707,5,3,0,0,12,7,3,0,0,13,12,4,0,0,18,24,15,3,0,35,27,23,7,0,62,22,3,0,0,29,39,19,3,0,66,37,21,0,3,64,86,51,17,0,154,73,37,10,0,121,48,15,0,0,61,32,16,6,0,52,25,15,5,0,40,0,3,3,0,6,23,19,10,3,56,7,7,0,0,16,476,250,70,13,810,18,9,0,0,22,3,7,0,0,10,11,5,0,0,13,14,3,0,0,18,18,6,3,0,29,19,20,0,0,37
115011291,3,4,0,0,7,3,7,0,0,14,6,3,0,0,11,7,9,3,0,16,3,0,0,0,8,25,17,6,0,47,14,16,7,3,34,18,8,5,3,27,50,24,4,0,77,33,14,3,0,54,10,8,0,0,23,10,3,3,0,19,3,0,0,0,11,0,3,0,0,0,12,11,8,9,40,3,3,0,0,4,191,129,43,12,388,3,3,4,0,8,9,0,0,0,9,12,3,0,0,18,10,4,0,0,17,8,11,11,0,29,4,4,0,0,10,17,15,3,0,36,21,12,7,0,40,45,26,3,0,73,36,22,0,0,56,17,15,0,0,29,17,16,0,0,38,10,12,3,0,22,0,4,0,0,5,11,24,8,0,40,6,3,0,0,12,215,179,42,10,444,11,4,0,0,15,3,0,0,0,3,3,8,0,0,10,0,3,0,0,4,12,3,0,0,15,10,9,3,0,21
115011294,3,0,0,0,3,0,3,0,0,3,0,3,0,0,4,3,0,0,0,3,0,0,0,0,0,4,6,0,0,15,0,6,3,0,11,3,0,4,0,7,20,18,4,0,41,5,11,3,0,21,3,5,0,0,11,8,3,3,0,14,3,0,0,0,3,0,0,0,0,0,3,8,3,0,21,3,0,0,0,3,62,70,19,6,154,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,6,5,0,0,0,5,6,0,0,0,3,7,3,0,0,12,14,6,0,4,27,8,9,4,5,21,5,6,3,0,14,8,7,0,0,20,0,0,4,0,6,0,0,0,0,0,4,4,4,0,14,0,3,0,0,5,68,46,16,12,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4
115011296,5,4,0,0,13,3,3,0,0,9,5,0,0,0,5,8,0,0,0,7,0,0,0,0,3,20,6,3,0,29,12,6,3,0,19,15,9,3,0,26,36,11,4,0,45,18,14,5,0,41,5,9,3,0,10,10,7,3,0,12,0,3,3,0,8,0,0,0,0,7,12,15,6,3,28,3,3,0,0,4,147,77,38,3,265,3,3,0,0,7,5,0,0,0,6,4,6,0,0,12,5,3,0,0,6,5,9,0,0,18,3,0,3,0,13,14,6,3,0,21,7,4,0,0,19,34,11,4,0,52,23,10,0,0,30,11,4,3,0,19,15,11,8,0,36,8,9,5,0,21,0,3,0,0,4,14,18,4,0,35,0,0,0,0,0,152,105,33,3,284,6,3,0,0,11,0,4,0,0,4,5,0,3,0,4,3,0,0,0,5,6,0,0,0,5,5,5,0,0,14
115011553,3,3,0,0,6,0,0,0,0,0,3,3,0,0,8,8,5,3,0,19,3,0,0,0,3,21,6,6,0,34,11,11,0,0,21,16,8,0,0,21,41,20,7,0,70,18,5,0,0,23,4,7,0,0,16,10,5,0,0,12,0,0,0,0,0,0,0,0,0,0,12,5,4,0,26,4,4,0,0,6,154,79,26,3,256,7,3,0,0,7,0,3,0,0,4,3,0,0,0,3,7,3,0,0,10,7,4,3,0,17,5,3,0,0,8,11,3,0,0,15,15,6,0,0,24,33,12,4,4,60,21,9,0,0,33,14,3,0,0,14,18,6,0,0,27,5,5,0,0,8,0,0,0,0,0,8,3,3,0,16,0,0,0,0,0,160,72,21,6,257,5,3,0,0,9,0,0,0,0,3,3,4,0,0,10,5,0,0,0,9,0,0,0,0,0,11,3,0,0,13
115011554,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,4,0,0,7,0,0,0,0,0,0,3,3,0,13,0,3,3,0,10,3,3,0,0,5,8,10,3,0,17,3,5,0,0,10,3,0,0,0,5,7,4,5,0,11,3,0,0,0,3,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,29,44,18,5,92,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,3,0,0,11,0,0,0,0,3,0,0,0,0,4,3,10,0,0,16,8,7,3,0,13,4,3,3,0,12,4,3,0,0,8,9,3,3,0,11,3,0,0,0,3,0,0,3,0,4,4,0,3,0,7,0,0,0,0,0,56,42,14,3,104,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
115011555,4,0,0,0,5,3,0,0,0,3,4,7,0,0,9,5,3,0,0,8,0,0,0,0,3,19,12,4,0,38,12,3,5,0,16,15,6,0,0,16,26,14,0,5,43,13,9,0,0,25,12,3,3,0,22,0,11,3,0,16,5,5,0,0,16,0,0,0,0,0,6,21,0,6,35,11,3,0,0,9,129,100,20,11,263,6,4,0,0,12,5,3,0,0,4,3,3,0,0,9,7,5,4,0,22,9,8,3,0,20,3,0,0,0,4,18,8,3,3,30,8,8,0,0,17,36,17,0,0,46,24,17,3,3,41,12,11,0,0,19,21,8,0,0,33,7,7,3,0,11,0,3,0,0,3,20,6,5,0,31,0,3,0,0,6,172,105,20,8,309,3,4,0,0,9,3,3,0,0,5,0,3,0,0,6,7,3,0,0,7,11,3,0,0,12,8,7,4,0,13
115011556,3,3,0,0,5,4,0,0,0,5,5,0,0,0,5,10,11,0,0,23,3,0,0,0,3,16,6,5,0,28,5,6,4,0,16,15,9,4,0,27,36,14,4,0,57,11,13,4,0,28,7,4,3,0,12,9,6,0,0,20,0,3,0,0,10,0,0,0,0,0,12,11,0,4,24,6,0,0,0,9,144,97,27,4,270,3,6,4,0,11,5,0,3,0,8,3,0,0,0,3,3,0,0,0,3,11,3,0,0,17,11,0,0,0,13,10,10,5,0,28,20,3,0,4,23,37,17,4,0,55,27,15,0,3,48,16,3,0,0,23,8,4,0,0,9,10,5,0,0,11,0,0,0,0,3,9,9,6,0,28,0,0,0,0,3,175,78,32,4,289,6,3,0,0,15,0,3,0,0,3,4,7,0,0,10,3,0,0,0,3,12,0,0,0,12,9,5,0,0,13
115011557,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,12,0,0,0,0,0,8,3,0,0,12,9,3,0,0,8,3,6,3,4,14,11,6,3,0,19,7,8,0,0,13,4,0,0,0,5,3,3,0,0,8,3,0,0,0,3,0,0,0,0,0,3,3,3,0,11,0,3,0,0,3,49,38,15,4,106,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,5,6,3,0,0,11,3,3,0,0,6,13,7,3,0,25,8,7,0,0,16,7,0,3,0,8,11,4,0,0,14,3,0,0,0,7,0,0,3,0,5,0,3,0,0,11,3,3,0,0,5,58,43,14,4,126,4,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0
115011558,10,6,0,0,11,6,5,0,0,11,7,3,0,0,14,6,13,3,3,22,4,3,0,0,10,22,20,4,0,44,16,16,0,0,35,24,30,3,3,57,52,42,13,3,109,31,19,11,3,59,11,4,3,0,24,19,13,0,0,36,8,8,0,0,18,0,0,0,0,4,20,30,7,3,54,0,0,0,0,7,235,206,56,19,514,5,3,3,0,10,3,4,0,0,10,10,9,0,0,17,15,3,0,0,22,15,9,0,0,28,8,9,3,0,23,12,11,5,0,27,20,19,4,0,39,46,28,11,7,92,34,27,6,0,68,25,13,0,0,38,33,21,3,0,54,22,12,5,0,42,0,6,0,0,11,19,31,10,3,66,3,3,0,0,3,265,217,56,13,549,12,8,3,0,18,0,3,0,0,3,8,8,0,0,12,3,0,0,0,4,7,3,0,0,15,7,9,0,0,17
115011559,3,3,0,0,4,3,7,0,0,8,3,3,3,0,10,11,13,3,0,18,4,0,0,0,4,18,14,4,3,43,14,7,8,0,28,11,10,9,3,30,39,19,5,3,66,19,12,11,0,43,8,5,4,0,20,6,3,0,0,11,4,0,0,0,9,0,0,0,0,0,13,26,5,6,49,0,3,3,0,11,165,129,50,12,360,11,0,3,0,9,4,9,3,0,12,7,7,0,0,15,9,4,0,0,12,13,12,7,0,28,4,3,3,0,9,20,12,0,0,40,27,11,11,0,48,41,34,12,3,97,27,22,9,4,60,18,14,10,0,34,18,13,3,0,44,4,7,11,0,24,0,3,0,0,5,21,16,5,4,50,0,3,0,0,8,226,183,74,21,500,11,5,0,0,15,3,3,0,0,7,4,0,0,0,3,5,3,0,0,16,13,5,0,0,17,12,10,3,0,29
115021297,8,0,0,0,11,3,3,0,0,7,13,3,0,3,18,19,5,0,0,28,9,0,0,0,9,44,29,13,3,84,23,14,9,0,43,26,15,9,3,52,45,31,14,3,95,23,19,5,0,46,14,10,4,0,27,10,7,0,0,20,3,0,0,0,6,0,3,0,0,3,27,23,13,3,62,12,6,0,0,15,264,171,67,21,524,7,5,0,0,7,8,4,3,0,18,6,8,0,3,14,22,4,0,0,23,21,10,12,0,41,7,0,3,0,15,22,20,8,9,57,28,5,3,3,43,47,31,15,3,102,37,30,12,0,76,21,8,4,0,34,27,13,6,0,50,6,7,3,0,14,0,3,0,0,7,22,27,10,4,69,10,4,0,0,15,290,194,78,22,584,3,3,3,0,15,3,0,0,0,3,4,4,0,0,12,3,7,4,0,12,16,8,5,0,26,14,13,6,3,26
115021298,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,9,0,0,0,11,0,0,0,0,3,5,3,0,0,13,9,7,0,0,11,3,4,0,0,11,17,16,4,0,35,9,6,3,0,21,0,0,0,0,6,3,0,0,0,7,0,0,0,0,0,5,0,0,0,5,3,7,4,0,16,4,0,0,0,3,73,44,20,5,145,0,0,0,0,3,3,0,0,0,3,4,3,0,0,11,3,0,0,0,4,3,0,0,0,9,8,0,0,0,6,11,6,3,0,22,15,10,3,0,27,13,9,3,0,20,4,9,3,0,19,3,3,0,0,3,10,3,0,0,18,3,0,3,0,8,0,0,3,0,4,4,3,3,0,13,3,0,0,0,7,84,44,23,3,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,4,0,3,0,9,3,7,0,0,8
115031299,0,0,0,0,3,0,0,0,0,3,4,0,0,0,4,7,0,0,0,3,3,0,0,0,3,12,3,4,3,18,0,4,0,0,3,3,0,0,0,3,11,3,0,0,12,3,3,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,6,0,0,0,6,49,18,3,5,77,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,6,0,0,0,6,9,3,0,0,16,3,3,0,0,7,6,0,0,0,10,4,0,0,0,7,11,5,3,0,16,8,0,0,0,6,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,53,20,9,3,79,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,7,4,0,0,0,4
115031300,3,0,0,0,3,8,0,0,0,9,21,3,3,0,31,36,17,9,0,63,8,0,0,0,14,58,30,20,4,105,38,21,7,4,73,32,27,9,0,67,74,34,9,0,123,22,15,4,3,45,7,8,0,0,18,8,3,0,0,13,0,0,0,0,3,0,0,0,0,3,23,20,8,17,66,3,4,3,3,13,355,182,74,36,643,8,0,0,0,8,6,0,0,0,5,11,0,0,0,16,18,16,3,0,40,27,13,10,3,55,13,5,5,3,20,36,18,13,3,71,29,20,7,0,57,80,40,10,5,138,35,22,11,0,67,24,18,5,0,48,7,17,4,0,32,7,3,0,0,12,3,0,0,0,5,25,35,8,3,72,7,5,3,0,15,347,208,82,33,672,7,3,3,0,16,9,0,0,0,12,15,6,0,3,20,13,3,0,0,9,22,5,0,0,29,23,13,7,4,41
115041301,0,0,0,0,0,4,3,0,0,5,7,4,3,0,14,17,6,4,0,27,7,0,0,0,6,17,17,6,0,41,17,8,0,3,29,16,5,0,0,21,30,9,9,0,46,9,8,0,0,18,7,3,0,3,11,7,0,3,0,9,0,0,0,0,0,0,0,0,0,0,13,6,3,3,27,3,3,0,0,9,151,83,34,11,285,6,0,0,0,6,0,7,0,0,7,3,7,0,0,9,12,9,6,0,20,13,8,5,0,24,7,0,0,0,13,17,0,5,0,25,17,3,3,0,19,38,19,4,3,57,22,7,3,0,39,12,3,3,0,17,8,10,0,0,13,3,0,0,0,4,0,3,0,0,3,5,4,3,5,27,3,7,0,0,9,165,87,34,9,291,7,0,0,0,8,4,0,0,0,6,6,3,3,0,10,0,4,0,0,8,9,7,0,0,13,13,7,0,0,23
115041302,4,0,0,0,9,7,0,0,0,9,5,3,3,0,13,12,13,6,0,26,0,0,0,0,0,20,19,3,7,48,6,18,0,3,26,12,7,4,0,29,38,22,6,4,72,18,9,7,0,36,4,3,0,0,13,6,4,3,0,13,4,4,0,0,14,3,0,0,0,3,13,11,8,0,35,0,3,0,0,3,157,120,54,11,349,0,0,0,0,4,3,0,0,0,11,11,5,4,0,19,9,9,3,0,15,8,17,6,0,31,9,3,0,0,14,17,16,5,0,42,24,5,5,0,34,40,27,10,5,80,23,19,9,0,60,15,7,4,0,23,23,13,4,0,50,12,10,4,0,22,4,3,0,0,8,9,11,8,3,37,3,3,0,0,6,212,158,72,15,455,11,4,3,3,18,3,0,0,0,6,8,4,0,0,14,5,5,0,0,9,8,6,0,0,22,17,13,3,0,38
