SA2_MAINCODE_2016,C16_P_35_39_Tot_LF,C16_P_35_39_Notin_LF,C16_P_35_39_LF_NS,C16_P_35_39_Tot,C16_P_40_44_Em_FT,C16_P_40_44_Em_PT,C16_P_40_44_Em_AFW,C16_P_40_44_Em_Hrs_NS,C16_P_40_44_Em_Tot,C16_P_40_44_Unem_Look_FT,C16_P_40_44_Unem_Look_PT,C16_P_40_44_Unem_Tot,C16_P_40_44_Tot_LF,C16_P_40_44_Notin_LF,C16_P_40_44_LF_NS,C16_P_40_44_Tot,C16_P_45_49_Em_FT,C16_P_45_49_Em_PT,C16_P_45_49_Em_AFW,C16_P_45_49_Em_Hrs_NS,C16_P_45_49_Em_Tot,C16_P_45_49_Unem_Look_FT,C16_P_45_49_Unem_Look_PT,C16_P_45_49_Unem_Tot,C16_P_45_49_Tot_LF,C16_P_45_49_Notin_LF,C16_P_45_49_LF_NS,C16_P_45_49_Tot,C16_P_50_54_Em_FT,C16_P_50_54_Em_PT,C16_P_50_54_Em_AFW,C16_P_50_54_Em_Hrs_NS,C16_P_50_54_Em_Tot,C16_P_50_54_Unem_Look_FT,C16_P_50_54_Unem_Look_PT,C16_P_50_54_Unem_Tot,C16_P_50_54_Tot_LF,C16_P_50_54_Notin_LF,C16_P_50_54_LF_NS,C16_P_50_54_Tot,C16_P_55_59_Em_FT,C16_P_55_59_Em_PT,C16_P_55_59_Em_AFW,C16_P_55_59_Em_Hrs_NS,C16_P_55_59_Em_Tot,C16_P_55_59_Unem_Look_FT,C16_P_55_59_Unem_Look_PT,C16_P_55_59_Unem_Tot,C16_P_55_59_Tot_LF,C16_P_55_59_Notin_LF,C16_P_55_59_LF_NS,C16_P_55_59_Tot,C16_P_60_64_Em_FT,C16_P_60_64_Em_PT,C16_P_60_64_Em_AFW,C16_P_60_64_Em_Hrs_NS,C16_P_60_64_Em_Tot,C16_P_60_64_Unem_Look_FT,C16_P_60_64_Unem_Look_PT,C16_P_60_64_Unem_Tot,C16_P_60_64_Tot_LF,C16_P_60_64_Notin_LF,C16_P_60_64_LF_NS,C16_P_60_64_Tot,C16_P_65_69_Em_FT,C16_P_65_69_Em_PT,C16_P_65_69_Em_AFW,C16_P_65_69_Em_Hrs_NS,C16_P_65_69_Em_Tot,C16_P_65_69_Unem_Look_FT,C16_P_65_69_Unem_Look_PT,C16_P_65_69_Unem_Tot,C16_P_65_69_Tot_LF,C16_P_65_69_Notin_LF,C16_P_65_69_LF_NS,C16_P_65_69_Tot,C16_P_70_74_Em_FT,C16_P_70_74_Em_PT,C16_P_70_74_Em_AFW,C16_P_70_74_Em_Hrs_NS,C16_P_70_74_Em_Tot,C16_P_70_74_Unem_Look_FT,C16_P_70_74_Unem_Look_PT,C16_P_70_74_Unem_Tot,C16_P_70_74_Tot_LF,C16_P_70_74_Notin_LF,C16_P_70_74_LF_NS,C16_P_70_74_Tot,C16_P_75over_Emp_Wor_ft,C16_P_75ov_Em_Work_pt,C16_P_75ov_Em_Aw_fr_w,C16_P_75ov_Emp_Hou_w_ns,C16_P_75andOver_Em_Tot,C16_P_75over_Unem_Lo_ft_w,C16_P_75over_Unem_Lo_pt_w,C16_P_75over_Unemp_Tot,C16_P_75over_Tot_lab_for,C16_P_75over_N_lab_forc,C16_P_75over_LF_NS,C16_P_75over_Tot,C16_P_Tot_Em_FT,C16_P_Tot_Em_PT,C16_P_Tot_Em_AFW,C16_P_Tot_Em_Hrs_NS,C16_P_Tot_Em_Tot,C16_P_Tot_Unem_Look_FT,C16_P_Tot_Unem_Look_PT,C16_P_Tot_Unem_Tot,C16_P_T_T_labo_for,C16_P_Tot_Notin_LF,C16_P_Tot_LF_NS,C16_P_T_T
117031329,999,78,182,1257,560,114,11,7,685,20,9,24,714,50,166,931,408,120,8,12,549,33,6,38,586,92,120,802,365,97,13,3,475,21,12,31,509,97,108,710,318,74,8,4,408,15,4,22,427,99,88,613,148,72,7,3,229,8,12,17,253,135,89,479,79,62,3,0,144,3,3,9,155,217,78,446,19,23,0,0,44,0,3,3,49,169,42,260,6,18,0,0,28,0,0,0,28,218,63,308,5343,1527,149,97,7118,198,140,341,7456,1574,1741,10778
117031330,1713,114,158,1982,1006,207,39,5,1261,35,15,45,1306,98,121,1526,786,156,21,12,968,36,14,50,1019,96,109,1219,552,146,21,9,723,21,4,22,748,84,80,914,365,110,21,3,497,19,4,28,528,102,63,690,171,106,15,3,290,13,8,21,310,132,52,499,49,51,3,0,102,0,3,3,108,201,21,328,15,18,0,0,35,0,0,0,38,157,12,206,13,13,0,0,19,0,0,0,19,225,37,285,8577,2004,329,145,11056,253,145,400,11449,1803,1227,14483
117031331,1321,180,167,1668,741,228,29,16,1012,27,11,41,1058,181,130,1369,632,167,20,10,830,44,11,55,888,149,108,1148,504,158,9,5,680,42,15,55,734,205,118,1053,437,160,12,3,614,29,19,47,659,280,117,1054,264,153,19,5,447,12,11,24,475,361,95,930,109,134,11,3,259,0,3,3,261,506,80,849,32,56,4,3,102,3,5,4,108,367,65,540,12,17,0,0,33,0,0,0,31,564,143,740,7332,2878,304,156,10673,361,355,716,11390,4628,1848,17872
117031332,1844,143,190,2177,1137,262,43,17,1466,38,13,52,1516,155,140,1814,887,231,28,20,1160,30,10,39,1201,128,108,1437,708,191,27,9,942,23,9,33,976,156,109,1238,479,155,16,13,655,27,5,36,697,169,93,953,257,135,12,4,410,9,10,21,430,236,66,732,84,84,4,0,170,3,3,9,180,315,52,545,25,36,0,0,58,0,3,3,64,254,24,345,7,10,0,4,22,0,3,3,30,423,72,518,9783,4015,461,325,14582,332,619,948,15537,5104,2073,22709
117031333,1626,123,380,2121,951,161,26,14,1156,35,22,60,1220,127,271,1615,760,136,22,8,925,45,8,53,985,153,263,1397,606,128,15,8,762,38,12,51,812,183,194,1191,524,184,22,10,739,26,15,43,776,217,203,1191,295,197,12,0,511,20,12,28,540,274,134,957,164,138,8,6,318,0,10,9,327,418,135,882,58,61,0,3,131,4,7,12,141,366,80,585,26,58,5,0,94,0,5,6,98,693,336,1120,9472,2299,299,170,12236,354,192,542,12779,3098,4536,20413
117031334,1648,213,210,2076,722,196,30,10,961,29,17,45,1008,152,115,1278,526,146,18,8,701,24,14,31,728,120,114,961,443,116,16,6,584,30,17,44,630,168,87,888,376,126,10,6,522,12,8,25,540,186,90,820,213,121,16,6,356,10,3,15,371,277,81,733,126,105,11,0,245,0,5,8,245,331,68,647,32,36,5,3,73,0,3,3,77,267,37,380,16,26,0,0,38,0,0,3,43,392,69,503,7517,3417,353,207,11495,342,611,947,12440,5561,2091,20090
117031335,1431,196,206,1837,728,186,36,19,962,36,18,57,1017,157,151,1327,612,159,19,11,800,38,16,52,850,203,131,1188,486,145,15,10,650,35,18,48,701,227,117,1055,368,114,17,4,503,36,27,56,558,261,118,940,182,118,3,3,305,17,7,27,332,327,90,745,80,59,3,5,147,5,12,14,162,395,99,649,17,18,3,4,44,0,0,0,45,319,49,417,9,10,0,0,15,0,0,3,16,662,138,818,8081,3123,287,197,11695,412,544,957,12654,6072,2504,21229
117031336,1445,151,236,1832,793,172,27,14,1001,39,7,52,1050,137,201,1393,580,127,15,6,731,37,13,44,775,151,144,1069,457,117,8,13,594,21,10,28,626,184,136,947,294,90,11,0,391,21,11,30,417,186,118,725,173,100,6,4,283,18,4,22,306,220,86,617,53,52,3,0,111,4,3,3,115,245,62,415,22,27,0,0,51,0,0,0,54,224,43,320,8,13,3,0,23,0,0,0,28,588,94,709,7599,2218,231,135,10182,288,200,491,10670,2902,2035,15606
117031337,2025,290,391,2704,700,239,25,14,987,29,11,36,1027,177,240,1450,517,148,17,12,695,23,10,37,730,166,207,1108,499,100,18,7,631,18,17,29,660,187,190,1040,360,105,18,8,495,18,3,20,514,222,150,889,249,99,14,12,368,11,4,17,381,282,118,787,115,88,15,3,218,4,0,9,229,322,110,662,51,54,4,0,109,0,3,3,112,261,77,452,25,45,5,4,79,0,0,0,79,413,92,587,7969,6448,371,331,15124,441,606,1046,16168,6175,3817,26159
117031338,2353,259,264,2882,1138,256,34,16,1451,39,22,66,1510,212,168,1888,807,211,20,12,1060,54,20,78,1129,251,146,1522,616,173,25,6,822,26,21,47,865,325,147,1338,387,165,18,8,578,29,16,46,628,422,156,1197,224,136,12,9,383,26,19,51,434,430,109,966,98,97,3,4,204,3,8,14,214,603,109,923,28,32,3,9,68,0,0,4,71,484,106,663,5,21,0,3,33,4,0,4,31,912,175,1118,12559,3739,467,282,17051,569,712,1279,18325,8824,3087,30235
118011339,1476,141,191,1815,829,274,26,25,1149,32,9,41,1190,127,129,1444,713,252,26,20,1010,29,10,41,1047,128,123,1300,524,194,16,8,736,28,14,40,776,135,102,1014,387,187,15,0,590,10,3,14,607,140,68,814,239,161,4,6,407,12,10,24,432,189,66,686,121,137,11,0,274,4,8,7,280,345,61,684,31,56,0,3,93,0,0,0,93,334,43,464,21,25,3,0,48,0,0,0,48,798,115,961,7206,2756,289,163,10413,221,186,406,10822,3132,1637,15587
118011340,1837,159,270,2260,969,331,41,22,1358,21,22,47,1411,158,187,1760,735,264,17,15,1026,22,22,44,1076,125,150,1354,529,202,13,3,756,21,11,31,786,101,105,995,364,180,9,9,561,12,14,26,584,154,86,831,198,137,13,6,350,7,11,16,370,214,63,646,120,117,5,4,246,3,5,8,257,332,91,676,33,47,0,3,78,0,0,3,81,273,41,390,8,35,0,3,51,0,0,0,53,659,141,852,8398,2980,301,202,11873,220,233,455,12323,3046,2177,17544
118011341,1248,119,186,1554,647,241,25,10,922,35,14,40,964,109,121,1200,649,221,10,12,886,12,18,31,921,106,120,1152,535,152,11,3,705,14,6,24,728,105,98,930,380,161,16,13,570,19,11,26,592,141,85,820,190,149,19,3,361,13,15,34,395,198,74,668,99,121,5,0,221,0,6,6,231,372,85,684,44,62,0,3,111,0,4,4,117,370,72,558,26,45,0,3,74,0,0,0,75,1151,364,1588,5857,2421,236,123,8633,180,189,370,9003,3494,1837,14331
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,1479,189,160,1832,926,257,31,11,1225,37,9,41,1269,198,152,1625,819,279,17,18,1129,30,22,50,1180,241,169,1587,748,247,17,8,1024,34,9,42,1062,232,121,1421,667,281,24,14,984,22,11,34,1017,285,117,1424,457,308,20,14,803,11,15,21,824,387,134,1344,301,369,22,6,703,4,8,14,718,647,141,1508,145,207,13,9,383,0,6,6,391,663,137,1186,80,192,8,12,298,3,3,5,304,1666,325,2288,8784,3510,351,191,12832,230,202,433,13267,5855,2176,21296
118011344,776,89,53,918,532,209,14,11,769,11,13,20,789,104,51,942,424,171,10,5,608,11,3,19,628,83,50,756,350,156,7,3,516,16,12,25,545,100,40,689,318,128,15,3,458,15,8,23,484,118,46,646,181,124,8,3,321,8,11,21,342,184,24,548,120,123,5,3,255,0,3,3,259,211,39,504,43,69,9,0,117,0,3,3,122,242,33,399,17,47,3,3,74,0,0,0,74,597,49,720,3502,1767,143,91,5507,111,122,233,5739,2370,537,8646
118011345,1234,109,167,1513,721,169,27,8,922,20,9,31,950,107,102,1161,639,156,8,6,810,19,16,31,849,95,101,1044,522,135,15,4,675,14,12,26,702,123,89,909,386,142,6,3,534,15,7,27,557,146,64,765,234,145,10,0,386,12,10,16,406,173,55,627,128,126,15,8,268,3,7,9,275,301,58,639,53,92,11,0,154,3,3,3,160,347,58,563,21,35,0,0,62,0,0,0,58,594,82,734,6590,2049,252,109,9000,172,141,312,9316,2561,1319,13199
118011346,529,82,47,662,432,175,16,8,627,11,17,23,651,137,48,840,443,194,14,8,653,21,4,21,677,162,51,896,450,175,11,7,643,16,9,27,668,162,61,890,309,165,14,5,493,9,4,8,503,147,39,692,242,138,8,3,391,11,3,11,403,182,49,630,151,144,14,3,313,4,4,4,317,295,34,649,68,94,3,4,170,0,0,0,166,317,36,524,48,71,6,3,129,0,0,0,129,728,111,968,3371,1792,136,89,5388,97,118,214,5599,3167,673,9439
118011347,497,66,52,610,320,74,7,8,404,8,0,11,415,52,50,511,268,61,6,13,350,11,3,14,367,65,47,486,274,90,6,3,368,10,4,12,385,54,36,468,207,73,8,9,292,5,7,13,307,82,47,427,159,86,5,3,248,6,0,9,255,110,43,407,99,101,3,0,198,0,7,7,204,228,58,496,34,69,3,3,110,0,3,4,112,216,49,385,20,49,0,0,70,0,0,0,70,580,146,801,2772,1044,88,63,3959,74,64,133,4096,1770,686,6553
118021348,2036,211,209,2454,1188,369,49,30,1634,36,19,56,1690,184,153,2028,1022,353,30,21,1424,27,19,46,1469,210,150,1824,854,293,23,16,1192,38,12,46,1236,183,129,1553,581,291,24,11,908,21,20,41,955,272,99,1324,344,236,25,11,616,13,17,29,640,401,115,1150,136,151,17,3,305,0,8,8,316,562,94,971,53,85,9,3,148,0,3,7,149,502,70,726,13,42,0,3,63,3,0,3,62,1092,142,1296,9884,3647,432,186,14144,289,257,547,14693,4659,1898,21249
118021350,1102,393,135,1622,886,316,35,17,1256,30,23,49,1300,402,131,1838,922,309,29,17,1276,30,25,53,1333,359,115,1806,869,325,36,21,1243,23,7,36,1282,382,111,1774,686,283,27,13,1006,25,11,38,1039,389,79,1509,391,240,24,5,663,16,18,35,693,558,110,1369,163,164,11,4,344,3,4,3,350,851,102,1304,45,80,8,0,132,0,3,3,139,811,101,1052,9,26,5,4,48,0,3,3,51,1578,300,1921,6552,3143,345,190,10228,245,231,484,10707,7777,1561,20047
118021564,764,103,69,936,381,127,10,6,530,13,4,18,550,92,57,693,338,111,5,4,457,13,11,26,482,83,35,600,339,99,10,5,447,14,4,19,464,87,40,588,217,87,3,15,320,12,6,18,335,105,43,484,125,70,6,4,201,5,3,14,209,124,25,360,66,55,8,3,134,0,7,5,136,214,38,387,18,27,0,0,50,0,0,0,50,216,32,294,8,22,6,3,44,0,0,0,44,592,72,706,3832,2277,215,205,6528,199,580,782,7311,5109,1002,13418
118021565,721,106,31,861,476,169,4,10,663,23,17,39,707,106,37,850,424,155,10,10,586,18,7,28,616,102,45,763,388,157,12,10,572,13,15,28,593,115,20,729,281,129,16,9,431,9,8,16,448,125,29,602,170,110,7,7,290,4,8,11,302,215,27,538,61,59,6,3,128,0,5,7,134,294,30,455,17,39,3,0,56,0,0,0,62,249,17,326,10,18,0,0,31,0,0,0,31,759,45,839,3816,2272,166,121,6368,256,491,746,7121,5990,725,13838
118021566,601,68,35,710,436,156,21,13,627,12,8,19,643,81,28,751,372,141,10,3,526,3,0,3,528,69,29,628,378,139,13,3,532,6,4,12,545,72,23,639,268,119,10,3,398,8,8,18,413,113,30,566,160,91,7,0,260,6,7,16,274,183,26,482,50,57,4,3,120,0,0,0,120,274,23,408,13,31,3,3,52,0,0,0,58,304,14,373,12,16,0,3,31,0,0,0,37,898,57,993,3179,1425,119,69,4795,109,106,213,5010,2781,424,8208
118021567,749,106,81,930,408,150,17,8,582,20,7,29,612,93,58,767,336,163,9,4,518,29,5,31,550,131,48,728,327,123,15,4,470,7,5,15,484,114,39,636,226,117,4,11,357,14,7,21,376,185,40,605,133,106,7,3,258,6,9,15,273,252,40,568,42,62,4,5,109,0,0,0,115,356,41,513,15,32,0,0,45,0,0,0,51,337,42,428,11,15,3,5,31,0,0,0,31,751,81,865,3178,1534,159,94,4969,121,138,261,5228,3013,687,8930
118021568,602,119,43,766,388,129,14,11,548,14,13,22,569,65,44,681,359,124,10,3,499,17,0,16,517,69,43,629,292,103,9,0,404,12,5,15,423,77,30,524,249,100,13,3,366,7,5,9,375,125,34,534,118,75,11,3,206,6,10,14,224,169,33,422,55,42,3,0,101,0,5,5,103,241,25,377,13,23,3,0,34,0,0,0,34,254,24,315,0,17,0,0,17,0,0,0,18,621,43,678,3052,1419,159,59,4684,152,198,344,5034,3019,530,8579
118021569,1456,132,93,1676,828,232,32,11,1101,25,12,38,1131,107,81,1314,704,218,14,8,938,22,9,28,964,105,64,1133,527,173,21,11,730,21,10,26,756,100,50,909,425,158,13,3,603,16,11,27,634,115,49,793,257,150,6,6,414,5,5,18,434,200,39,668,106,116,11,0,232,7,6,12,243,340,42,622,32,43,0,4,81,0,0,0,78,334,42,452,16,35,0,3,51,0,0,0,54,853,223,1124,6765,2444,284,117,9611,184,189,375,9984,3174,1043,14197
118021570,934,105,113,1147,580,163,16,9,770,16,8,15,789,105,80,971,508,137,11,9,665,17,7,20,680,67,66,812,393,130,12,6,549,12,9,15,567,77,68,708,299,126,4,5,427,20,6,28,452,102,63,619,168,95,9,3,279,3,6,7,281,168,50,504,77,66,3,0,155,0,0,0,155,212,32,396,17,32,4,0,61,0,0,0,61,256,37,357,6,12,0,3,26,0,0,0,23,615,83,726,4851,1809,204,91,6954,142,152,292,7248,2772,1208,11228
119011354,981,377,74,1437,566,263,19,23,875,39,25,66,940,360,79,1382,586,252,10,30,874,33,21,61,932,330,78,1348,512,209,10,20,754,36,30,65,816,378,61,1251,427,189,14,17,647,32,19,47,697,470,60,1225,245,146,12,10,415,16,15,27,442,526,67,1042,113,87,3,0,206,0,0,3,216,767,62,1038,25,41,7,0,69,0,0,0,71,745,57,867,3,12,0,0,21,0,3,3,22,1548,92,1664,4678,2529,212,265,7683,424,311,738,8417,7571,933,16922
119011355,70,13,18,97,31,3,0,0,35,0,0,0,37,10,4,52,34,6,0,0,37,3,0,3,45,4,0,51,29,7,3,3,33,0,0,0,35,12,0,54,18,5,0,0,23,0,0,0,23,7,3,29,10,8,0,0,19,0,0,0,19,16,3,35,0,0,0,0,3,0,0,0,3,20,4,23,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0,15,302,95,15,19,430,14,11,22,458,190,70,713
119011356,513,184,36,739,343,139,7,17,506,20,14,32,539,172,46,755,298,110,5,21,434,21,16,35,467,154,39,660,267,117,3,21,407,8,9,22,429,173,32,635,239,86,8,4,347,14,14,32,378,207,24,610,162,70,6,9,243,4,13,15,258,227,27,515,50,28,4,0,85,0,0,0,82,318,30,437,11,13,0,0,24,0,0,0,24,314,21,360,3,7,3,0,13,0,0,0,13,587,52,647,2668,1358,114,154,4296,203,181,386,4673,3495,481,8649
119011357,1011,515,110,1634,553,296,21,37,911,40,40,83,995,460,88,1542,576,306,19,33,929,39,27,62,990,492,83,1573,577,281,7,25,899,41,25,71,966,539,95,1592,435,245,21,26,725,27,29,53,780,571,87,1436,269,154,10,10,434,22,25,44,478,650,69,1201,75,76,9,3,163,0,3,3,170,741,61,971,26,18,0,0,46,0,0,0,45,639,48,740,10,17,0,4,37,0,3,3,38,1508,125,1670,5118,3034,241,361,8758,441,398,842,9596,8855,1230,19678
119011358,827,134,35,997,613,186,6,14,823,11,17,35,857,154,47,1057,579,217,12,8,820,25,15,46,858,174,40,1071,606,265,17,20,908,17,12,32,937,206,63,1208,537,197,23,11,774,28,13,37,814,287,50,1140,274,153,15,3,450,18,15,34,481,419,42,943,92,78,7,0,178,3,6,9,185,558,32,771,24,36,7,0,69,0,3,3,71,501,32,594,9,15,0,3,27,0,0,0,27,1433,104,1570,4997,2196,216,141,7556,254,240,497,8051,4982,640,13677
119011359,1434,233,82,1748,1080,417,26,23,1548,20,33,50,1597,248,71,1926,1030,351,22,23,1430,30,12,43,1478,242,63,1782,950,328,32,30,1344,33,15,46,1391,284,68,1747,778,335,35,27,1174,27,32,54,1231,375,68,1672,430,252,29,13,727,28,17,48,775,628,57,1463,107,159,12,8,287,0,6,8,297,911,48,1255,38,60,3,3,106,0,0,0,106,778,43,935,8,35,4,3,54,0,0,0,54,1610,95,1759,7828,3774,368,249,12211,320,341,658,12875,6824,860,20559
119011360,912,194,39,1144,600,195,13,14,832,24,16,43,873,181,46,1100,574,182,14,11,776,30,9,40,815,174,57,1048,532,191,15,12,757,21,17,39,799,211,46,1053,499,211,20,8,733,19,20,37,764,267,49,1078,252,142,19,3,416,7,13,25,443,412,41,897,85,83,10,3,175,3,3,8,185,501,35,719,12,29,4,0,56,0,0,0,56,433,36,523,7,9,0,0,13,0,0,0,13,1142,151,1312,4849,2116,200,152,7313,264,226,491,7807,4674,666,13144
119011361,874,371,62,1305,530,230,19,29,804,47,37,81,886,334,80,1298,508,226,7,23,768,41,24,72,837,335,69,1238,531,204,17,15,767,44,27,68,836,327,78,1246,462,187,21,16,681,46,20,63,747,484,79,1308,264,148,19,10,443,14,28,39,485,531,60,1077,96,61,5,6,172,3,5,11,181,655,48,883,23,21,3,0,42,0,0,0,49,505,28,581,3,9,0,3,20,3,0,3,22,1259,120,1400,4686,2365,217,259,7532,436,364,804,8334,6905,979,16214
119011571,814,313,85,1210,432,192,9,13,643,35,32,60,704,252,64,1017,314,162,7,20,506,47,21,66,567,239,76,881,362,132,10,12,506,35,25,59,572,284,65,918,291,120,9,11,439,38,18,51,489,305,60,848,142,90,4,0,240,18,14,35,272,342,53,666,51,43,4,3,100,0,4,3,105,394,53,554,13,12,0,0,27,0,0,0,27,304,36,360,4,9,0,0,10,0,0,0,10,729,78,812,3630,1982,137,190,5941,400,311,719,6656,4973,953,12577
119011572,698,275,102,1074,384,191,8,22,595,36,23,63,662,293,101,1050,381,156,10,29,571,27,25,53,620,246,84,950,336,150,6,16,510,28,24,50,564,322,93,974,306,129,11,16,460,25,31,53,516,342,85,945,176,87,9,6,279,13,12,28,309,393,61,760,52,45,0,0,97,0,0,4,104,426,47,580,17,11,0,0,25,0,0,0,27,351,48,419,3,3,0,0,14,0,0,4,10,741,111,866,3415,1840,131,215,5602,369,321,687,6292,5171,1147,12606
119021362,973,270,77,1314,643,249,21,19,927,26,26,47,972,213,70,1253,624,279,15,23,939,32,21,59,999,297,74,1367,565,231,22,26,847,38,22,59,899,321,56,1278,432,168,8,13,626,30,21,53,680,334,54,1065,232,127,13,13,382,17,11,30,419,481,55,948,80,77,4,6,169,0,4,4,169,617,53,845,29,23,3,0,57,0,0,0,57,616,54,731,4,13,3,5,20,0,0,0,21,1339,98,1463,4963,2570,239,207,7987,338,281,623,8608,6045,854,15510
119021363,1696,450,128,2275,932,394,29,35,1390,53,35,88,1478,409,116,2005,861,388,19,36,1309,54,40,100,1406,430,99,1934,856,375,17,44,1291,57,44,99,1392,523,108,2019,598,323,36,20,981,54,57,109,1090,600,90,1776,323,214,18,15,571,33,47,78,647,712,99,1453,108,85,6,3,198,3,0,9,208,778,58,1040,21,32,3,3,56,3,0,3,63,726,55,840,8,15,3,0,23,0,0,0,24,1732,116,1873,8219,4826,331,401,13768,594,704,1296,15066,9290,1472,25835
119021364,1271,228,103,1605,1031,399,29,26,1490,31,20,49,1541,214,133,1887,1024,373,21,22,1433,43,24,66,1498,265,89,1852,866,311,25,25,1230,29,13,44,1276,234,94,1598,637,266,26,27,948,19,11,31,981,340,81,1394,351,227,18,12,600,16,9,30,629,497,63,1194,139,125,13,9,281,5,3,6,292,801,73,1167,28,66,5,4,108,4,3,4,110,854,56,1022,10,23,0,4,42,0,0,0,44,2138,139,2314,6828,3302,306,241,10682,282,261,546,11227,6966,1123,19318
119021366,896,424,75,1392,481,224,20,30,749,37,24,64,812,381,72,1266,437,227,18,21,705,55,26,81,783,368,87,1240,399,199,13,30,649,35,26,57,700,406,77,1190,334,170,16,20,548,36,25,55,603,482,61,1148,208,124,10,18,357,23,26,41,401,504,40,948,61,48,5,4,121,3,0,4,120,546,39,707,15,20,5,0,33,0,0,0,40,462,43,541,5,7,0,3,14,0,0,3,18,924,118,1055,4187,2569,197,326,7284,465,363,825,8109,6960,1021,16083
119021367,717,169,41,928,470,185,10,9,679,17,18,39,713,178,59,955,492,181,8,24,708,26,15,40,744,155,67,972,390,179,16,12,600,30,10,45,644,203,55,909,307,115,20,4,448,17,12,34,480,221,47,748,166,110,11,3,286,9,0,11,297,329,40,667,55,40,0,5,103,3,3,11,110,449,31,591,10,28,3,0,39,0,4,4,48,382,36,462,4,15,3,0,19,0,0,0,22,900,73,990,3591,1764,153,138,5642,238,204,441,6079,4094,637,10812
119021573,1029,465,101,1596,370,186,10,14,576,70,33,107,677,312,41,1037,337,141,6,13,495,34,29,58,550,271,50,872,280,146,8,16,447,34,23,53,502,247,47,795,234,117,9,15,372,26,12,41,415,271,42,729,120,77,7,6,212,14,8,25,235,279,33,548,40,24,4,3,63,0,4,7,69,314,23,405,16,6,0,0,25,0,4,4,23,303,27,357,3,0,0,0,6,0,0,0,6,625,151,783,3242,2091,108,230,5669,509,375,884,6553,5296,888,12734
119021574,613,235,68,916,229,137,9,19,387,26,13,46,432,168,56,660,197,84,3,13,302,25,10,32,334,138,30,502,174,75,3,15,264,20,7,31,296,156,42,495,140,62,5,5,210,20,3,23,233,172,20,427,77,53,7,5,139,3,12,15,150,197,25,374,24,12,3,0,45,0,5,4,49,214,28,281,0,6,0,0,9,0,0,0,5,187,21,217,3,3,0,0,6,0,0,0,7,279,22,306,2052,1365,72,158,3656,279,219,500,4150,2984,600,7742
119031368,1200,288,87,1577,620,239,20,21,895,30,24,50,947,265,62,1274,623,270,22,32,949,38,35,79,1026,251,51,1320,630,283,6,11,933,46,37,82,1011,310,70,1397,442,222,23,20,708,32,38,68,777,451,53,1276,224,168,13,13,422,27,22,48,470,608,63,1148,84,69,8,3,171,0,7,9,177,598,49,823,20,30,3,0,56,0,0,0,51,547,26,632,3,10,3,0,21,0,0,0,21,1289,120,1428,6390,3572,253,287,10503,523,548,1068,11577,7572,987,20135
119031369,1549,210,82,1839,925,332,26,19,1307,29,30,55,1364,204,72,1639,887,333,19,20,1264,34,18,58,1320,184,73,1578,895,304,28,35,1260,46,23,64,1327,252,51,1635,682,325,20,14,1040,31,27,57,1098,339,64,1495,377,227,23,9,632,19,28,49,681,554,46,1275,116,127,16,3,259,0,7,4,259,690,45,991,22,49,3,3,77,0,4,4,78,619,39,737,12,27,0,0,37,0,0,0,37,1463,100,1601,7673,3807,360,241,12081,349,366,715,12802,6041,935,19780
119031370,690,158,33,876,456,197,13,13,679,26,14,37,711,172,45,934,445,162,7,18,632,20,21,38,678,169,30,876,465,160,15,16,654,30,14,41,696,210,34,942,323,145,19,13,502,22,22,53,549,271,40,863,184,146,10,8,351,13,11,27,372,379,41,794,77,66,7,3,149,0,3,3,157,494,31,679,11,25,0,0,39,0,0,0,39,392,20,447,0,15,0,0,19,0,0,0,19,1143,81,1243,3731,1922,149,149,5962,258,233,491,6450,4478,509,11439
119031371,636,98,25,755,517,212,12,4,746,22,17,32,786,99,22,903,525,200,8,17,748,10,14,25,772,102,27,898,488,180,10,11,690,22,18,38,727,118,34,886,476,200,17,12,701,17,8,20,719,185,39,938,201,185,11,3,400,0,8,8,408,319,27,753,78,102,3,10,186,0,4,4,192,435,24,646,15,34,3,3,58,0,0,0,58,440,17,515,7,23,3,3,34,0,3,4,37,842,45,923,3846,2132,167,105,6250,150,162,314,6572,3472,353,10390
119031372,850,126,21,1002,638,288,20,17,963,33,15,49,1014,158,32,1202,691,262,18,12,987,18,17,35,1024,150,35,1213,683,242,23,19,967,17,15,30,1001,172,35,1212,557,240,29,8,837,15,10,25,861,272,37,1171,320,194,18,8,537,13,15,26,568,374,19,963,135,145,14,6,298,3,0,3,301,682,57,1031,30,69,3,3,106,0,0,0,109,689,47,844,15,41,0,4,62,0,0,3,66,1787,186,2037,5103,2728,247,144,8228,198,201,397,8623,5458,596,14674
